year,bula_h,regtyp,pli0080,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1995,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.3952562142595298,46,12566,0.39408639859721467,0.3964260299218449
1995,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.3311591550819235,41,12566,0.3300330675562703,0.3322852426075767
1995,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.2735846306585467,33,12566,0.2725179590604906,0.27465130225660284
1995,Baden-Wuerttemberg,Urban regions,Daily,0.0692339288846421,147,12566,0.06904973193127795,0.06941812583800624
1995,Baden-Wuerttemberg,Urban regions,At least once per week,0.4032900683329218,734,12566,0.4029341149878324,0.4036460216780112
1995,Baden-Wuerttemberg,Urban regions,At least once per month,0.3205622683969531,419,12566,0.3202236319382494,0.32090090485565687
1995,Baden-Wuerttemberg,Urban regions,Seldom,0.17679382605552002,224,12566,0.17651701046985252,0.17707064164118752
1995,Baden-Wuerttemberg,Urban regions,Never,0.030119908329962957,40,12566,0.029995889243700842,0.030243927416225072
1995,Baden-Wuerttemberg,Rural regions,At least once per week,0.33744587023513717,87,12566,0.3365609450427809,0.33833079542749345
1995,Baden-Wuerttemberg,Rural regions,At least once per month,0.3295001746866288,59,12566,0.3286205022652178,0.3303798471080398
1995,Baden-Wuerttemberg,Rural regions,Seldom,0.33305395507823404,54,12566,0.33217189845385303,0.33393601170261505
1995,Bavaria,Urban regions,At least once per week,0.45112123477501836,373,12566,0.45065316750573037,0.45158930204430636
1995,Bavaria,Urban regions,At least once per month,0.3116684872784491,247,12566,0.31123280620287574,0.31210416835402244
1995,Bavaria,Urban regions,Seldom,0.23721027794653252,168,12566,0.23681015579922346,0.23761040009384157
1995,Bavaria,Rural regions,Daily,0.051831551047713746,34,12566,0.05163166675136424,0.05203143534406325
1995,Bavaria,Rural regions,At least once per week,0.42297963353276524,395,12566,0.4225341884977134,0.4234250785678171
1995,Bavaria,Rural regions,At least once per month,0.29503477791174065,246,12566,0.2946235720700539,0.2954459837534274
1995,Bavaria,Rural regions,Seldom,0.23015403750778038,163,12566,0.2297745040733796,0.23053357094218116
1995,Berlin,Urban regions,Daily,0.04971722555769503,31,12566,0.049465266189093395,0.04996918492629667
1995,Berlin,Urban regions,At least once per week,0.42532624731481,244,12566,0.4247531578650693,0.4258993367645507
1995,Berlin,Urban regions,At least once per month,0.37022823943624733,191,12566,0.36966851147512747,0.3707879673973672
1995,Berlin,Urban regions,Seldom,0.1547282876912477,86,12566,0.15430907572816976,0.15514749965432562
1995,Brandenburg,Rural regions,Daily,0.07256720465352563,37,12566,0.07220866856768486,0.0729257407393664
1995,Brandenburg,Rural regions,At least once per week,0.31348651794094495,158,12566,0.3128453741797449,0.314127661702145
1995,Brandenburg,Rural regions,At least once per month,0.2824488634947182,167,12566,0.281826680989183,0.2830710460002534
1995,Brandenburg,Rural regions,Seldom,0.33149741391081117,186,12566,0.33084681539294636,0.332148012428676
1995,Mecklenburg-Western Pomerania,Rural regions,At least once per week,0.3404082079269568,107,12566,0.3395424494069688,0.3412739664469448
1995,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.35447638085238786,122,12566,0.35360238602695154,0.3553503756778242
1995,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.3051154112206554,100,12566,0.3042741176823149,0.3059567047589959
1995,Saxony,Urban regions,At least once per week,0.3123633034343975,151,12566,0.31167277375538605,0.31305383311340895
1995,Saxony,Urban regions,At least once per month,0.3513456630362571,194,12566,0.35063437290242805,0.3520569531700861
1995,Saxony,Urban regions,Seldom,0.33629103352934553,178,12566,0.33558712000483415,0.3369949470538569
1995,Saxony,Rural regions,At least once per week,0.2936174017469402,139,12566,0.29292982832081466,0.2943049751730657
1995,Saxony,Rural regions,At least once per month,0.33473232027347033,158,12566,0.3340198688996237,0.33544477164731695
1995,Saxony,Rural regions,Seldom,0.37165027797958944,171,12566,0.37092069257640087,0.372379863382778
1995,Saxony-Anhalt,Urban regions,At least once per week,0.32695169749623737,38,12566,0.3254622266818579,0.3284411683106168
1995,Saxony-Anhalt,Urban regions,At least once per month,0.3119999265181546,37,12566,0.3105288387951242,0.313471014241185
1995,Saxony-Anhalt,Urban regions,Seldom,0.36104837598560807,43,12566,0.35952332708336615,0.36257342488785
1995,Saxony-Anhalt,Rural regions,Daily,0.07284983127081796,41,12566,0.07246250097001633,0.07323716157161958
1995,Saxony-Anhalt,Rural regions,At least once per week,0.37093164652025595,185,12566,0.3702117202527832,0.3716515727877287
1995,Saxony-Anhalt,Rural regions,At least once per month,0.3043119857168968,163,12566,0.3036262465638489,0.30499772486994475
1995,Saxony-Anhalt,Rural regions,Seldom,0.2519065364920293,145,12566,0.2512595580562466,0.25255351492781203
1995,Thuringa,Urban regions,At least once per week,0.39705923939731796,67,12566,0.3958356004357436,0.3982828783588923
1995,Thuringa,Urban regions,At least once per month,0.3239822691699138,61,12566,0.3228118862202166,0.325152652119611
1995,Thuringa,Urban regions,Seldom,0.27895849143276824,49,12566,0.27783689079484825,0.28008009207068824
1995,Thuringa,Rural regions,At least once per week,0.33414336648853477,134,12566,0.333291578219007,0.3349951547580625
1995,Thuringa,Rural regions,At least once per month,0.3561003363848741,145,12566,0.35523562702752287,0.3569650457422253
1995,Thuringa,Rural regions,Seldom,0.3097562971265912,137,12566,0.30892129772116034,0.31059129653202205
1998,Schleswig-Holstein,Urban regions,At least once per week,0.6040850272860442,89,13483,0.6030942634083761,0.6050757911637122
1998,Schleswig-Holstein,Urban regions,At least once per month,0.39591497271395576,60,13483,0.39492420883628765,0.39690573659162387
1998,Schleswig-Holstein,Rural regions,At least once per week,0.5606405542262356,71,13483,0.5596294863784285,0.5616516220740427
1998,Schleswig-Holstein,Rural regions,At least once per month,0.4393594457737644,53,13483,0.4383483779259573,0.4403705136215715
1998,Hamburg,Urban regions,At least once per week,0.6004128085692673,69,13483,0.5993817830686565,0.601443834069878
1998,Hamburg,Urban regions,At least once per month,0.3995871914307327,46,13483,0.3985561659301219,0.4006182169313435
1998,Lower Saxony,Urban regions,Daily,0.0548995552869766,32,13483,0.0546432099094862,0.055155900664466996
1998,Lower Saxony,Urban regions,At least once per week,0.4423188243824092,260,13483,0.44175988746239886,0.44287776130241957
1998,Lower Saxony,Urban regions,At least once per month,0.2859391545021084,184,13483,0.28543063628256266,0.2864476727216541
1998,Lower Saxony,Urban regions,Seldom,0.2168424658285058,92,13483,0.21637869991269693,0.21730623174431468
1998,Lower Saxony,Rural regions,At least once per week,0.40951963879116804,245,13483,0.40896034696231126,0.4100789306200248
1998,Lower Saxony,Rural regions,At least once per month,0.35356675591943765,213,13483,0.35302301009871145,0.35411050174016384
1998,Lower Saxony,Rural regions,Seldom,0.2369136052893944,115,13483,0.23643001203443662,0.23739719854435218
1998,Bremen,Urban regions,At least once per week,1.0,42,13483,1.0,1.0
1998,North Rhine-Westphalia,Urban regions,Daily,0.06839887640429557,228,13483,0.06826725137750543,0.0685305014310857
1998,North Rhine-Westphalia,Urban regions,At least once per week,0.4590798225306137,1308,13483,0.45881998033311144,0.45933966472811594
1998,North Rhine-Westphalia,Urban regions,At least once per month,0.29010062393788005,772,13483,0.2898639928961529,0.2903372549796072
1998,North Rhine-Westphalia,Urban regions,Seldom,0.16351412589207467,411,13483,0.1633212819808516,0.16370696980329774
1998,North Rhine-Westphalia,Urban regions,Never,0.018906551235136012,45,13483,0.01883553456045962,0.018977567909812403
1998,North Rhine-Westphalia,Rural regions,At least once per week,1.0,32,13483,1.0,1.0
1998,Hesse,Urban regions,Daily,0.07421593888645783,53,13483,0.07396109755767002,0.07447078021524564
1998,Hesse,Urban regions,At least once per week,0.46047173404487474,375,13483,0.45998714342031416,0.4609563246694353
1998,Hesse,Urban regions,At least once per month,0.28487122694583833,217,13483,0.28443241055885266,0.285310043332824
1998,Hesse,Urban regions,Seldom,0.18044110012282913,125,13483,0.18006722700754169,0.18081497323811657
1998,Hesse,Rural regions,At least once per week,0.5956281923430076,70,13483,0.5943377310144137,0.5969186536716015
1998,Hesse,Rural regions,At least once per month,0.4043718076569923,45,13483,0.4030813463283984,0.4056622689855862
1998,"Rhineland-Palatinate, Saarland",Urban regions,Daily,0.0695447268718557,45,13483,0.06926482876416262,0.06982462497954878
1998,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.4537282749824005,286,13483,0.453180474523507,0.45427607544129395
1998,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.27532003219879103,163,13483,0.27482854507699866,0.2758115193205834
1998,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.20140696594695276,109,13483,0.2009656799859636,0.20184825190794192
1998,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.37082987183189814,64,13483,0.3698342524442737,0.3718254912195226
1998,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.2998951170318346,57,13483,0.29895064697744195,0.3008395870862272
1998,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.32927501113626734,54,13483,0.32830634621649585,0.3302436760560388
1998,Baden-Wuerttemberg,Urban regions,Daily,0.08633479411264916,186,13483,0.08612927572454059,0.08654031250075774
1998,Baden-Wuerttemberg,Urban regions,At least once per week,0.4449950164328804,760,13483,0.4446313608761557,0.44535867198960516
1998,Baden-Wuerttemberg,Urban regions,At least once per month,0.2699426514452084,390,13483,0.2696178047476044,0.2702674981428124
1998,Baden-Wuerttemberg,Urban regions,Seldom,0.19872753800926196,246,13483,0.1984355376755849,0.19901953834293903
1998,Baden-Wuerttemberg,Rural regions,At least once per week,0.3354152114657184,73,13483,0.3344796472161506,0.3363507757152862
1998,Baden-Wuerttemberg,Rural regions,At least once per month,0.3081101205245218,53,13483,0.3071952102320515,0.3090250308169921
1998,Baden-Wuerttemberg,Rural regions,Seldom,0.3564746680097598,49,13483,0.3555255849917555,0.3574237510277641
1998,Bavaria,Urban regions,Daily,0.051564563241234596,44,13483,0.05136291996902417,0.05176620651344502
1998,Bavaria,Urban regions,At least once per week,0.43199887579637525,389,13483,0.43154720700398785,0.43245054458876264
1998,Bavaria,Urban regions,At least once per month,0.3059972061379195,267,13483,0.3055770182606735,0.30641739401516543
1998,Bavaria,Urban regions,Seldom,0.21043935482447065,172,13483,0.21006768234411902,0.2108110273048223
1998,Bavaria,Rural regions,Daily,0.03849520321063912,43,13483,0.038320385541960905,0.03867002087931734
1998,Bavaria,Rural regions,At least once per week,0.4557278931740716,451,13483,0.4552753425868715,0.45618044376127165
1998,Bavaria,Rural regions,At least once per month,0.25954781116972603,257,13483,0.2591494623961421,0.25994615994330994
1998,Bavaria,Rural regions,Seldom,0.24622909244556326,198,13483,0.2458376249960537,0.24662055989507284
1998,Berlin,Urban regions,Daily,0.0744750999896806,35,13483,0.0741569844184429,0.07479321556091831
1998,Berlin,Urban regions,At least once per week,0.4388684321301797,219,13483,0.4382671409288442,0.4394697233315151
1998,Berlin,Urban regions,At least once per month,0.3038843219499598,168,13483,0.30332703332155986,0.3044416105783597
1998,Berlin,Urban regions,Seldom,0.18277214593017993,93,13483,0.18230385913441335,0.1832404327259465
1998,Brandenburg,Rural regions,Daily,0.04689714695291964,31,13483,0.046603113382049186,0.047191180523790094
1998,Brandenburg,Rural regions,At least once per week,0.3198986681283071,170,13483,0.3192499637177408,0.3205473725388734
1998,Brandenburg,Rural regions,At least once per month,0.34940439943902757,201,13483,0.34874130777591233,0.3500674911021428
1998,Brandenburg,Rural regions,Seldom,0.2837997854797457,171,13483,0.28317277171219424,0.2844267992472972
1998,Mecklenburg-Western Pomerania,Rural regions,At least once per week,0.42380457785960846,134,13483,0.4228916701032202,0.4247174856159967
1998,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.3421747401046478,101,13483,0.34129826735200913,0.3430512128572865
1998,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.23402068203574378,85,13483,0.23323852345236554,0.23480284061912202
1998,Saxony,Urban regions,Daily,0.06303507646331755,32,13483,0.06268179130540319,0.0633883616212319
1998,Saxony,Urban regions,At least once per week,0.2969650078103298,166,13483,0.2963007851404351,0.2976292304802245
1998,Saxony,Urban regions,At least once per month,0.33635398800117094,203,13483,0.3356671740329733,0.3370408019693686
1998,Saxony,Urban regions,Seldom,0.30364592772518173,165,13483,0.3029774739592348,0.30431438149112866
1998,Saxony,Rural regions,At least once per week,0.299152531733511,165,13483,0.29850705848735876,0.2997980049796632
1998,Saxony,Rural regions,At least once per month,0.3400396256321954,180,13483,0.33937182958322665,0.3407074216811642
1998,Saxony,Rural regions,Seldom,0.3608078426342936,213,13483,0.3601308657281733,0.3614848195404139
1998,Saxony-Anhalt,Urban regions,At least once per week,0.32754345932696666,39,13483,0.32608728627333605,0.32899963238059726
1998,Saxony-Anhalt,Urban regions,At least once per month,0.33695067432015097,42,13483,0.3354841053321782,0.3384172433081237
1998,Saxony-Anhalt,Urban regions,Seldom,0.3355058663528823,44,13483,0.33404085143125944,0.3369708812745052
1998,Saxony-Anhalt,Rural regions,Daily,0.06246728929642148,38,13483,0.06210429749130915,0.06283028110153381
1998,Saxony-Anhalt,Rural regions,At least once per week,0.35837148299742105,193,13483,0.35765222313363126,0.35909074286121084
1998,Saxony-Anhalt,Rural regions,At least once per month,0.351546075238854,184,13483,0.35082991869598756,0.35226223178172045
1998,Saxony-Anhalt,Rural regions,Seldom,0.22761515246730354,123,13483,0.2269862334412513,0.2282440714933558
1998,Thuringa,Urban regions,At least once per week,0.43197671599833337,82,13483,0.4307185438617828,0.4332348881348839
1998,Thuringa,Urban regions,At least once per month,0.290694300680327,66,13483,0.2895409488532948,0.29184765250735917
1998,Thuringa,Urban regions,Seldom,0.2773289833213397,55,13483,0.27619189349707596,0.27846607314560345
1998,Thuringa,Rural regions,At least once per week,0.4313295426446697,180,13483,0.43048317203671765,0.4321759132526218
1998,Thuringa,Rural regions,At least once per month,0.2815834309442785,152,13483,0.280814800901567,0.28235206098699
1998,Thuringa,Rural regions,Seldom,0.2870870264110518,145,13483,0.28631389969724036,0.2878601531248633
2003,Schleswig-Holstein,Urban regions,At least once per week,0.45301389110498413,116,21557,0.45204006051985796,0.4539877216901103
2003,Schleswig-Holstein,Urban regions,At least once per month,0.36943165883669954,113,21557,0.3684874400475813,0.37037587762581775
2003,Schleswig-Holstein,Urban regions,Seldom,0.1775544500583163,46,21557,0.17680686801650472,0.17830203210012788
2003,Schleswig-Holstein,Rural regions,At least once per week,0.4943110565339815,188,21557,0.49348991214715116,0.49513220092081184
2003,Schleswig-Holstein,Rural regions,At least once per month,0.323915784877492,109,21557,0.323147196007017,0.324684373747967
2003,Schleswig-Holstein,Rural regions,Seldom,0.18177315858852655,64,21557,0.18113975666919893,0.18240656050785417
2003,Hamburg,Urban regions,At least once per week,0.6925467839465415,160,21557,0.6915981114022763,0.6934954564908066
2003,Hamburg,Urban regions,At least once per month,0.30745321605345854,81,21557,0.3065045435091935,0.3084018885977236
2003,Lower Saxony,Urban regions,Daily,0.05489557978155689,51,21557,0.0546426738829748,0.05514848568013898
2003,Lower Saxony,Urban regions,At least once per week,0.4571961098797447,425,21557,0.45664298510359785,0.4577492346558915
2003,Lower Saxony,Urban regions,At least once per month,0.28110598835806966,289,21557,0.28060685355256626,0.28160512316357306
2003,Lower Saxony,Urban regions,Seldom,0.2068023219806288,137,21557,0.20635262621755898,0.20725201774369864
2003,Lower Saxony,Rural regions,Daily,0.05540854021240678,60,21557,0.05516092193305065,0.055656158491762905
2003,Lower Saxony,Rural regions,At least once per week,0.43046882708156936,403,21557,0.42993290464006256,0.43100474952307616
2003,Lower Saxony,Rural regions,At least once per month,0.2893881576471232,310,21557,0.28889733009016827,0.2898789852040782
2003,Lower Saxony,Rural regions,Seldom,0.22473447505890057,186,21557,0.2242826894158082,0.22518626070199294
2003,Bremen,Urban regions,At least once per week,0.4069841651444816,81,21557,0.40581462821391545,0.40815370207504775
2003,Bremen,Urban regions,At least once per month,0.3237476243703984,48,21557,0.32263371531115853,0.32486153342963825
2003,Bremen,Urban regions,Seldom,0.26926821048512,34,21557,0.268212211303546,0.270324209666694
2003,North Rhine-Westphalia,Urban regions,Daily,0.046463067528750804,229,21557,0.04635306753371823,0.04657306752378338
2003,North Rhine-Westphalia,Urban regions,At least once per week,0.43902630117590147,1992,21557,0.43876695103636054,0.4392856513154424
2003,North Rhine-Westphalia,Urban regions,At least once per month,0.30403724237697777,1458,21557,0.3037968468628941,0.30427763789106144
2003,North Rhine-Westphalia,Urban regions,Seldom,0.17554387774644678,727,21557,0.17534506391991095,0.1757426915729826
2003,North Rhine-Westphalia,Urban regions,Never,0.03492951117192325,135,21557,0.03483356100417981,0.03502546133966669
2003,North Rhine-Westphalia,Rural regions,At least once per week,0.5800299557304829,51,21557,0.5784241549876481,0.5816357564733177
2003,North Rhine-Westphalia,Rural regions,At least once per month,0.4199700442695172,35,21557,0.41836424352668233,0.421575845012352
2003,Hesse,Urban regions,Daily,0.04623726813999322,53,21557,0.04603379835998737,0.04644073791999908
2003,Hesse,Urban regions,At least once per week,0.4792307259765537,587,21557,0.4787466888636882,0.4797147630894192
2003,Hesse,Urban regions,At least once per month,0.26513945317923,346,21557,0.2647117688850588,0.26556713747340116
2003,Hesse,Urban regions,Seldom,0.17474821831121026,199,21557,0.1743802730011982,0.17511616362122231
2003,Hesse,Urban regions,Never,0.03464433439301273,41,21557,0.03446714266486017,0.03482152612116529
2003,Hesse,Rural regions,At least once per week,0.45775157914052617,119,21557,0.4567063511781161,0.45879680710293624
2003,Hesse,Rural regions,At least once per month,0.3875280866770257,96,21557,0.3865059908222033,0.3885501825318481
2003,Hesse,Rural regions,Seldom,0.15472033418244804,37,21557,0.15396163283686642,0.15547903552802966
2003,"Rhineland-Palatinate, Saarland",Urban regions,Daily,0.041621450415767335,51,21557,0.04140544339035036,0.041837457441184306
2003,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.36587311639493697,395,21557,0.3653521687712919,0.36639406401858204
2003,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.32974270940183353,324,21557,0.3292342584049222,0.33025116039874486
2003,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.21180343366961235,199,21557,0.21136153316617867,0.21224533417304603
2003,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.05095929011784981,53,21557,0.050721444675005674,0.05119713556069395
2003,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.4020735694551675,115,21557,0.40104916991752926,0.4030979689928057
2003,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.26235041913253426,90,21557,0.2614313278082824,0.26326951045678615
