year,pli0080,bula_h,pgisced97,proportion,n,lower_confidence,upper_confidence
1990,Daily,North Rhine-Westphalia,general elementary,0.10865561694290976,18165,0.10412990167338093,0.11318133221243859
1990,Daily,North Rhine-Westphalia,middle vocational,0.09944751381215469,18165,0.09509550415754138,0.103799523466768
1990,Daily,Baden-Wuerttemberg,middle vocational,0.09392265193370165,18165,0.08968030501542165,0.09816499885198166
1990,Daily,Baden-Wuerttemberg,general elementary,0.08103130755064457,18165,0.0770629101935812,0.08499970490770793
1990,Daily,Baden-Wuerttemberg,inadequately,0.05156537753222836,18165,0.04834933953796855,0.05478141552648817
1990,Daily,Hesse,middle vocational,0.05156537753222836,18165,0.04834933953796855,0.05478141552648817
1990,Daily,Hesse,general elementary,0.04419889502762431,18165,0.04120988177610825,0.047187908279140364
1990,Daily,Bavaria,middle vocational,0.0423572744014733,18165,0.03942837719037732,0.04528617161256928
1990,Daily,Bavaria,general elementary,0.0423572744014733,18165,0.03942837719037732,0.04528617161256928
1990,Daily,Lower Saxony,middle vocational,0.03867403314917127,18165,0.03586999808887545,0.04147806820946709
1990,Daily,North Rhine-Westphalia,inadequately,0.03130755064456722,18165,0.028775013210852844,0.0338400880782816
1990,Daily,"Rhineland-Palatinate, Saarland",general elementary,0.03130755064456722,18165,0.028775013210852844,0.0338400880782816
1990,Daily,"Rhineland-Palatinate, Saarland",middle vocational,0.029465930018416207,18165,0.02700667345235057,0.031925186584481846
1990,Daily,Lower Saxony,general elementary,0.02578268876611418,18165,0.023477903894975533,0.02808747363725283
1990,Daily,Berlin,middle vocational,0.016574585635359115,18165,0.014717934002358464,0.018431237268359768
1990,Daily,Berlin,general elementary,0.016574585635359115,18165,0.014717934002358464,0.018431237268359768
1990,Daily,Hesse,inadequately,0.011049723756906077,18165,0.0095295217248813,0.012569925788930854
1990,Daily,Schleswig-Holstein,middle vocational,0.009208103130755065,18165,0.007819063359658875,0.010597142901851256
1990,Daily,Hesse,in school,0.009208103130755065,18165,0.007819063359658875,0.010597142901851256
1990,Daily,Bremen,general elementary,0.009208103130755065,18165,0.007819063359658875,0.010597142901851256
1990,Daily,Bremen,middle vocational,0.009208103130755065,18165,0.007819063359658875,0.010597142901851256
1990,Daily,North Rhine-Westphalia,in school,0.007366482504604052,18165,0.006122933457862847,0.008610031551345257
1990,Daily,"Rhineland-Palatinate, Saarland",inadequately,0.007366482504604052,18165,0.006122933457862847,0.008610031551345257
1990,Daily,Lower Saxony,higher education,0.007366482504604052,18165,0.006122933457862847,0.008610031551345257
1990,Daily,Schleswig-Holstein,general elementary,0.007366482504604052,18165,0.006122933457862847,0.008610031551345257
1990,Daily,Baden-Wuerttemberg,higher education,0.007366482504604052,18165,0.006122933457862847,0.008610031551345257
1990,Daily,Bavaria,higher vocational,0.007366482504604052,18165,0.006122933457862847,0.008610031551345257
1990,Daily,Bavaria,higher education,0.007366482504604052,18165,0.006122933457862847,0.008610031551345257
1990,Daily,Hesse,higher education,0.0055248618784530384,18165,0.004446918254665475,0.006602805502240602
