"pli0080","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","2019","(Fach-)Abitur","Laendlicher Raum","389","0.34709845788773","0.318991911603653","0.375205004171807"
"Min 1x pro Monat","2019","AkademikerIn","Staedtischer Raum","1980","","",""
"Min 1x pro Monat","2019","AkademikerIn","Laendlicher Raum","785","0.383001760113657","0.361183752349738","0.404819767877576"
"Seltener","2019","(noch) kein Abschluss","Staedtischer Raum","88","0.176273071076429","0.144712947504719","0.207833194648138"
"Seltener","2019","(noch) kein Abschluss","Laendlicher Raum","28","","",""
"Seltener","2019","Hauptschule","Staedtischer Raum","978","0.24502280632385","0.231227507719377","0.258818104928324"
"Seltener","2019","Hauptschule","Laendlicher Raum","673","0.307856944027485","0.289373746949509","0.326340141105461"
"Seltener","2019","Realschule","Staedtischer Raum","782","0.21987777158788","0.206450851934274","0.233304691241485"
"Seltener","2019","Realschule","Laendlicher Raum","692","0.254484255775993","0.238750295207465","0.270218216344521"
"Seltener","2019","(Fach-)Abitur","Staedtischer Raum","499","0.160406498459652","0.147056842093378","0.173756154825926"
"Seltener","2019","(Fach-)Abitur","Laendlicher Raum","204","","",""
"Seltener","2019","AkademikerIn","Staedtischer Raum","896","0.181537988237708","0.170781374941418","0.192294601533999"
"Seltener","2019","AkademikerIn","Laendlicher Raum","424","0.212641698069286","0.19427702650074","0.231006369637832"
"Nie","2019","(noch) kein Abschluss","Staedtischer Raum","33","0.0528340247077164","0.0343062197897537","0.0713618296256792"
"Nie","2019","(noch) kein Abschluss","Laendlicher Raum","17","","",""
"Nie","2019","Hauptschule","Staedtischer Raum","271","","",""
"Nie","2019","Hauptschule","Laendlicher Raum","200","","",""
"Nie","2019","Realschule","Staedtischer Raum","126","","",""
"Nie","2019","Realschule","Laendlicher Raum","119","","",""
"Nie","2019","(Fach-)Abitur","Staedtischer Raum","70","0.0298961724179612","0.0237011700470424","0.0360911747888801"
"Nie","2019","(Fach-)Abitur","Laendlicher Raum","33","0.0261096664020331","0.0166948255556063","0.0355245072484598"
"Nie","2019","AkademikerIn","Staedtischer Raum","99","0.0245208298909247","0.020204952328902","0.0288367074529474"
"Nie","2019","AkademikerIn","Laendlicher Raum","34","0.0188920974297767","0.0127816752176369","0.0250025196419164"
