year,bula_h,regtyp,hlf0186,proportion,n,N,proportion_lower_confidence,proportion_lower_confidence,proportion_upper_confidence,proportion_upper_confidence
2015,Lower Saxony,Rural regions,Yes,0.72283,588,15592,0,0.65884,0,0.77922
2015,Lower Saxony,Rural regions,No,0.27717,271,15592,0,0.23975,0,0.32263
2015,Bremen,Urban regions,Yes,0.74146,66,15592,0,0.58259,0,0.90525
2015,Bremen,Urban regions,No,0.25854,50,15592,0,0.19157,0,0.34586
2015,North Rhine-Westphalia,Urban regions,Yes,0.70638,2056,15592,0,0.67918,0,0.73828
2015,North Rhine-Westphalia,Urban regions,No,0.29362,1081,15592,0,0.26884,0,0.32184
2015,North Rhine-Westphalia,Rural regions,Yes,1.00000,37,15592,0,0.76711,0,1.22369
2015,Hesse,Urban regions,Yes,0.71790,637,15592,0,0.66998,0,0.77859
2015,Hesse,Urban regions,No,0.28210,271,15592,0,0.23864,0,0.32179
2015,Hesse,Rural regions,Yes,0.69652,138,15592,0,0.55638,0,0.82824
2015,Hesse,Rural regions,No,0.30348,78,15592,0,0.22341,0,0.40343
2015,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.69052,435,15592,0,0.62895,0,0.75576
2015,"Rhineland-Palatinate, Saarland",Urban regions,No,0.30948,246,15592,0,0.26505,0,0.34503
2015,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.77536,169,15592,0,0.66207,0,0.89658
2015,"Rhineland-Palatinate, Saarland",Rural regions,No,0.22464,66,15592,0,0.15283,0,0.29640
2015,Baden-Wuerttemberg,Urban regions,Yes,0.76719,1146,15592,0,0.72682,0,0.81774
2015,Baden-Wuerttemberg,Urban regions,No,0.23281,483,15592,0,0.21042,0,0.25842
2015,Baden-Wuerttemberg,Rural regions,Yes,0.76670,133,15592,0,0.63157,0,0.89877
2015,Baden-Wuerttemberg,Rural regions,No,0.23330,53,15592,0,0.15995,0,0.31551
2015,Bavaria,Urban regions,Yes,0.76474,909,15592,0,0.70260,0,0.81984
2015,Bavaria,Urban regions,No,0.23526,317,15592,0,0.20226,0,0.26752
2015,Bavaria,Rural regions,Yes,0.74759,954,15592,0,0.69886,0,0.79283
2015,Bavaria,Rural regions,No,0.25241,390,15592,0,0.21788,0,0.28361
2015,Berlin,Urban regions,Yes,0.63446,403,15592,0,0.58357,0,0.70139
2015,Berlin,Urban regions,No,0.36554,244,15592,0,0.32319,0,0.41919
2015,Brandenburg,Urban regions,Yes,1.00000,38,15592,0,0.76012,0,1.23510
2015,Brandenburg,Rural regions,Yes,0.71327,370,15592,0,0.65201,0,0.80157
2015,Brandenburg,Rural regions,No,0.28673,183,15592,0,0.24270,0,0.33740
2015,Mecklenburg-Western Pomerania,Rural regions,Yes,0.65658,193,15592,0,0.57942,0,0.75437
2015,Mecklenburg-Western Pomerania,Rural regions,No,0.34342,112,15592,0,0.27884,0,0.40025
2015,Saxony,Urban regions,Yes,0.74376,361,15592,0,0.68077,0,0.80583
2015,Saxony,Urban regions,No,0.25624,140,15592,0,0.21157,0,0.31599
2015,Saxony,Rural regions,Yes,0.65538,274,15592,0,0.58066,0,0.72862
2015,Saxony,Rural regions,No,0.34462,134,15592,0,0.29032,0,0.41270
2015,Saxony-Anhalt,Urban regions,Yes,0.73759,93,15592,0,0.60923,0,0.92763
2015,Saxony-Anhalt,Urban regions,No,0.26241,40,15592,0,0.16633,0,0.36927
2015,Saxony-Anhalt,Rural regions,Yes,0.63249,244,15592,0,0.56320,0,0.71847
2015,Saxony-Anhalt,Rural regions,No,0.36751,164,15592,0,0.29000,0,0.44262
2015,Thuringa,Urban regions,Yes,0.61362,117,15592,0,0.47761,0,0.76051
2015,Thuringa,Urban regions,No,0.38638,73,15592,0,0.29067,0,0.51387
2015,Thuringa,Rural regions,Yes,0.65378,266,15592,0,0.57742,0,0.73945
2015,Thuringa,Rural regions,No,0.34622,121,15592,0,0.27409,0,0.43840
2016,Schleswig-Holstein,Urban regions,Yes,0.79142,108,16230,0,0.63800,0,0.92173
2016,Schleswig-Holstein,Urban regions,No,0.20858,128,16230,0,0.12177,0,0.29533
2016,Schleswig-Holstein,Rural regions,Yes,0.70021,235,16230,0,0.60914,0,0.79238
2016,Schleswig-Holstein,Rural regions,No,0.29979,156,16230,0,0.24494,0,0.34882
2016,Hamburg,Urban regions,Yes,0.78276,196,16230,0,0.68353,0,0.89390
2016,Hamburg,Urban regions,No,0.21724,89,16230,0,0.16472,0,0.27980
2016,Lower Saxony,Urban regions,Yes,0.73595,399,16230,0,0.66400,0,0.81304
2016,Lower Saxony,Urban regions,No,0.26405,304,16230,0,0.21971,0,0.31648
2016,Lower Saxony,Rural regions,Yes,0.72328,547,16230,0,0.66985,0,0.79774
2016,Lower Saxony,Rural regions,No,0.27672,308,16230,0,0.22490,0,0.31941
2016,Bremen,Urban regions,Yes,0.65311,64,16230,0,0.48265,0,0.84493
2016,Bremen,Urban regions,No,0.34689,65,16230,0,0.22235,0,0.48550
2016,North Rhine-Westphalia,Urban regions,Yes,0.74698,2056,16230,0,0.71154,0,0.78050
2016,North Rhine-Westphalia,Urban regions,No,0.25302,1224,16230,0,0.23238,0,0.27847
2016,North Rhine-Westphalia,Rural regions,Yes,0.65390,42,16230,0,0.53310,0,0.83929
2016,North Rhine-Westphalia,Rural regions,No,0.34610,32,16230,0,0.10752,0,0.60995
2016,Hesse,Urban regions,Yes,0.73400,577,16230,0,0.68646,0,0.79384
2016,Hesse,Urban regions,No,0.26600,326,16230,0,0.22209,0,0.30524
2016,Hesse,Rural regions,Yes,0.77154,134,16230,0,0.61175,0,0.91575
2016,Hesse,Rural regions,No,0.22846,82,16230,0,0.14701,0,0.33435
2016,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.73419,449,16230,0,0.68445,0,0.80293
2016,"Rhineland-Palatinate, Saarland",Urban regions,No,0.26581,338,16230,0,0.21845,0,0.31287
2016,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.82582,172,16230,0,0.69594,0,0.96672
2016,"Rhineland-Palatinate, Saarland",Rural regions,No,0.17418,71,16230,0,0.12143,0,0.23243
2016,Baden-Wuerttemberg,Urban regions,Yes,0.78385,1113,16230,0,0.73840,0,0.82974
2016,Baden-Wuerttemberg,Urban regions,No,0.21615,526,16230,0,0.19110,0,0.24265
2016,Baden-Wuerttemberg,Rural regions,Yes,0.88110,146,16230,0,0.73580,0,1.04719
2016,Baden-Wuerttemberg,Rural regions,No,0.11890,71,16230,0,0.07585,0,0.16551
2016,Bavaria,Urban regions,Yes,0.79961,841,16230,0,0.75196,0,0.85584
2016,Bavaria,Urban regions,No,0.20039,309,16230,0,0.17312,0,0.23205
2016,Bavaria,Rural regions,Yes,0.79376,938,16230,0,0.74184,0,0.85397
2016,Bavaria,Rural regions,No,0.20624,422,16230,0,0.17427,0,0.24016
2016,Berlin,Urban regions,Yes,0.67417,426,16230,0,0.61232,0,0.75118
2016,Berlin,Urban regions,No,0.32583,241,16230,0,0.27026,0,0.38065
2016,Brandenburg,Urban regions,Yes,1.00000,38,16230,0,0.75284,0,1.47673
2016,Brandenburg,Rural regions,Yes,0.75845,383,16230,0,0.67240,0,0.84776
2016,Brandenburg,Rural regions,No,0.24155,217,16230,0,0.19350,0,0.29966
2016,Mecklenburg-Western Pomerania,Rural regions,Yes,0.69891,200,16230,0,0.58779,0,0.78239
2016,Mecklenburg-Western Pomerania,Rural regions,No,0.30109,121,16230,0,0.22371,0,0.40278
2016,Saxony,Urban regions,Yes,0.76136,353,16230,0,0.68644,0,0.83841
2016,Saxony,Urban regions,No,0.23864,182,16230,0,0.18601,0,0.30364
2016,Saxony,Rural regions,Yes,0.75746,306,16230,0,0.66391,0,0.84843
2016,Saxony,Rural regions,No,0.24254,125,16230,0,0.19301,0,0.29284
2016,Saxony-Anhalt,Urban regions,Yes,0.73129,85,16230,0,0.54373,0,0.93872
2016,Saxony-Anhalt,Urban regions,No,0.26871,63,16230,0,0.17476,0,0.40396
2016,Saxony-Anhalt,Rural regions,Yes,0.72174,259,16230,0,0.63367,0,0.81005
2016,Saxony-Anhalt,Rural regions,No,0.27826,160,16230,0,0.22558,0,0.32918
2016,Thuringa,Urban regions,Yes,0.66143,120,16230,0,0.51936,0,0.82784
2016,Thuringa,Urban regions,No,0.33857,70,16230,0,0.23100,0,0.43204
2016,Thuringa,Rural regions,Yes,0.71872,263,16230,0,0.64523,0,0.80921
2016,Thuringa,Rural regions,No,0.28128,150,16230,0,0.22289,0,0.36106
2017,Schleswig-Holstein,Urban regions,Yes,0.82810,170,18138,0,0.66802,0,0.98488
2017,Schleswig-Holstein,Urban regions,No,0.17190,102,18138,0,0.11122,0,0.25338
2017,Schleswig-Holstein,Rural regions,Yes,0.75862,278,18138,0,0.68155,0,0.84491
2017,Schleswig-Holstein,Rural regions,No,0.24138,171,18138,0,0.19230,0,0.29266
2017,Hamburg,Urban regions,Yes,0.75050,219,18138,0,0.65761,0,0.84557
2017,Hamburg,Urban regions,No,0.24950,113,18138,0,0.18724,0,0.30745
2017,Lower Saxony,Urban regions,Yes,0.80230,535,18138,0,0.73432,0,0.88139
2017,Lower Saxony,Urban regions,No,0.19770,277,18138,0,0.16626,0,0.23836
2017,Lower Saxony,Rural regions,Yes,0.75966,680,18138,0,0.70544,0,0.82721
2017,Lower Saxony,Rural regions,No,0.24034,396,18138,0,0.19666,0,0.29010
2017,Bremen,Urban regions,Yes,0.76008,92,18138,0,0.58763,0,0.93422
2017,Bremen,Urban regions,No,0.23992,89,18138,0,0.15942,0,0.31737
2017,North Rhine-Westphalia,Urban regions,Yes,0.75612,2347,18138,0,0.72660,0,0.78965
2017,North Rhine-Westphalia,Urban regions,No,0.24388,1375,18138,0,0.22197,0,0.26431
2017,North Rhine-Westphalia,Rural regions,Yes,0.80144,55,18138,0,0.58054,0,1.06853
2017,North Rhine-Westphalia,Rural regions,No,0.19856,33,18138,0,0.07747,0,0.37222
2017,Hesse,Urban regions,Yes,0.73408,640,18138,0,0.68030,0,0.78683
2017,Hesse,Urban regions,No,0.26592,364,18138,0,0.22563,0,0.30847
2017,Hesse,Rural regions,Yes,0.75451,159,18138,0,0.63825,0,0.87512
2017,Hesse,Rural regions,No,0.24549,107,18138,0,0.16122,0,0.35314
2017,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.72760,481,18138,0,0.67289,0,0.78005
2017,"Rhineland-Palatinate, Saarland",Urban regions,No,0.27240,327,18138,0,0.22540,0,0.32198
2017,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.78059,157,18138,0,0.64991,0,0.89996
2017,"Rhineland-Palatinate, Saarland",Rural regions,No,0.21941,95,18138,0,0.14090,0,0.32273
2017,Baden-Wuerttemberg,Urban regions,Yes,0.80441,1217,18138,0,0.75605,0,0.84749
2017,Baden-Wuerttemberg,Urban regions,No,0.19559,561,18138,0,0.17640,0,0.22101
2017,Baden-Wuerttemberg,Rural regions,Yes,0.88397,160,18138,0,0.73260,0,1.04620
2017,Baden-Wuerttemberg,Rural regions,No,0.11603,65,18138,0,0.07353,0,0.16226
2017,Bavaria,Urban regions,Yes,0.81368,938,18138,0,0.76646,0,0.86977
2017,Bavaria,Urban regions,No,0.18632,310,18138,0,0.15828,0,0.21243
2017,Bavaria,Rural regions,Yes,0.81028,1069,18138,0,0.76155,0,0.86595
2017,Bavaria,Rural regions,No,0.18972,424,18138,0,0.16177,0,0.22009
2017,Berlin,Urban regions,Yes,0.65602,461,18138,0,0.60423,0,0.72439
2017,Berlin,Urban regions,No,0.34398,258,18138,0,0.29361,0,0.39209
2017,Brandenburg,Urban regions,Yes,1.00000,47,18138,0,0.75695,0,1.33408
2017,Brandenburg,Rural regions,Yes,0.74199,411,18138,0,0.67229,0,0.81050
2017,Brandenburg,Rural regions,No,0.25801,231,18138,0,0.21127,0,0.31259
2017,Mecklenburg-Western Pomerania,Urban regions,Yes,1.00000,33,18138,0,0.72877,0,1.27410
2017,Mecklenburg-Western Pomerania,Rural regions,Yes,0.68123,217,18138,0,0.59445,0,0.77589
2017,Mecklenburg-Western Pomerania,Rural regions,No,0.31877,126,18138,0,0.26055,0,0.39796
2017,Saxony,Urban regions,Yes,0.74253,411,18138,0,0.67044,0,0.80445
2017,Saxony,Urban regions,No,0.25747,194,18138,0,0.19236,0,0.31501
2017,Saxony,Rural regions,Yes,0.74221,348,18138,0,0.66171,0,0.81228
2017,Saxony,Rural regions,No,0.25779,124,18138,0,0.21257,0,0.32471
2017,Saxony-Anhalt,Urban regions,Yes,0.76527,89,18138,0,0.58642,0,0.96608
2017,Saxony-Anhalt,Urban regions,No,0.23473,59,18138,0,0.13933,0,0.35584
2017,Saxony-Anhalt,Rural regions,Yes,0.73004,304,18138,0,0.65391,0,0.80834
2017,Saxony-Anhalt,Rural regions,No,0.26996,174,18138,0,0.21883,0,0.32715
2017,Thuringa,Urban regions,Yes,0.74813,131,18138,0,0.59540,0,0.92733
2017,Thuringa,Urban regions,No,0.25187,76,18138,0,0.17644,0,0.32331
2017,Thuringa,Rural regions,Yes,0.74530,294,18138,0,0.66553,0,0.83917
2017,Thuringa,Rural regions,No,0.25470,144,18138,0,0.19692,0,0.31540
2018,Schleswig-Holstein,Urban regions,Yes,0.81797,148,17727,0,0.67448,0,0.95467
2018,Schleswig-Holstein,Urban regions,No,0.18203,133,17727,0,0.12362,0,0.24319
2018,Schleswig-Holstein,Rural regions,Yes,0.73407,248,17727,0,0.64438,0,0.83951
2018,Schleswig-Holstein,Rural regions,No,0.26593,148,17727,0,0.21722,0,0.32153
2018,Hamburg,Urban regions,Yes,0.81838,241,17727,0,0.70644,0,0.92416
2018,Hamburg,Urban regions,No,0.18162,121,17727,0,0.14796,0,0.22456
2018,Lower Saxony,Urban regions,Yes,0.76699,481,17727,0,0.69234,0,0.83664
2018,Lower Saxony,Urban regions,No,0.23301,312,17727,0,0.17716,0,0.27336
2018,Lower Saxony,Rural regions,Yes,0.76752,624,17727,0,0.70689,0,0.83935
2018,Lower Saxony,Rural regions,No,0.23248,374,17727,0,0.18731,0,0.27440
2018,Bremen,Urban regions,Yes,0.80427,101,17727,0,0.61614,0,0.99332
2018,Bremen,Urban regions,No,0.19573,82,17727,0,0.13623,0,0.25823
2018,North Rhine-Westphalia,Urban regions,Yes,0.74808,2285,17727,0,0.71164,0,0.78416
2018,North Rhine-Westphalia,Urban regions,No,0.25192,1392,17727,0,0.22785,0,0.27608
2018,North Rhine-Westphalia,Rural regions,Yes,1.00000,49,17727,0,0.76446,0,1.28365
2018,Hesse,Urban regions,Yes,0.76253,611,17727,0,0.70681,0,0.82987
2018,Hesse,Urban regions,No,0.23747,361,17727,0,0.19316,0,0.27686
2018,Hesse,Rural regions,Yes,0.71032,156,17727,0,0.60591,0,0.83967
2018,Hesse,Rural regions,No,0.28968,98,17727,0,0.19727,0,0.39571
2018,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.74445,478,17727,0,0.67670,0,0.80706
2018,"Rhineland-Palatinate, Saarland",Urban regions,No,0.25555,338,17727,0,0.20912,0,0.30651
2018,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.75960,156,17727,0,0.63193,0,0.88523
2018,"Rhineland-Palatinate, Saarland",Rural regions,No,0.24040,90,17727,0,0.15439,0,0.34491
2018,Baden-Wuerttemberg,Urban regions,Yes,0.79580,1178,17727,0,0.75247,0,0.84572
2018,Baden-Wuerttemberg,Urban regions,No,0.20420,501,17727,0,0.17914,0,0.23163
2018,Baden-Wuerttemberg,Rural regions,Yes,0.84903,140,17727,0,0.68227,0,1.00839
2018,Baden-Wuerttemberg,Rural regions,No,0.15097,56,17727,0,0.09506,0,0.22667
2018,Bavaria,Urban regions,Yes,0.80286,912,17727,0,0.73784,0,0.85733
2018,Bavaria,Urban regions,No,0.19714,309,17727,0,0.16802,0,0.22846
2018,Bavaria,Rural regions,Yes,0.80716,1005,17727,0,0.75104,0,0.86482
2018,Bavaria,Rural regions,No,0.19284,407,17727,0,0.16391,0,0.22659
2018,Berlin,Urban regions,Yes,0.65873,480,17727,0,0.59892,0,0.71997
2018,Berlin,Urban regions,No,0.34127,300,17727,0,0.29414,0,0.38557
2018,Brandenburg,Urban regions,Yes,1.00000,48,17727,0,0.75876,0,1.24020
2018,Brandenburg,Rural regions,Yes,0.73248,415,17727,0,0.66349,0,0.80479
2018,Brandenburg,Rural regions,No,0.26752,236,17727,0,0.21909,0,0.32584
2018,Mecklenburg-Western Pomerania,Urban regions,Yes,1.00000,38,17727,0,0.75496,0,1.29945
2018,Mecklenburg-Western Pomerania,Rural regions,Yes,0.67330,210,17727,0,0.58692,0,0.77632
2018,Mecklenburg-Western Pomerania,Rural regions,No,0.32670,140,17727,0,0.24934,0,0.40062
2018,Saxony,Urban regions,Yes,0.73307,415,17727,0,0.66933,0,0.81014
2018,Saxony,Urban regions,No,0.26693,183,17727,0,0.20676,0,0.33283
2018,Saxony,Rural regions,Yes,0.77347,343,17727,0,0.67517,0,0.86313
2018,Saxony,Rural regions,No,0.22653,117,17727,0,0.17845,0,0.27564
2018,Saxony-Anhalt,Urban regions,Yes,0.74890,91,17727,0,0.61615,0,0.87398
2018,Saxony-Anhalt,Urban regions,No,0.25110,62,17727,0,0.17490,0,0.33245
2018,Saxony-Anhalt,Rural regions,Yes,0.72399,291,17727,0,0.63567,0,0.80882
2018,Saxony-Anhalt,Rural regions,No,0.27601,176,17727,0,0.22769,0,0.33089
2018,Thuringa,Urban regions,Yes,0.75999,140,17727,0,0.57934,0,0.93240
2018,Thuringa,Urban regions,No,0.24001,85,17727,0,0.18267,0,0.30115
2018,Thuringa,Rural regions,Yes,0.71101,290,17727,0,0.61719,0,0.79419
2018,Thuringa,Rural regions,No,0.28899,132,17727,0,0.22617,0,0.36591
2019,Schleswig-Holstein,Urban regions,Yes,0.81034,176,15557,0,0.64954,0,0.96767
2019,Schleswig-Holstein,Urban regions,No,0.18966,39,15557,0,0.12539,0,0.26007
2019,Schleswig-Holstein,Rural regions,Yes,0.79616,271,15557,0,0.68854,0,0.91148
2019,Schleswig-Holstein,Rural regions,No,0.20384,92,15557,0,0.15817,0,0.24510
2019,Hamburg,Urban regions,Yes,0.85645,287,15557,0,0.74840,0,0.97365
2019,Hamburg,Urban regions,No,0.14355,54,15557,0,0.10983,0,0.18798
2019,Lower Saxony,Urban regions,Yes,0.80271,509,15557,0,0.72546,0,0.88456
2019,Lower Saxony,Urban regions,No,0.19729,133,15557,0,0.16255,0,0.23889
2019,Lower Saxony,Rural regions,Yes,0.78336,637,15557,0,0.71696,0,0.85477
2019,Lower Saxony,Rural regions,No,0.21664,180,15557,0,0.17805,0,0.25256
2019,Bremen,Urban regions,Yes,0.81564,90,15557,0,0.61666,0,1.03453
2019,Bremen,Urban regions,No,0.18436,35,15557,0,0.12184,0,0.23939
2019,North Rhine-Westphalia,Urban regions,Yes,0.79575,2475,15557,0,0.75430,0,0.83272
2019,North Rhine-Westphalia,Urban regions,No,0.20425,641,15557,0,0.18567,0,0.22239
2019,North Rhine-Westphalia,Rural regions,Yes,1.00000,49,15557,0,0.77765,0,1.19516
2019,Hesse,Urban regions,Yes,0.79819,672,15557,0,0.72570,0,0.89211
2019,Hesse,Urban regions,No,0.20181,151,15557,0,0.17424,0,0.23067
2019,Hesse,Rural regions,Yes,0.80847,186,15557,0,0.68566,0,0.94428
2019,Hesse,Rural regions,No,0.19153,36,15557,0,0.11901,0,0.26424
2019,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.78868,540,15557,0,0.71495,0,0.86575
2019,"Rhineland-Palatinate, Saarland",Urban regions,No,0.21132,138,15557,0,0.18050,0,0.25156
2019,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.82752,163,15557,0,0.71827,0,0.96817
2019,"Rhineland-Palatinate, Saarland",Rural regions,No,0.17248,44,15557,0,0.10388,0,0.24952
2019,Baden-Wuerttemberg,Urban regions,Yes,0.84244,1261,15557,0,0.78896,0,0.89716
2019,Baden-Wuerttemberg,Urban regions,No,0.15756,228,15557,0,0.13851,0,0.18315
2019,Baden-Wuerttemberg,Rural regions,Yes,1.00000,126,15557,0,0.83309,0,1.26336
2019,Bavaria,Urban regions,Yes,0.82101,978,15557,0,0.75658,0,0.88592
2019,Bavaria,Urban regions,No,0.17899,191,15557,0,0.15333,0,0.20628
2019,Bavaria,Rural regions,Yes,0.84003,1082,15557,0,0.78295,0,0.90239
2019,Bavaria,Rural regions,No,0.15997,201,15557,0,0.13728,0,0.18552
2019,Berlin,Urban regions,Yes,0.68095,495,15557,0,0.61288,0,0.74887
2019,Berlin,Urban regions,No,0.31905,182,15557,0,0.27934,0,0.37324
2019,Brandenburg,Urban regions,Yes,1.00000,48,15557,0,0.78247,0,1.26161
2019,Brandenburg,Rural regions,Yes,0.80128,501,15557,0,0.70989,0,0.89390
2019,Brandenburg,Rural regions,No,0.19872,144,15557,0,0.15397,0,0.25438
2019,Mecklenburg-Western Pomerania,Urban regions,Yes,1.00000,53,15557,0,0.76539,0,1.24723
2019,Mecklenburg-Western Pomerania,Rural regions,Yes,0.71148,243,15557,0,0.59946,0,0.82060
2019,Mecklenburg-Western Pomerania,Rural regions,No,0.28852,80,15557,0,0.22945,0,0.37878
2019,Saxony,Urban regions,Yes,0.78438,456,15557,0,0.68539,0,0.86467
2019,Saxony,Urban regions,No,0.21562,91,15557,0,0.16263,0,0.27013
2019,Saxony,Rural regions,Yes,0.82834,385,15557,0,0.74684,0,0.96033
2019,Saxony,Rural regions,No,0.17166,81,15557,0,0.12505,0,0.22271
2019,Saxony-Anhalt,Urban regions,Yes,0.78342,96,15557,0,0.61541,0,0.98863
2019,Saxony-Anhalt,Urban regions,No,0.21658,33,15557,0,0.13439,0,0.33711
2019,Saxony-Anhalt,Rural regions,Yes,0.69823,312,15557,0,0.60275,0,0.79232
2019,Saxony-Anhalt,Rural regions,No,0.30177,115,15557,0,0.23733,0,0.36897
2019,Thuringa,Urban regions,Yes,0.79051,152,15557,0,0.61014,0,1.00236
2019,Thuringa,Urban regions,No,0.20949,40,15557,0,0.14199,0,0.29716
2019,Thuringa,Rural regions,Yes,0.71335,292,15557,0,0.60543,0,0.83368
2019,Thuringa,Rural regions,No,0.28665,93,15557,0,0.22917,0,0.34945
2021,Schleswig-Holstein,Urban regions,Yes,0.88660,138,12388,0,0.69980,0,1.06096
2021,Schleswig-Holstein,Urban regions,No,0.11340,73,12388,0,0.06633,0,0.16126
2021,Schleswig-Holstein,Rural regions,Yes,0.83886,227,12388,0,0.70973,0,0.98017
2021,Schleswig-Holstein,Rural regions,No,0.16114,74,12388,0,0.11984,0,0.21036
2021,Hamburg,Urban regions,Yes,0.84646,223,12388,0,0.71950,0,0.99757
2021,Hamburg,Urban regions,No,0.15354,85,12388,0,0.11485,0,0.20057
2021,Lower Saxony,Urban regions,Yes,0.81525,394,12388,0,0.69510,0,0.92275
2021,Lower Saxony,Urban regions,No,0.18475,148,12388,0,0.14353,0,0.23583
2021,Lower Saxony,Rural regions,Yes,0.79214,478,12388,0,0.70805,0,0.87690
2021,Lower Saxony,Rural regions,No,0.20786,177,12388,0,0.16021,0,0.25316
2021,Bremen,Urban regions,Yes,0.92496,69,12388,0,0.69215,0,1.19541
2021,Bremen,Urban regions,No,0.07504,35,12388,0,0.04030,0,0.12109
2021,North Rhine-Westphalia,Urban regions,Yes,0.82798,1894,12388,0,0.77911,0,0.87797
2021,North Rhine-Westphalia,Urban regions,No,0.17202,721,12388,0,0.15285,0,0.19215
2021,North Rhine-Westphalia,Rural regions,Yes,1.00000,44,12388,0,0.72566,0,1.27507
2021,Hesse,Urban regions,Yes,0.79485,486,12388,0,0.69824,0,0.90606
2021,Hesse,Urban regions,No,0.20515,214,12388,0,0.16041,0,0.26088
2021,Hesse,Rural regions,Yes,0.79402,117,12388,0,0.63722,0,0.96041
2021,Hesse,Rural regions,No,0.20598,38,12388,0,0.10838,0,0.29727
2021,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.77782,343,12388,0,0.67937,0,0.87408
2021,"Rhineland-Palatinate, Saarland",Urban regions,No,0.22218,158,12388,0,0.16890,0,0.27951
2021,"Rhineland-Palatinate, Saarland",Rural regions,Yes,1.00000,104,12388,0,0.78652,0,1.19541
2021,Baden-Wuerttemberg,Urban regions,Yes,0.86444,956,12388,0,0.79648,0,0.93710
2021,Baden-Wuerttemberg,Urban regions,No,0.13556,259,12388,0,0.11496,0,0.16346
2021,Baden-Wuerttemberg,Rural regions,Yes,0.88899,100,12388,0,0.68649,0,1.07223
2021,Baden-Wuerttemberg,Rural regions,No,0.11101,32,12388,0,0.05590,0,0.18329
2021,Bavaria,Urban regions,Yes,0.83863,749,12388,0,0.76520,0,0.91398
2021,Bavaria,Urban regions,No,0.16137,170,12388,0,0.13082,0,0.19225
2021,Bavaria,Rural regions,Yes,0.87011,772,12388,0,0.80359,0,0.94089
2021,Bavaria,Rural regions,No,0.12989,174,12388,0,0.10002,0,0.16064
2021,Berlin,Urban regions,Yes,0.79792,481,12388,0,0.70652,0,0.89792
2021,Berlin,Urban regions,No,0.20208,171,12388,0,0.15374,0,0.27282
2021,Brandenburg,Urban regions,Yes,1.00000,34,12388,0,0.72459,0,1.23045
2021,Brandenburg,Rural regions,Yes,0.83192,326,12388,0,0.73368,0,0.95735
2021,Brandenburg,Rural regions,No,0.16808,108,12388,0,0.12213,0,0.22385
2021,Mecklenburg-Western Pomerania,Urban regions,Yes,1.00000,46,12388,0,0.73509,0,1.30721
2021,Mecklenburg-Western Pomerania,Rural regions,Yes,0.81528,165,12388,0,0.68586,0,0.97401
2021,Mecklenburg-Western Pomerania,Rural regions,No,0.18472,51,12388,0,0.12917,0,0.24852
2021,Saxony,Urban regions,Yes,0.81740,332,12388,0,0.70598,0,0.94608
2021,Saxony,Urban regions,No,0.18260,95,12388,0,0.12695,0,0.26413
2021,Saxony,Rural regions,Yes,0.80905,282,12388,0,0.73468,0,0.91128
2021,Saxony,Rural regions,No,0.19095,61,12388,0,0.14698,0,0.23489
2021,Saxony-Anhalt,Urban regions,Yes,1.00000,71,12388,0,0.70507,0,1.38362
2021,Saxony-Anhalt,Rural regions,Yes,0.80123,229,12388,0,0.70112,0,0.93124
2021,Saxony-Anhalt,Rural regions,No,0.19877,72,12388,0,0.14781,0,0.27069
2021,Thuringa,Urban regions,Yes,0.83344,111,12388,0,0.64697,0,1.05116
2021,Thuringa,Urban regions,No,0.16656,48,12388,0,0.10931,0,0.22692
2021,Thuringa,Rural regions,Yes,0.78454,209,12388,0,0.65697,0,0.91750
2021,Thuringa,Rural regions,No,0.21546,44,12388,0,0.13678,0,0.31841
