"year","alter_gr","bula_h","mean","median","n","lower_confidence","upper_confidence"
"2007","35-65 Jahre alt","Bremen","","","","",""
"2007","35-65 Jahre alt","Hamburg","","","","",""
"2007","35-65 Jahre alt","Hessen","","","","",""
"2007","35-65 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"2007","35-65 Jahre alt","Niedersachsen","","","","",""
"2007","35-65 Jahre alt","Nordrhein-Westfalen","","","","",""
"2007","35-65 Jahre alt","Rheinland-Pfalz","","","","",""
"2007","35-65 Jahre alt","Saarland","","","","",""
"2007","35-65 Jahre alt","Sachsen","","","","",""
"2007","35-65 Jahre alt","Sachsen-Anhalt","","","","",""
"2007","35-65 Jahre alt","Schleswig-Holstein","","","","",""
"2007","35-65 Jahre alt","Thüringen","","","","",""
"2007","66 und älter","Baden-Württemberg","","","","",""
"2007","66 und älter","Bayern","","","","",""
"2007","66 und älter","Berlin","","","","",""
"2007","66 und älter","Brandenburg","","","","",""
"2007","66 und älter","Bremen","","","","",""
"2007","66 und älter","Hamburg","","","","",""
"2007","66 und älter","Hessen","","","","",""
"2007","66 und älter","Mecklenburg-Vorpommern","","","","",""
"2007","66 und älter","Niedersachsen","","","","",""
"2007","66 und älter","Nordrhein-Westfalen","","","","",""
"2007","66 und älter","Rheinland-Pfalz","","","","",""
"2007","66 und älter","Saarland","","","","",""
"2007","66 und älter","Sachsen","","","","",""
"2007","66 und älter","Sachsen-Anhalt","","","","",""
"2007","66 und älter","Schleswig-Holstein","","","","",""
"2007","66 und älter","Thüringen","","","","",""
"2008","16-34 Jahre alt","Baden-Württemberg","","","","",""
"2008","16-34 Jahre alt","Bayern","","","","",""
"2008","16-34 Jahre alt","Berlin","","","","",""
"2008","16-34 Jahre alt","Brandenburg","","","","",""
"2008","16-34 Jahre alt","Bremen","","","","",""
"2008","16-34 Jahre alt","Hamburg","","","","",""
"2008","16-34 Jahre alt","Hessen","","","","",""
"2008","16-34 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"2008","16-34 Jahre alt","Niedersachsen","","","","",""
"2008","16-34 Jahre alt","Nordrhein-Westfalen","","","","",""
"2008","16-34 Jahre alt","Rheinland-Pfalz","","","","",""
"2008","16-34 Jahre alt","Saarland","","","","",""
"2008","16-34 Jahre alt","Sachsen","","","","",""
"2008","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"2008","16-34 Jahre alt","Schleswig-Holstein","","","","",""
"2008","16-34 Jahre alt","Thüringen","","","","",""
"2008","35-65 Jahre alt","Baden-Württemberg","","","","",""
"2008","35-65 Jahre alt","Bayern","","","","",""
"2008","35-65 Jahre alt","Berlin","","","","",""
"2008","35-65 Jahre alt","Brandenburg","","","","",""
"2008","35-65 Jahre alt","Bremen","","","","",""
"2008","35-65 Jahre alt","Hamburg","","","","",""
"2008","35-65 Jahre alt","Hessen","","","","",""
"2008","35-65 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"2008","35-65 Jahre alt","Niedersachsen","","","","",""
"2008","35-65 Jahre alt","Nordrhein-Westfalen","","","","",""
"2008","35-65 Jahre alt","Rheinland-Pfalz","","","","",""
"2008","35-65 Jahre alt","Saarland","","","","",""
"2008","35-65 Jahre alt","Sachsen","","","","",""
"2008","35-65 Jahre alt","Sachsen-Anhalt","","","","",""
"2008","35-65 Jahre alt","Schleswig-Holstein","","","","",""
"2008","35-65 Jahre alt","Thüringen","","","","",""
"2008","66 und älter","Baden-Württemberg","","","","",""
"2008","66 und älter","Bayern","","","","",""
"2008","66 und älter","Berlin","","","","",""
"2008","66 und älter","Brandenburg","","","","",""
"2008","66 und älter","Bremen","","","","",""
"2008","66 und älter","Hamburg","","","","",""
"2008","66 und älter","Hessen","","","","",""
"2008","66 und älter","Mecklenburg-Vorpommern","","","","",""
"2008","66 und älter","Niedersachsen","","","","",""
"2008","66 und älter","Nordrhein-Westfalen","","","","",""
"2008","66 und älter","Rheinland-Pfalz","","","","",""
"2008","66 und älter","Saarland","","","","",""
"2008","66 und älter","Sachsen","","","","",""
"2008","66 und älter","Sachsen-Anhalt","","","","",""
"2008","66 und älter","Schleswig-Holstein","","","","",""
"2008","66 und älter","Thüringen","","","","",""
"2009","16-34 Jahre alt","Baden-Württemberg","","","","",""
"2009","16-34 Jahre alt","Bayern","","","","",""
"2009","16-34 Jahre alt","Berlin","","","","",""
"2009","16-34 Jahre alt","Brandenburg","","","","",""
"2009","16-34 Jahre alt","Bremen","","","","",""
"2009","16-34 Jahre alt","Hamburg","","","","",""
"2009","16-34 Jahre alt","Hessen","","","","",""
"2009","16-34 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"2009","16-34 Jahre alt","Niedersachsen","","","","",""
"2009","16-34 Jahre alt","Nordrhein-Westfalen","","","","",""
"2009","16-34 Jahre alt","Rheinland-Pfalz","","","","",""
"2009","16-34 Jahre alt","Saarland","","","","",""
"2009","16-34 Jahre alt","Sachsen","","","","",""
"2009","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"2009","16-34 Jahre alt","Schleswig-Holstein","","","","",""
"2009","16-34 Jahre alt","Thüringen","","","","",""
"2009","35-65 Jahre alt","Baden-Württemberg","","","","",""
"2009","35-65 Jahre alt","Bayern","","","","",""
"2009","35-65 Jahre alt","Berlin","","","","",""
"2009","35-65 Jahre alt","Brandenburg","","","","",""
"2009","35-65 Jahre alt","Bremen","","","","",""
"2009","35-65 Jahre alt","Hamburg","","","","",""
"2009","35-65 Jahre alt","Hessen","","","","",""
"2009","35-65 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"2009","35-65 Jahre alt","Niedersachsen","","","","",""
"2009","35-65 Jahre alt","Nordrhein-Westfalen","","","","",""
"2009","35-65 Jahre alt","Rheinland-Pfalz","","","","",""
"2009","35-65 Jahre alt","Saarland","","","","",""
"2009","35-65 Jahre alt","Sachsen","","","","",""
"2009","35-65 Jahre alt","Sachsen-Anhalt","","","","",""
"2009","35-65 Jahre alt","Schleswig-Holstein","","","","",""
"2009","35-65 Jahre alt","Thüringen","","","","",""
"2009","66 und älter","Baden-Württemberg","","","","",""
"2009","66 und älter","Bayern","","","","",""
"2009","66 und älter","Berlin","","","","",""
"2009","66 und älter","Brandenburg","","","","",""
"2009","66 und älter","Bremen","","","","",""
"2009","66 und älter","Hamburg","","","","",""
"2009","66 und älter","Hessen","","","","",""
"2009","66 und älter","Mecklenburg-Vorpommern","","","","",""
"2009","66 und älter","Niedersachsen","","","","",""
"2009","66 und älter","Nordrhein-Westfalen","","","","",""
"2009","66 und älter","Rheinland-Pfalz","","","","",""
"2009","66 und älter","Saarland","","","","",""
"2009","66 und älter","Sachsen","","","","",""
"2009","66 und älter","Sachsen-Anhalt","","","","",""
"2009","66 und älter","Schleswig-Holstein","","","","",""
"2009","66 und älter","Thüringen","","","","",""
"2010","16-34 Jahre alt","Baden-Württemberg","","","","",""
"2010","16-34 Jahre alt","Bayern","","","","",""
"2010","16-34 Jahre alt","Berlin","","","","",""
"2010","16-34 Jahre alt","Brandenburg","","","","",""
"2010","16-34 Jahre alt","Bremen","","","","",""
"2010","16-34 Jahre alt","Hamburg","","","","",""
"2010","16-34 Jahre alt","Hessen","","","","",""
"2010","16-34 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"2010","16-34 Jahre alt","Niedersachsen","","","","",""
"2010","16-34 Jahre alt","Nordrhein-Westfalen","","","","",""
"2010","16-34 Jahre alt","Rheinland-Pfalz","","","","",""
"2010","16-34 Jahre alt","Saarland","","","","",""
"2010","16-34 Jahre alt","Sachsen","","","","",""
"2010","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"2010","16-34 Jahre alt","Schleswig-Holstein","","","","",""
"2010","16-34 Jahre alt","Thüringen","","","","",""
"2010","35-65 Jahre alt","Baden-Württemberg","","","","",""
"2010","35-65 Jahre alt","Bayern","","","","",""
"2010","35-65 Jahre alt","Berlin","","","","",""
"2010","35-65 Jahre alt","Brandenburg","","","","",""
"2010","35-65 Jahre alt","Bremen","","","","",""
"2010","35-65 Jahre alt","Hamburg","","","","",""
"2010","35-65 Jahre alt","Hessen","","","","",""
"2010","35-65 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"2010","35-65 Jahre alt","Niedersachsen","","","","",""
"2010","35-65 Jahre alt","Nordrhein-Westfalen","","","","",""
"2010","35-65 Jahre alt","Rheinland-Pfalz","","","","",""
"2010","35-65 Jahre alt","Saarland","","","","",""
"2010","35-65 Jahre alt","Sachsen","","","","",""
"2010","35-65 Jahre alt","Sachsen-Anhalt","","","","",""
"2010","35-65 Jahre alt","Schleswig-Holstein","","","","",""
"2010","35-65 Jahre alt","Thüringen","","","","",""
"2010","66 und älter","Baden-Württemberg","","","","",""
"2010","66 und älter","Bayern","","","","",""
"2010","66 und älter","Berlin","","","","",""
"2010","66 und älter","Brandenburg","","","","",""
"2010","66 und älter","Bremen","","","","",""
"2010","66 und älter","Hamburg","","","","",""
"2010","66 und älter","Hessen","","","","",""
"2010","66 und älter","Mecklenburg-Vorpommern","","","","",""
"2010","66 und älter","Niedersachsen","","","","",""
"2010","66 und älter","Nordrhein-Westfalen","","","","",""
"2010","66 und älter","Rheinland-Pfalz","","","","",""
"2010","66 und älter","Saarland","","","","",""
"2010","66 und älter","Sachsen","","","","",""
"2010","66 und älter","Sachsen-Anhalt","","","","",""
"2010","66 und älter","Schleswig-Holstein","","","","",""
"2010","66 und älter","Thüringen","","","","",""
"2011","16-34 Jahre alt","Baden-Württemberg","7.79","7.5","812","7.67","7.91"
"2011","16-34 Jahre alt","Bayern","8.17","7.5","923","8.06","8.28"
"2011","16-34 Jahre alt","Berlin","7.93","7.5","232","7.72","8.14"
"2011","16-34 Jahre alt","Brandenburg","7.85","7.5","226","7.64","8.06"
"2011","16-34 Jahre alt","Bremen","7.55","7.5","46","7.06","8.04"
"2011","16-34 Jahre alt","Hamburg","8.06","7.5","122","7.8","8.32"
"2011","16-34 Jahre alt","Hessen","8.01","7.5","411","7.84","8.18"
"2011","16-34 Jahre alt","Mecklenburg-Vorpommern","8.14","7.5","145","7.83","8.45"
"2011","16-34 Jahre alt","Niedersachsen","7.91","7.5","550","7.76","8.06"
"2011","16-34 Jahre alt","Nordrhein-Westfalen","8.03","7.5","1259","7.93","8.13"
"2011","16-34 Jahre alt","Rheinland-Pfalz","8.05","7.5","295","7.87","8.23"
"2011","16-34 Jahre alt","Saarland","7.46","6.5","52","7.03","7.89"
"2011","16-34 Jahre alt","Sachsen","8","7.5","471","7.84","8.16"
"2011","16-34 Jahre alt","Sachsen-Anhalt","7.87","7.5","253","7.65","8.09"
"2011","16-34 Jahre alt","Schleswig-Holstein","8.14","8.5","233","7.93","8.35"
"2011","16-34 Jahre alt","Thüringen","8.16","7.5","250","7.94","8.38"
"2011","35-65 Jahre alt","Baden-Württemberg","7.51","7.5","1874","7.43","7.59"
"2011","35-65 Jahre alt","Bayern","7.47","7.5","2402","7.39","7.55"
"2011","35-65 Jahre alt","Berlin","7.18","7.5","497","7.01","7.35"
"2011","35-65 Jahre alt","Brandenburg","7.31","7.5","587","7.15","7.47"
"2011","35-65 Jahre alt","Bremen","7.03","7.5","103","6.58","7.48"
"2011","35-65 Jahre alt","Hamburg","7.7","7.5","209","7.48","7.92"
"2011","35-65 Jahre alt","Hessen","7.33","7.5","1109","7.22","7.44"
"2011","35-65 Jahre alt","Mecklenburg-Vorpommern","7.57","7.5","348","7.39","7.75"
"2011","35-65 Jahre alt","Niedersachsen","7.35","7.5","1377","7.25","7.45"
"2011","35-65 Jahre alt","Nordrhein-Westfalen","7.53","7.5","3080","7.46","7.6"
"2011","35-65 Jahre alt","Rheinland-Pfalz","7.67","7.5","711","7.54","7.8"
"2011","35-65 Jahre alt","Saarland","7.24","7.5","155","6.93","7.55"
"2011","35-65 Jahre alt","Sachsen","7.47","7.5","924","7.36","7.58"
"2011","35-65 Jahre alt","Sachsen-Anhalt","7.44","7.5","553","7.28","7.6"
"2011","35-65 Jahre alt","Schleswig-Holstein","7.76","7.5","495","7.63","7.89"
"2011","35-65 Jahre alt","Thüringen","7.27","7.5","564","7.11","7.43"
"2011","66 und älter","Baden-Württemberg","7.25","7.5","491","7.08","7.42"
"2011","66 und älter","Bayern","7.3","7.5","650","7.14","7.46"
"2011","66 und älter","Berlin","7.4","7.5","191","7.08","7.72"
"2011","66 und älter","Brandenburg","7.17","7.5","215","6.89","7.45"
"2011","66 und älter","Bremen","","","","",""
"2011","66 und älter","Hamburg","7.36","7.5","72","6.73","7.99"
"2011","66 und älter","Hessen","7.34","7.5","239","7.04","7.64"
"2011","66 und älter","Mecklenburg-Vorpommern","7.26","7.5","109","6.88","7.64"
"2011","66 und älter","Niedersachsen","7.47","7.5","453","7.29","7.65"
"2011","66 und älter","Nordrhein-Westfalen","7.6","7.5","868","7.47","7.73"
"2011","66 und älter","Rheinland-Pfalz","7.65","7.5","213","7.4","7.9"
"2011","66 und älter","Saarland","6.96","6.5","39","6.25","7.67"
"2011","66 und älter","Sachsen","7.02","6.5","317","6.81","7.23"
"2011","66 und älter","Sachsen-Anhalt","7.5","7.5","188","7.21","7.79"
"2011","66 und älter","Schleswig-Holstein","7.81","7.5","141","7.52","8.1"
"2011","66 und älter","Thüringen","7.25","7.5","193","6.99","7.51"
"2012","16-34 Jahre alt","Baden-Württemberg","7.94","7.5","265","7.71","8.17"
"2012","16-34 Jahre alt","Bayern","8.53","8.5","332","8.34","8.72"
"2012","16-34 Jahre alt","Berlin","8.11","8.5","75","7.61","8.61"
"2012","16-34 Jahre alt","Brandenburg","8.15","8.5","73","7.82","8.48"
"2012","16-34 Jahre alt","Bremen","","","","",""
"2012","16-34 Jahre alt","Hamburg","8.84","8.5","31","8.45","9.23"
"2012","16-34 Jahre alt","Hessen","8.17","8.5","129","7.89","8.45"
"2012","16-34 Jahre alt","Mecklenburg-Vorpommern","7.61","7.5","53","7.03","8.19"
"2012","16-34 Jahre alt","Niedersachsen","8.3","8.5","211","8.07","8.53"
"2012","16-34 Jahre alt","Nordrhein-Westfalen","8.35","8.5","483","8.21","8.49"
"2012","16-34 Jahre alt","Rheinland-Pfalz","8.43","8.5","93","8.12","8.74"
"2012","16-34 Jahre alt","Saarland","","","","",""
"2012","16-34 Jahre alt","Sachsen","8.02","8.5","161","7.72","8.32"
"2012","16-34 Jahre alt","Sachsen-Anhalt","7.65","7.5","85","7.18","8.12"
"2012","16-34 Jahre alt","Schleswig-Holstein","8.57","8.5","106","8.28","8.86"
"2012","16-34 Jahre alt","Thüringen","8.46","8.5","81","8.07","8.85"
"2012","35-65 Jahre alt","Baden-Württemberg","7.82","7.5","690","7.69","7.95"
"2012","35-65 Jahre alt","Bayern","8.17","7.5","836","8.06","8.28"
"2012","35-65 Jahre alt","Berlin","7.38","7.5","148","7.06","7.7"
"2012","35-65 Jahre alt","Brandenburg","7.78","7.5","164","7.51","8.05"
"2012","35-65 Jahre alt","Bremen","7.22","7.5","44","6.64","7.8"
"2012","35-65 Jahre alt","Hamburg","7.55","7.5","72","7.08","8.02"
"2012","35-65 Jahre alt","Hessen","7.82","7.5","372","7.63","8.01"
"2012","35-65 Jahre alt","Mecklenburg-Vorpommern","8.11","7.5","82","7.66","8.56"
"2012","35-65 Jahre alt","Niedersachsen","7.96","7.5","478","7.81","8.11"
"2012","35-65 Jahre alt","Nordrhein-Westfalen","8","7.5","1006","7.89","8.11"
"2012","35-65 Jahre alt","Rheinland-Pfalz","8.11","7.5","242","7.9","8.32"
"2012","35-65 Jahre alt","Saarland","","","","",""
"2012","35-65 Jahre alt","Sachsen","7.92","7.5","243","7.7","8.14"
"2012","35-65 Jahre alt","Sachsen-Anhalt","8.17","7.5","129","7.83","8.51"
"2012","35-65 Jahre alt","Schleswig-Holstein","7.99","7.5","232","7.76","8.22"
"2012","35-65 Jahre alt","Thüringen","8.29","7.5","137","8.04","8.54"
"2012","66 und älter","Baden-Württemberg","","","","",""
"2012","66 und älter","Bayern","","","","",""
"2012","66 und älter","Berlin","","","","",""
"2012","66 und älter","Brandenburg","","","","",""
"2012","66 und älter","Bremen","","","","",""
"2012","66 und älter","Hamburg","","","","",""
"2012","66 und älter","Hessen","","","","",""
"2012","66 und älter","Mecklenburg-Vorpommern","","","","",""
"2012","66 und älter","Niedersachsen","","","","",""
"2012","66 und älter","Nordrhein-Westfalen","","","","",""
"2012","66 und älter","Rheinland-Pfalz","","","","",""
"2012","66 und älter","Saarland","","","","",""
"2012","66 und älter","Sachsen","","","","",""
"2012","66 und älter","Sachsen-Anhalt","","","","",""
"2012","66 und älter","Schleswig-Holstein","","","","",""
"2012","66 und älter","Thüringen","","","","",""
"2013","16-34 Jahre alt","Baden-Württemberg","8.38","8.5","220","8.19","8.57"
"2013","16-34 Jahre alt","Bayern","8.45","8.5","317","8.27","8.63"
"2013","16-34 Jahre alt","Berlin","7.63","7.5","71","7.16","8.1"
"2013","16-34 Jahre alt","Brandenburg","8.45","8.5","75","8.14","8.76"
"2013","16-34 Jahre alt","Bremen","","","","",""
"2013","16-34 Jahre alt","Hamburg","8.43","8.5","31","7.79","9.07"
"2013","16-34 Jahre alt","Hessen","8.04","7.5","115","7.74","8.34"
"2013","16-34 Jahre alt","Mecklenburg-Vorpommern","8.27","8.5","42","7.74","8.8"
"2013","16-34 Jahre alt","Niedersachsen","8.35","8.5","216","8.11","8.59"
"2013","16-34 Jahre alt","Nordrhein-Westfalen","8.29","8.5","449","8.15","8.43"
"2013","16-34 Jahre alt","Rheinland-Pfalz","8.33","7.5","88","7.95","8.71"
"2013","16-34 Jahre alt","Saarland","","","","",""
"2013","16-34 Jahre alt","Sachsen","8.19","8.5","145","7.88","8.5"
"2013","16-34 Jahre alt","Sachsen-Anhalt","8.21","8.5","68","7.75","8.67"
"2013","16-34 Jahre alt","Schleswig-Holstein","8.08","8.5","97","7.75","8.41"
"2013","16-34 Jahre alt","Thüringen","8.3","8.5","67","7.79","8.81"
"2013","35-65 Jahre alt","Baden-Württemberg","7.79","7.5","671","7.66","7.92"
"2013","35-65 Jahre alt","Bayern","8.16","7.5","782","8.05","8.27"
"2013","35-65 Jahre alt","Berlin","7.77","7.5","147","7.47","8.07"
"2013","35-65 Jahre alt","Brandenburg","7.9","7.5","164","7.64","8.16"
"2013","35-65 Jahre alt","Bremen","7.94","7.5","44","7.45","8.43"
"2013","35-65 Jahre alt","Hamburg","7.84","7.5","70","7.42","8.26"
"2013","35-65 Jahre alt","Hessen","7.89","7.5","359","7.71","8.07"
"2013","35-65 Jahre alt","Mecklenburg-Vorpommern","8.53","8.5","88","8.18","8.88"
"2013","35-65 Jahre alt","Niedersachsen","7.73","7.5","484","7.56","7.9"
"2013","35-65 Jahre alt","Nordrhein-Westfalen","8.03","7.5","964","7.92","8.14"
"2013","35-65 Jahre alt","Rheinland-Pfalz","8.11","7.5","223","7.9","8.32"
"2013","35-65 Jahre alt","Saarland","","","","",""
"2013","35-65 Jahre alt","Sachsen","7.74","7.5","231","7.51","7.97"
"2013","35-65 Jahre alt","Sachsen-Anhalt","7.75","7.5","141","7.43","8.07"
"2013","35-65 Jahre alt","Schleswig-Holstein","8.1","7.5","225","7.88","8.32"
"2013","35-65 Jahre alt","Thüringen","8.25","8.5","131","7.97","8.53"
"2013","66 und älter","Baden-Württemberg","","","","",""
"2013","66 und älter","Bayern","","","","",""
"2013","66 und älter","Berlin","","","","",""
"2013","66 und älter","Brandenburg","","","","",""
"2013","66 und älter","Bremen","","","","",""
"2013","66 und älter","Hamburg","","","","",""
"2013","66 und älter","Hessen","","","","",""
"2013","66 und älter","Mecklenburg-Vorpommern","","","","",""
"2013","66 und älter","Niedersachsen","","","","",""
"2013","66 und älter","Nordrhein-Westfalen","","","","",""
"2013","66 und älter","Rheinland-Pfalz","","","","",""
"2013","66 und älter","Saarland","","","","",""
"2013","66 und älter","Sachsen","","","","",""
"2013","66 und älter","Sachsen-Anhalt","","","","",""
"2013","66 und älter","Schleswig-Holstein","","","","",""
"2013","66 und älter","Thüringen","","","","",""
"2014","16-34 Jahre alt","Baden-Württemberg","","","","",""
"2014","16-34 Jahre alt","Bayern","","","","",""
"2014","16-34 Jahre alt","Berlin","","","","",""
"2014","16-34 Jahre alt","Brandenburg","","","","",""
"2014","16-34 Jahre alt","Bremen","","","","",""
"2014","16-34 Jahre alt","Hamburg","","","","",""
"2014","16-34 Jahre alt","Hessen","","","","",""
"2014","16-34 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"2014","16-34 Jahre alt","Niedersachsen","","","","",""
"2014","16-34 Jahre alt","Nordrhein-Westfalen","","","","",""
"2014","16-34 Jahre alt","Rheinland-Pfalz","","","","",""
"2014","16-34 Jahre alt","Saarland","","","","",""
"2014","16-34 Jahre alt","Sachsen","","","","",""
"2014","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"2014","16-34 Jahre alt","Schleswig-Holstein","","","","",""
"2014","16-34 Jahre alt","Thüringen","","","","",""
"2014","35-65 Jahre alt","Baden-Württemberg","","","","",""
"2014","35-65 Jahre alt","Bayern","","","","",""
"2014","35-65 Jahre alt","Berlin","","","","",""
"2014","35-65 Jahre alt","Brandenburg","","","","",""
"2014","35-65 Jahre alt","Bremen","","","","",""
"2014","35-65 Jahre alt","Hamburg","","","","",""
"2014","35-65 Jahre alt","Hessen","","","","",""
"2014","35-65 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"2014","35-65 Jahre alt","Niedersachsen","","","","",""
"2014","35-65 Jahre alt","Nordrhein-Westfalen","","","","",""
"2014","35-65 Jahre alt","Rheinland-Pfalz","","","","",""
"2014","35-65 Jahre alt","Saarland","","","","",""
"2014","35-65 Jahre alt","Sachsen","","","","",""
"2014","35-65 Jahre alt","Sachsen-Anhalt","","","","",""
"2014","35-65 Jahre alt","Schleswig-Holstein","","","","",""
"2014","35-65 Jahre alt","Thüringen","","","","",""
"2014","66 und älter","Baden-Württemberg","","","","",""
"2014","66 und älter","Bayern","","","","",""
"2014","66 und älter","Berlin","","","","",""
"2014","66 und älter","Brandenburg","","","","",""
"2014","66 und älter","Bremen","","","","",""
"2014","66 und älter","Hamburg","","","","",""
"2014","66 und älter","Hessen","","","","",""
"2014","66 und älter","Mecklenburg-Vorpommern","","","","",""
"2014","66 und älter","Niedersachsen","","","","",""
"2014","66 und älter","Nordrhein-Westfalen","","","","",""
"2014","66 und älter","Rheinland-Pfalz","","","","",""
"2014","66 und älter","Saarland","","","","",""
"2014","66 und älter","Sachsen","","","","",""
"2014","66 und älter","Sachsen-Anhalt","","","","",""
"2014","66 und älter","Schleswig-Holstein","","","","",""
"2014","66 und älter","Thüringen","","","","",""
"2015","16-34 Jahre alt","Baden-Württemberg","","","","",""
