year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,,,,,,,,,,,,
1985,West,10969,1.60116,1.56767,1.63466,0.00000,1.00000,2.00000,0.00000,5.00000,,,
1986,West,10550,1.50899,1.47703,1.54095,0.00000,1.00000,2.00000,0.00000,5.00000,,,
1987,West,10419,1.53504,1.50167,1.56842,0.00000,1.00000,2.00000,0.00000,5.00000,,,
1988,West,9942,1.51894,1.48600,1.55188,0.00000,1.00000,2.00000,0.00000,5.00000,,,
1989,West,9636,1.49000,1.45509,1.52491,0.00000,1.00000,2.00000,0.00000,5.00000,,,
1990,West,,,,,,,,,,,,
1990,East,,,,,,,,,,,,
1991,West,9291,1.91290,1.87557,1.95024,1.00000,2.00000,3.00000,0.00000,6.00000,,,
1991,East,4101,1.73052,1.67514,1.78591,0.00000,1.00000,2.00000,0.00000,5.00000,,,
1992,West,9210,1.93035,1.88987,1.97083,1.00000,2.00000,3.00000,0.00000,6.00000,,,
1992,East,3947,1.79625,1.73374,1.85876,0.00000,1.00000,2.00000,0.00000,5.00000,,,
1993,West,9150,1.93954,1.89654,1.98254,1.00000,1.00000,3.00000,0.00000,6.00000,,,
1993,East,3800,1.80463,1.74071,1.86855,0.00000,1.00000,3.00000,0.00000,7.50000,,,
1994,West,8991,2.27320,2.23040,2.31600,1.00000,2.00000,3.00000,0.00000,6.00000,,,
1994,East,3752,2.13316,2.06605,2.20028,1.00000,2.00000,3.00000,0.00000,6.00000,,,
1995,West,9474,1.98852,1.94676,2.03028,1.00000,2.00000,3.00000,0.00000,6.00000,,,
1995,East,3678,1.84013,1.77746,1.90279,0.00000,1.00000,3.00000,0.00000,7.50000,,,
1996,West,9236,2.25114,2.20827,2.29402,1.00000,2.00000,3.00000,0.00000,6.00000,,,
1996,East,3663,2.11756,2.05626,2.17885,1.00000,2.00000,3.00000,0.00000,6.00000,,,
1997,West,9109,2.03912,1.99612,2.08211,1.00000,2.00000,3.00000,0.00000,6.00000,,,
1997,East,3601,1.92170,1.85789,1.98550,0.00000,2.00000,3.00000,0.00000,7.50000,,,
1998,West,9887,2.22484,2.18471,2.26496,1.00000,2.00000,3.00000,0.00000,6.00000,,,
1998,East,3718,2.21430,2.15094,2.27766,1.00000,2.00000,3.00000,0.00000,6.00000,,,
1999,West,9793,2.01114,1.97040,2.05188,1.00000,2.00000,3.00000,0.00000,6.00000,,,
1999,East,3763,1.95405,1.89415,2.01395,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2000,West,18159,2.29627,2.26660,2.32594,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2000,East,5811,2.32863,2.27632,2.38094,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2001,West,16429,2.18449,2.15202,2.21695,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2001,East,5423,2.22411,2.17155,2.27668,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2002,West,17515,2.44891,2.41673,2.48110,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2002,East,5416,2.42228,2.36856,2.47601,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2003,West,16802,2.26188,2.22846,2.29529,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2003,East,5340,2.31317,2.25602,2.37032,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2004,West,16356,2.45267,2.42092,2.48443,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2004,East,5218,2.53951,2.48209,2.59694,1.00000,2.00000,4.00000,0.00000,8.50000,,,
2005,West,15650,2.25065,2.21725,2.28406,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2005,East,5021,2.24390,2.18650,2.30130,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2006,West,16665,2.47276,2.44091,2.50461,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2006,East,5266,2.44478,2.38656,2.50300,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2007,West,15476,2.22599,2.19213,2.25984,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2007,East,5007,2.14426,2.08637,2.20215,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2008,West,14526,2.42234,2.38878,2.45590,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2008,East,4760,2.37594,2.31749,2.43438,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2009,West,13463,2.15410,2.11820,2.19000,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2009,East,4533,2.11012,2.04755,2.17268,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2010,West,18483,2.40615,2.37575,2.43654,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2010,East,5467,2.24676,2.19018,2.30335,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2011,West,22047,2.06444,2.03756,2.09131,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2011,East,6309,2.03715,1.98714,2.08716,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2012,West,21445,2.30658,2.27970,2.33346,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2012,East,6166,2.28880,2.23795,2.33965,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2013,West,19936,1.77688,1.75078,1.80299,0.00000,1.00000,2.00000,0.00000,5.00000,,,
2013,East,5733,1.68371,1.63579,1.73163,0.00000,1.00000,2.00000,0.00000,5.00000,,,
2014,West,21481,1.87780,1.85322,1.90238,1.00000,1.00000,3.00000,0.00000,6.00000,,,
2014,East,5580,1.99695,1.94673,2.04717,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2015,West,21376,1.72119,1.69554,1.74684,0.00000,1.00000,2.00000,0.00000,5.00000,,,
2015,East,5404,1.85035,1.79326,1.90744,0.00000,1.00000,3.00000,0.00000,7.50000,,,
2016,West,21635,1.86265,1.83821,1.88708,1.00000,1.00000,2.00000,0.00000,3.50000,,,
2016,East,5533,2.02056,1.96816,2.07297,1.00000,2.00000,3.00000,0.00000,6.00000,,,
2017,West,24288,1.73822,1.71483,1.76160,0.00000,1.00000,2.00000,0.00000,5.00000,,,
2017,East,6163,1.81901,1.77023,1.86779,0.00000,1.00000,2.00000,0.00000,5.00000,,,
