year,age_gr,quintil_oecd,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1984,66 und älter,2. Quintil,2.8365943844995907,2.6774878134320628,2.9957009555671186,1.0,2.0,4.0,1.0,8.5,2.0,1.0,2.0,152.0
1984,66 und älter,3. Quintil,2.5663568925591913,2.3382012991870034,2.7945124859313792,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,56.0
1984,66 und älter,4. Quintil,2.414600458108955,2.1534395566217555,2.6757613595961542,1.0,2.0,3.0954906394549,1.0,6.23872659863725,2.0,1.0,3.0,34.0
1984,66 und älter,5. Quintil,,,,,,,,,,,,
1984,5,-6,,,,,,,,,,,,
1984,6,-6,,,,,,,,,,,,
1984,7,-6,,,,,,,,,,,,
1984,8,-6,,,,,,,,,,,,
1984,9,-6,,,,,,,,,,,,
1984,10,-6,,,,,,,,,,,,
1984,11,-6,,,,,,,,,,,,
1984,12,-6,,,,,,,,,,,,
1984,13,-6,,,,,,,,,,,,
1984,14,-6,,,,,,,,,,,,
1984,15,-6,,,,,,,,,,,,
1984,16,-6,,,,,,,,,,,,
1984,17,-6,,,,,,,,,,,,
1985,0,-6,,,,,,,,,,,,
1985,18-29 J.,-6,,,,,,,,,,,,
1985,18-29 J.,1. Quintil,1.7852838386169763,1.7459313821855857,1.8246362950483668,1.0,1.0,2.0,0.0,3.5,1.0,0.0,1.0,1671.0
1985,18-29 J.,2. Quintil,1.9014391953144598,1.8399517027531787,1.962926687875741,1.0,2.0,2.0,0.0,3.5,2.0,2.0,3.0,780.0
1985,18-29 J.,3. Quintil,1.6480520979100344,1.572064458064677,1.7240397377553918,1.0,1.0,2.0,0.0,3.5,1.0,0.0,1.0,321.0
1985,18-29 J.,4. Quintil,1.824018014549005,1.6212839340436875,2.0267520950543223,1.0,1.0,3.0,0.0,6.0,1.0,0.0,1.0,74.0
1985,18-29 J.,5. Quintil,,,,,,,,,,,,
1985,30-45 J.,-6,,,,,,,,,,,,
1985,30-45 J.,1. Quintil,1.2747061980363683,1.241896387602637,1.3075160084700996,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1919.0
1985,30-45 J.,2. Quintil,1.2191632006358115,1.1782268764239519,1.2600995248476712,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,881.0
1985,30-45 J.,3. Quintil,1.4212552781890835,1.356542581236798,1.485967975141369,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0,417.0
1985,30-45 J.,4. Quintil,1.452879175560692,1.2956628147461515,1.6100955363752325,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,177.0
1985,30-45 J.,5. Quintil,1.1312193619427346,0.9997375494871225,1.2627011743983467,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,68.0
1985,46-65 J.,-6,,,,,,,,,,,,
1985,46-65 J.,1. Quintil,1.4662733010301716,1.4256808094964568,1.5068657925638864,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1672.0
1985,46-65 J.,2. Quintil,1.4750011974643904,1.4200160591827207,1.5299863357460601,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,920.0
1985,46-65 J.,3. Quintil,1.4027922092407652,1.3317860368006187,1.4737983816809117,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,447.0
1985,46-65 J.,4. Quintil,1.3964104186727886,1.3070684960726844,1.4857523412728928,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,185.0
1985,46-65 J.,5. Quintil,1.578621423059416,1.3045420794270721,1.8527007666917599,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0,63.0
1985,66 und älter,-6,,,,,,,,,,,,
1985,66 und älter,1. Quintil,1.779775264158556,1.7078139097545657,1.8517366185625463,0.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,723.0
1985,66 und älter,2. Quintil,2.215196537197548,2.043683099797428,2.386709974597668,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0,221.0
1985,66 und älter,3. Quintil,2.622280108522887,2.411407949713011,2.833152267332763,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0,91.0
1985,66 und älter,4. Quintil,2.6571388961685676,2.1692645161986324,3.145013276138503,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0,41.0
1985,66 und älter,5. Quintil,,,,,,,,,,,,
1985,5,-6,,,,,,,,,,,,
1985,6,-6,,,,,,,,,,,,
1985,7,-6,,,,,,,,,,,,
1985,8,-6,,,,,,,,,,,,
1985,9,-6,,,,,,,,,,,,
1985,10,-6,,,,,,,,,,,,
1985,11,-6,,,,,,,,,,,,
1985,12,-6,,,,,,,,,,,,
1985,13,-6,,,,,,,,,,,,
1985,14,-6,,,,,,,,,,,,
1985,15,-6,,,,,,,,,,,,
1985,16,-6,,,,,,,,,,,,
1985,17,-6,,,,,,,,,,,,
1986,0,-6,,,,,,,,,,,,
1986,18-29 J.,-6,,,,,,,,,,,,
1986,18-29 J.,1. Quintil,1.644134537871466,1.6042572256321166,1.6840118501108154,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0,1500.0
1986,18-29 J.,2. Quintil,1.773711138874153,1.714146165753601,1.8332761119947052,1.0,1.0,2.0,0.0,3.5,1.0,0.0,1.0,802.0
1986,18-29 J.,3. Quintil,1.5933244805059654,1.5215048267938365,1.6651441342180944,1.0,1.0,2.0,0.0,3.5,1.0,0.9749999999999943,1.0,365.0
1986,18-29 J.,4. Quintil,1.6868986427395953,1.572393889595496,1.8014033958836946,1.0,2.0,2.0,0.0,3.5,2.0,2.0,3.0,99.0
1986,18-29 J.,5. Quintil,,,,,,,,,,,,
1986,30-45 J.,-6,,,,,,,,,,,,
1986,30-45 J.,1. Quintil,1.2148448818418605,1.1812731950424447,1.2484165686412763,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1721.0
1986,30-45 J.,2. Quintil,1.3157830301383997,1.2720861481678785,1.359479912108921,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,851.0
1986,30-45 J.,3. Quintil,1.166654912915298,1.1042974847602747,1.2290123410703215,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,449.0
1986,30-45 J.,4. Quintil,1.253436652764886,1.1643028744685429,1.342570431061229,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0,189.0
1986,30-45 J.,5. Quintil,1.2217112640620182,1.072160824112649,1.3712617040113875,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,54.0
1986,46-65 J.,-6,,,,,,,,,,,,
1986,46-65 J.,1. Quintil,1.443184858650987,1.402638877265334,1.48373084003664,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1528.0
1986,46-65 J.,2. Quintil,1.321162889549449,1.2714569011699095,1.3708688779289884,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,953.0
1986,46-65 J.,3. Quintil,1.261324702860753,1.196078969485048,1.326570436236458,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,478.0
1986,46-65 J.,4. Quintil,1.3670643022187836,1.261479954791027,1.4726486496465403,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,188.0
1986,46-65 J.,5. Quintil,1.772035029389374,1.5165829073210162,2.027487151457732,1.0,1.0,2.0,0.0,3.5,1.0,0.0,1.0,70.0
1986,66 und älter,-6,,,,,,,,,,,,
1986,66 und älter,1. Quintil,1.8184036704547337,1.7437218996164598,1.8930854412930076,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0,671.0
1986,66 und älter,2. Quintil,1.8986435219280622,1.7642977078595778,2.0329893359965467,0.0,1.206638746762433,3.0,0.0,7.5,1.0,0.0,1.0,210.0
1986,66 und älter,3. Quintil,2.006756140845501,1.8193844711267542,2.1941278105642477,1.0,2.0,3.0,0.0,6.0,2.0,2.0,3.0,82.0
1986,66 und älter,4. Quintil,2.2356412293123893,1.9663773932542798,2.5049050653704987,1.0,2.0,3.992883499658815,0.0,6.0,2.0,1.0,3.0,40.0
1986,66 und älter,5. Quintil,,,,,,,,,,,,
1986,5,-6,,,,,,,,,,,,
1986,6,-6,,,,,,,,,,,,
1986,7,-6,,,,,,,,,,,,
1986,8,-6,,,,,,,,,,,,
1986,9,-6,,,,,,,,,,,,
1986,10,-6,,,,,,,,,,,,
1986,11,-6,,,,,,,,,,,,
1986,12,-6,,,,,,,,,,,,
1986,13,-6,,,,,,,,,,,,
1986,14,-6,,,,,,,,,,,,
1986,15,-6,,,,,,,,,,,,
1986,16,-6,,,,,,,,,,,,
1986,17,-6,,,,,,,,,,,,
1987,0,-6,,,,,,,,,,,,
1987,18-29 J.,-6,,,,,,,,,,,,
1987,18-29 J.,1. Quintil,1.7536791996360663,1.7033362053697019,1.8040221939024308,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0,1365.0
1987,18-29 J.,2. Quintil,1.7345626259337816,1.6776571259863142,1.791468125881249,1.0,1.0,2.0,0.0,3.5,1.0,0.0,1.0,821.0
1987,18-29 J.,3. Quintil,1.700047147457672,1.6179894874948488,1.782104807420495,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0,438.0
1987,18-29 J.,4. Quintil,1.7181859394456385,1.602634758959195,1.833737119932082,1.0,1.0,2.0,0.0,3.5,1.0,0.0,1.0,105.0
1987,18-29 J.,5. Quintil,1.725760527366296,1.408345011444334,2.0431760432882577,0.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,32.0
1987,30-45 J.,-6,,,,,,,,,,,,
1987,30-45 J.,1. Quintil,1.220448468582107,1.1817283904435865,1.2591685467206277,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1503.0
1987,30-45 J.,2. Quintil,1.1871484033534183,1.1442906654801575,1.2300061412266792,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,874.0
1987,30-45 J.,3. Quintil,1.3427002951203886,1.2639605480747167,1.4214400421660605,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,470.0
1987,30-45 J.,4. Quintil,1.3371867140856695,1.2534983134415145,1.4208751147298244,0.49600621691554303,1.0,2.0,0.0,4.255990674626686,1.0,1.0,1.0,240.0
1987,30-45 J.,5. Quintil,1.084291977806406,0.9693450137679412,1.1992389418448706,0.7511407590321523,1.0,1.0,0.3778518975803807,1.3732888614517715,1.0,1.0,1.0,78.0
1987,46-65 J.,-6,,,,,,,,,,,,
1987,46-65 J.,1. Quintil,1.554848905537401,1.5093076364913678,1.6003901745834344,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1353.0
1987,46-65 J.,2. Quintil,1.4065940414900318,1.35475031667241,1.4584377663076535,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,949.0
1987,46-65 J.,3. Quintil,1.2510173398114737,1.1973401321601669,1.3046945474627805,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,596.0
1987,46-65 J.,4. Quintil,1.2273055547062501,1.147674120967574,1.3069369884449262,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,207.0
1987,46-65 J.,5. Quintil,1.5776578605525975,1.3763611875536512,1.7789545335515438,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,94.0
1987,66 und älter,-6,,,,,,,,,,,,
1987,66 und älter,1. Quintil,1.736515359015895,1.6671434515572772,1.805887266474513,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0,662.0
1987,66 und älter,2. Quintil,2.003719506590359,1.8644773477746233,2.1429616654060943,0.4213245627617944,2.0,3.0,0.0,6.868013155857309,2.0,2.0,3.0,232.0
1987,66 und älter,3. Quintil,2.044667124441757,1.884170800536412,2.205163448347102,1.0,2.0,3.0,0.0,6.0,2.0,2.0,3.0,96.0
1987,66 und älter,4. Quintil,2.5132997820776906,2.2310174129092224,2.7955821512461587,1.3949928533974987,2.0,3.0,0.0,5.407510719903752,2.0,1.0,2.0,42.0
1987,66 und älter,5. Quintil,,,,,,,,,,,,
1987,5,-6,,,,,,,,,,,,
1987,6,-6,,,,,,,,,,,,
1987,7,-6,,,,,,,,,,,,
1987,8,-6,,,,,,,,,,,,
1987,9,-6,,,,,,,,,,,,
1987,10,-6,,,,,,,,,,,,
1987,11,-6,,,,,,,,,,,,
1987,12,-6,,,,,,,,,,,,
1987,13,-6,,,,,,,,,,,,
1987,14,-6,,,,,,,,,,,,
1987,15,-6,,,,,,,,,,,,
1987,16,-6,,,,,,,,,,,,
1987,17,-6,,,,,,,,,,,,
1988,0,-6,,,,,,,,,,,,
1988,18-29 J.,-6,,,,,,,,,,,,
1988,18-29 J.,1. Quintil,1.5288057667887902,1.4866778670908143,1.5709336664867661,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1207.0
1988,18-29 J.,2. Quintil,1.6872924819056878,1.637297245907501,1.7372877179038746,1.0,1.0,2.0,0.0,3.5,1.0,0.0,1.0,844.0
1988,18-29 J.,3. Quintil,1.8419369930595009,1.758884895591649,1.9249890905273528,1.0,1.0,2.0,0.0,3.5,1.0,0.0,1.0,450.0
1988,18-29 J.,4. Quintil,1.6484889460916852,1.5347602778674,1.7622176143159702,1.0,1.0,2.0,0.0,3.5,1.0,0.0,1.0,119.0
1988,18-29 J.,5. Quintil,1.5745889979198522,1.2996651692222547,1.8495128266174496,1.0,1.0,2.0,0.0,3.5,1.0,0.0,1.0,34.0
1988,30-45 J.,-6,,,,,,,,,,,,
1988,30-45 J.,1. Quintil,1.2611188766542523,1.220838074987064,1.3013996783214405,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1317.0
1988,30-45 J.,2. Quintil,1.2966315547870795,1.2499693743570406,1.3432937352171184,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,811.0
1988,30-45 J.,3. Quintil,1.32508527647682,1.258309592514976,1.3918609604386638,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,478.0
1988,30-45 J.,4. Quintil,1.1906522974242288,1.1345493993882427,1.246755195460215,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0,259.0
1988,30-45 J.,5. Quintil,1.0593133887869228,0.960023592880479,1.1586031846933667,0.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,78.0
1988,46-65 J.,-6,,,,,,,,,,,,
1988,46-65 J.,1. Quintil,1.5362542113310194,1.4889881175057789,1.5835203051562599,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1191.0
1988,46-65 J.,2. Quintil,1.3393841229539512,1.2906772513059148,1.3880909946019875,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,980.0
1988,46-65 J.,3. Quintil,1.2982166894509708,1.238852918764084,1.3575804601378576,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,572.0
1988,46-65 J.,4. Quintil,1.423276584551119,1.3326228685457262,1.513930300556512,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,249.0
1988,46-65 J.,5. Quintil,1.558141300843835,1.3456035997582503,1.7706790019294196,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,113.0
1988,66 und älter,-6,,,,,,,,,,,,
1988,66 und älter,1. Quintil,1.7638015660384496,1.6844429497434603,1.843160182333439,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0,607.0
1988,66 und älter,2. Quintil,1.781586237963535,1.6775916711695313,1.8855808047575386,0.0,2.0,2.855486379551052,0.0,7.138715948877629,2.0,2.0,3.0,232.0
1988,66 und älter,3. Quintil,2.0570325947739665,1.8957591089969368,2.218306080550996,1.0,2.0,3.0,0.0,6.0,2.0,2.0,3.0,112.0
1988,66 und älter,4. Quintil,2.1169818983374085,1.882631036020541,2.3513327606542758,1.0,2.0,3.0,0.0,6.0,2.0,2.0,3.0,51.0
1988,66 und älter,5. Quintil,,,,,,,,,,,,
1988,5,-6,,,,,,,,,,,,
1988,6,-6,,,,,,,,,,,,
1988,7,-6,,,,,,,,,,,,
1988,8,-6,,,,,,,,,,,,
1988,9,-6,,,,,,,,,,,,
1988,10,-6,,,,,,,,,,,,
1988,11,-6,,,,,,,,,,,,
1988,12,-6,,,,,,,,,,,,
1988,13,-6,,,,,,,,,,,,
1988,14,-6,,,,,,,,,,,,
1988,15,-6,,,,,,,,,,,,
1988,16,-6,,,,,,,,,,,,
1988,17,-6,,,,,,,,,,,,
1989,0,-6,,,,,,,,,,,,
1989,18-29 J.,-6,,,,,,,,,,,,
1989,18-29 J.,1. Quintil,1.5725147753981104,1.5265016032039367,1.618527947592284,0.32551515312730517,1.0,2.0,0.0,4.511727270309042,1.0,1.0,1.0,1142.0
1989,18-29 J.,2. Quintil,1.6022688089473152,1.5457290587764694,1.658808559118161,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0,793.0
1989,18-29 J.,3. Quintil,1.7350474332459127,1.645827940780794,1.8242669257110313,1.0,1.0,2.0,0.0,3.5,1.0,0.0,1.0,499.0
1989,18-29 J.,4. Quintil,1.6369479207957656,1.5329453572500238,1.7409504843415073,1.0,1.0,2.0,0.0,3.5,1.0,0.0,1.0,168.0
1989,18-29 J.,5. Quintil,1.4371300768430524,1.2887998211783156,1.5854603325077892,1.0,1.4116853505487157,2.0,0.0,3.5,2.0,2.0,3.0,37.0
1989,30-45 J.,-6,,,,,,,,,,,,
1989,30-45 J.,1. Quintil,1.1197202270204971,1.0779222333638763,1.161518220677118,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1105.0
1989,30-45 J.,2. Quintil,1.302820052601571,1.2513213481904772,1.3543187570126647,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,872.0
1989,30-45 J.,3. Quintil,1.2786679299330166,1.215982362540595,1.3413534973254382,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0,483.0
1989,30-45 J.,4. Quintil,1.2225580126497075,1.1493378265991592,1.295778198700256,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0,273.0
1989,30-45 J.,5. Quintil,1.085991219262494,1.00166613062374,1.1703163079012482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.0
1989,46-65 J.,-6,,,,,,,,,,,,
1989,46-65 J.,1. Quintil,1.6538200144975805,1.5947847466547753,1.7128552823403858,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1034.0
1989,46-65 J.,2. Quintil,1.3175042905733594,1.2693028778382316,1.3657057033084872,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,922.0
1989,46-65 J.,3. Quintil,1.3567663937040757,1.2953534821801416,1.4181793052280098,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,626.0
1989,46-65 J.,4. Quintil,1.363856745586459,1.2803645454210348,1.447348945751883,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,286.0
1989,46-65 J.,5. Quintil,1.3268874694025563,1.2212761731022796,1.432498765702833,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,106.0
1989,66 und älter,-6,,,,,,,,,,,,
1989,66 und älter,1. Quintil,1.6694431954704299,1.5877480545705698,1.75113833637029,0.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,537.0
1989,66 und älter,2. Quintil,1.6713639833538938,1.5230752131210288,1.8196527535867588,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,238.0
1989,66 und älter,3. Quintil,1.7253451896368526,1.5881509991509801,1.862539380122725,0.0,2.0,2.0,0.0,5.0,2.0,2.0,3.0,128.0
1989,66 und älter,4. Quintil,2.5908568515200194,2.3288769096372244,2.8528367934028145,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0,68.0
1989,66 und älter,5. Quintil,1.8379032754162083,1.5024021897222086,2.173404361110208,0.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,33.0
1989,5,-6,,,,,,,,,,,,
1989,6,-6,,,,,,,,,,,,
1989,7,-6,,,,,,,,,,,,
1989,8,-6,,,,,,,,,,,,
1989,9,-6,,,,,,,,,,,,
1989,10,-6,,,,,,,,,,,,
1989,11,-6,,,,,,,,,,,,
1989,12,-6,,,,,,,,,,,,
1989,13,-6,,,,,,,,,,,,
1989,14,-6,,,,,,,,,,,,
1989,15,-6,,,,,,,,,,,,
1989,16,-6,,,,,,,,,,,,
1989,17,-6,,,,,,,,,,,,
1990,0,-6,,,,,,,,,,,,
1990,18-29 J.,-6,1.4562999992200587,1.4071435410688264,1.505456457371291,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1055.0
1990,18-29 J.,1. Quintil,,,,,,,,,,,,
1990,18-29 J.,2. Quintil,,,,,,,,,,,,
1990,18-29 J.,3. Quintil,,,,,,,,,,,,
1990,18-29 J.,4. Quintil,,,,,,,,,,,,
1990,18-29 J.,5. Quintil,,,,,,,,,,,,
1990,30-45 J.,-6,1.0993121815386475,1.0651256101126694,1.1334987529646257,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1498.0
1990,30-45 J.,1. Quintil,,,,,,,,,,,,
1990,30-45 J.,2. Quintil,,,,,,,,,,,,
1990,30-45 J.,3. Quintil,,,,,,,,,,,,
1990,30-45 J.,4. Quintil,,,,,,,,,,,,
1990,30-45 J.,5. Quintil,,,,,,,,,,,,
1990,46-65 J.,-6,1.3807000159323275,1.3362785783355988,1.4251214535290562,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1324.0
1990,46-65 J.,1. Quintil,,,,,,,,,,,,
1990,46-65 J.,2. Quintil,,,,,,,,,,,,
1990,46-65 J.,3. Quintil,,,,,,,,,,,,
1990,46-65 J.,4. Quintil,,,,,,,,,,,,
1990,46-65 J.,5. Quintil,,,,,,,,,,,,
1990,66 und älter,-6,2.067733397857662,1.9517510237140954,2.1837157720012286,0.0,1.0226840782295705,3.0,0.0,7.5,1.0,0.0,1.0,410.0
1990,66 und älter,1. Quintil,,,,,,,,,,,,
1990,66 und älter,2. Quintil,,,,,,,,,,,,
1990,66 und älter,3. Quintil,,,,,,,,,,,,
1990,66 und älter,4. Quintil,,,,,,,,,,,,
1990,66 und älter,5. Quintil,,,,,,,,,,,,
1990,5,-6,,,,,,,,,,,,
1990,6,-6,,,,,,,,,,,,
1990,7,-6,,,,,,,,,,,,
1990,8,-6,,,,,,,,,,,,
1990,9,-6,,,,,,,,,,,,
1990,10,-6,,,,,,,,,,,,
1990,11,-6,,,,,,,,,,,,
1990,12,-6,,,,,,,,,,,,
1990,13,-6,,,,,,,,,,,,
1990,14,-6,,,,,,,,,,,,
1990,15,-6,,,,,,,,,,,,
1990,16,-6,,,,,,,,,,,,
1990,17,-6,,,,,,,,,,,,
1991,0,-6,,,,,,,,,,,,
1991,18-29 J.,-6,1.6963602126798274,1.6447523938353088,1.747968031524346,0.8664447565008704,1.0,2.0,0.0,3.7003328652486944,1.0,0.0,1.0,941.0
1991,18-29 J.,1. Quintil,1.8928439369608614,1.842074944732113,1.9436129291896098,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,834.0
1991,18-29 J.,2. Quintil,1.919790875117526,1.8610938522100542,1.978487898024998,1.0,2.0,3.0,0.0,6.0,2.0,2.0,3.0,694.0
1991,18-29 J.,3. Quintil,2.1151675503343377,2.0465825506945596,2.1837525499741157,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,584.0
1991,18-29 J.,4. Quintil,2.0703512260644747,1.984424019028613,2.1562784331003364,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,332.0
1991,18-29 J.,5. Quintil,2.873280887419242,2.508934149003246,3.2376276258352377,1.0,2.0,4.0,0.0,8.5,2.0,1.0,3.0,56.0
1991,30-45 J.,-6,1.315433141896455,1.2786448100501155,1.3522214737427947,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1489.0
1991,30-45 J.,1. Quintil,1.4703708991411808,1.4209381464978286,1.519803651784533,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0,794.0
1991,30-45 J.,2. Quintil,1.4767557668859703,1.4373090044625754,1.5162025293093653,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0,842.0
1991,30-45 J.,3. Quintil,1.4994620494991782,1.4543730141030384,1.544551084895318,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0,532.0
1991,30-45 J.,4. Quintil,1.5771884869525823,1.5115730406711152,1.6428039332340494,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0,410.0
1991,30-45 J.,5. Quintil,1.4545163481588168,1.3519747100252166,1.557057986292417,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0,190.0
1991,46-65 J.,-6,1.7098360735621192,1.6628209082875356,1.7568512388367028,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1270.0
1991,46-65 J.,1. Quintil,1.9313771895704845,1.8647795797158673,1.9979747994251018,1.0,2.0,3.0,0.0,6.0,2.0,2.0,3.0,712.0
