year,pgisced97,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Pre-primary Level,1st Quintile,34,2.47163,1.97269,2.97058,1.22072,2.00000,3.00000,1.0,5.66892,2.0,2.00000,3.00000
1984,Pre-primary Level,2nd Quintile,39,2.20593,1.74762,2.66423,1.00000,2.00000,2.81582,1.0,5.53956,2.0,1.00000,2.00000
1984,Pre-primary Level,3rd Quintile,32,2.38347,1.94855,2.81839,1.92430,2.00000,3.00000,1.0,4.61355,2.0,2.00000,3.00000
1984,Pre-primary Level,4th Quintile,36,2.63874,2.06359,3.21389,1.00000,2.00000,4.00000,1.0,7.0,2.0,1.00000,3.00000
1984,Pre-primary Level,5th Quintile,,,,,,,,,,,,
1984,Primary Level,1st Quintile,176,2.78395,2.46385,3.10406,1.00000,2.00000,3.00000,1.0,6.00000,2.0,2.00000,2.00000
1984,Primary Level,2nd Quintile,111,2.12657,1.87640,2.37674,1.00000,2.00000,3.00000,1.0,6.00000,2.0,1.00000,2.00000
1984,Primary Level,3rd Quintile,76,2.39442,1.81006,2.97877,1.00000,1.00000,3.00000,1.0,6.00000,1.0,1.00000,3.00000
1984,Primary Level,4th Quintile,73,2.01291,1.72938,2.29644,1.00000,2.00000,3.00000,1.0,6.00000,2.0,1.00000,2.00000
1984,Primary Level,5th Quintile,38,1.60587,1.37280,1.83893,1.00000,1.00000,2.00000,1.0,3.50000,1.0,1.00000,2.00000
1984,Lower Secondary Level,1st Quintile,558,2.41597,2.25963,2.57230,1.00000,2.00000,3.00000,1.0,6.00000,2.0,2.00000,2.00000
1984,Lower Secondary Level,2nd Quintile,488,2.12416,1.98820,2.26012,1.00000,2.00000,3.00000,1.0,6.00000,2.0,2.00000,2.00000
1984,Lower Secondary Level,3rd Quintile,444,2.13599,1.98153,2.29045,1.00000,2.00000,2.00000,1.0,3.50000,2.0,1.00000,2.00000
1984,Lower Secondary Level,4th Quintile,327,1.95090,1.80921,2.09259,1.00000,2.00000,2.00000,1.0,3.50000,2.0,1.00000,2.00000
1984,Lower Secondary Level,5th Quintile,244,2.13205,1.92710,2.33700,1.00000,2.00000,2.00000,1.0,3.50000,2.0,1.00000,2.00000
1984,Upper Secondary Level,1st Quintile,553,2.38564,2.23355,2.53772,1.00000,2.00000,3.00000,1.0,6.00000,2.0,2.00000,2.00000
1984,Upper Secondary Level,2nd Quintile,700,2.04721,1.93778,2.15664,1.00000,2.00000,2.00000,1.0,3.50000,2.0,2.00000,2.00000
1984,Upper Secondary Level,3rd Quintile,724,2.17637,2.04788,2.30487,1.00000,2.00000,3.00000,1.0,6.00000,2.0,2.00000,2.00000
1984,Upper Secondary Level,4th Quintile,830,1.94706,1.85827,2.03584,1.00000,2.00000,2.00000,1.0,3.50000,2.0,1.00000,2.00000
1984,Upper Secondary Level,5th Quintile,779,1.93841,1.84176,2.03506,1.00000,2.00000,2.00000,1.0,3.50000,2.0,1.00000,2.00000
1984,Post-secondary Non-tertiary Level,1st Quintile,43,1.67872,1.44500,1.91245,1.00000,2.00000,2.00000,1.0,3.50000,2.0,1.00000,2.00000
1984,Post-secondary Non-tertiary Level,2nd Quintile,,,,,,,,,,,,
1984,Post-secondary Non-tertiary Level,3rd Quintile,44,1.71353,1.32855,2.09850,1.00000,1.00000,2.00000,1.0,3.50000,1.0,1.00000,2.00000
1984,Post-secondary Non-tertiary Level,4th Quintile,42,1.78101,1.33951,2.22251,1.00000,1.00000,2.00000,1.0,3.50000,1.0,1.00000,2.00000
1984,Post-secondary Non-tertiary Level,5th Quintile,57,2.30959,1.78387,2.83530,1.00000,2.00000,3.00000,1.0,6.00000,2.0,1.00000,2.00000
1984,First Stage of Tertiary Education,1st Quintile,48,2.03048,1.70482,2.35614,1.00000,2.00000,2.47832,1.0,4.69580,2.0,1.00000,2.00000
1984,First Stage of Tertiary Education,2nd Quintile,58,2.29770,1.79839,2.79702,1.00000,2.00000,2.89486,1.0,5.73714,2.0,1.00000,2.00000
