year,quintil_oecd,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,West,1497,2.37616,2.28549,2.46683,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,2.00000,2.00000
1984,2nd Quintile,West,1459,2.07778,2.00067,2.15489,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,2.00000,2.00000
1984,3rd Quintile,West,1457,2.12919,2.04208,2.21631,1.00000,2.00000,2.00000,1.00000,3.50000,2.00000,2.00000,2.00000
1984,4th Quintile,West,1525,1.96152,1.89437,2.02868,1.00000,2.00000,2.00000,1.00000,3.50000,2.00000,1.00000,2.00000
1984,5th Quintile,West,1570,1.90384,1.83528,1.97241,1.00000,1.00000,2.00000,1.00000,3.50000,1.00000,1.00000,2.00000
1985,1st Quintile,West,2237,1.71903,1.63605,1.80201,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1985,2nd Quintile,West,2146,1.50250,1.43359,1.57141,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1985,3rd Quintile,West,2198,1.54518,1.47687,1.61349,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1985,4th Quintile,West,2208,1.63606,1.55853,1.71360,0.67459,1.00000,2.00000,0.00000,3.98812,1.00000,1.00000,1.00000
1985,5th Quintile,West,2173,1.60507,1.52934,1.68079,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
1986,1st Quintile,West,2068,1.64273,1.55977,1.72568,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1986,2nd Quintile,West,2084,1.46513,1.39594,1.53431,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1986,3rd Quintile,West,2093,1.42852,1.36316,1.49388,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1986,4th Quintile,West,2210,1.54741,1.47619,1.61863,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1986,5th Quintile,West,2089,1.46820,1.40022,1.53618,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1987,1st Quintile,West,2027,1.62518,1.54155,1.70881,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1987,2nd Quintile,West,2055,1.49664,1.42541,1.56786,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1987,3rd Quintile,West,2097,1.55412,1.47482,1.63342,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1987,4th Quintile,West,2152,1.50563,1.43478,1.57648,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1987,5th Quintile,West,2085,1.50102,1.43263,1.56940,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
1988,1st Quintile,West,1962,1.58625,1.49949,1.67301,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1988,2nd Quintile,West,1979,1.47253,1.40609,1.53897,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1988,3rd Quintile,West,1999,1.51752,1.44324,1.59180,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1988,4th Quintile,West,2063,1.52274,1.45127,1.59421,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
1988,5th Quintile,West,1937,1.49592,1.42693,1.56492,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
1989,1st Quintile,West,1927,1.56381,1.47760,1.65003,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1989,2nd Quintile,West,1960,1.47388,1.39706,1.55069,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1989,3rd Quintile,West,1888,1.43476,1.35923,1.51028,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1989,4th Quintile,West,2005,1.50204,1.42539,1.57869,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1989,5th Quintile,West,1855,1.47807,1.40273,1.55342,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
1990,1st Quintile,West,,,,,,,,,,,,
1990,2nd Quintile,West,,,,,,,,,,,,
1990,3rd Quintile,West,,,,,,,,,,,,
1990,4th Quintile,West,,,,,,,,,,,,
1990,5th Quintile,West,,,,,,,,,,,,
1991,1st Quintile,West,1800,1.99209,1.89923,2.08494,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
1991,2nd Quintile,West,1873,1.96818,1.88440,2.05196,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
1991,3rd Quintile,West,1842,1.86716,1.78888,1.94544,1.00000,2.00000,2.00000,0.00000,3.50000,2.00000,1.00000,2.00000
1991,4th Quintile,West,1911,1.92434,1.84249,2.00619,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
1991,5th Quintile,West,1826,1.83623,1.75464,1.91783,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
1992,1st Quintile,West,1136,2.10411,1.97541,2.23282,0.00000,2.00000,3.00000,0.00000,7.50000,2.00000,2.00000,2.00000
1992,1st Quintile,East,1583,2.07822,1.96712,2.18932,0.00000,2.00000,3.00000,0.00000,7.50000,2.00000,1.00000,2.00000
1992,2nd Quintile,West,1634,2.01237,1.91285,2.11189,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
1992,2nd Quintile,East,1212,1.58913,1.48464,1.69362,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1992,3rd Quintile,West,1928,1.90743,1.82169,1.99318,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
1992,3rd Quintile,East,705,1.59228,1.46581,1.71874,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1992,4th Quintile,West,2265,1.85916,1.78189,1.93644,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,2.00000
1992,4th Quintile,East,312,1.44213,1.28131,1.60296,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1992,5th Quintile,West,2244,1.88242,1.80121,1.96363,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,2.00000
1992,5th Quintile,East,135,1.43202,1.21012,1.65392,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.02500
1993,1st Quintile,West,1397,2.16126,2.03312,2.28941,0.00000,2.00000,3.00000,0.00000,7.50000,2.00000,1.00000,2.00000
1993,1st Quintile,East,1154,2.22877,2.09472,2.36283,0.00000,2.00000,3.00000,0.00000,7.50000,2.00000,2.00000,2.00000
1993,2nd Quintile,West,1594,2.09977,1.99063,2.20892,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
1993,2nd Quintile,East,1197,1.73924,1.62786,1.85062,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1993,3rd Quintile,West,1842,2.00251,1.90405,2.10096,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
1993,3rd Quintile,East,815,1.42080,1.30863,1.53297,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
