year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,male,3744,2.11963,2.06706,2.17220,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,2.00000,2.00000
1984,West,female,3780,2.04444,1.99779,2.09109,1.00000,2.00000,2.00000,1.00000,3.50000,2.00000,2.00000,2.00000
1985,West,male,5385,1.56207,1.51488,1.60927,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1985,West,female,5584,1.63585,1.58840,1.68330,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1986,West,male,5214,1.47169,1.42699,1.51640,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1986,West,female,5336,1.54246,1.49688,1.58804,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1987,West,male,5162,1.48974,1.44255,1.53693,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1987,West,female,5257,1.57580,1.52863,1.62296,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1988,West,male,4917,1.48945,1.44173,1.53717,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1988,West,female,5025,1.54576,1.50024,1.59129,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1989,West,male,4749,1.51687,1.46336,1.57039,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1989,West,female,4887,1.46553,1.42018,1.51087,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1990,West,male,,,,,,,,,,,,
1990,West,female,,,,,,,,,,,,
1990,East,male,2068,1.49264,1.41372,1.57155,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1990,East,female,2287,1.39184,1.31997,1.46371,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1991,West,male,4559,1.95694,1.90352,2.01036,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
1991,West,female,4732,1.87282,1.82063,1.92501,1.00000,1.00000,3.00000,0.00000,6.00000,1.00000,1.00000,2.00000
1991,East,male,1962,1.74592,1.66504,1.82680,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1991,East,female,2139,1.71648,1.64046,1.79249,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1992,West,male,4512,1.97618,1.91618,2.03618,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
1992,West,female,4698,1.88798,1.83335,1.94261,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,2.00000
1992,East,male,1877,1.88182,1.78599,1.97765,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
1992,East,female,2070,1.71808,1.63661,1.79954,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1993,West,male,4480,1.93783,1.87554,2.00012,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,2.00000
1993,West,female,4670,1.94114,1.88171,2.00057,1.00000,1.00000,3.00000,0.00000,6.00000,1.00000,1.00000,2.00000
1993,East,male,1801,1.78559,1.69296,1.87822,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,1.00000
