"e11103","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","1984","30-45","Hauptschule","577","0.261021872649115","0.243111841396487","0.278931903901742"
"nicht erwerbstätig","1984","30-45","Realschule","116","0.219255730085106","0.183728683275704","0.254782776894509"
"nicht erwerbstätig","1984","30-45","(Fach-)Abitur","47","0.265569042053921","0.205979359148011","0.325158724959831"
"nicht erwerbstätig","1984","30-45","AkademikerIn","33","0.0853869387979231","0.0572150080190316","0.113558869576815"
"nicht erwerbstätig","1984","46-65","(noch) kein Abschluss","131","0.376072093145623","0.329579601391934","0.422564584899313"
"nicht erwerbstätig","1984","46-65","Hauptschule","962","0.435654629499704","0.415800615021137","0.455508643978272"
"nicht erwerbstätig","1984","46-65","Realschule","139","0.38162970059343","0.33213113391515","0.431128267271709"
"nicht erwerbstätig","1984","46-65","(Fach-)Abitur","30","0.288178648257648","0.208780661593824","0.367576634921471"
"nicht erwerbstätig","1984","46-65","AkademikerIn","38","0.183830327353116","0.132762102602612","0.23489855210362"
"nicht erwerbstätig","1984","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","1984","66","Hauptschule","","","",""
"nicht erwerbstätig","1984","66","Realschule","","","",""
"nicht erwerbstätig","1984","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","1984","66","AkademikerIn","","","",""
"Vollzeit","1985","17-29","(noch) kein Abschluss","48","0.0798248356882679","0.051471849709385","0.108177821667151"
"Vollzeit","1985","17-29","Hauptschule","731","0.566330457500395","0.540078554718854","0.592582360281936"
"Vollzeit","1985","17-29","Realschule","404","0.518933799164567","0.484114642286294","0.553752956042841"
"Vollzeit","1985","17-29","(Fach-)Abitur","107","0.243474430572463","0.203372965662019","0.283575895482907"
"Vollzeit","1985","17-29","AkademikerIn","48","0.421369171103311","0.333022613647511","0.509715728559111"
"Vollzeit","1985","30-45","(noch) kein Abschluss","183","0.480365357605285","0.428172431264873","0.532558283945696"
"Vollzeit","1985","30-45","Hauptschule","1133","0.538478910445055","0.51678752994945","0.56017029094066"
"Vollzeit","1985","30-45","Realschule","273","0.564778375324628","0.521365006198914","0.608191744450342"
"Vollzeit","1985","30-45","(Fach-)Abitur","107","0.520247434989181","0.448833528109928","0.591661341868434"
"Vollzeit","1985","30-45","AkademikerIn","253","0.708818865359186","0.662083673550636","0.755554057167737"
"Vollzeit","1985","46-65","(noch) kein Abschluss","206","0.502576000401587","0.451422035708425","0.553729965094749"
"Vollzeit","1985","46-65","Hauptschule","989","0.404801571023642","0.384378482364603","0.425224659682681"
"Vollzeit","1985","46-65","Realschule","170","0.472596442175786","0.420880632415604","0.524312251935969"
"Vollzeit","1985","46-65","(Fach-)Abitur","71","0.565119127353488","0.474905062190555","0.65533319251642"
"Vollzeit","1985","46-65","AkademikerIn","155","0.702616487518543","0.641657348119714","0.763575626917371"
"Vollzeit","1985","66","(noch) kein Abschluss","","","",""
"Vollzeit","1985","66","Hauptschule","","","",""
"Vollzeit","1985","66","Realschule","","","",""
"Vollzeit","1985","66","(Fach-)Abitur","","","",""
"Vollzeit","1985","66","AkademikerIn","","","",""
"Teilzeit","1985","17-29","(noch) kein Abschluss","32","0.0690742348557314","0.0425458933657785","0.0956025763456842"
"Teilzeit","1985","17-29","Hauptschule","298","0.221168195461903","0.199183039882772","0.243153351041034"
"Teilzeit","1985","17-29","Realschule","169","0.210112567590277","0.181722366661133","0.238502768519421"
"Teilzeit","1985","17-29","(Fach-)Abitur","120","0.293024813348452","0.250496707773878","0.335552918923025"
"Teilzeit","1985","17-29","AkademikerIn","45","0.409676786794792","0.32168886160134","0.497664711988245"
"Teilzeit","1985","30-45","(noch) kein Abschluss","42","0.129923315799183","0.0947997117577212","0.165046919840644"
"Teilzeit","1985","30-45","Hauptschule","404","0.217885372817471","0.199923305918149","0.235847439716793"
"Teilzeit","1985","30-45","Realschule","115","0.221133157152489","0.184792918986612","0.257473395318365"
"Teilzeit","1985","30-45","(Fach-)Abitur","43","0.246608453755027","0.184993870152574","0.30822303735748"
"Teilzeit","1985","30-45","AkademikerIn","74","0.197606384404149","0.156643644611566","0.238569124196732"
"Teilzeit","1985","46-65","(noch) kein Abschluss","37","0.0964952903724103","0.0662865005272995","0.126704080217521"
"Teilzeit","1985","46-65","Hauptschule","336","0.155204377261933","0.140138401994126","0.17027035252974"
"Teilzeit","1985","46-65","Realschule","52","0.140553280630587","0.104550458057636","0.176556103203537"
"Teilzeit","1985","46-65","(Fach-)Abitur","13","","",""
"Teilzeit","1985","46-65","AkademikerIn","25","","",""
"Teilzeit","1985","66","(noch) kein Abschluss","","","",""
"Teilzeit","1985","66","Hauptschule","","","",""
"Teilzeit","1985","66","Realschule","","","",""
"Teilzeit","1985","66","(Fach-)Abitur","","","",""
"Teilzeit","1985","66","AkademikerIn","","","",""
"nicht erwerbstätig","1985","17-29","(noch) kein Abschluss","271","0.851100929456001","0.813859095574298","0.888342763337703"
"nicht erwerbstätig","1985","17-29","Hauptschule","340","0.212501347037702","0.190831685880039","0.234171008195364"
"nicht erwerbstätig","1985","17-29","Realschule","218","0.270953633245155","0.239980516199971","0.30192675029034"
"nicht erwerbstätig","1985","17-29","(Fach-)Abitur","213","0.463500756079085","0.416906591069786","0.510094921088384"
"nicht erwerbstätig","1985","17-29","AkademikerIn","27","","",""
"nicht erwerbstätig","1985","30-45","(noch) kein Abschluss","127","0.389711326595533","0.338764641857892","0.440658011333173"
"nicht erwerbstätig","1985","30-45","Hauptschule","492","0.243635716737474","0.224957171366564","0.262314262108383"
"nicht erwerbstätig","1985","30-45","Realschule","113","0.214088467522883","0.17817042207528","0.250006512970486"
"nicht erwerbstätig","1985","30-45","(Fach-)Abitur","38","0.233144111255792","0.172702188693616","0.293586033817968"
"nicht erwerbstätig","1985","30-45","AkademikerIn","36","0.0935747502366643","0.0636148671508413","0.123534633322487"
"nicht erwerbstätig","1985","46-65","(noch) kein Abschluss","124","0.400928709226003","0.350788298113011","0.451069120338994"
"nicht erwerbstätig","1985","46-65","Hauptschule","894","0.439994051714425","0.419340765547205","0.460647337881646"
"nicht erwerbstätig","1985","46-65","Realschule","136","0.386850277193627","0.33640026192392","0.437300292463334"
"nicht erwerbstätig","1985","46-65","(Fach-)Abitur","32","0.310034935998436","0.225868688615261","0.394201183381611"
"nicht erwerbstätig","1985","46-65","AkademikerIn","36","0.177777695397942","0.126791280189848","0.228764110606036"
"nicht erwerbstätig","1985","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","1985","66","Hauptschule","","","",""
"nicht erwerbstätig","1985","66","Realschule","","","",""
"nicht erwerbstätig","1985","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","1985","66","AkademikerIn","","","",""
"Vollzeit","1986","17-29","(noch) kein Abschluss","47","0.105684800646587","0.0733377323248096","0.138031868968365"
"Vollzeit","1986","17-29","Hauptschule","736","0.586519678000177","0.560003625603676","0.613035730396678"
"Vollzeit","1986","17-29","Realschule","407","0.537382839303241","0.502142694251811","0.572622984354671"
"Vollzeit","1986","17-29","(Fach-)Abitur","110","0.237309716268141","0.198089431691117","0.276530000845164"
"Vollzeit","1986","17-29","AkademikerIn","48","0.543798009707388","0.443109118379902","0.644486901034874"
"Vollzeit","1986","30-45","(noch) kein Abschluss","158","0.491277668806938","0.435536924423321","0.547018413190555"
"Vollzeit","1986","30-45","Hauptschule","1043","0.546673954309483","0.524013805707915","0.569334102911051"
"Vollzeit","1986","30-45","Realschule","268","0.569460666405283","0.52561887068576","0.613302462124805"
"Vollzeit","1986","30-45","(Fach-)Abitur","114","0.534374138212812","0.465415079446714","0.603333196978909"
"Vollzeit","1986","30-45","AkademikerIn","258","0.694643770495072","0.64809173949242","0.741195801497723"
"Vollzeit","1986","46-65","(noch) kein Abschluss","188","0.498380569694205","0.446073274992351","0.55068786439606"
"Vollzeit","1986","46-65","Hauptschule","993","0.416853162755298","0.396056086578397","0.437650238932199"
"Vollzeit","1986","46-65","Realschule","164","0.455588165253389","0.403635152889014","0.507541177617763"
"Vollzeit","1986","46-65","(Fach-)Abitur","66","0.573070293244355","0.480635838434437","0.665504748054273"
"Vollzeit","1986","46-65","AkademikerIn","163","0.716489044123349","0.657728802689516","0.775249285557181"
"Vollzeit","1986","66","(noch) kein Abschluss","","","",""
"Vollzeit","1986","66","Hauptschule","","","",""
"Vollzeit","1986","66","Realschule","","","",""
"Vollzeit","1986","66","(Fach-)Abitur","","","",""
"Vollzeit","1986","66","AkademikerIn","","","",""
"Teilzeit","1986","17-29","(noch) kein Abschluss","31","0.0797501080236953","0.0512463658384868","0.108253850208904"
"Teilzeit","1986","17-29","Hauptschule","296","0.218362489077392","0.196117516921334","0.24060746123345"
"Teilzeit","1986","17-29","Realschule","171","0.228751318324919","0.199064480411526","0.258438156238313"
"Teilzeit","1986","17-29","(Fach-)Abitur","139","0.334810693467735","0.291304492334565","0.378316894600905"
"Teilzeit","1986","17-29","AkademikerIn","22","","",""
"Teilzeit","1986","30-45","(noch) kein Abschluss","38","0.124635896666096","0.0878073323477151","0.161464460984477"
"Teilzeit","1986","30-45","Hauptschule","372","0.215576414794524","0.196857995548873","0.234294834040174"
"Teilzeit","1986","30-45","Realschule","110","0.206995604411215","0.171122545566934","0.242868663255496"
"Teilzeit","1986","30-45","(Fach-)Abitur","45","0.253805724810241","0.193643106934454","0.313968342686029"
"Teilzeit","1986","30-45","AkademikerIn","80","0.207699273667827","0.166696174413184","0.24870237292247"
"Teilzeit","1986","46-65","(noch) kein Abschluss","43","0.119839194326423","0.0858629801491223","0.153815408503724"
"Teilzeit","1986","46-65","Hauptschule","321","0.150108172286043","0.135041901630484","0.165174442941602"
"Teilzeit","1986","46-65","Realschule","56","0.149732646039723","0.112510900111224","0.186954391968222"
"Teilzeit","1986","46-65","(Fach-)Abitur","12","","",""
"Teilzeit","1986","46-65","AkademikerIn","28","","",""
"Teilzeit","1986","66","(noch) kein Abschluss","","","",""
"Teilzeit","1986","66","Hauptschule","","","",""
"Teilzeit","1986","66","Realschule","","","",""
"Teilzeit","1986","66","(Fach-)Abitur","","","",""
"Teilzeit","1986","66","AkademikerIn","","","",""
"nicht erwerbstätig","1986","17-29","(noch) kein Abschluss","269","0.814565091329717","0.773672748033937","0.855457434625498"
"nicht erwerbstätig","1986","17-29","Hauptschule","293","0.195117832922431","0.17377978007257","0.216455885772292"
"nicht erwerbstätig","1986","17-29","Realschule","191","0.233865842371839","0.203948657073847","0.263783027669831"
"nicht erwerbstätig","1986","17-29","(Fach-)Abitur","203","0.427879590264124","0.382267142423805","0.473492038104443"
"nicht erwerbstätig","1986","17-29","AkademikerIn","24","","",""
"nicht erwerbstätig","1986","30-45","(noch) kein Abschluss","113","0.384086434526966","0.329855983002181","0.438316886051751"
"nicht erwerbstätig","1986","30-45","Hauptschule","439","0.237749630895993","0.218371942252795","0.257127319539191"
"nicht erwerbstätig","1986","30-45","Realschule","112","0.223543729183502","0.186655330952704","0.2604321274143"
"nicht erwerbstätig","1986","30-45","(Fach-)Abitur","42","0.211820136976947","0.155333417668186","0.268306856285708"
"nicht erwerbstätig","1986","30-45","AkademikerIn","38","0.0976569558371008","0.0676520963603997","0.127661815313802"
"nicht erwerbstätig","1986","46-65","(noch) kein Abschluss","120","0.381780235979372","0.330955784957173","0.43260468700157"
"nicht erwerbstätig","1986","46-65","Hauptschule","845","0.433038664958659","0.412137916976184","0.453939412941134"
"nicht erwerbstätig","1986","46-65","Realschule","133","0.394679188706888","0.343690287348161","0.445668090065616"
"nicht erwerbstätig","1986","46-65","(Fach-)Abitur","32","0.322546424730491","0.235191451662928","0.409901397798054"
"nicht erwerbstätig","1986","46-65","AkademikerIn","35","0.16642409833924","0.11786455955071","0.21498363712777"
"nicht erwerbstätig","1986","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","1986","66","Hauptschule","","","",""
"nicht erwerbstätig","1986","66","Realschule","","","",""
"nicht erwerbstätig","1986","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","1986","66","AkademikerIn","","","",""
"Vollzeit","1987","17-29","(noch) kein Abschluss","37","0.0978064733963909","0.0652597888128879","0.130353157979894"
"Vollzeit","1987","17-29","Hauptschule","749","0.60059692971166","0.574185376886862","0.627008482536459"
"Vollzeit","1987","17-29","Realschule","409","0.575979346952771","0.540913625157798","0.611045068747744"
"Vollzeit","1987","17-29","(Fach-)Abitur","132","0.300271902185153","0.256997461810903","0.343546342559403"
"Vollzeit","1987","17-29","AkademikerIn","39","0.429196214861071","0.326938001605115","0.531454428117027"
"Vollzeit","1987","30-45","(noch) kein Abschluss","160","0.48672493257732","0.430722839513744","0.542727025640896"
"Vollzeit","1987","30-45","Hauptschule","1028","0.567342564950977","0.544254956733187","0.590430173168767"
"Vollzeit","1987","30-45","Realschule","288","0.611665242999699","0.568600131839739","0.65473035415966"
"Vollzeit","1987","30-45","(Fach-)Abitur","114","0.582913184543951","0.51423312454265","0.651593244545252"
"Vollzeit","1987","30-45","AkademikerIn","246","0.699950408001708","0.652871372714356","0.747029443289059"
"Vollzeit","1987","46-65","(noch) kein Abschluss","196","0.52962284325475","0.477847802608102","0.581397883901398"
"Vollzeit","1987","46-65","Hauptschule","991","0.423560541957105","0.402640063932876","0.444481019981334"
"Vollzeit","1987","46-65","Realschule","163","0.475167975358292","0.422242010612477","0.528093940104108"
"Vollzeit","1987","46-65","(Fach-)Abitur","71","0.608111183439265","0.515613867136926","0.700608499741603"
"Vollzeit","1987","46-65","AkademikerIn","158","0.66979638636274","0.609018375287821","0.730574397437659"
"Vollzeit","1987","66","(noch) kein Abschluss","","","",""
"Vollzeit","1987","66","Hauptschule","","","",""
"Vollzeit","1987","66","Realschule","","","",""
"Vollzeit","1987","66","(Fach-)Abitur","","","",""
"Vollzeit","1987","66","AkademikerIn","","","",""
"Teilzeit","1987","17-29","(noch) kein Abschluss","44","0.131627789604057","0.0945853267196709","0.168670252488443"
"Teilzeit","1987","17-29","Hauptschule","295","0.241130652279729","0.21806284054761","0.264198464011848"
"Teilzeit","1987","17-29","Realschule","191","0.244681133946698","0.214177524589312","0.275184743304084"
"Teilzeit","1987","17-29","(Fach-)Abitur","129","0.32056252048084","0.276502917642809","0.364622123318871"
"Teilzeit","1987","17-29","AkademikerIn","31","0.337014709105026","0.239357746823971","0.434671671386081"
"Teilzeit","1987","30-45","(noch) kein Abschluss","47","0.175886335438512","0.13322867963713","0.218543991239893"
"Teilzeit","1987","30-45","Hauptschule","342","0.20950616091258","0.190542079168141","0.228470242657019"
"Teilzeit","1987","30-45","Realschule","92","0.173160309970745","0.139725383329167","0.206595236612323"
"Teilzeit","1987","30-45","(Fach-)Abitur","39","0.199228000885471","0.143593381177797","0.254862620593145"
"Teilzeit","1987","30-45","AkademikerIn","82","0.202994558284035","0.16167361373411","0.24431550283396"
"Teilzeit","1987","46-65","(noch) kein Abschluss","33","0.080352256611235","0.0521539014175069","0.108550611804963"
"Teilzeit","1987","46-65","Hauptschule","327","0.157350806845083","0.141933983457623","0.172767630232543"
"Teilzeit","1987","46-65","Realschule","58","0.16497095059008","0.125635007357294","0.204306893822866"
"Teilzeit","1987","46-65","(Fach-)Abitur","7","","",""
"Teilzeit","1987","46-65","AkademikerIn","33","0.149650418642287","0.103548192981039","0.195752644303536"
"Teilzeit","1987","66","(noch) kein Abschluss","","","",""
"Teilzeit","1987","66","Hauptschule","","","",""
"Teilzeit","1987","66","Realschule","","","",""
"Teilzeit","1987","66","(Fach-)Abitur","","","",""
"Teilzeit","1987","66","AkademikerIn","","","",""
"nicht erwerbstätig","1987","17-29","(noch) kein Abschluss","239","0.770565736999552","0.724496917224646","0.816634556774459"
"nicht erwerbstätig","1987","17-29","Hauptschule","277","0.158272418008611","0.138589699560767","0.177955136456454"
"nicht erwerbstätig","1987","17-29","Realschule","163","0.179339519100531","0.152118424636794","0.206560613564267"
"nicht erwerbstätig","1987","17-29","(Fach-)Abitur","170","0.379165577334007","0.333360691845419","0.424970462822594"
"nicht erwerbstätig","1987","17-29","AkademikerIn","20","","",""
"nicht erwerbstätig","1987","30-45","(noch) kein Abschluss","99","0.337388731984169","0.284412377029447","0.39036508693889"
"nicht erwerbstätig","1987","30-45","Hauptschule","399","0.223151274136443","0.20374902446331","0.242553523809576"
"nicht erwerbstätig","1987","30-45","Realschule","112","0.215174447029556","0.17886267403119","0.251486220027921"
"nicht erwerbstätig","1987","30-45","(Fach-)Abitur","45","0.217858814570578","0.160361754152782","0.275355874988373"
"nicht erwerbstätig","1987","30-45","AkademikerIn","36","0.0970550337142569","0.0666435875886121","0.127466479839902"
"nicht erwerbstätig","1987","46-65","(noch) kein Abschluss","128","0.390024900134015","0.339428897848263","0.440620902419767"
"nicht erwerbstätig","1987","46-65","Hauptschule","825","0.419088651197812","0.39819834112482","0.439978961270804"
"nicht erwerbstätig","1987","46-65","Realschule","121","0.359861074051628","0.308993667920692","0.410728480182563"
"nicht erwerbstätig","1987","46-65","(Fach-)Abitur","29","","",""
"nicht erwerbstätig","1987","46-65","AkademikerIn","39","0.180553194994972","0.130842807887741","0.230263582102204"
"nicht erwerbstätig","1987","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","1987","66","Hauptschule","","","",""
"nicht erwerbstätig","1987","66","Realschule","","","",""
"nicht erwerbstätig","1987","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","1987","66","AkademikerIn","","","",""
"Vollzeit","1988","17-29","(noch) kein Abschluss","42","0.0789786193950185","0.0475001822839198","0.110457056506117"
"Vollzeit","1988","17-29","Hauptschule","718","0.593893216801226","0.566968138907256","0.620818294695195"
"Vollzeit","1988","17-29","Realschule","393","0.568217775639136","0.532236861837123","0.60419868944115"
"Vollzeit","1988","17-29","(Fach-)Abitur","122","0.310712854379547","0.265246905943307","0.356178802815786"
"Vollzeit","1988","17-29","AkademikerIn","36","0.48471324076761","0.372354146914175","0.597072334621045"
"Vollzeit","1988","30-45","(noch) kein Abschluss","133","0.500652666721512","0.440224439841601","0.561080893601422"
"Vollzeit","1988","30-45","Hauptschule","935","0.568002584574682","0.543984531780493","0.59202063736887"
"Vollzeit","1988","30-45","Realschule","275","0.598871180721751","0.555070163906742","0.642672197536761"
"Vollzeit","1988","30-45","(Fach-)Abitur","102","0.537812193560644","0.467473548112308","0.60815083900898"
"Vollzeit","1988","30-45","AkademikerIn","223","0.659792769430036","0.609653664504478","0.709931874355594"
"Vollzeit","1988","46-65","(noch) kein Abschluss","162","0.417832651565369","0.365637983453757","0.47002731967698"
"Vollzeit","1988","46-65","Hauptschule","959","0.426463048571547","0.405188721990936","0.447737375152158"
"Vollzeit","1988","46-65","Realschule","159","0.479984429410565","0.426324793360463","0.533644065460667"
"Vollzeit","1988","46-65","(Fach-)Abitur","61","0.568226723971007","0.472101644465563","0.664351803476451"
"Vollzeit","1988","46-65","AkademikerIn","161","0.67241160243806","0.611357195427348","0.733466009448772"
"Vollzeit","1988","66","(noch) kein Abschluss","","","",""
"Vollzeit","1988","66","Hauptschule","","","",""
"Vollzeit","1988","66","Realschule","","","",""
"Vollzeit","1988","66","(Fach-)Abitur","","","",""
"Vollzeit","1988","66","AkademikerIn","","","",""
"Teilzeit","1988","17-29","(noch) kein Abschluss","23","","",""
"Teilzeit","1988","17-29","Hauptschule","296","0.235081562327254","0.211832817385853","0.258330307268655"
"Teilzeit","1988","17-29","Realschule","185","0.255626132300994","0.223939171616543","0.287313092985445"
"Teilzeit","1988","17-29","(Fach-)Abitur","114","0.300743167006033","0.255690262066784","0.345796071945281"
"Teilzeit","1988","17-29","AkademikerIn","20","","",""
"Teilzeit","1988","30-45","(noch) kein Abschluss","43","0.144725281538541","0.10220508770386","0.187245475373221"
"Teilzeit","1988","30-45","Hauptschule","359","0.227672087118336","0.207340193679225","0.248003980557447"
"Teilzeit","1988","30-45","Realschule","106","0.208636134148318","0.172323443952108","0.244948824344528"
"Teilzeit","1988","30-45","(Fach-)Abitur","42","0.215089183343251","0.157121108309178","0.273057258377324"
"Teilzeit","1988","30-45","AkademikerIn","87","0.249037815299847","0.203271840822636","0.294803789777058"
"Teilzeit","1988","46-65","(noch) kein Abschluss","43","0.124815076158492","0.0898379222588992","0.159792230058086"
"Teilzeit","1988","46-65","Hauptschule","339","0.162672808224696","0.14679686650751","0.178548749941882"
"Teilzeit","1988","46-65","Realschule","65","0.189582468139252","0.147482722242801","0.231682214035702"
"Teilzeit","1988","46-65","(Fach-)Abitur","15","","",""
"Teilzeit","1988","46-65","AkademikerIn","33","0.173066534311225","0.123853856732853","0.222279211889597"
"Teilzeit","1988","66","(noch) kein Abschluss","","","",""
"Teilzeit","1988","66","Hauptschule","","","",""
"Teilzeit","1988","66","Realschule","","","",""
"Teilzeit","1988","66","(Fach-)Abitur","","","",""
"Teilzeit","1988","66","AkademikerIn","","","",""
"nicht erwerbstätig","1988","17-29","(noch) kein Abschluss","217","0.851662124136897","0.81017787522445","0.893146373049344"
"nicht erwerbstätig","1988","17-29","Hauptschule","264","0.171025220871521","0.15038171748074","0.191668724262302"
"nicht erwerbstätig","1988","17-29","Realschule","150","0.17615609205987","0.148483253962537","0.203828930157202"
"nicht erwerbstätig","1988","17-29","(Fach-)Abitur","162","0.388543978614421","0.340657901615598","0.436430055613244"
"nicht erwerbstätig","1988","17-29","AkademikerIn","20","","",""
"nicht erwerbstätig","1988","30-45","(noch) kein Abschluss","87","0.354622051739947","0.296804440201355","0.41243966327854"
"nicht erwerbstätig","1988","30-45","Hauptschule","340","0.204325328306982","0.184775140469845","0.223875516144119"
"nicht erwerbstätig","1988","30-45","Realschule","100","0.192492685129931","0.157259175901578","0.227726194358283"
"nicht erwerbstätig","1988","30-45","(Fach-)Abitur","49","0.247098623096105","0.186246792874426","0.307950453317784"
"nicht erwerbstätig","1988","30-45","AkademikerIn","33","0.0911694152701176","0.0607068072204033","0.121632023319832"
"nicht erwerbstätig","1988","46-65","(noch) kein Abschluss","138","0.457352272276139","0.404631052951774","0.510073491600504"
"nicht erwerbstätig","1988","46-65","Hauptschule","778","0.410864143203757","0.389700459358763","0.432027827048751"
"nicht erwerbstätig","1988","46-65","Realschule","109","0.330433102450184","0.279912940326898","0.380953264573469"
"nicht erwerbstätig","1988","46-65","(Fach-)Abitur","26","","",""
"nicht erwerbstätig","1988","46-65","AkademikerIn","33","0.154521863250715","0.107502004365802","0.201541722135628"
"nicht erwerbstätig","1988","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","1988","66","Hauptschule","","","",""
"nicht erwerbstätig","1988","66","Realschule","","","",""
"nicht erwerbstätig","1988","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","1988","66","AkademikerIn","","","",""
"Vollzeit","1989","17-29","(noch) kein Abschluss","37","0.0625685145924456","0.0348849432327041","0.090252085952187"
"Vollzeit","1989","17-29","Hauptschule","726","0.610097300702317","0.582818417879583","0.637376183525052"
"Vollzeit","1989","17-29","Realschule","406","0.597241542901079","0.560960741332448","0.633522344469709"
"Vollzeit","1989","17-29","(Fach-)Abitur","140","0.334023879382464","0.288809347732488","0.379238411032441"
"Vollzeit","1989","17-29","AkademikerIn","32","0.378780242968499","0.271129488349238","0.48643099758776"
"Vollzeit","1989","30-45","(noch) kein Abschluss","121","0.487296679019046","0.424580012207898","0.550013345830193"
"Vollzeit","1989","30-45","Hauptschule","912","0.581122816494918","0.556655581548703","0.605590051441133"
"Vollzeit","1989","30-45","Realschule","265","0.587282728554513","0.542630865204013","0.631934591905013"
