"year","alter_gr","sex","mean","median","n","lower_confidence","upper_confidence"
"2013","35-65 Jahre alt","maennlich","6.66","6.5","6724","6.61","6.71"
"2013","35-65 Jahre alt","weiblich","6.5","6.5","8275","6.45","6.55"
"2013","66 und älter","maennlich","6.93","6.5","2396","6.84","7.02"
"2013","66 und älter","weiblich","6.28","6.5","2555","6.19","6.37"
"2014","16-34 Jahre alt","maennlich","7.28","7.5","2966","7.2","7.36"
"2014","16-34 Jahre alt","weiblich","7.06","6.5","3569","6.99","7.13"
"2014","35-65 Jahre alt","maennlich","6.67","6.5","7034","6.62","6.72"
"2014","35-65 Jahre alt","weiblich","6.47","6.5","8545","6.42","6.52"
"2014","66 und älter","maennlich","6.85","6.5","2423","6.76","6.94"
"2014","66 und älter","weiblich","6.22","5.5","2522","6.12","6.32"
"2015","16-34 Jahre alt","maennlich","7.33","7.5","2616","7.25","7.41"
"2015","16-34 Jahre alt","weiblich","7.03","6.5","3101","6.96","7.1"
"2015","35-65 Jahre alt","maennlich","6.7","6.5","6443","6.65","6.75"
"2015","35-65 Jahre alt","weiblich","6.48","6.5","7966","6.43","6.53"
"2015","66 und älter","maennlich","6.85","6.5","2381","6.76","6.94"
"2015","66 und älter","weiblich","6.36","6.5","2497","6.27","6.45"
"2016","16-34 Jahre alt","maennlich","7.33","7.5","2541","7.25","7.41"
"2016","16-34 Jahre alt","weiblich","7","6.5","3006","6.92","7.08"
"2016","35-65 Jahre alt","maennlich","6.66","6.5","6192","6.61","6.71"
"2016","35-65 Jahre alt","weiblich","6.45","6.5","7678","6.4","6.5"
"2016","66 und älter","maennlich","6.86","6.5","2305","6.77","6.95"
"2016","66 und älter","weiblich","6.24","6.5","2398","6.14","6.34"
"2017","16-34 Jahre alt","maennlich","7.19","6.5","2872","7.12","7.26"
"2017","16-34 Jahre alt","weiblich","6.92","6.5","3222","6.84","7"
"2017","35-65 Jahre alt","maennlich","6.63","6.5","6877","6.58","6.68"
"2017","35-65 Jahre alt","weiblich","6.38","6.5","8475","6.33","6.43"
"2017","66 und älter","maennlich","6.78","6.5","2448","6.69","6.87"
"2017","66 und älter","weiblich","6.21","6.5","2506","6.12","6.3"
"2018","16-34 Jahre alt","maennlich","7.1","6.5","2801","7.02","7.18"
"2018","16-34 Jahre alt","weiblich","6.77","6.5","3139","6.69","6.85"
"2018","35-65 Jahre alt","maennlich","6.53","6.5","6511","6.48","6.58"
"2018","35-65 Jahre alt","weiblich","6.26","6.5","8108","6.21","6.31"
"2018","66 und älter","maennlich","6.8","6.5","2441","6.71","6.89"
"2018","66 und älter","weiblich","6.18","5.5","2543","6.08","6.28"
"2019","16-34 Jahre alt","maennlich","7.23","6.5","2577","7.15","7.31"
"2019","16-34 Jahre alt","weiblich","6.85","6.5","2848","6.77","6.93"
"2019","35-65 Jahre alt","maennlich","6.64","6.5","7103","6.59","6.69"
"2019","35-65 Jahre alt","weiblich","6.39","6.5","8052","6.34","6.44"
"2019","66 und älter","maennlich","6.85","6.5","2640","6.77","6.93"
"2019","66 und älter","weiblich","6.32","6.5","2582","6.23","6.41"
"2020","16-34 Jahre alt","maennlich","7.08","6.5","3115","7.01","7.15"
"2020","16-34 Jahre alt","weiblich","6.83","6.5","3189","6.75","6.91"
"2020","35-65 Jahre alt","maennlich","6.51","6.5","6733","6.46","6.56"
"2020","35-65 Jahre alt","weiblich","6.27","6.5","7757","6.22","6.32"
"2020","66 und älter","maennlich","6.76","6.5","2450","6.68","6.84"
"2020","66 und älter","weiblich","6.27","6.5","2479","6.18","6.36"
