"year","bildungsniveau","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2008","Hauptschule","2","6.5","6.5","1911","3","5","8","9","10","6.39","6.61","0","10","7","7"
"2008","Hauptschule","3","6.67","6.5","1486","3","5","8","10","10","6.55","6.79","0","10","7","7"
"2008","Hauptschule","4","6.83","6.5","1285","3","5","8","10","10","6.71","6.95","0","10","7","7"
"2008","Hauptschule","5 Einkommensstärkstes Quintil","6.68","6.5","565","4","5","8","9","10","6.5","6.86","0","10","7","8"
"2008","Realschule","1 Einkommensschwächstes Quintil","6.42","6.5","839","3","5","8","10","10","6.26","6.58","0","10","7","7"
"2008","Realschule","2","6.71","6.5","1090","3","5","8","10","10","6.58","6.84","0","10","7","7"
"2008","Realschule","3","6.74","6.5","1061","3","5","8","9","10","6.61","6.87","0","10","7","7"
"2008","Realschule","4","6.97","6.5","1222","4","6","9","10","10","6.85","7.09","0","10","7","8"
"2008","Realschule","5 Einkommensstärkstes Quintil","6.87","6.5","902","4","5","8","10","10","6.73","7.01","0","10","7","8"
"2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","6.45","6.5","307","3","5","8","9","10","6.18","6.72","0","10","7","7"
"2009","(Fach-)Abitur","2","7.1","7.5","342","4","6","9","9","10","6.88","7.32","0","10","7","8"
"2009","(Fach-)Abitur","3","6.92","6.5","364","4","6","9","9","10","6.69","7.15","0","10","7","8"
"2009","(Fach-)Abitur","4","7.1","7.5","501","4","6","9","10","10","6.91","7.29","0","10","7","8"
"2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","6.95","6.5","486","4","5","9","10","10","6.76","7.14","1","10","7","8"
"2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6.64","6.5","162","3","5","8","10","10","6.27","7.01","0","10","7","8"
"2009","(noch) kein Abschluss","2","7.12","7.5","100","4","5","9","10","10","6.67","7.57","0","10","7","8"
"2009","(noch) kein Abschluss","3","7.05","6.5","63","4","6","9","9","10","6.49","7.61","1","10","7","8"
"2009","(noch) kein Abschluss","4","7.24","7.5","85","4","6","9","10","10","6.82","7.66","1","10","7","8"
"2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7.45","7.5","70","5","5","9","10","10","6.96","7.94","1","10","8","8"
"2009","AkademikerIn","1 Einkommensschwächstes Quintil","6.88","7.5","220","4","5","9","10","10","6.57","7.19","0","10","7","8"
"2009","AkademikerIn","2","6.85","6.5","402","4","5","9","9","10","6.63","7.07","0","10","7","8"
"2009","AkademikerIn","3","6.66","6.5","543","3","5","9","10","10","6.46","6.86","0","10","7","7"
"2009","AkademikerIn","4","6.9","6.5","941","4","6","8","10","10","6.76","7.04","0","10","7","7"
"2009","AkademikerIn","5 Einkommensstärkstes Quintil","7.12","6.5","1924","4","6","9","10","10","7.03","7.21","0","10","7","8"
"2009","Hauptschule","1 Einkommensschwächstes Quintil","6.33","6.5","1395","3","5","8","9","10","6.21","6.45","0","10","6","7"
"2009","Hauptschule","2","6.37","6.5","1708","3","5","8","9","10","6.26","6.48","0","10","7","7"
"2009","Hauptschule","3","6.59","6.5","1306","3","5","8","9","10","6.46","6.72","0","10","7","7"
"2009","Hauptschule","4","6.61","6.5","1211","3","5","8","9","10","6.48","6.74","0","10","7","7"
"2009","Hauptschule","5 Einkommensstärkstes Quintil","6.65","6.5","580","3","5","8","9","10","6.47","6.83","0","10","7","7"
"2009","Realschule","1 Einkommensschwächstes Quintil","6.45","6.5","726","3","5","8","10","10","6.28","6.62","0","10","7","7"
"2009","Realschule","2","6.62","6.5","1019","3","5","8","9","10","6.49","6.75","0","10","7","7"
"2009","Realschule","3","6.67","6.5","1009","3","5","8","9","10","6.53","6.81","0","10","7","7"
"2009","Realschule","4","6.85","6.5","1134","4","5","8","9","10","6.72","6.98","0","10","7","8"
"2009","Realschule","5 Einkommensstärkstes Quintil","6.89","6.5","920","4","5","8","10","10","6.75","7.03","0","10","7","8"
"2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","6.76","6.5","565","3","5","9","10","10","6.56","6.96","0","10","7","8"
"2010","(Fach-)Abitur","2","7.15","7.5","681","4","6","9","10","10","6.98","7.32","0","10","7","8"
"2010","(Fach-)Abitur","3","7.15","7.5","515","4","6","9","9","10","6.96","7.34","0","10","7","8"
"2010","(Fach-)Abitur","4","7.07","7.5","670","4","6","9","10","10","6.91","7.23","0","10","7","8"
"2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","6.9","6.5","626","4","5","8","10","10","6.73","7.07","0","10","7","8"
"2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6.19","6.5","328","2","4","8","10","10","5.92","6.46","0","10","7","8"
"2010","(noch) kein Abschluss","2","6.82","6.5","181","3","5","9","10","10","6.47","7.17","1","10","7","8"
"2010","(noch) kein Abschluss","3","6.88","6.5","103","4","5","9","10","10","6.44","7.32","0","10","7","8"
"2010","(noch) kein Abschluss","4","6.66","7.5","81","2","4","9","10","10","6.19","7.13","1","10","7","8"
"2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","6.89","6.5","78","4","6","9","10","10","6.42","7.36","1","10","7","8"
"2010","AkademikerIn","1 Einkommensschwächstes Quintil","6.54","6.5","346","3","5","8","10","10","6.29","6.79","0","10","7","7"
"2010","AkademikerIn","2","6.92","6.5","620","4","6","9","10","10","6.73","7.11","0","10","7","7"
"2010","AkademikerIn","3","6.75","6.5","737","4","5","8","10","10","6.59","6.91","0","10","7","7"
"2010","AkademikerIn","4","6.85","6.5","1268","4","5","8","10","10","6.73","6.97","0","10","7","7"
"2010","AkademikerIn","5 Einkommensstärkstes Quintil","7.12","7.5","2398","4","6","9","10","10","7.04","7.2","0","10","7","8"
"2010","Hauptschule","1 Einkommensschwächstes Quintil","6.17","5.5","2000","3","5","8","10","10","6.06","6.28","0","10","7","7"
"2010","Hauptschule","2","6.34","6.5","2231","3","5","8","9","10","6.24","6.44","0","10","7","7"
"2010","Hauptschule","3","6.63","6.5","1452","3","5","8","9","10","6.51","6.75","0","10","7","7"
"2010","Hauptschule","4","6.58","6.5","1210","3","5","8","10","10","6.45","6.71","0","10","7","7"
"2010","Hauptschule","5 Einkommensstärkstes Quintil","6.58","6.5","591","3","5","8","9","10","6.4","6.76","0","10","7","7"
"2010","Realschule","1 Einkommensschwächstes Quintil","6.43","6.5","1297","3","5","8","10","10","6.3","6.56","0","10","7","7"
"2010","Realschule","2","6.74","6.5","1703","3","5","8","10","10","6.63","6.85","0","10","7","7"
"2010","Realschule","3","6.72","6.5","1339","3","5","8","10","10","6.6","6.84","0","10","7","7"
"2010","Realschule","4","6.77","6.5","1416","3","5","8","9","10","6.66","6.88","0","10","7","7"
"2010","Realschule","5 Einkommensstärkstes Quintil","6.79","6.5","1023","3","5","8","10","10","6.66","6.92","0","10","7","8"
"2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","6.9","7.5","594","3","5","9","10","10","6.71","7.09","0","10","7","8"
"2011","(Fach-)Abitur","2","7.04","7.5","663","4","6","9","10","10","6.87","7.21","0","10","7","8"
"2011","(Fach-)Abitur","3","7.11","7.5","617","4","6","9","10","10","6.94","7.28","0","10","7","8"
"2011","(Fach-)Abitur","4","7.03","6.5","730","4","6","9","10","10","6.87","7.19","0","10","7","8"
"2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","7.15","7.5","691","4","6","9","10","10","6.99","7.31","0","10","7","8"
"2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6.59","6.5","316","3","5","9","10","10","6.31","6.87","0","10","7","8"
"2011","(noch) kein Abschluss","2","6.84","7.5","186","4","5","9","10","10","6.49","7.19","0","10","8","8"
"2011","(noch) kein Abschluss","3","6.55","6.5","95","3","5","8","9","10","6.14","6.96","0","10","7","8"
"2011","(noch) kein Abschluss","4","6.55","6.5","103","3","5","9","10","10","6.08","7.02","1","10","7","8"
"2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","8.19","7.5","103","6","7","10","10","10","7.82","8.56","2","10","8","9"
"2011","AkademikerIn","1 Einkommensschwächstes Quintil","6.71","6.5","344","3","5","9","10","10","6.45","6.97","0","10","7","8"
"2011","AkademikerIn","2","6.75","6.5","525","3","5","8","9","10","6.55","6.95","0","10","7","7"
"2011","AkademikerIn","3","6.95","6.5","801","3","5","9","10","10","6.8","7.1","0","10","7","7"
"2011","AkademikerIn","4","6.95","6.5","1428","4","5","9","10","10","6.84","7.06","0","10","7","8"
"2011","AkademikerIn","5 Einkommensstärkstes Quintil","7.1","6.5","2657","4","6","9","10","10","7.02","7.18","0","10","7","8"
"2011","Hauptschule","1 Einkommensschwächstes Quintil","6.05","5.5","1938","3","4","8","9","10","5.94","6.16","0","10","6","7"
"2011","Hauptschule","2","6.37","6.5","2332","3","5","8","10","10","6.27","6.47","0","10","7","7"
"2011","Hauptschule","3","6.46","6.5","1571","3","5","8","10","10","6.34","6.58","0","10","7","7"
"2011","Hauptschule","4","6.66","6.5","1368","3","5","8","10","10","6.54","6.78","0","10","7","7"
"2011","Hauptschule","5 Einkommensstärkstes Quintil","6.7","6.5","716","3","5","8","9","10","6.54","6.86","0","10","7","7"
"2011","Realschule","1 Einkommensschwächstes Quintil","6.23","6.5","1239","3","5","8","9","10","6.09","6.37","0","10","7","7"
"2011","Realschule","2","6.64","6.5","1739","3","5","8","10","10","6.53","6.75","0","10","7","7"
"2011","Realschule","3","6.7","6.5","1470","4","5","8","10","10","6.59","6.81","0","10","7","7"
"2011","Realschule","4","6.69","6.5","1601","3","5","8","9","10","6.58","6.8","0","10","7","7"
"2011","Realschule","5 Einkommensstärkstes Quintil","7.06","6.5","1216","4","6","9","10","10","6.94","7.18","0","10","7","8"
"2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","6.46","6.5","537","3","5","8","9","10","6.26","6.66","0","10","7","7"
"2012","(Fach-)Abitur","2","7.04","6.5","616","4","5","9","10","10","6.86","7.22","1","10","7","8"
"2012","(Fach-)Abitur","3","6.89","6.5","654","4","5","9","10","10","6.72","7.06","0","10","7","8"
"2012","(Fach-)Abitur","4","7.13","7.5","801","4","6","9","10","10","6.98","7.28","0","10","7","8"
"2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","6.82","6.5","771","3","5","9","10","10","6.67","6.97","0","10","7","8"
"2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6.52","6.5","305","3","4","9","10","10","6.22","6.82","0","10","7","8"
"2012","(noch) kein Abschluss","2","6.59","6.5","210","3","5","8","9","10","6.28","6.9","0","10","7","8"
"2012","(noch) kein Abschluss","3","6.84","6.5","128","3","5","8","10","10","6.45","7.23","0","10","7","8"
"2012","(noch) kein Abschluss","4","6.2","5.5","97","3","5","8","9","10","5.76","6.64","1","10","7","8"
"2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7.43","7.5","100","5","6","9","10","10","7.05","7.81","1","10","7","8"
"2012","AkademikerIn","1 Einkommensschwächstes Quintil","6.9","6.5","297","3","6","8","10","10","6.63","7.17","0","10","7","8"
"2012","AkademikerIn","2","6.75","6.5","550","3","5","9","9","10","6.55","6.95","0","10","7","8"
"2012","AkademikerIn","3","6.92","6.5","780","4","6","8","9","10","6.78","7.06","0","10","7","7"
"2012","AkademikerIn","4","6.95","6.5","1456","4","6","9","10","10","6.84","7.06","0","10","7","8"
"2012","AkademikerIn","5 Einkommensstärkstes Quintil","7.17","7.5","2833","4","6","9","10","10","7.1","7.24","0","10","7","8"
"2012","Hauptschule","1 Einkommensschwächstes Quintil","6.04","5.5","1863","2","4","8","10","10","5.92","6.16","0","10","6","7"
"2012","Hauptschule","2","6.34","6.5","2281","3","5","8","9","10","6.24","6.44","0","10","7","7"
"2012","Hauptschule","3","6.63","6.5","1760","3","5","8","10","10","6.52","6.74","0","10","7","7"
"2012","Hauptschule","4","6.63","6.5","1483","3","5","8","10","10","6.51","6.75","0","10","7","7"
"2012","Hauptschule","5 Einkommensstärkstes Quintil","6.83","6.5","830","4","5","8","10","10","6.68","6.98","0","10","7","8"
"2012","Realschule","1 Einkommensschwächstes Quintil","6.23","6.5","1142","3","4","8","10","10","6.08","6.38","0","10","6","7"
"2012","Realschule","2","6.58","6.5","1691","3","5","8","9","10","6.47","6.69","0","10","7","7"
"2012","Realschule","3","6.72","6.5","1594","3","5","8","10","10","6.61","6.83","0","10","7","7"
"2012","Realschule","4","6.82","6.5","1704","4","5","8","9","10","6.72","6.92","0","10","7","7"
"2012","Realschule","5 Einkommensstärkstes Quintil","6.88","6.5","1320","4","5","8","10","10","6.76","7","0","10","7","7"
"2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","6.75","6.5","468","3","5","9","9","10","6.53","6.97","0","10","7","8"
"2013","(Fach-)Abitur","2","6.99","7.5","591","4","5","9","10","10","6.8","7.18","0","10","7","8"
"2013","(Fach-)Abitur","3","7","6.5","596","4","6","9","10","10","6.83","7.17","0","10","7","8"
"2013","(Fach-)Abitur","4","7.3","7.5","804","5","6","9","10","10","7.16","7.44","0","10","7","8"
"2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","6.86","6.5","841","4","6","8","9","10","6.72","7","0","10","7","8"
"2013","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6.02","6.5","273","2","4","8","10","10","5.72","6.32","0","10","6","7"
"2013","(noch) kein Abschluss","2","6.57","6.5","198","3","5","9","10","10","6.22","6.92","0","10","6","7"
"2013","(noch) kein Abschluss","3","7.62","7.5","142","5","7","9","10","10","7.28","7.96","1","10","7","8"
"2013","(noch) kein Abschluss","4","6.96","7.5","112","4","6","8","10","10","6.52","7.4","0","10","7","8"
"2013","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7.33","6.5","101","5","6","9","10","10","6.95","7.71","2","10","7","8"
"2013","AkademikerIn","1 Einkommensschwächstes Quintil","6.83","6.5","270","3","5","9","10","10","6.55","7.11","0","10","7","8"
"2013","AkademikerIn","2","6.81","6.5","479","3","5","8","9","10","6.6","7.02","0","10","7","7"
"2013","AkademikerIn","3","6.7","6.5","734","3","5","8","9","10","6.54","6.86","1","10","7","7"
"2013","AkademikerIn","4","6.88","6.5","1405","4","5","8","9","10","6.77","6.99","0","10","7","7"
"2013","AkademikerIn","5 Einkommensstärkstes Quintil","7.09","7.5","2964","4","6","9","10","10","7.02","7.16","0","10","7","8"
"2013","Hauptschule","1 Einkommensschwächstes Quintil","6.07","5.5","1589","3","4","8","9","10","5.95","6.19","0","10","6","7"
"2013","Hauptschule","2","6.39","6.5","2071","3","5","8","10","10","6.29","6.49","0","10","7","7"
"2013","Hauptschule","3","6.48","6.5","1728","3","5","8","10","10","6.37","6.59","0","10","7","7"
"2013","Hauptschule","4","6.59","6.5","1542","3","5","8","9","10","6.48","6.7","0","10","7","7"
"2013","Hauptschule","5 Einkommensstärkstes Quintil","6.73","6.5","854","3","5","8","10","10","6.58","6.88","0","10","7","8"
"2013","Realschule","1 Einkommensschwächstes Quintil","5.97","5.5","1008","2","4","8","9","10","5.81","6.13","0","10","6","7"
"2013","Realschule","2","6.68","6.5","1540","3","5","8","9","10","6.57","6.79","0","10","7","7"
"2013","Realschule","3","6.64","6.5","1509","3","5","8","10","10","6.53","6.75","0","10","7","7"
"2013","Realschule","4","6.77","6.5","1773","3","5","8","9","10","6.67","6.87","0","10","7","7"
"2013","Realschule","5 Einkommensstärkstes Quintil","7.02","7.5","1404","4","6","8","9","10","6.91","7.13","0","10","7","8"
"2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","6.82","6.5","588","4","5","8","9","10","6.62","7.02","0","10","7","7"
"2014","(Fach-)Abitur","2","7.2","7.5","727","4","6","9","10","10","7.04","7.36","0","10","7","8"
"2014","(Fach-)Abitur","3","7.1","7.5","704","4","5","9","10","10","6.94","7.26","0","10","7","8"
"2014","(Fach-)Abitur","4","7.15","7.5","976","4","6","9","10","10","7.02","7.28","0","10","7","8"
"2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","7.09","6.5","948","4","6","9","10","10","6.96","7.22","0","10","7","8"
"2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5.87","5.5","404","2","4","8","10","10","5.61","6.13","0","10","6","7"
"2014","(noch) kein Abschluss","2","6.71","6.5","251","3","5","9","10","10","6.41","7.01","0","10","7","8"
"2014","(noch) kein Abschluss","3","6.67","6.5","123","3","5","9","10","10","6.23","7.11","1","10","7","8"
"2014","(noch) kein Abschluss","4","7.24","7.5","138","4","6","9","10","10","6.88","7.6","2","10","7","8"
"2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7","6.5","85","5","6","8","10","10","6.57","7.43","2","10","7","8"
"2014","AkademikerIn","1 Einkommensschwächstes Quintil","6.63","6.5","353","3","5","9","10","10","6.37","6.89","0","10","7","8"
"2014","AkademikerIn","2","6.68","6.5","509","3","5","9","9","10","6.48","6.88","0","10","7","7"
"2014","AkademikerIn","3","6.87","6.5","769","4","5","9","10","10","6.72","7.02","0","10","7","7"
"2014","AkademikerIn","4","6.84","6.5","1454","4","5","8","10","10","6.73","6.95","0","10","7","7"
"2014","AkademikerIn","5 Einkommensstärkstes Quintil","7.09","6.5","3134","4","6","9","9","10","7.02","7.16","0","10","7","8"
"2014","Hauptschule","1 Einkommensschwächstes Quintil","6.13","5.5","1704","3","4","8","10","10","6.01","6.25","0","10","6","7"
"2014","Hauptschule","2","6.21","5.5","2210","3","4","8","10","10","6.11","6.31","0","10","7","7"
"2014","Hauptschule","3","6.54","6.5","1694","3","5","8","10","10","6.43","6.65","0","10","7","7"
"2014","Hauptschule","4","6.61","6.5","1701","3","5","8","10","10","6.5","6.72","0","10","7","7"
"2014","Hauptschule","5 Einkommensstärkstes Quintil","6.57","6.5","889","3","5","8","10","10","6.42","6.72","0","10","7","7"
"2014","Realschule","1 Einkommensschwächstes Quintil","6.15","6.5","852","2","4","8","10","10","5.97","6.33","0","10","6","7"
"2014","Realschule","2","6.34","6.5","1360","3","4","8","10","10","6.21","6.47","0","10","7","7"
"2014","Realschule","3","6.74","6.5","1447","4","5","8","9","10","6.63","6.85","0","10","7","7"
"2014","Realschule","4","6.9","6.5","1747","4","5","8","9","10","6.8","7","0","10","7","7"
"2014","Realschule","5 Einkommensstärkstes Quintil","6.79","6.5","1472","4","5","8","9","10","6.68","6.9","0","10","7","7"
"2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","6.71","6.5","506","3","5","8","9","10","6.51","6.91","0","10","7","8"
"2015","(Fach-)Abitur","2","7.02","6.5","619","4","6","8","10","10","6.84","7.2","0","10","7","8"
"2015","(Fach-)Abitur","3","6.92","6.5","622","4","6","9","9","10","6.75","7.09","0","10","7","8"
"2015","(Fach-)Abitur","4","6.93","6.5","925","4","6","8","9","10","6.8","7.06","0","10","7","8"
"2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","7.17","6.5","975","4","6","9","9","10","7.05","7.29","0","10","7","8"
"2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5.71","5.5","297","2","3","8","9","10","5.41","6.01","0","10","6","7"
"2015","(noch) kein Abschluss","2","6.35","5.5","202","3","5","8","9","10","6.02","6.68","0","10","6","8"
"2015","(noch) kein Abschluss","3","7.16","7.5","129","4","6","8","10","10","6.78","7.54","0","10","7","8"
"2015","(noch) kein Abschluss","4","7.38","7.5","106","4","6","9","10","10","6.95","7.81","1","10","7","8"
"2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","6.74","6.5","82","2","5","9","9","10","6.27","7.21","2","10","7","8"
"2015","AkademikerIn","1 Einkommensschwächstes Quintil","6.79","6.5","308","4","5","8","9","10","6.54","7.04","0","10","7","8"
"2015","AkademikerIn","2","6.72","6.5","474","3","5","8","9","10","6.52","6.92","0","10","7","7"
"2015","AkademikerIn","3","6.73","6.5","632","3","5","9","9","10","6.56","6.9","0","10","7","7"
"2015","AkademikerIn","4","6.81","6.5","1397","3","5","8","9","10","6.7","6.92","0","10","7","8"
"2015","AkademikerIn","5 Einkommensstärkstes Quintil","7.1","7.5","3053","4","6","9","10","10","7.03","7.17","0","10","7","8"
"2015","Hauptschule","1 Einkommensschwächstes Quintil","6.18","5.5","1424","3","4","8","10","10","6.05","6.31","0","10","6","7"
"2015","Hauptschule","2","6.39","6.5","1729","3","5","8","9","10","6.28","6.5","0","10","7","7"
"2015","Hauptschule","3","6.41","6.5","1675","3","5","8","9","10","6.3","6.52","0","10","7","7"
"2015","Hauptschule","4","6.58","6.5","1597","3","5","8","9","10","6.47","6.69","0","10","7","7"
"2015","Hauptschule","5 Einkommensstärkstes Quintil","6.85","6.5","935","4","5","8","10","10","6.71","6.99","0","10","7","7"
"2015","Realschule","1 Einkommensschwächstes Quintil","6.23","6.5","808","3","4","8","10","10","6.06","6.4","0","10","6","7"
"2015","Realschule","2","6.61","6.5","1082","3","5","8","9","10","6.47","6.75","0","10","7","7"
"2015","Realschule","3","6.61","6.5","1329","3","5","8","9","10","6.5","6.72","0","10","7","7"
"2015","Realschule","4","6.84","6.5","1673","4","5","8","9","10","6.74","6.94","0","10","7","7"
"2015","Realschule","5 Einkommensstärkstes Quintil","6.86","6.5","1597","4","5","8","9","10","6.76","6.96","0","10","7","7"
"2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","7.1","7.5","510","4","6","8","9","10","6.9","7.3","0","10","7","8"
"2016","(Fach-)Abitur","2","6.79","6.5","604","4","5","8","9","10","6.61","6.97","0","10","7","7"
"2016","(Fach-)Abitur","3","6.85","6.5","631","4","5","8","10","10","6.68","7.02","0","10","7","7"
"2016","(Fach-)Abitur","4","7.06","7.5","946","4","6","8","9","10","6.93","7.19","0","10","7","8"
"2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","7.14","7.5","979","4","6","9","10","10","7.01","7.27","0","10","7","8"
"2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5.78","5.5","268","2","4","8","9","10","5.47","6.09","0","10","6","7"
"2016","(noch) kein Abschluss","2","6.62","6.5","223","3","5","8","10","10","6.31","6.93","0","10","6","7"
"2016","(noch) kein Abschluss","3","7.35","7.5","119","4","5","9","10","10","6.89","7.81","0","10","7","8"
"2016","(noch) kein Abschluss","4","6.87","6.5","114","4","5","8","9","10","6.46","7.28","0","10","7","8"
"2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7.19","6.5","85","5","6","9","10","10","6.78","7.6","3","10","7","8"
"2016","AkademikerIn","1 Einkommensschwächstes Quintil","6.52","6.5","297","3","5","8","9","10","6.26","6.78","0","10","7","7"
"2016","AkademikerIn","2","6.38","6.5","436","3","5","8","10","10","6.16","6.6","0","10","7","7"
"2016","AkademikerIn","3","6.75","6.5","641","3","5","8","9","10","6.58","6.92","0","10","7","8"
"2016","AkademikerIn","4","6.86","6.5","1345","4","6","8","9","10","6.75","6.97","0","10","7","7"
"2016","AkademikerIn","5 Einkommensstärkstes Quintil","7.04","6.5","3154","4","6","8","9","10","6.97","7.11","0","10","7","8"
"2016","Hauptschule","1 Einkommensschwächstes Quintil","5.91","5.5","1245","3","4","8","9","10","5.76","6.06","0","10","6","7"
"2016","Hauptschule","2","6.27","6.5","1622","3","5","8","10","10","6.15","6.39","0","10","7","7"
"2016","Hauptschule","3","6.5","6.5","1475","3","5","8","9","10","6.38","6.62","0","10","7","7"
"2016","Hauptschule","4","6.67","6.5","1672","3","5","8","9","10","6.56","6.78","0","10","7","7"
"2016","Hauptschule","5 Einkommensstärkstes Quintil","6.69","6.5","932","3","5","8","10","10","6.55","6.83","0","10","7","7"
"2016","Realschule","1 Einkommensschwächstes Quintil","6.07","5.5","677","2","4","8","9","10","5.88","6.26","0","10","6","7"
"2016","Realschule","2","6.12","5.5","960","3","5","8","9","10","5.97","6.27","0","10","6","7"
"2016","Realschule","3","6.61","6.5","1180","3","5","8","9","10","6.48","6.74","0","10","7","7"
"2016","Realschule","4","6.71","6.5","1675","4","5","8","9","10","6.61","6.81","0","10","7","7"
"2016","Realschule","5 Einkommensstärkstes Quintil","6.88","6.5","1519","4","5","8","9","10","6.77","6.99","0","10","7","7"
"2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","6.54","6.5","493","3","5","8","10","10","6.32","6.76","0","10","7","7"
"2017","(Fach-)Abitur","2","6.43","6.5","635","3","5","8","9","10","6.26","6.6","0","10","7","7"
"2017","(Fach-)Abitur","3","6.81","6.5","704","4","5","8","9","10","6.65","6.97","0","10","7","7"
"2017","(Fach-)Abitur","4","6.9","6.5","1065","4","6","8","9","10","6.77","7.03","0","10","7","7"
"2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","6.85","6.5","1220","4","6","8","9","10","6.74","6.96","0","10","7","7"
"2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6.05","6.5","276","2","4","8","10","10","5.73","6.37","0","10","6","7"
"2017","(noch) kein Abschluss","2","6.56","6.5","212","3","5","9","10","10","6.22","6.9","0","10","7","8"
"2017","(noch) kein Abschluss","3","6.9","6.5","144","4","5","8","10","10","6.54","7.26","1","10","7","8"
"2017","(noch) kein Abschluss","4","7.2","6.5","155","5","6","9","9","10","6.89","7.51","2","10","7","8"
"2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","6.97","6.5","123","3","5","9","10","10","6.57","7.37","1","10","7","8"
"2017","AkademikerIn","1 Einkommensschwächstes Quintil","6.49","6.5","285","3","5","8","9","10","6.23","6.75","0","10","6","7"
"2017","AkademikerIn","2","6.65","6.5","416","3","5","8","9","10","6.43","6.87","0","10","7","7"
