"pli0096_h","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Nie","1997","16-34 J.","Ost","925","0.785401238369012","0.761765685276181","0.809036791461844"
"Nie","1997","35-65 J.","West","3205","0.676822428150977","0.663279083741904","0.69036577256005"
"Nie","1997","35-65 J.","Ost","1530","0.776597262951901","0.758424135069861","0.794770390833941"
"Nie","1997","66 und älter","West","914","0.815449318167928","0.792658662332002","0.838239974003854"
"Nie","1997","66 und älter","Ost","352","0.835598897106149","0.800402793790946","0.870795000421352"
"Taeglich","1998","16-34 J.","West","","","",""
"Taeglich","1998","16-34 J.","Ost","","","",""
"Taeglich","1998","35-65 J.","West","65","0.0115908544595948","0.00870569686942624","0.0144760120497634"
"Taeglich","1998","35-65 J.","Ost","","","",""
"Taeglich","1998","66 und älter","West","","","",""
"Taeglich","1998","66 und älter","Ost","","","",""
"Min 1x pro Woche","1998","16-34 J.","West","240","0.0673152093335601","0.059173027604349","0.0754573910627711"
"Min 1x pro Woche","1998","16-34 J.","Ost","53","0.0443201872758462","0.0326855497698782","0.0559548247818141"
"Min 1x pro Woche","1998","35-65 J.","West","418","0.0838639626043471","0.0763924056923192","0.091335519516375"
"Min 1x pro Woche","1998","35-65 J.","Ost","107","0.0428336635950716","0.0343182744548602","0.0513490527352831"
"Min 1x pro Woche","1998","66 und älter","West","69","0.0480814031238047","0.0367070466552478","0.0594557595923617"
"Min 1x pro Woche","1998","66 und älter","Ost","","","",""
"Min 1x pro Monat","1998","16-34 J.","West","197","0.0578673347416555","0.0502799952889433","0.0654546741943678"
"Min 1x pro Monat","1998","16-34 J.","Ost","45","0.0408617672918769","0.0296700937928407","0.0520534407909131"
"Min 1x pro Monat","1998","35-65 J.","West","430","0.0830541373146298","0.0756154565818865","0.0904928180473731"
"Min 1x pro Monat","1998","35-65 J.","Ost","161","0.0727213978223759","0.0618005989526196","0.0836421966921321"
"Min 1x pro Monat","1998","66 und älter","West","76","0.0611032281694984","0.0483688024881357","0.0738376538508611"
"Min 1x pro Monat","1998","66 und älter","Ost","32","0.0664540814423518","0.0439121906404723","0.0889959722442312"
"Seltener","1998","16-34 J.","West","368","0.111576583281656","0.101345696673813","0.121807469889499"
"Seltener","1998","16-34 J.","Ost","96","0.0651930147246762","0.0512371303069518","0.0791488991424006"
"Seltener","1998","35-65 J.","West","601","0.125559609142962","0.116627921672663","0.134491296613262"
"Seltener","1998","35-65 J.","Ost","194","0.0879370542644586","0.0760269231280012","0.0998471854009159"
"Seltener","1998","66 und älter","West","104","0.0758907631281785","0.0618110282131972","0.0899704980431597"
"Seltener","1998","66 und älter","Ost","","","",""
"Nie","1998","16-34 J.","West","2813","0.757755582183875","0.743833371394563","0.771677792973187"
"Nie","1998","16-34 J.","Ost","1002","0.846437975271353","0.826056512880402","0.866819437662304"
"Nie","1998","35-65 J.","West","3773","0.695931436478466","0.683531700888462","0.70833117206847"
"Nie","1998","35-65 J.","Ost","1698","0.789659875110662","0.77252033046261","0.806799419758714"
"Nie","1998","66 und älter","West","1101","0.806332780617439","0.785322900264628","0.827342660970249"
"Nie","1998","66 und älter","Ost","390","0.826218747979315","0.79192533943844","0.860512156520191"
"Taeglich","1999","16-34 J.","West","","","",""
"Taeglich","1999","16-34 J.","Ost","","","",""
"Taeglich","1999","35-65 J.","West","","","",""
"Taeglich","1999","35-65 J.","Ost","","","",""
"Taeglich","1999","66 und älter","West","","","",""
"Taeglich","1999","66 und älter","Ost","","","",""
"Min 1x pro Woche","1999","16-34 J.","West","243","0.0734561376180173","0.0646908907393906","0.082221384496644"
"Min 1x pro Woche","1999","16-34 J.","Ost","55","0.0474473052894457","0.0352447974058609","0.0596498131730306"
"Min 1x pro Woche","1999","35-65 J.","West","494","0.101423730941963","0.0931594313279111","0.109688030556015"
"Min 1x pro Woche","1999","35-65 J.","Ost","126","0.0537164662519005","0.0441056569856552","0.0633272755181458"
"Min 1x pro Woche","1999","66 und älter","West","77","0.0603522829549937","0.0473621273676559","0.0733424385423315"
"Min 1x pro Woche","1999","66 und älter","Ost","","","",""
"Min 1x pro Monat","1999","16-34 J.","West","185","0.0546559628639194","0.0470188213880222","0.0622931043398166"
"Min 1x pro Monat","1999","16-34 J.","Ost","58","0.0470389223465845","0.0348864377570074","0.0591914069361616"
"Min 1x pro Monat","1999","35-65 J.","West","414","0.0849120810132314","0.0772811954037639","0.0925429666226989"
"Min 1x pro Monat","1999","35-65 J.","Ost","176","0.0755894890494474","0.0643211802011536","0.0868577978977412"
"Min 1x pro Monat","1999","66 und älter","West","77","0.0607779539089592","0.0477450213882291","0.0738108864296892"
"Min 1x pro Monat","1999","66 und älter","Ost","34","0.0773919760462763","0.0533870044652325","0.10139694762732"
"Seltener","1999","16-34 J.","West","518","0.16047711786297","0.148144935355954","0.172809300369987"
"Seltener","1999","16-34 J.","Ost","163","0.147352374708625","0.127007164618094","0.167697584799156"
"Seltener","1999","35-65 J.","West","766","0.158104881674161","0.148117298121569","0.168092465226752"
"Seltener","1999","35-65 J.","Ost","266","0.121858623018039","0.107914026479868","0.135803219556211"
"Seltener","1999","66 und älter","West","102","0.0797481858057463","0.0649707623976324","0.0945256092138602"
"Seltener","1999","66 und älter","Ost","","","",""
"Nie","1999","16-34 J.","West","2457","0.711410781655093","0.696187180797991","0.726634382512195"
"Nie","1999","16-34 J.","Ost","890","0.758161397655345","0.733583628430813","0.782739166879877"
"Nie","1999","35-65 J.","West","3452","0.655559306370645","0.642550962428847","0.668567650312442"
"Nie","1999","35-65 J.","Ost","1546","0.748835421680613","0.730348355978413","0.767322487382812"
"Nie","1999","66 und älter","West","1035","0.799121577330301","0.777266213365323","0.820976941295278"
"Nie","1999","66 und älter","Ost","391","0.811595068222353","0.776466500106438","0.846723636338268"
"Taeglich","2000","16-34 J.","West","","","",""
"Taeglich","2000","16-34 J.","Ost","","","",""
"Taeglich","2000","35-65 J.","West","","","",""
"Taeglich","2000","35-65 J.","Ost","","","",""
"Taeglich","2000","66 und älter","West","","","",""
"Taeglich","2000","66 und älter","Ost","","","",""
"Min 1x pro Woche","2000","16-34 J.","West","","","",""
"Min 1x pro Woche","2000","16-34 J.","Ost","","","",""
"Min 1x pro Woche","2000","35-65 J.","West","","","",""
"Min 1x pro Woche","2000","35-65 J.","Ost","","","",""
"Min 1x pro Woche","2000","66 und älter","West","","","",""
"Min 1x pro Woche","2000","66 und älter","Ost","","","",""
"Min 1x pro Monat","2000","16-34 J.","West","","","",""
"Min 1x pro Monat","2000","16-34 J.","Ost","","","",""
"Min 1x pro Monat","2000","35-65 J.","West","","","",""
"Min 1x pro Monat","2000","35-65 J.","Ost","","","",""
"Min 1x pro Monat","2000","66 und älter","West","","","",""
"Min 1x pro Monat","2000","66 und älter","Ost","","","",""
"Seltener","2000","16-34 J.","West","","","",""
"Seltener","2000","16-34 J.","Ost","","","",""
"Seltener","2000","35-65 J.","West","","","",""
"Seltener","2000","35-65 J.","Ost","","","",""
"Seltener","2000","66 und älter","West","","","",""
"Seltener","2000","66 und älter","Ost","","","",""
"Nie","2000","16-34 J.","West","","","",""
"Nie","2000","16-34 J.","Ost","","","",""
"Nie","2000","35-65 J.","West","","","",""
"Nie","2000","35-65 J.","Ost","","","",""
"Nie","2000","66 und älter","West","","","",""
"Nie","2000","66 und älter","Ost","","","",""
"Taeglich","2001","16-34 J.","West","","","",""
"Taeglich","2001","16-34 J.","Ost","","","",""
"Taeglich","2001","35-65 J.","West","","","",""
"Taeglich","2001","35-65 J.","Ost","","","",""
"Taeglich","2001","66 und älter","West","","","",""
"Taeglich","2001","66 und älter","Ost","","","",""
"Min 1x pro Woche","2001","16-34 J.","West","347","0.0755438720043699","0.067973424649665","0.0831143193590749"
"Min 1x pro Woche","2001","16-34 J.","Ost","77","0.0519366123088343","0.0408068966460943","0.0630663279715743"
"Min 1x pro Woche","2001","35-65 J.","West","907","0.0964618418173657","0.090393842550314","0.102529841084417"
"Min 1x pro Woche","2001","35-65 J.","Ost","189","0.058690285849742","0.0503267545713658","0.0670538171281181"
"Min 1x pro Woche","2001","66 und älter","West","182","0.0737917465733802","0.0635683197751099","0.0840151733716506"
"Min 1x pro Woche","2001","66 und älter","Ost","39","0.0476107375427035","0.0331675000301628","0.0620539750552441"
"Min 1x pro Monat","2001","16-34 J.","West","250","0.0541938921037185","0.0477082198427668","0.0606795643646702"
"Min 1x pro Monat","2001","16-34 J.","Ost","81","0.0519909064198046","0.0408556936814802","0.063126119158129"
"Min 1x pro Monat","2001","35-65 J.","West","840","0.0925142781270704","0.0865587705976667","0.0984697856564741"
"Min 1x pro Monat","2001","35-65 J.","Ost","263","0.0814390845620048","0.0717068912774925","0.0911712778465172"
"Min 1x pro Monat","2001","66 und älter","West","153","0.0590528203210743","0.0498347245065358","0.0682709161356128"
"Min 1x pro Monat","2001","66 und älter","Ost","52","0.061092707868065","0.0448480377352369","0.0773373780008932"
"Seltener","2001","16-34 J.","West","611","0.133706592595658","0.123956972667991","0.143456212523325"
"Seltener","2001","16-34 J.","Ost","217","0.135551441858073","0.118382235503893","0.152720648212253"
"Seltener","2001","35-65 J.","West","1177","0.131658818837135","0.124709141015083","0.138608496659188"
"Seltener","2001","35-65 J.","Ost","369","0.117455117946988","0.105998810083522","0.128911425810455"
"Seltener","2001","66 und älter","West","211","0.0824334351514782","0.0716784760676846","0.0931883942352719"
"Seltener","2001","66 und älter","Ost","56","0.0604421861756576","0.0442786384549183","0.0766057338963969"
"Nie","2001","16-34 J.","West","3473","0.736555643296253","0.723936612475939","0.749174674116568"
"Nie","2001","16-34 J.","Ost","1152","0.760521039413288","0.739115909339258","0.781926169487319"
"Nie","2001","35-65 J.","West","6169","0.679365061218429","0.669772125777465","0.688957996659393"
"Nie","2001","35-65 J.","Ost","2213","0.742415511641265","0.726855007101218","0.757976016181312"
"Nie","2001","66 und älter","West","1966","0.784721997954067","0.768649032391287","0.800794963516847"
"Nie","2001","66 und älter","Ost","688","0.830854368413574","0.805427217531973","0.856281519295175"
"Taeglich","2002","16-34 J.","West","","","",""
"Taeglich","2002","16-34 J.","Ost","","","",""
"Taeglich","2002","35-65 J.","West","","","",""
"Taeglich","2002","35-65 J.","Ost","","","",""
"Taeglich","2002","66 und älter","West","","","",""
"Taeglich","2002","66 und älter","Ost","","","",""
"Min 1x pro Woche","2002","16-34 J.","West","","","",""
"Min 1x pro Woche","2002","16-34 J.","Ost","","","",""
"Min 1x pro Woche","2002","35-65 J.","West","","","",""
"Min 1x pro Woche","2002","35-65 J.","Ost","","","",""
"Min 1x pro Woche","2002","66 und älter","West","","","",""
"Min 1x pro Woche","2002","66 und älter","Ost","","","",""
"Min 1x pro Monat","2002","16-34 J.","West","","","",""
"Min 1x pro Monat","2002","16-34 J.","Ost","","","",""
"Min 1x pro Monat","2002","35-65 J.","West","","","",""
"Min 1x pro Monat","2002","35-65 J.","Ost","","","",""
"Min 1x pro Monat","2002","66 und älter","West","","","",""
"Min 1x pro Monat","2002","66 und älter","Ost","","","",""
"Seltener","2002","16-34 J.","West","","","",""
"Seltener","2002","16-34 J.","Ost","","","",""
"Seltener","2002","35-65 J.","West","","","",""
"Seltener","2002","35-65 J.","Ost","","","",""
"Seltener","2002","66 und älter","West","","","",""
"Seltener","2002","66 und älter","Ost","","","",""
"Nie","2002","16-34 J.","West","","","",""
"Nie","2002","16-34 J.","Ost","","","",""
"Nie","2002","35-65 J.","West","","","",""
"Nie","2002","35-65 J.","Ost","","","",""
"Nie","2002","66 und älter","West","","","",""
"Nie","2002","66 und älter","Ost","","","",""
"Taeglich","2003","16-34 J.","West","54","0.0112943789610602","0.0081559038368836","0.0144328540852368"
"Taeglich","2003","16-34 J.","Ost","","","",""
"Taeglich","2003","35-65 J.","West","140","0.0127626655405727","0.0105230889783156","0.0150022421028299"
"Taeglich","2003","35-65 J.","Ost","","","",""
"Taeglich","2003","66 und älter","West","","","",""
"Taeglich","2003","66 und älter","Ost","","","",""
"Min 1x pro Woche","2003","16-34 J.","West","337","0.0678846952023989","0.0604137634864202","0.0753556269183776"
"Min 1x pro Woche","2003","16-34 J.","Ost","86","0.0688873039522115","0.0558650547471038","0.0819095531573193"
"Min 1x pro Woche","2003","35-65 J.","West","917","0.087101545322723","0.0814754303833395","0.0927276602621065"
"Min 1x pro Woche","2003","35-65 J.","Ost","177","0.05379630918005","0.0456808788908118","0.0619117394692881"
"Min 1x pro Woche","2003","66 und älter","West","194","0.0682960607345312","0.0587970061851501","0.0777951152839124"
"Min 1x pro Woche","2003","66 und älter","Ost","34","0.0390393626361931","0.0264202748948268","0.0516584503775595"
"Min 1x pro Monat","2003","16-34 J.","West","232","0.0493156662722247","0.0428848717602992","0.0557464607841502"
"Min 1x pro Monat","2003","16-34 J.","Ost","69","0.0456537790935415","0.0349211374333615","0.0563864207537216"
"Min 1x pro Monat","2003","35-65 J.","West","844","0.082850070923334","0.0773502183895145","0.0883499234571536"
"Min 1x pro Monat","2003","35-65 J.","Ost","221","0.0650952504914713","0.056221620279544","0.0739688807033985"
"Min 1x pro Monat","2003","66 und älter","West","195","0.0655500951326749","0.0562302592712667","0.0748699309940832"
"Min 1x pro Monat","2003","66 und älter","Ost","60","0.0644398574568139","0.0484429164713993","0.0804367984422285"
"Seltener","2003","16-34 J.","West","452","0.103604326263195","0.094553404044426","0.112655248481963"
"Seltener","2003","16-34 J.","Ost","140","0.0889499966411292","0.0743127510767757","0.103587242205483"
"Seltener","2003","35-65 J.","West","1212","0.122276619569196","0.115740274376255","0.128812964762137"
"Seltener","2003","35-65 J.","Ost","290","0.0911850753531808","0.0808302542981339","0.101539896408228"
"Seltener","2003","66 und älter","West","213","0.0718091934540348","0.0620872689504559","0.0815311179576137"
"Seltener","2003","66 und älter","Ost","51","0.0533830965962509","0.0387373063423629","0.068028886850139"
"Nie","2003","16-34 J.","West","3280","0.767900933301122","0.755362499073992","0.780439367528251"
"Nie","2003","16-34 J.","Ost","1146","0.784775431279455","0.763643757087547","0.805907105471364"
"Nie","2003","35-65 J.","West","6537","0.695009098644174","0.685823168865671","0.704195028422678"
"Nie","2003","35-65 J.","Ost","2253","0.782299868004516","0.767455593840433","0.797144142168599"
"Nie","2003","66 und älter","West","2078","0.782653061225377","0.767121861789549","0.798184260661205"
"Nie","2003","66 und älter","Ost","755","0.839201495223442","0.815268451792108","0.863134538654776"
"Taeglich","2004","16-34 J.","West","","","",""
"Taeglich","2004","16-34 J.","Ost","","","",""
"Taeglich","2004","35-65 J.","West","","","",""
"Taeglich","2004","35-65 J.","Ost","","","",""
"Taeglich","2004","66 und älter","West","","","",""
"Taeglich","2004","66 und älter","Ost","","","",""
"Min 1x pro Woche","2004","16-34 J.","West","","","",""
"Min 1x pro Woche","2004","16-34 J.","Ost","","","",""
"Min 1x pro Woche","2004","35-65 J.","West","","","",""
"Min 1x pro Woche","2004","35-65 J.","Ost","","","",""
"Min 1x pro Woche","2004","66 und älter","West","","","",""
"Min 1x pro Woche","2004","66 und älter","Ost","","","",""
"Min 1x pro Monat","2004","16-34 J.","West","","","",""
"Min 1x pro Monat","2004","16-34 J.","Ost","","","",""
"Min 1x pro Monat","2004","35-65 J.","West","","","",""
"Min 1x pro Monat","2004","35-65 J.","Ost","","","",""
"Min 1x pro Monat","2004","66 und älter","West","","","",""
"Min 1x pro Monat","2004","66 und älter","Ost","","","",""
"Seltener","2004","16-34 J.","West","","","",""
"Seltener","2004","16-34 J.","Ost","","","",""
"Seltener","2004","35-65 J.","West","","","",""
"Seltener","2004","35-65 J.","Ost","","","",""
"Seltener","2004","66 und älter","West","","","",""
"Seltener","2004","66 und älter","Ost","","","",""
"Nie","2004","16-34 J.","West","","","",""
"Nie","2004","16-34 J.","Ost","","","",""
"Nie","2004","35-65 J.","West","","","",""
"Nie","2004","35-65 J.","Ost","","","",""
"Nie","2004","66 und älter","West","","","",""
"Nie","2004","66 und älter","Ost","","","",""
"Taeglich","2005","16-34 J.","West","","","",""
"Taeglich","2005","16-34 J.","Ost","","","",""
"Taeglich","2005","35-65 J.","West","","","",""
"Taeglich","2005","35-65 J.","Ost","","","",""
"Taeglich","2005","66 und älter","West","","","",""
"Taeglich","2005","66 und älter","Ost","","","",""
"Min 1x pro Woche","2005","16-34 J.","West","343","0.0806499344738997","0.0721410352838321","0.0891588336639672"
"Min 1x pro Woche","2005","16-34 J.","Ost","77","0.0632691503783703","0.0502490750301405","0.0762892257266002"
"Min 1x pro Woche","2005","35-65 J.","West","987","0.104243054051057","0.0978762769001602","0.110609831201954"
"Min 1x pro Woche","2005","35-65 J.","Ost","167","0.0531946121752727","0.0447576218984702","0.0616316024520751"
"Min 1x pro Woche","2005","66 und älter","West","268","0.0902557226452035","0.0795808650976015","0.100930580192805"
"Min 1x pro Woche","2005","66 und älter","Ost","58","0.0535736065196104","0.0392548550280722","0.0678923580111487"
"Min 1x pro Monat","2005","16-34 J.","West","277","0.0682557508074624","0.0603753392766783","0.0761361623382465"
"Min 1x pro Monat","2005","16-34 J.","Ost","85","0.077884639685066","0.0635519195615733","0.0922173598085587"
"Min 1x pro Monat","2005","35-65 J.","West","892","0.0931234635378033","0.0870685961411049","0.0991783309345018"
"Min 1x pro Monat","2005","35-65 J.","Ost","278","0.0849021210678116","0.0744232038558687","0.0953810382797545"
"Min 1x pro Monat","2005","66 und älter","West","252","0.0833385699207646","0.0730420005673322","0.0936351392741971"
"Min 1x pro Monat","2005","66 und älter","Ost","67","0.0657919986980686","0.0500269752981011","0.0815570220980362"
"Seltener","2005","16-34 J.","West","592","0.154822474066063","0.143518741215755","0.16612620691637"
"Seltener","2005","16-34 J.","Ost","222","0.177128397873639","0.156710067839777","0.1975467279075"
"Seltener","2005","35-65 J.","West","1394","0.151567297617939","0.144095717683951","0.159038877551927"
"Seltener","2005","35-65 J.","Ost","394","0.131700851590099","0.118987725805748","0.144413977374449"
"Seltener","2005","66 und älter","West","258","0.0869990651965967","0.0764998230444464","0.097498307348747"
"Seltener","2005","66 und älter","Ost","79","0.0801610747882092","0.0628937942064265","0.0974283553699918"
"Nie","2005","16-34 J.","West","2722","0.696271840652575","0.6819016391481","0.710642042157051"
"Nie","2005","16-34 J.","Ost","959","0.681717812062925","0.656805239720279","0.706630384405571"
"Nie","2005","35-65 J.","West","5576","0.651066184793201","0.641135365193465","0.660997004392936"
"Nie","2005","35-65 J.","Ost","1879","0.730202415166817","0.713515962295915","0.746888868037719"
"Nie","2005","66 und älter","West","1990","0.739406642237435","0.723053982774484","0.755759301700387"
"Nie","2005","66 und älter","Ost","746","0.800473319994112","0.775060070090252","0.825886569897971"
"Taeglich","2006","16-34 J.","West","","","",""
"Taeglich","2006","16-34 J.","Ost","","","",""
"Taeglich","2006","35-65 J.","West","","","",""
"Taeglich","2006","35-65 J.","Ost","","","",""
"Taeglich","2006","66 und älter","West","","","",""
"Taeglich","2006","66 und älter","Ost","","","",""
"Min 1x pro Woche","2006","16-34 J.","West","","","",""
"Min 1x pro Woche","2006","16-34 J.","Ost","","","",""
"Min 1x pro Woche","2006","35-65 J.","West","","","",""
"Min 1x pro Woche","2006","35-65 J.","Ost","","","",""
"Min 1x pro Woche","2006","66 und älter","West","","","",""
"Min 1x pro Woche","2006","66 und älter","Ost","","","",""
"Min 1x pro Monat","2006","16-34 J.","West","","","",""
"Min 1x pro Monat","2006","16-34 J.","Ost","","","",""
"Min 1x pro Monat","2006","35-65 J.","West","","","",""
"Min 1x pro Monat","2006","35-65 J.","Ost","","","",""
"Min 1x pro Monat","2006","66 und älter","West","","","",""
"Min 1x pro Monat","2006","66 und älter","Ost","","","",""
"Seltener","2006","16-34 J.","West","","","",""
"Seltener","2006","16-34 J.","Ost","","","",""
"Seltener","2006","35-65 J.","West","","","",""
"Seltener","2006","35-65 J.","Ost","","","",""
"Seltener","2006","66 und älter","West","","","",""
"Seltener","2006","66 und älter","Ost","","","",""
"Nie","2006","16-34 J.","West","","","",""
"Nie","2006","16-34 J.","Ost","","","",""
"Nie","2006","35-65 J.","West","","","",""
"Nie","2006","35-65 J.","Ost","","","",""
"Nie","2006","66 und älter","West","","","",""
"Nie","2006","66 und älter","Ost","","","",""
"Taeglich","2007","16-34 J.","West","","","",""
"Taeglich","2007","16-34 J.","Ost","","","",""
"Taeglich","2007","35-65 J.","West","","","",""
"Taeglich","2007","35-65 J.","Ost","","","",""
"Taeglich","2007","66 und älter","West","","","",""
"Taeglich","2007","66 und älter","Ost","","","",""
"Min 1x pro Woche","2007","16-34 J.","West","336","0.084897914189246","0.0755943845556465","0.0942014438228456"
"Min 1x pro Woche","2007","16-34 J.","Ost","70","0.0536472719901015","0.0410140877875788","0.0662804561926242"
"Min 1x pro Woche","2007","35-65 J.","West","1028","0.110033829053877","0.103472873679935","0.116594784427818"
"Min 1x pro Woche","2007","35-65 J.","Ost","181","0.0635834905253606","0.0542790899789281","0.0728878910717931"
"Min 1x pro Woche","2007","66 und älter","West","319","0.0858370110628994","0.0760978789967414","0.0955761431290575"
"Min 1x pro Woche","2007","66 und älter","Ost","75","0.0542765466700451","0.0409542455627219","0.0675988477773683"
"Min 1x pro Monat","2007","16-34 J.","West","232","0.0581847788183371","0.0503711638112488","0.0659983938254254"
"Min 1x pro Monat","2007","16-34 J.","Ost","73","0.0659641823479656","0.0520470952533898","0.0798812694425414"
"Min 1x pro Monat","2007","35-65 J.","West","846","0.0836820270738057","0.0778763026216663","0.0894877515259451"
"Min 1x pro Monat","2007","35-65 J.","Ost","234","0.0763755624304486","0.0662479609721079","0.0865031638887893"
"Min 1x pro Monat","2007","66 und älter","West","279","0.0838660079474193","0.0742289686760011","0.0935030472188376"
"Min 1x pro Monat","2007","66 und älter","Ost","95","0.0825783610928489","0.0663935110110407","0.0987632111746571"
"Seltener","2007","16-34 J.","West","492","0.147896060797713","0.136046860185828","0.159745261409598"
"Seltener","2007","16-34 J.","Ost","161","0.141120613155417","0.12160088319177","0.160640343119063"
"Seltener","2007","35-65 J.","West","1196","0.133383130405011","0.126254907965186","0.140511352844837"
"Seltener","2007","35-65 J.","Ost","365","0.129676021648955","0.116865937046584","0.142486106251326"
"Seltener","2007","66 und älter","West","266","0.0852938482539752","0.075582695195887","0.0950050013120634"
"Seltener","2007","66 und älter","Ost","93","0.0755926778392937","0.0600486840121148","0.0911366716664725"
"Nie","2007","16-34 J.","West","2388","0.709021246194704","0.693860355143303","0.724182137246106"
"Nie","2007","16-34 J.","Ost","918","0.739267932506516","0.714652320023704","0.763883544989327"
"Nie","2007","35-65 J.","West","5669","0.672901013467306","0.663064698838865","0.682737328095747"
"Nie","2007","35-65 J.","Ost","1862","0.730364925395236","0.713443387478943","0.747286463311528"
"Nie","2007","66 und älter","West","2314","0.745003132735706","0.729849470023677","0.760156795447735"
"Nie","2007","66 und älter","Ost","848","0.787552414397812","0.763500109800344","0.811604718995281"
"Taeglich","2008","16-34 J.","West","46","0.0137477309098347","0.0097095092463027","0.0177859525733668"
"Taeglich","2008","16-34 J.","Ost","","","",""
"Taeglich","2008","35-65 J.","West","124","0.0116327367050657","0.00930337992074834","0.013962093489383"
"Taeglich","2008","35-65 J.","Ost","","","",""
"Taeglich","2008","66 und älter","West","53","0.012560566527397","0.00867513337726301","0.0164459996775309"
"Taeglich","2008","66 und älter","Ost","","","",""
"Min 1x pro Woche","2008","16-34 J.","West","310","0.0897159309554223","0.0798052409936268","0.0996266209172177"
"Min 1x pro Woche","2008","16-34 J.","Ost","60","0.0468195487230472","0.0345403781080522","0.0590987193380422"
"Min 1x pro Woche","2008","35-65 J.","West","824","0.0918416843473405","0.0855677988172615","0.0981155698774196"
"Min 1x pro Woche","2008","35-65 J.","Ost","166","0.0590297404054901","0.0498023065021632","0.0682571743088169"
"Min 1x pro Woche","2008","66 und älter","West","274","0.0834855570718671","0.0738349435215295","0.0931361706222048"
"Min 1x pro Woche","2008","66 und älter","Ost","61","0.0473683345586826","0.0348716972324857","0.0598649718848794"
"Min 1x pro Monat","2008","16-34 J.","West","189","0.0585606722601106","0.0504177585947191","0.0667035859255021"
"Min 1x pro Monat","2008","16-34 J.","Ost","66","0.065696600218304","0.0512959112301929","0.0800972892064151"
"Min 1x pro Monat","2008","35-65 J.","West","751","0.0802766131494139","0.0743738001605896","0.0861794261382381"
"Min 1x pro Monat","2008","35-65 J.","Ost","199","0.0685712014345204","0.0586764869295272","0.0784659159395136"
"Min 1x pro Monat","2008","66 und älter","West","237","0.0725743927922122","0.0635230952688439","0.0816256903155804"
"Min 1x pro Monat","2008","66 und älter","Ost","85","0.0668781791202904","0.0521822179969912","0.0815741402435897"
"Seltener","2008","16-34 J.","West","342","0.104457059165616","0.0938500549870706","0.115064063344162"
"Seltener","2008","16-34 J.","Ost","109","0.100182388773065","0.0827305659758058","0.117634211570324"
"Seltener","2008","35-65 J.","West","1029","0.115512383497006","0.108568602106156","0.122456164887856"
"Seltener","2008","35-65 J.","Ost","256","0.0952762112557082","0.0837812423206913","0.106771180190725"
"Seltener","2008","66 und älter","West","275","0.0841864904944042","0.0744991554759793","0.0938738255128292"
"Seltener","2008","66 und älter","Ost","76","0.0623688524902333","0.0481427317150315","0.076594973265435"
"Nie","2008","16-34 J.","West","2307","0.733518606709016","0.718185871073352","0.74885134234468"
"Nie","2008","16-34 J.","Ost","890","0.771897334162666","0.74750727747802","0.796287390847313"
"Nie","2008","35-65 J.","West","5412","0.700736582301174","0.690788483277171","0.710684681325176"
"Nie","2008","35-65 J.","Ost","1866","0.770952067974838","0.75449947195516","0.787404663994516"
"Nie","2008","66 und älter","West","2317","0.747192993114119","0.732029804315234","0.762356181913005"
"Nie","2008","66 und älter","Ost","880","0.816889716605325","0.794137449189144","0.839641984021506"
"Taeglich","2009","16-34 J.","West","","","",""
"Taeglich","2009","16-34 J.","Ost","","","",""
"Taeglich","2009","35-65 J.","West","","","",""
"Taeglich","2009","35-65 J.","Ost","","","",""
"Taeglich","2009","66 und älter","West","","","",""
"Taeglich","2009","66 und älter","Ost","","","",""
"Min 1x pro Woche","2009","16-34 J.","West","294","0.087700893709709","0.0774413676362884","0.0979604197831295"
"Min 1x pro Woche","2009","16-34 J.","Ost","74","0.0838377969104561","0.0669207375807414","0.100754856240171"
"Min 1x pro Woche","2009","35-65 J.","West","899","0.106452482436031","0.0994420577555045","0.113462907116558"
"Min 1x pro Woche","2009","35-65 J.","Ost","163","0.0659940169298643","0.0560049175710522","0.0759831162886764"
"Min 1x pro Woche","2009","66 und älter","West","298","0.0903970337568707","0.0801598737588642","0.100634193754877"
"Min 1x pro Woche","2009","66 und älter","Ost","67","0.0535184519246214","0.0402663106225681","0.0667705932266748"
"Min 1x pro Monat","2009","16-34 J.","West","226","0.0693714123418348","0.060155568055054","0.0785872566286157"
"Min 1x pro Monat","2009","16-34 J.","Ost","75","0.0963683376014306","0.078355519562547","0.114381155640314"
"Min 1x pro Monat","2009","35-65 J.","West","729","0.0859400050823737","0.0795692245682904","0.092310785596457"
"Min 1x pro Monat","2009","35-65 J.","Ost","213","0.0726374985708602","0.0621949999323303","0.0830799972093901"
"Min 1x pro Monat","2009","66 und älter","West","227","0.0695993633108191","0.0605145898979663","0.078684136723672"
"Min 1x pro Monat","2009","66 und älter","Ost","79","0.0651990124002118","0.0506625643435548","0.0797354604568688"
"Seltener","2009","16-34 J.","West","430","0.145686894926657","0.132890859225953","0.158482930627361"
"Seltener","2009","16-34 J.","Ost","131","0.130983866759247","0.110389825358195","0.151577908160298"
"Seltener","2009","35-65 J.","West","997","0.135119546122675","0.127349121809956","0.142889970435393"
"Seltener","2009","35-65 J.","Ost","310","0.134729238417752","0.120991787185784","0.14846668964972"
"Seltener","2009","66 und älter","West","259","0.0880898119225733","0.0779713304154732","0.0982082934296734"
