year,bula_h,pgisced97,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,Berlin,Upper Secondary Level,Never,0.82702,187,187,0.77266,0.88138
1997,Berlin,Second Stage of Tertiary Education,Never,0.73693,100,100,0.65020,0.82367
1997,Brandenburg,Lower Secondary Level,Never,0.87945,53,53,0.79095,0.96795
1997,Brandenburg,Upper Secondary Level,Never,0.84973,255,255,0.80578,0.89367
1997,Brandenburg,Second Stage of Tertiary Education,Never,0.64470,100,100,0.55042,0.73898
1997,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.81996,173,173,0.76253,0.87738
1997,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,0.62572,57,57,0.49897,0.75247
1997,Saxony,Lower Secondary Level,Never,0.86887,94,94,0.80026,0.93747
1997,Saxony,Upper Secondary Level,Seldom,0.08530,52,546,0.06185,0.10875
1997,Saxony,Upper Secondary Level,Never,0.84928,494,546,0.81924,0.87932
1997,Saxony,First Stage of Tertiary Education,Never,0.63187,38,38,0.47646,0.78728
1997,Saxony,Second Stage of Tertiary Education,Seldom,0.12928,33,188,0.08119,0.17737
1997,Saxony,Second Stage of Tertiary Education,Never,0.61557,155,188,0.54585,0.68530
1997,Saxony-Anhalt,Lower Secondary Level,Never,0.93707,61,61,0.87562,0.99852
1997,Saxony-Anhalt,Upper Secondary Level,Seldom,0.06701,34,324,0.03974,0.09428
1997,Saxony-Anhalt,Upper Secondary Level,Never,0.84272,290,324,0.80302,0.88243
1997,Saxony-Anhalt,First Stage of Tertiary Education,Never,0.70273,39,39,0.55741,0.84805
1997,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.71510,92,92,0.62236,0.80784
1997,Thuringa,Lower Secondary Level,Never,0.86521,52,52,0.77149,0.95894
1997,Thuringa,Upper Secondary Level,Seldom,0.09007,35,356,0.06029,0.11985
1997,Thuringa,Upper Secondary Level,Never,0.78890,321,356,0.74645,0.83136
1997,Thuringa,Second Stage of Tertiary Education,Never,0.67233,80,80,0.56883,0.77583
1998,Schleswig-Holstein,Lower Secondary Level,Never,0.85008,39,39,0.73657,0.96358
1998,Schleswig-Holstein,Upper Secondary Level,Never,0.72992,132,132,0.65388,0.80595
1998,Hamburg,Upper Secondary Level,Never,0.87173,72,72,0.79394,0.94951
1998,Lower Saxony,No answer / don't know,Never,0.64054,38,38,0.48593,0.79516
1998,Lower Saxony,Primary Level,Never,0.95129,33,33,0.87671,1.02587
1998,Lower Saxony,Lower Secondary Level,Never,0.85440,190,190,0.80411,0.90468
1998,Lower Saxony,Upper Secondary Level,At least once per week,0.11031,61,573,0.08464,0.13598
1998,Lower Saxony,Upper Secondary Level,At least once per month,0.05787,32,573,0.03873,0.07701
1998,Lower Saxony,Upper Secondary Level,Seldom,0.08293,48,573,0.06033,0.10553
1998,Lower Saxony,Upper Secondary Level,Never,0.74889,432,573,0.71335,0.78443
1998,Lower Saxony,Post-secondary Non-tertiary Level,Never,0.63316,42,42,0.48564,0.78069
1998,Lower Saxony,First Stage of Tertiary Education,Never,0.74211,52,52,0.62204,0.86217
1998,Lower Saxony,Second Stage of Tertiary Education,Never,0.56998,79,79,0.46011,0.67985
1998,Bremen,Upper Secondary Level,Never,0.79725,38,38,0.66770,0.92680
1998,North Rhine-Westphalia,No answer / don't know,Never,0.77864,115,115,0.70243,0.85485
1998,North Rhine-Westphalia,Pre-primary Level,Never,0.79029,55,55,0.68171,0.89887
1998,North Rhine-Westphalia,Primary Level,Never,0.97682,117,117,0.94943,1.00420
1998,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.06610,34,498,0.04425,0.08794
1998,North Rhine-Westphalia,Lower Secondary Level,Never,0.87030,464,498,0.84076,0.89984
1998,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.07358,97,1335,0.05957,0.08760
1998,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.07700,97,1335,0.06270,0.09131
1998,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.10557,127,1335,0.08908,0.12206
1998,North Rhine-Westphalia,Upper Secondary Level,Never,0.74385,1014,1335,0.72042,0.76727
1998,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.73783,98,98,0.65030,0.82535
1998,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.73775,114,114,0.65665,0.81886
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.11616,32,289,0.07916,0.15317
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.13548,42,289,0.09596,0.17501
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.66011,215,289,0.60540,0.71482
1998,Hesse,No answer / don't know,Never,0.92297,41,41,0.84033,1.00560
1998,Hesse,Primary Level,Never,0.92306,46,46,0.84519,1.00092
1998,Hesse,Lower Secondary Level,Never,0.82105,168,168,0.76292,0.87919
1998,Hesse,Upper Secondary Level,At least once per week,0.10468,39,435,0.07587,0.13348
1998,Hesse,Upper Secondary Level,At least once per month,0.10217,47,435,0.07367,0.13066
1998,Hesse,Upper Secondary Level,Seldom,0.14236,54,435,0.10949,0.17524
1998,Hesse,Upper Secondary Level,Never,0.65079,295,435,0.60594,0.69564
1998,Hesse,Post-secondary Non-tertiary Level,Never,0.81948,33,33,0.68621,0.95274
1998,Hesse,Second Stage of Tertiary Education,Never,0.66773,75,75,0.56041,0.77505
1998,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.82118,181,181,0.76520,0.87716
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.10287,39,369,0.07183,0.13391
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.09411,40,369,0.06428,0.12394
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.74212,290,369,0.69742,0.78681
1998,Baden-Wuerttemberg,No answer / don't know,Never,0.68592,65,65,0.57221,0.79964
1998,Baden-Wuerttemberg,Primary Level,Never,0.94546,114,114,0.90359,0.98733
1998,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.12270,41,384,0.08984,0.15555
1998,Baden-Wuerttemberg,Lower Secondary Level,Never,0.71835,343,384,0.67330,0.76340
1998,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.10944,88,800,0.08779,0.13109
1998,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.08032,60,800,0.06147,0.09916
1998,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.16620,118,800,0.14039,0.19202
1998,Baden-Wuerttemberg,Upper Secondary Level,Never,0.64404,534,800,0.61084,0.67724
1998,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Never,0.74780,55,55,0.63197,0.86363
1998,Baden-Wuerttemberg,First Stage of Tertiary Education,Never,0.59392,54,54,0.46170,0.72614
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.68090,94,94,0.58616,0.77564
1998,Bavaria,No answer / don't know,Never,0.73772,73,73,0.63612,0.83933
1998,Bavaria,Primary Level,Never,0.91008,49,49,0.82914,0.99101
1998,Bavaria,Lower Secondary Level,Seldom,0.09742,35,340,0.06585,0.12898
1998,Bavaria,Lower Secondary Level,Never,0.81029,305,340,0.76855,0.85203
1998,Bavaria,Upper Secondary Level,At least once per week,0.08934,88,919,0.07088,0.10779
1998,Bavaria,Upper Secondary Level,At least once per month,0.09663,78,919,0.07751,0.11574
1998,Bavaria,Upper Secondary Level,Seldom,0.10921,102,919,0.08904,0.12939
1998,Bavaria,Upper Secondary Level,Never,0.70482,651,919,0.67532,0.73433
1998,Bavaria,Post-secondary Non-tertiary Level,Never,0.66651,47,47,0.53026,0.80275
1998,Bavaria,First Stage of Tertiary Education,Never,0.69763,71,71,0.59003,0.80522
1998,Bavaria,Second Stage of Tertiary Education,Seldom,0.17839,32,153,0.11752,0.23925
1998,Bavaria,Second Stage of Tertiary Education,Never,0.61603,121,153,0.53871,0.69335
1998,Berlin,Lower Secondary Level,Never,0.89538,49,49,0.80880,0.98197
1998,Berlin,Upper Secondary Level,Never,0.85546,190,190,0.80533,0.90559
1998,Berlin,Second Stage of Tertiary Education,Never,0.74167,118,118,0.66235,0.82098
1998,Brandenburg,Lower Secondary Level,Never,0.91088,52,52,0.83268,0.98907
1998,Brandenburg,Upper Secondary Level,Never,0.86063,272,272,0.81939,0.90186
1998,Brandenburg,Second Stage of Tertiary Education,Never,0.69103,109,109,0.60388,0.77818
1998,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.86550,188,188,0.81660,0.91440
1998,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,0.58924,62,62,0.46578,0.71271
1998,Saxony,Lower Secondary Level,Never,0.87907,100,100,0.81484,0.94330
1998,Saxony,Upper Secondary Level,Seldom,0.05839,41,603,0.03965,0.07712
1998,Saxony,Upper Secondary Level,Never,0.87672,562,603,0.85046,0.90298
1998,Saxony,First Stage of Tertiary Education,Never,0.69432,43,43,0.55499,0.83365
1998,Saxony,Second Stage of Tertiary Education,Seldom,0.15189,33,192,0.10099,0.20279
1998,Saxony,Second Stage of Tertiary Education,Never,0.63172,159,192,0.56331,0.70012
1998,Saxony-Anhalt,Lower Secondary Level,Never,0.92143,73,73,0.85928,0.98358
1998,Saxony-Anhalt,Upper Secondary Level,Never,0.86891,312,312,0.83140,0.90642
1998,Saxony-Anhalt,First Stage of Tertiary Education,Never,0.76160,40,40,0.62787,0.89533
1998,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.70812,103,103,0.61989,0.79635
1998,Thuringa,Lower Secondary Level,Never,0.89372,57,57,0.81300,0.97444
1998,Thuringa,Upper Secondary Level,At least once per month,0.06352,31,388,0.03922,0.08782
1998,Thuringa,Upper Secondary Level,Never,0.82952,357,388,0.79206,0.86699
1998,Thuringa,Second Stage of Tertiary Education,Never,0.67388,91,91,0.57703,0.77074
1999,Schleswig-Holstein,Upper Secondary Level,Seldom,0.22817,41,158,0.16252,0.29381
1999,Schleswig-Holstein,Upper Secondary Level,Never,0.63659,117,158,0.56135,0.71183
1999,Hamburg,Upper Secondary Level,Never,0.82116,64,64,0.72653,0.91579
1999,Lower Saxony,Lower Secondary Level,Never,0.77209,185,185,0.71148,0.83271
1999,Lower Saxony,Upper Secondary Level,At least once per week,0.12088,66,581,0.09435,0.14741
1999,Lower Saxony,Upper Secondary Level,At least once per month,0.06449,35,581,0.04450,0.08447
1999,Lower Saxony,Upper Secondary Level,Seldom,0.12667,71,581,0.09960,0.15373
1999,Lower Saxony,Upper Secondary Level,Never,0.68797,409,581,0.65026,0.72568
1999,Lower Saxony,Post-secondary Non-tertiary Level,Never,0.58705,40,40,0.43252,0.74158
1999,Lower Saxony,First Stage of Tertiary Education,Never,0.61369,36,36,0.45238,0.77500
1999,Lower Saxony,Second Stage of Tertiary Education,Never,0.48866,72,72,0.37239,0.60494
1999,Bremen,Upper Secondary Level,Never,0.80461,37,37,0.67509,0.93414
1999,North Rhine-Westphalia,No answer / don't know,Never,0.85128,62,62,0.76198,0.94057
1999,North Rhine-Westphalia,Pre-primary Level,Never,0.75835,56,56,0.64522,0.87149
1999,North Rhine-Westphalia,Primary Level,Never,0.95441,112,112,0.91561,0.99322
1999,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.10661,52,465,0.07853,0.13470
1999,North Rhine-Westphalia,Lower Secondary Level,Never,0.83269,413,465,0.79873,0.86665
1999,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.07291,100,1314,0.05885,0.08698
1999,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.08174,102,1314,0.06692,0.09656
1999,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.11466,154,1314,0.09742,0.13189
1999,North Rhine-Westphalia,Upper Secondary Level,Never,0.73069,958,1314,0.70669,0.75468
1999,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.63174,89,89,0.53097,0.73252
1999,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.73376,110,110,0.65078,0.81674
1999,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.09750,31,283,0.06288,0.13213
1999,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.19218,52,283,0.14619,0.23817
1999,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.62837,200,283,0.57197,0.68477
1999,Hesse,Primary Level,Never,0.86651,39,39,0.75837,0.97465
1999,Hesse,Lower Secondary Level,Never,0.77843,151,151,0.71197,0.84489
1999,Hesse,Upper Secondary Level,At least once per week,0.12795,44,419,0.09592,0.15997
1999,Hesse,Upper Secondary Level,At least once per month,0.09047,39,419,0.06297,0.11797
1999,Hesse,Upper Secondary Level,Seldom,0.13231,59,419,0.09983,0.16480
1999,Hesse,Upper Secondary Level,Never,0.64927,277,419,0.60352,0.69502
1999,Hesse,Post-secondary Non-tertiary Level,Never,0.81483,35,35,0.68427,0.94540
1999,Hesse,Second Stage of Tertiary Education,Never,0.55603,73,73,0.44127,0.67080
1999,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.75943,153,153,0.69148,0.82739
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.11317,39,360,0.08040,0.14594
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.17028,67,360,0.13140,0.20917
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.65070,254,360,0.60138,0.70001
1999,Baden-Wuerttemberg,No answer / don't know,Never,0.80630,38,38,0.67896,0.93364
1999,Baden-Wuerttemberg,Primary Level,Never,0.81442,103,103,0.73898,0.88987
1999,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.14631,63,384,0.11091,0.18170
1999,Baden-Wuerttemberg,Lower Secondary Level,Never,0.73149,321,384,0.68710,0.77587
1999,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.09817,84,773,0.07718,0.11916
1999,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.07653,57,773,0.05778,0.09528
1999,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.15976,128,773,0.13392,0.18561
1999,Baden-Wuerttemberg,Upper Secondary Level,Never,0.66554,504,773,0.63225,0.69882
1999,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Never,0.69245,48,48,0.56052,0.82439
1999,Baden-Wuerttemberg,First Stage of Tertiary Education,Never,0.54882,50,50,0.40948,0.68815
1999,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.59615,92,92,0.49534,0.69697
1999,Bavaria,No answer / don't know,Never,0.76521,34,34,0.62059,0.90983
1999,Bavaria,Primary Level,Never,0.91551,43,43,0.83140,0.99963
1999,Bavaria,Lower Secondary Level,Seldom,0.14205,43,340,0.10488,0.17921
1999,Bavaria,Lower Secondary Level,Never,0.77521,297,340,0.73078,0.81965
1999,Bavaria,Upper Secondary Level,At least once per week,0.07716,78,921,0.05991,0.09440
1999,Bavaria,Upper Secondary Level,At least once per month,0.08287,71,921,0.06505,0.10068
1999,Bavaria,Upper Secondary Level,Seldom,0.16168,152,921,0.13789,0.18547
1999,Bavaria,Upper Secondary Level,Never,0.67830,620,921,0.64811,0.70848
1999,Bavaria,Post-secondary Non-tertiary Level,Never,0.61084,39,39,0.45581,0.76586
1999,Bavaria,First Stage of Tertiary Education,Seldom,0.23014,31,94,0.14459,0.31568
1999,Bavaria,First Stage of Tertiary Education,Never,0.60264,63,94,0.50318,0.70209
1999,Bavaria,Second Stage of Tertiary Education,Seldom,0.19365,36,162,0.13261,0.25469
1999,Bavaria,Second Stage of Tertiary Education,Never,0.59685,126,162,0.52108,0.67263
1999,Berlin,Lower Secondary Level,Never,0.85136,48,48,0.74966,0.95307
1999,Berlin,Upper Secondary Level,Never,0.83695,178,178,0.78253,0.89138
1999,Berlin,Second Stage of Tertiary Education,Never,0.72235,108,108,0.63749,0.80721
1999,Brandenburg,Lower Secondary Level,Never,0.86941,46,46,0.77097,0.96786
1999,Brandenburg,Upper Secondary Level,Never,0.79694,256,256,0.74756,0.84631
1999,Brandenburg,Second Stage of Tertiary Education,Seldom,0.23847,34,118,0.16125,0.31569
1999,Brandenburg,Second Stage of Tertiary Education,Never,0.53851,84,118,0.44818,0.62885
1999,Mecklenburg-Western Pomerania,Lower Secondary Level,Never,0.89009,31,31,0.77816,1.00202
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.13226,32,211,0.08644,0.17808
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.80334,179,211,0.74958,0.85710
1999,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,0.54620,58,58,0.41695,0.67545
1999,Saxony,Lower Secondary Level,Never,0.86115,99,99,0.79268,0.92961
1999,Saxony,Upper Secondary Level,At least once per week,0.04318,32,605,0.02697,0.05939
1999,Saxony,Upper Secondary Level,Seldom,0.08643,68,605,0.06402,0.10884
1999,Saxony,Upper Secondary Level,Never,0.82933,505,605,0.79932,0.85933
1999,Saxony,First Stage of Tertiary Education,Never,0.75669,50,50,0.63655,0.87683
1999,Saxony,Second Stage of Tertiary Education,At least once per month,0.13007,34,221,0.08562,0.17452
1999,Saxony,Second Stage of Tertiary Education,Seldom,0.18635,42,221,0.13489,0.23780
1999,Saxony,Second Stage of Tertiary Education,Never,0.58201,145,221,0.51683,0.64718
1999,Saxony-Anhalt,Lower Secondary Level,Never,0.85933,66,66,0.77481,0.94386
1999,Saxony-Anhalt,Upper Secondary Level,Seldom,0.08908,37,323,0.05797,0.12019
1999,Saxony-Anhalt,Upper Secondary Level,Never,0.81888,286,323,0.77682,0.86095
1999,Saxony-Anhalt,First Stage of Tertiary Education,Never,0.77451,39,39,0.64164,0.90739
1999,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.72489,103,103,0.63822,0.81155
1999,Thuringa,Lower Secondary Level,Never,0.82442,53,53,0.72100,0.92783
1999,Thuringa,Upper Secondary Level,Seldom,0.11869,47,388,0.08647,0.15092
1999,Thuringa,Upper Secondary Level,Never,0.77632,341,388,0.73480,0.81784
1999,Thuringa,Second Stage of Tertiary Education,Never,0.59901,80,80,0.49093,0.70708
2001,Schleswig-Holstein,Lower Secondary Level,Never,0.68811,61,61,0.57089,0.80534
2001,Schleswig-Holstein,Upper Secondary Level,At least once per month,0.10929,45,338,0.07598,0.14260
2001,Schleswig-Holstein,Upper Secondary Level,Seldom,0.20708,75,338,0.16382,0.25034
2001,Schleswig-Holstein,Upper Secondary Level,Never,0.60032,218,338,0.54802,0.65262
2001,Schleswig-Holstein,Second Stage of Tertiary Education,Never,0.42348,35,35,0.25739,0.58957
2001,Hamburg,Upper Secondary Level,Never,0.78518,108,108,0.70736,0.86300
2001,Hamburg,Second Stage of Tertiary Education,Never,0.69328,45,45,0.55702,0.82953
2001,Lower Saxony,Pre-primary Level,Never,0.66405,33,33,0.50040,0.82770
2001,Lower Saxony,Lower Secondary Level,Never,0.81355,238,238,0.76397,0.86314
2001,Lower Saxony,Upper Secondary Level,At least once per week,0.10348,96,1000,0.08459,0.12237
2001,Lower Saxony,Upper Secondary Level,At least once per month,0.07355,80,1000,0.05737,0.08974
2001,Lower Saxony,Upper Secondary Level,Seldom,0.11157,114,1000,0.09205,0.13110
2001,Lower Saxony,Upper Secondary Level,Never,0.71139,710,1000,0.68329,0.73949
2001,Lower Saxony,Post-secondary Non-tertiary Level,Never,0.65132,74,74,0.54200,0.76064
2001,Lower Saxony,First Stage of Tertiary Education,Never,0.60469,72,72,0.49096,0.71842
2001,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.13755,31,206,0.09040,0.18470
2001,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.19162,40,206,0.13774,0.24550
2001,Lower Saxony,Second Stage of Tertiary Education,Never,0.58420,135,206,0.51673,0.65167
2001,Bremen,Upper Secondary Level,Never,0.85915,64,64,0.77325,0.94505
2001,North Rhine-Westphalia,Pre-primary Level,Never,0.80215,92,92,0.72030,0.88400
2001,North Rhine-Westphalia,Primary Level,Never,0.94312,112,112,0.90003,0.98621
2001,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.05369,41,637,0.03617,0.07121
2001,North Rhine-Westphalia,Lower Secondary Level,Never,0.87961,596,637,0.85432,0.90490
2001,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.07350,186,2326,0.06290,0.08411
2001,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.06041,149,2326,0.05072,0.07009
2001,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.09782,234,2326,0.08574,0.10989
2001,North Rhine-Westphalia,Upper Secondary Level,Never,0.76827,1757,2326,0.75112,0.78542
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.14009,40,275,0.09900,0.18119
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.72168,235,275,0.66861,0.77475
2001,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.11262,42,321,0.07798,0.14725
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.10856,42,321,0.07448,0.14265
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.69319,237,321,0.64266,0.74372
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.10728,62,631,0.08311,0.13144
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.06407,42,631,0.04495,0.08320
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.14684,91,631,0.11920,0.17448
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.68181,436,631,0.64544,0.71818
2001,Hesse,Lower Secondary Level,Never,0.85803,196,196,0.80905,0.90702
2001,Hesse,Upper Secondary Level,At least once per week,0.11403,80,750,0.09126,0.13679
2001,Hesse,Upper Secondary Level,At least once per month,0.09074,70,750,0.07017,0.11131
2001,Hesse,Upper Secondary Level,Seldom,0.10252,82,750,0.08080,0.12424
2001,Hesse,Upper Secondary Level,Never,0.69271,518,750,0.65967,0.72576
2001,Hesse,Post-secondary Non-tertiary Level,Never,0.74922,79,79,0.65302,0.84542
2001,Hesse,First Stage of Tertiary Education,Never,0.54737,44,44,0.39860,0.69615
2001,Hesse,Second Stage of Tertiary Education,Seldom,0.15013,32,180,0.09780,0.20246
2001,Hesse,Second Stage of Tertiary Education,Never,0.64263,148,180,0.57243,0.71284
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.80565,190,190,0.74923,0.86206
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.08248,64,733,0.06255,0.10241
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.07808,56,733,0.05864,0.09752
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.16046,112,733,0.13387,0.18705
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.67897,501,733,0.64515,0.71280
2001,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Never,0.74874,45,45,0.62058,0.87690
2001,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Never,0.59709,60,60,0.47194,0.72225
2001,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Never,0.53743,75,75,0.42383,0.65103
2001,Baden-Wuerttemberg,Pre-primary Level,Never,0.56509,39,39,0.40746,0.72271
2001,Baden-Wuerttemberg,Primary Level,Never,0.91203,48,48,0.83105,0.99301
2001,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.11148,50,469,0.08296,0.13999
2001,Baden-Wuerttemberg,Lower Secondary Level,Never,0.75850,419,469,0.71972,0.79727
2001,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.10758,138,1238,0.09031,0.12484
2001,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.08272,102,1238,0.06737,0.09807
2001,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.13475,175,1238,0.11572,0.15378
2001,Baden-Wuerttemberg,Upper Secondary Level,Never,0.67495,823,1238,0.64885,0.70106
2001,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Never,0.74787,88,88,0.65663,0.83912
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.18805,37,155,0.12633,0.24976
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,Never,0.57442,118,155,0.49633,0.65251
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.15429,57,363,0.11708,0.19150
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per month,0.09438,37,363,0.06427,0.12450
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.20713,72,363,0.16538,0.24887
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.54420,197,363,0.49289,0.59550
2001,Bavaria,Pre-primary Level,Never,0.76198,39,39,0.62658,0.89739
2001,Bavaria,Lower Secondary Level,At least once per month,0.09569,38,399,0.06679,0.12459
2001,Bavaria,Lower Secondary Level,Never,0.81802,361,399,0.78011,0.85592
2001,Bavaria,Upper Secondary Level,At least once per week,0.09359,162,1661,0.07958,0.10760
2001,Bavaria,Upper Secondary Level,At least once per month,0.09319,146,1661,0.07921,0.10717
2001,Bavaria,Upper Secondary Level,Seldom,0.11604,202,1661,0.10063,0.13145
2001,Bavaria,Upper Secondary Level,Never,0.69718,1151,1661,0.67508,0.71929
2001,Bavaria,Post-secondary Non-tertiary Level,Never,0.68892,92,92,0.59380,0.78403
2001,Bavaria,First Stage of Tertiary Education,Seldom,0.12290,35,183,0.07520,0.17060
2001,Bavaria,First Stage of Tertiary Education,Never,0.67073,148,183,0.60245,0.73901
2001,Bavaria,Second Stage of Tertiary Education,At least once per week,0.12585,56,422,0.09416,0.15753
2001,Bavaria,Second Stage of Tertiary Education,At least once per month,0.12367,43,422,0.09222,0.15512
2001,Bavaria,Second Stage of Tertiary Education,Seldom,0.12354,57,422,0.09211,0.15497
2001,Bavaria,Second Stage of Tertiary Education,Never,0.62694,266,422,0.58075,0.67314
2001,Berlin,Lower Secondary Level,Never,0.86031,67,67,0.77667,0.94395
2001,Berlin,Upper Secondary Level,Never,0.83128,282,282,0.78750,0.87507
2001,Berlin,First Stage of Tertiary Education,Never,0.66381,47,47,0.52729,0.80033
2001,Berlin,Second Stage of Tertiary Education,Seldom,0.18131,38,194,0.12695,0.23566
2001,Berlin,Second Stage of Tertiary Education,Never,0.70318,156,194,0.63873,0.76764
2001,Brandenburg,Lower Secondary Level,Never,0.85158,82,82,0.77416,0.92901
2001,Brandenburg,Upper Secondary Level,Seldom,0.09072,43,429,0.06351,0.11794
2001,Brandenburg,Upper Secondary Level,Never,0.80103,386,429,0.76320,0.83885
2001,Brandenburg,First Stage of Tertiary Education,Never,0.64991,41,41,0.50209,0.79774
2001,Brandenburg,Second Stage of Tertiary Education,At least once per month,0.14431,33,227,0.09849,0.19012
2001,Brandenburg,Second Stage of Tertiary Education,Seldom,0.21807,52,227,0.16423,0.27190
2001,Brandenburg,Second Stage of Tertiary Education,Never,0.55005,142,227,0.48519,0.61491
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.13396,46,272,0.09341,0.17451
2001,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.80540,226,272,0.75827,0.85254
2001,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,0.53103,63,63,0.40681,0.65525
2001,Saxony,Lower Secondary Level,Never,0.87488,119,119,0.81518,0.93457
2001,Saxony,Upper Secondary Level,At least once per week,0.04128,45,915,0.02838,0.05417
2001,Saxony,Upper Secondary Level,At least once per month,0.05348,58,915,0.03889,0.06806
2001,Saxony,Upper Secondary Level,Seldom,0.08644,90,915,0.06822,0.10465
2001,Saxony,Upper Secondary Level,Never,0.81881,722,915,0.79384,0.84378
