year,pgisced97,quintil_oecd,pli0096_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,Pre-primary Level,1st Quintile,Never,0.6470588235294118,14443,0.6392650027993696,0.654852644259454
1985,Pre-primary Level,1st Quintile,At least once per week,0.1568627450980392,14443,0.15093162919461095,0.16279386100146748
1985,Pre-primary Level,1st Quintile,Seldom,0.1568627450980392,14443,0.15093162919461095,0.16279386100146748
1985,Pre-primary Level,1st Quintile,At least once per month,0.0392156862745098,14443,0.03604998283938556,0.042381389709634044
1985,Pre-primary Level,2nd Quintile,Never,0.6956521739130435,14443,0.6881479023632201,0.7031564454628668
1985,Pre-primary Level,2nd Quintile,Seldom,0.17391304347826086,14443,0.1677313662371362,0.18009472071938554
1985,Pre-primary Level,2nd Quintile,At least once per week,0.08695652173913043,14443,0.08236111269204244,0.09155193078621843
1985,Pre-primary Level,2nd Quintile,At least once per month,0.043478260869565216,14443,0.04015234798084372,0.046804173758286716
1985,Pre-primary Level,3rd Quintile,Never,0.9166666666666666,14443,0.9121590968486027,0.9211742364847305
1985,Pre-primary Level,3rd Quintile,Seldom,0.08333333333333333,14443,0.07882576351526946,0.0878409031513972
1985,Pre-primary Level,4th Quintile,At least once per week,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Pre-primary Level,4th Quintile,Never,0.5,14443,0.4918454993802645,0.5081545006197354
1985,Primary Level,1st Quintile,Never,0.9523809523809523,14443,0.9489078061508013,0.9558540986111034
1985,Primary Level,1st Quintile,Seldom,0.026272577996715927,14443,0.023664038534761997,0.028881117458669857
1985,Primary Level,1st Quintile,At least once per week,0.011494252873563218,14443,0.009755822350144593,0.013232683396981844
1985,Primary Level,1st Quintile,At least once per month,0.009852216748768473,14443,0.00824140661044748,0.011463026887089466
1985,Primary Level,2nd Quintile,Never,0.9685534591194969,14443,0.9657071923394324,0.9713997258995614
1985,Primary Level,2nd Quintile,Seldom,0.025157232704402517,14443,0.022603202163837894,0.02771126324496714
1985,Primary Level,2nd Quintile,At least once per month,0.006289308176100629,14443,0.004999993919545058,0.007578622432656201
1985,Primary Level,3rd Quintile,Never,0.9523809523809523,14443,0.9489078061508013,0.9558540986111034
1985,Primary Level,3rd Quintile,Seldom,0.023809523809523808,14443,0.02132312949702907,0.026295918122018546
1985,Primary Level,3rd Quintile,At least once per week,0.023809523809523808,14443,0.02132312949702907,0.026295918122018546
1985,Primary Level,4th Quintile,Never,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Primary Level,4th Quintile,At least once per month,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Primary Level,4th Quintile,Seldom,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Lower Secondary Level,1st Quintile,Never,0.8616226978596316,14443,0.8559912721285642,0.8672541235906991
1985,Lower Secondary Level,1st Quintile,Seldom,0.06072672971627675,14443,0.056831677407683225,0.06462178202487029
1985,Lower Secondary Level,1st Quintile,At least once per week,0.042309606769537086,14443,0.03902669337656907,0.045592520162505104
1985,Lower Secondary Level,1st Quintile,At least once per month,0.0353409656545545,14443,0.03232966936027065,0.038352261948838354
1985,Lower Secondary Level,2nd Quintile,Never,0.8421052631578947,14443,0.8361583118384278,0.8480522144773616
1985,Lower Secondary Level,2nd Quintile,Seldom,0.057724957555178265,14443,0.05392132968411903,0.0615285854262375
1985,Lower Secondary Level,2nd Quintile,At least once per week,0.05602716468590832,14443,0.052276515568864645,0.059777813802951996
1985,Lower Secondary Level,2nd Quintile,At least once per month,0.044142614601018676,14443,0.040792551847339806,0.047492677354697546
1985,Lower Secondary Level,3rd Quintile,Never,0.8215962441314554,14443,0.8153523060895088,0.8278401821734019
1985,Lower Secondary Level,3rd Quintile,Seldom,0.08450704225352113,14443,0.07997074692867524,0.08904333757836701
1985,Lower Secondary Level,3rd Quintile,At least once per month,0.051643192488262914,14443,0.04803391901529727,0.055252465961228556
1985,Lower Secondary Level,3rd Quintile,At least once per week,0.04225352112676056,14443,0.03897268830724793,0.0455343539462732
1985,Lower Secondary Level,4th Quintile,Never,0.8125,14443,0.8061343949939767,0.8188656050060233
1985,Lower Secondary Level,4th Quintile,Seldom,0.08333333333333333,14443,0.07882576351526946,0.0878409031513972
1985,Lower Secondary Level,4th Quintile,At least once per week,0.08333333333333333,14443,0.07882576351526946,0.0878409031513972
1985,Lower Secondary Level,4th Quintile,At least once per month,0.020833333333333332,14443,0.018503981679680717,0.023162684986985947
1985,Lower Secondary Level,5th Quintile,Never,0.8666666666666667,14443,0.8611226722955153,0.8722106610378181
1985,Lower Secondary Level,5th Quintile,At least once per week,0.06666666666666667,14443,0.06259848700276187,0.07073484633057146
1985,Lower Secondary Level,5th Quintile,At least once per month,0.06666666666666667,14443,0.06259848700276187,0.07073484633057146
1985,Upper Secondary Level,1st Quintile,Never,0.7637301879837818,14443,0.7568022903448842,0.7706580856226793
1985,Upper Secondary Level,1st Quintile,Seldom,0.08883155178768891,14443,0.08419163356320525,0.09347147001217257
1985,Upper Secondary Level,1st Quintile,At least once per week,0.08367121267969038,14443,0.07915534651160874,0.08818707884777202
1985,Upper Secondary Level,1st Quintile,At least once per month,0.06376704754883893,14443,0.059782147048949935,0.06775194804872792
1985,Upper Secondary Level,2nd Quintile,Never,0.7680272108843538,14443,0.7611433166130496,0.774911105155658
1985,Upper Secondary Level,2nd Quintile,At least once per week,0.08707482993197278,14443,0.08247659375751924,0.09167306610642632
1985,Upper Secondary Level,2nd Quintile,Seldom,0.07959183673469387,14443,0.0751776382213903,0.08400603524799745
1985,Upper Secondary Level,2nd Quintile,At least once per month,0.0653061224489796,14443,0.06127673514347715,0.06933550975448204
1985,Upper Secondary Level,3rd Quintile,Never,0.7713004484304933,14443,0.7644507442776004,0.7781501525833862
1985,Upper Secondary Level,3rd Quintile,At least once per week,0.09865470852017937,14443,0.09379139943509338,0.10351801760526536
1985,Upper Secondary Level,3rd Quintile,Seldom,0.07174887892376682,14443,0.0675399880399282,0.07595776980760544
1985,Upper Secondary Level,3rd Quintile,At least once per month,0.05829596412556054,14443,0.05447472842816508,0.062117199822956
1985,Upper Secondary Level,4th Quintile,Never,0.726775956284153,14443,0.7195084218418873,0.7340434907264187
1985,Upper Secondary Level,4th Quintile,Seldom,0.12021857923497267,14443,0.11491461539688287,0.1255225430730625
1985,Upper Secondary Level,4th Quintile,At least once per week,0.08743169398907104,14443,0.082824945491203,0.09203844248693907
1985,Upper Secondary Level,4th Quintile,At least once per month,0.06557377049180328,14443,0.06153671281433996,0.0696108281692666
1985,Upper Secondary Level,5th Quintile,Never,0.8194444444444444,14443,0.8131711950800415,0.8257176938088473
1985,Upper Secondary Level,5th Quintile,Seldom,0.09722222222222222,14443,0.09239051547464688,0.10205392896979756
1985,Upper Secondary Level,5th Quintile,At least once per month,0.05555555555555555,14443,0.05181979251340732,0.059291318597703785
1985,Upper Secondary Level,5th Quintile,At least once per week,0.027777777777777776,14443,0.025097629096794975,0.030457926458760578
1985,Post-secondary Non-tertiary Level,1st Quintile,Never,0.7253521126760564,14443,0.718072807329314,0.7326314180227987
1985,Post-secondary Non-tertiary Level,1st Quintile,At least once per week,0.14084507042253522,14443,0.13517179413008792,0.1465183467149825
1985,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.09859154929577464,14443,0.09372962688321303,0.10345347170833626
