year,regtyp,sampreg,pli0096_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1990,Rural regions,West,Seldom,0.13149847094801223,18165,0.12658391803378505,0.1364130238622394
1990,Rural regions,West,At least once per week,0.08154943934760449,18165,0.07756949726742132,0.08552938142778765
1990,Rural regions,West,At least once per month,0.07492354740061162,18165,0.07109497954007969,0.07875211526114355
1990,Rural regions,East,Never,0.7015669515669516,18165,0.6949127433050573,0.7082211598288459
1990,Rural regions,East,At least once per month,0.12215099715099716,18165,0.11738891603674169,0.12691307826525264
1990,Rural regions,East,Seldom,0.1071937321937322,18165,0.10269488044977983,0.11169258393768457
1990,Rural regions,East,At least once per week,0.06908831908831908,18165,0.0654002850269717,0.07277635314966646
1992,Urban regions,West,Never,0.7775933609958506,17350,0.771405273049661,0.7837814489420403
1992,Urban regions,West,Seldom,0.10235131396957123,17350,0.09784100552545583,0.10686162241368663
1992,Urban regions,West,At least once per week,0.0640387275242047,17350,0.06039574893945513,0.06768170610895427
1992,Urban regions,West,At least once per month,0.056016597510373446,17350,0.05259485855626125,0.059438336464485646
1992,Urban regions,East,Never,0.8399693721286371,17350,0.8345138086714867,0.8454249355857875
1992,Urban regions,East,Seldom,0.07886676875957122,17350,0.0748561204486272,0.08287741707051523
1992,Urban regions,East,At least once per month,0.04134762633996937,17350,0.03838510014438696,0.04431015253555178
1992,Urban regions,East,At least once per week,0.039816232771822356,17350,0.03690676470494221,0.0427257008387025
1992,Rural regions,West,Never,0.7265784114052953,17350,0.7199461142267917,0.733210708583799
1992,Rural regions,West,Seldom,0.12219959266802444,17350,0.11732611365760601,0.12707307167844287
1992,Rural regions,West,At least once per week,0.07892057026476579,17350,0.074908671359151,0.08293246917038058
1992,Rural regions,West,At least once per month,0.07230142566191446,17350,0.06844767859802763,0.07615517272580129
1992,Rural regions,East,Never,0.783676703645008,17350,0.7775500060289144,0.7898034012611015
1992,Rural regions,East,Seldom,0.10618066561014262,17350,0.10159656726840777,0.11076476395187748
1992,Rural regions,East,At least once per month,0.07012678288431062,17350,0.0663269879520242,0.07392657781659705
1992,Rural regions,East,At least once per week,0.04001584786053883,17350,0.03709939893531741,0.04293229678576024
1994,Urban regions,West,Never,0.7615753811405985,16642,0.7551011930983519,0.7680495691828452
1994,Urban regions,West,Seldom,0.11293054771315642,16642,0.10812173523733111,0.11773936018898172
1994,Urban regions,West,At least once per week,0.06832298136645963,16642,0.06448971138128769,0.07215625135163158
1994,Urban regions,West,At least once per month,0.05717108977978543,16642,0.05364366311658443,0.06069851644298643
1994,Urban regions,East,Never,0.8408916218293621,16642,0.8353342449530252,0.8464489987056989
1994,Urban regions,East,Seldom,0.0668716372021522,16642,0.06307634703191983,0.07066692737238456
1994,Urban regions,East,At least once per month,0.0568793235972329,16642,0.05336036499943207,0.06039828219503372
1994,Urban regions,East,At least once per week,0.035357417371252885,16642,0.03255148761485423,0.03816334712765154
1994,Rural regions,West,Never,0.7007792207792207,16642,0.6938219357639961,0.7077365057944454
1994,Rural regions,West,Seldom,0.14337662337662338,16642,0.1380520177404902,0.14870122901275656
1994,Rural regions,West,At least once per week,0.07844155844155844,16642,0.07435659795433561,0.08252651892878127
1994,Rural regions,West,At least once per month,0.0774025974025974,16642,0.07334249307181191,0.0814627017333829
1994,Rural regions,East,Never,0.7902698282910875,16642,0.784084375887609,0.796455280694566
1994,Rural regions,East,Seldom,0.10506950122649224,16642,0.10041056997129284,0.10972843248169163
1994,Rural regions,East,At least once per month,0.06827473426001636,16642,0.06444271875199646,0.07210674976803626
1994,Rural regions,East,At least once per week,0.03638593622240392,16642,0.03354100576757009,0.039230866677237755
1995,Urban regions,West,Never,0.7975534346014249,17246,0.7915562560117042,0.8035506131911456
1995,Urban regions,West,Seldom,0.0783707487565533,17246,0.07435961629990252,0.08238188121320407
1995,Urban regions,West,At least once per week,0.07635434870278263,17246,0.07239082496190884,0.08031787244365642
1995,Urban regions,West,At least once per month,0.04772146793923915,17246,0.04453982986940219,0.050903106009076104
1995,Urban regions,East,Never,0.8344370860927153,17246,0.8288896767950482,0.8399844953903823
1995,Urban regions,East,Seldom,0.06374172185430464,17246,0.06009568032356826,0.06738776338504103
1995,Urban regions,East,At least once per month,0.055463576158940396,17246,0.05204751867853887,0.05887963363934192
1995,Urban regions,East,At least once per week,0.046357615894039736,17246,0.04321952730812156,0.049495704479957915
1995,Rural regions,West,Never,0.7379576107899807,17246,0.7313944451688185,0.7445207764111429
1995,Rural regions,West,Seldom,0.11319845857418112,17246,0.10846971943655112,0.11792719771181112
1995,Rural regions,West,At least once per week,0.08092485549132948,17246,0.07685453733336875,0.08499517364929021
1995,Rural regions,West,At least once per month,0.06791907514450866,17246,0.06416386217406658,0.07167428811495075
1995,Rural regions,East,Never,0.8147394136807817,17246,0.8089409524114194,0.8205378749501441
1995,Rural regions,East,Seldom,0.0749185667752443,17246,0.07098943501264447,0.07884769853784414
1995,Rural regions,East,At least once per month,0.06311074918566775,17246,0.05948157614193926,0.06673992222939625
1995,Rural regions,East,At least once per week,0.04723127035830619,17246,0.044065200878180624,0.050397339838431754
1996,Urban regions,West,Never,0.7332781685284788,16862,0.7266029545974141,0.7399533824595436
1996,Urban regions,West,Seldom,0.1346021238449869,16862,0.12945060375711026,0.13975364393286355
1996,Urban regions,West,At least once per week,0.07143842228658116,16862,0.06755090072446884,0.07532594384869348
1996,Urban regions,West,At least once per month,0.06068128533995311,16862,0.05707769509887311,0.0642848755810331
1996,Urban regions,East,Never,0.802439024390244,16862,0.7964292505275248,0.8084487982529631
1996,Urban regions,East,Seldom,0.09674796747967479,16862,0.09228599458632264,0.10120994037302694
1996,Urban regions,East,At least once per month,0.05772357723577236,16862,0.05420337746940947,0.06124377700213525
1996,Urban regions,East,At least once per week,0.043089430894308944,16862,0.040024486613556766,0.04615437517506112
1996,Rural regions,West,Never,0.6600580270793037,16862,0.6529082091491338,0.6672078450094736
1996,Rural regions,West,Seldom,0.1706963249516441,16862,0.16501734403460636,0.17637530586868186
1996,Rural regions,West,At least once per week,0.08849129593810445,16862,0.08420450586263514,0.09277808601357376
1996,Rural regions,West,At least once per month,0.08075435203094777,16862,0.07664190527219594,0.0848667987896996
1996,Rural regions,East,Never,0.736863711001642,16862,0.730217326132983,0.7435100958703011
1996,Rural regions,East,Seldom,0.13998357963875205,16862,0.13474644850956424,0.14522071076793985
1996,Rural regions,East,At least once per month,0.07594417077175698,16862,0.07194566380893822,0.07994267773457575
1996,Rural regions,East,At least once per week,0.04720853858784893,16862,0.044007353867263135,0.050409723308434726
1997,Urban regions,West,Never,0.7383230163196398,16487,0.7316134999231038,0.7450325327161759
1997,Urban regions,West,Seldom,0.12267867191896455,16487,0.11767084709115874,0.12768649674677035
1997,Urban regions,West,At least once per week,0.07667416994935285,16487,0.07261266219704243,0.08073567770166326
1997,Urban regions,West,At least once per month,0.062324141812042766,16487,0.058634027896493815,0.06601425572759172
1997,Urban regions,East,Never,0.8075313807531381,16487,0.8015134813762562,0.81354928013002
1997,Urban regions,East,Seldom,0.09288702928870293,16487,0.0884561136895119,0.09731794488789397
1997,Urban regions,East,At least once per month,0.05104602510460251,16487,0.047686415672379454,0.054405634536825564
1997,Urban regions,East,At least once per week,0.048535564853556486,16487,0.045255279867131536,0.051815849839981436
1997,Rural regions,West,Never,0.6739454094292804,16487,0.6667898635330691,0.6811009553254916
1997,Rural regions,West,Seldom,0.16377171215880892,16487,0.15812277004469907,0.16942065427291877
1997,Rural regions,West,At least once per week,0.08535980148883375,16487,0.08109462415130407,0.08962497882636343
1997,Rural regions,West,At least once per month,0.07692307692307693,16487,0.07285553045461206,0.0809906233915418
1997,Rural regions,East,Never,0.7649501661129569,16487,0.7584775209630513,0.7714228112628624
1997,Rural regions,East,Seldom,0.11004983388704319,16487,0.10527275082939917,0.1148269169446872
1997,Rural regions,East,At least once per month,0.07599667774086379,16487,0.07195167032343658,0.08004168515829099
1997,Rural regions,East,At least once per week,0.049003322259136214,16487,0.04570807873952961,0.05229856577874282
1998,Urban regions,West,Never,0.7636615462100227,18147,0.757480367388318,0.7698427250317273
1998,Urban regions,West,Seldom,0.09909342734827499,18147,0.0947461639540737,0.10344069074247628
1998,Urban regions,West,At least once per week,0.07428859229413246,18147,0.07047308292757994,0.07810410166068497
1998,Urban regions,West,At least once per month,0.06295643414756988,18147,0.059422539452441345,0.06649032884269841
1998,Urban regions,East,Never,0.8155573376102646,18147,0.8099143175682348,0.8212003576522944
1998,Urban regions,East,Seldom,0.08500400962309543,18147,0.08094628142394375,0.0890617378222471
1998,Urban regions,East,At least once per month,0.05132317562149158,18147,0.04811269866132433,0.05453365258165883
1998,Urban regions,East,At least once per week,0.048115477145148355,18147,0.0450016952945032,0.05122925899579351
1998,Rural regions,West,Never,0.6925704526046115,18147,0.6858568066616626,0.6992840985475604
1998,Rural regions,West,Seldom,0.12211784799316823,18147,0.11735396229500263,0.12688173369133382
1998,Rural regions,West,At least once per week,0.09863364645602049,18147,0.09429537355921465,0.10297191935282633
1998,Rural regions,West,At least once per month,0.08667805294619983,18147,0.08258431374001224,0.09077179215238743
1998,Rural regions,East,Never,0.7985362095531587,18147,0.7927004221920984,0.8043719969142191
1998,Rural regions,East,Seldom,0.08166409861325115,18147,0.07767963358271915,0.08564856364378315
1998,Rural regions,East,At least once per month,0.06702619414483821,18147,0.06338779235073264,0.07066459593894378
1998,Rural regions,East,At least once per week,0.052773497688751926,18147,0.04952046436958561,0.05602653100791824
1999,Urban regions,West,Never,0.7286862564237713,17396,0.7220787505481308,0.7352937622994118
1999,Urban regions,West,Seldom,0.1328238239557254,17396,0.12778042841060827,0.13786721950084252
1999,Urban regions,West,At least once per week,0.07537224930820925,17396,0.0714492288612818,0.0792952697551367
1999,Urban regions,West,At least once per month,0.06311767031229411,17396,0.05950399294173238,0.06673134768285584
1999,Urban regions,East,Never,0.7712418300653595,17396,0.7649999565076342,0.7774837036230848
1999,Urban regions,East,Seldom,0.11683006535947713,17396,0.11205663248497827,0.12160349823397598
1999,Urban regions,East,At least once per month,0.06045751633986928,17396,0.05691579217933135,0.06399924050040721
1999,Urban regions,East,At least once per week,0.051470588235294115,17396,0.04818709339140509,0.05475408307918314
1999,Rural regions,West,Never,0.6337965038099507,17396,0.6266372537046464,0.6409557539152549
1999,Rural regions,West,Seldom,0.16943074854325416,17396,0.1638561267131193,0.175005370373389
1999,Rural regions,West,At least once per week,0.1084715374271627,17396,0.10385031495970308,0.11309275989462232
1999,Rural regions,West,At least once per month,0.08830121021963246,17396,0.08408482396419867,0.09251759647506624
1999,Rural regions,East,Never,0.7436808846761453,17396,0.7371928198738773,0.7501689494784134
1999,Rural regions,East,Seldom,0.12440758293838862,17396,0.11950295809127846,0.1293122077854988
1999,Rural regions,East,At least once per month,0.07661927330173776,17396,0.0726666011960702,0.08057194540740532
1999,Rural regions,East,At least once per week,0.05529225908372828,17396,0.051895910356079794,0.05868860781137676
2001,Urban regions,West,Never,0.7307475203612612,27798,0.725533018497569,0.7359620222249534
2001,Urban regions,West,Seldom,0.1166034997177647,27798,0.11283053341883721,0.12037646601669218
2001,Urban regions,West,At least once per week,0.08362228852511894,27798,0.0803680635090822,0.08687651354115568
2001,Urban regions,West,At least once per month,0.06902669139585517,27798,0.06604662157409227,0.07200676121761806
2001,Urban regions,East,Never,0.7697634160415464,27798,0.7648144429100915,0.7747123891730013
2001,Urban regions,East,Seldom,0.11136757068667051,27798,0.10766937618754611,0.11506576518579491
2001,Urban regions,East,At least once per month,0.06231967686093479,27798,0.05947790444925446,0.06516144927261512
2001,Urban regions,East,At least once per week,0.05654933641084824,27798,0.05383400621201392,0.05926466660968257
2001,Rural regions,West,Never,0.6553410553410554,27798,0.6497540670512403,0.6609280436308704
2001,Rural regions,West,Seldom,0.14234234234234233,27798,0.1382348824166596,0.14644980226802506
2001,Rural regions,West,At least once per week,0.10270270270270271,27798,0.09913401608612618,0.10627138931927924
2001,Rural regions,West,At least once per month,0.09961389961389962,27798,0.09609324308396408,0.10313455614383515
2001,Rural regions,East,Never,0.7422877422877423,27798,0.73714608674563,0.7474293978298546
2001,Rural regions,East,Seldom,0.12257712257712258,27798,0.11872181986243455,0.12643242529181062
2001,Rural regions,East,At least once per month,0.07862407862407862,27798,0.07546001279973005,0.08178814444842719
2001,Rural regions,East,At least once per week,0.056511056511056514,27798,0.053796590443846125,0.0592255225782669
2003,Urban regions,West,Never,0.7302228087881376,27727,0.7249984265823062,0.735447190993969
2003,Urban regions,West,Seldom,0.10286468441891157,27727,0.09928893764373525,0.10644043119408789
2003,Urban regions,West,At least once per week,0.09479077711357814,27727,0.09134281760425256,0.09823873662290372
2003,Urban regions,West,At least once per month,0.07212172967937272,27727,0.06907675841057456,0.07516670094817088
2003,Urban regions,East,Never,0.7859988616960728,27727,0.7811713467125617,0.7908263766795839
2003,Urban regions,East,Seldom,0.09049516220830962,27727,0.08711824962565684,0.0938720747909624
2003,Urban regions,East,At least once per week,0.06488332384746727,27727,0.061983950942581384,0.06778269675235316
2003,Urban regions,East,At least once per month,0.058622652248150255,27727,0.05585749882059339,0.06138780567570712
2003,Rural regions,West,Never,0.6493608139838247,27727,0.6437441571064352,0.6549774708612143
2003,Rural regions,West,Seldom,0.144012522828072,27727,0.13987977920005054,0.14814526645609347
2003,Rural regions,West,At least once per week,0.1174015131750587,27727,0.11361252659854701,0.1211904997515704
2003,Rural regions,West,At least once per month,0.08922515001304461,27727,0.08586967670603135,0.09258062332005787
2003,Rural regions,East,Never,0.7767507002801121,27727,0.771849070459246,0.7816523301009781
2003,Rural regions,East,Seldom,0.09019607843137255,27727,0.08682419649184135,0.09356796037090374
2003,Rural regions,East,At least once per month,0.06918767507002802,27727,0.06620057301035155,0.07217477712970448
2003,Rural regions,East,At least once per week,0.06386554621848739,27727,0.06098743839305529,0.06674365404391949
2005,Urban regions,West,Never,0.680822604915566,25520,0.6751032271488681,0.686541982682264
2005,Urban regions,West,Seldom,0.13718441732151815,25520,0.1329633029670923,0.141405531675944
2005,Urban regions,West,At least once per week,0.09663935796689517,25520,0.0930142300405549,0.10026448589323544
2005,Urban regions,West,At least once per month,0.08535361979602073,25520,0.08192552108885029,0.08878171850319116
2005,Urban regions,East,Never,0.7407189157336476,25520,0.7353420663510688,0.7460957651162263
2005,Urban regions,East,Seldom,0.11962286387743076,25520,0.11564126769153879,0.12360446006332274
2005,Urban regions,East,At least once per month,0.07424867413081909,25520,0.07103199857268888,0.0774653496889493
2005,Urban regions,East,At least once per week,0.06540954625810254,25520,0.06237602547365929,0.06844306704254578
2005,Rural regions,West,Never,0.5973808860406798,25520,0.5913637671587604,0.6033980049225993
2005,Rural regions,West,Seldom,0.16801337419894122,25520,0.1634261936320509,0.17260055476583153
2005,Rural regions,West,At least once per week,0.12315408191696851,25520,0.11912225588938004,0.127185907944557
2005,Rural regions,West,At least once per month,0.11145165784341042,25520,0.10759066022902694,0.1153126554577939
2005,Rural regions,East,Never,0.7021726010863005,25520,0.6965618629449555,0.7077833392276456
2005,Rural regions,East,Seldom,0.14846107423053712,25520,0.1440986862474864,0.15282346221358784
2005,Rural regions,East,At least once per month,0.09173204586602293,25520,0.08819057827459544,0.09527351345745043
2005,Rural regions,East,At least once per week,0.05763427881713941,25520,0.05477493810458073,0.06049361952969809
2007,Urban regions,West,Never,0.6934681981827533,25385,0.6877964292260408,0.6991399671394658
2007,Urban regions,West,Seldom,0.1212926452940168,25385,0.11727652371074351,0.1253087668772901
2007,Urban regions,West,At least once per week,0.10449168523915653,25385,0.10072860771390375,0.1082547627644093
2007,Urban regions,West,At least once per month,0.08074747128407338,25385,0.07739589298752571,0.08409904958062105
2007,Urban regions,East,Never,0.7432351172579675,25385,0.7378611079890417,0.7486091265268934
2007,Urban regions,East,Seldom,0.1238725195429946,25385,0.11981987396564174,0.12792516512034746
2007,Urban regions,East,At least once per week,0.07095610342754059,25385,0.06779760631793623,0.07411460053714496
2007,Urban regions,East,At least once per month,0.0619362597714973,25385,0.05897104503507771,0.06490147450791688
2007,Rural regions,West,Never,0.6166531494998648,25385,0.6106720102406639,0.6226342887590658
2007,Rural regions,West,Seldom,0.14571505812381724,25385,0.1413747448194794,0.1500553714281551
2007,Rural regions,West,At least once per week,0.12543930792105976,25385,0.12136476132275835,0.12951385451936115
2007,Rural regions,West,At least once per month,0.11219248445525817,25385,0.10831000846432258,0.11607496044619377
2007,Rural regions,East,Never,0.7222222222222222,25385,0.7167122214374844,0.72773222300696
2007,Rural regions,East,Seldom,0.12469806763285024,25385,0.12063385620305889,0.1287622790626416
2007,Rural regions,East,At least once per month,0.09027777777777778,25385,0.08675234596341833,0.09380320959213723
2007,Rural regions,East,At least once per week,0.06280193236714976,25385,0.05981744542459428,0.06578641930970525
2008,Urban regions,West,Never,0.7086249204762337,23673,0.702836449827698,0.7144133911247694
2008,Urban regions,West,Seldom,0.10897028083250022,23673,0.10500083799521157,0.11293972366978888
2008,Urban regions,West,At least once per week,0.10669817322548396,23673,0.10276532646087956,0.11063101999008836
2008,Urban regions,West,At least once per month,0.07570662546578207,23673,0.07233684749765569,0.07907640343390844
2008,Urban regions,East,Never,0.7761934283942964,23673,0.7708839626848508,0.781502894103742
2008,Urban regions,East,Seldom,0.09795412275263485,23673,0.09416747336374595,0.10174077214152374
2008,Urban regions,East,At least once per week,0.06323620582765034,23673,0.06013573697364264,0.06633667468165805
2008,Urban regions,East,At least once per month,0.06261624302541847,23673,0.05952998922742165,0.06570249682341531
2008,Rural regions,West,Never,0.6420992256954402,23673,0.6359924521664204,0.64820599922446
2008,Rural regions,West,At least once per week,0.13105821623171782,23673,0.12675932072134438,0.13535711174209125
2008,Rural regions,West,Seldom,0.1281904215658159,23673,0.1239318100092753,0.13244903312235648
2008,Rural regions,West,At least once per month,0.0986521365070261,23673,0.09485348995017301,0.1024507830638792
2008,Rural regions,East,Never,0.759235668789809,23673,0.7537892153224925,0.7646821222571254
2008,Rural regions,East,Seldom,0.09012738853503184,23673,0.08647944496020833,0.09377533210985535
2008,Rural regions,East,At least once per month,0.07929936305732484,23673,0.07585726297566217,0.0827414631389875
2008,Rural regions,East,At least once per week,0.07133757961783439,23673,0.06805875986161877,0.07461639937405001
2009,Urban regions,West,Never,0.6929039952295766,21983,0.6868060122570407,0.6990019782021124
2009,Urban regions,West,Seldom,0.11926058437686345,21983,0.11497623603419406,0.12354493271953283
2009,Urban regions,West,At least once per week,0.10534684953289604,21983,0.10128848816380039,0.10940521090199169
2009,Urban regions,West,At least once per month,0.08248857086066388,21983,0.07885180599690507,0.0861253357244227
2009,Urban regions,East,Never,0.752948885976409,21983,0.7472473909838449,0.7586503809689731
2009,Urban regions,East,Seldom,0.1107470511140236,21983,0.10659854882630414,0.11489555340174305
2009,Urban regions,East,At least once per month,0.07077326343381389,21983,0.06738319823360203,0.07416332863402575
2009,Urban regions,East,At least once per week,0.0655307994757536,21983,0.062259518706823336,0.06880208024468387
2009,Rural regions,West,Never,0.6162685213184155,21983,0.6098399969076249,0.622697045729206
2009,Rural regions,West,Seldom,0.14696099183550046,21983,0.14228042906169117,0.15164155460930975
2009,Rural regions,West,At least once per week,0.13032960387057757,21983,0.12587907653944708,0.13478013120170806
2009,Rural regions,West,At least once per month,0.1064408829755065,21983,0.10236399788435742,0.11051776806665557
2009,Rural regions,East,Never,0.7206965840589418,21983,0.7147655974042165,0.726627570713667
2009,Rural regions,East,Seldom,0.12424648359008707,21983,0.11988589022723446,0.12860707695293966
2009,Rural regions,East,At least once per month,0.08673811118553248,21983,0.08301749184723146,0.0904587305238335
2009,Rural regions,East,At least once per week,0.06831882116543872,21983,0.0649836630001751,0.07165397933070235
2011,Urban regions,West,Never,0.6691568836712913,41903,0.664651741100266,0.6736620262423166
2011,Urban regions,West,Seldom,0.13114445351246154,41903,0.12791237229309438,0.1343765347318287
2011,Urban regions,West,At least once per week,0.11406867976646368,41903,0.11102487531266118,0.11711248422026617
2011,Urban regions,West,At least once per month,0.08562998304978342,41903,0.08295076888713498,0.08830919721243186
2011,Urban regions,East,Never,0.7396504139834407,41903,0.7354487123362977,0.7438521156305836
2011,Urban regions,East,Seldom,0.10993560257589696,41903,0.106940488223184,0.11293071692860993
2011,Urban regions,East,At least once per month,0.07635694572217111,41903,0.07381415937226342,0.0788997320720788
2011,Urban regions,East,At least once per week,0.07405703771849126,41903,0.07154972329720174,0.07656435213978077
2011,Rural regions,West,Never,0.6073609506519227,41903,0.6026851747241844,0.6120367265796611
2011,Rural regions,West,At least once per week,0.136986301369863,41903,0.1336941414183703,0.1402784613213557
2011,Rural regions,West,Seldom,0.1340155141112395,41903,0.13075364817730842,0.13727738004517057
2011,Rural regions,West,At least once per month,0.12163723386697475,41903,0.11850752644759366,0.12476694128635585
2011,Rural regions,East,Never,0.7126520681265207,41903,0.7083191914753402,0.7169849447777012
2011,Rural regions,East,Seldom,0.11873479318734793,41903,0.11563754630109671,0.12183204007359916
2011,Rural regions,East,At least once per month,0.08953771289537713,41903,0.08680390815686899,0.09227151763388526
2011,Rural regions,East,At least once per week,0.07907542579075426,41903,0.07649158164849351,0.081659269933015
2013,Urban regions,West,Never,0.6844670481034117,44486,0.6801484476571574,0.6887856485496661
2013,Urban regions,West,At least once per week,0.1214946669492124,44486,0.11845871284993549,0.12453062104848932
2013,Urban regions,West,Seldom,0.10602528784346966,44486,0.10316432814716364,0.10888624753977569
2013,Urban regions,West,At least once per month,0.0880129971039062,44486,0.08538023194355153,0.09064576226426087
2013,Urban regions,East,Never,0.7538461538461538,44486,0.7498431217958585,0.7578491858964491
2013,Urban regions,East,Seldom,0.0917948717948718,44486,0.08911171793361533,0.09447802565612826
2013,Urban regions,East,At least once per week,0.0841025641025641,44486,0.08152343885698755,0.08668168934814065
2013,Urban regions,East,At least once per month,0.07025641025641026,44486,0.06788138098313216,0.07263143952968835
2013,Rural regions,West,Never,0.6315979754157628,44486,0.6271154190290353,0.6360805318024902
2013,Rural regions,West,At least once per week,0.13955169920462762,44486,0.13633156221469664,0.1427718361945586
2013,Rural regions,West,Seldom,0.1153289949385394,44486,0.11236071714492431,0.1182972727321545
2013,Rural regions,West,At least once per month,0.11352133044107014,44486,0.11057339971472419,0.1164692611674161
2013,Rural regions,East,Never,0.7337436446347337,44486,0.7296362487811568,0.7378510404883106
2013,Rural regions,East,Seldom,0.09847471233609847,44486,0.09570588604834693,0.10124353862385002
2013,Rural regions,East,At least once per week,0.0850949959860851,44486,0.08250210412117315,0.08768788785099704
2013,Rural regions,East,At least once per month,0.08268664704308269,44486,0.08012734854925761,0.08524594553690777
2015,Urban regions,West,Never,0.6870283170999162,38036,0.6823681821492806,0.6916884520505517
2015,Urban regions,West,Seldom,0.12268593175514417,38036,0.11938882065423698,0.12598304285605136
2015,Urban regions,West,At least once per week,0.10778558988582855,38036,0.10466904332172634,0.11090213644993076
2015,Urban regions,West,At least once per month,0.08250016125911114,38036,0.07973520001025791,0.08526512250796436
2015,Urban regions,East,Never,0.721294363256785,38036,0.7167883984304929,0.725800328083077
2015,Urban regions,East,Seldom,0.10490605427974947,38036,0.10182646188705456,0.10798564667244438
2015,Urban regions,East,At least once per week,0.08924843423799582,38036,0.08638320800933205,0.09211366046665959
2015,Urban regions,East,At least once per month,0.08455114822546973,38036,0.08175515928621477,0.0873471371647247
2015,Rural regions,West,Never,0.621808143547274,38036,0.6169346214310018,0.6266816656635462
2015,Rural regions,West,Seldom,0.1432022084195997,38036,0.13968196513246922,0.1467224517067302
2015,Rural regions,West,At least once per week,0.1275017253278123,38036,0.12414976421799825,0.13085368643762632
2015,Rural regions,West,At least once per month,0.10748792270531402,38036,0.10437516341685596,0.11060068199377207
2015,Rural regions,East,Never,0.7063057875035992,38036,0.7017285575779609,0.7108830174292374
2015,Rural regions,East,Seldom,0.1217967175352721,38036,0.11850991228493427,0.12508352278560994
2015,Rural regions,East,At least once per month,0.10164123236395048,38036,0.09860441608791681,0.10467804863998414
2015,Rural regions,East,At least once per week,0.07025626259717824,38036,0.06768774346884185,0.07282478172551463
2017,Urban regions,West,Never,0.6722123192711428,45410,0.667894843910684,0.6765297946316016
2017,Urban regions,West,Seldom,0.12028784577804186,45410,0.11729584646031867,0.12327984509576505
2017,Urban regions,West,At least once per week,0.11612860632468476,45410,0.1131818483564811,0.11907536429288842
2017,Urban regions,West,At least once per month,0.09137122862613059,45410,0.08872103079033149,0.0940214264619297
2017,Urban regions,East,Never,0.7033419023136247,45410,0.699140525154928,0.7075432794723214
2017,Urban regions,East,Seldom,0.10848329048843187,45410,0.10562289233527088,0.11134368864159287
2017,Urban regions,East,At least once per month,0.09460154241645244,45410,0.0919097020327938,0.09729338280011107
