year,bula_h,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,"Rhineland-Palatinate, Saarland",Never,0.78579,603,761,0.75662,0.81496
1986,Baden-Wuerttemberg,At least once per week,0.08744,144,1969,0.07496,0.09992
1986,Baden-Wuerttemberg,At least once per month,0.06493,111,1969,0.05404,0.07581
1986,Baden-Wuerttemberg,Seldom,0.10713,184,1969,0.09346,0.12079
1986,Baden-Wuerttemberg,Never,0.74051,1530,1969,0.72114,0.75987
1986,Bavaria,At least once per week,0.09233,157,1750,0.07876,0.10589
1986,Bavaria,At least once per month,0.09066,141,1750,0.07720,0.10411
1986,Bavaria,Seldom,0.07533,130,1750,0.06296,0.08770
1986,Bavaria,Never,0.74169,1322,1750,0.72117,0.76220
1986,Berlin,Never,0.79675,284,284,0.74986,0.84364
1988,Schleswig-Holstein,Never,0.78470,248,248,0.73344,0.83596
1988,Hamburg,Never,0.81310,164,164,0.75325,0.87295
1988,Lower Saxony,At least once per week,0.07625,75,1033,0.06006,0.09244
1988,Lower Saxony,At least once per month,0.06345,73,1033,0.04858,0.07833
1988,Lower Saxony,Seldom,0.08122,85,1033,0.06456,0.09789
1988,Lower Saxony,Never,0.77908,800,1033,0.75376,0.80439
1988,Bremen,Never,0.87584,86,86,0.80573,0.94594
1988,North Rhine-Westphalia,At least once per week,0.08736,212,2669,0.07665,0.09807
1988,North Rhine-Westphalia,At least once per month,0.04890,124,2669,0.04072,0.05709
1988,North Rhine-Westphalia,Seldom,0.07935,195,2669,0.06909,0.08960
1988,North Rhine-Westphalia,Never,0.78439,2138,2669,0.76878,0.79999
1988,Hesse,At least once per week,0.08384,66,990,0.06657,0.10112
1988,Hesse,At least once per month,0.07379,61,990,0.05750,0.09009
1988,Hesse,Seldom,0.08946,75,990,0.07167,0.10725
1988,Hesse,Never,0.75290,788,990,0.72602,0.77978
1988,"Rhineland-Palatinate, Saarland",At least once per week,0.09576,62,730,0.07440,0.11712
1988,"Rhineland-Palatinate, Saarland",At least once per month,0.07629,54,730,0.05702,0.09557
1988,"Rhineland-Palatinate, Saarland",Seldom,0.07170,47,730,0.05297,0.09043
1988,"Rhineland-Palatinate, Saarland",Never,0.75624,567,730,0.72508,0.78741
1988,Baden-Wuerttemberg,At least once per week,0.11053,167,1873,0.09632,0.12473
1988,Baden-Wuerttemberg,At least once per month,0.06941,108,1873,0.05790,0.08092
1988,Baden-Wuerttemberg,Seldom,0.16360,240,1873,0.14685,0.18036
1988,Baden-Wuerttemberg,Never,0.65646,1358,1873,0.63495,0.67797
1988,Bavaria,At least once per week,0.09547,160,1617,0.08114,0.10980
1988,Bavaria,At least once per month,0.08829,134,1617,0.07446,0.10212
1988,Bavaria,Seldom,0.09011,141,1617,0.07615,0.10408
1988,Bavaria,Never,0.72612,1182,1617,0.70438,0.74787
1988,Berlin,Never,0.80359,272,272,0.75629,0.85089
1990,Schleswig-Holstein,Never,0.78836,223,223,0.73463,0.84209
1990,Hamburg,Never,0.79592,134,134,0.72743,0.86442
1990,Lower Saxony,At least once per week,0.08859,78,970,0.07070,0.10649
1990,Lower Saxony,At least once per month,0.06428,60,970,0.04884,0.07972
1990,Lower Saxony,Seldom,0.09960,91,970,0.08074,0.11845
1990,Lower Saxony,Never,0.74753,741,970,0.72017,0.77488
1990,Bremen,Never,0.81042,80,80,0.72398,0.89685
1990,North Rhine-Westphalia,At least once per week,0.07649,168,2544,0.06616,0.08682
1990,North Rhine-Westphalia,At least once per month,0.06839,145,2544,0.05858,0.07820
1990,North Rhine-Westphalia,Seldom,0.11193,268,2544,0.09968,0.12419
1990,North Rhine-Westphalia,Never,0.74318,1963,2544,0.72620,0.76016
1990,Hesse,At least once per week,0.09538,73,975,0.07694,0.11383
1990,Hesse,At least once per month,0.07242,57,975,0.05614,0.08870
1990,Hesse,Seldom,0.12542,94,975,0.10462,0.14622
1990,Hesse,Never,0.70677,751,975,0.67818,0.73536
1990,"Rhineland-Palatinate, Saarland",At least once per week,0.09525,61,671,0.07302,0.11747
1990,"Rhineland-Palatinate, Saarland",At least once per month,0.04776,32,671,0.03161,0.06391
1990,"Rhineland-Palatinate, Saarland",Seldom,0.09157,64,671,0.06973,0.11341
1990,"Rhineland-Palatinate, Saarland",Never,0.76542,514,671,0.73333,0.79750
1990,Baden-Wuerttemberg,At least once per week,0.09851,145,1782,0.08467,0.11235
1990,Baden-Wuerttemberg,At least once per month,0.09603,130,1782,0.08235,0.10971
1990,Baden-Wuerttemberg,Seldom,0.15301,243,1782,0.13629,0.16973
1990,Baden-Wuerttemberg,Never,0.65245,1264,1782,0.63034,0.67457
1990,Bavaria,At least once per week,0.09209,137,1594,0.07789,0.10629
1990,Bavaria,At least once per month,0.08032,124,1594,0.06697,0.09367
1990,Bavaria,Seldom,0.13846,207,1594,0.12150,0.15542
1990,Bavaria,Never,0.68913,1126,1594,0.66640,0.71186
1990,Berlin,At least once per week,0.05369,36,620,0.03593,0.07144
1990,Berlin,At least once per month,0.05599,37,620,0.03788,0.07410
1990,Berlin,Seldom,0.09847,57,620,0.07500,0.12194
1990,Berlin,Never,0.79186,490,620,0.75988,0.82384
1990,Brandenburg,At least once per week,0.04653,36,715,0.03108,0.06198
1990,Brandenburg,At least once per month,0.12667,99,715,0.10227,0.15107
1990,Brandenburg,Seldom,0.10917,77,715,0.08629,0.13204
1990,Brandenburg,Never,0.71763,503,715,0.68461,0.75065
1990,Mecklenburg-Western Pomerania,At least once per month,0.07965,44,461,0.05490,0.10439
1990,Mecklenburg-Western Pomerania,Seldom,0.10135,52,461,0.07377,0.12893
1990,Mecklenburg-Western Pomerania,Never,0.77403,365,461,0.73581,0.81225
1990,Saxony,At least once per week,0.05496,77,1289,0.04251,0.06741
1990,Saxony,At least once per month,0.11489,153,1289,0.09748,0.13231
1990,Saxony,Seldom,0.11031,168,1289,0.09320,0.12742
1990,Saxony,Never,0.71984,891,1289,0.69531,0.74436
1990,Saxony-Anhalt,At least once per week,0.09017,67,792,0.07021,0.11013
1990,Saxony-Anhalt,At least once per month,0.10831,93,792,0.08665,0.12997
1990,Saxony-Anhalt,Seldom,0.07780,74,792,0.05913,0.09647
1990,Saxony-Anhalt,Never,0.72372,558,792,0.69256,0.75488
1990,Thuringa,At least once per week,0.07371,58,736,0.05482,0.09260
1990,Thuringa,At least once per month,0.10080,85,736,0.07904,0.12257
1990,Thuringa,Seldom,0.08314,68,736,0.06318,0.10310
1990,Thuringa,Never,0.74235,525,736,0.71074,0.77397
1992,Schleswig-Holstein,Never,0.78130,218,218,0.72630,0.83630
1992,Hamburg,Never,0.85152,125,125,0.78894,0.91411
1992,Lower Saxony,At least once per week,0.07850,71,956,0.06144,0.09556
1992,Lower Saxony,At least once per month,0.05935,55,956,0.04436,0.07433
1992,Lower Saxony,Seldom,0.11453,109,956,0.09433,0.13473
1992,Lower Saxony,Never,0.74762,721,956,0.72007,0.77517
1992,Bremen,Never,0.84190,75,75,0.75877,0.92502
1992,North Rhine-Westphalia,At least once per week,0.06459,142,2489,0.05493,0.07425
1992,North Rhine-Westphalia,At least once per month,0.05485,118,2489,0.04590,0.06379
1992,North Rhine-Westphalia,Seldom,0.11217,255,2489,0.09977,0.12457
1992,North Rhine-Westphalia,Never,0.76839,1974,2489,0.75181,0.78497
1992,Hesse,At least once per week,0.08134,63,942,0.06387,0.09881
1992,Hesse,At least once per month,0.05995,49,942,0.04479,0.07512
1992,Hesse,Seldom,0.11611,97,942,0.09564,0.13658
1992,Hesse,Never,0.74260,733,942,0.71466,0.77053
1992,"Rhineland-Palatinate, Saarland",At least once per week,0.06721,39,652,0.04798,0.08645
1992,"Rhineland-Palatinate, Saarland",At least once per month,0.06311,41,652,0.04443,0.08179
1992,"Rhineland-Palatinate, Saarland",Seldom,0.11938,83,652,0.09447,0.14428
1992,"Rhineland-Palatinate, Saarland",Never,0.75030,489,652,0.71704,0.78355
1992,Baden-Wuerttemberg,At least once per week,0.09260,144,1739,0.07898,0.10623
1992,Baden-Wuerttemberg,At least once per month,0.08643,122,1739,0.07322,0.09964
1992,Baden-Wuerttemberg,Seldom,0.15219,230,1739,0.13531,0.16908
1992,Baden-Wuerttemberg,Never,0.66877,1243,1739,0.64665,0.69090
1992,Bavaria,At least once per week,0.07003,119,1615,0.05758,0.08248
1992,Bavaria,At least once per month,0.07457,118,1615,0.06175,0.08738
1992,Bavaria,Seldom,0.10069,152,1615,0.08601,0.11537
1992,Bavaria,Never,0.75471,1226,1615,0.73372,0.77570
1992,Berlin,Seldom,0.09731,50,540,0.07229,0.12233
1992,Berlin,Never,0.81278,490,540,0.77984,0.84571
1992,Brandenburg,At least once per month,0.05730,37,631,0.03915,0.07544
1992,Brandenburg,Seldom,0.09117,59,631,0.06869,0.11365
1992,Brandenburg,Never,0.81511,535,631,0.78479,0.84542
1992,Mecklenburg-Western Pomerania,Seldom,0.08857,44,371,0.05962,0.11752
1992,Mecklenburg-Western Pomerania,Never,0.80927,327,371,0.76924,0.84930
1992,Saxony,At least once per week,0.03682,48,1143,0.02590,0.04774
1992,Saxony,At least once per month,0.05239,66,1143,0.03947,0.06531
1992,Saxony,Seldom,0.08046,102,1143,0.06469,0.09624
1992,Saxony,Never,0.83033,927,1143,0.80856,0.85210
1992,Saxony-Anhalt,At least once per week,0.04955,33,762,0.03413,0.06497
1992,Saxony-Anhalt,At least once per month,0.05151,46,762,0.03580,0.06721
1992,Saxony-Anhalt,Seldom,0.09812,82,762,0.07699,0.11926
1992,Saxony-Anhalt,Never,0.80082,601,762,0.77245,0.82920
1992,Thuringa,At least once per week,0.04525,31,680,0.02962,0.06089
1992,Thuringa,At least once per month,0.06104,47,680,0.04303,0.07905
1992,Thuringa,Seldom,0.08070,70,680,0.06022,0.10119
1992,Thuringa,Never,0.81301,532,680,0.78368,0.84233
1994,Schleswig-Holstein,Never,0.72314,217,217,0.66347,0.78281
1994,Hamburg,Never,0.86727,122,122,0.80682,0.92773
1994,Lower Saxony,At least once per week,0.07875,73,961,0.06171,0.09579
1994,Lower Saxony,At least once per month,0.05946,59,961,0.04450,0.07442
1994,Lower Saxony,Seldom,0.12614,114,961,0.10514,0.14715
1994,Lower Saxony,Never,0.73564,715,961,0.70775,0.76354
1994,Bremen,Never,0.78456,66,66,0.68462,0.88451
1994,North Rhine-Westphalia,At least once per week,0.06186,145,2431,0.05228,0.07143
1994,North Rhine-Westphalia,At least once per month,0.05648,115,2431,0.04730,0.06565
1994,North Rhine-Westphalia,Seldom,0.10613,259,2431,0.09388,0.11837
1994,North Rhine-Westphalia,Never,0.77554,1912,2431,0.75895,0.79213
1994,Hesse,At least once per week,0.08432,59,909,0.06625,0.10239
1994,Hesse,At least once per month,0.06457,51,909,0.04858,0.08055
1994,Hesse,Seldom,0.11589,97,909,0.09507,0.13671
1994,Hesse,Never,0.73522,702,909,0.70653,0.76392
1994,"Rhineland-Palatinate, Saarland",At least once per week,0.08062,44,627,0.05929,0.10194
1994,"Rhineland-Palatinate, Saarland",At least once per month,0.06446,42,627,0.04522,0.08370
1994,"Rhineland-Palatinate, Saarland",Seldom,0.11681,76,627,0.09165,0.14197
1994,"Rhineland-Palatinate, Saarland",Never,0.73811,465,627,0.70367,0.77255
1994,Baden-Wuerttemberg,At least once per week,0.09990,150,1721,0.08573,0.11408
1994,Baden-Wuerttemberg,At least once per month,0.09006,138,1721,0.07654,0.10359
1994,Baden-Wuerttemberg,Seldom,0.15707,259,1721,0.13987,0.17426
1994,Baden-Wuerttemberg,Never,0.65296,1174,1721,0.63047,0.67546
1994,Bavaria,At least once per week,0.07132,114,1566,0.05857,0.08407
1994,Bavaria,At least once per month,0.08268,111,1566,0.06904,0.09632
1994,Bavaria,Seldom,0.12631,199,1566,0.10985,0.14277
1994,Bavaria,Never,0.71969,1142,1566,0.69744,0.74194
1994,Berlin,Seldom,0.08956,48,493,0.06433,0.11480
1994,Berlin,Never,0.81769,445,493,0.78357,0.85180
1994,Brandenburg,At least once per month,0.05661,31,587,0.03790,0.07532
1994,Brandenburg,Seldom,0.07915,52,587,0.05729,0.10100
1994,Brandenburg,Never,0.83865,504,587,0.80886,0.86843
1994,Mecklenburg-Western Pomerania,At least once per month,0.09438,34,403,0.06580,0.12296
1994,Mecklenburg-Western Pomerania,Seldom,0.08094,38,403,0.05427,0.10760
1994,Mecklenburg-Western Pomerania,Never,0.81212,331,403,0.77393,0.85030
1994,Saxony,At least once per week,0.03332,40,1119,0.02280,0.04384
1994,Saxony,At least once per month,0.06797,78,1119,0.05321,0.08272
1994,Saxony,Seldom,0.08771,114,1119,0.07113,0.10429
1994,Saxony,Never,0.81100,887,1119,0.78805,0.83395
1994,Saxony-Anhalt,At least once per week,0.04684,35,697,0.03114,0.06254
1994,Saxony-Anhalt,At least once per month,0.04607,36,697,0.03049,0.06164
1994,Saxony-Anhalt,Seldom,0.08632,68,697,0.06546,0.10719
1994,Saxony-Anhalt,Never,0.82077,558,697,0.79227,0.84926
1994,Thuringa,At least once per week,0.05483,34,661,0.03746,0.07219
1994,Thuringa,At least once per month,0.04970,46,661,0.03312,0.06628
1994,Thuringa,Seldom,0.06841,50,661,0.04915,0.08767
1994,Thuringa,Never,0.82706,531,661,0.79820,0.85591
1995,Schleswig-Holstein,Never,0.73754,218,218,0.67900,0.79608
1995,Hamburg,Never,0.87152,116,116,0.81036,0.93268
1995,Lower Saxony,At least once per week,0.07727,82,1041,0.06104,0.09350
1995,Lower Saxony,At least once per month,0.04957,52,1041,0.03638,0.06277
1995,Lower Saxony,Seldom,0.09919,86,1041,0.08102,0.11736
1995,Lower Saxony,Never,0.77397,821,1041,0.74855,0.79939
1995,Bremen,Never,0.85080,76,76,0.77017,0.93144
1995,North Rhine-Westphalia,At least once per week,0.07962,183,2563,0.06913,0.09010
1995,North Rhine-Westphalia,At least once per month,0.05084,114,2563,0.04233,0.05935
1995,North Rhine-Westphalia,Seldom,0.08367,198,2563,0.07294,0.09439
1995,North Rhine-Westphalia,Never,0.78588,2068,2563,0.76999,0.80176
1995,Hesse,At least once per week,0.08587,65,935,0.06790,0.10384
1995,Hesse,At least once per month,0.05632,46,935,0.04154,0.07111
1995,Hesse,Seldom,0.09550,79,935,0.07665,0.11435
1995,Hesse,Never,0.76231,745,935,0.73501,0.78961
1995,"Rhineland-Palatinate, Saarland",At least once per week,0.10720,63,705,0.08435,0.13006
1995,"Rhineland-Palatinate, Saarland",At least once per month,0.07757,49,705,0.05781,0.09733
1995,"Rhineland-Palatinate, Saarland",Seldom,0.08091,53,705,0.06077,0.10105
1995,"Rhineland-Palatinate, Saarland",Never,0.73432,540,705,0.70169,0.76695
1995,Baden-Wuerttemberg,At least once per week,0.10080,167,1776,0.08679,0.11480
1995,Baden-Wuerttemberg,At least once per month,0.07884,113,1776,0.06630,0.09138
1995,Baden-Wuerttemberg,Seldom,0.11329,187,1776,0.09854,0.12803
1995,Baden-Wuerttemberg,Never,0.70708,1309,1776,0.68591,0.72825
1995,Bavaria,At least once per week,0.08108,129,1675,0.06801,0.09416
1995,Bavaria,At least once per month,0.06033,92,1675,0.04892,0.07173
1995,Bavaria,Seldom,0.09968,161,1675,0.08533,0.11403
1995,Bavaria,Never,0.75891,1293,1675,0.73841,0.77940
1995,Berlin,Seldom,0.05649,36,522,0.03667,0.07632
1995,Berlin,Never,0.87486,486,522,0.84645,0.90327
1995,Brandenburg,Seldom,0.08491,44,533,0.06122,0.10859
1995,Brandenburg,Never,0.83409,489,533,0.80247,0.86570
1995,Mecklenburg-Western Pomerania,Seldom,0.08521,37,379,0.05706,0.11336
1995,Mecklenburg-Western Pomerania,Never,0.81689,342,379,0.77790,0.85588
1995,Saxony,At least once per week,0.04348,54,1088,0.03135,0.05560
1995,Saxony,At least once per month,0.06870,78,1088,0.05366,0.08374
1995,Saxony,Seldom,0.05469,69,1088,0.04118,0.06821
1995,Saxony,Never,0.83313,887,1088,0.81096,0.85529
1995,Saxony-Anhalt,At least once per week,0.05076,37,683,0.03429,0.06724
1995,Saxony-Anhalt,At least once per month,0.05123,40,683,0.03468,0.06777
1995,Saxony-Anhalt,Seldom,0.04916,43,683,0.03294,0.06539
1995,Saxony-Anhalt,Never,0.84885,563,683,0.82196,0.87573
1995,Thuringa,At least once per week,0.05179,38,649,0.03473,0.06885
1995,Thuringa,At least once per month,0.05815,43,649,0.04013,0.07617
1995,Thuringa,Seldom,0.05814,47,649,0.04012,0.07616
1995,Thuringa,Never,0.83192,521,649,0.80313,0.86071
1996,Schleswig-Holstein,Seldom,0.18222,42,243,0.13359,0.23086
1996,Schleswig-Holstein,Never,0.66725,201,243,0.60788,0.72662
1996,Hamburg,Never,0.81065,102,102,0.73424,0.88705
1996,Lower Saxony,At least once per week,0.08083,87,1039,0.06425,0.09741
1996,Lower Saxony,At least once per month,0.06010,69,1039,0.04564,0.07456
1996,Lower Saxony,Seldom,0.15767,147,1039,0.13550,0.17984
1996,Lower Saxony,Never,0.70139,736,1039,0.67355,0.72923
1996,Bremen,Never,0.80125,74,74,0.70970,0.89279
1996,North Rhine-Westphalia,At least once per week,0.07331,162,2541,0.06317,0.08344
1996,North Rhine-Westphalia,At least once per month,0.06992,153,2541,0.06001,0.07984
1996,North Rhine-Westphalia,Seldom,0.13824,319,2541,0.12482,0.15166
1996,North Rhine-Westphalia,Never,0.71853,1907,2541,0.70104,0.73602
1996,Hesse,At least once per week,0.09334,59,905,0.07438,0.11231
1996,Hesse,At least once per month,0.06104,50,905,0.04544,0.07665
1996,Hesse,Seldom,0.14786,133,905,0.12472,0.17100
1996,Hesse,Never,0.69775,663,905,0.66781,0.72768
1996,"Rhineland-Palatinate, Saarland",At least once per week,0.10837,66,691,0.08518,0.13157
1996,"Rhineland-Palatinate, Saarland",At least once per month,0.07627,51,691,0.05646,0.09607
1996,"Rhineland-Palatinate, Saarland",Seldom,0.12407,95,691,0.09947,0.14867
1996,"Rhineland-Palatinate, Saarland",Never,0.69129,479,691,0.65682,0.72576
1996,Baden-Wuerttemberg,At least once per week,0.09301,148,1697,0.07919,0.10683
1996,Baden-Wuerttemberg,At least once per month,0.08984,124,1697,0.07623,0.10345
1996,Baden-Wuerttemberg,Seldom,0.18651,307,1697,0.16798,0.20505
1996,Baden-Wuerttemberg,Never,0.63064,1118,1697,0.60767,0.65361
1996,Bavaria,At least once per week,0.07891,131,1649,0.06589,0.09193
1996,Bavaria,At least once per month,0.08904,117,1649,0.07529,0.10279
1996,Bavaria,Seldom,0.15551,245,1649,0.13801,0.17300
1996,Bavaria,Never,0.67654,1156,1649,0.65395,0.69913
1996,Berlin,Seldom,0.06886,41,487,0.04635,0.09137
1996,Berlin,Never,0.81829,446,487,0.78401,0.85257
1996,Brandenburg,At least once per month,0.05804,37,581,0.03901,0.07707
1996,Brandenburg,Seldom,0.11830,68,581,0.09202,0.14458
1996,Brandenburg,Never,0.79475,476,581,0.76188,0.82762
1996,Mecklenburg-Western Pomerania,At least once per month,0.09174,33,388,0.06298,0.12050
1996,Mecklenburg-Western Pomerania,Seldom,0.12955,58,388,0.09610,0.16301
1996,Mecklenburg-Western Pomerania,Never,0.75887,297,388,0.71626,0.80149
1996,Saxony,At least once per week,0.05699,63,1100,0.04328,0.07070
1996,Saxony,At least once per month,0.06863,83,1100,0.05368,0.08357
1996,Saxony,Seldom,0.09656,115,1100,0.07910,0.11402
1996,Saxony,Never,0.77782,839,1100,0.75325,0.80240
1996,Saxony-Anhalt,At least once per week,0.04945,37,668,0.03300,0.06590
1996,Saxony-Anhalt,At least once per month,0.05497,37,668,0.03767,0.07227
1996,Saxony-Anhalt,Seldom,0.11662,92,668,0.09226,0.14098
1996,Saxony-Anhalt,Never,0.77896,502,668,0.74747,0.81045
1996,Thuringa,At least once per week,0.04944,36,660,0.03289,0.06599
1996,Thuringa,At least once per month,0.07745,54,660,0.05704,0.09786
1996,Thuringa,Seldom,0.14472,102,660,0.11786,0.17159
1996,Thuringa,Never,0.72839,468,660,0.69443,0.76235
1997,Schleswig-Holstein,Seldom,0.17249,39,228,0.12334,0.22163
1997,Schleswig-Holstein,Never,0.69405,189,228,0.63411,0.75400
1997,Hamburg,Never,0.78005,101,101,0.69887,0.86124
1997,Lower Saxony,At least once per week,0.07146,73,1024,0.05568,0.08725
1997,Lower Saxony,At least once per month,0.05897,67,1024,0.04454,0.07341
1997,Lower Saxony,Seldom,0.15444,149,1024,0.13230,0.17659
1997,Lower Saxony,Never,0.71512,735,1024,0.68746,0.74278
1997,Bremen,Never,0.80264,72,72,0.71005,0.89522
1997,North Rhine-Westphalia,At least once per week,0.07662,168,2491,0.06617,0.08706
1997,North Rhine-Westphalia,At least once per month,0.07315,146,2491,0.06292,0.08337
1997,North Rhine-Westphalia,Seldom,0.11294,275,2491,0.10051,0.12537
1997,North Rhine-Westphalia,Never,0.73730,1902,2491,0.72001,0.75458
1997,Hesse,At least once per week,0.10974,75,841,0.08860,0.13088
1997,Hesse,At least once per month,0.05000,40,841,0.03526,0.06474
1997,Hesse,Seldom,0.15856,108,841,0.13385,0.18326
1997,Hesse,Never,0.68171,618,841,0.65021,0.71321
1997,"Rhineland-Palatinate, Saarland",At least once per week,0.11050,62,709,0.08740,0.13359
1997,"Rhineland-Palatinate, Saarland",At least once per month,0.07751,51,709,0.05781,0.09720
1997,"Rhineland-Palatinate, Saarland",Seldom,0.10745,88,709,0.08464,0.13026
1997,"Rhineland-Palatinate, Saarland",Never,0.70455,508,709,0.67094,0.73816
1997,Baden-Wuerttemberg,At least once per week,0.08366,149,1693,0.07046,0.09685
1997,Baden-Wuerttemberg,At least once per month,0.10155,126,1693,0.08715,0.11594
1997,Baden-Wuerttemberg,Seldom,0.16466,281,1693,0.14698,0.18233
1997,Baden-Wuerttemberg,Never,0.65014,1137,1693,0.62742,0.67287
1997,Bavaria,At least once per week,0.07693,135,1614,0.06392,0.08993
1997,Bavaria,At least once per month,0.09475,129,1614,0.08046,0.10904
1997,Bavaria,Seldom,0.12238,213,1614,0.10639,0.13838
1997,Bavaria,Never,0.70594,1137,1614,0.68370,0.72817
1997,Berlin,Seldom,0.09884,54,451,0.07127,0.12642
1997,Berlin,Never,0.79172,397,451,0.75420,0.82924
1997,Brandenburg,At least once per month,0.06652,41,575,0.04613,0.08691
1997,Brandenburg,Seldom,0.10625,60,575,0.08104,0.13146
1997,Brandenburg,Never,0.79443,474,575,0.76137,0.82749
1997,Mecklenburg-Western Pomerania,Seldom,0.09975,43,341,0.06789,0.13160
1997,Mecklenburg-Western Pomerania,Never,0.78244,298,341,0.73858,0.82629
1997,Saxony,At least once per week,0.05934,64,1074,0.04521,0.07348
1997,Saxony,At least once per month,0.06048,69,1074,0.04622,0.07475
1997,Saxony,Seldom,0.09810,114,1074,0.08030,0.11590
1997,Saxony,Never,0.78207,827,1074,0.75737,0.80677
1997,Saxony-Anhalt,At least once per week,0.05111,33,660,0.03430,0.06792
1997,Saxony-Anhalt,At least once per month,0.06257,39,660,0.04408,0.08106
1997,Saxony-Anhalt,Seldom,0.06648,65,660,0.04746,0.08550
1997,Saxony-Anhalt,Never,0.81985,523,660,0.79050,0.84919
1997,Thuringa,At least once per week,0.05758,35,658,0.03977,0.07539
1997,Thuringa,At least once per month,0.08228,57,658,0.06126,0.10329
1997,Thuringa,Seldom,0.09714,71,658,0.07449,0.11978
1997,Thuringa,Never,0.76301,495,658,0.73049,0.79552
1998,Schleswig-Holstein,Seldom,0.13061,50,290,0.09176,0.16947
1998,Schleswig-Holstein,Never,0.71524,240,290,0.66321,0.76727
1998,Hamburg,Never,0.83225,131,131,0.76802,0.89648
1998,Lower Saxony,At least once per week,0.09086,110,1186,0.07449,0.10722
1998,Lower Saxony,At least once per month,0.06150,71,1186,0.04782,0.07518
1998,Lower Saxony,Seldom,0.10607,118,1186,0.08854,0.12361
1998,Lower Saxony,Never,0.74157,887,1186,0.71665,0.76650
1998,Bremen,Never,0.78871,75,75,0.69570,0.88172
1998,North Rhine-Westphalia,At least once per week,0.06871,183,2809,0.05936,0.07807
1998,North Rhine-Westphalia,At least once per month,0.06553,173,2809,0.05637,0.07468
1998,North Rhine-Westphalia,Seldom,0.10148,261,2809,0.09032,0.11265
1998,North Rhine-Westphalia,Never,0.76427,2192,2809,0.74857,0.77997
