"pli0096_h","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","2001","17-29","(noch) kein Abschluss","25","","",""
"Min 1x pro Monat","2001","17-29","Hauptschule","39","0.0434024687384682","0.0304589766923669","0.0563459607845696"
"Min 1x pro Monat","2001","17-29","Realschule","88","0.0679698600563439","0.0545832265903118","0.0813564935223759"
"Min 1x pro Monat","2001","17-29","(Fach-)Abitur","49","0.0533199046642295","0.0386171681444467","0.0680226411840123"
"Min 1x pro Monat","2001","17-29","AkademikerIn","15","","",""
"Min 1x pro Monat","2001","30-45","(noch) kein Abschluss","1","","",""
"Min 1x pro Monat","2001","30-45","Hauptschule","139","0.0639176904350686","0.0538016450058681","0.0740337358642692"
"Min 1x pro Monat","2001","30-45","Realschule","211","0.0791274442030695","0.068803062216917","0.0894518261892221"
"Min 1x pro Monat","2001","30-45","(Fach-)Abitur","68","0.0801445943717512","0.0614462789501541","0.0988429097933483"
"Min 1x pro Monat","2001","30-45","AkademikerIn","137","0.0855467158985162","0.0713212238550236","0.0997722079420087"
"Min 1x pro Monat","2001","46-65","(noch) kein Abschluss","1","","",""
"Min 1x pro Monat","2001","46-65","Hauptschule","295","0.0808770023945962","0.0721564808392525","0.08959752394994"
"Min 1x pro Monat","2001","46-65","Realschule","142","0.109237573807289","0.0925977710340607","0.125877376580517"
"Min 1x pro Monat","2001","46-65","(Fach-)Abitur","37","0.102540884961684","0.0706226240381517","0.134459145885217"
"Min 1x pro Monat","2001","46-65","AkademikerIn","184","0.124352080814463","0.107023467076785","0.141680694552141"
"Min 1x pro Monat","2001","66","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2001","66","Hauptschule","","","",""
"Min 1x pro Monat","2001","66","Realschule","","","",""
"Min 1x pro Monat","2001","66","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2001","66","AkademikerIn","","","",""
"Seltener","2001","17-29","(noch) kein Abschluss","81","0.126152798456391","0.0991551325192268","0.153150464393554"
"Seltener","2001","17-29","Hauptschule","92","0.0911959256876912","0.0729085044981034","0.109483346877279"
"Seltener","2001","17-29","Realschule","176","0.124772326596469","0.107196414850497","0.14234823834244"
"Seltener","2001","17-29","(Fach-)Abitur","149","0.155814516743963","0.132080307443837","0.179548726044089"
"Seltener","2001","17-29","AkademikerIn","43","0.204784138167646","0.152055384470839","0.257512891864453"
"Seltener","2001","30-45","(noch) kein Abschluss","4","","",""
"Seltener","2001","30-45","Hauptschule","257","0.11409895094003","0.100950437678258","0.127247464201802"
"Seltener","2001","30-45","Realschule","382","0.149467209293826","0.135830197254228","0.163104221333423"
"Seltener","2001","30-45","(Fach-)Abitur","117","0.158648351925984","0.133488264901481","0.183808438950488"
"Seltener","2001","30-45","AkademikerIn","267","0.198473372638702","0.178187440594731","0.218759304682673"
"Seltener","2001","46-65","(noch) kein Abschluss","6","","",""
"Seltener","2001","46-65","Hauptschule","354","0.0952465054333174","0.0858572148449065","0.104635796021728"
"Seltener","2001","46-65","Realschule","166","0.129426995604313","0.111521092098731","0.147332899109895"
"Seltener","2001","46-65","(Fach-)Abitur","55","0.16202290307195","0.123253632249972","0.200792173893928"
"Seltener","2001","46-65","AkademikerIn","214","0.148149248405937","0.129493872068659","0.166804624743216"
"Seltener","2001","66","(noch) kein Abschluss","","","",""
"Seltener","2001","66","Hauptschule","","","",""
"Seltener","2001","66","Realschule","","","",""
"Seltener","2001","66","(Fach-)Abitur","","","",""
"Seltener","2001","66","AkademikerIn","","","",""
"Nie","2001","17-29","(noch) kein Abschluss","428","0.756819890431352","0.721936369102733","0.791703411759971"
"Nie","2001","17-29","Hauptschule","772","0.817373518889333","0.792830850800587","0.841916186978079"
"Nie","2001","17-29","Realschule","1003","0.730630830991452","0.707035767703968","0.754225894278935"
"Nie","2001","17-29","(Fach-)Abitur","626","0.703056675892143","0.673155806176616","0.732957545607671"
"Nie","2001","17-29","AkademikerIn","152","0.641105242255194","0.578428696516761","0.703781787993627"
"Nie","2001","30-45","(noch) kein Abschluss","69","0.921890312995886","0.861953340409641","0.98182728558213"
"Nie","2001","30-45","Hauptschule","1681","0.745641234643156","0.727630495855217","0.763651973431096"
"Nie","2001","30-45","Realschule","1808","0.679895484764117","0.662052491616025","0.69773847791221"
"Nie","2001","30-45","(Fach-)Abitur","557","0.683579336075595","0.651551141127954","0.715607531023236"
"Nie","2001","30-45","AkademikerIn","947","0.628517305272298","0.603941215897593","0.653093394647004"
"Nie","2001","46-65","(noch) kein Abschluss","131","0.885419863619915","0.832846249582813","0.937993477657017"
"Nie","2001","46-65","Hauptschule","2832","0.754085751378922","0.740312219000231","0.767859283757613"
"Nie","2001","46-65","Realschule","907","0.669829265482001","0.644743199865633","0.694915331098368"
"Nie","2001","46-65","(Fach-)Abitur","211","0.602928460816758","0.551447027977317","0.654409893656198"
"Nie","2001","46-65","AkademikerIn","811","0.5904445492058","0.564620850450878","0.616268247960722"
"Nie","2001","66","(noch) kein Abschluss","","","",""
"Nie","2001","66","Hauptschule","","","",""
"Nie","2001","66","Realschule","","","",""
"Nie","2001","66","(Fach-)Abitur","","","",""
"Nie","2001","66","AkademikerIn","","","",""
"Täglich","2002","17-29","(noch) kein Abschluss","","","",""
"Täglich","2002","17-29","Hauptschule","","","",""
"Täglich","2002","17-29","Realschule","","","",""
"Täglich","2002","17-29","(Fach-)Abitur","","","",""
"Täglich","2002","17-29","AkademikerIn","","","",""
"Täglich","2002","30-45","(noch) kein Abschluss","","","",""
"Täglich","2002","30-45","Hauptschule","","","",""
"Täglich","2002","30-45","Realschule","","","",""
"Täglich","2002","30-45","(Fach-)Abitur","","","",""
"Täglich","2002","30-45","AkademikerIn","","","",""
"Täglich","2002","46-65","(noch) kein Abschluss","","","",""
"Täglich","2002","46-65","Hauptschule","","","",""
"Täglich","2002","46-65","Realschule","","","",""
"Täglich","2002","46-65","(Fach-)Abitur","","","",""
"Täglich","2002","46-65","AkademikerIn","","","",""
"Täglich","2002","66","(noch) kein Abschluss","","","",""
"Täglich","2002","66","Hauptschule","","","",""
"Täglich","2002","66","Realschule","","","",""
"Täglich","2002","66","(Fach-)Abitur","","","",""
"Täglich","2002","66","AkademikerIn","","","",""
"Min 1x pro Woche","2002","17-29","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2002","17-29","Hauptschule","","","",""
"Min 1x pro Woche","2002","17-29","Realschule","","","",""
"Min 1x pro Woche","2002","17-29","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2002","17-29","AkademikerIn","","","",""
"Min 1x pro Woche","2002","30-45","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2002","30-45","Hauptschule","","","",""
"Min 1x pro Woche","2002","30-45","Realschule","","","",""
"Min 1x pro Woche","2002","30-45","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2002","30-45","AkademikerIn","","","",""
"Min 1x pro Woche","2002","46-65","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2002","46-65","Hauptschule","","","",""
"Min 1x pro Woche","2002","46-65","Realschule","","","",""
"Min 1x pro Woche","2002","46-65","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2002","46-65","AkademikerIn","","","",""
"Min 1x pro Woche","2002","66","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2002","66","Hauptschule","","","",""
"Min 1x pro Woche","2002","66","Realschule","","","",""
"Min 1x pro Woche","2002","66","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2002","66","AkademikerIn","","","",""
"Min 1x pro Monat","2002","17-29","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2002","17-29","Hauptschule","","","",""
"Min 1x pro Monat","2002","17-29","Realschule","","","",""
"Min 1x pro Monat","2002","17-29","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2002","17-29","AkademikerIn","","","",""
"Min 1x pro Monat","2002","30-45","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2002","30-45","Hauptschule","","","",""
"Min 1x pro Monat","2002","30-45","Realschule","","","",""
"Min 1x pro Monat","2002","30-45","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2002","30-45","AkademikerIn","","","",""
"Min 1x pro Monat","2002","46-65","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2002","46-65","Hauptschule","","","",""
"Min 1x pro Monat","2002","46-65","Realschule","","","",""
"Min 1x pro Monat","2002","46-65","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2002","46-65","AkademikerIn","","","",""
"Min 1x pro Monat","2002","66","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2002","66","Hauptschule","","","",""
"Min 1x pro Monat","2002","66","Realschule","","","",""
"Min 1x pro Monat","2002","66","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2002","66","AkademikerIn","","","",""
"Seltener","2002","17-29","(noch) kein Abschluss","","","",""
"Seltener","2002","17-29","Hauptschule","","","",""
"Seltener","2002","17-29","Realschule","","","",""
"Seltener","2002","17-29","(Fach-)Abitur","","","",""
"Seltener","2002","17-29","AkademikerIn","","","",""
"Seltener","2002","30-45","(noch) kein Abschluss","","","",""
"Seltener","2002","30-45","Hauptschule","","","",""
"Seltener","2002","30-45","Realschule","","","",""
"Seltener","2002","30-45","(Fach-)Abitur","","","",""
"Seltener","2002","30-45","AkademikerIn","","","",""
"Seltener","2002","46-65","(noch) kein Abschluss","","","",""
"Seltener","2002","46-65","Hauptschule","","","",""
"Seltener","2002","46-65","Realschule","","","",""
"Seltener","2002","46-65","(Fach-)Abitur","","","",""
"Seltener","2002","46-65","AkademikerIn","","","",""
"Seltener","2002","66","(noch) kein Abschluss","","","",""
"Seltener","2002","66","Hauptschule","","","",""
"Seltener","2002","66","Realschule","","","",""
"Seltener","2002","66","(Fach-)Abitur","","","",""
"Seltener","2002","66","AkademikerIn","","","",""
"Nie","2002","17-29","(noch) kein Abschluss","","","",""
"Nie","2002","17-29","Hauptschule","","","",""
"Nie","2002","17-29","Realschule","","","",""
"Nie","2002","17-29","(Fach-)Abitur","","","",""
"Nie","2002","17-29","AkademikerIn","","","",""
"Nie","2002","30-45","(noch) kein Abschluss","","","",""
"Nie","2002","30-45","Hauptschule","","","",""
"Nie","2002","30-45","Realschule","","","",""
"Nie","2002","30-45","(Fach-)Abitur","","","",""
"Nie","2002","30-45","AkademikerIn","","","",""
"Nie","2002","46-65","(noch) kein Abschluss","","","",""
"Nie","2002","46-65","Hauptschule","","","",""
"Nie","2002","46-65","Realschule","","","",""
"Nie","2002","46-65","(Fach-)Abitur","","","",""
"Nie","2002","46-65","AkademikerIn","","","",""
"Nie","2002","66","(noch) kein Abschluss","","","",""
"Nie","2002","66","Hauptschule","","","",""
"Nie","2002","66","Realschule","","","",""
"Nie","2002","66","(Fach-)Abitur","","","",""
"Nie","2002","66","AkademikerIn","","","",""
"Täglich","2003","17-29","(noch) kein Abschluss","9","","",""
"Täglich","2003","17-29","Hauptschule","4","","",""
"Täglich","2003","17-29","Realschule","16","","",""
"Täglich","2003","17-29","(Fach-)Abitur","15","","",""
"Täglich","2003","17-29","AkademikerIn","1","","",""
"Täglich","2003","30-45","(noch) kein Abschluss","","","",""
"Täglich","2003","30-45","Hauptschule","20","","",""
"Täglich","2003","30-45","Realschule","25","","",""
"Täglich","2003","30-45","(Fach-)Abitur","16","","",""
"Täglich","2003","30-45","AkademikerIn","12","","",""
"Täglich","2003","46-65","(noch) kein Abschluss","1","","",""
"Täglich","2003","46-65","Hauptschule","31","0.00916881411128166","0.00593781885534026","0.0123998093672231"
"Täglich","2003","46-65","Realschule","21","","",""
"Täglich","2003","46-65","(Fach-)Abitur","9","","",""
"Täglich","2003","46-65","AkademikerIn","53","0.0227881864906009","0.0162333524907968","0.0293430204904051"
"Täglich","2003","66","(noch) kein Abschluss","","","",""
"Täglich","2003","66","Hauptschule","","","",""
"Täglich","2003","66","Realschule","","","",""
"Täglich","2003","66","(Fach-)Abitur","","","",""
"Täglich","2003","66","AkademikerIn","","","",""
"Min 1x pro Woche","2003","17-29","(noch) kein Abschluss","81","0.136984343497014","0.110325428764573","0.163643258229456"
"Min 1x pro Woche","2003","17-29","Hauptschule","42","0.0486725261076215","0.0333538776026362","0.0639911746126067"
"Min 1x pro Woche","2003","17-29","Realschule","94","0.0810808577187234","0.0656818664629472","0.0964798489744995"
"Min 1x pro Woche","2003","17-29","(Fach-)Abitur","78","0.0696734717632153","0.0536515852138936","0.0856953583125369"
"Min 1x pro Woche","2003","17-29","AkademikerIn","12","","",""
"Min 1x pro Woche","2003","30-45","(noch) kein Abschluss","4","","",""
"Min 1x pro Woche","2003","30-45","Hauptschule","143","0.0778858878596165","0.0658230178931707","0.0899487578260623"
"Min 1x pro Woche","2003","30-45","Realschule","194","0.0831263407278597","0.0722696772861457","0.0939830041695738"
"Min 1x pro Woche","2003","30-45","(Fach-)Abitur","59","0.0583328507639162","0.0425861845557893","0.074079516972043"
"Min 1x pro Woche","2003","30-45","AkademikerIn","133","0.0771725777913185","0.0639888728030653","0.0903562827795717"
"Min 1x pro Woche","2003","46-65","(noch) kein Abschluss","2","","",""
"Min 1x pro Woche","2003","46-65","Hauptschule","255","0.0728676411402057","0.0640567846474622","0.0816784976329491"
"Min 1x pro Woche","2003","46-65","Realschule","132","0.0590722361081309","0.0476862371804055","0.0704582350358562"
"Min 1x pro Woche","2003","46-65","(Fach-)Abitur","41","0.0901406558053471","0.0630723328329129","0.117208978777781"
"Min 1x pro Woche","2003","46-65","AkademikerIn","237","0.114720385750929","0.10072216003221","0.128718611469648"
"Min 1x pro Woche","2003","66","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2003","66","Hauptschule","","","",""
"Min 1x pro Woche","2003","66","Realschule","","","",""
"Min 1x pro Woche","2003","66","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2003","66","AkademikerIn","","","",""
"Min 1x pro Monat","2003","17-29","(noch) kein Abschluss","37","0.0444949263269096","0.0285078368113373","0.0604820158424819"
"Min 1x pro Monat","2003","17-29","Hauptschule","24","","",""
"Min 1x pro Monat","2003","17-29","Realschule","56","0.043740100795085","0.0322023190933174","0.0552778824968527"
"Min 1x pro Monat","2003","17-29","(Fach-)Abitur","61","0.0603592174547591","0.0453722089718408","0.0753462259376774"
"Min 1x pro Monat","2003","17-29","AkademikerIn","7","","",""
"Min 1x pro Monat","2003","30-45","(noch) kein Abschluss","1","","",""
"Min 1x pro Monat","2003","30-45","Hauptschule","121","0.0673028809868003","0.0560252970086866","0.078580464964914"
"Min 1x pro Monat","2003","30-45","Realschule","202","0.0786057289627918","0.0680224035752088","0.0891890543503748"
"Min 1x pro Monat","2003","30-45","(Fach-)Abitur","70","0.0787081523948704","0.0606159355658602","0.0968003692238806"
"Min 1x pro Monat","2003","30-45","AkademikerIn","151","0.0912250473226944","0.0770007457924653","0.105449348852924"
"Min 1x pro Monat","2003","46-65","(noch) kein Abschluss","1","","",""
"Min 1x pro Monat","2003","46-65","Hauptschule","189","0.0571164706274489","0.0492498245942988","0.0649831166605989"
"Min 1x pro Monat","2003","46-65","Realschule","173","0.10659328832319","0.0916897006461059","0.121496876000273"
"Min 1x pro Monat","2003","46-65","(Fach-)Abitur","41","0.086239781370391","0.0597069369777611","0.112772625763021"
"Min 1x pro Monat","2003","46-65","AkademikerIn","226","0.111534913799279","0.0977075922587637","0.125362235339794"
"Min 1x pro Monat","2003","66","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2003","66","Hauptschule","","","",""
"Min 1x pro Monat","2003","66","Realschule","","","",""
"Min 1x pro Monat","2003","66","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2003","66","AkademikerIn","","","",""
"Seltener","2003","17-29","(noch) kein Abschluss","65","0.109058749335883","0.0848900960202565","0.133227402651509"
"Seltener","2003","17-29","Hauptschule","41","0.0390200461150777","0.0252347994494452","0.0528052927807103"
"Seltener","2003","17-29","Realschule","118","0.10147366969748","0.0844388891421041","0.118508450252856"
"Seltener","2003","17-29","(Fach-)Abitur","125","0.132112636732522","0.11080348869266","0.153421784772384"
"Seltener","2003","17-29","AkademikerIn","35","0.150643289451399","0.101192865565723","0.200093713337075"
"Seltener","2003","30-45","(noch) kein Abschluss","4","","",""
"Seltener","2003","30-45","Hauptschule","178","0.104550516218083","0.0907780232128456","0.11832300922332"
"Seltener","2003","30-45","Realschule","318","0.131348013318257","0.118064683439686","0.144631343196828"
"Seltener","2003","30-45","(Fach-)Abitur","99","0.117648086265062","0.0960011389325433","0.13929503359758"
"Seltener","2003","30-45","AkademikerIn","263","0.167782664457869","0.149322411426575","0.186242917489163"
"Seltener","2003","46-65","(noch) kein Abschluss","4","","",""
"Seltener","2003","46-65","Hauptschule","294","0.0898595709715446","0.0801652749663039","0.0995538669767854"
"Seltener","2003","46-65","Realschule","162","0.10468440564486","0.0898990981287053","0.119469713161015"
"Seltener","2003","46-65","(Fach-)Abitur","54","0.106250049388853","0.0771236735698911","0.135376425207814"
"Seltener","2003","46-65","AkademikerIn","306","0.141694120438881","0.126375861038653","0.157012379839108"
"Seltener","2003","66","(noch) kein Abschluss","","","",""
"Seltener","2003","66","Hauptschule","","","",""
"Seltener","2003","66","Realschule","","","",""
"Seltener","2003","66","(Fach-)Abitur","","","",""
"Seltener","2003","66","AkademikerIn","","","",""
"Nie","2003","17-29","(noch) kein Abschluss","447","0.692388662997364","0.656605905539627","0.7281714204551"
"Nie","2003","17-29","Hauptschule","647","0.886320975176337","0.863724059160346","0.908917891192328"
"Nie","2003","17-29","Realschule","923","0.761934518795927","0.737907411104799","0.785961626487056"
"Nie","2003","17-29","(Fach-)Abitur","691","0.725037837717056","0.696939603585695","0.753136071848416"
"Nie","2003","17-29","AkademikerIn","146","0.730123732564838","0.668757333145645","0.79149013198403"
"Nie","2003","30-45","(noch) kein Abschluss","65","0.88795266731212","0.816085934670414","0.959819399953826"
"Nie","2003","30-45","Hauptschule","1434","0.740225621828001","0.720487349427204","0.759963894228799"
"Nie","2003","30-45","Realschule","1745","0.696502446214684","0.678421913764269","0.7145829786651"
"Nie","2003","30-45","(Fach-)Abitur","607","0.720141227888231","0.689979125451019","0.750303330325442"
"Nie","2003","30-45","AkademikerIn","1015","0.65703985543445","0.633588745049078","0.680490965819821"
"Nie","2003","46-65","(noch) kein Abschluss","104","0.919136699825906","0.868646758717488","0.969626640934324"
"Nie","2003","46-65","Hauptschule","2574","0.770987503149519","0.756743463859544","0.785231542439494"
"Nie","2003","46-65","Realschule","1159","0.71979994184516","0.698110853108322","0.741489030581999"
"Nie","2003","46-65","(Fach-)Abitur","285","0.694957514645137","0.65143909093849","0.738475938351784"
"Nie","2003","46-65","AkademikerIn","1169","0.609262393520311","0.587830662348549","0.630694124692072"
"Nie","2003","66","(noch) kein Abschluss","","","",""
"Nie","2003","66","Hauptschule","","","",""
"Nie","2003","66","Realschule","","","",""
"Nie","2003","66","(Fach-)Abitur","","","",""
"Nie","2003","66","AkademikerIn","","","",""
"Täglich","2004","17-29","(noch) kein Abschluss","","","",""
"Täglich","2004","17-29","Hauptschule","","","",""
"Täglich","2004","17-29","Realschule","","","",""
"Täglich","2004","17-29","(Fach-)Abitur","","","",""
"Täglich","2004","17-29","AkademikerIn","","","",""
"Täglich","2004","30-45","(noch) kein Abschluss","","","",""
"Täglich","2004","30-45","Hauptschule","","","",""
"Täglich","2004","30-45","Realschule","","","",""
"Täglich","2004","30-45","(Fach-)Abitur","","","",""
"Täglich","2004","30-45","AkademikerIn","","","",""
"Täglich","2004","46-65","(noch) kein Abschluss","","","",""
"Täglich","2004","46-65","Hauptschule","","","",""
"Täglich","2004","46-65","Realschule","","","",""
"Täglich","2004","46-65","(Fach-)Abitur","","","",""
"Täglich","2004","46-65","AkademikerIn","","","",""
"Täglich","2004","66","(noch) kein Abschluss","","","",""
"Täglich","2004","66","Hauptschule","","","",""
"Täglich","2004","66","Realschule","","","",""
"Täglich","2004","66","(Fach-)Abitur","","","",""
"Täglich","2004","66","AkademikerIn","","","",""
"Min 1x pro Woche","2004","17-29","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2004","17-29","Hauptschule","","","",""
"Min 1x pro Woche","2004","17-29","Realschule","","","",""
"Min 1x pro Woche","2004","17-29","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2004","17-29","AkademikerIn","","","",""
"Min 1x pro Woche","2004","30-45","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2004","30-45","Hauptschule","","","",""
"Min 1x pro Woche","2004","30-45","Realschule","","","",""
"Min 1x pro Woche","2004","30-45","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2004","30-45","AkademikerIn","","","",""
"Min 1x pro Woche","2004","46-65","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2004","46-65","Hauptschule","","","",""
"Min 1x pro Woche","2004","46-65","Realschule","","","",""
"Min 1x pro Woche","2004","46-65","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2004","46-65","AkademikerIn","","","",""
"Min 1x pro Woche","2004","66","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2004","66","Hauptschule","","","",""
"Min 1x pro Woche","2004","66","Realschule","","","",""
"Min 1x pro Woche","2004","66","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2004","66","AkademikerIn","","","",""
"Min 1x pro Monat","2004","17-29","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2004","17-29","Hauptschule","","","",""
"Min 1x pro Monat","2004","17-29","Realschule","","","",""
"Min 1x pro Monat","2004","17-29","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2004","17-29","AkademikerIn","","","",""
"Min 1x pro Monat","2004","30-45","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2004","30-45","Hauptschule","","","",""
"Min 1x pro Monat","2004","30-45","Realschule","","","",""
"Min 1x pro Monat","2004","30-45","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2004","30-45","AkademikerIn","","","",""
"Min 1x pro Monat","2004","46-65","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2004","46-65","Hauptschule","","","",""
"Min 1x pro Monat","2004","46-65","Realschule","","","",""
"Min 1x pro Monat","2004","46-65","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2004","46-65","AkademikerIn","","","",""
"Min 1x pro Monat","2004","66","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2004","66","Hauptschule","","","",""
"Min 1x pro Monat","2004","66","Realschule","","","",""
"Min 1x pro Monat","2004","66","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2004","66","AkademikerIn","","","",""
"Seltener","2004","17-29","(noch) kein Abschluss","","","",""
"Seltener","2004","17-29","Hauptschule","","","",""
"Seltener","2004","17-29","Realschule","","","",""
"Seltener","2004","17-29","(Fach-)Abitur","","","",""
"Seltener","2004","17-29","AkademikerIn","","","",""
"Seltener","2004","30-45","(noch) kein Abschluss","","","",""
"Seltener","2004","30-45","Hauptschule","","","",""
"Seltener","2004","30-45","Realschule","","","",""
"Seltener","2004","30-45","(Fach-)Abitur","","","",""
"Seltener","2004","30-45","AkademikerIn","","","",""
"Seltener","2004","46-65","(noch) kein Abschluss","","","",""
"Seltener","2004","46-65","Hauptschule","","","",""
"Seltener","2004","46-65","Realschule","","","",""
"Seltener","2004","46-65","(Fach-)Abitur","","","",""
"Seltener","2004","46-65","AkademikerIn","","","",""
"Seltener","2004","66","(noch) kein Abschluss","","","",""
"Seltener","2004","66","Hauptschule","","","",""
"Seltener","2004","66","Realschule","","","",""
"Seltener","2004","66","(Fach-)Abitur","","","",""
"Seltener","2004","66","AkademikerIn","","","",""
"Nie","2004","17-29","(noch) kein Abschluss","","","",""
"Nie","2004","17-29","Hauptschule","","","",""
"Nie","2004","17-29","Realschule","","","",""
"Nie","2004","17-29","(Fach-)Abitur","","","",""
"Nie","2004","17-29","AkademikerIn","","","",""
"Nie","2004","30-45","(noch) kein Abschluss","","","",""
"Nie","2004","30-45","Hauptschule","","","",""
"Nie","2004","30-45","Realschule","","","",""
"Nie","2004","30-45","(Fach-)Abitur","","","",""
"Nie","2004","30-45","AkademikerIn","","","",""
"Nie","2004","46-65","(noch) kein Abschluss","","","",""
"Nie","2004","46-65","Hauptschule","","","",""
"Nie","2004","46-65","Realschule","","","",""
"Nie","2004","46-65","(Fach-)Abitur","","","",""
"Nie","2004","46-65","AkademikerIn","","","",""
"Nie","2004","66","(noch) kein Abschluss","","","",""
"Nie","2004","66","Hauptschule","","","",""
"Nie","2004","66","Realschule","","","",""
"Nie","2004","66","(Fach-)Abitur","","","",""
"Nie","2004","66","AkademikerIn","","","",""
"Täglich","2005","17-29","(noch) kein Abschluss","","","",""
"Täglich","2005","17-29","Hauptschule","","","",""
"Täglich","2005","17-29","Realschule","","","",""
"Täglich","2005","17-29","(Fach-)Abitur","","","",""
"Täglich","2005","17-29","AkademikerIn","","","",""
"Täglich","2005","30-45","(noch) kein Abschluss","","","",""
"Täglich","2005","30-45","Hauptschule","","","",""
"Täglich","2005","30-45","Realschule","","","",""
"Täglich","2005","30-45","(Fach-)Abitur","","","",""
"Täglich","2005","30-45","AkademikerIn","","","",""
"Täglich","2005","46-65","(noch) kein Abschluss","","","",""
"Täglich","2005","46-65","Hauptschule","","","",""
"Täglich","2005","46-65","Realschule","","","",""
"Täglich","2005","46-65","(Fach-)Abitur","","","",""
"Täglich","2005","46-65","AkademikerIn","","","",""
"Täglich","2005","66","(noch) kein Abschluss","","","",""
"Täglich","2005","66","Hauptschule","","","",""
"Täglich","2005","66","Realschule","","","",""
"Täglich","2005","66","(Fach-)Abitur","","","",""
"Täglich","2005","66","AkademikerIn","","","",""
"Min 1x pro Woche","2005","17-29","(noch) kein Abschluss","82","0.107877265090728","0.084404508332361","0.131350021849095"
"Min 1x pro Woche","2005","17-29","Hauptschule","43","0.0655191285388595","0.0464822820973115","0.0845559749804074"
"Min 1x pro Woche","2005","17-29","Realschule","81","0.069516536016233","0.0543201489563967","0.0847129230760693"
"Min 1x pro Woche","2005","17-29","(Fach-)Abitur","77","0.100720217378237","0.0809700215579013","0.120470413198573"
"Min 1x pro Woche","2005","17-29","AkademikerIn","22","","",""
"Min 1x pro Woche","2005","30-45","(noch) kein Abschluss","3","","",""
"Min 1x pro Woche","2005","30-45","Hauptschule","122","0.0771945353020256","0.0642336130248689","0.0901554575791823"
"Min 1x pro Woche","2005","30-45","Realschule","185","0.0832421462449537","0.0716084473521354","0.094875845137772"
"Min 1x pro Woche","2005","30-45","(Fach-)Abitur","66","0.0754454001636155","0.0570980131397221","0.093792787187509"
"Min 1x pro Woche","2005","30-45","AkademikerIn","123","0.0885202814512491","0.0735282371885723","0.103512325713926"
"Min 1x pro Woche","2005","46-65","(noch) kein Abschluss","4","","",""
"Min 1x pro Woche","2005","46-65","Hauptschule","275","0.0950898850071317","0.0843014412091879","0.105878328805075"
"Min 1x pro Woche","2005","46-65","Realschule","163","0.0898184950613738","0.0761462340623062","0.103490756060441"
"Min 1x pro Woche","2005","46-65","(Fach-)Abitur","55","0.115532215984954","0.0854924860694912","0.145571945900416"
"Min 1x pro Woche","2005","46-65","AkademikerIn","255","0.138445626084177","0.122928558114549","0.153962694053806"
"Min 1x pro Woche","2005","66","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2005","66","Hauptschule","","","",""
"Min 1x pro Woche","2005","66","Realschule","","","",""
"Min 1x pro Woche","2005","66","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2005","66","AkademikerIn","","","",""
"Min 1x pro Monat","2005","17-29","(noch) kein Abschluss","48","0.085579039995038","0.0644128045747378","0.106745275415338"
"Min 1x pro Monat","2005","17-29","Hauptschule","29","","",""
"Min 1x pro Monat","2005","17-29","Realschule","69","0.0648488432077367","0.0501347338395549","0.0795629525759186"
