year,bula_h,sampreg,pli0096_h,proportion,n,lower_confidence,upper_confidence
1985,Schleswig-Holstein,Westdeutschland,Min 1x pro Woche,0.0019796380090497737,14443,0.0012547182146912632,0.002704557803408284
1985,Berlin,Westdeutschland,Seltener,0.001885369532428356,14443,0.0011778868417958843,0.0025928522230608277
1985,Hamburg,Westdeutschland,Seltener,0.0013197586726998493,14443,0.0007276684946380846,0.0019118488507616138
1985,Bremen,Westdeutschland,Seltener,0.0011312217194570137,14443,0.0005830009908272672,0.0016794424480867601
1985,Hamburg,Westdeutschland,Min 1x pro Woche,0.0010369532428355958,14443,0.0005120470888935359,0.0015618593967776555
1985,Hamburg,Westdeutschland,Min 1x pro Monat,0.000942684766214178,14443,0.0004421827719686686,0.0014431867604596874
1985,Bremen,Westdeutschland,Min 1x pro Monat,0.0003770739064856712,14443,6.0439058923623815e-05,0.0006937087540477186
1985,Bremen,Westdeutschland,Min 1x pro Woche,0.0002828054298642534,14443,8.578678721837926e-06,0.0005570321810066689
1986,Nordrhein-Westfalen,Westdeutschland,Nie,0.21686628706067151,13742,0.20997587679288401,0.22375669732845901
1986,Baden-Wuerttemberg,Westdeutschland,Nie,0.14608285882583938,13742,0.14017760465965964,0.15198811299201911
1986,Bayern,Westdeutschland,Nie,0.12703710975849206,13742,0.12146917301604235,0.13260504650094176
1986,Niedersachsen,Westdeutschland,Nie,0.08315334773218143,13742,0.07853677884594024,0.08776991661842262
1986,Hessen,Westdeutschland,Nie,0.0806989986255645,13742,0.0761449880093746,0.0852530092417544
1986,"Rheinland-Pfalz,Saarland",Westdeutschland,Nie,0.05811898684468879,13742,0.05420708330056896,0.062030890388808615
1986,Berlin,Westdeutschland,Nie,0.02729236206558021,13742,0.024568138005058034,0.030016586126102383
1986,Schleswig-Holstein,Westdeutschland,Nie,0.024739838994698605,13742,0.022142732396326137,0.027336945593071073
1986,Hamburg,Westdeutschland,Nie,0.020714706459846847,13742,0.018333346170392777,0.02309606674930092
1986,Nordrhein-Westfalen,Westdeutschland,Seltener,0.019143923031612015,13742,0.016852795771821593,0.021435050291402438
1986,Nordrhein-Westfalen,Westdeutschland,Min 1x pro Woche,0.018162183388965247,13742,0.015929459571310756,0.02039490720661974
1986,Baden-Wuerttemberg,Westdeutschland,Seltener,0.017769487531906537,13742,0.015560591569626947,0.019978383494186125
1986,Nordrhein-Westfalen,Westdeutschland,Min 1x pro Monat,0.015609660318083644,13742,0.013537079391950042,0.017682241244217245
1986,Bayern,Westdeutschland,Min 1x pro Woche,0.014824268603966228,13742,0.012803695398973873,0.01684484180895858
1986,Bayern,Westdeutschland,Min 1x pro Monat,0.013842528961319458,13742,0.011889035534278926,0.01579602238835999
1986,Baden-Wuerttemberg,Westdeutschland,Min 1x pro Woche,0.013253485175731395,13742,0.011341436482041245,0.015165533869421545
1986,Bayern,Westdeutschland,Seltener,0.012271745533084626,13742,0.010430960780289354,0.014112530285879898
1986,Baden-Wuerttemberg,Westdeutschland,Min 1x pro Monat,0.010897310033379147,13742,0.009161463029326807,0.012633157037431487
1986,Bremen,Westdeutschland,Nie,0.009326526605144317,13742,0.007719376899273064,0.010933676311015569
1986,Niedersachsen,Westdeutschland,Min 1x pro Woche,0.008639308855291577,13742,0.007091966382221785,0.010186651328361369
1986,Hessen,Westdeutschland,Min 1x pro Woche,0.007755743176909483,13742,0.006289006655647131,0.009222479698171835
1986,Niedersachsen,Westdeutschland,Seltener,0.006970351462792067,13742,0.005579311697199268,0.008361391228384866
1986,Hessen,Westdeutschland,Seltener,0.006381307677204006,13742,0.005049946716152404,0.007712668638255607
1986,"Rheinland-Pfalz,Saarland",Westdeutschland,Seltener,0.005694089927351266,13742,0.004436024376079794,0.0069521554786227385
1986,Niedersachsen,Westdeutschland,Min 1x pro Monat,0.0055959159630865896,13742,0.004348681390243684,0.006843150535929495
1986,"Rheinland-Pfalz,Saarland",Westdeutschland,Min 1x pro Woche,0.005301394070292558,13742,0.004087245318027143,0.006515542822557974
1986,Hessen,Westdeutschland,Min 1x pro Monat,0.004516002356175142,13742,0.0033949514843641575,0.005637053227986127
1986,"Rheinland-Pfalz,Saarland",Westdeutschland,Min 1x pro Monat,0.004123306499116434,13742,0.003051894038662012,0.005194718959570856
1986,Berlin,Westdeutschland,Min 1x pro Woche,0.0021598272138228943,13742,0.0013836317577379372,0.0029360226699078514
1986,Berlin,Westdeutschland,Min 1x pro Monat,0.002061653249558217,13742,0.001303266447940181,0.002820040051176253
1986,Schleswig-Holstein,Westdeutschland,Seltener,0.002061653249558217,13742,0.001303266447940181,0.002820040051176253
1986,Berlin,Westdeutschland,Seltener,0.0017671313567641862,13742,0.00106489801016914,0.0024693647033592328
1986,Schleswig-Holstein,Westdeutschland,Min 1x pro Monat,0.0016689573924995092,13742,0.0009864756908769126,0.002351439094122106
1986,Schleswig-Holstein,Westdeutschland,Min 1x pro Woche,0.0015707834282348322,13742,0.0009086463696746009,0.0022329204867950637
1986,Hamburg,Westdeutschland,Min 1x pro Woche,0.0012762615354408012,13742,0.0006793312330911039,0.0018731918377904986
1986,Hamburg,Westdeutschland,Min 1x pro Monat,0.0008835656783820931,13742,0.0003867920082773733,0.001380339348486813
1986,Bremen,Westdeutschland,Min 1x pro Monat,0.0006872177498527391,13742,0.0002490615062940474,0.0011253739934114308
1986,Hamburg,Westdeutschland,Seltener,0.0005890437855880621,13742,0.00018337000293280464,0.0009947175682433196
1986,Bremen,Westdeutschland,Seltener,0.00039269585705870805,13742,6.143206469509904e-05,0.0007239596494223171
1986,Bremen,Westdeutschland,Min 1x pro Woche,9.817396426467701e-05,13742,-6.748233081188781e-05,0.00026383025934124184
1988,Nordrhein-Westfalen,Westdeutschland,Nie,0.21599751011515717,12817,0.20887314821213593,0.2231218720181784
1988,Baden-Wuerttemberg,Westdeutschland,Nie,0.13694366635543107,12817,0.13099179649462495,0.14289553621623718
1988,Bayern,Westdeutschland,Nie,0.12013694366635543,12817,0.11450823578506825,0.1257656515476426
1988,Niedersachsen,Westdeutschland,Nie,0.08112874779541446,12817,0.0764018349182226,0.08585566067260632
1988,Hessen,Westdeutschland,Nie,0.08061002178649238,12817,0.07589691498541436,0.0853231285875704
1988,"Rheinland-Pfalz,Saarland",Westdeutschland,Nie,0.05799356779748937,12817,0.05394706609797001,0.06204006949700873
1988,Berlin,Westdeutschland,Nie,0.027699968876439465,12817,0.024858763226855013,0.030541174526023916
1988,Schleswig-Holstein,Westdeutschland,Nie,0.025625064840751114,12817,0.022889428165186517,0.02836070151631571
1988,Baden-Wuerttemberg,Westdeutschland,Seltener,0.02427637721755369,12817,0.021611861861017,0.026940892574090377
1988,Nordrhein-Westfalen,Westdeutschland,Min 1x pro Woche,0.02126776636580558,12817,0.018769977269627588,0.023765555461983574
1988,Nordrhein-Westfalen,Westdeutschland,Seltener,0.019815333540823737,12817,0.017402554648614937,0.022228112433032538
1988,Hamburg,Westdeutschland,Nie,0.01680672268907563,12817,0.014581241916303975,0.019032203461847284
1988,Baden-Wuerttemberg,Westdeutschland,Min 1x pro Woche,0.01639174188193796,12817,0.014193444130436725,0.018590039633439196
1988,Bayern,Westdeutschland,Min 1x pro Woche,0.01639174188193796,12817,0.014193444130436725,0.018590039633439196
1988,Bayern,Westdeutschland,Seltener,0.014109347442680775,12817,0.012067465080327475,0.016151229805034077
1988,Bayern,Westdeutschland,Min 1x pro Monat,0.013694366635543105,12817,0.011682312731709533,0.015706420539376677
1988,Nordrhein-Westfalen,Westdeutschland,Min 1x pro Monat,0.012656914617698932,12817,0.010721558681390155,0.014592270554007709
1988,Baden-Wuerttemberg,Westdeutschland,Min 1x pro Monat,0.011100736590932669,12817,0.009286830477110443,0.012914642704754896
1988,Bremen,Westdeutschland,Nie,0.008818342151675485,12817,0.007199766584717221,0.010436917718633748
1988,Niedersachsen,Westdeutschland,Seltener,0.00861085174810665,12817,0.007011264196615205,0.010210439299598096
1988,Niedersachsen,Westdeutschland,Min 1x pro Woche,0.00778089013383131,12817,0.0062597076555798385,0.009302072612082782
1988,Hessen,Westdeutschland,Seltener,0.00778089013383131,12817,0.0062597076555798385,0.009302072612082782
1988,Niedersachsen,Westdeutschland,Min 1x pro Monat,0.007573399730262475,12817,0.006072479825059801,0.00907431963546515
1988,Hessen,Westdeutschland,Min 1x pro Woche,0.006847183317771553,12817,0.005419516399697122,0.008274850235845984
1988,"Rheinland-Pfalz,Saarland",Westdeutschland,Min 1x pro Woche,0.006224712107065048,12817,0.00486305859439661,0.007586365619733486
1988,Hessen,Westdeutschland,Min 1x pro Monat,0.006120966905280631,12817,0.004770637704692109,0.007471296105869153
1988,"Rheinland-Pfalz,Saarland",Westdeutschland,Min 1x pro Monat,0.0056022408963585435,12817,0.004310058448895192,0.006894423343821895
1988,"Rheinland-Pfalz,Saarland",Westdeutschland,Seltener,0.004876024483867621,12817,0.0036700602913098813,0.00608198867642536
1988,Schleswig-Holstein,Westdeutschland,Min 1x pro Woche,0.0026973752463948543,12817,0.0017994358132855084,0.0035953146795042
1988,Schleswig-Holstein,Westdeutschland,Seltener,0.0022823944392571845,12817,0.0014562384657611379,0.003108550412753231
1988,Berlin,Westdeutschland,Seltener,0.002178649237472767,12817,0.0013714459301262904,0.0029858525448192438
1988,Berlin,Westdeutschland,Min 1x pro Woche,0.002178649237472767,12817,0.0013714459301262904,0.0029858525448192438
1988,Berlin,Westdeutschland,Min 1x pro Monat,0.001556178026766262,12817,0.0008737539582584737,0.0022386020952740505
1988,Hamburg,Westdeutschland,Min 1x pro Woche,0.001556178026766262,12817,0.0008737539582584737,0.0022386020952740505
1988,Schleswig-Holstein,Westdeutschland,Min 1x pro Monat,0.001556178026766262,12817,0.0008737539582584737,0.0022386020952740505
1988,Hamburg,Westdeutschland,Min 1x pro Monat,0.0011411972196285923,12817,0.0005566827288193443,0.0017257117104378403
1988,Hamburg,Westdeutschland,Seltener,0.0007262164124909223,12817,0.00025983830487542403,0.0011925945201064206
1988,Bremen,Westdeutschland,Seltener,0.0005187260089220873,12817,0.0001245236470060559,0.0009129283708381187
1988,Bremen,Westdeutschland,Min 1x pro Monat,0.00041498080713766987,12817,6.237719734910875e-05,0.0007675844169262309
1988,Bremen,Westdeutschland,Min 1x pro Woche,0.0003112356053532524,12817,5.856075636902387e-06,0.0006166151350696025
1990,Nordrhein-Westfalen,Westdeutschland,Nie,0.14265589085786312,18165,0.1375700729178544,0.14774170879787185
1990,Baden-Wuerttemberg,Westdeutschland,Nie,0.0917179506191147,18165,0.08752059363980323,0.09591530759842616
1990,Bayern,Westdeutschland,Nie,0.08185660265440795,18165,0.07786983904058956,0.08584336626822633
1990,Sachsen,Ostdeutschland,Nie,0.06576703492251798,18165,0.06216232688228469,0.06937174296275128
1990,Hessen,Westdeutschland,Nie,0.05457106843627196,18165,0.05126787472689155,0.057874262145652375
1990,Niedersachsen,Westdeutschland,Nie,0.05412619559575888,18165,0.05083571964821783,0.057416671543299935
1990,Sachsen-Anhalt,Ostdeutschland,Nie,0.040260992066434347,18165,0.0374023671178846,0.043119617014984096
1990,Thueringen,Ostdeutschland,Nie,0.038184918810706604,18165,0.03539796290647879,0.040971874714934416
1990,"Rheinland-Pfalz,Saarland",Westdeutschland,Nie,0.03736931860309928,18165,0.03461111825132459,0.040127518954873966
1990,Brandenburg,Ostdeutschland,Nie,0.03655371839549196,18165,0.033824628109412336,0.03928280868157158
1990,Mecklenburg-Vorpommern,Ostdeutschland,Nie,0.026395788537109808,18165,0.02406449525396149,0.028727081820258127
1990,Nordrhein-Westfalen,Westdeutschland,Seltener,0.019574404982575812,18165,0.01755979966864795,0.021589010296503675
1990,Berlin,Westdeutschland,Nie,0.019500259509156966,18165,0.01748939732343511,0.021511121694878822
1990,Baden-Wuerttemberg,Westdeutschland,Seltener,0.017720768147104618,18165,0.01580211211691834,0.019639424177290896
1990,Schleswig-Holstein,Westdeutschland,Nie,0.016163713205308815,18165,0.01432983555982275,0.01799759085079488
1990,Berlin,Ostdeutschland,Nie,0.015941276785052274,18165,0.014119855408562167,0.01776269816154238
1990,Bayern,Westdeutschland,Seltener,0.015199822050863794,18165,0.013420593736582317,0.01697905036514527
1990,Nordrhein-Westfalen,Westdeutschland,Min 1x pro Woche,0.012308148587528732,18165,0.010704735327183787,0.013911561847873677
1990,Sachsen,Ostdeutschland,Seltener,0.012308148587528732,18165,0.010704735327183787,0.013911561847873677
1990,Sachsen,Ostdeutschland,Min 1x pro Monat,0.011195966486246014,18165,0.009665850756343618,0.01272608221614841
1990,Nordrhein-Westfalen,Westdeutschland,Min 1x pro Monat,0.01067694817231408,18165,0.009182327441283323,0.012171568903344837
1990,Baden-Wuerttemberg,Westdeutschland,Min 1x pro Woche,0.010528657225476384,18165,0.0090443408662459,0.01201297358470687
1990,Bayern,Westdeutschland,Min 1x pro Woche,0.01000963891154445,18165,0.008561990631017242,0.011457287192071659
1990,Hamburg,Westdeutschland,Nie,0.009935493438125602,18165,0.008493162775092768,0.011377824101158436
1990,Baden-Wuerttemberg,Westdeutschland,Min 1x pro Monat,0.00963891154445021,18165,0.008218058533639739,0.011059764555260683
1990,Bayern,Westdeutschland,Min 1x pro Monat,0.009194038703937125,18165,0.007806050294398708,0.010582027113475544
1990,Brandenburg,Ostdeutschland,Min 1x pro Monat,0.00734040186846593,18165,0.0060990398254093,0.008581763911522561
1990,Hessen,Westdeutschland,Seltener,0.006895529027952843,18165,0.005692102351422973,0.008098955704482713
1990,Sachsen-Anhalt,Ostdeutschland,Min 1x pro Monat,0.006821383554533995,18165,0.005624399719529087,0.008018367389538905
1990,Niedersachsen,Westdeutschland,Seltener,0.006598947134277452,18165,0.005421509256512142,0.007776385012042762
1990,Thueringen,Ostdeutschland,Min 1x pro Monat,0.006302365240602062,18165,0.005151519055543565,0.007453211425660558
1990,Bremen,Westdeutschland,Nie,0.0059316378735078225,18165,0.004814944829356672,0.007048330917658973
1990,Brandenburg,Ostdeutschland,Seltener,0.005635055979832431,18165,0.00454647588158732,0.0067236360780775425
1990,Niedersachsen,Westdeutschland,Min 1x pro Woche,0.0055609105064135834,18165,0.004479475517177041,0.006642345495650126
1990,Sachsen,Ostdeutschland,Min 1x pro Woche,0.0055609105064135834,18165,0.004479475517177041,0.006642345495650126
1990,Sachsen-Anhalt,Ostdeutschland,Seltener,0.00533847408615704,18165,0.004278770023133038,0.006398178149181042
1990,Hessen,Westdeutschland,Min 1x pro Woche,0.005190183139319344,18165,0.004145222955899841,0.006235143322738848
1990,Sachsen-Anhalt,Ostdeutschland,Min 1x pro Woche,0.004967746719062801,18165,0.003945309449145852,0.00599018398897975
1990,Thueringen,Ostdeutschland,Seltener,0.004967746719062801,18165,0.003945309449145852,0.00599018398897975
1990,"Rheinland-Pfalz,Saarland",Westdeutschland,Seltener,0.00467116482538741,18165,0.0036795699829330845,0.005662759667841735
1990,"Rheinland-Pfalz,Saarland",Westdeutschland,Min 1x pro Woche,0.004522873878549715,18165,0.003547072894634019,0.005498674862465411
1990,Niedersachsen,Westdeutschland,Min 1x pro Monat,0.004448728405130867,18165,0.0034809228014071087,0.005416534008854626
1990,Thueringen,Ostdeutschland,Min 1x pro Woche,0.0043004374582931715,18165,0.00334882778856332,0.005252047128023023
1990,Hessen,Westdeutschland,Min 1x pro Monat,0.004152146511455476,18165,0.003217018210466129,0.0050872748124448225
1990,Mecklenburg-Vorpommern,Ostdeutschland,Seltener,0.003633128197523541,18165,0.0027581678509250585,0.004508088544122024
1990,Mecklenburg-Vorpommern,Ostdeutschland,Min 1x pro Monat,0.003262400830429302,18165,0.002433127974142317,0.004091673686716288
1990,Brandenburg,Ostdeutschland,Min 1x pro Woche,0.002595091569659672,18165,0.0018552300089777476,0.0033349531303415968
1990,"Rheinland-Pfalz,Saarland",Westdeutschland,Min 1x pro Monat,0.0023726551494031287,18165,0.0016651333051271072,0.0030801769936791503
1990,Berlin,Ostdeutschland,Seltener,0.0021502187291465857,18165,0.0014766029159979253,0.002823834542295246
1990,Schleswig-Holstein,Westdeutschland,Seltener,0.00200192778230889,18165,0.0013519067264697393,0.002651948838148041
1990,Berlin,Westdeutschland,Seltener,0.00200192778230889,18165,0.0013519067264697393,0.002651948838148041
1990,Berlin,Ostdeutschland,Min 1x pro Woche,0.0017053458886334989,18165,0.0011053144825840132,0.0023053772946829846
1990,Berlin,Ostdeutschland,Min 1x pro Monat,0.0017053458886334989,18165,0.0011053144825840132,0.0023053772946829846
1990,Mecklenburg-Vorpommern,Ostdeutschland,Min 1x pro Woche,0.0015570549417958034,18165,0.0009836624983969673,0.00213044738519464
1990,Schleswig-Holstein,Westdeutschland,Min 1x pro Woche,0.0012604730481204122,18165,0.0007444949453485326,0.0017764511508922918
1990,Hamburg,Westdeutschland,Seltener,0.0011121821012827168,18165,0.000627469088220261,0.0015968951143451725
1990,Schleswig-Holstein,Westdeutschland,Min 1x pro Monat,0.0011121821012827168,18165,0.000627469088220261,0.0015968951143451725
1990,Berlin,Westdeutschland,Min 1x pro Monat,0.001038036627863869,18165,0.0005697419894662584,0.0015063312662614795
1990,Berlin,Westdeutschland,Min 1x pro Woche,0.0009638911544450211,18165,0.0005126144030078154,0.001415167905882227
1990,Hamburg,Westdeutschland,Min 1x pro Woche,0.0008156002076073255,18165,0.00040045516475246035,0.0012307452504621906
1990,Bremen,Westdeutschland,Seltener,0.0007414547341884778,18165,0.00034561478068397184,0.0011372946876929838
1990,Bremen,Westdeutschland,Min 1x pro Monat,0.0005190183139319345,18165,0.00018779798901765674,0.0008502386388462122
1990,Bremen,Westdeutschland,Min 1x pro Woche,0.00044487284051308667,18165,0.0001382110321909248,0.0007515346488352485
1990,Hamburg,Westdeutschland,Min 1x pro Monat,0.00044487284051308667,18165,0.0001382110321909248,0.0007515346488352485
1992,Nordrhein-Westfalen,Westdeutschland,Nie,0.15077399380804954,17350,0.14544946484345134,0.15609852277264774
1992,Baden-Wuerttemberg,Westdeutschland,Nie,0.09434984520123839,17350,0.09000016667415163,0.09869952372832515
1992,Bayern,Westdeutschland,Nie,0.09280185758513931,17350,0.08848432381983827,0.09711939135044036
1992,Sachsen,Ostdeutschland,Nie,0.0705108359133127,17350,0.06670143721521886,0.07432023461140654
1992,Hessen,Westdeutschland,Nie,0.05526315789473684,17350,0.051863152494511316,0.058663163294962364
1992,Niedersachsen,Westdeutschland,Nie,0.05518575851393189,17350,0.05178799572855107,0.05858352129931271
1992,Sachsen-Anhalt,Ostdeutschland,Nie,0.045588235294117645,17350,0.04248438608389063,0.04869208450434466
1992,Brandenburg,Ostdeutschland,Nie,0.04047987616099071,17350,0.03754727526334764,0.04341247705863378
1992,Thueringen,Ostdeutschland,Nie,0.04047987616099071,17350,0.03754727526334764,0.04341247705863378
1992,"Rheinland-Pfalz,Saarland",Westdeutschland,Nie,0.037461300309597524,17350,0.034635725203813326,0.04028687541538172
1992,Mecklenburg-Vorpommern,Ostdeutschland,Nie,0.025,17350,0.02267684255403729,0.027323157445962712
1992,Nordrhein-Westfalen,Westdeutschland,Seltener,0.019427244582043344,17350,0.017373474387013567,0.02148101477707312
1992,Berlin,Westdeutschland,Nie,0.019272445820433436,17350,0.017226712885176302,0.02131817875569057
1992,Berlin,Ostdeutschland,Nie,0.01780185758513932,17350,0.015834249732280082,0.019769465437998558
1992,Baden-Wuerttemberg,Westdeutschland,Seltener,0.0173374613003096,17350,0.01539522850005611,0.019279694100563086
1992,Schleswig-Holstein,Westdeutschland,Nie,0.01656346749226006,17350,0.014664335585428345,0.018462599399091777
1992,Bayern,Westdeutschland,Seltener,0.011764705882352941,17350,0.010160252699534841,0.01336915906517104
1992,Baden-Wuerttemberg,Westdeutschland,Min 1x pro Woche,0.010913312693498453,17350,0.009367340032676391,0.012459285354320514
1992,Nordrhein-Westfalen,Westdeutschland,Min 1x pro Woche,0.010603715170278638,17350,0.009079590488363112,0.012127839852194164
1992,Hamburg,Westdeutschland,Nie,0.009674922600619196,17350,0.00821839415820098,0.011131451043037411
1992,Baden-Wuerttemberg,Westdeutschland,Min 1x pro Monat,0.009365325077399381,17350,0.007932066588061957,0.010798583566736806
1992,Bayern,Westdeutschland,Min 1x pro Woche,0.009210526315789473,17350,0.007789051245019987,0.010632001386558959
1992,Bayern,Westdeutschland,Min 1x pro Monat,0.00913312693498452,17350,0.0077175817618164114,0.01054867210815263
1992,Nordrhein-Westfalen,Westdeutschland,Min 1x pro Monat,0.009055727554179566,17350,0.007646138165435529,0.010465316942923604
1992,Niedersachsen,Westdeutschland,Seltener,0.008359133126934985,17350,0.0070043675260006875,0.00971389872786928
1992,Sachsen,Ostdeutschland,Seltener,0.007739938080495356,17350,0.006435907335819618,0.009043968825171094
1992,Hessen,Westdeutschland,Seltener,0.0075077399380804955,17350,0.006223268337915211,0.008792211538245779
1992,"Rheinland-Pfalz,Saarland",Westdeutschland,Seltener,0.006346749226006192,17350,0.005165070464384619,0.007528427987627764
1992,Sachsen-Anhalt,Ostdeutschland,Seltener,0.0062693498452012384,17350,0.005094852804097276,0.007443846886305201
1992,Bremen,Westdeutschland,Nie,0.005727554179566563,17350,0.004604647573397224,0.006850460785735903
1992,Niedersachsen,Westdeutschland,Min 1x pro Woche,0.005495356037151703,17350,0.004395318115033647,0.006595393959269758
1992,Thueringen,Ostdeutschland,Seltener,0.005185758513931889,17350,0.004116990437281184,0.006254526590582593
1992,Sachsen,Ostdeutschland,Min 1x pro Monat,0.005030959752321981,17350,0.003978182392111571,0.006083737112532392
1992,Hessen,Westdeutschland,Min 1x pro Woche,0.004798761609907121,17350,0.0037704461299466543,0.005827077089867587
1992,Brandenburg,Ostdeutschland,Seltener,0.00456656346749226,17350,0.003563318030642632,0.005569808904341889
1992,Niedersachsen,Westdeutschland,Min 1x pro Monat,0.0042569659442724455,17350,0.0032881750277782198,0.005225756860766671
1992,Hessen,Westdeutschland,Min 1x pro Monat,0.0037925696594427244,17350,0.0028779342657146677,0.004707205053170781
1992,Sachsen,Ostdeutschland,Min 1x pro Woche,0.0036377708978328174,17350,0.0027419263977781242,0.004533615397887511
1992,Sachsen-Anhalt,Ostdeutschland,Min 1x pro Monat,0.0035603715170278638,17350,0.002674074094394194,0.0044466689396615335
1992,Thueringen,Ostdeutschland,Min 1x pro Monat,0.0035603715170278638,17350,0.002674074094394194,0.0044466689396615335
1992,"Rheinland-Pfalz,Saarland",Westdeutschland,Min 1x pro Monat,0.003173374613003096,17350,0.002336468349668377,0.0040102808763378146
1992,Mecklenburg-Vorpommern,Ostdeutschland,Seltener,0.003173374613003096,17350,0.002336468349668377,0.0040102808763378146
1992,"Rheinland-Pfalz,Saarland",Westdeutschland,Min 1x pro Woche,0.003018575851393189,17350,0.0022022737551417614,0.0038348779476446164
1992,Brandenburg,Ostdeutschland,Min 1x pro Monat,0.0027089783281733747,17350,0.0019355500410945194,0.0034824066152522298
1992,Sachsen-Anhalt,Ostdeutschland,Min 1x pro Woche,0.002476780185758514,17350,0.0017371552049783982,0.00321640516653863
1992,Thueringen,Ostdeutschland,Min 1x pro Woche,0.0023219814241486067,17350,0.001605787051728182,0.0030381757965690314
1992,Mecklenburg-Vorpommern,Ostdeutschland,Min 1x pro Monat,0.002244582043343653,17350,0.0015403980949233597,0.0029487659917639465
1992,Berlin,Ostdeutschland,Seltener,0.0020123839009287925,17350,0.001345539782479694,0.002679228019377891
1992,Berlin,Westdeutschland,Seltener,0.0018575851393188853,17350,0.0012168523473994105,0.00249831793123836
1992,Brandenburg,Ostdeutschland,Min 1x pro Woche,0.0018575851393188853,17350,0.0012168523473994105,0.00249831793123836
1992,Schleswig-Holstein,Westdeutschland,Min 1x pro Monat,0.0015479876160990713,17350,0.0009629905727385639,0.0021329846594595786
1992,Schleswig-Holstein,Westdeutschland,Min 1x pro Woche,0.0013931888544891642,17350,0.0008381689102444768,0.0019482087987338515
1992,Mecklenburg-Vorpommern,Ostdeutschland,Min 1x pro Woche,0.0011609907120743034,17350,0.0006542702382808808,0.0016677111858677258
