year,pgisced97,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Second Stage of Tertiary Education,Seldom,0.10966,77,740,0.08713,0.13219
1986,Second Stage of Tertiary Education,Never,0.67100,495,740,0.63712,0.70487
1988,No answer / don't know,Never,0.79468,122,122,0.72271,0.86665
1988,Pre-primary Level,Never,0.75473,119,119,0.67710,0.83236
1988,Primary Level,Never,0.92235,647,647,0.90171,0.94299
1988,Lower Secondary Level,At least once per week,0.06216,158,2686,0.05303,0.07130
1988,Lower Secondary Level,At least once per month,0.04663,111,2686,0.03865,0.05460
1988,Lower Secondary Level,Seldom,0.06895,170,2686,0.05936,0.07853
1988,Lower Secondary Level,Never,0.82226,2247,2686,0.80780,0.83672
1988,Upper Secondary Level,At least once per week,0.09151,414,4678,0.08325,0.09978
1988,Upper Secondary Level,At least once per month,0.07218,333,4678,0.06476,0.07960
1988,Upper Secondary Level,Seldom,0.09617,444,4678,0.08772,0.10462
1988,Upper Secondary Level,Never,0.74013,3487,4678,0.72756,0.75270
1988,Post-secondary Non-tertiary Level,Never,0.74720,199,199,0.68666,0.80774
1988,First Stage of Tertiary Education,At least once per week,0.12244,63,533,0.09459,0.15030
1988,First Stage of Tertiary Education,At least once per month,0.08944,52,533,0.06519,0.11370
1988,First Stage of Tertiary Education,Seldom,0.13514,72,533,0.10609,0.16419
1988,First Stage of Tertiary Education,Never,0.65298,346,533,0.61253,0.69343
1988,Second Stage of Tertiary Education,At least once per week,0.14488,99,696,0.11871,0.17105
1988,Second Stage of Tertiary Education,At least once per month,0.10726,77,696,0.08425,0.13026
1988,Second Stage of Tertiary Education,Seldom,0.12320,84,696,0.09876,0.14763
1988,Second Stage of Tertiary Education,Never,0.62467,436,696,0.58867,0.66067
1990,No answer / don't know,Never,0.75978,133,133,0.68690,0.83266
1990,Pre-primary Level,Never,0.73315,152,152,0.66260,0.80370
1990,Primary Level,Seldom,0.07315,33,624,0.05271,0.09360
1990,Primary Level,Never,0.90303,591,624,0.87980,0.92627
1990,Lower Secondary Level,At least once per week,0.05743,148,2950,0.04903,0.06583
1990,Lower Secondary Level,At least once per month,0.04601,118,2950,0.03845,0.05357
1990,Lower Secondary Level,Seldom,0.08070,231,2950,0.07087,0.09053
1990,Lower Secondary Level,Never,0.81586,2453,2950,0.80187,0.82985
1990,Upper Secondary Level,At least once per week,0.08278,513,6982,0.07631,0.08924
1990,Upper Secondary Level,At least once per month,0.07740,550,6982,0.07113,0.08366
1990,Upper Secondary Level,Seldom,0.11572,789,6982,0.10821,0.12322
1990,Upper Secondary Level,Never,0.72411,5130,6982,0.71363,0.73460
1990,Post-secondary Non-tertiary Level,Seldom,0.13286,49,318,0.09549,0.17022
1990,Post-secondary Non-tertiary Level,Never,0.73022,269,318,0.68136,0.77908
1990,First Stage of Tertiary Education,At least once per week,0.10581,83,765,0.08400,0.12763
1990,First Stage of Tertiary Education,At least once per month,0.11928,107,765,0.09630,0.14226
1990,First Stage of Tertiary Education,Seldom,0.13977,102,765,0.11518,0.16436
1990,First Stage of Tertiary Education,Never,0.63513,473,765,0.60100,0.66927
1990,Second Stage of Tertiary Education,At least once per week,0.11554,189,1666,0.10018,0.13090
1990,Second Stage of Tertiary Education,At least once per month,0.14153,268,1666,0.12479,0.15828
1990,Second Stage of Tertiary Education,Seldom,0.17127,282,1666,0.15317,0.18936
1990,Second Stage of Tertiary Education,Never,0.57166,927,1666,0.54789,0.59543
1992,No answer / don't know,Never,0.79903,166,166,0.73789,0.86018
1992,Pre-primary Level,Never,0.77565,145,145,0.70752,0.84379
1992,Primary Level,Never,0.92620,579,579,0.90489,0.94752
1992,Lower Secondary Level,At least once per week,0.04483,108,2740,0.03708,0.05258
1992,Lower Secondary Level,At least once per month,0.04394,104,2740,0.03627,0.05162
1992,Lower Secondary Level,Seldom,0.07509,201,2740,0.06522,0.08496
1992,Lower Secondary Level,Never,0.83613,2327,2740,0.82227,0.84999
1992,Upper Secondary Level,At least once per week,0.06797,412,6627,0.06191,0.07403
1992,Upper Secondary Level,At least once per month,0.06420,389,6627,0.05830,0.07010
1992,Upper Secondary Level,Seldom,0.11064,722,6627,0.10308,0.11819
1992,Upper Secondary Level,Never,0.75720,5104,6627,0.74687,0.76752
1992,Post-secondary Non-tertiary Level,Seldom,0.10733,44,335,0.07413,0.14052
1992,Post-secondary Non-tertiary Level,Never,0.76819,291,335,0.72294,0.81345
1992,First Stage of Tertiary Education,At least once per week,0.09526,68,754,0.07430,0.11623
1992,First Stage of Tertiary Education,At least once per month,0.08663,75,754,0.06654,0.10672
1992,First Stage of Tertiary Education,Seldom,0.13327,107,754,0.10899,0.15754
1992,First Stage of Tertiary Education,Never,0.68484,504,754,0.65166,0.71802
1992,Second Stage of Tertiary Education,At least once per week,0.08046,124,1642,0.06730,0.09362
1992,Second Stage of Tertiary Education,At least once per month,0.10297,173,1642,0.08827,0.11768
1992,Second Stage of Tertiary Education,Seldom,0.15481,245,1642,0.13731,0.17231
1992,Second Stage of Tertiary Education,Never,0.66176,1100,1642,0.63887,0.68465
1994,No answer / don't know,Never,0.81986,188,188,0.76478,0.87494
1994,Pre-primary Level,Seldom,0.19987,32,205,0.14499,0.25475
1994,Pre-primary Level,Never,0.65803,173,205,0.59293,0.72312
1994,Primary Level,Seldom,0.04780,35,536,0.02973,0.06588
1994,Primary Level,Never,0.92007,501,536,0.89709,0.94305
1994,Lower Secondary Level,At least once per week,0.04143,94,2459,0.03355,0.04931
1994,Lower Secondary Level,At least once per month,0.04184,96,2459,0.03393,0.04976
1994,Lower Secondary Level,Seldom,0.08209,200,2459,0.07124,0.09295
1994,Lower Secondary Level,Never,0.83463,2069,2459,0.81994,0.84932
1994,Upper Secondary Level,At least once per week,0.07263,416,6515,0.06633,0.07893
1994,Upper Secondary Level,At least once per month,0.07004,412,6515,0.06384,0.07624
1994,Upper Secondary Level,Seldom,0.10845,708,6515,0.10089,0.11600
1994,Upper Secondary Level,Never,0.74888,4979,6515,0.73835,0.75941
1994,Post-secondary Non-tertiary Level,At least once per week,0.10668,34,368,0.07510,0.13826
1994,Post-secondary Non-tertiary Level,Seldom,0.14052,47,368,0.10496,0.17607
1994,Post-secondary Non-tertiary Level,Never,0.72103,287,368,0.67515,0.76692
1994,First Stage of Tertiary Education,At least once per week,0.08512,69,745,0.06507,0.10517
1994,First Stage of Tertiary Education,At least once per month,0.08912,71,745,0.06864,0.10959
1994,First Stage of Tertiary Education,Seldom,0.14644,109,745,0.12104,0.17185
1994,First Stage of Tertiary Education,Never,0.67932,496,745,0.64579,0.71286
1994,Second Stage of Tertiary Education,At least once per week,0.08029,123,1641,0.06714,0.09345
1994,Second Stage of Tertiary Education,At least once per month,0.09385,167,1641,0.07974,0.10796
1994,Second Stage of Tertiary Education,Seldom,0.16272,273,1641,0.14485,0.18058
1994,Second Stage of Tertiary Education,Never,0.66314,1078,1641,0.64027,0.68602
1995,No answer / don't know,Never,0.84792,230,230,0.80141,0.89443
1995,Pre-primary Level,At least once per week,0.12319,32,259,0.08309,0.16330
1995,Pre-primary Level,Never,0.76132,227,259,0.70931,0.81334
1995,Primary Level,Never,0.92164,491,491,0.89784,0.94543
1995,Lower Secondary Level,At least once per week,0.04635,95,2474,0.03806,0.05464
1995,Lower Secondary Level,At least once per month,0.04459,102,2474,0.03646,0.05273
1995,Lower Secondary Level,Seldom,0.06282,154,2474,0.05326,0.07238
1995,Lower Secondary Level,Never,0.84624,2123,2474,0.83202,0.86046
1995,Upper Secondary Level,At least once per week,0.08053,488,6669,0.07400,0.08706
1995,Upper Secondary Level,At least once per month,0.05564,346,6669,0.05014,0.06114
1995,Upper Secondary Level,Seldom,0.08720,545,6669,0.08043,0.09397
1995,Upper Secondary Level,Never,0.77663,5290,6669,0.76663,0.78663
1995,Post-secondary Non-tertiary Level,At least once per week,0.08911,39,443,0.06255,0.11568
1995,Post-secondary Non-tertiary Level,Seldom,0.09756,38,443,0.06990,0.12522
1995,Post-secondary Non-tertiary Level,Never,0.75757,366,443,0.71761,0.79752
1995,First Stage of Tertiary Education,At least once per week,0.09977,83,750,0.07831,0.12123
1995,First Stage of Tertiary Education,At least once per month,0.10263,78,750,0.08089,0.12436
1995,First Stage of Tertiary Education,Seldom,0.09605,79,750,0.07495,0.11716
1995,First Stage of Tertiary Education,Never,0.70155,510,750,0.66877,0.73432
1995,Second Stage of Tertiary Education,At least once per week,0.08582,149,1744,0.07267,0.09897
1995,Second Stage of Tertiary Education,At least once per month,0.07646,150,1744,0.06399,0.08894
1995,Second Stage of Tertiary Education,Seldom,0.12923,208,1744,0.11348,0.14498
1995,Second Stage of Tertiary Education,Never,0.70849,1237,1744,0.68715,0.72982
1996,No answer / don't know,Seldom,0.15435,33,238,0.10835,0.20035
1996,No answer / don't know,Never,0.75139,205,238,0.69636,0.80642
1996,Pre-primary Level,Seldom,0.17625,44,263,0.13011,0.22238
1996,Pre-primary Level,Never,0.68910,219,263,0.63306,0.74515
1996,Primary Level,Seldom,0.09152,42,470,0.06542,0.11762
1996,Primary Level,Never,0.87453,428,470,0.84455,0.90451
1996,Lower Secondary Level,At least once per week,0.04094,89,2369,0.03296,0.04892
1996,Lower Secondary Level,At least once per month,0.04726,98,2369,0.03871,0.05581
1996,Lower Secondary Level,Seldom,0.11263,274,2369,0.09990,0.12537
1996,Lower Secondary Level,Never,0.79917,1908,2369,0.78303,0.81530
1996,Upper Secondary Level,At least once per week,0.07709,442,6589,0.07065,0.08353
1996,Upper Secondary Level,At least once per month,0.07310,444,6589,0.06682,0.07939
1996,Upper Secondary Level,Seldom,0.13701,884,6589,0.12871,0.14531
1996,Upper Secondary Level,Never,0.71280,4819,6589,0.70187,0.72372
1996,Post-secondary Non-tertiary Level,At least once per week,0.06829,31,471,0.04549,0.09110
1996,Post-secondary Non-tertiary Level,At least once per month,0.07112,33,471,0.04789,0.09436
1996,Post-secondary Non-tertiary Level,Seldom,0.16397,75,471,0.13050,0.19745
1996,Post-secondary Non-tertiary Level,Never,0.69661,332,471,0.65505,0.73817
1996,First Stage of Tertiary Education,At least once per week,0.11161,96,760,0.08921,0.13401
1996,First Stage of Tertiary Education,At least once per month,0.10077,78,760,0.07936,0.12219
1996,First Stage of Tertiary Education,Seldom,0.19313,138,760,0.16505,0.22122
1996,First Stage of Tertiary Education,Never,0.59448,448,760,0.55955,0.62942
1996,Second Stage of Tertiary Education,At least once per week,0.10134,171,1756,0.08723,0.11546
1996,Second Stage of Tertiary Education,At least once per month,0.10650,181,1756,0.09207,0.12094
1996,Second Stage of Tertiary Education,Seldom,0.17572,299,1756,0.15791,0.19352
1996,Second Stage of Tertiary Education,Never,0.61643,1105,1756,0.59368,0.63918
1997,No answer / don't know,Seldom,0.10631,32,239,0.06715,0.14547
1997,No answer / don't know,Never,0.75801,207,239,0.70360,0.81242
1997,Pre-primary Level,Seldom,0.16347,39,277,0.11985,0.20710
1997,Pre-primary Level,Never,0.69025,238,277,0.63570,0.74480
1997,Primary Level,Never,0.89067,407,407,0.86031,0.92102
1997,Lower Secondary Level,At least once per week,0.04778,102,2304,0.03907,0.05649
1997,Lower Secondary Level,At least once per month,0.05115,96,2304,0.04215,0.06015
1997,Lower Secondary Level,Seldom,0.10452,253,2304,0.09202,0.11701
1997,Lower Secondary Level,Never,0.79655,1853,2304,0.78011,0.81299
1997,Upper Secondary Level,At least once per week,0.07823,454,6430,0.07166,0.08479
1997,Upper Secondary Level,At least once per month,0.07082,405,6430,0.06455,0.07709
1997,Upper Secondary Level,Seldom,0.12076,752,6430,0.11280,0.12873
1997,Upper Secondary Level,Never,0.73019,4819,6430,0.71934,0.74104
1997,Post-secondary Non-tertiary Level,At least once per week,0.07447,32,451,0.05022,0.09873
1997,Post-secondary Non-tertiary Level,At least once per month,0.07280,33,451,0.04879,0.09680
1997,Post-secondary Non-tertiary Level,Seldom,0.13736,62,451,0.10555,0.16916
1997,Post-secondary Non-tertiary Level,Never,0.71537,324,451,0.67368,0.75706
1997,First Stage of Tertiary Education,At least once per week,0.11410,94,747,0.09129,0.13692
1997,First Stage of Tertiary Education,At least once per month,0.10105,81,747,0.07942,0.12267
1997,First Stage of Tertiary Education,Seldom,0.14019,118,747,0.11527,0.16510
1997,First Stage of Tertiary Education,Never,0.64467,454,747,0.61032,0.67901
1997,Second Stage of Tertiary Education,At least once per week,0.09365,157,1758,0.08002,0.10727
1997,Second Stage of Tertiary Education,At least once per month,0.11517,196,1758,0.10025,0.13010
1997,Second Stage of Tertiary Education,Seldom,0.16978,294,1758,0.15222,0.18733
1997,Second Stage of Tertiary Education,Never,0.62141,1111,1758,0.59873,0.64409
1998,No answer / don't know,At least once per month,0.06526,32,565,0.04488,0.08565
1998,No answer / don't know,Seldom,0.10969,59,565,0.08390,0.13548
1998,No answer / don't know,Never,0.76949,474,565,0.73473,0.80425
1998,Pre-primary Level,At least once per week,0.09924,31,291,0.06483,0.13365
1998,Pre-primary Level,Never,0.75723,260,291,0.70788,0.80658
1998,Primary Level,Never,0.94480,415,415,0.92280,0.96680
1998,Lower Secondary Level,At least once per week,0.04906,117,2511,0.04061,0.05751
1998,Lower Secondary Level,At least once per month,0.04699,113,2511,0.03871,0.05527
1998,Lower Secondary Level,Seldom,0.07550,182,2511,0.06516,0.08583
1998,Lower Secondary Level,Never,0.82845,2099,2511,0.81370,0.84320
1998,Upper Secondary Level,At least once per week,0.07995,529,6979,0.07359,0.08632
1998,Upper Secondary Level,At least once per month,0.06911,453,6979,0.06316,0.07507
1998,Upper Secondary Level,Seldom,0.10031,658,6979,0.09326,0.10736
1998,Upper Secondary Level,Never,0.75062,5339,6979,0.74047,0.76078
1998,Post-secondary Non-tertiary Level,At least once per week,0.07258,35,500,0.04981,0.09534
1998,Post-secondary Non-tertiary Level,At least once per month,0.07919,40,500,0.05550,0.10289
1998,Post-secondary Non-tertiary Level,Seldom,0.14050,55,500,0.11001,0.17099
1998,Post-secondary Non-tertiary Level,Never,0.70773,370,500,0.66783,0.74764
1998,First Stage of Tertiary Education,At least once per week,0.08887,89,811,0.06927,0.10847
1998,First Stage of Tertiary Education,At least once per month,0.10247,91,811,0.08158,0.12335
1998,First Stage of Tertiary Education,Seldom,0.12204,103,811,0.09950,0.14458
1998,First Stage of Tertiary Education,Never,0.68662,528,811,0.65468,0.71857
1998,Second Stage of Tertiary Education,At least once per week,0.09631,179,1959,0.08324,0.10937
1998,Second Stage of Tertiary Education,At least once per month,0.10277,199,1959,0.08932,0.11622
1998,Second Stage of Tertiary Education,Seldom,0.15400,289,1959,0.13802,0.16999
1998,Second Stage of Tertiary Education,Never,0.64692,1292,1959,0.62575,0.66808
1999,No answer / don't know,Seldom,0.13428,36,260,0.09275,0.17580
1999,No answer / don't know,Never,0.78114,224,260,0.73078,0.83149
1999,Pre-primary Level,At least once per week,0.11883,34,292,0.08165,0.15601
1999,Pre-primary Level,Seldom,0.13296,40,292,0.09395,0.17197
1999,Pre-primary Level,Never,0.69163,218,292,0.63856,0.74469
1999,Primary Level,Seldom,0.07035,34,412,0.04563,0.09508
1999,Primary Level,Never,0.89359,378,412,0.86378,0.92340
1999,Lower Secondary Level,At least once per week,0.04546,96,2416,0.03715,0.05377
1999,Lower Secondary Level,At least once per month,0.05070,116,2416,0.04195,0.05945
1999,Lower Secondary Level,Seldom,0.11561,276,2416,0.10286,0.12836
1999,Lower Secondary Level,Never,0.78823,1928,2416,0.77193,0.80452
1999,Upper Secondary Level,At least once per week,0.07989,534,6885,0.07349,0.08630
1999,Upper Secondary Level,At least once per month,0.07060,454,6885,0.06454,0.07665
1999,Upper Secondary Level,Seldom,0.13123,912,6885,0.12325,0.13921
1999,Upper Secondary Level,Never,0.71828,4985,6885,0.70766,0.72891
1999,Post-secondary Non-tertiary Level,At least once per week,0.10427,45,500,0.07746,0.13109
1999,Post-secondary Non-tertiary Level,At least once per month,0.06721,39,500,0.04524,0.08917
1999,Post-secondary Non-tertiary Level,Seldom,0.17563,71,500,0.14224,0.20901
1999,Post-secondary Non-tertiary Level,Never,0.65290,345,500,0.61113,0.69467
1999,First Stage of Tertiary Education,At least once per week,0.11979,107,807,0.09737,0.14221
1999,First Stage of Tertiary Education,At least once per month,0.08634,80,807,0.06695,0.10573
1999,First Stage of Tertiary Education,Seldom,0.14744,128,807,0.12296,0.17192
1999,First Stage of Tertiary Education,Never,0.64643,492,807,0.61343,0.67944
1999,Second Stage of Tertiary Education,At least once per week,0.10382,179,1948,0.09028,0.11737
1999,Second Stage of Tertiary Education,At least once per month,0.10826,221,1948,0.09445,0.12206
1999,Second Stage of Tertiary Education,Seldom,0.19305,347,1948,0.17552,0.21059
1999,Second Stage of Tertiary Education,Never,0.59487,1201,1948,0.57306,0.61667
2001,No answer / don't know,Never,0.86545,97,97,0.79719,0.93371
2001,Pre-primary Level,At least once per week,0.09256,47,511,0.06741,0.11771
2001,Pre-primary Level,Seldom,0.13640,78,511,0.10661,0.16619
2001,Pre-primary Level,Never,0.73311,386,511,0.69472,0.77150
2001,Primary Level,Never,0.92688,288,288,0.89676,0.95700
2001,Lower Secondary Level,At least once per week,0.03923,122,3043,0.03233,0.04613
2001,Lower Secondary Level,At least once per month,0.05122,141,3043,0.04339,0.05905
2001,Lower Secondary Level,Seldom,0.07843,244,3043,0.06888,0.08798
2001,Lower Secondary Level,Never,0.83112,2536,3043,0.81781,0.84443
2001,Upper Secondary Level,At least once per week,0.08012,906,11444,0.07515,0.08510
2001,Upper Secondary Level,At least once per month,0.07238,837,11444,0.06763,0.07713
2001,Upper Secondary Level,Seldom,0.11392,1344,11444,0.10810,0.11974
2001,Upper Secondary Level,Never,0.73358,8357,11444,0.72548,0.74168
2001,Post-secondary Non-tertiary Level,At least once per week,0.07894,82,1058,0.06269,0.09520
2001,Post-secondary Non-tertiary Level,At least once per month,0.07104,76,1058,0.05555,0.08653
2001,Post-secondary Non-tertiary Level,Seldom,0.13501,137,1058,0.11441,0.15561
2001,Post-secondary Non-tertiary Level,Never,0.71501,763,1058,0.68779,0.74222
2001,First Stage of Tertiary Education,At least once per week,0.10385,183,1655,0.08915,0.11855
2001,First Stage of Tertiary Education,At least once per month,0.10928,178,1655,0.09425,0.12432
2001,First Stage of Tertiary Education,Seldom,0.14247,241,1655,0.12562,0.15931
2001,First Stage of Tertiary Education,Never,0.64440,1053,1655,0.62133,0.66747
2001,Second Stage of Tertiary Education,At least once per week,0.11194,386,3518,0.10152,0.12236
2001,Second Stage of Tertiary Education,At least once per month,0.10111,377,3518,0.09115,0.11107
2001,Second Stage of Tertiary Education,Seldom,0.16773,574,3518,0.15538,0.18008
2001,Second Stage of Tertiary Education,Never,0.61922,2181,3518,0.60317,0.63527
2003,No answer / don't know,Never,0.83799,199,199,0.78667,0.88932
2003,Pre-primary Level,At least once per week,0.15727,87,612,0.12841,0.18614
2003,Pre-primary Level,At least once per month,0.05011,38,612,0.03281,0.06741
2003,Pre-primary Level,Seldom,0.11757,65,612,0.09203,0.14311
2003,Pre-primary Level,Never,0.67505,422,612,0.63791,0.71218
2003,Primary Level,Never,0.92043,248,248,0.88668,0.95418
2003,Lower Secondary Level,At least once per week,0.05241,147,2712,0.04402,0.06080
2003,Lower Secondary Level,At least once per month,0.03556,97,2712,0.02859,0.04253
2003,Lower Secondary Level,Seldom,0.05897,161,2712,0.05010,0.06784
2003,Lower Secondary Level,Never,0.85306,2307,2712,0.83973,0.86639
2003,Upper Secondary Level,At least once per week,0.08082,932,11060,0.07574,0.08590
2003,Upper Secondary Level,At least once per month,0.06724,776,11060,0.06257,0.07191
2003,Upper Secondary Level,Seldom,0.10046,1110,11060,0.09486,0.10606
2003,Upper Secondary Level,Never,0.75148,8242,11060,0.74342,0.75953
2003,Post-secondary Non-tertiary Level,At least once per week,0.07583,98,1145,0.06049,0.09117
2003,Post-secondary Non-tertiary Level,At least once per month,0.06868,80,1145,0.05402,0.08333
2003,Post-secondary Non-tertiary Level,Seldom,0.09494,122,1145,0.07795,0.11192
2003,Post-secondary Non-tertiary Level,Never,0.76056,845,1145,0.73583,0.78529
2003,First Stage of Tertiary Education,At least once per week,0.12208,203,1671,0.10638,0.13779
2003,First Stage of Tertiary Education,At least once per month,0.09531,161,1671,0.08122,0.10939
2003,First Stage of Tertiary Education,Seldom,0.12423,215,1671,0.10841,0.14005
2003,First Stage of Tertiary Education,Never,0.65838,1092,1671,0.63563,0.68113
2003,Second Stage of Tertiary Education,At least once per week,0.11218,524,4334,0.10278,0.12158
2003,Second Stage of Tertiary Education,At least once per month,0.10295,463,4334,0.09390,0.11200
2003,Second Stage of Tertiary Education,Seldom,0.14327,653,4334,0.13283,0.15370
2003,Second Stage of Tertiary Education,Never,0.64160,2694,4334,0.62732,0.65588
2005,No answer / don't know,Seldom,0.10886,32,276,0.07205,0.14568
2005,No answer / don't know,Never,0.78503,244,276,0.73648,0.83359
2005,Pre-primary Level,At least once per week,0.11479,80,643,0.09013,0.13945
2005,Pre-primary Level,At least once per month,0.08770,47,643,0.06582,0.10958
2005,Pre-primary Level,Seldom,0.16176,114,643,0.13327,0.19024
2005,Pre-primary Level,Never,0.63575,402,643,0.59853,0.67298
2005,Primary Level,Never,0.91452,223,223,0.87775,0.95130
2005,Lower Secondary Level,At least once per week,0.05440,129,2374,0.04527,0.06352
2005,Lower Secondary Level,At least once per month,0.04618,109,2374,0.03773,0.05462
2005,Lower Secondary Level,Seldom,0.08986,218,2374,0.07835,0.10137
2005,Lower Secondary Level,Never,0.80957,1918,2374,0.79377,0.82536
2005,Upper Secondary Level,At least once per week,0.08670,883,10185,0.08123,0.09217
2005,Upper Secondary Level,At least once per month,0.08509,877,10185,0.07967,0.09051
2005,Upper Secondary Level,Seldom,0.13291,1386,10185,0.12631,0.13950
2005,Upper Secondary Level,Never,0.69530,7039,10185,0.68636,0.70424
2005,Post-secondary Non-tertiary Level,At least once per week,0.08180,91,1118,0.06572,0.09787
2005,Post-secondary Non-tertiary Level,At least once per month,0.08123,99,1118,0.06521,0.09725
2005,Post-secondary Non-tertiary Level,Seldom,0.15227,159,1118,0.13120,0.17334
2005,Post-secondary Non-tertiary Level,Never,0.68470,769,1118,0.65746,0.71195
2005,First Stage of Tertiary Education,At least once per week,0.10392,179,1546,0.08871,0.11914
2005,First Stage of Tertiary Education,At least once per month,0.11530,185,1546,0.09938,0.13123
2005,First Stage of Tertiary Education,Seldom,0.16979,261,1546,0.15107,0.18851
2005,First Stage of Tertiary Education,Never,0.61098,921,1546,0.58667,0.63529
2005,Second Stage of Tertiary Education,At least once per week,0.12161,518,4146,0.11166,0.13156
2005,Second Stage of Tertiary Education,At least once per month,0.10413,513,4146,0.09483,0.11343
2005,Second Stage of Tertiary Education,Seldom,0.17963,759,4146,0.16794,0.19132
2005,Second Stage of Tertiary Education,Never,0.59463,2356,4146,0.57968,0.60957
2007,No answer / don't know,Seldom,0.10285,38,302,0.06853,0.13717
2007,No answer / don't know,Never,0.82370,264,302,0.78065,0.86675
2007,Pre-primary Level,At least once per week,0.14060,44,311,0.10190,0.17929
2007,Pre-primary Level,Seldom,0.16817,64,311,0.12654,0.20981
2007,Pre-primary Level,Never,0.61383,203,311,0.55963,0.66803
2007,Primary Level,Never,0.92326,201,201,0.88636,0.96015
2007,Lower Secondary Level,At least once per week,0.05590,134,2173,0.04624,0.06556
2007,Lower Secondary Level,At least once per month,0.04322,98,2173,0.03467,0.05178
2007,Lower Secondary Level,Seldom,0.08389,176,2173,0.07223,0.09555
2007,Lower Secondary Level,Never,0.81699,1765,2173,0.80073,0.83325
2007,Upper Secondary Level,At least once per week,0.08785,912,10247,0.08237,0.09333
2007,Upper Secondary Level,At least once per month,0.07640,837,10247,0.07126,0.08154
2007,Upper Secondary Level,Seldom,0.12036,1191,10247,0.11406,0.12666
2007,Upper Secondary Level,Never,0.71539,7307,10247,0.70665,0.72413
2007,Post-secondary Non-tertiary Level,At least once per week,0.10847,129,1162,0.09058,0.12636
2007,Post-secondary Non-tertiary Level,At least once per month,0.07000,88,1162,0.05532,0.08467
2007,Post-secondary Non-tertiary Level,Seldom,0.11415,136,1162,0.09586,0.13244
2007,Post-secondary Non-tertiary Level,Never,0.70739,809,1162,0.68122,0.73356
2007,First Stage of Tertiary Education,At least once per week,0.10855,175,1510,0.09285,0.12424
2007,First Stage of Tertiary Education,At least once per month,0.11774,187,1510,0.10148,0.13401
2007,First Stage of Tertiary Education,Seldom,0.15872,241,1510,0.14028,0.17716
2007,First Stage of Tertiary Education,Never,0.61499,907,1510,0.59044,0.63954
2007,Second Stage of Tertiary Education,At least once per week,0.11995,596,4362,0.11030,0.12959
2007,Second Stage of Tertiary Education,At least once per month,0.09735,502,4362,0.08855,0.10615
2007,Second Stage of Tertiary Education,Seldom,0.16363,721,4362,0.15265,0.17461
