"plh0035","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Keine Sorgen","2001","(Fach-)Abitur","Staedtischer Raum","736","0.424014284242452","0.400445924065259","0.447582644419646"
"Keine Sorgen","2001","(noch) kein Abschluss","Laendlicher Raum","118","","",""
"Keine Sorgen","2001","(noch) kein Abschluss","Staedtischer Raum","276","","",""
"Keine Sorgen","2001","AkademikerIn","Laendlicher Raum","333","0.304411901216101","0.277378082696787","0.331445719735415"
"Keine Sorgen","2001","AkademikerIn","Staedtischer Raum","926","0.380887404145006","0.361503885729786","0.400270922560227"
"Keine Sorgen","2001","Hauptschule","Laendlicher Raum","786","0.237295449060288","0.222747449556382","0.251843448564193"
"Keine Sorgen","2001","Hauptschule","Staedtischer Raum","1693","","",""
"Keine Sorgen","2001","Realschule","Laendlicher Raum","800","0.323124191600994","0.304378669701499","0.34186971350049"
"Keine Sorgen","2001","Realschule","Staedtischer Raum","1300","","",""
"Einige Sorgen","2002","(Fach-)Abitur","Laendlicher Raum","259","","",""
"Einige Sorgen","2002","(Fach-)Abitur","Staedtischer Raum","809","0.442036171228884","0.419448364331942","0.464623978125825"
"Einige Sorgen","2002","(noch) kein Abschluss","Laendlicher Raum","100","","",""
"Einige Sorgen","2002","(noch) kein Abschluss","Staedtischer Raum","232","","",""
"Einige Sorgen","2002","AkademikerIn","Laendlicher Raum","740","0.547902063183866","0.521164194025239","0.574639932342493"
"Einige Sorgen","2002","AkademikerIn","Staedtischer Raum","1634","","",""
"Einige Sorgen","2002","Hauptschule","Laendlicher Raum","1561","","",""
"Einige Sorgen","2002","Hauptschule","Staedtischer Raum","2818","","",""
"Einige Sorgen","2002","Realschule","Laendlicher Raum","1243","","",""
"Einige Sorgen","2002","Realschule","Staedtischer Raum","1675","","",""
"Grosse Sorgen","2002","(Fach-)Abitur","Laendlicher Raum","44","0.0911723512256442","0.0679452812633399","0.114399421187948"
"Grosse Sorgen","2002","(Fach-)Abitur","Staedtischer Raum","177","","",""
"Grosse Sorgen","2002","(noch) kein Abschluss","Laendlicher Raum","28","","",""
"Grosse Sorgen","2002","(noch) kein Abschluss","Staedtischer Raum","114","","",""
"Grosse Sorgen","2002","AkademikerIn","Laendlicher Raum","162","","",""
"Grosse Sorgen","2002","AkademikerIn","Staedtischer Raum","243","","",""
"Grosse Sorgen","2002","Hauptschule","Laendlicher Raum","800","0.260313381262632","0.244866551087503","0.27576021143776"
"Grosse Sorgen","2002","Hauptschule","Staedtischer Raum","1391","","",""
"Grosse Sorgen","2002","Realschule","Laendlicher Raum","307","0.134846763855499","0.121198825191578","0.14849470251942"
"Grosse Sorgen","2002","Realschule","Staedtischer Raum","413","0.128489568113303","0.117490967183544","0.139488169043062"
"Keine Sorgen","2002","(Fach-)Abitur","Laendlicher Raum","287","","",""
"Keine Sorgen","2002","(Fach-)Abitur","Staedtischer Raum","871","0.450794232850802","0.428163487419756","0.473424978281848"
"Keine Sorgen","2002","(noch) kein Abschluss","Laendlicher Raum","122","","",""
"Keine Sorgen","2002","(noch) kein Abschluss","Staedtischer Raum","300","0.432673011449838","0.394467285405891","0.470878737493784"
"Keine Sorgen","2002","AkademikerIn","Laendlicher Raum","429","0.295724892469038","0.271207505946861","0.320242278991214"
"Keine Sorgen","2002","AkademikerIn","Staedtischer Raum","1340","","",""
"Keine Sorgen","2002","Hauptschule","Laendlicher Raum","739","0.238612336647854","0.223608006596487","0.253616666699221"
"Keine Sorgen","2002","Hauptschule","Staedtischer Raum","1549","","",""
"Keine Sorgen","2002","Realschule","Laendlicher Raum","856","0.350199436436454","0.331138332794271","0.369260540078638"
"Keine Sorgen","2002","Realschule","Staedtischer Raum","1468","","",""
"Einige Sorgen","2003","(Fach-)Abitur","Laendlicher Raum","258","","",""
"Einige Sorgen","2003","(Fach-)Abitur","Staedtischer Raum","823","0.46160941132418","0.438768753731206","0.484450068917155"
"Einige Sorgen","2003","(noch) kein Abschluss","Laendlicher Raum","93","0.354657767112573","0.296394076550611","0.412921457674535"
"Einige Sorgen","2003","(noch) kein Abschluss","Staedtischer Raum","234","","",""
"Einige Sorgen","2003","AkademikerIn","Laendlicher Raum","755","0.583591672993635","0.556469060070355","0.610714285916915"
"Einige Sorgen","2003","AkademikerIn","Staedtischer Raum","1497","","",""
"Einige Sorgen","2003","Hauptschule","Laendlicher Raum","1523","","",""
"Einige Sorgen","2003","Hauptschule","Staedtischer Raum","2668","","",""
"Einige Sorgen","2003","Realschule","Laendlicher Raum","1275","","",""
"Einige Sorgen","2003","Realschule","Staedtischer Raum","1704","","",""
"Grosse Sorgen","2003","(Fach-)Abitur","Laendlicher Raum","56","0.109685464529045","0.0839862295992668","0.135384699458822"
"Grosse Sorgen","2003","(Fach-)Abitur","Staedtischer Raum","157","","",""
"Grosse Sorgen","2003","(noch) kein Abschluss","Laendlicher Raum","31","0.182136910747541","0.135132620821148","0.229141200673934"
"Grosse Sorgen","2003","(noch) kein Abschluss","Staedtischer Raum","98","0.158023063660571","0.129585008763259","0.186461118557882"
"Grosse Sorgen","2003","AkademikerIn","Laendlicher Raum","140","","",""
"Grosse Sorgen","2003","AkademikerIn","Staedtischer Raum","271","","",""
"Grosse Sorgen","2003","Hauptschule","Laendlicher Raum","707","0.243535176663562","0.227991146722717","0.259079206604407"
"Grosse Sorgen","2003","Hauptschule","Staedtischer Raum","1283","","",""
"Grosse Sorgen","2003","Realschule","Laendlicher Raum","268","","",""
"Grosse Sorgen","2003","Realschule","Staedtischer Raum","397","0.132277023260474","0.120945698132819","0.14360834838813"
"Keine Sorgen","2003","(Fach-)Abitur","Laendlicher Raum","254","","",""
"Keine Sorgen","2003","(Fach-)Abitur","Staedtischer Raum","850","0.435118614478689","0.412404018867084","0.457833210090294"
"Keine Sorgen","2003","(noch) kein Abschluss","Laendlicher Raum","135","","",""
"Keine Sorgen","2003","(noch) kein Abschluss","Staedtischer Raum","300","0.440340367791735","0.401637264085855","0.479043471497615"
"Keine Sorgen","2003","AkademikerIn","Laendlicher Raum","374","0.277595190603212","0.252956730385013","0.302233650821411"
"Keine Sorgen","2003","AkademikerIn","Staedtischer Raum","1300","","",""
"Keine Sorgen","2003","Hauptschule","Laendlicher Raum","699","0.245054423596655","0.229477650243603","0.260631196949708"
"Keine Sorgen","2003","Hauptschule","Staedtischer Raum","1533","","",""
"Keine Sorgen","2003","Realschule","Laendlicher Raum","781","0.334294222500869","0.315114795522661","0.353473649479076"
"Keine Sorgen","2003","Realschule","Staedtischer Raum","1333","","",""
"Einige Sorgen","2004","(Fach-)Abitur","Laendlicher Raum","255","","",""
"Einige Sorgen","2004","(Fach-)Abitur","Staedtischer Raum","865","0.486906412438253","0.463936846828835","0.50987597804767"
"Einige Sorgen","2004","(noch) kein Abschluss","Laendlicher Raum","92","0.386606985878067","0.327070144418241","0.446143827337893"
"Einige Sorgen","2004","(noch) kein Abschluss","Staedtischer Raum","227","","",""
"Einige Sorgen","2004","AkademikerIn","Laendlicher Raum","746","0.589796224176815","0.562637232673094","0.616955215680535"
"Einige Sorgen","2004","AkademikerIn","Staedtischer Raum","1552","","",""
"Einige Sorgen","2004","Hauptschule","Laendlicher Raum","1421","","",""
"Einige Sorgen","2004","Hauptschule","Staedtischer Raum","2563","","",""
"Einige Sorgen","2004","Realschule","Laendlicher Raum","1266","","",""
"Einige Sorgen","2004","Realschule","Staedtischer Raum","1719","","",""
"Grosse Sorgen","2004","(Fach-)Abitur","Laendlicher Raum","71","0.149031300821971","0.119718852078884","0.178343749565059"
"Grosse Sorgen","2004","(Fach-)Abitur","Staedtischer Raum","231","","",""
"Grosse Sorgen","2004","(noch) kein Abschluss","Laendlicher Raum","39","0.155209847880597","0.110939229608146","0.199480466153048"
"Grosse Sorgen","2004","(noch) kein Abschluss","Staedtischer Raum","112","","",""
"Grosse Sorgen","2004","AkademikerIn","Laendlicher Raum","172","","",""
"Grosse Sorgen","2004","AkademikerIn","Staedtischer Raum","299","","",""
"Grosse Sorgen","2004","Hauptschule","Laendlicher Raum","785","0.283381692387626","0.26666016926634","0.300103215508912"
"Grosse Sorgen","2004","Hauptschule","Staedtischer Raum","1423","","",""
"Grosse Sorgen","2004","Realschule","Laendlicher Raum","339","0.163470619598273","0.14830830712557","0.178632932070976"
"Grosse Sorgen","2004","Realschule","Staedtischer Raum","417","0.14343379911656","0.131507213838566","0.155360384394554"
"Keine Sorgen","2004","(Fach-)Abitur","Laendlicher Raum","241","","",""
"Keine Sorgen","2004","(Fach-)Abitur","Staedtischer Raum","723","0.363474987031511","0.341370688183924","0.385579285879098"
"Keine Sorgen","2004","(noch) kein Abschluss","Laendlicher Raum","126","","",""
"Keine Sorgen","2004","(noch) kein Abschluss","Staedtischer Raum","304","0.416743172780669","0.378635996676103","0.454850348885236"
"Keine Sorgen","2004","AkademikerIn","Laendlicher Raum","342","0.255532104389372","0.231449217759989","0.279614991018754"
"Keine Sorgen","2004","AkademikerIn","Staedtischer Raum","1172","","",""
"Keine Sorgen","2004","Hauptschule","Laendlicher Raum","584","0.215081365610537","0.199835232688339","0.230327498532735"
"Keine Sorgen","2004","Hauptschule","Staedtischer Raum","1236","","",""
"Keine Sorgen","2004","Realschule","Laendlicher Raum","680","0.298635851295515","0.279870887022309","0.31740081556872"
"Keine Sorgen","2004","Realschule","Staedtischer Raum","1182","","",""
"Einige Sorgen","2005","(Fach-)Abitur","Laendlicher Raum","246","","",""
"Einige Sorgen","2005","(Fach-)Abitur","Staedtischer Raum","835","0.493341294959402","0.469802712848573","0.51687987707023"
"Einige Sorgen","2005","(noch) kein Abschluss","Laendlicher Raum","90","0.368844515691212","0.310196778230699","0.427492253151726"
"Einige Sorgen","2005","(noch) kein Abschluss","Staedtischer Raum","221","","",""
"Einige Sorgen","2005","AkademikerIn","Laendlicher Raum","701","0.542427873450186","0.51444932194717","0.570406424953201"
"Einige Sorgen","2005","AkademikerIn","Staedtischer Raum","1568","","",""
"Einige Sorgen","2005","Hauptschule","Laendlicher Raum","1349","","",""
"Einige Sorgen","2005","Hauptschule","Staedtischer Raum","2461","","",""
"Einige Sorgen","2005","Realschule","Laendlicher Raum","1226","","",""
"Einige Sorgen","2005","Realschule","Staedtischer Raum","1701","","",""
"Grosse Sorgen","2005","(Fach-)Abitur","Laendlicher Raum","68","0.142864728698957","0.113672601282764","0.17205685611515"
"Grosse Sorgen","2005","(Fach-)Abitur","Staedtischer Raum","199","","",""
"Grosse Sorgen","2005","(noch) kein Abschluss","Laendlicher Raum","41","0.17799862572709","0.131503651267958","0.224493600186222"
"Grosse Sorgen","2005","(noch) kein Abschluss","Staedtischer Raum","111","","",""
"Grosse Sorgen","2005","AkademikerIn","Laendlicher Raum","165","","",""
"Grosse Sorgen","2005","AkademikerIn","Staedtischer Raum","290","","",""
"Grosse Sorgen","2005","Hauptschule","Laendlicher Raum","709","0.27432490298349","0.257207748732602","0.291442057234377"
"Grosse Sorgen","2005","Hauptschule","Staedtischer Raum","1292","","",""
"Grosse Sorgen","2005","Realschule","Laendlicher Raum","312","0.151036528408263","0.136004923794342","0.166068133022184"
"Grosse Sorgen","2005","Realschule","Staedtischer Raum","414","0.151409602350157","0.138970801476224","0.163848403224089"
"Keine Sorgen","2005","(Fach-)Abitur","Laendlicher Raum","238","","",""
"Keine Sorgen","2005","(Fach-)Abitur","Staedtischer Raum","699","0.376332916306402","0.353523649556348","0.399142183056456"
"Keine Sorgen","2005","(noch) kein Abschluss","Laendlicher Raum","129","","",""
"Keine Sorgen","2005","(noch) kein Abschluss","Staedtischer Raum","307","0.379565395252483","0.341939315314295","0.417191475190671"
"Keine Sorgen","2005","AkademikerIn","Laendlicher Raum","352","0.288600856809004","0.263154247392096","0.314047466225911"
"Keine Sorgen","2005","AkademikerIn","Staedtischer Raum","1075","","",""
"Keine Sorgen","2005","Hauptschule","Laendlicher Raum","552","0.222835983472757","0.206870692417572","0.238801274527943"
"Keine Sorgen","2005","Hauptschule","Staedtischer Raum","1161","","",""
"Keine Sorgen","2005","Realschule","Laendlicher Raum","642","0.283417620959226","0.264500008230147","0.302335233688305"
"Keine Sorgen","2005","Realschule","Staedtischer Raum","1075","","",""
"Einige Sorgen","2006","(Fach-)Abitur","Laendlicher Raum","298","","",""
"Einige Sorgen","2006","(Fach-)Abitur","Staedtischer Raum","908","0.499067975017616","0.476228272312253","0.521907677722979"
"Einige Sorgen","2006","(noch) kein Abschluss","Laendlicher Raum","60","0.322721920284891","0.255352940709186","0.390090899860595"
"Einige Sorgen","2006","(noch) kein Abschluss","Staedtischer Raum","164","","",""
"Einige Sorgen","2006","AkademikerIn","Laendlicher Raum","793","0.550115952637695","0.523489634396599","0.57674227087879"
"Einige Sorgen","2006","AkademikerIn","Staedtischer Raum","1673","","",""
"Einige Sorgen","2006","Hauptschule","Laendlicher Raum","1404","","",""
"Einige Sorgen","2006","Hauptschule","Staedtischer Raum","2566","","",""
"Einige Sorgen","2006","Realschule","Laendlicher Raum","1313","","",""
"Einige Sorgen","2006","Realschule","Staedtischer Raum","1717","","",""
"Grosse Sorgen","2006","(Fach-)Abitur","Laendlicher Raum","59","0.128285213781852","0.101437922879367","0.155132504684337"
"Grosse Sorgen","2006","(Fach-)Abitur","Staedtischer Raum","210","","",""
"Grosse Sorgen","2006","(noch) kein Abschluss","Laendlicher Raum","32","0.206874486398358","0.148504894938325","0.265244077858392"
"Grosse Sorgen","2006","(noch) kein Abschluss","Staedtischer Raum","93","0.246075727964673","0.206799899447348","0.285351556481999"
"Grosse Sorgen","2006","AkademikerIn","Laendlicher Raum","187","","",""
"Grosse Sorgen","2006","AkademikerIn","Staedtischer Raum","318","0.118595688967006","0.107437203094321","0.129754174839691"
"Grosse Sorgen","2006","Hauptschule","Laendlicher Raum","825","0.287917979948529","0.271363935672139","0.304472024224918"
"Grosse Sorgen","2006","Hauptschule","Staedtischer Raum","1407","","",""
"Grosse Sorgen","2006","Realschule","Laendlicher Raum","334","0.152532531671881","0.138100159396148","0.166964903947614"
"Grosse Sorgen","2006","Realschule","Staedtischer Raum","481","0.164311243085073","0.151746148170751","0.176876337999396"
"Keine Sorgen","2006","(Fach-)Abitur","Laendlicher Raum","239","","",""
"Keine Sorgen","2006","(Fach-)Abitur","Staedtischer Raum","723","0.369246163476024","0.347201212216141","0.391291114735906"
"Keine Sorgen","2006","(noch) kein Abschluss","Laendlicher Raum","93","0.470403593316751","0.398480218559947","0.542326968073555"
"Keine Sorgen","2006","(noch) kein Abschluss","Staedtischer Raum","205","","",""
"Keine Sorgen","2006","AkademikerIn","Laendlicher Raum","361","0.285785216668631","0.261604565079786","0.309965868257476"
"Keine Sorgen","2006","AkademikerIn","Staedtischer Raum","1234","","",""
"Keine Sorgen","2006","Hauptschule","Laendlicher Raum","645","0.236863910850164","0.221320184101392","0.252407637598935"
"Keine Sorgen","2006","Hauptschule","Staedtischer Raum","1191","","",""
"Keine Sorgen","2006","Realschule","Laendlicher Raum","737","0.305961501402212","0.287463698910715","0.324459303893709"
"Keine Sorgen","2006","Realschule","Staedtischer Raum","1143","","",""
"Einige Sorgen","2007","(Fach-)Abitur","Laendlicher Raum","293","","",""
"Einige Sorgen","2007","(Fach-)Abitur","Staedtischer Raum","866","0.489998596539456","0.466683573708386","0.513313619370527"
"Einige Sorgen","2007","(noch) kein Abschluss","Laendlicher Raum","70","0.394095843139651","0.319983123833968","0.468208562445335"
"Einige Sorgen","2007","(noch) kein Abschluss","Staedtischer Raum","143","","",""
"Einige Sorgen","2007","AkademikerIn","Laendlicher Raum","735","0.554263255219048","0.527086738600433","0.581439771837663"
"Einige Sorgen","2007","AkademikerIn","Staedtischer Raum","1615","","",""
"Einige Sorgen","2007","Hauptschule","Laendlicher Raum","1372","","",""
"Einige Sorgen","2007","Hauptschule","Staedtischer Raum","2298","","",""
"Einige Sorgen","2007","Realschule","Laendlicher Raum","1238","","",""
"Einige Sorgen","2007","Realschule","Staedtischer Raum","1663","","",""
"Grosse Sorgen","2007","(Fach-)Abitur","Laendlicher Raum","61","0.112163846921132","0.0866137740054048","0.137713919836859"
"Grosse Sorgen","2007","(Fach-)Abitur","Staedtischer Raum","211","","",""
"Grosse Sorgen","2007","(noch) kein Abschluss","Laendlicher Raum","30","0.212814388126159","0.150737645128771","0.274891131123548"
"Grosse Sorgen","2007","(noch) kein Abschluss","Staedtischer Raum","73","0.253679261862521","0.210159379144625","0.297199144580417"
"Grosse Sorgen","2007","AkademikerIn","Laendlicher Raum","199","","",""
"Grosse Sorgen","2007","AkademikerIn","Staedtischer Raum","319","0.11224938580077","0.101113692690367","0.123385078911174"
"Grosse Sorgen","2007","Hauptschule","Laendlicher Raum","695","0.260855739168457","0.244093185137575","0.277618293199339"
"Grosse Sorgen","2007","Hauptschule","Staedtischer Raum","1261","","",""
"Grosse Sorgen","2007","Realschule","Laendlicher Raum","350","0.164477370507675","0.14913252668844","0.17982221432691"
"Grosse Sorgen","2007","Realschule","Staedtischer Raum","435","0.144257828566584","0.131968605432652","0.156547051700516"
"Keine Sorgen","2007","(Fach-)Abitur","Laendlicher Raum","232","","",""
"Keine Sorgen","2007","(Fach-)Abitur","Staedtischer Raum","689","0.371570408521294","0.349033122580554","0.394107694462034"
"Keine Sorgen","2007","(noch) kein Abschluss","Laendlicher Raum","67","0.393089768734189","0.319010283644647","0.467169253823731"
"Keine Sorgen","2007","(noch) kein Abschluss","Staedtischer Raum","168","","",""
"Keine Sorgen","2007","AkademikerIn","Laendlicher Raum","351","0.28157563386401","0.25698415826481","0.306167109463211"
"Keine Sorgen","2007","AkademikerIn","Staedtischer Raum","1153","","",""
"Keine Sorgen","2007","Hauptschule","Laendlicher Raum","569","0.224580567038439","0.208650052052933","0.240511082023945"
"Keine Sorgen","2007","Hauptschule","Staedtischer Raum","1079","","",""
"Keine Sorgen","2007","Realschule","Laendlicher Raum","654","0.291608677492054","0.272795284617087","0.310422070367022"
"Keine Sorgen","2007","Realschule","Staedtischer Raum","1042","","",""
"Einige Sorgen","2008","(Fach-)Abitur","Laendlicher Raum","266","","",""
"Einige Sorgen","2008","(Fach-)Abitur","Staedtischer Raum","767","0.452111159662709","0.427957110199171","0.476265209126248"
"Einige Sorgen","2008","(noch) kein Abschluss","Laendlicher Raum","65","0.424835736630935","0.349181607731233","0.500489865530638"
"Einige Sorgen","2008","(noch) kein Abschluss","Staedtischer Raum","146","","",""
"Einige Sorgen","2008","AkademikerIn","Laendlicher Raum","703","0.545987821691279","0.518072816227291","0.573902827155267"
"Einige Sorgen","2008","AkademikerIn","Staedtischer Raum","1548","","",""
"Einige Sorgen","2008","Hauptschule","Laendlicher Raum","1308","","",""
"Einige Sorgen","2008","Hauptschule","Staedtischer Raum","2114","","",""
"Einige Sorgen","2008","Realschule","Laendlicher Raum","1143","","",""
"Einige Sorgen","2008","Realschule","Staedtischer Raum","1511","","",""
"Grosse Sorgen","2008","(Fach-)Abitur","Laendlicher Raum","56","0.1119552118598","0.0853361159280979","0.138574307791501"
"Grosse Sorgen","2008","(Fach-)Abitur","Staedtischer Raum","197","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","Laendlicher Raum","25","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","Staedtischer Raum","58","0.189306904234438","0.149866627824226","0.228747180644651"
"Grosse Sorgen","2008","AkademikerIn","Laendlicher Raum","172","","",""
"Grosse Sorgen","2008","AkademikerIn","Staedtischer Raum","274","","",""
"Grosse Sorgen","2008","Hauptschule","Laendlicher Raum","673","0.265446676727146","0.247993714977357","0.282899638476936"
"Grosse Sorgen","2008","Hauptschule","Staedtischer Raum","1183","","",""
"Grosse Sorgen","2008","Realschule","Laendlicher Raum","315","0.150921962414333","0.135665883351644","0.166178041477023"
"Grosse Sorgen","2008","Realschule","Staedtischer Raum","414","0.155823182321237","0.142810062543876","0.168836302098598"
"Keine Sorgen","2008","(Fach-)Abitur","Laendlicher Raum","217","","",""
"Keine Sorgen","2008","(Fach-)Abitur","Staedtischer Raum","667","0.398503172834179","0.374742776932966","0.422263568735392"
