"plh0035","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","1999","16-34 Jahre alt","517","0.102247011461339","0.0934992768872542","0.110994746035423"
"Grosse Sorgen","1999","35-65 Jahre alt","1457","0.19366947493725","0.18460124380361","0.202737706070889"
"Grosse Sorgen","1999","66 und älter","719","0.384867981391545","0.36254476781886","0.40719119496423"
"Einige Sorgen","1999","16-34 Jahre alt","1890","0.406821052399109","0.3926374538722","0.421004650926017"
"Einige Sorgen","1999","35-65 Jahre alt","3877","0.522511204461815","0.511049087406568","0.533973321517061"
"Einige Sorgen","1999","66 und älter","910","0.501111401533262","0.478171814882673","0.52405098818385"
"Keine Sorgen","1999","16-34 Jahre alt","2201","0.490931936139553","0.476497812384707","0.505366059894398"
"Keine Sorgen","1999","35-65 Jahre alt","1961","0.283819320600936","0.273473433822539","0.294165207379332"
"Keine Sorgen","1999","66 und älter","196","0.114020617075193","0.0994385141917467","0.12860271995864"
"Grosse Sorgen","2000","16-34 Jahre alt","723","0.101720063265017","0.0946869040613286","0.108753222468706"
"Grosse Sorgen","2000","35-65 Jahre alt","2373","0.177832033729562","0.171353557768213","0.184310509690911"
"Grosse Sorgen","2000","66 und älter","1194","0.331137040687924","0.315789221476029","0.346484859899819"
"Einige Sorgen","2000","16-34 Jahre alt","2788","0.384840820060237","0.373520059421086","0.396161580699388"
"Einige Sorgen","2000","35-65 Jahre alt","6967","0.515098313539663","0.506630730009492","0.523565897069835"
"Einige Sorgen","2000","66 und älter","1862","0.516753422567617","0.500456699165962","0.533050145969273"
"Keine Sorgen","2000","16-34 Jahre alt","3585","0.513439116674746","0.501809795643642","0.52506843770585"
"Keine Sorgen","2000","35-65 Jahre alt","4042","0.307069652730775","0.299254259792667","0.314885045668882"
"Keine Sorgen","2000","66 und älter","556","0.152109536744458","0.140397772614433","0.163821300874483"
"Grosse Sorgen","2001","16-34 Jahre alt","639","0.100982709376537","0.0935181677055322","0.108447251047542"
"Grosse Sorgen","2001","35-65 Jahre alt","2101","0.171741378786142","0.165057088262596","0.178425669309688"
"Grosse Sorgen","2001","66 und älter","1130","0.329684586328962","0.313906300249714","0.345462872408209"
"Einige Sorgen","2001","16-34 Jahre alt","2506","0.400023886136094","0.387887048058573","0.412160724213616"
"Einige Sorgen","2001","35-65 Jahre alt","6504","0.530155996302419","0.521310676371911","0.539001316232927"
"Einige Sorgen","2001","66 und älter","1755","0.514214239139819","0.497439130509602","0.530989347770035"
"Keine Sorgen","2001","16-34 Jahre alt","3114","0.498993404487369","0.48660644436411","0.511380364610627"
