"plh0035","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2001","Realschule","2912","","",""
"Grosse Sorgen","2001","(Fach-)Abitur","253","","",""
"Grosse Sorgen","2001","(noch) kein Abschluss","145","","",""
"Grosse Sorgen","2001","AkademikerIn","388","0.12013953819374","0.109405082657822","0.130873993729657"
"Grosse Sorgen","2001","Hauptschule","2285","","",""
"Grosse Sorgen","2001","Realschule","725","0.130238688723033","0.121529539811567","0.138947837634499"
"Keine Sorgen","2001","(Fach-)Abitur","965","0.429428090023981","0.408786143374857","0.450070036673104"
"Keine Sorgen","2001","(noch) kein Abschluss","394","0.459135318177678","0.425810624090456","0.4924600122649"
"Keine Sorgen","2001","AkademikerIn","1259","","",""
"Keine Sorgen","2001","Hauptschule","2479","","",""
"Keine Sorgen","2001","Realschule","2100","","",""
"Einige Sorgen","2002","(Fach-)Abitur","1068","","",""
"Einige Sorgen","2002","(noch) kein Abschluss","332","0.390649128645575","0.358702779455914","0.422595477835236"
"Einige Sorgen","2002","AkademikerIn","2374","","",""
"Einige Sorgen","2002","Hauptschule","4379","0.494149800000758","0.483738126802057","0.50456147319946"
"Einige Sorgen","2002","Realschule","2918","","",""
"Grosse Sorgen","2002","(Fach-)Abitur","221","","",""
"Grosse Sorgen","2002","(noch) kein Abschluss","142","","",""
"Grosse Sorgen","2002","AkademikerIn","405","0.108600787993322","0.0995582472520959","0.117643328734549"
"Grosse Sorgen","2002","Hauptschule","2191","","",""
"Grosse Sorgen","2002","Realschule","720","0.130867906400013","0.12230716110112","0.139428651698906"
"Keine Sorgen","2002","(Fach-)Abitur","1158","","",""
"Keine Sorgen","2002","(noch) kein Abschluss","422","0.436239621690911","0.403768004742845","0.468711238638976"
"Keine Sorgen","2002","AkademikerIn","1769","","",""
"Keine Sorgen","2002","Hauptschule","2288","","",""
"Keine Sorgen","2002","Realschule","2324","","",""
"Einige Sorgen","2003","(Fach-)Abitur","1081","","",""
"Einige Sorgen","2003","(noch) kein Abschluss","327","0.389148653573727","0.357135034514467","0.421162272632988"
"Einige Sorgen","2003","AkademikerIn","2252","","",""
"Einige Sorgen","2003","Hauptschule","4191","0.495320641564426","0.484636893676828","0.506004389452024"
"Einige Sorgen","2003","Realschule","2979","","",""
"Grosse Sorgen","2003","(Fach-)Abitur","213","","",""
"Grosse Sorgen","2003","(noch) kein Abschluss","129","","",""
"Grosse Sorgen","2003","AkademikerIn","411","0.117966525803467","0.108366435719646","0.127566615887288"
"Grosse Sorgen","2003","Hauptschule","1990","","",""
"Grosse Sorgen","2003","Realschule","665","0.128289915779981","0.119652286594403","0.13692754496556"
"Keine Sorgen","2003","(Fach-)Abitur","1104","","",""
"Keine Sorgen","2003","(noch) kein Abschluss","435","0.446418334812194","0.41377676029634","0.479059909328047"
"Keine Sorgen","2003","AkademikerIn","1674","","",""
"Keine Sorgen","2003","Hauptschule","2232","","",""
"Keine Sorgen","2003","Realschule","2114","","",""
"Einige Sorgen","2004","(Fach-)Abitur","1120","","",""
"Einige Sorgen","2004","(noch) kein Abschluss","319","0.382914721657202","0.351156917880951","0.414672525433453"
"Einige Sorgen","2004","AkademikerIn","2298","","",""
"Einige Sorgen","2004","Hauptschule","3984","0.488408456834044","0.477463075756363","0.499353837911725"
"Einige Sorgen","2004","Realschule","2985","","",""
"Grosse Sorgen","2004","(Fach-)Abitur","302","0.149496027403852","0.135188457689916","0.163803597117787"
"Grosse Sorgen","2004","(noch) kein Abschluss","151","","",""
"Grosse Sorgen","2004","AkademikerIn","471","0.135926811811068","0.125663160629036","0.146190462993101"
"Grosse Sorgen","2004","Hauptschule","2208","","",""
"Grosse Sorgen","2004","Realschule","756","0.151035305516269","0.141659214081462","0.160411396951075"
"Keine Sorgen","2004","(Fach-)Abitur","964","0.370294172261896","0.350918571989031","0.38966977253476"
"Keine Sorgen","2004","(noch) kein Abschluss","430","0.427439925103486","0.395119660373865","0.459760189833107"
"Keine Sorgen","2004","AkademikerIn","1514","","",""
"Keine Sorgen","2004","Hauptschule","1820","","",""
"Keine Sorgen","2004","Realschule","1862","","",""
"Einige Sorgen","2005","(Fach-)Abitur","1081","","",""
"Einige Sorgen","2005","(noch) kein Abschluss","311","0.394823158824053","0.362870227599515","0.426776090048591"
"Einige Sorgen","2005","AkademikerIn","2269","","",""
"Einige Sorgen","2005","Hauptschule","3810","0.498827063178227","0.487529298958492","0.510124827397963"
"Einige Sorgen","2005","Realschule","2927","","",""
"Grosse Sorgen","2005","(Fach-)Abitur","267","","",""
"Grosse Sorgen","2005","(noch) kein Abschluss","152","","",""
"Grosse Sorgen","2005","AkademikerIn","455","0.133671178764022","0.12331899447501","0.144023363053034"
"Grosse Sorgen","2005","Hauptschule","2001","","",""
"Grosse Sorgen","2005","Realschule","726","0.151267451598932","0.141684062486206","0.160850840711657"
"Keine Sorgen","2005","(Fach-)Abitur","937","0.378052434647957","0.358170534217981","0.397934335077934"
"Keine Sorgen","2005","(noch) kein Abschluss","436","0.399395094585914","0.367379317616435","0.431410871555393"
"Keine Sorgen","2005","AkademikerIn","1427","","",""
"Keine Sorgen","2005","Hauptschule","1713","","",""
"Keine Sorgen","2005","Realschule","1717","","",""
"Einige Sorgen","2006","(Fach-)Abitur","1206","","",""
"Einige Sorgen","2006","(noch) kein Abschluss","224","","",""
"Einige Sorgen","2006","AkademikerIn","2466","","",""
"Einige Sorgen","2006","Hauptschule","3970","0.483777013151293","0.472852165882712","0.494701860419874"
"Einige Sorgen","2006","Realschule","3030","0.514154762370697","0.501208146816835","0.527101377924559"
"Grosse Sorgen","2006","(Fach-)Abitur","269","","",""
"Grosse Sorgen","2006","(noch) kein Abschluss","125","","",""
"Grosse Sorgen","2006","AkademikerIn","505","0.130553928518358","0.120781636536544","0.140326220500171"
"Grosse Sorgen","2006","Hauptschule","2232","","",""
"Grosse Sorgen","2006","Realschule","815","0.159709555346988","0.150220117005193","0.169198993688784"
"Keine Sorgen","2006","(Fach-)Abitur","962","0.371779844033169","0.352592309254036","0.390967378812301"
"Keine Sorgen","2006","(noch) kein Abschluss","298","","",""
"Keine Sorgen","2006","AkademikerIn","1595","","",""
"Keine Sorgen","2006","Hauptschule","1836","","",""
"Keine Sorgen","2006","Realschule","1880","","",""
"Einige Sorgen","2007","(Fach-)Abitur","1159","","",""
"Einige Sorgen","2007","(noch) kein Abschluss","213","","",""
"Einige Sorgen","2007","AkademikerIn","2350","","",""
"Einige Sorgen","2007","Hauptschule","3670","0.503278618162528","0.491788563096679","0.514768673228378"
"Einige Sorgen","2007","Realschule","2901","","",""
"Grosse Sorgen","2007","(Fach-)Abitur","272","","",""
"Grosse Sorgen","2007","(noch) kein Abschluss","103","","",""
"Grosse Sorgen","2007","AkademikerIn","518","0.125739272209394","0.115911298849821","0.135567245568967"
"Grosse Sorgen","2007","Hauptschule","1956","","",""
"Grosse Sorgen","2007","Realschule","785","0.152228074156624","0.142630463319444","0.161825684993804"
"Keine Sorgen","2007","(Fach-)Abitur","921","0.369549119786176","0.35004209004486","0.389056149527493"
"Keine Sorgen","2007","(noch) kein Abschluss","235","","",""
"Keine Sorgen","2007","AkademikerIn","1504","","",""
"Keine Sorgen","2007","Hauptschule","1648","","",""
"Keine Sorgen","2007","Realschule","1696","","",""
"Einige Sorgen","2008","(Fach-)Abitur","1033","","",""
"Einige Sorgen","2008","(noch) kein Abschluss","211","","",""
"Einige Sorgen","2008","AkademikerIn","2251","","",""
"Einige Sorgen","2008","Hauptschule","3422","0.498528716956788","0.486628103669304","0.510429330244272"
"Einige Sorgen","2008","Realschule","2654","","",""
"Grosse Sorgen","2008","(Fach-)Abitur","253","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","83","0.188390987222239","0.155501911571891","0.221280062872586"
"Grosse Sorgen","2008","AkademikerIn","446","0.115122114901162","0.105445288371126","0.124798941431198"
"Grosse Sorgen","2008","Hauptschule","1856","","",""
"Grosse Sorgen","2008","Realschule","729","0.153930582305208","0.144025204614853","0.163835959995563"
"Keine Sorgen","2008","(Fach-)Abitur","884","0.394590495163525","0.374026090014355","0.415154900312695"
"Keine Sorgen","2008","(noch) kein Abschluss","249","","",""
"Keine Sorgen","2008","AkademikerIn","1482","","",""
"Keine Sorgen","2008","Hauptschule","1503","","",""
"Keine Sorgen","2008","Realschule","1716","","",""
"Einige Sorgen","2009","(Fach-)Abitur","986","0.501297305747775","0.479389792186905","0.523204819308646"
"Einige Sorgen","2009","(noch) kein Abschluss","169","","",""
"Einige Sorgen","2009","AkademikerIn","2265","","",""
"Einige Sorgen","2009","Hauptschule","3201","0.519766802220612","0.507323721766989","0.532209882674234"
"Einige Sorgen","2009","Realschule","2636","","",""
"Grosse Sorgen","2009","(Fach-)Abitur","230","","",""
"Grosse Sorgen","2009","(noch) kein Abschluss","105","","",""
"Grosse Sorgen","2009","AkademikerIn","446","0.112614175834925","0.102840861598328","0.122387490071523"
"Grosse Sorgen","2009","Hauptschule","1719","","",""
"Grosse Sorgen","2009","Realschule","703","0.152480538721062","0.142307626891777","0.162653450550348"
"Keine Sorgen","2009","(Fach-)Abitur","785","0.367502450393662","0.346378064621251","0.388626836166073"
"Keine Sorgen","2009","(noch) kein Abschluss","205","","",""
"Keine Sorgen","2009","AkademikerIn","1308","","",""
"Keine Sorgen","2009","Hauptschule","1273","","",""
"Keine Sorgen","2009","Realschule","1458","","",""
"Einige Sorgen","2010","(Fach-)Abitur","1458","","",""
"Einige Sorgen","2010","(noch) kein Abschluss","275","","",""
"Einige Sorgen","2010","AkademikerIn","2817","","",""
"Einige Sorgen","2010","Hauptschule","3653","0.496412412576626","0.485070350768762","0.50775447438449"
"Einige Sorgen","2010","Realschule","3413","0.513450187519494","0.501551196906104","0.525349178132884"
"Grosse Sorgen","2010","(Fach-)Abitur","403","0.132185635131291","0.120169594871337","0.144201675391246"
"Grosse Sorgen","2010","(noch) kein Abschluss","179","","",""
"Grosse Sorgen","2010","AkademikerIn","597","0.133806070013285","0.124691174634538","0.142920965392031"
"Grosse Sorgen","2010","Hauptschule","2122","","",""
"Grosse Sorgen","2010","Realschule","1201","","",""
"Keine Sorgen","2010","(Fach-)Abitur","1191","","",""
"Keine Sorgen","2010","(noch) kein Abschluss","312","0.425320843501031","0.390309823603452","0.46033186339861"
"Keine Sorgen","2010","AkademikerIn","1945","","",""
"Keine Sorgen","2010","Hauptschule","1690","","",""
"Keine Sorgen","2010","Realschule","2164","","",""
"Einige Sorgen","2011","(Fach-)Abitur","1183","","",""
"Einige Sorgen","2011","(noch) kein Abschluss","190","","",""
"Einige Sorgen","2011","AkademikerIn","2459","","",""
"Einige Sorgen","2011","Hauptschule","3453","0.493584399182585","0.481898186327352","0.505270612037819"
"Einige Sorgen","2011","Realschule","2865","","",""
"Grosse Sorgen","2011","(Fach-)Abitur","323","0.138068930869734","0.124307496385313","0.151830365354155"
"Grosse Sorgen","2011","(noch) kein Abschluss","115","","",""
"Grosse Sorgen","2011","AkademikerIn","611","0.137295688958504","0.127309902120406","0.147281475796602"
"Grosse Sorgen","2011","Hauptschule","2105","","",""
"Grosse Sorgen","2011","Realschule","1028","","",""
"Keine Sorgen","2011","(Fach-)Abitur","908","0.387033210244834","0.367603243964965","0.406463176524703"
"Keine Sorgen","2011","(noch) kein Abschluss","241","","",""
"Keine Sorgen","2011","AkademikerIn","1493","","",""
"Keine Sorgen","2011","Hauptschule","1473","","",""
"Keine Sorgen","2011","Realschule","1571","","",""
"Einige Sorgen","2012","(Fach-)Abitur","1173","","",""
"Einige Sorgen","2012","(noch) kein Abschluss","204","","",""
"Einige Sorgen","2012","AkademikerIn","2415","","",""
"Einige Sorgen","2012","Hauptschule","3427","0.496568310904571","0.48477867834678","0.508357943462362"
"Einige Sorgen","2012","Realschule","2898","","",""
"Grosse Sorgen","2012","(Fach-)Abitur","338","0.147967603820382","0.133826855390756","0.162108352250009"
"Grosse Sorgen","2012","(noch) kein Abschluss","119","","",""
"Grosse Sorgen","2012","AkademikerIn","593","0.134605487396073","0.124777708167877","0.144433266624269"
"Grosse Sorgen","2012","Hauptschule","2074","","",""
"Grosse Sorgen","2012","Realschule","990","0.180521930199327","0.170292726152278","0.190751134246376"
"Keine Sorgen","2012","(Fach-)Abitur","911","0.378614809619441","0.359297783387598","0.397931835851285"
"Keine Sorgen","2012","(noch) kein Abschluss","216","","",""
"Keine Sorgen","2012","AkademikerIn","1625","","",""
"Keine Sorgen","2012","Hauptschule","1408","","",""
"Keine Sorgen","2012","Realschule","1543","","",""
"Einige Sorgen","2013","(Fach-)Abitur","1488","","",""
"Einige Sorgen","2013","(noch) kein Abschluss","347","0.355025540560065","0.324865222908501","0.385185858211629"
"Einige Sorgen","2013","AkademikerIn","2765","","",""
"Einige Sorgen","2013","Hauptschule","3808","0.492216859795476","0.481134163907341","0.503299555683611"
"Einige Sorgen","2013","Realschule","2845","","",""
"Grosse Sorgen","2013","(Fach-)Abitur","433","0.13120935542466","0.119803417490674","0.142615293358646"
"Grosse Sorgen","2013","(noch) kein Abschluss","200","","",""
"Grosse Sorgen","2013","AkademikerIn","629","0.118423268630961","0.109846597672685","0.126999939589237"
"Grosse Sorgen","2013","Hauptschule","1979","","",""
"Grosse Sorgen","2013","Realschule","880","0.168918228578166","0.159079439522125","0.178757017634208"
"Keine Sorgen","2013","(Fach-)Abitur","1445","","",""
"Keine Sorgen","2013","(noch) kein Abschluss","420","0.421471323036443","0.390348332916218","0.452594313156667"
"Keine Sorgen","2013","AkademikerIn","2058","","",""
"Keine Sorgen","2013","Hauptschule","2030","","",""
"Keine Sorgen","2013","Realschule","1846","","",""
"Einige Sorgen","2014","(Fach-)Abitur","1919","","",""
"Einige Sorgen","2014","(noch) kein Abschluss","388","0.396990175709198","0.366634850222796","0.4273455011956"
"Einige Sorgen","2014","AkademikerIn","3311","0.525490657630813","0.513067068250861","0.537914247010765"
"Einige Sorgen","2014","Hauptschule","4057","0.510435725084613","0.499604758747598","0.521266691421629"
"Einige Sorgen","2014","Realschule","3611","0.536066113108559","0.524266712149505","0.547865514067612"
"Grosse Sorgen","2014","(Fach-)Abitur","583","0.137288146889012","0.126532525111697","0.148043768666328"
"Grosse Sorgen","2014","(noch) kein Abschluss","258","","",""
"Grosse Sorgen","2014","AkademikerIn","816","0.124709852430774","0.116489913177255","0.132929791684292"
"Grosse Sorgen","2014","Hauptschule","2315","","",""
"Grosse Sorgen","2014","Realschule","1221","","",""
"Keine Sorgen","2014","(Fach-)Abitur","1431","","",""
"Keine Sorgen","2014","(noch) kein Abschluss","352","0.32003386961669","0.291092143317725","0.348975595915656"
"Keine Sorgen","2014","AkademikerIn","2079","","",""
"Keine Sorgen","2014","Hauptschule","1811","","",""
"Keine Sorgen","2014","Realschule","2030","","",""
"Einige Sorgen","2015","(Fach-)Abitur","2026","","",""
"Einige Sorgen","2015","(noch) kein Abschluss","372","0.395173948535984","0.364199647143719","0.42614824992825"
"Einige Sorgen","2015","AkademikerIn","3485","0.546406927436362","0.53419857825858","0.558615276614145"
"Einige Sorgen","2015","Hauptschule","3857","0.507587472254265","0.496466230230957","0.518708714277572"
"Einige Sorgen","2015","Realschule","3519","0.544166476262139","0.532087579437831","0.556245373086447"
"Grosse Sorgen","2015","(Fach-)Abitur","573","0.131053015218594","0.120784763119494","0.141321267317694"
"Grosse Sorgen","2015","(noch) kein Abschluss","235","","",""
"Grosse Sorgen","2015","AkademikerIn","736","0.110237708100625","0.102557593098358","0.117917823102891"
"Grosse Sorgen","2015","Hauptschule","2132","","",""
"Grosse Sorgen","2015","Realschule","1121","","",""
"Keine Sorgen","2015","(Fach-)Abitur","1550","","",""
"Keine Sorgen","2015","(noch) kein Abschluss","350","0.328505444121523","0.298748751712933","0.358262136530113"
"Keine Sorgen","2015","AkademikerIn","2167","","",""
"Keine Sorgen","2015","Hauptschule","1774","","",""
"Keine Sorgen","2015","Realschule","1891","","",""
"Einige Sorgen","2016","(Fach-)Abitur","1928","","",""
"Einige Sorgen","2016","(noch) kein Abschluss","626","0.351860701433186","0.330216236848915","0.373505166017458"
"Einige Sorgen","2016","AkademikerIn","3348","0.537275465609098","0.525125101751892","0.549425829466303"
"Einige Sorgen","2016","Hauptschule","3645","0.516995513814792","0.505757887599778","0.528233140029807"
"Einige Sorgen","2016","Realschule","3218","0.544160198589898","0.531583254875827","0.556737142303968"
"Grosse Sorgen","2016","(Fach-)Abitur","609","0.142346035409061","0.131776506972075","0.152915563846047"
"Grosse Sorgen","2016","(noch) kein Abschluss","374","0.265795241221271","0.24577314768856","0.285817334753981"
"Grosse Sorgen","2016","AkademikerIn","794","0.117860734227827","0.11000326545917","0.125718202996484"
"Grosse Sorgen","2016","Hauptschule","2100","","",""
"Grosse Sorgen","2016","Realschule","1046","","",""
"Keine Sorgen","2016","(Fach-)Abitur","1661","","",""
"Keine Sorgen","2016","(noch) kein Abschluss","870","0.382344057345543","0.360318456116079","0.404369658575007"
"Keine Sorgen","2016","AkademikerIn","2327","","",""
"Keine Sorgen","2016","Hauptschule","1851","","",""
"Keine Sorgen","2016","Realschule","1760","","",""
"Einige Sorgen","2017","(Fach-)Abitur","2246","","",""
"Einige Sorgen","2017","(noch) kein Abschluss","799","0.398628868693987","0.378966634074095","0.418291103313879"
"Einige Sorgen","2017","AkademikerIn","3774","0.529866068879504","0.518368589064226","0.541363548694782"
"Einige Sorgen","2017","Hauptschule","3911","0.518160812972825","0.50720740256134","0.529114223384309"
"Einige Sorgen","2017","Realschule","3831","0.562496304637031","0.550809844199287","0.574182765074776"
"Grosse Sorgen","2017","(Fach-)Abitur","683","0.139303927601849","0.129515394333818","0.14909246086988"
"Grosse Sorgen","2017","(noch) kein Abschluss","493","0.235604362468432","0.218562071488478","0.252646653448386"
"Grosse Sorgen","2017","AkademikerIn","813","0.109229791588204","0.102044205496932","0.116415377679475"
"Grosse Sorgen","2017","Hauptschule","2046","","",""
"Grosse Sorgen","2017","Realschule","1165","","",""
"Keine Sorgen","2017","(Fach-)Abitur","1878","","",""
"Keine Sorgen","2017","(noch) kein Abschluss","1090","","",""
"Keine Sorgen","2017","AkademikerIn","2652","","",""
"Keine Sorgen","2017","Hauptschule","2037","","",""
"Keine Sorgen","2017","Realschule","1926","","",""
"Einige Sorgen","2018","(Fach-)Abitur","2188","","",""
"Einige Sorgen","2018","(noch) kein Abschluss","761","0.402422606447387","0.381926388005574","0.4229188248892"
"Einige Sorgen","2018","AkademikerIn","3736","0.556274851518489","0.544612066116048","0.567937636920929"
"Einige Sorgen","2018","Hauptschule","3809","0.549316458632515","0.538094613904014","0.560538303361016"
"Einige Sorgen","2018","Realschule","3716","0.555914567977703","0.543982501480032","0.567846634475374"
"Grosse Sorgen","2018","(Fach-)Abitur","593","0.131492143500305","0.121747546535584","0.141236740465027"
"Grosse Sorgen","2018","(noch) kein Abschluss","419","0.234041685759399","0.216345296917252","0.251738074601546"
"Grosse Sorgen","2018","AkademikerIn","612","0.0846283287307199","0.0780946591785138","0.091161998282926"
"Grosse Sorgen","2018","Hauptschule","1715","","",""
"Grosse Sorgen","2018","Realschule","987","0.153269159274746","0.144617917466349","0.161920401083142"
"Keine Sorgen","2018","(Fach-)Abitur","1839","","",""
"Keine Sorgen","2018","(noch) kein Abschluss","1019","","",""
"Keine Sorgen","2018","AkademikerIn","2623","","",""
"Keine Sorgen","2018","Hauptschule","2028","","",""
"Keine Sorgen","2018","Realschule","1958","","",""
"Einige Sorgen","2019","(Fach-)Abitur","2274","","",""
"Einige Sorgen","2019","(noch) kein Abschluss","700","0.431400693684172","0.410018479405821","0.452782907962523"
"Einige Sorgen","2019","AkademikerIn","4126","0.55588279316797","0.544703966301289","0.567061620034651"
"Einige Sorgen","2019","Hauptschule","3386","0.52696561591048","0.515182626905601","0.538748604915359"
"Einige Sorgen","2019","Realschule","3844","0.562611278634282","0.550783337930131","0.574439219338433"
"Grosse Sorgen","2019","(Fach-)Abitur","682","0.159686790453647","0.149183985704766","0.170189595202528"
"Grosse Sorgen","2019","(noch) kein Abschluss","392","0.254638936087726","0.235830406186537","0.273447465988915"
"Grosse Sorgen","2019","AkademikerIn","738","0.104682171921675","0.09779436771691","0.11156997612644"
"Grosse Sorgen","2019","Hauptschule","1754","","",""
"Grosse Sorgen","2019","Realschule","1206","","",""
"Keine Sorgen","2019","(Fach-)Abitur","1717","","",""
"Keine Sorgen","2019","(noch) kein Abschluss","969","0.313960370228102","0.293923904709483","0.333996835746721"
"Keine Sorgen","2019","AkademikerIn","2725","","",""
"Keine Sorgen","2019","Hauptschule","1757","","",""
"Keine Sorgen","2019","Realschule","1707","","",""
"Einige Sorgen","2020","(Fach-)Abitur","2403","","",""
"Einige Sorgen","2020","(noch) kein Abschluss","693","0.430887698263247","0.410426179499845","0.451349217026648"
"Einige Sorgen","2020","AkademikerIn","4088","0.550859989230809","0.539807253666197","0.561912724795421"
"Einige Sorgen","2020","Hauptschule","3350","0.533117836691305","0.521201938532006","0.545033734850604"
"Einige Sorgen","2020","Realschule","3509","0.577467766381243","0.565207812564526","0.589727720197959"
"Grosse Sorgen","2020","(Fach-)Abitur","585","0.114357079451294","0.105583206777228","0.12313095212536"
"Grosse Sorgen","2020","(noch) kein Abschluss","394","0.211654192503522","0.194775894485732","0.228532490521312"
"Grosse Sorgen","2020","AkademikerIn","727","0.0853088141813039","0.0791016605846306","0.0915159677779773"
"Grosse Sorgen","2020","Hauptschule","1554","","",""
"Grosse Sorgen","2020","Realschule","922","0.152215653070221","0.143299707834002","0.16113159830644"
"Keine Sorgen","2020","(Fach-)Abitur","2066","","",""
"Keine Sorgen","2020","(noch) kein Abschluss","1163","","",""
"Keine Sorgen","2020","AkademikerIn","2965","","",""
"Keine Sorgen","2020","Hauptschule","1830","","",""
"Keine Sorgen","2020","Realschule","1805","","",""
