"plh0035","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"Keine Sorgen","2000","35-65 J.","weiblich","1933","0.290244890889219","0.279427688563057","0.30106209321538"
"Keine Sorgen","2000","66 und älter","männlich","275","0.176857827540485","0.157714369375095","0.196001285705875"
"Keine Sorgen","2000","66 und älter","weiblich","276","0.13822999033598","0.123263818248166","0.153196162423794"
"Einige Sorgen","2001","16-34 J.","männlich","1115","0.369085663124059","0.35179193327102","0.386379392977097"
"Einige Sorgen","2001","16-34 J.","weiblich","1368","0.427536729258615","0.410430540605888","0.444642917911342"
"Einige Sorgen","2001","35-65 J.","männlich","3160","0.528454898553246","0.51582283671987","0.541086960386623"
"Einige Sorgen","2001","35-65 J.","weiblich","3321","0.531391225101531","0.518959964691419","0.543822485511644"
"Einige Sorgen","2001","66 und älter","männlich","787","0.537932353792199","0.512402643195358","0.56346206438904"
"Einige Sorgen","2001","66 und älter","weiblich","955","0.504179920605562","0.481698377436271","0.526661463774854"
"Große Sorgen","2001","16-34 J.","männlich","271","0.0921579493371591","0.0817919438765965","0.102523954797722"
"Große Sorgen","2001","16-34 J.","weiblich","357","0.110191454992582","0.0993642845616446","0.12101862542352"
"Große Sorgen","2001","35-65 J.","männlich","982","0.161562079847906","0.152248560229366","0.170875599466445"
"Große Sorgen","2001","35-65 J.","weiblich","1108","0.179063183628948","0.169511921069511","0.188614446188385"
"Große Sorgen","2001","66 und älter","männlich","417","0.282456019691835","0.25940293961821","0.305509099765459"
"Große Sorgen","2001","66 und älter","weiblich","684","0.35321669692122","0.331724970529938","0.374708423312501"
"Keine Sorgen","2001","16-34 J.","männlich","1605","0.538756387538782","0.52089145901113","0.556621316066434"
"Keine Sorgen","2001","16-34 J.","weiblich","1488","0.462271815748803","0.445032388377132","0.479511243120474"
"Keine Sorgen","2001","35-65 J.","männlich","1857","0.309983021598848","0.298279744115966","0.32168629908173"
"Keine Sorgen","2001","35-65 J.","weiblich","1761","0.289545591269521","0.278246868529079","0.300844314009962"
"Keine Sorgen","2001","66 und älter","männlich","261","0.179611626515966","0.159955123831841","0.199268129200092"
"Keine Sorgen","2001","66 und älter","weiblich","261","0.142603382473218","0.126880683955902","0.158326080990534"
"Einige Sorgen","2002","16-34 J.","männlich","1015","0.355514177292487","0.338208705480931","0.372819649104044"
"Einige Sorgen","2002","16-34 J.","weiblich","1289","0.409929431960839","0.392767944151009","0.427090919770669"
"Einige Sorgen","2002","35-65 J.","männlich","3363","0.51317939336539","0.50104708684147","0.525311699889311"
"Einige Sorgen","2002","35-65 J.","weiblich","3601","0.537829466121595","0.525908287557667","0.549750644685522"
"Einige Sorgen","2002","66 und älter","männlich","898","0.551940725123921","0.527664591013126","0.576216859234717"
"Einige Sorgen","2002","66 und älter","weiblich","973","0.499787686851941","0.477635192047366","0.521940181656516"
"Große Sorgen","2002","16-34 J.","männlich","246","0.090394696655549","0.0800278597594551","0.100761533551643"
"Große Sorgen","2002","16-34 J.","weiblich","291","0.0964721677742466","0.0861701997991503","0.106774135749343"
"Große Sorgen","2002","35-65 J.","männlich","922","0.155727316561456","0.146925991481548","0.164528641641363"
"Große Sorgen","2002","35-65 J.","weiblich","1097","0.18237344104549","0.173140202374536","0.191606679716444"
"Große Sorgen","2002","66 und älter","männlich","443","0.280484340740748","0.258554271276314","0.302414410205181"
"Große Sorgen","2002","66 und älter","weiblich","705","0.359385797165502","0.338127356041284","0.380644238289721"
"Keine Sorgen","2002","16-34 J.","männlich","1678","0.554091126051964","0.536120551892404","0.572061700211524"
"Keine Sorgen","2002","16-34 J.","weiblich","1575","0.493598400264914","0.476152924595069","0.51104387593476"
"Keine Sorgen","2002","35-65 J.","männlich","2235","0.331093290073154","0.319670235303158","0.342516344843149"
"Keine Sorgen","2002","35-65 J.","weiblich","2021","0.279797092832915","0.269063507720391","0.29053067794544"
"Keine Sorgen","2002","66 und älter","männlich","271","0.167574934135331","0.149342583031466","0.185807285239196"
"Keine Sorgen","2002","66 und älter","weiblich","279","0.140826515982557","0.125415356017545","0.156237675947569"
"Einige Sorgen","2003","16-34 J.","männlich","1022","0.366571096890922","0.348665138300108","0.384477055481736"
"Einige Sorgen","2003","16-34 J.","weiblich","1282","0.417906946837068","0.400342500777092","0.435471392897045"
"Einige Sorgen","2003","35-65 J.","männlich","3184","0.506815686792751","0.494368047511415","0.519263326074086"
"Einige Sorgen","2003","35-65 J.","weiblich","3477","0.542250515737656","0.530065478545557","0.554435552929754"
"Einige Sorgen","2003","66 und älter","männlich","920","0.564131653893112","0.540227159405284","0.588036148380939"
"Einige Sorgen","2003","66 und älter","weiblich","1031","0.515155110418005","0.493108342303385","0.537201878532624"
"Große Sorgen","2003","16-34 J.","männlich","220","0.0886886097464968","0.0781244039974145","0.099252815495579"
"Große Sorgen","2003","16-34 J.","weiblich","266","0.0858678547039134","0.0758904347721557","0.095845274635671"
"Große Sorgen","2003","35-65 J.","männlich","891","0.16269957690549","0.153510091125537","0.171889062685444"
"Große Sorgen","2003","35-65 J.","weiblich","958","0.168413469827319","0.159260646586976","0.177566293067661"
"Große Sorgen","2003","66 und älter","männlich","440","0.255305672926312","0.234285759669981","0.276325586182643"
"Große Sorgen","2003","66 und älter","weiblich","670","0.342918092768537","0.32197795805992","0.363858227477154"
"Keine Sorgen","2003","16-34 J.","männlich","1540","0.544740293362581","0.526235089005177","0.563245497719985"
"Keine Sorgen","2003","16-34 J.","weiblich","1481","0.496225198459018","0.478419620233105","0.514030776684932"
"Keine Sorgen","2003","35-65 J.","männlich","2122","0.330484736301759","0.318773215685355","0.342196256918163"
"Keine Sorgen","2003","35-65 J.","weiblich","1987","0.289336014435026","0.278245636621751","0.300426392248301"
"Keine Sorgen","2003","66 und älter","männlich","293","0.180562673180577","0.162019522662465","0.199105823698689"
"Keine Sorgen","2003","66 und älter","weiblich","273","0.141926796813458","0.126532179863552","0.157321413763364"
"Einige Sorgen","2004","16-34 J.","männlich","1031","0.393822567961443","0.375307028095824","0.412338107827063"
"Einige Sorgen","2004","16-34 J.","weiblich","1277","0.445710406260791","0.427613945309903","0.463806867211679"
"Einige Sorgen","2004","35-65 J.","männlich","3157","0.515899833941177","0.503200632378405","0.528599035503948"
"Einige Sorgen","2004","35-65 J.","weiblich","3393","0.535487477409217","0.523113925844344","0.547861028974089"
"Einige Sorgen","2004","66 und älter","männlich","928","0.549112337070562","0.525528481167595","0.572696192973528"
"Einige Sorgen","2004","66 und älter","weiblich","1033","0.503933340323197","0.482124302916805","0.525742377729588"
"Große Sorgen","2004","16-34 J.","männlich","248","0.0992481211845852","0.0879175987973046","0.110578643571866"
"Große Sorgen","2004","16-34 J.","weiblich","332","0.113823605717898","0.102260482364879","0.125386729070916"
"Große Sorgen","2004","35-65 J.","männlich","954","0.19102776278753","0.181038322388592","0.201017203186467"
"Große Sorgen","2004","35-65 J.","weiblich","1078","0.196287765205063","0.186433643886769","0.206141886523357"
"Große Sorgen","2004","66 und älter","männlich","535","0.315782401257752","0.293751050874567","0.337813751640937"
"Große Sorgen","2004","66 und älter","weiblich","786","0.397476526144242","0.376130223622645","0.418822828665839"
"Keine Sorgen","2004","16-34 J.","männlich","1396","0.506929310853972","0.487983443490251","0.525875178217693"
"Keine Sorgen","2004","16-34 J.","weiblich","1289","0.440465988021311","0.422391402993697","0.458540573048925"
"Keine Sorgen","2004","35-65 J.","männlich","1838","0.293072403271294","0.28150592790385","0.304638878638738"
"Keine Sorgen","2004","35-65 J.","weiblich","1770","0.26822475738572","0.257233198612273","0.279216316159168"
"Keine Sorgen","2004","66 und älter","männlich","247","0.135105261671687","0.118903292748696","0.151307230594677"
"Keine Sorgen","2004","66 und älter","weiblich","200","0.0985901335325615","0.0855867068701684","0.111593560194955"
"Einige Sorgen","2005","16-34 J.","männlich","944","0.383681864637621","0.364722072153041","0.402641657122201"
"Einige Sorgen","2005","16-34 J.","weiblich","1183","0.446767981017756","0.428210271093586","0.465325690941926"
"Einige Sorgen","2005","35-65 J.","männlich","3102","0.555129899466496","0.542111860637688","0.568147938295305"
"Einige Sorgen","2005","35-65 J.","weiblich","3329","0.547125800255836","0.534505340280242","0.55974626023143"
"Einige Sorgen","2005","66 und älter","männlich","952","0.550768373546482","0.527315509784597","0.574221237308368"
"Einige Sorgen","2005","66 und älter","weiblich","1024","0.494647883318746","0.472817785194411","0.516477981443081"
"Große Sorgen","2005","16-34 J.","männlich","216","0.102857537549646","0.0910136510234485","0.114701424075843"
"Große Sorgen","2005","16-34 J.","weiblich","291","0.109873184374751","0.0981996731284","0.121546695621102"
"Große Sorgen","2005","35-65 J.","männlich","859","0.17054127373874","0.160688834042788","0.180393713434693"
"Große Sorgen","2005","35-65 J.","weiblich","1019","0.192590941882328","0.182593070767496","0.20258881299716"
"Große Sorgen","2005","66 und älter","männlich","517","0.304343639472851","0.282648836165972","0.326038442779731"
"Große Sorgen","2005","66 und älter","weiblich","761","0.39182605939517","0.370511756770945","0.413140362019395"
"Keine Sorgen","2005","16-34 J.","männlich","1367","0.513460597812733","0.493973012039935","0.532948183585531"
"Keine Sorgen","2005","16-34 J.","weiblich","1283","0.443358834607493","0.424815191863067","0.461902477351919"
"Keine Sorgen","2005","35-65 J.","männlich","1637","0.274328826794764","0.262640904846412","0.286016748743115"
"Keine Sorgen","2005","35-65 J.","weiblich","1628","0.260283257861836","0.249158293261019","0.271408222462653"
"Keine Sorgen","2005","66 und älter","männlich","259","0.144887986980666","0.128291968298439","0.161484005662894"
"Keine Sorgen","2005","66 und älter","weiblich","230","0.113526057286084","0.0996747319310206","0.127377382641147"
"Einige Sorgen","2006","16-34 J.","männlich","893","0.368722311891823","0.349448395314779","0.387996228468866"
"Einige Sorgen","2006","16-34 J.","weiblich","1184","0.427708369205801","0.408984255237743","0.446432483173858"
"Einige Sorgen","2006","35-65 J.","männlich","3170","0.522143331463728","0.509429851652088","0.534856811275368"
"Einige Sorgen","2006","35-65 J.","weiblich","3552","0.543564295570808","0.531376331110605","0.555752260031012"
"Einige Sorgen","2006","66 und älter","männlich","1097","0.526101230523427","0.504580833803614","0.54762162724324"
"Einige Sorgen","2006","66 und älter","weiblich","1146","0.477244498481043","0.456980859634264","0.497508137327822"
"Große Sorgen","2006","16-34 J.","männlich","194","0.0874182285277324","0.0761346477716898","0.0987018092837751"
"Große Sorgen","2006","16-34 J.","weiblich","286","0.127925432329155","0.115284649748165","0.140566214910144"
"Große Sorgen","2006","35-65 J.","männlich","907","0.173748631733382","0.164105068405229","0.183392195061534"
"Große Sorgen","2006","35-65 J.","weiblich","1106","0.192804700860984","0.183151662443435","0.202457739278533"
"Große Sorgen","2006","66 und älter","männlich","614","0.313876750861251","0.29387566999533","0.333877831727172"
"Große Sorgen","2006","66 und älter","weiblich","901","0.391641068498687","0.371838490946877","0.411443646050496"
"Keine Sorgen","2006","16-34 J.","männlich","1320","0.543859459580445","0.523961766590448","0.563757152570442"
"Keine Sorgen","2006","16-34 J.","weiblich","1212","0.444366198465045","0.42556075664832","0.46317164028177"
"Keine Sorgen","2006","35-65 J.","männlich","1853","0.30410803680289","0.29239941970763","0.315816653898151"
"Keine Sorgen","2006","35-65 J.","weiblich","1758","0.263631003568208","0.252849932663307","0.274412074473108"
"Keine Sorgen","2006","66 und älter","männlich","357","0.160022018615322","0.144220579320253","0.175823457910391"
"Keine Sorgen","2006","66 und älter","weiblich","287","0.13111443302027","0.117421256478325","0.144807609562215"
"Einige Sorgen","2007","16-34 J.","männlich","865","0.396757622085587","0.376370116610949","0.417145127560226"
"Einige Sorgen","2007","16-34 J.","weiblich","1110","0.464615185776687","0.444870230247939","0.484360141305435"
"Einige Sorgen","2007","35-65 J.","männlich","2946","0.535348310307338","0.522140857863605","0.548555762751071"
"Einige Sorgen","2007","35-65 J.","weiblich","3259","0.54598588938035","0.533313861226014","0.558657917534686"
"Einige Sorgen","2007","66 und älter","männlich","1098","0.53446066782008","0.512767189409384","0.556154146230776"
"Einige Sorgen","2007","66 und älter","weiblich","1182","0.51750205254249","0.496995662113854","0.538008442971126"
"Große Sorgen","2007","16-34 J.","männlich","189","0.0886771600549288","0.0768304558417409","0.100523864268117"
"Große Sorgen","2007","16-34 J.","weiblich","248","0.105537689271476","0.0933741139486962","0.117701264594256"
"Große Sorgen","2007","35-65 J.","männlich","870","0.169304911972754","0.15937391893473","0.179235905010778"
"Große Sorgen","2007","35-65 J.","weiblich","997","0.182197081360042","0.17237246093761","0.192021701782475"
"Große Sorgen","2007","66 und älter","männlich","601","0.305891216094203","0.285851553616894","0.325930878571512"
"Große Sorgen","2007","66 und älter","weiblich","790","0.352291191004044","0.332688023895522","0.371894358112565"
"Keine Sorgen","2007","16-34 J.","männlich","1158","0.514565217859484","0.493737523854466","0.535392911864501"
"Keine Sorgen","2007","16-34 J.","weiblich","1093","0.429847124951837","0.410248341794851","0.449445908108823"
"Keine Sorgen","2007","35-65 J.","männlich","1662","0.295346777719908","0.283266110625749","0.307427444814067"
"Keine Sorgen","2007","35-65 J.","weiblich","1674","0.271817029259607","0.260493564460903","0.283140494058312"
"Keine Sorgen","2007","66 und älter","männlich","332","0.159648116085717","0.143718488695143","0.175577743476291"
"Keine Sorgen","2007","66 und älter","weiblich","309","0.130206756453466","0.116396230336496","0.144017282570436"
"Einige Sorgen","2008","16-34 J.","männlich","773","0.379416474178419","0.35843161377087","0.400401334585969"
"Einige Sorgen","2008","16-34 J.","weiblich","1023","0.448799999217007","0.428357504727863","0.469242493706152"
"Einige Sorgen","2008","35-65 J.","männlich","2715","0.52570511150297","0.511984613917862","0.539425609088079"
"Einige Sorgen","2008","35-65 J.","weiblich","2979","0.530708386976253","0.517579985501922","0.543836788450583"
"Einige Sorgen","2008","66 und älter","männlich","1103","0.54105204351774","0.51935354855805","0.56275053847743"
"Einige Sorgen","2008","66 und älter","weiblich","1172","0.517068290265098","0.496420496879683","0.537716083650513"
"Große Sorgen","2008","16-34 J.","männlich","142","0.0762805236989786","0.064800976587139","0.0877600708108182"
"Große Sorgen","2008","16-34 J.","weiblich","224","0.113334663774352","0.100305573107873","0.12636375444083"
"Große Sorgen","2008","35-65 J.","männlich","769","0.166911430581844","0.156665222596683","0.177157638567006"
"Große Sorgen","2008","35-65 J.","weiblich","945","0.187732091975631","0.177459468155407","0.198004715795855"
"Große Sorgen","2008","66 und älter","männlich","575","0.300274552068939","0.280314968832675","0.320234135305204"
"Große Sorgen","2008","66 und älter","weiblich","768","0.34299257873555","0.323377758546866","0.362607398924233"
"Keine Sorgen","2008","16-34 J.","männlich","1139","0.544303002122602","0.522764955140863","0.565841049104341"
"Keine Sorgen","2008","16-34 J.","weiblich","1027","0.437865337008641","0.417474111526685","0.458256562490597"
"Keine Sorgen","2008","35-65 J.","männlich","1604","0.307383457915185","0.294705152324706","0.320061763505664"
"Keine Sorgen","2008","35-65 J.","weiblich","1627","0.281559521048116","0.269727934550215","0.293391107546018"
"Keine Sorgen","2008","66 und älter","männlich","348","0.158673404413321","0.142763676613853","0.174583132212789"
"Keine Sorgen","2008","66 und älter","weiblich","310","0.139939130999353","0.12560435164234","0.154273910356366"
"Einige Sorgen","2009","16-34 J.","männlich","745","0.410581564347531","0.388432516356798","0.432730612338265"
"Einige Sorgen","2009","16-34 J.","weiblich","908","0.455556056579113","0.43400805936496","0.477104053793267"
"Einige Sorgen","2009","35-65 J.","männlich","2596","0.550168281090849","0.535947423827974","0.564389138353724"
"Einige Sorgen","2009","35-65 J.","weiblich","2912","0.569074889778713","0.555555362821697","0.58259441673573"
"Einige Sorgen","2009","66 und älter","männlich","1126","0.565132128116269","0.543279764578201","0.586984491654338"
"Einige Sorgen","2009","66 und älter","weiblich","1137","0.528096291424106","0.50711164890951","0.549080933938701"
"Große Sorgen","2009","16-34 J.","männlich","179","0.100767015056412","0.087213910293985","0.11432011981884"
"Große Sorgen","2009","16-34 J.","weiblich","230","0.121510508895863","0.10737424584648","0.135646771945246"
"Große Sorgen","2009","35-65 J.","männlich","727","0.162743500435629","0.152191518095067","0.173295482776191"
"Große Sorgen","2009","35-65 J.","weiblich","846","0.180641448884984","0.170138250146411","0.191144647623556"
"Große Sorgen","2009","66 und älter","männlich","536","0.279724396717859","0.259938338538986","0.299510454896732"
"Große Sorgen","2009","66 und älter","weiblich","759","0.348682581807642","0.328650328924858","0.368714834690427"
"Keine Sorgen","2009","16-34 J.","männlich","971","0.488651420596056","0.466145250668463","0.51115759052365"
"Keine Sorgen","2009","16-34 J.","weiblich","914","0.422933434525024","0.401558323526024","0.444308545524023"
"Keine Sorgen","2009","35-65 J.","männlich","1378","0.287088218473522","0.274155835815925","0.300020601131119"
"Keine Sorgen","2009","35-65 J.","weiblich","1396","0.250283661336303","0.238457586539419","0.262109736133188"
"Keine Sorgen","2009","66 und älter","männlich","315","0.155143475165872","0.139184573628428","0.171102376703315"
"Keine Sorgen","2009","66 und älter","weiblich","278","0.123221126768252","0.109404375248549","0.137037878287955"
"Einige Sorgen","2010","16-34 J.","männlich","1060","0.396848938049954","0.378570059979399","0.415127816120509"
"Einige Sorgen","2010","16-34 J.","weiblich","1602","0.439234498964528","0.423406957344678","0.455062040584377"
"Einige Sorgen","2010","35-65 J.","männlich","3231","0.541458230715174","0.529066291984167","0.553850169446182"
"Einige Sorgen","2010","35-65 J.","weiblich","3761","0.530826229442367","0.51925147932606","0.542400979558675"
"Einige Sorgen","2010","66 und älter","männlich","1058","0.534675364878659","0.512323502439623","0.557027227317694"
"Einige Sorgen","2010","66 und älter","weiblich","1087","0.510504278321067","0.489062688333518","0.531945868308615"
"Große Sorgen","2010","16-34 J.","männlich","348","0.123951026668959","0.111639465338138","0.136262587999779"
"Große Sorgen","2010","16-34 J.","weiblich","568","0.149169313619917","0.137807807237669","0.160530820002165"
"Große Sorgen","2010","35-65 J.","männlich","1073","0.194106603051534","0.18427042730657","0.203942778796498"
"Große Sorgen","2010","35-65 J.","weiblich","1320","0.21520275814765","0.205671039269264","0.224734477026036"
"Große Sorgen","2010","66 und älter","männlich","540","0.300396740820718","0.279853728518035","0.320939753123402"
"Große Sorgen","2010","66 und älter","weiblich","729","0.360560553837932","0.339965085991269","0.381156021684595"
"Keine Sorgen","2010","16-34 J.","männlich","1344","0.479200035281088","0.46053547469231","0.497864595869866"
"Keine Sorgen","2010","16-34 J.","weiblich","1607","0.411596187415555","0.395901668446268","0.427290706384842"
"Keine Sorgen","2010","35-65 J.","männlich","1907","0.264435166233292","0.253466914476209","0.275403417990374"
"Keine Sorgen","2010","35-65 J.","weiblich","2060","0.253971012409982","0.24387526442584","0.264066760394125"
"Keine Sorgen","2010","66 und älter","männlich","315","0.164927894300623","0.148297610846266","0.18155817775498"
"Keine Sorgen","2010","66 und älter","weiblich","272","0.128935167841001","0.114560633693349","0.143309701988653"
"Einige Sorgen","2011","16-34 J.","männlich","735","0.377913675495395","0.356642599773016","0.399184751217774"
"Einige Sorgen","2011","16-34 J.","weiblich","1054","0.475161661015284","0.454453574119045","0.495869747911523"
"Einige Sorgen","2011","35-65 J.","männlich","2751","0.521758889901889","0.508272330641369","0.535245449162409"
"Einige Sorgen","2011","35-65 J.","weiblich","3173","0.516889201902563","0.504226957505176","0.52955144629995"
"Einige Sorgen","2011","66 und älter","männlich","1302","0.548709288106924","0.528862561969726","0.568556014244122"
"Einige Sorgen","2011","66 und älter","weiblich","1314","0.502403182726975","0.483199143296891","0.521607222157059"
"Große Sorgen","2011","16-34 J.","männlich","218","0.105476818243761","0.0920014037450663","0.118952232742456"
"Große Sorgen","2011","16-34 J.","weiblich","285","0.125332316245133","0.111602662646349","0.139061969843917"
"Große Sorgen","2011","35-65 J.","männlich","1002","0.197600604813765","0.186850016912472","0.208351192715059"
"Große Sorgen","2011","35-65 J.","weiblich","1235","0.22285496194798","0.212309859995562","0.233400063900399"
"Große Sorgen","2011","66 und älter","männlich","636","0.268233055136334","0.250563237576381","0.285902872696287"
"Große Sorgen","2011","66 und älter","weiblich","881","0.3504443671226","0.332119310739013","0.368769423506186"
"Keine Sorgen","2011","16-34 J.","männlich","1043","0.516609506260844","0.494686602771242","0.538532409750446"
"Keine Sorgen","2011","16-34 J.","weiblich","895","0.399506022739583","0.379195434578055","0.419816610901112"
"Keine Sorgen","2011","35-65 J.","männlich","1517","0.280640505284346","0.268509663170495","0.292771347398197"
"Keine Sorgen","2011","35-65 J.","weiblich","1575","0.260255836149457","0.249137761083078","0.271373911215835"
"Keine Sorgen","2011","66 und älter","männlich","477","0.183057656756742","0.167634290343275","0.198481023170209"
"Keine Sorgen","2011","66 und älter","weiblich","409","0.147152450150426","0.133545930507433","0.160758969793418"
"Einige Sorgen","2012","16-34 J.","männlich","723","0.401369077492231","0.379646307973995","0.423091847010467"
"Einige Sorgen","2012","16-34 J.","weiblich","953","0.440069031163893","0.41908168474945","0.461056377578336"
"Einige Sorgen","2012","35-65 J.","männlich","2682","0.51263420540998","0.498988147905513","0.526280262914447"
"Einige Sorgen","2012","35-65 J.","weiblich","3179","0.536591781035824","0.523960501796941","0.549223060274707"
"Einige Sorgen","2012","66 und älter","männlich","1355","0.535659067619128","0.516124956951819","0.555193178286436"
"Einige Sorgen","2012","66 und älter","weiblich","1404","0.524380635687584","0.505362839062101","0.543398432313068"
"Große Sorgen","2012","16-34 J.","männlich","222","0.112744583552475","0.0987282043392435","0.126760962765706"
"Große Sorgen","2012","16-34 J.","weiblich","272","0.115315987285049","0.101811791255406","0.128820183314692"
"Große Sorgen","2012","35-65 J.","männlich","1010","0.20698787526723","0.1959270316808","0.218048718853661"
"Große Sorgen","2012","35-65 J.","weiblich","1214","0.211269136792533","0.200929008945516","0.221609264639549"
"Große Sorgen","2012","66 und älter","männlich","620","0.256763504333917","0.239653067812066","0.273873940855768"
"Große Sorgen","2012","66 und älter","weiblich","852","0.33343390026153","0.315481042113663","0.351386758409397"
"Keine Sorgen","2012","16-34 J.","männlich","1011","0.485886338955294","0.463737009540451","0.508035668370137"
"Keine Sorgen","2012","16-34 J.","weiblich","924","0.444614981551058","0.423605322255446","0.465624640846669"
"Keine Sorgen","2012","35-65 J.","männlich","1462","0.28037791932279","0.268114826134919","0.29264101251066"
"Keine Sorgen","2012","35-65 J.","weiblich","1594","0.252139082171644","0.241139556317788","0.2631386080255"
"Keine Sorgen","2012","66 und älter","männlich","529","0.207577428046955","0.191691982106885","0.223462873987026"
"Keine Sorgen","2012","66 und älter","weiblich","393","0.142185464050886","0.128886083525289","0.155484844576483"
"Einige Sorgen","2013","16-34 J.","männlich","899","0.337617064996854","0.31975643897721","0.355477691016498"
"Einige Sorgen","2013","16-34 J.","weiblich","1295","0.418907899656611","0.401531521909154","0.436284277404067"
"Einige Sorgen","2013","35-65 J.","männlich","3058","0.51050643070594","0.497895487223052","0.523117374188828"
"Einige Sorgen","2013","35-65 J.","weiblich","3571","0.52365113204032","0.511869302191908","0.535432961888731"
"Einige Sorgen","2013","66 und älter","männlich","1280","0.515832018026474","0.49594977473804","0.535714261314909"
"Einige Sorgen","2013","66 und älter","weiblich","1360","0.524175940749075","0.50484886509048","0.543503016407671"
"Große Sorgen","2013","16-34 J.","männlich","243","0.0888542642102407","0.0781078648655864","0.099600663554895"
"Große Sorgen","2013","16-34 J.","weiblich","339","0.106813277543206","0.0959349723632551","0.117691582723157"
"Große Sorgen","2013","35-65 J.","männlich","1030","0.175662646315976","0.166062769156109","0.185262523475844"
"Große Sorgen","2013","35-65 J.","weiblich","1346","0.198838044716129","0.189422638645592","0.208253450786666"
"Große Sorgen","2013","66 und älter","männlich","545","0.245123141027183","0.228009460697281","0.262236821357085"
"Große Sorgen","2013","66 und älter","weiblich","725","0.288172989773211","0.270645558451524","0.305700421094899"
"Keine Sorgen","2013","16-34 J.","männlich","1551","0.573528670792905","0.554849723320626","0.592207618265185"
"Keine Sorgen","2013","16-34 J.","weiblich","1463","0.474278822800183","0.45669261944219","0.491865026158177"
"Keine Sorgen","2013","35-65 J.","männlich","1948","0.313830922978084","0.302124157624126","0.325537688332041"
"Keine Sorgen","2013","35-65 J.","weiblich","1986","0.277510823243551","0.266947883801035","0.288073762686068"
"Keine Sorgen","2013","66 und älter","männlich","602","0.239044840946342","0.222076771876314","0.256012910016371"
"Keine Sorgen","2013","66 und älter","weiblich","480","0.187651069477713","0.172541529754229","0.202760609201197"
