"plj0589","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","2019","(noch) kein Abschluss","Staedtischer Raum","35","0.601814406273839","0.487138248755761","0.716490563791916"
"Nie","2019","(noch) kein Abschluss","Laendlicher Raum","21","","",""
"Nie","2019","Hauptschule","Staedtischer Raum","20","","",""
"Nie","2019","Hauptschule","Laendlicher Raum","7","","",""
"Nie","2019","Realschule","Staedtischer Raum","1","","",""
"Nie","2019","Realschule","Laendlicher Raum","1","","",""
"Nie","2019","(Fach-)Abitur","Staedtischer Raum","11","","",""
"Nie","2019","(Fach-)Abitur","Laendlicher Raum","3","","",""
"Nie","2019","AkademikerIn","Staedtischer Raum","6","","",""
"Nie","2019","AkademikerIn","Laendlicher Raum","2","","",""
"Sehr oft","2020","(noch) kein Abschluss","Staedtischer Raum","5","","",""
"Sehr oft","2020","(noch) kein Abschluss","Laendlicher Raum","1","","",""
"Sehr oft","2020","Hauptschule","Staedtischer Raum","8","","",""
"Sehr oft","2020","Hauptschule","Laendlicher Raum","1","","",""
"Sehr oft","2020","Realschule","Staedtischer Raum","1","","",""
"Sehr oft","2020","Realschule","Laendlicher Raum","","","",""
"Sehr oft","2020","(Fach-)Abitur","Staedtischer Raum","9","","",""
"Sehr oft","2020","(Fach-)Abitur","Laendlicher Raum","","","",""
"Sehr oft","2020","AkademikerIn","Staedtischer Raum","2","","",""
"Sehr oft","2020","AkademikerIn","Laendlicher Raum","","","",""
"Oft","2020","(noch) kein Abschluss","Staedtischer Raum","25","","",""
"Oft","2020","(noch) kein Abschluss","Laendlicher Raum","3","","",""
"Oft","2020","Hauptschule","Staedtischer Raum","21","","",""
"Oft","2020","Hauptschule","Laendlicher Raum","1","","",""
"Oft","2020","Realschule","Staedtischer Raum","","","",""
"Oft","2020","Realschule","Laendlicher Raum","","","",""
"Oft","2020","(Fach-)Abitur","Staedtischer Raum","16","","",""
"Oft","2020","(Fach-)Abitur","Laendlicher Raum","1","","",""
"Oft","2020","AkademikerIn","Staedtischer Raum","9","","",""
"Oft","2020","AkademikerIn","Laendlicher Raum","1","","",""
"Manchmal","2020","(noch) kein Abschluss","Staedtischer Raum","68","0.221818543021344","0.174567736101811","0.269069349940876"
"Manchmal","2020","(noch) kein Abschluss","Laendlicher Raum","19","","",""
"Manchmal","2020","Hauptschule","Staedtischer Raum","40","0.176038254898581","0.120088892510893","0.231987617286268"
"Manchmal","2020","Hauptschule","Laendlicher Raum","9","","",""
"Manchmal","2020","Realschule","Staedtischer Raum","4","","",""
"Manchmal","2020","Realschule","Laendlicher Raum","1","","",""
"Manchmal","2020","(Fach-)Abitur","Staedtischer Raum","30","0.233751777175245","0.163141039493704","0.304362514856786"
"Manchmal","2020","(Fach-)Abitur","Laendlicher Raum","3","","",""
"Manchmal","2020","AkademikerIn","Staedtischer Raum","21","","",""
"Manchmal","2020","AkademikerIn","Laendlicher Raum","1","","",""
"Selten","2020","(noch) kein Abschluss","Staedtischer Raum","82","0.233099224819715","0.185014197252022","0.281184252387409"
"Selten","2020","(noch) kein Abschluss","Laendlicher Raum","9","","",""
"Selten","2020","Hauptschule","Staedtischer Raum","44","0.262600497519585","0.197955148838508","0.327245846200661"
"Selten","2020","Hauptschule","Laendlicher Raum","4","","",""
"Selten","2020","Realschule","Staedtischer Raum","2","","",""
"Selten","2020","Realschule","Laendlicher Raum","","","",""
"Selten","2020","(Fach-)Abitur","Staedtischer Raum","37","0.263955476816751","0.190415086699573","0.337495866933929"
"Selten","2020","(Fach-)Abitur","Laendlicher Raum","1","","",""
"Selten","2020","AkademikerIn","Staedtischer Raum","24","","",""
"Selten","2020","AkademikerIn","Laendlicher Raum","","","",""
"Nie","2020","(noch) kein Abschluss","Staedtischer Raum","117","0.399227652551877","0.343530224491825","0.45492508061193"
"Nie","2020","(noch) kein Abschluss","Laendlicher Raum","17","","",""
"Nie","2020","Hauptschule","Staedtischer Raum","65","0.47467929379992","0.40132078520876","0.548037802391079"
"Nie","2020","Hauptschule","Laendlicher Raum","10","","",""
"Nie","2020","Realschule","Staedtischer Raum","8","","",""
"Nie","2020","Realschule","Laendlicher Raum","1","","",""
"Nie","2020","(Fach-)Abitur","Staedtischer Raum","46","0.329701512483767","0.251267734006858","0.408135290960677"
"Nie","2020","(Fach-)Abitur","Laendlicher Raum","3","","",""
"Nie","2020","AkademikerIn","Staedtischer Raum","23","","",""
"Nie","2020","AkademikerIn","Laendlicher Raum","7","","",""
