year,age_gr,bula_h,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Lower Saxony,Very important,0.24254,62,203,0.18344,0.30165
1990,17-29 y.,Lower Saxony,Important,0.34014,81,203,0.27480,0.40547
1990,17-29 y.,Lower Saxony,Less important,0.26697,60,203,0.20597,0.32798
1990,17-29 y.,North Rhine-Westphalia,Very important,0.22797,138,467,0.18988,0.26607
1990,17-29 y.,North Rhine-Westphalia,Important,0.34203,190,467,0.29896,0.38510
1990,17-29 y.,North Rhine-Westphalia,Less important,0.28095,139,467,0.24014,0.32176
1990,17-29 y.,Hesse,Very important,0.25627,47,158,0.18798,0.32456
1990,17-29 y.,Hesse,Important,0.25362,56,158,0.18556,0.32168
1990,17-29 y.,Hesse,Less important,0.32135,55,158,0.24830,0.39440
1990,17-29 y.,"Rhineland-Palatinate, Saarland",Very important,0.28177,53,134,0.20531,0.35823
1990,17-29 y.,"Rhineland-Palatinate, Saarland",Important,0.31249,48,134,0.23371,0.39126
1990,17-29 y.,"Rhineland-Palatinate, Saarland",Less important,0.25473,33,134,0.18068,0.32878
1990,17-29 y.,Baden-Wuerttemberg,Very important,0.22417,89,285,0.17567,0.27267
1990,17-29 y.,Baden-Wuerttemberg,Important,0.33316,122,285,0.27834,0.38798
1990,17-29 y.,Baden-Wuerttemberg,Less important,0.22104,74,285,0.17278,0.26930
1990,17-29 y.,Bavaria,Very important,0.29326,117,322,0.24345,0.34306
1990,17-29 y.,Bavaria,Important,0.30403,120,322,0.25371,0.35436
1990,17-29 y.,Bavaria,Less important,0.23632,85,322,0.18985,0.28280
1990,30-45 y.,Schleswig-Holstein,Very important,0.44554,31,31,0.26768,0.62340
1990,30-45 y.,Lower Saxony,Very important,0.44864,105,176,0.37495,0.52233
1990,30-45 y.,Lower Saxony,Important,0.32866,71,176,0.25906,0.39825
1990,30-45 y.,North Rhine-Westphalia,Very important,0.44376,329,617,0.40453,0.48300
1990,30-45 y.,North Rhine-Westphalia,Important,0.28155,196,617,0.24603,0.31707
1990,30-45 y.,North Rhine-Westphalia,Less important,0.15453,92,617,0.12598,0.18307
1990,30-45 y.,Hesse,Very important,0.31804,71,140,0.24062,0.39546
1990,30-45 y.,Hesse,Important,0.35438,69,140,0.27486,0.43390
1990,30-45 y.,"Rhineland-Palatinate, Saarland",Very important,0.49164,75,117,0.40066,0.58261
1990,30-45 y.,"Rhineland-Palatinate, Saarland",Important,0.28585,42,117,0.20363,0.36808
1990,30-45 y.,Baden-Wuerttemberg,Very important,0.43359,170,317,0.37894,0.48823
1990,30-45 y.,Baden-Wuerttemberg,Important,0.29454,116,317,0.24428,0.34480
1990,30-45 y.,Baden-Wuerttemberg,Less important,0.10325,31,317,0.06970,0.13680
1990,30-45 y.,Bavaria,Very important,0.36452,151,342,0.31344,0.41561
1990,30-45 y.,Bavaria,Important,0.38718,153,342,0.33547,0.43888
1990,30-45 y.,Bavaria,Less important,0.11974,38,342,0.08528,0.15420
1990,46-65 y.,Schleswig-Holstein,Very important,0.41168,41,41,0.25917,0.56420
1990,46-65 y.,Lower Saxony,Very important,0.42217,139,248,0.36058,0.48377
1990,46-65 y.,Lower Saxony,Important,0.38464,109,248,0.32397,0.44532
1990,46-65 y.,North Rhine-Westphalia,Very important,0.34577,216,531,0.30528,0.38626
1990,46-65 y.,North Rhine-Westphalia,Important,0.46328,271,531,0.42083,0.50573
1990,46-65 y.,North Rhine-Westphalia,Less important,0.08449,44,531,0.06081,0.10817
1990,46-65 y.,Hesse,Very important,0.27170,64,175,0.20560,0.33779
1990,46-65 y.,Hesse,Important,0.47866,111,175,0.40444,0.55289
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Very important,0.34079,78,163,0.26780,0.41377
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Important,0.44112,85,163,0.36466,0.51758
1990,46-65 y.,Baden-Wuerttemberg,Very important,0.40913,165,307,0.35404,0.46422
1990,46-65 y.,Baden-Wuerttemberg,Important,0.37991,142,307,0.32552,0.43429
1990,46-65 y.,Bavaria,Very important,0.36296,149,343,0.31200,0.41392
1990,46-65 y.,Bavaria,Important,0.41655,162,343,0.36430,0.46880
1990,46-65 y.,Bavaria,Less important,0.09987,32,343,0.06809,0.13164
1990,46-65 y.,Berlin,Important,0.23372,31,31,0.08228,0.38515
1990,66 and older,Lower Saxony,Very important,0.38836,47,95,0.28983,0.48689
1990,66 and older,Lower Saxony,Important,0.40348,48,95,0.30430,0.50265
1990,66 and older,North Rhine-Westphalia,Very important,0.39144,95,184,0.32072,0.46215
1990,66 and older,North Rhine-Westphalia,Important,0.38078,89,184,0.31042,0.45113
1990,66 and older,Hesse,Very important,0.26297,31,78,0.16464,0.36131
1990,66 and older,Hesse,Important,0.40824,47,78,0.29846,0.51803
1990,66 and older,"Rhineland-Palatinate, Saarland",Important,0.51795,45,45,0.37031,0.66560
1990,66 and older,Baden-Wuerttemberg,Very important,0.37962,62,126,0.29454,0.46469
1990,66 and older,Baden-Wuerttemberg,Important,0.39978,64,126,0.31391,0.48566
1990,66 and older,Bavaria,Very important,0.26436,52,148,0.19307,0.33565
1990,66 and older,Bavaria,Important,0.48396,96,148,0.40318,0.56475
1992,17-29 y.,Lower Saxony,Very important,0.29276,76,199,0.22938,0.35615
1992,17-29 y.,Lower Saxony,Important,0.27379,67,199,0.21168,0.33590
