year,age_gr,quintil_oecd,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,30-45 y.,5th Quintile,Very important,0.32052,186,544,0.28127,0.35978
1990,30-45 y.,5th Quintile,Important,0.35423,195,544,0.31401,0.39446
1990,30-45 y.,5th Quintile,Less important,0.20885,109,544,0.17466,0.24304
1990,30-45 y.,5th Quintile,Unimportant,0.09851,54,544,0.07344,0.12357
1990,46-65 y.,1st Quintile,Very important,0.26926,99,244,0.21349,0.32503
1990,46-65 y.,1st Quintile,Important,0.45748,145,244,0.39484,0.52012
1990,46-65 y.,2nd Quintile,Very important,0.37321,137,299,0.31829,0.42812
1990,46-65 y.,2nd Quintile,Important,0.45535,162,299,0.39880,0.51189
1990,46-65 y.,3rd Quintile,Very important,0.34383,170,393,0.29681,0.39085
1990,46-65 y.,3rd Quintile,Important,0.40550,183,393,0.35690,0.45411
1990,46-65 y.,3rd Quintile,Less important,0.10632,40,393,0.07580,0.13683
1990,46-65 y.,4th Quintile,Very important,0.39695,239,509,0.35441,0.43950
1990,46-65 y.,4th Quintile,Important,0.37319,209,509,0.33113,0.41525
1990,46-65 y.,4th Quintile,Less important,0.11647,61,509,0.08857,0.14436
1990,46-65 y.,5th Quintile,Very important,0.37058,242,571,0.33093,0.41023
1990,46-65 y.,5th Quintile,Important,0.42292,262,571,0.38236,0.46347
1990,46-65 y.,5th Quintile,Less important,0.11688,67,571,0.09051,0.14326
1990,66 and older,1st Quintile,Very important,0.27047,79,246,0.21484,0.32609
1990,66 and older,1st Quintile,Important,0.46732,133,246,0.40484,0.52980
1990,66 and older,1st Quintile,Unimportant,0.14831,34,246,0.10380,0.19281
1990,66 and older,2nd Quintile,Very important,0.42115,91,177,0.34820,0.49410
1990,66 and older,2nd Quintile,Important,0.37747,86,177,0.30585,0.44909
1990,66 and older,3rd Quintile,Very important,0.33010,64,151,0.25484,0.40535
1990,66 and older,3rd Quintile,Important,0.43539,87,151,0.35604,0.51473
1990,66 and older,4th Quintile,Very important,0.32878,66,135,0.24924,0.40832
1990,66 and older,4th Quintile,Important,0.41890,69,135,0.33536,0.50244
1990,66 and older,5th Quintile,Very important,0.34284,58,119,0.25720,0.42849
1990,66 and older,5th Quintile,Important,0.38247,61,119,0.29478,0.47016
1992,17-29 y.,1st Quintile,Very important,0.33429,220,502,0.29298,0.37560
1992,17-29 y.,1st Quintile,Important,0.25108,150,502,0.21311,0.28905
1992,17-29 y.,1st Quintile,Less important,0.18365,96,502,0.14974,0.21756
1992,17-29 y.,1st Quintile,Unimportant,0.07777,36,502,0.05432,0.10122
1992,17-29 y.,2nd Quintile,Very important,0.34423,237,571,0.30522,0.38323
1992,17-29 y.,2nd Quintile,Important,0.25371,171,571,0.21799,0.28944
1992,17-29 y.,2nd Quintile,Less important,0.19476,119,571,0.16225,0.22727
1992,17-29 y.,2nd Quintile,Unimportant,0.07493,44,571,0.05332,0.09654
1992,17-29 y.,3rd Quintile,Very important,0.25025,165,541,0.21372,0.28679
1992,17-29 y.,3rd Quintile,Important,0.34535,204,541,0.30524,0.38545
1992,17-29 y.,3rd Quintile,Less important,0.22879,135,541,0.19336,0.26422
1992,17-29 y.,3rd Quintile,Unimportant,0.06205,37,541,0.04170,0.08239
1992,17-29 y.,4th Quintile,Very important,0.28836,191,566,0.25101,0.32571
1992,17-29 y.,4th Quintile,Important,0.28688,181,566,0.24958,0.32417
1992,17-29 y.,4th Quintile,Less important,0.26230,144,566,0.22603,0.29857
1992,17-29 y.,4th Quintile,Unimportant,0.08707,50,566,0.06383,0.11032
1992,17-29 y.,5th Quintile,Very important,0.24896,136,499,0.21098,0.28694
1992,17-29 y.,5th Quintile,Important,0.35243,183,499,0.31047,0.39438
1992,17-29 y.,5th Quintile,Less important,0.26816,135,499,0.22925,0.30707
1992,17-29 y.,5th Quintile,Unimportant,0.09804,45,499,0.07192,0.12416
1992,30-45 y.,1st Quintile,Very important,0.52503,461,650,0.48661,0.56345
1992,30-45 y.,1st Quintile,Important,0.28644,189,650,0.25166,0.32123
1992,30-45 y.,2nd Quintile,Very important,0.57134,583,841,0.53788,0.60481
1992,30-45 y.,2nd Quintile,Important,0.26141,217,841,0.23169,0.29112
1992,30-45 y.,2nd Quintile,Less important,0.06648,41,841,0.04963,0.08333
1992,30-45 y.,3rd Quintile,Very important,0.53625,454,702,0.49933,0.57316
1992,30-45 y.,3rd Quintile,Important,0.25534,196,702,0.22306,0.28762
1992,30-45 y.,3rd Quintile,Less important,0.09287,52,702,0.07138,0.11435
1992,30-45 y.,4th Quintile,Very important,0.43388,335,609,0.39448,0.47327
1992,30-45 y.,4th Quintile,Important,0.29762,192,609,0.26128,0.33396
1992,30-45 y.,4th Quintile,Less important,0.15442,82,609,0.12569,0.18314
1992,30-45 y.,5th Quintile,Very important,0.39352,294,693,0.35712,0.42992
1992,30-45 y.,5th Quintile,Important,0.27700,197,693,0.24365,0.31034
1992,30-45 y.,5th Quintile,Less important,0.22585,145,693,0.19470,0.25701
1992,30-45 y.,5th Quintile,Unimportant,0.08223,57,693,0.06176,0.10270
1992,46-65 y.,1st Quintile,Very important,0.36553,265,565,0.32579,0.40528
1992,46-65 y.,1st Quintile,Important,0.30363,197,565,0.26568,0.34158
1992,46-65 y.,1st Quintile,Less important,0.09115,52,565,0.06739,0.11490
1992,46-65 y.,1st Quintile,Unimportant,0.09646,51,565,0.07210,0.12083
1992,46-65 y.,2nd Quintile,Very important,0.39497,265,552,0.35415,0.43579
1992,46-65 y.,2nd Quintile,Important,0.35354,208,552,0.31362,0.39346
1992,46-65 y.,2nd Quintile,Less important,0.07485,41,552,0.05288,0.09683
1992,46-65 y.,2nd Quintile,Unimportant,0.07195,38,552,0.05037,0.09353
1992,46-65 y.,3rd Quintile,Very important,0.38993,292,600,0.35087,0.42898
1992,46-65 y.,3rd Quintile,Important,0.37522,238,600,0.33644,0.41399
1992,46-65 y.,3rd Quintile,Less important,0.06935,39,600,0.04901,0.08970
1992,46-65 y.,3rd Quintile,Unimportant,0.06446,31,600,0.04480,0.08413
1992,46-65 y.,4th Quintile,Very important,0.42692,350,668,0.38938,0.46446
1992,46-65 y.,4th Quintile,Important,0.35936,267,668,0.32295,0.39578
1992,46-65 y.,4th Quintile,Less important,0.07943,51,668,0.05891,0.09995
1992,46-65 y.,5th Quintile,Very important,0.39001,343,793,0.35604,0.42398
1992,46-65 y.,5th Quintile,Important,0.40430,325,793,0.37012,0.43848
1992,46-65 y.,5th Quintile,Less important,0.10518,88,793,0.08382,0.12655
1992,46-65 y.,5th Quintile,Unimportant,0.05541,37,793,0.03948,0.07134
1992,66 and older,1st Quintile,Very important,0.32235,165,476,0.28032,0.36438
1992,66 and older,1st Quintile,Important,0.40991,196,476,0.36568,0.45414
1992,66 and older,1st Quintile,Less important,0.05994,34,476,0.03859,0.08129
1992,66 and older,1st Quintile,Unimportant,0.15050,81,476,0.11835,0.18266
1992,66 and older,2nd Quintile,Very important,0.30692,95,261,0.25086,0.36298
1992,66 and older,2nd Quintile,Important,0.43742,127,261,0.37712,0.49772
1992,66 and older,2nd Quintile,Unimportant,0.14687,39,261,0.10384,0.18989
1992,66 and older,3rd Quintile,Very important,0.25572,65,164,0.18875,0.32270
1992,66 and older,3rd Quintile,Important,0.44918,99,164,0.37281,0.52554
1992,66 and older,4th Quintile,Very important,0.34765,78,171,0.27606,0.41924
1992,66 and older,4th Quintile,Important,0.42964,93,171,0.35522,0.50405
1992,66 and older,5th Quintile,Very important,0.36166,74,145,0.28318,0.44014
1992,66 and older,5th Quintile,Important,0.34832,71,145,0.27051,0.42614
1995,17-29 y.,1st Quintile,Very important,0.28126,198,527,0.24284,0.31969
1995,17-29 y.,1st Quintile,Important,0.26764,165,527,0.22980,0.30547
1995,17-29 y.,1st Quintile,Less important,0.20038,114,527,0.16617,0.23459
1995,17-29 y.,1st Quintile,Unimportant,0.09954,50,527,0.07395,0.12512
1995,17-29 y.,2nd Quintile,Very important,0.31126,175,469,0.26931,0.35321
1995,17-29 y.,2nd Quintile,Important,0.30124,157,469,0.25967,0.34280
1995,17-29 y.,2nd Quintile,Less important,0.17739,105,469,0.14279,0.21200
1995,17-29 y.,2nd Quintile,Unimportant,0.04533,32,469,0.02648,0.06418
1995,17-29 y.,3rd Quintile,Very important,0.29777,198,581,0.26056,0.33499
1995,17-29 y.,3rd Quintile,Important,0.33012,205,581,0.29185,0.36839
1995,17-29 y.,3rd Quintile,Less important,0.24865,143,581,0.21348,0.28383
1995,17-29 y.,3rd Quintile,Unimportant,0.05460,35,581,0.03611,0.07309
1995,17-29 y.,4th Quintile,Very important,0.23959,169,572,0.20458,0.27460
1995,17-29 y.,4th Quintile,Important,0.31028,189,572,0.27234,0.34823
1995,17-29 y.,4th Quintile,Less important,0.30661,170,572,0.26879,0.34443
1995,17-29 y.,4th Quintile,Unimportant,0.07208,44,572,0.05087,0.09329
1995,17-29 y.,5th Quintile,Very important,0.22635,114,445,0.18742,0.26527
1995,17-29 y.,5th Quintile,Important,0.37387,177,445,0.32887,0.41888
1995,17-29 y.,5th Quintile,Less important,0.27554,121,445,0.23398,0.31710
1995,17-29 y.,5th Quintile,Unimportant,0.08199,33,445,0.05647,0.10751
1995,30-45 y.,1st Quintile,Very important,0.53485,421,643,0.49627,0.57344
1995,30-45 y.,1st Quintile,Important,0.25227,182,643,0.21867,0.28586
1995,30-45 y.,1st Quintile,Less important,0.06653,40,643,0.04725,0.08581
1995,30-45 y.,2nd Quintile,Very important,0.55951,552,839,0.52590,0.59312
1995,30-45 y.,2nd Quintile,Important,0.27125,247,839,0.24115,0.30135
1995,30-45 y.,2nd Quintile,Less important,0.06497,40,839,0.04829,0.08166
1995,30-45 y.,3rd Quintile,Very important,0.54009,516,818,0.50591,0.57426
1995,30-45 y.,3rd Quintile,Important,0.28932,249,818,0.25823,0.32041
1995,30-45 y.,3rd Quintile,Less important,0.09309,53,818,0.07317,0.11302
1995,30-45 y.,4th Quintile,Very important,0.48985,430,771,0.45454,0.52516
1995,30-45 y.,4th Quintile,Important,0.28379,214,771,0.25194,0.31563
1995,30-45 y.,4th Quintile,Less important,0.12820,91,771,0.10459,0.15182
1995,30-45 y.,4th Quintile,Unimportant,0.07232,36,771,0.05402,0.09062
1995,30-45 y.,5th Quintile,Very important,0.34689,298,739,0.31254,0.38123
1995,30-45 y.,5th Quintile,Important,0.26574,210,739,0.23387,0.29761
1995,30-45 y.,5th Quintile,Less important,0.26035,175,739,0.22869,0.29201
1995,30-45 y.,5th Quintile,Unimportant,0.09088,56,739,0.07014,0.11161
1995,46-65 y.,1st Quintile,Very important,0.35351,197,410,0.30718,0.39984
1995,46-65 y.,1st Quintile,Important,0.33502,173,410,0.28927,0.38076
1995,46-65 y.,1st Quintile,Unimportant,0.08999,40,410,0.06225,0.11772
1995,46-65 y.,2nd Quintile,Very important,0.37593,255,490,0.33300,0.41886
1995,46-65 y.,2nd Quintile,Important,0.39626,235,490,0.35290,0.43961
1995,46-65 y.,3rd Quintile,Very important,0.46064,324,572,0.41975,0.50152
1995,46-65 y.,3rd Quintile,Important,0.32523,203,572,0.28681,0.36366
1995,46-65 y.,3rd Quintile,Less important,0.09607,45,572,0.07190,0.12024
1995,46-65 y.,4th Quintile,Very important,0.42778,356,716,0.39151,0.46404
1995,46-65 y.,4th Quintile,Important,0.37839,310,716,0.34284,0.41394
1995,46-65 y.,4th Quintile,Less important,0.07571,50,716,0.05632,0.09510
1995,46-65 y.,5th Quintile,Very important,0.44196,438,881,0.40915,0.47478
1995,46-65 y.,5th Quintile,Important,0.34988,309,881,0.31836,0.38139
1995,46-65 y.,5th Quintile,Less important,0.10131,86,881,0.08138,0.12125
1995,46-65 y.,5th Quintile,Unimportant,0.07084,48,881,0.05389,0.08779
1995,66 and older,1st Quintile,Very important,0.34013,98,207,0.27543,0.40482
1995,66 and older,1st Quintile,Important,0.38231,109,207,0.31595,0.44867
1995,66 and older,2nd Quintile,Very important,0.37870,153,367,0.32901,0.42840
1995,66 and older,2nd Quintile,Important,0.41004,169,367,0.35965,0.46043
1995,66 and older,2nd Quintile,Unimportant,0.11893,45,367,0.08576,0.15209
1995,66 and older,3rd Quintile,Very important,0.37747,125,256,0.31797,0.43696
1995,66 and older,3rd Quintile,Important,0.39940,131,256,0.33928,0.45951
1995,66 and older,4th Quintile,Very important,0.46024,128,214,0.39331,0.52718
1995,66 and older,4th Quintile,Important,0.32256,86,214,0.25978,0.38534
1995,66 and older,5th Quintile,Very important,0.37312,87,166,0.29933,0.44692
1995,66 and older,5th Quintile,Important,0.37901,79,166,0.30499,0.45304
2004,17-29 y.,1st Quintile,Very important,0.28731,279,897,0.25768,0.31694
2004,17-29 y.,1st Quintile,Important,0.34965,308,897,0.31842,0.38087
2004,17-29 y.,1st Quintile,Less important,0.24409,221,897,0.21596,0.27222
2004,17-29 y.,1st Quintile,Unimportant,0.10509,89,897,0.08501,0.12517
2004,17-29 y.,2nd Quintile,Very important,0.30219,226,721,0.26865,0.33573
2004,17-29 y.,2nd Quintile,Important,0.36200,266,721,0.32689,0.39710
2004,17-29 y.,2nd Quintile,Less important,0.23026,177,721,0.19951,0.26102
2004,17-29 y.,2nd Quintile,Unimportant,0.07561,52,721,0.05630,0.09492
2004,17-29 y.,3rd Quintile,Very important,0.23343,187,725,0.20261,0.26424
2004,17-29 y.,3rd Quintile,Important,0.35837,262,725,0.32344,0.39330
2004,17-29 y.,3rd Quintile,Less important,0.28963,222,725,0.25659,0.32267
2004,17-29 y.,3rd Quintile,Unimportant,0.08833,54,725,0.06766,0.10900
2004,17-29 y.,4th Quintile,Very important,0.25557,183,707,0.22339,0.28774
2004,17-29 y.,4th Quintile,Important,0.32783,251,707,0.29320,0.36245
2004,17-29 y.,4th Quintile,Less important,0.29821,208,707,0.26447,0.33196
2004,17-29 y.,4th Quintile,Unimportant,0.10249,65,707,0.08011,0.12486
2004,17-29 y.,5th Quintile,Very important,0.17613,169,829,0.15019,0.20208
2004,17-29 y.,5th Quintile,Important,0.35326,306,829,0.32070,0.38582
2004,17-29 y.,5th Quintile,Less important,0.34165,258,829,0.30935,0.37396
2004,17-29 y.,5th Quintile,Unimportant,0.11091,96,829,0.08952,0.13230
2004,30-45 y.,1st Quintile,Very important,0.51301,506,911,0.48053,0.54548
2004,30-45 y.,1st Quintile,Important,0.29595,280,911,0.26630,0.32561
2004,30-45 y.,1st Quintile,Less important,0.11738,86,911,0.09647,0.13830
2004,30-45 y.,1st Quintile,Unimportant,0.05656,39,911,0.04155,0.07157
2004,30-45 y.,2nd Quintile,Very important,0.57450,689,1160,0.54603,0.60296
2004,30-45 y.,2nd Quintile,Important,0.30011,341,1160,0.27372,0.32650
2004,30-45 y.,2nd Quintile,Less important,0.07619,94,1160,0.06092,0.09147
2004,30-45 y.,2nd Quintile,Unimportant,0.03672,36,1160,0.02589,0.04755
2004,30-45 y.,3rd Quintile,Very important,0.54282,733,1235,0.51503,0.57062
2004,30-45 y.,3rd Quintile,Important,0.29578,346,1235,0.27032,0.32125
2004,30-45 y.,3rd Quintile,Less important,0.09769,109,1235,0.08112,0.11425
2004,30-45 y.,3rd Quintile,Unimportant,0.05489,47,1235,0.04218,0.06760
2004,30-45 y.,4th Quintile,Very important,0.47770,770,1434,0.45184,0.50356
2004,30-45 y.,4th Quintile,Important,0.29970,425,1434,0.27598,0.32342
2004,30-45 y.,4th Quintile,Less important,0.16651,194,1434,0.14722,0.18580
2004,30-45 y.,4th Quintile,Unimportant,0.04062,45,1434,0.03040,0.05084
2004,30-45 y.,5th Quintile,Very important,0.36737,768,1729,0.34464,0.39010
2004,30-45 y.,5th Quintile,Important,0.29264,505,1729,0.27119,0.31409
2004,30-45 y.,5th Quintile,Less important,0.21617,319,1729,0.19677,0.23558
2004,30-45 y.,5th Quintile,Unimportant,0.10914,137,1729,0.09443,0.12384
2004,46-65 y.,1st Quintile,Very important,0.41101,365,825,0.37742,0.44461
2004,46-65 y.,1st Quintile,Important,0.38087,332,825,0.34772,0.41403
2004,46-65 y.,1st Quintile,Less important,0.08812,72,825,0.06876,0.10747
2004,46-65 y.,1st Quintile,Unimportant,0.08751,56,825,0.06821,0.10680
2004,46-65 y.,2nd Quintile,Very important,0.41264,452,980,0.38180,0.44348
2004,46-65 y.,2nd Quintile,Important,0.37557,374,980,0.34523,0.40590
2004,46-65 y.,2nd Quintile,Less important,0.09872,91,980,0.08004,0.11741
2004,46-65 y.,2nd Quintile,Unimportant,0.08106,63,980,0.06396,0.09816
2004,46-65 y.,3rd Quintile,Very important,0.41691,551,1139,0.38827,0.44556
2004,46-65 y.,3rd Quintile,Important,0.41174,452,1139,0.38315,0.44034
2004,46-65 y.,3rd Quintile,Less important,0.09360,93,1139,0.07668,0.11052
2004,46-65 y.,3rd Quintile,Unimportant,0.05597,43,1139,0.04262,0.06933
2004,46-65 y.,4th Quintile,Very important,0.43058,693,1437,0.40497,0.45619
2004,46-65 y.,4th Quintile,Important,0.36271,553,1437,0.33785,0.38758
2004,46-65 y.,4th Quintile,Less important,0.11295,120,1437,0.09658,0.12933
2004,46-65 y.,4th Quintile,Unimportant,0.07011,71,1437,0.05690,0.08331
2004,46-65 y.,5th Quintile,Very important,0.40782,1387,2839,0.38974,0.42590
2004,46-65 y.,5th Quintile,Important,0.34444,959,2839,0.32695,0.36192
2004,46-65 y.,5th Quintile,Less important,0.14482,329,2839,0.13188,0.15777
2004,46-65 y.,5th Quintile,Unimportant,0.07887,164,2839,0.06895,0.08879
2004,66 and older,1st Quintile,Very important,0.38266,252,585,0.34324,0.42208
2004,66 and older,1st Quintile,Important,0.40647,249,585,0.36663,0.44631
2004,66 and older,1st Quintile,Less important,0.06829,40,585,0.04783,0.08875
2004,66 and older,1st Quintile,Unimportant,0.07297,44,585,0.05188,0.09407
2004,66 and older,2nd Quintile,Very important,0.40604,393,865,0.37329,0.43878
2004,66 and older,2nd Quintile,Important,0.41486,373,865,0.38200,0.44771
2004,66 and older,2nd Quintile,Less important,0.07466,57,865,0.05714,0.09219
2004,66 and older,2nd Quintile,Unimportant,0.05117,42,865,0.03648,0.06586
2004,66 and older,3rd Quintile,Very important,0.39004,333,758,0.35529,0.42479
2004,66 and older,3rd Quintile,Important,0.42378,325,758,0.38858,0.45899
2004,66 and older,3rd Quintile,Less important,0.06387,44,758,0.04645,0.08128
2004,66 and older,3rd Quintile,Unimportant,0.07396,56,758,0.05532,0.09260
2004,66 and older,4th Quintile,Very important,0.43937,327,685,0.40218,0.47657
2004,66 and older,4th Quintile,Important,0.39237,268,685,0.35578,0.42897
2004,66 and older,4th Quintile,Less important,0.05956,39,685,0.04182,0.07730
2004,66 and older,4th Quintile,Unimportant,0.07036,51,685,0.05120,0.08953
2004,66 and older,5th Quintile,Very important,0.42648,347,711,0.39010,0.46286
2004,66 and older,5th Quintile,Important,0.38560,278,711,0.34979,0.42140
2004,66 and older,5th Quintile,Less important,0.06730,53,711,0.04887,0.08573
2004,66 and older,5th Quintile,Unimportant,0.06694,33,711,0.04856,0.08532
2008,17-29 y.,1st Quintile,Very important,0.34903,295,782,0.31560,0.38246
2008,17-29 y.,1st Quintile,Important,0.31478,277,782,0.28221,0.34735
2008,17-29 y.,1st Quintile,Less important,0.19635,159,782,0.16849,0.22421
2008,17-29 y.,1st Quintile,Unimportant,0.05851,51,782,0.04205,0.07497
2008,17-29 y.,2nd Quintile,Very important,0.26910,168,560,0.23233,0.30587
2008,17-29 y.,2nd Quintile,Important,0.32189,209,560,0.28316,0.36063
2008,17-29 y.,2nd Quintile,Less important,0.23213,148,560,0.19713,0.26713
2008,17-29 y.,2nd Quintile,Unimportant,0.06977,35,560,0.04865,0.09089
2008,17-29 y.,3rd Quintile,Very important,0.28813,205,633,0.25282,0.32344
2008,17-29 y.,3rd Quintile,Important,0.32259,232,633,0.28615,0.35904
2008,17-29 y.,3rd Quintile,Less important,0.25906,156,633,0.22490,0.29322
2008,17-29 y.,3rd Quintile,Unimportant,0.05991,40,633,0.04140,0.07841
2008,17-29 y.,4th Quintile,Very important,0.18535,150,602,0.15428,0.21641
2008,17-29 y.,4th Quintile,Important,0.37977,230,602,0.34097,0.41857
2008,17-29 y.,4th Quintile,Less important,0.29441,172,602,0.25797,0.33085
2008,17-29 y.,4th Quintile,Unimportant,0.07128,50,602,0.05071,0.09185
2008,17-29 y.,5th Quintile,Very important,0.21575,138,521,0.18040,0.25111
2008,17-29 y.,5th Quintile,Important,0.40152,238,521,0.35939,0.44366
2008,17-29 y.,5th Quintile,Less important,0.27165,145,521,0.23342,0.30988
2008,30-45 y.,1st Quintile,Very important,0.51716,396,690,0.47985,0.55448
2008,30-45 y.,1st Quintile,Important,0.30059,225,690,0.26635,0.33483
2008,30-45 y.,1st Quintile,Less important,0.12655,69,690,0.10173,0.15138
2008,30-45 y.,2nd Quintile,Very important,0.53873,536,877,0.50572,0.57174
2008,30-45 y.,2nd Quintile,Important,0.30536,275,877,0.27486,0.33586
2008,30-45 y.,2nd Quintile,Less important,0.08980,66,877,0.07087,0.10873
2008,30-45 y.,3rd Quintile,Very important,0.54661,650,1080,0.51690,0.57631
2008,30-45 y.,3rd Quintile,Important,0.27932,289,1080,0.25255,0.30609
2008,30-45 y.,3rd Quintile,Less important,0.12570,99,1080,0.10592,0.14548
2008,30-45 y.,3rd Quintile,Unimportant,0.04019,42,1080,0.02847,0.05190
2008,30-45 y.,4th Quintile,Very important,0.47646,612,1131,0.44734,0.50558
2008,30-45 y.,4th Quintile,Important,0.28236,325,1131,0.25611,0.30860
2008,30-45 y.,4th Quintile,Less important,0.14981,136,1131,0.12901,0.17062
2008,30-45 y.,4th Quintile,Unimportant,0.08264,58,1131,0.06659,0.09870
2008,30-45 y.,5th Quintile,Very important,0.39241,599,1293,0.36578,0.41903
2008,30-45 y.,5th Quintile,Important,0.28620,361,1293,0.26155,0.31084
2008,30-45 y.,5th Quintile,Less important,0.20030,231,1293,0.17848,0.22212
2008,30-45 y.,5th Quintile,Unimportant,0.11278,102,1293,0.09553,0.13003
2008,46-65 y.,1st Quintile,Very important,0.40358,349,791,0.36937,0.43779
2008,46-65 y.,1st Quintile,Important,0.34224,300,791,0.30915,0.37532
2008,46-65 y.,1st Quintile,Less important,0.11662,67,791,0.09424,0.13900
2008,46-65 y.,1st Quintile,Unimportant,0.11944,75,791,0.09683,0.14206
2008,46-65 y.,2nd Quintile,Very important,0.44947,409,816,0.41532,0.48362
2008,46-65 y.,2nd Quintile,Important,0.38397,298,816,0.35058,0.41736
2008,46-65 y.,2nd Quintile,Less important,0.08173,70,816,0.06292,0.10054
2008,46-65 y.,2nd Quintile,Unimportant,0.06090,39,816,0.04448,0.07732
2008,46-65 y.,3rd Quintile,Very important,0.46180,558,1092,0.43221,0.49138
2008,46-65 y.,3rd Quintile,Important,0.34893,390,1092,0.32065,0.37722
2008,46-65 y.,3rd Quintile,Less important,0.10734,95,1092,0.08897,0.12571
2008,46-65 y.,3rd Quintile,Unimportant,0.06897,49,1092,0.05393,0.08401
2008,46-65 y.,4th Quintile,Very important,0.47050,754,1469,0.44497,0.49603
2008,46-65 y.,4th Quintile,Important,0.32403,513,1469,0.30009,0.34797
2008,46-65 y.,4th Quintile,Less important,0.12157,128,1469,0.10485,0.13829
2008,46-65 y.,4th Quintile,Unimportant,0.07267,74,1469,0.05939,0.08595
2008,46-65 y.,5th Quintile,Very important,0.39089,1193,2448,0.37156,0.41023
2008,46-65 y.,5th Quintile,Important,0.32851,793,2448,0.30990,0.34712
2008,46-65 y.,5th Quintile,Less important,0.15171,273,2448,0.13750,0.16593
2008,46-65 y.,5th Quintile,Unimportant,0.10940,189,2448,0.09704,0.12177
2008,66 and older,1st Quintile,Very important,0.39089,289,678,0.35413,0.42765
2008,66 and older,1st Quintile,Important,0.39296,293,678,0.35617,0.42975
2008,66 and older,1st Quintile,Less important,0.07596,46,678,0.05600,0.09591
2008,66 and older,1st Quintile,Unimportant,0.07804,50,678,0.05783,0.09824
2008,66 and older,2nd Quintile,Very important,0.46880,513,1005,0.43793,0.49967
2008,66 and older,2nd Quintile,Important,0.37338,393,1005,0.34346,0.40330
2008,66 and older,2nd Quintile,Less important,0.04697,50,1005,0.03388,0.06006
2008,66 and older,2nd Quintile,Unimportant,0.06782,49,1005,0.05227,0.08337
2008,66 and older,3rd Quintile,Very important,0.47640,458,907,0.44388,0.50892
2008,66 and older,3rd Quintile,Important,0.36975,351,907,0.33831,0.40118
2008,66 and older,3rd Quintile,Less important,0.05817,54,907,0.04292,0.07341
2008,66 and older,3rd Quintile,Unimportant,0.05555,44,907,0.04064,0.07047
2008,66 and older,4th Quintile,Very important,0.42257,310,689,0.38566,0.45948
2008,66 and older,4th Quintile,Important,0.43251,305,689,0.39549,0.46953
2008,66 and older,4th Quintile,Less important,0.04935,39,689,0.03317,0.06554
2008,66 and older,4th Quintile,Unimportant,0.05395,35,689,0.03707,0.07083
2008,66 and older,5th Quintile,Very important,0.43813,440,879,0.40531,0.47095
2008,66 and older,5th Quintile,Important,0.37751,337,879,0.34544,0.40957
2008,66 and older,5th Quintile,Less important,0.07874,57,879,0.06093,0.09656
2008,66 and older,5th Quintile,Unimportant,0.06375,45,879,0.04759,0.07991
2012,17-29 y.,1st Quintile,Very important,0.29036,509,1195,0.26461,0.31611
2012,17-29 y.,1st Quintile,Important,0.32967,395,1195,0.30300,0.35633
2012,17-29 y.,1st Quintile,Less important,0.23324,221,1195,0.20925,0.25723
