year,age_gr,migback,plh0110,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,17-29 y.,No migration background,Unimportant,0.08193,173,2268,0.07064,0.09322
1995,17-29 y.,Direct migration background,Very important,0.24593,89,217,0.18850,0.30336
1995,17-29 y.,Direct migration background,Important,0.24387,88,217,0.18661,0.30114
1995,17-29 y.,Direct migration background,Less important,0.11574,40,217,0.07308,0.15841
1995,17-29 y.,Indirect migration background,Important,0.15958,38,38,0.04158,0.27758
1995,30-45 y.,No migration background,Very important,0.50412,1932,3436,0.48740,0.52084
1995,30-45 y.,No migration background,Important,0.29204,998,3436,0.27683,0.30724
1995,30-45 y.,No migration background,Less important,0.13599,370,3436,0.12453,0.14746
1995,30-45 y.,No migration background,Unimportant,0.05528,136,3436,0.04764,0.06292
1995,30-45 y.,Direct migration background,Very important,0.40468,267,365,0.35426,0.45510
1995,30-45 y.,Direct migration background,Important,0.16736,98,365,0.12901,0.20571
1995,46-65 y.,No migration background,Very important,0.43521,1387,2869,0.41706,0.45335
1995,46-65 y.,No migration background,Important,0.38995,1121,2869,0.37210,0.40780
1995,46-65 y.,No migration background,Less important,0.08778,210,2869,0.07742,0.09813
1995,46-65 y.,No migration background,Unimportant,0.06839,151,2869,0.05915,0.07763
1995,46-65 y.,Direct migration background,Very important,0.32764,178,286,0.27315,0.38213
1995,46-65 y.,Direct migration background,Important,0.18892,108,286,0.14348,0.23437
1995,66 and older,No migration background,Very important,0.38132,520,1245,0.35433,0.40831
1995,66 and older,No migration background,Important,0.38916,511,1245,0.36206,0.41625
1995,66 and older,No migration background,Less important,0.07423,86,1245,0.05967,0.08880
1995,66 and older,No migration background,Unimportant,0.10127,128,1245,0.08450,0.11803
1995,66 and older,Direct migration background,Very important,0.42884,72,135,0.34504,0.51264
1995,66 and older,Direct migration background,Important,0.33078,63,135,0.25112,0.41044
2004,17-29 y.,No migration background,Very important,0.23220,743,3013,0.21712,0.24727
2004,17-29 y.,No migration background,Important,0.34360,1069,3013,0.32664,0.36056
2004,17-29 y.,No migration background,Less important,0.29417,894,3013,0.27790,0.31044
2004,17-29 y.,No migration background,Unimportant,0.10909,307,3013,0.09796,0.12022
2004,17-29 y.,Direct migration background,Very important,0.36153,147,354,0.31141,0.41165
2004,17-29 y.,Direct migration background,Important,0.36266,139,354,0.31250,0.41281
2004,17-29 y.,Direct migration background,Less important,0.20441,68,354,0.16234,0.24648
2004,17-29 y.,Indirect migration background,Very important,0.30531,154,499,0.26486,0.34576
2004,17-29 y.,Indirect migration background,Important,0.37968,185,499,0.33705,0.42230
2004,17-29 y.,Indirect migration background,Less important,0.22357,125,499,0.18698,0.26016
2004,17-29 y.,Indirect migration background,Unimportant,0.06797,35,499,0.04587,0.09008
2004,30-45 y.,No migration background,Very important,0.45922,2768,5411,0.44594,0.47250
2004,30-45 y.,No migration background,Important,0.30528,1634,5411,0.29301,0.31756
2004,30-45 y.,No migration background,Less important,0.15409,730,5411,0.14447,0.16371
2004,30-45 y.,No migration background,Unimportant,0.06796,279,5411,0.06125,0.07467
2004,30-45 y.,Direct migration background,Very important,0.66608,573,824,0.63385,0.69830
2004,30-45 y.,Direct migration background,Important,0.24064,199,824,0.21143,0.26984
2004,30-45 y.,Direct migration background,Less important,0.05911,52,824,0.04300,0.07522
2004,30-45 y.,Indirect migration background,Very important,0.52009,125,189,0.44867,0.59150
2004,30-45 y.,Indirect migration background,Important,0.33463,64,189,0.26718,0.40209
2004,46-65 y.,No migration background,Very important,0.40045,2923,6233,0.38829,0.41262
2004,46-65 y.,No migration background,Important,0.37804,2337,6233,0.36600,0.39008
2004,46-65 y.,No migration background,Less important,0.11650,622,6233,0.10854,0.12447
2004,46-65 y.,No migration background,Unimportant,0.07747,351,6233,0.07083,0.08411
2004,46-65 y.,Direct migration background,Very important,0.50340,503,940,0.47142,0.53538
2004,46-65 y.,Direct migration background,Important,0.32697,315,940,0.29696,0.35697
2004,46-65 y.,Direct migration background,Less important,0.09338,80,940,0.07477,0.11199
2004,46-65 y.,Direct migration background,Unimportant,0.05738,42,940,0.04250,0.07225
2004,66 and older,No migration background,Very important,0.40400,1471,3242,0.38711,0.42090
2004,66 and older,No migration background,Important,0.40763,1350,3242,0.39071,0.42454
2004,66 and older,No migration background,Less important,0.06881,217,3242,0.06009,0.07752
2004,66 and older,No migration background,Unimportant,0.06515,204,3242,0.05666,0.07365
2004,66 and older,Direct migration background,Very important,0.44965,178,318,0.39488,0.50441
2004,66 and older,Direct migration background,Important,0.40251,140,318,0.34853,0.45650
2008,17-29 y.,No migration background,Very important,0.22974,673,2475,0.21316,0.24632
2008,17-29 y.,No migration background,Important,0.35777,961,2475,0.33889,0.37666
2008,17-29 y.,No migration background,Less important,0.26858,663,2475,0.25111,0.28604
2008,17-29 y.,No migration background,Unimportant,0.06729,178,2475,0.05742,0.07716
2008,17-29 y.,Direct migration background,Very important,0.52241,121,192,0.45157,0.59325
2008,17-29 y.,Direct migration background,Important,0.30923,71,192,0.24368,0.37478
2008,17-29 y.,Indirect migration background,Very important,0.32412,162,408,0.27864,0.36959
2008,17-29 y.,Indirect migration background,Important,0.28387,155,408,0.24007,0.32768
2008,17-29 y.,Indirect migration background,Less important,0.20736,91,408,0.16798,0.24675
2008,30-45 y.,No migration background,Very important,0.46348,2248,4260,0.44851,0.47846
2008,30-45 y.,No migration background,Important,0.29072,1243,4260,0.27708,0.30436
2008,30-45 y.,No migration background,Less important,0.15472,528,4260,0.14386,0.16559
2008,30-45 y.,No migration background,Unimportant,0.07986,241,4260,0.07171,0.08800
2008,30-45 y.,Direct migration background,Very important,0.63414,397,590,0.59524,0.67304
2008,30-45 y.,Direct migration background,Important,0.26600,155,590,0.23031,0.30168
2008,30-45 y.,Direct migration background,Less important,0.07279,38,590,0.05181,0.09377
2008,30-45 y.,Indirect migration background,Very important,0.50105,148,260,0.44016,0.56195
2008,30-45 y.,Indirect migration background,Important,0.33541,77,260,0.27791,0.39291
2008,30-45 y.,Indirect migration background,Less important,0.12520,35,260,0.08490,0.16551
2008,46-65 y.,No migration background,Very important,0.41449,2837,5870,0.40188,0.42709
2008,46-65 y.,No migration background,Important,0.34983,2061,5870,0.33763,0.36204
2008,46-65 y.,No migration background,Less important,0.12819,584,5870,0.11964,0.13675
2008,46-65 y.,No migration background,Unimportant,0.09124,388,5870,0.08387,0.09860
2008,46-65 y.,Direct migration background,Very important,0.54006,405,697,0.50304,0.57709
2008,46-65 y.,Direct migration background,Important,0.28852,212,697,0.25486,0.32218
2008,46-65 y.,Direct migration background,Less important,0.07644,43,697,0.05670,0.09618
2008,46-65 y.,Direct migration background,Unimportant,0.07687,37,697,0.05708,0.09666
2008,66 and older,No migration background,Very important,0.43542,1814,3794,0.41964,0.45120
2008,66 and older,No migration background,Important,0.39543,1552,3794,0.37987,0.41099
2008,66 and older,No migration background,Less important,0.05769,219,3794,0.05027,0.06511
2008,66 and older,No migration background,Unimportant,0.06682,209,3794,0.05887,0.07477
2008,66 and older,Direct migration background,Very important,0.50640,191,315,0.45110,0.56170
2008,66 and older,Direct migration background,Important,0.31201,124,315,0.26077,0.36326
2012,17-29 y.,No migration background,Very important,0.24568,1001,3057,0.23041,0.26094
2012,17-29 y.,No migration background,Important,0.34122,1128,3057,0.32441,0.35803
2012,17-29 y.,No migration background,Less important,0.25122,704,3057,0.23585,0.26660
2012,17-29 y.,No migration background,Unimportant,0.08510,224,3057,0.07521,0.09499
2012,17-29 y.,Direct migration background,Very important,0.47964,229,375,0.42900,0.53027
2012,17-29 y.,Direct migration background,Important,0.32883,105,375,0.28122,0.37644
2012,17-29 y.,Direct migration background,Less important,0.13984,41,375,0.10469,0.17499
2012,17-29 y.,Indirect migration background,Very important,0.27506,179,491,0.23552,0.31460
2012,17-29 y.,Indirect migration background,Important,0.35922,190,491,0.31674,0.40170
2012,17-29 y.,Indirect migration background,Less important,0.19056,84,491,0.15578,0.22533
2012,17-29 y.,Indirect migration background,Unimportant,0.05489,38,491,0.03472,0.07505
2012,30-45 y.,No migration background,Very important,0.46487,4428,7077,0.45325,0.47650
2012,30-45 y.,No migration background,Important,0.28920,1898,7077,0.27863,0.29976
2012,30-45 y.,No migration background,Less important,0.15661,516,7077,0.14814,0.16507
2012,30-45 y.,No migration background,Unimportant,0.08209,235,7077,0.07569,0.08848
2012,30-45 y.,Direct migration background,Very important,0.64552,1038,1381,0.62028,0.67076
2012,30-45 y.,Direct migration background,Important,0.27345,306,1381,0.24993,0.29697
2012,30-45 y.,Direct migration background,Less important,0.05200,37,1381,0.04028,0.06371
2012,30-45 y.,Indirect migration background,Very important,0.50284,368,560,0.46139,0.54429
2012,30-45 y.,Indirect migration background,Important,0.26999,147,560,0.23319,0.30679
2012,30-45 y.,Indirect migration background,Less important,0.18893,45,560,0.15648,0.22138
2012,46-65 y.,No migration background,Very important,0.42167,4095,8210,0.41099,0.43236
2012,46-65 y.,No migration background,Important,0.35032,2933,8210,0.34000,0.36064
2012,46-65 y.,No migration background,Less important,0.11704,714,8210,0.11009,0.12400
2012,46-65 y.,No migration background,Unimportant,0.09298,468,8210,0.08670,0.09926
2012,46-65 y.,Direct migration background,Very important,0.52127,543,917,0.48892,0.55362
2012,46-65 y.,Direct migration background,Important,0.32886,300,917,0.29844,0.35929
2012,46-65 y.,Direct migration background,Less important,0.05636,41,917,0.04142,0.07129
2012,46-65 y.,Direct migration background,Unimportant,0.06753,33,917,0.05128,0.08378
2012,46-65 y.,Indirect migration background,Very important,0.42722,69,121,0.33871,0.51573
2012,46-65 y.,Indirect migration background,Important,0.36913,52,121,0.28278,0.45547
2012,66 and older,No migration background,Very important,0.41077,2091,4627,0.39659,0.42495
2012,66 and older,No migration background,Important,0.42102,1979,4627,0.40679,0.43525
2012,66 and older,No migration background,Less important,0.06526,297,4627,0.05814,0.07238
2012,66 and older,No migration background,Unimportant,0.06049,260,4627,0.05362,0.06736
2012,66 and older,Direct migration background,Very important,0.51232,215,358,0.46047,0.56417
2012,66 and older,Direct migration background,Important,0.29364,143,358,0.24640,0.34088
2016,17-29 y.,No migration background,Very important,0.28962,728,2333,0.27121,0.30803
2016,17-29 y.,No migration background,Important,0.32927,882,2333,0.31020,0.34834
2016,17-29 y.,No migration background,Less important,0.21316,532,2333,0.19654,0.22978
2016,17-29 y.,No migration background,Unimportant,0.07855,191,2333,0.06763,0.08947
2016,17-29 y.,Direct migration background,Very important,0.41981,407,726,0.38389,0.45574
2016,17-29 y.,Direct migration background,Important,0.27198,221,726,0.23959,0.30438
2016,17-29 y.,Direct migration background,Less important,0.14438,98,726,0.11880,0.16997
2016,17-29 y.,Indirect migration background,Very important,0.32336,276,719,0.28914,0.35757
2016,17-29 y.,Indirect migration background,Important,0.33873,249,719,0.30411,0.37335
2016,17-29 y.,Indirect migration background,Less important,0.17358,138,719,0.14587,0.20128
2016,17-29 y.,Indirect migration background,Unimportant,0.06944,56,719,0.05085,0.08804
2016,30-45 y.,No migration background,Very important,0.47744,2621,4226,0.46238,0.49250
2016,30-45 y.,No migration background,Important,0.28888,1133,4226,0.27521,0.30254
2016,30-45 y.,No migration background,Less important,0.15371,332,4226,0.14283,0.16459
2016,30-45 y.,No migration background,Unimportant,0.06813,140,4226,0.06053,0.07573
2016,30-45 y.,Direct migration background,Very important,0.62862,1612,2260,0.60870,0.64855
2016,30-45 y.,Direct migration background,Important,0.23139,500,2260,0.21399,0.24878
2016,30-45 y.,Direct migration background,Less important,0.07389,108,2260,0.06311,0.08468
2016,30-45 y.,Direct migration background,Unimportant,0.02732,40,2260,0.02060,0.03404
2016,30-45 y.,Indirect migration background,Very important,0.53366,384,564,0.49245,0.57487
2016,30-45 y.,Indirect migration background,Important,0.24457,135,564,0.20907,0.28008
2016,30-45 y.,Indirect migration background,Less important,0.18728,45,564,0.15505,0.21951
2016,46-65 y.,No migration background,Very important,0.46686,3719,6815,0.45501,0.47870
2016,46-65 y.,No migration background,Important,0.29673,2103,6815,0.28588,0.30758
2016,46-65 y.,No migration background,Less important,0.12093,582,6815,0.11319,0.12868
2016,46-65 y.,No migration background,Unimportant,0.09825,411,6815,0.09118,0.10531
2016,46-65 y.,Direct migration background,Very important,0.57815,990,1523,0.55334,0.60296
2016,46-65 y.,Direct migration background,Important,0.29173,422,1523,0.26889,0.31457
2016,46-65 y.,Direct migration background,Less important,0.06602,67,1523,0.05355,0.07850
2016,46-65 y.,Direct migration background,Unimportant,0.03079,44,1523,0.02211,0.03947
2016,46-65 y.,Indirect migration background,Very important,0.42097,97,151,0.34196,0.49998
2016,46-65 y.,Indirect migration background,Important,0.27780,54,151,0.20612,0.34949
2016,66 and older,No migration background,Very important,0.44630,2066,4183,0.43123,0.46136
2016,66 and older,No migration background,Important,0.38870,1646,4183,0.37392,0.40347
2016,66 and older,No migration background,Less important,0.06713,249,4183,0.05954,0.07471
2016,66 and older,No migration background,Unimportant,0.06354,222,4183,0.05615,0.07093
2016,66 and older,Direct migration background,Very important,0.48546,223,365,0.43412,0.53681
2016,66 and older,Direct migration background,Important,0.36445,142,365,0.31501,0.41389
2021,17-29 y.,No migration background,Very important,0.22260,432,1748,0.20309,0.24211
2021,17-29 y.,No migration background,Important,0.37650,672,1748,0.35378,0.39922
2021,17-29 y.,No migration background,Less important,0.22197,457,1748,0.20249,0.24146
2021,17-29 y.,No migration background,Unimportant,0.09732,187,1748,0.08343,0.11122
2021,17-29 y.,Direct migration background,Very important,0.28342,219,519,0.24461,0.32222
2021,17-29 y.,Direct migration background,Important,0.23513,173,519,0.19861,0.27165
2021,17-29 y.,Direct migration background,Less important,0.14177,90,519,0.11173,0.17181
2021,17-29 y.,Direct migration background,Unimportant,0.05589,37,519,0.03611,0.07567
2021,17-29 y.,Indirect migration background,Very important,0.26679,104,396,0.22317,0.31040
2021,17-29 y.,Indirect migration background,Important,0.35415,142,396,0.30699,0.40132
2021,17-29 y.,Indirect migration background,Less important,0.19138,103,396,0.15259,0.23018
2021,17-29 y.,Indirect migration background,Unimportant,0.12355,47,396,0.09110,0.15600
2021,30-45 y.,No migration background,Very important,0.44132,1316,2593,0.42220,0.46043
2021,30-45 y.,No migration background,Important,0.27549,779,2593,0.25830,0.29269
2021,30-45 y.,No migration background,Less important,0.17870,345,2593,0.16395,0.19345
2021,30-45 y.,No migration background,Unimportant,0.09874,153,2593,0.08725,0.11022
2021,30-45 y.,Direct migration background,Very important,0.48295,704,1211,0.45479,0.51111
2021,30-45 y.,Direct migration background,Important,0.25618,326,1211,0.23159,0.28078
2021,30-45 y.,Direct migration background,Less important,0.12904,128,1211,0.11015,0.14793
2021,30-45 y.,Direct migration background,Unimportant,0.02990,53,1211,0.02030,0.03950
2021,30-45 y.,Indirect migration background,Very important,0.41709,157,291,0.36034,0.47384
2021,30-45 y.,Indirect migration background,Important,0.35630,100,291,0.30118,0.41142
2021,30-45 y.,Indirect migration background,Less important,0.13789,34,291,0.09821,0.17757
2021,46-65 y.,No migration background,Very important,0.43500,2884,5517,0.42191,0.44808
2021,46-65 y.,No migration background,Important,0.32569,1757,5517,0.31332,0.33806
2021,46-65 y.,No migration background,Less important,0.12846,499,5517,0.11963,0.13730
2021,46-65 y.,No migration background,Unimportant,0.08884,377,5517,0.08133,0.09635
2021,46-65 y.,Direct migration background,Very important,0.50115,582,1001,0.47016,0.53214
2021,46-65 y.,Direct migration background,Important,0.31675,299,1001,0.28791,0.34558
2021,46-65 y.,Direct migration background,Less important,0.09419,69,1001,0.07609,0.11230
2021,46-65 y.,Direct migration background,Unimportant,0.05866,51,1001,0.04410,0.07323
2021,46-65 y.,Indirect migration background,Very important,0.27101,87,150,0.19964,0.34238
2021,46-65 y.,Indirect migration background,Important,0.36654,63,150,0.28917,0.44391
2021,66 and older,No migration background,Very important,0.45976,1575,3137,0.44232,0.47721
2021,66 and older,No migration background,Important,0.37159,1198,3137,0.35467,0.38850
2021,66 and older,No migration background,Less important,0.07000,208,3137,0.06107,0.07893
2021,66 and older,No migration background,Unimportant,0.05839,156,3137,0.05019,0.06660
2021,66 and older,Direct migration background,Very important,0.54121,157,261,0.48064,0.60178
2021,66 and older,Direct migration background,Important,0.33902,104,261,0.28148,0.39656
