year,bula_h,quintil_oecd_hh,hlc0182,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,North Rhine-Westphalia,4th Quintile,No,0.99849,623,623,0.99543,1.00154
2017,Hesse,2nd Quintile,No,0.99565,167,167,0.98563,1.00566
2017,Hesse,5th Quintile,No,0.99679,258,258,0.98988,1.00371
2017,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.99357,173,173,0.98162,1.00552
2017,Baden-Wuerttemberg,4th Quintile,No,0.99946,410,410,0.99720,1.00171
2017,Baden-Wuerttemberg,5th Quintile,No,0.99713,463,463,0.99225,1.00201
2017,Bavaria,2nd Quintile,No,0.99732,503,503,0.99279,1.00184
2017,Bavaria,3rd Quintile,No,0.99734,509,509,0.99286,1.00182
2017,Bavaria,4th Quintile,No,0.99935,523,523,0.99717,1.00154
2017,Berlin,3rd Quintile,No,0.98778,112,112,0.96734,1.00822
2017,Brandenburg,1st Quintile,No,0.99377,151,151,0.98118,1.00636
2017,Brandenburg,3rd Quintile,No,0.98930,143,143,0.97238,1.00622
2017,Brandenburg,5th Quintile,No,0.99718,72,72,0.98485,1.00951
2017,Saxony,1st Quintile,No,0.99740,237,237,0.99090,1.00390
2017,Saxony,3rd Quintile,No,0.99830,221,221,0.99285,1.00374
2017,Thuringa,2nd Quintile,No,0.98246,174,174,0.96290,1.00202
2017,Thuringa,3rd Quintile,No,0.97250,121,121,0.94325,1.00176
2018,Schleswig-Holstein,1st Quintile,No,0.98607,128,128,0.96568,1.00645
2018,Schleswig-Holstein,3rd Quintile,No,0.99634,115,115,0.98527,1.00742
2018,Schleswig-Holstein,4th Quintile,No,0.99526,93,93,0.98122,1.00930
2018,Hamburg,3rd Quintile,No,0.98094,58,58,0.94544,1.01644
2018,Hamburg,5th Quintile,No,0.98639,73,73,0.95962,1.01315
2018,Lower Saxony,2nd Quintile,No,0.99215,300,300,0.98214,1.00215
2018,Lower Saxony,3rd Quintile,No,0.98048,288,288,0.96448,0.99649
2018,Lower Saxony,5th Quintile,No,0.99774,306,306,0.99242,1.00307
2018,North Rhine-Westphalia,1st Quintile,No,0.99837,726,726,0.99543,1.00131
2018,North Rhine-Westphalia,3rd Quintile,No,0.99772,581,581,0.99384,1.00160
2018,North Rhine-Westphalia,4th Quintile,No,0.99607,583,583,0.99099,1.00115
2018,North Rhine-Westphalia,5th Quintile,No,0.99265,642,642,0.98604,0.99926
2018,Baden-Wuerttemberg,3rd Quintile,No,0.99471,316,316,0.98669,1.00272
2018,Baden-Wuerttemberg,4th Quintile,No,0.99913,383,383,0.99617,1.00209
2018,Baden-Wuerttemberg,5th Quintile,No,0.99815,422,422,0.99404,1.00226
2018,Bavaria,2nd Quintile,No,0.99779,483,483,0.99360,1.00198
2018,Bavaria,3rd Quintile,No,0.99614,439,439,0.99034,1.00195
2018,Bavaria,4th Quintile,No,0.99178,516,516,0.98399,0.99958
2018,Berlin,5th Quintile,No,0.98214,123,123,0.95864,1.00564
2018,Brandenburg,2nd Quintile,No,0.99143,162,162,0.97719,1.00567
2018,Brandenburg,5th Quintile,No,0.99608,70,70,0.98133,1.01083
2019,Schleswig-Holstein,4th Quintile,No,0.99892,101,101,0.99249,1.00535
2019,Schleswig-Holstein,5th Quintile,No,0.98295,149,149,0.96209,1.00381
2019,Hamburg,5th Quintile,No,0.99506,113,113,0.98207,1.00805
2019,Lower Saxony,4th Quintile,No,0.99662,296,296,0.99000,1.00324
2019,Lower Saxony,5th Quintile,No,0.99700,365,365,0.99137,1.00262
2019,North Rhine-Westphalia,1st Quintile,No,0.99606,627,627,0.99115,1.00097
2019,North Rhine-Westphalia,2nd Quintile,No,0.99848,602,602,0.99537,1.00159
2019,North Rhine-Westphalia,3rd Quintile,No,0.99996,541,541,0.99942,1.00050
2019,North Rhine-Westphalia,5th Quintile,No,0.99971,914,914,0.99860,1.00082
2019,Hesse,4th Quintile,No,0.99986,189,189,0.99816,1.00156
2019,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.98966,231,231,0.97658,1.00273
2019,Baden-Wuerttemberg,1st Quintile,No,0.99276,207,207,0.98119,1.00434
2019,Baden-Wuerttemberg,2nd Quintile,No,0.99804,244,244,0.99249,1.00360
2019,Baden-Wuerttemberg,3rd Quintile,No,0.98525,306,306,0.97172,0.99878
2019,Baden-Wuerttemberg,5th Quintile,No,0.99895,575,575,0.99631,1.00160
2019,Bavaria,2nd Quintile,No,0.99773,447,447,0.99331,1.00215
2019,Bavaria,4th Quintile,No,0.99274,510,510,0.98537,1.00012
2019,Bavaria,5th Quintile,No,0.99841,768,768,0.99560,1.00123
2019,Berlin,1st Quintile,No,0.99682,163,163,0.98815,1.00549
2019,Berlin,2nd Quintile,No,0.99800,139,139,0.99054,1.00546
2019,Berlin,4th Quintile,No,0.99363,130,130,0.97990,1.00736
2019,Brandenburg,5th Quintile,No,0.99399,145,145,0.98137,1.00661
2019,Mecklenburg-Western Pomerania,2nd Quintile,No,0.98717,94,94,0.96430,1.01004
2019,Mecklenburg-Western Pomerania,5th Quintile,No,0.98521,74,74,0.95751,1.01290
2019,Saxony-Anhalt,5th Quintile,No,0.97757,107,107,0.94938,1.00576
2019,Thuringa,1st Quintile,No,0.99062,130,130,0.97398,1.00725
2019,Thuringa,2nd Quintile,No,0.98722,142,142,0.96868,1.00576
2020,Schleswig-Holstein,2nd Quintile,No,0.99575,108,108,0.98341,1.00808
2020,Hamburg,3rd Quintile,No,0.99475,60,60,0.97632,1.01319
2020,Lower Saxony,3rd Quintile,No,0.99549,240,240,0.98699,1.00398
2020,Lower Saxony,4th Quintile,No,0.99668,265,265,0.98973,1.00362
2020,Lower Saxony,5th Quintile,No,0.97416,322,322,0.95681,0.99152
2020,North Rhine-Westphalia,1st Quintile,No,0.99810,794,794,0.99507,1.00113
2020,North Rhine-Westphalia,2nd Quintile,No,0.99967,680,680,0.99831,1.00103
2020,North Rhine-Westphalia,3rd Quintile,No,0.99921,569,569,0.99690,1.00152
2020,North Rhine-Westphalia,4th Quintile,No,0.98946,560,560,0.98100,0.99793
2020,North Rhine-Westphalia,5th Quintile,No,0.99660,775,775,0.99251,1.00070
2020,Hesse,4th Quintile,No,0.99984,206,206,0.99813,1.00156
2020,Hesse,5th Quintile,No,0.98668,308,308,0.97386,0.99951
2020,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.96565,198,198,0.94022,0.99109
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.99749,181,181,0.99018,1.00480
2020,Baden-Wuerttemberg,2nd Quintile,No,0.99805,268,268,0.99277,1.00334
2020,Baden-Wuerttemberg,3rd Quintile,No,0.97881,289,289,0.96217,0.99544
2020,Baden-Wuerttemberg,5th Quintile,No,0.99725,514,514,0.99271,1.00178
2020,Bavaria,2nd Quintile,No,0.99376,526,526,0.98702,1.00050
2020,Bavaria,3rd Quintile,No,0.99998,478,478,0.99958,1.00038
2020,Bavaria,4th Quintile,No,0.99895,515,515,0.99616,1.00175
2020,Bavaria,5th Quintile,No,0.99013,657,657,0.98256,0.99769
2020,Berlin,1st Quintile,No,0.96834,195,195,0.94371,0.99298
2020,Berlin,2nd Quintile,No,0.99452,174,174,0.98352,1.00552
2020,Berlin,3rd Quintile,No,0.99552,146,146,0.98466,1.00639
2020,Brandenburg,3rd Quintile,No,0.98938,129,129,0.97163,1.00714
2020,Brandenburg,5th Quintile,No,0.98932,123,123,0.97109,1.00756
2020,Mecklenburg-Western Pomerania,2nd Quintile,No,0.98737,94,94,0.96468,1.01007
2020,Mecklenburg-Western Pomerania,3rd Quintile,No,0.96827,55,55,0.92152,1.01502
2020,Saxony-Anhalt,2nd Quintile,No,0.98804,123,123,0.96875,1.00733
2020,Saxony-Anhalt,5th Quintile,No,0.97926,87,87,0.94914,1.00938
2020,Thuringa,1st Quintile,No,0.98812,148,148,0.97060,1.00563
2020,Thuringa,2nd Quintile,No,0.99826,141,141,0.99135,1.00516
2020,Thuringa,4th Quintile,No,0.99949,89,89,0.99479,1.00419
2020,Thuringa,5th Quintile,No,0.99887,87,87,0.99177,1.00597
2021,Schleswig-Holstein,3rd Quintile,No,0.99866,75,75,0.99032,1.00700
2021,Schleswig-Holstein,5th Quintile,No,0.99932,101,101,0.99420,1.00444
2021,Hamburg,2nd Quintile,No,0.98652,48,48,0.95355,1.01949
2021,Hamburg,4th Quintile,No,0.99302,47,47,0.96895,1.01708
2021,Lower Saxony,2nd Quintile,No,0.99554,213,213,0.98657,1.00451
2021,Lower Saxony,4th Quintile,No,0.99130,201,201,0.97844,1.00417
2021,Lower Saxony,5th Quintile,No,0.99180,251,251,0.98062,1.00298
2021,North Rhine-Westphalia,1st Quintile,No,0.98021,451,451,0.96735,0.99308
2021,North Rhine-Westphalia,2nd Quintile,No,0.98746,443,443,0.97708,0.99783
2021,North Rhine-Westphalia,3rd Quintile,No,0.99573,392,392,0.98927,1.00219
2021,North Rhine-Westphalia,4th Quintile,No,0.99762,414,414,0.99291,1.00232
2021,North Rhine-Westphalia,5th Quintile,No,0.99977,568,568,0.99852,1.00102
2021,Hesse,4th Quintile,No,0.99811,127,127,0.99053,1.00569
2021,Hesse,5th Quintile,No,0.98789,219,219,0.97337,1.00241
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.99676,101,101,0.98561,1.00790
2021,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.99322,115,115,0.97815,1.00828
2021,Baden-Wuerttemberg,4th Quintile,No,0.98580,253,253,0.97120,1.00041
2021,Baden-Wuerttemberg,5th Quintile,No,0.99868,379,379,0.99502,1.00234
2021,Bavaria,2nd Quintile,No,0.99467,344,344,0.98697,1.00238
2021,Bavaria,3rd Quintile,No,0.99582,311,311,0.98863,1.00300
2021,Bavaria,4th Quintile,No,0.99641,376,376,0.99036,1.00246
2021,Bavaria,5th Quintile,No,0.99728,466,466,0.99255,1.00201
2021,Berlin,1st Quintile,No,0.99741,118,118,0.98820,1.00662
2021,Mecklenburg-Western Pomerania,3rd Quintile,No,0.99615,44,44,0.97764,1.01466
2021,Saxony,4th Quintile,No,0.99526,111,111,0.98243,1.00809
2022,Schleswig-Holstein,2nd Quintile,No,0.99564,121,121,0.98385,1.00743
2022,Schleswig-Holstein,5th Quintile,No,0.94766,133,133,0.90966,0.98565
2022,Lower Saxony,4th Quintile,No,0.99162,298,298,0.98125,1.00199
2022,Lower Saxony,5th Quintile,No,0.99794,324,324,0.99298,1.00289
2022,Bremen,1st Quintile,No,0.99991,44,44,0.99703,1.00278
2022,North Rhine-Westphalia,Not included in this version of the questionnaire,No,0.99875,36,36,0.98703,1.01046
2022,North Rhine-Westphalia,1st Quintile,No,0.99949,930,930,0.99803,1.00094
2022,North Rhine-Westphalia,2nd Quintile,No,0.99840,780,780,0.99559,1.00121
2022,North Rhine-Westphalia,3rd Quintile,No,0.99685,683,683,0.99265,1.00106
2022,North Rhine-Westphalia,4th Quintile,No,0.99681,663,663,0.99252,1.00111
2022,North Rhine-Westphalia,5th Quintile,No,0.99016,818,818,0.98340,0.99693
2022,Hesse,1st Quintile,No,0.99998,249,249,0.99935,1.00060
2022,Hesse,2nd Quintile,No,0.99996,234,234,0.99912,1.00080
2022,Hesse,4th Quintile,No,0.99458,237,237,0.98521,1.00395
2022,Hesse,5th Quintile,No,0.99979,277,277,0.99806,1.00151
2022,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.98918,159,159,0.97305,1.00531
2022,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.98605,162,162,0.96793,1.00417
2022,Baden-Wuerttemberg,1st Quintile,No,0.99985,512,512,0.99877,1.00092
2022,Baden-Wuerttemberg,2nd Quintile,No,0.99570,420,420,0.98943,1.00196
2022,Baden-Wuerttemberg,4th Quintile,No,0.99803,437,437,0.99386,1.00219
2022,Baden-Wuerttemberg,5th Quintile,No,0.99441,523,523,0.98802,1.00081
2022,Bavaria,2nd Quintile,No,0.99918,566,566,0.99681,1.00154
2022,Bavaria,3rd Quintile,No,0.99911,535,535,0.99658,1.00164
2022,Bavaria,4th Quintile,No,0.99581,618,618,0.99071,1.00091
2022,Bavaria,5th Quintile,No,0.99242,730,730,0.98612,0.99871
2022,Berlin,1st Quintile,No,0.99724,273,273,0.99100,1.00348
2022,Brandenburg,2nd Quintile,No,0.98631,163,163,0.96841,1.00420
2022,Mecklenburg-Western Pomerania,4th Quintile,No,0.99955,50,50,0.99363,1.00548
2022,Saxony,1st Quintile,No,0.99619,355,355,0.98978,1.00261
2022,Saxony,3rd Quintile,No,0.98743,254,254,0.97370,1.00116
