year,age_gr,quintil_oecd,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,30-45 y.,3rd Quintile,Very important,0.16923,84,412,0.13297,0.20548
1990,30-45 y.,3rd Quintile,Important,0.25600,126,412,0.21381,0.29819
1990,30-45 y.,3rd Quintile,Less important,0.35875,155,412,0.31238,0.40512
1990,30-45 y.,3rd Quintile,Unimportant,0.11874,47,412,0.08746,0.15001
1990,30-45 y.,4th Quintile,Very important,0.16090,75,392,0.12448,0.19732
1990,30-45 y.,4th Quintile,Important,0.34857,147,392,0.30134,0.39580
1990,30-45 y.,4th Quintile,Less important,0.32131,127,392,0.27503,0.36760
1990,30-45 y.,4th Quintile,Unimportant,0.11568,43,392,0.08398,0.14739
1990,30-45 y.,5th Quintile,Very important,0.16524,93,543,0.13398,0.19651
1990,30-45 y.,5th Quintile,Important,0.31543,184,543,0.27631,0.35456
1990,30-45 y.,5th Quintile,Less important,0.39991,214,543,0.35867,0.44115
1990,30-45 y.,5th Quintile,Unimportant,0.09944,52,543,0.07424,0.12463
1990,46-65 y.,1st Quintile,Very important,0.15823,60,277,0.11517,0.20129
1990,46-65 y.,1st Quintile,Important,0.25612,87,277,0.20463,0.30762
1990,46-65 y.,1st Quintile,Less important,0.20460,62,277,0.15700,0.25219
1990,46-65 y.,1st Quintile,Unimportant,0.22495,68,277,0.17569,0.27421
1990,46-65 y.,2nd Quintile,Very important,0.25995,100,323,0.21204,0.30785
1990,46-65 y.,2nd Quintile,Important,0.29348,108,323,0.24374,0.34322
1990,46-65 y.,2nd Quintile,Less important,0.20866,69,323,0.16427,0.25304
1990,46-65 y.,2nd Quintile,Unimportant,0.14483,46,323,0.10639,0.18327
1990,46-65 y.,3rd Quintile,Very important,0.25363,126,420,0.21197,0.29529
1990,46-65 y.,3rd Quintile,Important,0.29840,145,420,0.25458,0.34221
1990,46-65 y.,3rd Quintile,Less important,0.21601,87,420,0.17661,0.25542
1990,46-65 y.,3rd Quintile,Unimportant,0.16734,62,420,0.13160,0.20308
1990,46-65 y.,4th Quintile,Very important,0.25637,157,535,0.21933,0.29340
1990,46-65 y.,4th Quintile,Important,0.34763,196,535,0.30723,0.38802
1990,46-65 y.,4th Quintile,Less important,0.24042,126,535,0.20418,0.27667
1990,46-65 y.,4th Quintile,Unimportant,0.10540,56,535,0.07936,0.13145
1990,46-65 y.,5th Quintile,Very important,0.25233,163,606,0.21772,0.28695
1990,46-65 y.,5th Quintile,Important,0.38789,250,606,0.34906,0.42672
1990,46-65 y.,5th Quintile,Less important,0.23005,133,606,0.19651,0.26358
1990,46-65 y.,5th Quintile,Unimportant,0.10764,60,606,0.08295,0.13234
1990,66 and older,1st Quintile,Very important,0.17883,56,273,0.13329,0.22437
1990,66 and older,1st Quintile,Important,0.18433,59,273,0.13825,0.23041
1990,66 and older,1st Quintile,Less important,0.17646,48,273,0.13116,0.22177
1990,66 and older,1st Quintile,Unimportant,0.44787,110,273,0.38878,0.50697
1990,66 and older,2nd Quintile,Very important,0.23358,63,219,0.17741,0.28975
1990,66 and older,2nd Quintile,Important,0.15747,40,219,0.10912,0.20583
1990,66 and older,2nd Quintile,Less important,0.17774,36,219,0.12699,0.22849
1990,66 and older,2nd Quintile,Unimportant,0.42991,80,219,0.36419,0.49563
1990,66 and older,3rd Quintile,Very important,0.18198,41,191,0.12712,0.23684
1990,66 and older,3rd Quintile,Important,0.16714,38,191,0.11409,0.22020
1990,66 and older,3rd Quintile,Less important,0.26732,48,191,0.20439,0.33024
1990,66 and older,3rd Quintile,Unimportant,0.35475,64,191,0.28672,0.42278
1990,66 and older,4th Quintile,Very important,0.22264,47,168,0.15954,0.28574
1990,66 and older,4th Quintile,Important,0.29764,48,168,0.22830,0.36699
1990,66 and older,4th Quintile,Less important,0.24763,42,168,0.18216,0.31310
1990,66 and older,4th Quintile,Unimportant,0.20262,31,168,0.14166,0.26358
1990,66 and older,5th Quintile,Very important,0.28939,50,100,0.20006,0.37872
1990,66 and older,5th Quintile,Important,0.31144,50,100,0.22022,0.40266
1992,17-29 y.,1st Quintile,Very important,0.14559,99,506,0.11483,0.17635
1992,17-29 y.,1st Quintile,Important,0.16502,104,506,0.13264,0.19740
1992,17-29 y.,1st Quintile,Less important,0.40622,232,506,0.36339,0.44906
1992,17-29 y.,1st Quintile,Unimportant,0.13418,71,506,0.10446,0.16391
1992,17-29 y.,2nd Quintile,Very important,0.14951,101,575,0.12034,0.17868
1992,17-29 y.,2nd Quintile,Important,0.25550,157,575,0.21982,0.29118
1992,17-29 y.,2nd Quintile,Less important,0.38019,255,575,0.34048,0.41990
1992,17-29 y.,2nd Quintile,Unimportant,0.08776,62,575,0.06461,0.11091
1992,17-29 y.,3rd Quintile,Very important,0.15989,101,543,0.12903,0.19074
1992,17-29 y.,3rd Quintile,Important,0.25322,162,543,0.21661,0.28983
1992,17-29 y.,3rd Quintile,Less important,0.39387,234,543,0.35273,0.43501
1992,17-29 y.,3rd Quintile,Unimportant,0.08264,46,543,0.05946,0.10582
1992,17-29 y.,4th Quintile,Very important,0.15843,96,566,0.12832,0.18854
1992,17-29 y.,4th Quintile,Important,0.24579,164,566,0.21029,0.28130
1992,17-29 y.,4th Quintile,Less important,0.42206,241,566,0.38134,0.46279
1992,17-29 y.,4th Quintile,Unimportant,0.09832,65,566,0.07377,0.12288
1992,17-29 y.,5th Quintile,Very important,0.16126,82,500,0.12899,0.19353
1992,17-29 y.,5th Quintile,Important,0.30399,169,500,0.26363,0.34435
1992,17-29 y.,5th Quintile,Less important,0.40061,200,500,0.35761,0.44360
1992,17-29 y.,5th Quintile,Unimportant,0.10393,49,500,0.07715,0.13070
1992,30-45 y.,1st Quintile,Very important,0.17329,176,696,0.14515,0.20143
1992,30-45 y.,1st Quintile,Important,0.21791,167,696,0.18722,0.24860
1992,30-45 y.,1st Quintile,Less important,0.31358,231,696,0.27908,0.34807
1992,30-45 y.,1st Quintile,Unimportant,0.19463,122,696,0.16519,0.22406
1992,30-45 y.,2nd Quintile,Very important,0.21926,223,856,0.19153,0.24700
1992,30-45 y.,2nd Quintile,Important,0.26435,233,856,0.23479,0.29391
1992,30-45 y.,2nd Quintile,Less important,0.35068,326,856,0.31870,0.38267
1992,30-45 y.,2nd Quintile,Unimportant,0.08459,74,856,0.06594,0.10325
1992,30-45 y.,3rd Quintile,Very important,0.21191,178,715,0.18193,0.24188
1992,30-45 y.,3rd Quintile,Important,0.28736,221,715,0.25417,0.32056
1992,30-45 y.,3rd Quintile,Less important,0.29940,246,715,0.26580,0.33299
1992,30-45 y.,3rd Quintile,Unimportant,0.10716,70,715,0.08447,0.12985
1992,30-45 y.,4th Quintile,Very important,0.21346,145,637,0.18161,0.24531
1992,30-45 y.,4th Quintile,Important,0.29217,205,637,0.25683,0.32752
1992,30-45 y.,4th Quintile,Less important,0.34791,233,637,0.31089,0.38493
1992,30-45 y.,4th Quintile,Unimportant,0.08625,54,637,0.06443,0.10806
1992,30-45 y.,5th Quintile,Very important,0.20355,153,694,0.17357,0.23353
1992,30-45 y.,5th Quintile,Important,0.35246,254,694,0.31689,0.38803
1992,30-45 y.,5th Quintile,Less important,0.33776,232,694,0.30254,0.37297
1992,30-45 y.,5th Quintile,Unimportant,0.08701,55,694,0.06603,0.10800
1992,46-65 y.,1st Quintile,Very important,0.17961,121,574,0.14817,0.21104
1992,46-65 y.,1st Quintile,Important,0.18846,131,574,0.15644,0.22048
1992,46-65 y.,1st Quintile,Less important,0.19478,131,574,0.16235,0.22721
1992,46-65 y.,1st Quintile,Unimportant,0.30570,191,574,0.26798,0.34342
1992,46-65 y.,2nd Quintile,Very important,0.22002,148,560,0.18568,0.25437
1992,46-65 y.,2nd Quintile,Important,0.26732,155,560,0.23063,0.30400
1992,46-65 y.,2nd Quintile,Less important,0.21675,134,560,0.18260,0.25091
1992,46-65 y.,2nd Quintile,Unimportant,0.19865,123,560,0.16558,0.23173
1992,46-65 y.,3rd Quintile,Very important,0.21179,137,598,0.17901,0.24456
1992,46-65 y.,3rd Quintile,Important,0.29285,194,598,0.25634,0.32935
1992,46-65 y.,3rd Quintile,Less important,0.23824,171,598,0.20407,0.27241
1992,46-65 y.,3rd Quintile,Unimportant,0.15195,96,598,0.12315,0.18075
1992,46-65 y.,4th Quintile,Very important,0.23203,188,696,0.20064,0.26341
1992,46-65 y.,4th Quintile,Important,0.31423,234,696,0.27972,0.34874
1992,46-65 y.,4th Quintile,Less important,0.20922,163,696,0.17898,0.23946
1992,46-65 y.,4th Quintile,Unimportant,0.15495,111,696,0.12805,0.18185
1992,46-65 y.,5th Quintile,Very important,0.28281,236,801,0.25160,0.31402
1992,46-65 y.,5th Quintile,Important,0.36260,301,801,0.32929,0.39592
1992,46-65 y.,5th Quintile,Less important,0.22378,179,801,0.19490,0.25266
1992,46-65 y.,5th Quintile,Unimportant,0.09997,85,801,0.07918,0.12075
1992,66 and older,1st Quintile,Very important,0.14301,77,484,0.11179,0.17423
1992,66 and older,1st Quintile,Important,0.20664,110,484,0.17053,0.24275
1992,66 and older,1st Quintile,Less important,0.16499,84,484,0.13189,0.19809
1992,66 and older,1st Quintile,Unimportant,0.44049,213,484,0.39621,0.48476
1992,66 and older,2nd Quintile,Very important,0.17296,57,279,0.12850,0.21742
1992,66 and older,2nd Quintile,Important,0.25645,82,279,0.20511,0.30778
1992,66 and older,2nd Quintile,Less important,0.16499,45,279,0.12136,0.20863
1992,66 and older,2nd Quintile,Unimportant,0.35294,95,279,0.29676,0.40912
1992,66 and older,3rd Quintile,Very important,0.15148,41,217,0.10367,0.19929
1992,66 and older,3rd Quintile,Important,0.23572,56,217,0.17911,0.29232
1992,66 and older,3rd Quintile,Less important,0.16426,37,217,0.11485,0.21367
1992,66 and older,3rd Quintile,Unimportant,0.39856,83,217,0.33327,0.46386
1992,66 and older,4th Quintile,Very important,0.25100,60,186,0.18852,0.31348
1992,66 and older,4th Quintile,Important,0.30453,67,186,0.23822,0.37085
1992,66 and older,4th Quintile,Unimportant,0.30338,59,186,0.23714,0.36963
1992,66 and older,5th Quintile,Very important,0.34128,71,166,0.26893,0.41363
1992,66 and older,5th Quintile,Important,0.31660,61,166,0.24563,0.38758
1992,66 and older,5th Quintile,Unimportant,0.19460,34,166,0.13420,0.25501
1995,17-29 y.,1st Quintile,Very important,0.14266,96,528,0.11280,0.17252
1995,17-29 y.,1st Quintile,Important,0.19933,144,528,0.16522,0.23344
1995,17-29 y.,1st Quintile,Less important,0.38726,217,528,0.34567,0.42885
1995,17-29 y.,1st Quintile,Unimportant,0.12277,71,528,0.09475,0.15079
1995,17-29 y.,2nd Quintile,Very important,0.16123,93,467,0.12784,0.19462
1995,17-29 y.,2nd Quintile,Important,0.26984,153,467,0.22953,0.31014
1995,17-29 y.,2nd Quintile,Less important,0.33190,188,467,0.28915,0.37466
1995,17-29 y.,2nd Quintile,Unimportant,0.06070,33,467,0.03902,0.08238
1995,17-29 y.,3rd Quintile,Very important,0.16271,105,582,0.13270,0.19272
1995,17-29 y.,3rd Quintile,Important,0.31482,200,582,0.27706,0.35259
1995,17-29 y.,3rd Quintile,Less important,0.39654,240,582,0.35677,0.43632
1995,17-29 y.,3rd Quintile,Unimportant,0.05641,37,582,0.03765,0.07517
1995,17-29 y.,4th Quintile,Very important,0.17374,106,577,0.14280,0.20469
1995,17-29 y.,4th Quintile,Important,0.34741,220,577,0.30852,0.38629
1995,17-29 y.,4th Quintile,Less important,0.36472,219,577,0.32541,0.40403
1995,17-29 y.,4th Quintile,Unimportant,0.05335,32,577,0.03500,0.07170
1995,17-29 y.,5th Quintile,Very important,0.16954,82,418,0.13352,0.20555
1995,17-29 y.,5th Quintile,Important,0.33745,157,418,0.29207,0.38284
1995,17-29 y.,5th Quintile,Less important,0.38227,179,418,0.33563,0.42892
1995,30-45 y.,1st Quintile,Very important,0.18701,164,663,0.15730,0.21671
1995,30-45 y.,1st Quintile,Important,0.23847,184,663,0.20600,0.27093
1995,30-45 y.,1st Quintile,Less important,0.32972,229,663,0.29391,0.36553
1995,30-45 y.,1st Quintile,Unimportant,0.12176,86,663,0.09685,0.14667
1995,30-45 y.,2nd Quintile,Very important,0.24142,233,858,0.21277,0.27007
1995,30-45 y.,2nd Quintile,Important,0.29469,263,858,0.26416,0.32521
1995,30-45 y.,2nd Quintile,Less important,0.30753,291,858,0.27663,0.33843
1995,30-45 y.,2nd Quintile,Unimportant,0.08157,71,858,0.06324,0.09990
1995,30-45 y.,3rd Quintile,Very important,0.26774,245,833,0.23765,0.29783
1995,30-45 y.,3rd Quintile,Important,0.33418,305,833,0.30213,0.36624
1995,30-45 y.,3rd Quintile,Less important,0.27587,235,833,0.24550,0.30624
1995,30-45 y.,3rd Quintile,Unimportant,0.05884,48,833,0.04285,0.07483
1995,30-45 y.,4th Quintile,Very important,0.24500,187,769,0.21458,0.27542
1995,30-45 y.,4th Quintile,Important,0.33647,273,769,0.30305,0.36989
1995,30-45 y.,4th Quintile,Less important,0.29387,245,769,0.26166,0.32609
1995,30-45 y.,4th Quintile,Unimportant,0.09760,64,769,0.07661,0.11859
1995,30-45 y.,5th Quintile,Very important,0.19877,154,749,0.17017,0.22737
1995,30-45 y.,5th Quintile,Important,0.35445,292,749,0.32017,0.38873
1995,30-45 y.,5th Quintile,Less important,0.34299,246,749,0.30897,0.37701
1995,30-45 y.,5th Quintile,Unimportant,0.08598,57,749,0.06589,0.10607
1995,46-65 y.,1st Quintile,Very important,0.17679,97,447,0.14138,0.21220
1995,46-65 y.,1st Quintile,Important,0.22693,123,447,0.18805,0.26580
1995,46-65 y.,1st Quintile,Less important,0.28056,134,447,0.23886,0.32225
1995,46-65 y.,1st Quintile,Unimportant,0.18577,93,447,0.14968,0.22187
1995,46-65 y.,2nd Quintile,Very important,0.22243,146,544,0.18745,0.25741
1995,46-65 y.,2nd Quintile,Important,0.23703,142,544,0.20126,0.27280
1995,46-65 y.,2nd Quintile,Less important,0.25850,160,544,0.22167,0.29532
1995,46-65 y.,2nd Quintile,Unimportant,0.18606,96,544,0.15333,0.21879
1995,46-65 y.,3rd Quintile,Very important,0.26221,171,600,0.22699,0.29743
1995,46-65 y.,3rd Quintile,Important,0.27087,171,600,0.23528,0.30646
1995,46-65 y.,3rd Quintile,Less important,0.27770,185,600,0.24183,0.31357
1995,46-65 y.,3rd Quintile,Unimportant,0.12146,73,600,0.09530,0.14762
1995,46-65 y.,4th Quintile,Very important,0.23566,197,749,0.20524,0.26608
1995,46-65 y.,4th Quintile,Important,0.32702,272,749,0.29340,0.36063
1995,46-65 y.,4th Quintile,Less important,0.25366,200,749,0.22248,0.28484
1995,46-65 y.,4th Quintile,Unimportant,0.11742,80,749,0.09435,0.14049
1995,46-65 y.,5th Quintile,Very important,0.25639,242,892,0.22772,0.28506
1995,46-65 y.,5th Quintile,Important,0.36910,344,892,0.33741,0.40078
1995,46-65 y.,5th Quintile,Less important,0.26290,231,892,0.23399,0.29180
1995,46-65 y.,5th Quintile,Unimportant,0.08357,75,892,0.06539,0.10174
1995,66 and older,1st Quintile,Very important,0.13753,40,264,0.09590,0.17915
1995,66 and older,1st Quintile,Important,0.22428,65,264,0.17387,0.27469
1995,66 and older,1st Quintile,Less important,0.19415,53,264,0.14635,0.24196
1995,66 and older,1st Quintile,Unimportant,0.36971,106,264,0.31137,0.42805
1995,66 and older,2nd Quintile,Very important,0.17543,76,383,0.13729,0.21357
1995,66 and older,2nd Quintile,Important,0.18846,76,383,0.14925,0.22768
1995,66 and older,2nd Quintile,Less important,0.18310,68,383,0.14432,0.22188
1995,66 and older,2nd Quintile,Unimportant,0.41734,163,383,0.36789,0.46679
1995,66 and older,3rd Quintile,Very important,0.23347,81,311,0.18637,0.28056
1995,66 and older,3rd Quintile,Important,0.24767,84,311,0.19962,0.29572
1995,66 and older,3rd Quintile,Less important,0.14107,47,311,0.10232,0.17982
1995,66 and older,3rd Quintile,Unimportant,0.34335,99,311,0.29049,0.39621
1995,66 and older,4th Quintile,Very important,0.26886,79,261,0.21497,0.32275
1995,66 and older,4th Quintile,Important,0.33602,83,261,0.27861,0.39344
1995,66 and older,4th Quintile,Less important,0.17527,41,261,0.12905,0.22148
1995,66 and older,4th Quintile,Unimportant,0.19847,58,261,0.14999,0.24695
1995,66 and older,5th Quintile,Very important,0.32606,72,188,0.25887,0.39325
1995,66 and older,5th Quintile,Important,0.36010,75,188,0.29130,0.42890
1995,66 and older,5th Quintile,Unimportant,0.19848,41,188,0.14131,0.25564
2004,17-29 y.,1st Quintile,Very important,0.16457,138,898,0.14030,0.18883
2004,17-29 y.,1st Quintile,Important,0.27322,243,898,0.24406,0.30239
2004,17-29 y.,1st Quintile,Less important,0.39997,371,898,0.36791,0.43203
2004,17-29 y.,1st Quintile,Unimportant,0.15198,146,898,0.12849,0.17548
2004,17-29 y.,2nd Quintile,Very important,0.20678,163,730,0.17738,0.23618
2004,17-29 y.,2nd Quintile,Important,0.32557,246,730,0.29156,0.35959
2004,17-29 y.,2nd Quintile,Less important,0.36005,260,730,0.32521,0.39490
2004,17-29 y.,2nd Quintile,Unimportant,0.09468,61,730,0.07342,0.11593
2004,17-29 y.,3rd Quintile,Very important,0.20028,138,742,0.17146,0.22909
2004,17-29 y.,3rd Quintile,Important,0.30081,238,742,0.26779,0.33383
2004,17-29 y.,3rd Quintile,Less important,0.39478,299,742,0.35958,0.42997
2004,17-29 y.,3rd Quintile,Unimportant,0.09879,67,742,0.07731,0.12028
2004,17-29 y.,4th Quintile,Very important,0.19044,124,720,0.16174,0.21914
2004,17-29 y.,4th Quintile,Important,0.31888,248,720,0.28481,0.35294
2004,17-29 y.,4th Quintile,Less important,0.42195,288,720,0.38585,0.45805
2004,17-29 y.,4th Quintile,Unimportant,0.06475,60,720,0.04676,0.08274
2004,17-29 y.,5th Quintile,Very important,0.16452,153,837,0.13939,0.18965
2004,17-29 y.,5th Quintile,Important,0.37455,306,837,0.34174,0.40736
2004,17-29 y.,5th Quintile,Less important,0.36330,313,837,0.33069,0.39590
2004,17-29 y.,5th Quintile,Unimportant,0.09581,65,837,0.07586,0.11576
2004,30-45 y.,1st Quintile,Very important,0.16632,164,905,0.14205,0.19060
2004,30-45 y.,1st Quintile,Important,0.25169,252,905,0.22340,0.27998
2004,30-45 y.,1st Quintile,Less important,0.36782,330,905,0.33638,0.39925
2004,30-45 y.,1st Quintile,Unimportant,0.18985,159,905,0.16429,0.21542
2004,30-45 y.,2nd Quintile,Very important,0.22466,268,1167,0.20071,0.24862
2004,30-45 y.,2nd Quintile,Important,0.30425,374,1167,0.27784,0.33066
2004,30-45 y.,2nd Quintile,Less important,0.36604,418,1167,0.33839,0.39369
2004,30-45 y.,2nd Quintile,Unimportant,0.10335,107,1167,0.08588,0.12083
2004,30-45 y.,3rd Quintile,Very important,0.25502,331,1239,0.23074,0.27930
2004,30-45 y.,3rd Quintile,Important,0.33217,430,1239,0.30593,0.35841
2004,30-45 y.,3rd Quintile,Less important,0.32582,387,1239,0.29971,0.35192
2004,30-45 y.,3rd Quintile,Unimportant,0.08459,91,1239,0.06909,0.10009
2004,30-45 y.,4th Quintile,Very important,0.25022,385,1444,0.22787,0.27257
2004,30-45 y.,4th Quintile,Important,0.34347,537,1444,0.31897,0.36798
2004,30-45 y.,4th Quintile,Less important,0.31729,411,1444,0.29328,0.34131
2004,30-45 y.,4th Quintile,Unimportant,0.08569,111,1444,0.07125,0.10014
2004,30-45 y.,5th Quintile,Very important,0.21784,439,1741,0.19845,0.23724
2004,30-45 y.,5th Quintile,Important,0.33387,617,1741,0.31171,0.35603
2004,30-45 y.,5th Quintile,Less important,0.34171,539,1741,0.31942,0.36399
2004,30-45 y.,5th Quintile,Unimportant,0.10455,146,1741,0.09017,0.11892
2004,46-65 y.,1st Quintile,Very important,0.12821,118,836,0.10553,0.15089
2004,46-65 y.,1st Quintile,Important,0.23816,204,836,0.20927,0.26705
2004,46-65 y.,1st Quintile,Less important,0.32319,281,836,0.29147,0.35492
2004,46-65 y.,1st Quintile,Unimportant,0.28829,233,836,0.25757,0.31902
2004,46-65 y.,2nd Quintile,Very important,0.17570,205,992,0.15200,0.19939
2004,46-65 y.,2nd Quintile,Important,0.29405,317,992,0.26568,0.32241
2004,46-65 y.,2nd Quintile,Less important,0.28281,274,992,0.25477,0.31086
2004,46-65 y.,2nd Quintile,Unimportant,0.22902,196,992,0.20286,0.25519
2004,46-65 y.,3rd Quintile,Very important,0.22174,273,1151,0.19773,0.24575
2004,46-65 y.,3rd Quintile,Important,0.33532,405,1151,0.30804,0.36261
2004,46-65 y.,3rd Quintile,Less important,0.25453,303,1151,0.22935,0.27970
2004,46-65 y.,3rd Quintile,Unimportant,0.17222,170,1151,0.15040,0.19405
2004,46-65 y.,4th Quintile,Very important,0.27081,405,1455,0.24797,0.29365
2004,46-65 y.,4th Quintile,Important,0.30291,516,1455,0.27929,0.32653
2004,46-65 y.,4th Quintile,Less important,0.27808,368,1455,0.25504,0.30111
2004,46-65 y.,4th Quintile,Unimportant,0.14133,166,1455,0.12343,0.15924
2004,46-65 y.,5th Quintile,Very important,0.27435,826,2871,0.25803,0.29068
2004,46-65 y.,5th Quintile,Important,0.40002,1203,2871,0.38209,0.41794
2004,46-65 y.,5th Quintile,Less important,0.22589,635,2871,0.21059,0.24119
2004,46-65 y.,5th Quintile,Unimportant,0.09390,207,2871,0.08323,0.10457
2004,66 and older,1st Quintile,Very important,0.13635,92,598,0.10882,0.16388
2004,66 and older,1st Quintile,Important,0.20086,134,598,0.16872,0.23300
2004,66 and older,1st Quintile,Less important,0.25019,149,598,0.21545,0.28494
2004,66 and older,1st Quintile,Unimportant,0.36734,223,598,0.32867,0.40601
2004,66 and older,2nd Quintile,Very important,0.24595,231,879,0.21746,0.27444
2004,66 and older,2nd Quintile,Important,0.20585,197,879,0.17910,0.23259
2004,66 and older,2nd Quintile,Less important,0.20880,194,879,0.18191,0.23568
2004,66 and older,2nd Quintile,Unimportant,0.30729,257,879,0.27677,0.33780
2004,66 and older,3rd Quintile,Very important,0.25317,208,772,0.22247,0.28386
2004,66 and older,3rd Quintile,Important,0.27453,211,772,0.24303,0.30603
2004,66 and older,3rd Quintile,Less important,0.16773,141,772,0.14136,0.19410
2004,66 and older,3rd Quintile,Unimportant,0.28534,212,772,0.25347,0.31722
2004,66 and older,4th Quintile,Very important,0.30287,234,698,0.26875,0.33698
2004,66 and older,4th Quintile,Important,0.34567,250,698,0.31036,0.38097
2004,66 and older,4th Quintile,Less important,0.15757,102,698,0.13053,0.18462
2004,66 and older,4th Quintile,Unimportant,0.17818,112,698,0.14977,0.20659
2004,66 and older,5th Quintile,Very important,0.33718,268,732,0.30291,0.37145
2004,66 and older,5th Quintile,Important,0.40100,303,732,0.36547,0.43653
2004,66 and older,5th Quintile,Less important,0.12770,94,732,0.10350,0.15189
2004,66 and older,5th Quintile,Unimportant,0.11438,67,732,0.09131,0.13745
2008,17-29 y.,1st Quintile,Very important,0.12387,113,783,0.10078,0.14696
2008,17-29 y.,1st Quintile,Important,0.24705,198,783,0.21682,0.27728
2008,17-29 y.,1st Quintile,Less important,0.38205,334,783,0.34799,0.41610
2008,17-29 y.,1st Quintile,Unimportant,0.16444,138,783,0.13846,0.19042
2008,17-29 y.,2nd Quintile,Very important,0.14121,83,568,0.11255,0.16988
2008,17-29 y.,2nd Quintile,Important,0.24712,168,568,0.21161,0.28262
2008,17-29 y.,2nd Quintile,Less important,0.41837,253,568,0.37777,0.45898
2008,17-29 y.,2nd Quintile,Unimportant,0.10418,64,568,0.07903,0.12932
2008,17-29 y.,3rd Quintile,Very important,0.12726,94,635,0.10132,0.15320
2008,17-29 y.,3rd Quintile,Important,0.31720,198,635,0.28097,0.35342
2008,17-29 y.,3rd Quintile,Less important,0.41499,287,635,0.37664,0.45334
2008,17-29 y.,3rd Quintile,Unimportant,0.07224,56,635,0.05208,0.09239
2008,17-29 y.,4th Quintile,Very important,0.16610,87,603,0.13637,0.19583
2008,17-29 y.,4th Quintile,Important,0.30682,200,603,0.26998,0.34366
2008,17-29 y.,4th Quintile,Less important,0.37640,259,603,0.33770,0.41510
2008,17-29 y.,4th Quintile,Unimportant,0.08358,57,603,0.06147,0.10569
2008,17-29 y.,5th Quintile,Very important,0.16779,93,553,0.13662,0.19897
2008,17-29 y.,5th Quintile,Important,0.34715,203,553,0.30744,0.38687
2008,17-29 y.,5th Quintile,Less important,0.37154,225,553,0.33123,0.41185
2008,17-29 y.,5th Quintile,Unimportant,0.04396,32,553,0.02686,0.06106
2008,30-45 y.,1st Quintile,Very important,0.11001,82,721,0.08716,0.13287
2008,30-45 y.,1st Quintile,Important,0.24546,189,721,0.21403,0.27690
2008,30-45 y.,1st Quintile,Less important,0.43257,310,721,0.39638,0.46876
2008,30-45 y.,1st Quintile,Unimportant,0.19868,140,721,0.16953,0.22782
2008,30-45 y.,2nd Quintile,Very important,0.18845,186,913,0.16306,0.21383
2008,30-45 y.,2nd Quintile,Important,0.34701,328,913,0.31612,0.37791
2008,30-45 y.,2nd Quintile,Less important,0.34666,307,913,0.31577,0.37755
2008,30-45 y.,2nd Quintile,Unimportant,0.11477,92,913,0.09409,0.13546
2008,30-45 y.,3rd Quintile,Very important,0.19916,243,1084,0.17537,0.22294
2008,30-45 y.,3rd Quintile,Important,0.34485,383,1084,0.31654,0.37316
2008,30-45 y.,3rd Quintile,Less important,0.31297,333,1084,0.28535,0.34059
