year,migback,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,No migration background,Unimportant,0.15971,3681,23128,0.15498,0.16443
2012,Direct migration background,Very important,0.22696,802,3117,0.21225,0.24166
2012,Direct migration background,Important,0.30923,1115,3117,0.29300,0.32546
2012,Direct migration background,Less important,0.26388,773,3117,0.24840,0.27935
2012,Direct migration background,Unimportant,0.16312,427,3117,0.15015,0.17609
2012,Indirect migration background,Very important,0.10113,274,1213,0.08415,0.11810
2012,Indirect migration background,Important,0.16705,412,1213,0.14605,0.18805
2012,Indirect migration background,Less important,0.13479,393,1213,0.11556,0.15402
2012,Indirect migration background,Unimportant,0.05663,134,1213,0.04362,0.06965
2016,No migration background,Very important,0.15843,3398,17706,0.15305,0.16381
2016,No migration background,Important,0.28962,6233,17706,0.28294,0.29630
2016,No migration background,Less important,0.24740,5085,17706,0.24105,0.25376
2016,No migration background,Unimportant,0.15664,2990,17706,0.15128,0.16199
2016,Direct migration background,Very important,0.22443,1342,4939,0.21279,0.23607
2016,Direct migration background,Important,0.31082,1799,4939,0.29791,0.32373
2016,Direct migration background,Less important,0.24251,1225,4939,0.23055,0.25446
2016,Direct migration background,Unimportant,0.13804,573,4939,0.12842,0.14766
2016,Indirect migration background,Very important,0.10034,354,1489,0.08507,0.11560
2016,Indirect migration background,Important,0.17150,491,1489,0.15235,0.19066
2016,Indirect migration background,Less important,0.18646,507,1489,0.16667,0.20625
2016,Indirect migration background,Unimportant,0.05199,137,1489,0.04071,0.06327
2021,No migration background,Very important,0.16389,2588,13136,0.15756,0.17022
2021,No migration background,Important,0.29107,4552,13136,0.28330,0.29884
2021,No migration background,Less important,0.25193,3887,13136,0.24450,0.25935
2021,No migration background,Unimportant,0.14201,2109,13136,0.13604,0.14798
2021,Direct migration background,Very important,0.20921,852,3029,0.19473,0.22370
2021,Direct migration background,Important,0.29050,1076,3029,0.27433,0.30668
2021,Direct migration background,Less important,0.26691,806,3029,0.25116,0.28267
2021,Direct migration background,Unimportant,0.09880,295,3029,0.08817,0.10943
2021,Indirect migration background,Very important,0.08412,171,934,0.06631,0.10193
2021,Indirect migration background,Important,0.15875,292,934,0.13530,0.18220
2021,Indirect migration background,Less important,0.16184,343,934,0.13821,0.18548
2021,Indirect migration background,Unimportant,0.06824,128,934,0.05206,0.08442
