year,bula_h,plh0108,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Hamburg,Less important,0.34222,43,43,0.19873,0.48571
1995,Lower Saxony,Very important,0.17144,217,907,0.14689,0.19598
1995,Lower Saxony,Important,0.26833,336,907,0.23948,0.29719
1995,Lower Saxony,Less important,0.22634,261,907,0.19910,0.25359
1995,Lower Saxony,Unimportant,0.10265,93,907,0.08289,0.12242
1995,North Rhine-Westphalia,Very important,0.15508,427,2017,0.13927,0.17088
1995,North Rhine-Westphalia,Important,0.24178,676,2017,0.22309,0.26047
1995,North Rhine-Westphalia,Less important,0.24369,671,2017,0.22495,0.26243
1995,North Rhine-Westphalia,Unimportant,0.11019,243,2017,0.09652,0.12386
1995,Hesse,Very important,0.15118,138,679,0.12422,0.17815
1995,Hesse,Important,0.27695,257,679,0.24326,0.31063
1995,Hesse,Less important,0.22138,203,679,0.19013,0.25263
1995,Hesse,Unimportant,0.10709,81,679,0.08381,0.13036
1995,"Rhineland-Palatinate, Saarland",Very important,0.24871,213,624,0.21477,0.28265
1995,"Rhineland-Palatinate, Saarland",Important,0.26722,238,624,0.23247,0.30197
1995,"Rhineland-Palatinate, Saarland",Less important,0.16925,129,624,0.13981,0.19870
1995,"Rhineland-Palatinate, Saarland",Unimportant,0.07433,44,624,0.05373,0.09493
1995,Baden-Wuerttemberg,Very important,0.19545,311,1181,0.17282,0.21807
1995,Baden-Wuerttemberg,Important,0.25359,426,1181,0.22877,0.27841
1995,Baden-Wuerttemberg,Less important,0.20112,335,1181,0.17825,0.22399
1995,Baden-Wuerttemberg,Unimportant,0.07485,109,1181,0.05983,0.08986
1995,Bavaria,Very important,0.18726,354,1382,0.16669,0.20784
1995,Bavaria,Important,0.23601,451,1382,0.21361,0.25840
1995,Bavaria,Less important,0.22169,415,1382,0.19978,0.24360
1995,Bavaria,Unimportant,0.11986,162,1382,0.10273,0.13699
1995,Berlin,Very important,0.07211,45,499,0.04939,0.09483
1995,Berlin,Important,0.11614,79,499,0.08800,0.14428
1995,Berlin,Less important,0.34336,226,499,0.30165,0.38506
1995,Berlin,Unimportant,0.24931,149,499,0.21132,0.28731
1995,Brandenburg,Very important,0.22390,154,583,0.19003,0.25777
1995,Brandenburg,Important,0.22443,165,583,0.19053,0.25833
1995,Brandenburg,Less important,0.24783,189,583,0.21275,0.28291
1995,Brandenburg,Unimportant,0.12926,75,583,0.10200,0.15652
1995,Mecklenburg-Western Pomerania,Very important,0.20714,100,412,0.16796,0.24632
1995,Mecklenburg-Western Pomerania,Important,0.22720,122,412,0.18669,0.26771
1995,Mecklenburg-Western Pomerania,Less important,0.26408,144,412,0.22146,0.30670
1995,Mecklenburg-Western Pomerania,Unimportant,0.10682,46,412,0.07696,0.13669
1995,Saxony,Very important,0.16632,227,1082,0.14412,0.18852
1995,Saxony,Important,0.20919,296,1082,0.18494,0.23344
1995,Saxony,Less important,0.26579,378,1082,0.23946,0.29213
1995,Saxony,Unimportant,0.16941,181,1082,0.14704,0.19177
1995,Saxony-Anhalt,Very important,0.24300,191,676,0.21065,0.27536
1995,Saxony-Anhalt,Important,0.23665,209,676,0.20459,0.26871
1995,Saxony-Anhalt,Less important,0.22542,186,676,0.19390,0.25694
1995,Saxony-Anhalt,Unimportant,0.12683,90,676,0.10173,0.15194
1995,Thuringa,Very important,0.20321,191,647,0.17218,0.23424
1995,Thuringa,Important,0.25759,227,647,0.22387,0.29131
1995,Thuringa,Less important,0.19804,154,647,0.16730,0.22877
1995,Thuringa,Unimportant,0.14360,75,647,0.11656,0.17064
2004,Schleswig-Holstein,Very important,0.17959,151,664,0.15037,0.20881
2004,Schleswig-Holstein,Important,0.28987,238,664,0.25534,0.32441
2004,Schleswig-Holstein,Less important,0.21730,174,664,0.18591,0.24870
2004,Schleswig-Holstein,Unimportant,0.15100,101,664,0.12374,0.17825
2004,Hamburg,Very important,0.07231,36,290,0.04245,0.10218
2004,Hamburg,Important,0.19298,77,290,0.14748,0.23848
2004,Hamburg,Less important,0.34474,115,290,0.28994,0.39954
2004,Hamburg,Unimportant,0.23307,62,290,0.18433,0.28182
2004,Lower Saxony,Very important,0.25209,567,1873,0.23242,0.27176
2004,Lower Saxony,Important,0.27671,691,1873,0.25644,0.29698
2004,Lower Saxony,Less important,0.19480,447,1873,0.17686,0.21274
2004,Lower Saxony,Unimportant,0.09123,168,1873,0.07819,0.10428
2004,Bremen,Very important,0.30249,50,147,0.22798,0.37699
2004,Bremen,Important,0.26179,53,147,0.19048,0.33310
2004,Bremen,Less important,0.20141,44,147,0.13635,0.26647
2004,North Rhine-Westphalia,Very important,0.16238,1025,4508,0.15161,0.17314
2004,North Rhine-Westphalia,Important,0.26535,1592,4508,0.25246,0.27824
2004,North Rhine-Westphalia,Less important,0.26646,1359,4508,0.25355,0.27937
2004,North Rhine-Westphalia,Unimportant,0.13408,532,4508,0.12413,0.14403
2004,Hesse,Very important,0.19039,332,1431,0.17004,0.21074
2004,Hesse,Important,0.28801,545,1431,0.26454,0.31148
2004,Hesse,Less important,0.19560,387,1431,0.17504,0.21616
2004,Hesse,Unimportant,0.11973,167,1431,0.10290,0.13656
2004,"Rhineland-Palatinate, Saarland",Very important,0.28994,461,1289,0.26516,0.31472
2004,"Rhineland-Palatinate, Saarland",Important,0.24432,438,1289,0.22085,0.26778
2004,"Rhineland-Palatinate, Saarland",Less important,0.20413,300,1289,0.18212,0.22614
2004,"Rhineland-Palatinate, Saarland",Unimportant,0.06844,90,1289,0.05465,0.08223
2004,Baden-Wuerttemberg,Very important,0.18823,662,2571,0.17312,0.20334
2004,Baden-Wuerttemberg,Important,0.28167,920,2571,0.26428,0.29906
2004,Baden-Wuerttemberg,Less important,0.23079,731,2571,0.21450,0.24708
2004,Baden-Wuerttemberg,Unimportant,0.09661,258,2571,0.08518,0.10803
2004,Bavaria,Very important,0.20448,783,3023,0.19010,0.21886
2004,Bavaria,Important,0.28801,1137,3023,0.27187,0.30416
2004,Bavaria,Less important,0.24001,804,3023,0.22479,0.25524
2004,Bavaria,Unimportant,0.10380,299,3023,0.09293,0.11468
2004,Berlin,Very important,0.06822,83,800,0.05073,0.08570
2004,Berlin,Important,0.11018,125,800,0.08847,0.13189
2004,Berlin,Less important,0.33202,316,800,0.29937,0.36468
2004,Berlin,Unimportant,0.32858,276,800,0.29601,0.36114
2004,Brandenburg,Very important,0.16087,194,892,0.13675,0.18500
2004,Brandenburg,Important,0.23736,265,892,0.20942,0.26530
2004,Brandenburg,Less important,0.28072,275,892,0.25121,0.31023
2004,Brandenburg,Unimportant,0.17844,158,892,0.15330,0.20359
2004,Mecklenburg-Western Pomerania,Very important,0.20550,113,504,0.17018,0.24081
2004,Mecklenburg-Western Pomerania,Important,0.20003,138,504,0.16507,0.23499
2004,Mecklenburg-Western Pomerania,Less important,0.23556,163,504,0.19847,0.27264
2004,Mecklenburg-Western Pomerania,Unimportant,0.20214,90,504,0.16705,0.23724
2004,Saxony,Very important,0.14204,282,1547,0.12464,0.15944
2004,Saxony,Important,0.20342,414,1547,0.18335,0.22348
2004,Saxony,Less important,0.30174,526,1547,0.27886,0.32462
2004,Saxony,Unimportant,0.20590,325,1547,0.18574,0.22605
2004,Saxony-Anhalt,Very important,0.17785,202,914,0.15304,0.20265
2004,Saxony-Anhalt,Important,0.25252,287,914,0.22434,0.28070
2004,Saxony-Anhalt,Less important,0.23337,263,914,0.20594,0.26081
2004,Saxony-Anhalt,Unimportant,0.20351,162,914,0.17739,0.22963
2004,Thuringa,Very important,0.16835,223,938,0.14439,0.19231
2004,Thuringa,Important,0.25107,311,938,0.22330,0.27883
2004,Thuringa,Less important,0.26068,254,938,0.23257,0.28879
2004,Thuringa,Unimportant,0.18356,150,938,0.15878,0.20835
2008,Schleswig-Holstein,Very important,0.15061,94,546,0.12059,0.18064
2008,Schleswig-Holstein,Important,0.30671,202,546,0.26800,0.34543
2008,Schleswig-Holstein,Less important,0.25733,168,546,0.22063,0.29404
2008,Schleswig-Holstein,Unimportant,0.10993,82,546,0.08367,0.13619
2008,Hamburg,Very important,0.08027,33,277,0.04821,0.11232
2008,Hamburg,Important,0.17922,70,277,0.13397,0.22447
2008,Hamburg,Less important,0.34506,103,277,0.28898,0.40115
2008,Hamburg,Unimportant,0.26450,71,277,0.21246,0.31653
2008,Lower Saxony,Very important,0.19839,460,1725,0.17956,0.21721
2008,Lower Saxony,Important,0.29901,675,1725,0.27740,0.32062
2008,Lower Saxony,Less important,0.21459,411,1725,0.19521,0.23397
2008,Lower Saxony,Unimportant,0.11458,179,1725,0.09955,0.12962
2008,Bremen,Very important,0.26772,31,86,0.17359,0.36184
2008,Bremen,Less important,0.30229,55,86,0.20466,0.39992
2008,North Rhine-Westphalia,Very important,0.13708,747,3913,0.12630,0.14786
2008,North Rhine-Westphalia,Important,0.25967,1344,3913,0.24593,0.27341
2008,North Rhine-Westphalia,Less important,0.28164,1255,3913,0.26754,0.29573
2008,North Rhine-Westphalia,Unimportant,0.15138,567,3913,0.14015,0.16261
2008,Hesse,Very important,0.12151,215,1302,0.10375,0.13926
2008,Hesse,Important,0.29267,502,1302,0.26795,0.31739
2008,Hesse,Less important,0.26148,409,1302,0.23761,0.28536
2008,Hesse,Unimportant,0.12782,176,1302,0.10968,0.14596
2008,"Rhineland-Palatinate, Saarland",Very important,0.23634,334,1088,0.21109,0.26160
2008,"Rhineland-Palatinate, Saarland",Important,0.27723,417,1088,0.25062,0.30385
2008,"Rhineland-Palatinate, Saarland",Less important,0.20050,240,1088,0.17670,0.22430
2008,"Rhineland-Palatinate, Saarland",Unimportant,0.09758,97,1088,0.07994,0.11522
2008,Baden-Wuerttemberg,Very important,0.16699,532,2338,0.15186,0.18211
2008,Baden-Wuerttemberg,Important,0.30508,892,2338,0.28641,0.32375
2008,Baden-Wuerttemberg,Less important,0.23280,654,2338,0.21567,0.24994
2008,Baden-Wuerttemberg,Unimportant,0.10773,260,2338,0.09516,0.12030
2008,Bavaria,Very important,0.16700,604,2731,0.15301,0.18099
2008,Bavaria,Important,0.29271,1052,2731,0.27564,0.30978
2008,Bavaria,Less important,0.25639,772,2731,0.24001,0.27277
2008,Bavaria,Unimportant,0.10686,303,2731,0.09528,0.11845
2008,Berlin,Very important,0.04735,65,716,0.03178,0.06292
2008,Berlin,Important,0.13008,125,716,0.10543,0.15474
2008,Berlin,Less important,0.33799,264,716,0.30331,0.37266
2008,Berlin,Unimportant,0.34494,262,716,0.31010,0.37979
2008,Brandenburg,Very important,0.11791,145,817,0.09578,0.14003
2008,Brandenburg,Important,0.24990,238,817,0.22019,0.27961
2008,Brandenburg,Less important,0.28972,275,817,0.25860,0.32085
2008,Brandenburg,Unimportant,0.19314,159,817,0.16606,0.22023
2008,Mecklenburg-Western Pomerania,Very important,0.18606,108,484,0.15135,0.22076
2008,Mecklenburg-Western Pomerania,Important,0.23333,140,484,0.19561,0.27105
2008,Mecklenburg-Western Pomerania,Less important,0.25475,148,484,0.21589,0.29361
2008,Mecklenburg-Western Pomerania,Unimportant,0.19654,88,484,0.16110,0.23198
2008,Saxony,Very important,0.12364,231,1418,0.10650,0.14078
2008,Saxony,Important,0.18242,351,1418,0.16232,0.20253
2008,Saxony,Less important,0.28537,458,1418,0.26186,0.30888
2008,Saxony,Unimportant,0.26683,378,1418,0.24380,0.28986
2008,Saxony-Anhalt,Very important,0.15805,146,806,0.13285,0.18325
2008,Saxony-Anhalt,Important,0.23820,254,806,0.20877,0.26762
2008,Saxony-Anhalt,Less important,0.27029,274,806,0.23961,0.30097
2008,Saxony-Anhalt,Unimportant,0.20387,132,806,0.17604,0.23170
2008,Thuringa,Very important,0.14695,176,873,0.12345,0.17045
2008,Thuringa,Important,0.26351,285,873,0.23427,0.29275
2008,Thuringa,Less important,0.27043,259,873,0.24094,0.29991
2008,Thuringa,Unimportant,0.19476,153,873,0.16847,0.22104
2012,Schleswig-Holstein,Very important,0.16863,189,979,0.14517,0.19210
2012,Schleswig-Holstein,Important,0.32261,362,979,0.29331,0.35191
2012,Schleswig-Holstein,Less important,0.24077,313,979,0.21397,0.26757
2012,Schleswig-Holstein,Unimportant,0.09691,115,979,0.07837,0.11545
2012,Hamburg,Very important,0.12789,61,433,0.09640,0.15938
2012,Hamburg,Important,0.22165,121,433,0.18248,0.26082
2012,Hamburg,Less important,0.28421,156,433,0.24167,0.32674
2012,Hamburg,Unimportant,0.22490,95,433,0.18553,0.26427
2012,Lower Saxony,Very important,0.18629,609,2558,0.17120,0.20138
2012,Lower Saxony,Important,0.31834,1041,2558,0.30028,0.33639
2012,Lower Saxony,Less important,0.22116,643,2558,0.20507,0.23725
2012,Lower Saxony,Unimportant,0.10582,265,2558,0.09390,0.11774
2012,Bremen,Important,0.27824,56,164,0.20945,0.34704
2012,Bremen,Less important,0.25397,76,164,0.18715,0.32080
2012,Bremen,Unimportant,0.14734,32,164,0.09293,0.20175
2012,North Rhine-Westphalia,Very important,0.14823,1028,5503,0.13884,0.15762
2012,North Rhine-Westphalia,Important,0.26224,1860,5503,0.25061,0.27386
2012,North Rhine-Westphalia,Less important,0.26439,1745,5503,0.25274,0.27605
2012,North Rhine-Westphalia,Unimportant,0.15457,870,5503,0.14501,0.16412
2012,Hesse,Very important,0.13281,339,1892,0.11751,0.14810
2012,Hesse,Important,0.29690,732,1892,0.27630,0.31749
2012,Hesse,Less important,0.23531,565,1892,0.21619,0.25443
2012,Hesse,Unimportant,0.13333,256,1892,0.11801,0.14866
2012,"Rhineland-Palatinate, Saarland",Very important,0.17772,400,1543,0.15864,0.19680
2012,"Rhineland-Palatinate, Saarland",Important,0.30137,604,1543,0.27846,0.32427
2012,"Rhineland-Palatinate, Saarland",Less important,0.22842,384,1543,0.20746,0.24937
2012,"Rhineland-Palatinate, Saarland",Unimportant,0.10940,155,1543,0.09382,0.12498
2012,Baden-Wuerttemberg,Very important,0.17916,751,3321,0.16612,0.19221
2012,Baden-Wuerttemberg,Important,0.31387,1297,3321,0.29809,0.32966
2012,Baden-Wuerttemberg,Less important,0.24059,966,3321,0.22605,0.25513
2012,Baden-Wuerttemberg,Unimportant,0.08815,307,3321,0.07851,0.09780
2012,Bavaria,Very important,0.17421,983,4334,0.16292,0.18550
2012,Bavaria,Important,0.29618,1654,4334,0.28258,0.30977
2012,Bavaria,Less important,0.23380,1166,4334,0.22120,0.24640
2012,Bavaria,Unimportant,0.13145,531,4334,0.12138,0.14151
2012,Berlin,Very important,0.05162,95,1034,0.03813,0.06511
2012,Berlin,Important,0.13672,189,1034,0.11577,0.15767
2012,Berlin,Less important,0.27953,370,1034,0.25216,0.30690
2012,Berlin,Unimportant,0.37727,380,1034,0.34772,0.40683
2012,Brandenburg,Very important,0.14050,206,1088,0.11984,0.16116
2012,Brandenburg,Important,0.27386,348,1088,0.24735,0.30037
2012,Brandenburg,Less important,0.21740,318,1088,0.19288,0.24193
2012,Brandenburg,Unimportant,0.21564,216,1088,0.19119,0.24009
2012,Mecklenburg-Western Pomerania,Very important,0.15409,122,638,0.12605,0.18213
2012,Mecklenburg-Western Pomerania,Important,0.22349,174,638,0.19114,0.25585
2012,Mecklenburg-Western Pomerania,Less important,0.27784,209,638,0.24306,0.31263
2012,Mecklenburg-Western Pomerania,Unimportant,0.20242,133,638,0.17121,0.23362
2012,Saxony,Very important,0.11190,272,1832,0.09746,0.12634
2012,Saxony,Important,0.21399,518,1832,0.19521,0.23278
2012,Saxony,Less important,0.26804,569,1832,0.24775,0.28833
2012,Saxony,Unimportant,0.25418,473,1832,0.23424,0.27413
2012,Saxony-Anhalt,Very important,0.14574,202,1033,0.12421,0.16726
2012,Saxony-Anhalt,Important,0.24997,297,1033,0.22355,0.27639
2012,Saxony-Anhalt,Less important,0.26771,331,1033,0.24069,0.29472
2012,Saxony-Anhalt,Unimportant,0.19702,203,1033,0.17275,0.22128
2012,Thuringa,Very important,0.17800,267,1076,0.15513,0.20087
2012,Thuringa,Important,0.26178,308,1076,0.23550,0.28806
2012,Thuringa,Less important,0.22130,290,1076,0.19648,0.24612
2012,Thuringa,Unimportant,0.20431,211,1076,0.18020,0.22841
2016,Schleswig-Holstein,Very important,0.18193,182,816,0.15545,0.20842
2016,Schleswig-Holstein,Important,0.31048,317,816,0.27871,0.34224
2016,Schleswig-Holstein,Less important,0.22665,208,816,0.19790,0.25539
2016,Schleswig-Holstein,Unimportant,0.10860,109,816,0.08724,0.12996
2016,Hamburg,Very important,0.10377,52,422,0.07464,0.13290
2016,Hamburg,Important,0.20871,113,422,0.16989,0.24753
2016,Hamburg,Less important,0.32330,167,422,0.27862,0.36798
2016,Hamburg,Unimportant,0.18397,90,422,0.14696,0.22099
2016,Lower Saxony,Very important,0.20896,636,2368,0.19258,0.22534
2016,Lower Saxony,Important,0.32112,930,2368,0.30231,0.33993
2016,Lower Saxony,Less important,0.20923,548,2368,0.19285,0.22562
2016,Lower Saxony,Unimportant,0.10062,254,2368,0.08851,0.11274
2016,Bremen,Very important,0.18949,42,177,0.13159,0.24739
2016,Bremen,Important,0.19976,44,177,0.14069,0.25883
2016,Bremen,Less important,0.24670,59,177,0.18301,0.31039
2016,Bremen,Unimportant,0.17028,32,177,0.11475,0.22581
2016,North Rhine-Westphalia,Very important,0.14739,1010,5033,0.13759,0.15718
2016,North Rhine-Westphalia,Important,0.28322,1743,5033,0.27077,0.29567
2016,North Rhine-Westphalia,Less important,0.25019,1523,5033,0.23823,0.26216
2016,North Rhine-Westphalia,Unimportant,0.14366,757,5033,0.13397,0.15335
2016,Hesse,Very important,0.12897,272,1610,0.11260,0.14535
2016,Hesse,Important,0.30973,641,1610,0.28713,0.33232
2016,Hesse,Less important,0.24860,495,1610,0.22749,0.26972
2016,Hesse,Unimportant,0.13031,202,1610,0.11386,0.14676
2016,"Rhineland-Palatinate, Saarland",Very important,0.19465,388,1478,0.17446,0.21484
2016,"Rhineland-Palatinate, Saarland",Important,0.34039,628,1478,0.31622,0.36455
2016,"Rhineland-Palatinate, Saarland",Less important,0.20340,332,1478,0.18287,0.22393
2016,"Rhineland-Palatinate, Saarland",Unimportant,0.09898,130,1478,0.08375,0.11421
2016,Baden-Wuerttemberg,Very important,0.20378,714,2837,0.18896,0.21861
2016,Baden-Wuerttemberg,Important,0.29690,1073,2837,0.28009,0.31372
2016,Baden-Wuerttemberg,Less important,0.21681,760,2837,0.20165,0.23198
2016,Baden-Wuerttemberg,Unimportant,0.10897,290,2837,0.09750,0.12043
2016,Bavaria,Very important,0.17326,846,3866,0.16132,0.18519
2016,Bavaria,Important,0.30482,1454,3866,0.29031,0.31933
2016,Bavaria,Less important,0.24551,1080,3866,0.23195,0.25908
2016,Bavaria,Unimportant,0.10707,486,3866,0.09732,0.11682
2016,Berlin,Very important,0.06597,91,909,0.04982,0.08211
2016,Berlin,Important,0.13206,165,909,0.11004,0.15408
2016,Berlin,Less important,0.31176,343,909,0.28163,0.34189
2016,Berlin,Unimportant,0.33201,310,909,0.30138,0.36264
2016,Brandenburg,Very important,0.15201,193,935,0.12898,0.17504
2016,Brandenburg,Important,0.32130,343,935,0.29135,0.35124
2016,Brandenburg,Less important,0.21711,238,935,0.19067,0.24355
2016,Brandenburg,Unimportant,0.14849,161,935,0.12569,0.17130
2016,Mecklenburg-Western Pomerania,Very important,0.15014,94,517,0.11932,0.18096
2016,Mecklenburg-Western Pomerania,Important,0.20747,146,517,0.17248,0.24246
2016,Mecklenburg-Western Pomerania,Less important,0.25241,159,517,0.21493,0.28989
2016,Mecklenburg-Western Pomerania,Unimportant,0.21511,118,517,0.17966,0.25057
2016,Saxony,Very important,0.11376,227,1434,0.09732,0.13020
2016,Saxony,Important,0.18284,355,1434,0.16283,0.20286
2016,Saxony,Less important,0.28791,421,1434,0.26447,0.31135
2016,Saxony,Unimportant,0.26161,431,1434,0.23886,0.28437
2016,Saxony-Anhalt,Very important,0.16257,161,833,0.13750,0.18764
2016,Saxony-Anhalt,Important,0.23743,255,833,0.20851,0.26634
2016,Saxony-Anhalt,Less important,0.23179,254,833,0.20312,0.26047
2016,Saxony-Anhalt,Unimportant,0.21301,163,833,0.18519,0.24084
2016,Thuringa,Very important,0.15471,186,899,0.13106,0.17836
2016,Thuringa,Important,0.26891,316,899,0.23991,0.29791
2016,Thuringa,Less important,0.21633,230,899,0.18940,0.24326
2016,Thuringa,Unimportant,0.20284,167,899,0.17654,0.22914
2021,Schleswig-Holstein,Very important,0.15033,165,705,0.12393,0.17674
2021,Schleswig-Holstein,Important,0.32881,278,705,0.29411,0.36352
2021,Schleswig-Holstein,Less important,0.21858,191,705,0.18805,0.24911
2021,Schleswig-Holstein,Unimportant,0.05730,71,705,0.04013,0.07447
2021,Hamburg,Very important,0.10768,46,391,0.07691,0.13844
2021,Hamburg,Important,0.19680,117,391,0.15734,0.23626
2021,Hamburg,Less important,0.30925,129,391,0.26338,0.35512
2021,Hamburg,Unimportant,0.22020,99,391,0.17907,0.26132
2021,Lower Saxony,Very important,0.17298,417,1669,0.15483,0.19113
2021,Lower Saxony,Important,0.30586,630,1669,0.28375,0.32797
2021,Lower Saxony,Less important,0.21522,427,1669,0.19550,0.23495
