year,age_gr,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,1st Quintile,,,,,,,,,,,,
1984,0-16 y.,2nd Quintile,,,,,,,,,,,,
1984,0-16 y.,3rd Quintile,,,,,,,,,,,,
1984,0-16 y.,4th Quintile,,,,,,,,,,,,
1984,0-16 y.,5th Quintile,,,,,,,,,,,,
1984,17-29 y.,1st Quintile,788,0.42901,0.29352,0.56451,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,17-29 y.,2nd Quintile,682,0.52941,0.36914,0.68969,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,17-29 y.,3rd Quintile,660,0.44428,0.31172,0.57684,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,17-29 y.,4th Quintile,730,0.63511,0.46882,0.80140,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,17-29 y.,5th Quintile,560,0.61627,0.44758,0.78496,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,30-45 y.,1st Quintile,787,0.56999,0.42046,0.71952,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,30-45 y.,2nd Quintile,786,0.59479,0.43819,0.75138,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,30-45 y.,3rd Quintile,761,0.85967,0.68359,1.03575,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,30-45 y.,4th Quintile,785,0.96721,0.77827,1.15615,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,30-45 y.,5th Quintile,784,1.14408,0.96383,1.32433,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1984,46-65 y.,1st Quintile,557,0.29248,0.17411,0.41084,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,46-65 y.,2nd Quintile,652,0.47290,0.33316,0.61264,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,46-65 y.,3rd Quintile,697,0.33489,0.21822,0.45157,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,46-65 y.,4th Quintile,765,0.57947,0.44083,0.71811,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,46-65 y.,5th Quintile,879,0.91865,0.74855,1.08876,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,66 and older,1st Quintile,351,0.02655,-0.00862,0.06171,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,66 and older,2nd Quintile,276,0.02336,-0.01651,0.06323,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,66 and older,3rd Quintile,237,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,66 and older,4th Quintile,205,0.07529,-0.00611,0.15669,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,66 and older,5th Quintile,195,0.08499,-0.02924,0.19921,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,0-16 y.,1st Quintile,,,,,,,,,,,,
1985,0-16 y.,2nd Quintile,,,,,,,,,,,,
1985,0-16 y.,3rd Quintile,,,,,,,,,,,,
1985,0-16 y.,4th Quintile,,,,,,,,,,,,
1985,0-16 y.,5th Quintile,,,,,,,,,,,,
1985,17-29 y.,1st Quintile,777,0.36313,0.25862,0.46764,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,17-29 y.,2nd Quintile,583,0.48096,0.32140,0.64051,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,17-29 y.,3rd Quintile,647,0.41366,0.28468,0.54264,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,17-29 y.,4th Quintile,630,0.52165,0.37844,0.66486,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,17-29 y.,5th Quintile,500,0.57677,0.40136,0.75218,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,30-45 y.,1st Quintile,688,0.36979,0.25605,0.48353,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,30-45 y.,2nd Quintile,750,0.71003,0.53945,0.88062,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,30-45 y.,3rd Quintile,642,0.69981,0.51303,0.88659,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,30-45 y.,4th Quintile,682,0.65371,0.50317,0.80424,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,30-45 y.,5th Quintile,711,0.95788,0.79379,1.12196,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,46-65 y.,1st Quintile,534,0.25835,0.14223,0.37447,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,46-65 y.,2nd Quintile,564,0.34082,0.21315,0.46848,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,46-65 y.,3rd Quintile,700,0.54132,0.40613,0.67650,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,46-65 y.,4th Quintile,705,0.59914,0.45429,0.74399,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,46-65 y.,5th Quintile,798,0.66774,0.51993,0.81555,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,66 and older,1st Quintile,258,0.00836,-0.00701,0.02373,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,66 and older,2nd Quintile,262,0.01225,-0.01633,0.04082,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,66 and older,3rd Quintile,218,0.14625,-0.02152,0.31402,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,66 and older,4th Quintile,196,0.02496,-0.01317,0.06308,0.00000,0.00000,0.00000,0.00000,0.00000,,,
