year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No answer / don't know,,,,,,,,,,,,
1985,Urban regions,,,,,,,,,,,,
1985,Rural regions,,,,,,,,,,,,
1986,Urban regions,,,,,,,,,,,,
1986,Rural regions,,,,,,,,,,,,
1987,Urban regions,,,,,,,,,,,,
1987,Rural regions,,,,,,,,,,,,
1988,Urban regions,,,,,,,,,,,,
1988,Rural regions,,,,,,,,,,,,
1989,Urban regions,,,,,,,,,,,,
1989,Rural regions,,,,,,,,,,,,
1990,No answer / don't know,,,,,,,,,,,,
1990,Urban regions,,,,,,,,,,,,
1990,Rural regions,,,,,,,,,,,,
1991,No answer / don't know,90,1.90320,1.49932,2.30708,0.00000,1.00000,3.00000,0.0,7.50000,,,
1991,Urban regions,8763,1.90519,1.86426,1.94611,0.00000,1.00000,3.00000,0.0,7.50000,,,
1991,Rural regions,4714,1.91802,1.86171,1.97433,0.00000,1.00000,3.00000,0.0,7.50000,,,
1992,No answer / don't know,118,1.76308,1.45444,2.07173,0.00000,1.54008,2.00000,0.0,5.00000,,,
1992,Urban regions,8650,1.91995,1.87933,1.96057,0.00000,1.00000,3.00000,0.0,7.50000,,,
1992,Rural regions,4514,1.95029,1.89175,2.00882,0.00000,1.00000,3.00000,0.0,7.50000,,,
1993,Urban regions,8591,1.85383,1.81289,1.89476,0.00000,1.00000,3.00000,0.0,7.50000,,,
1993,Rural regions,4486,1.96695,1.90716,2.02674,0.00000,1.00000,3.00000,0.0,7.50000,,,
1994,Urban regions,8469,1.89187,1.85197,1.93177,1.00000,1.00000,3.00000,0.0,6.00000,,,
1994,Rural regions,4385,1.98442,1.92641,2.04243,0.00000,2.00000,3.00000,0.0,7.50000,,,
1995,Urban regions,8723,1.83130,1.79100,1.87160,0.00000,1.00000,3.00000,0.0,7.50000,,,
1995,Rural regions,4545,1.91752,1.85862,1.97642,0.00000,1.00000,3.00000,0.0,7.50000,,,
1996,Urban regions,8529,1.87745,1.83868,1.91622,1.00000,1.00000,3.00000,0.0,6.00000,,,
1996,Rural regions,4498,1.93267,1.87834,1.98701,0.00000,1.00000,3.00000,0.0,7.50000,,,
1997,No answer / don't know,,,,,,,,,,,,
1997,Urban regions,8374,1.81117,1.77120,1.85115,0.00000,1.00000,3.00000,0.0,7.50000,,,
1997,Rural regions,4429,1.94908,1.89184,2.00632,0.00000,1.00000,3.00000,0.0,7.50000,,,
1998,Urban regions,9275,1.67307,1.63717,1.70897,0.00000,1.00000,2.00000,0.0,5.00000,,,
1998,Rural regions,4942,1.79628,1.74369,1.84887,0.00000,1.00000,3.00000,0.0,7.50000,,,
1999,Urban regions,8887,1.76895,1.73184,1.80607,0.00000,1.00000,3.00000,0.0,7.50000,,,
1999,Rural regions,4770,1.86157,1.80923,1.91391,0.00000,1.00000,3.00000,0.0,7.50000,,,
2000,Urban regions,15732,1.82859,1.80129,1.85588,1.00000,1.00000,3.00000,0.0,6.00000,,,
2000,Rural regions,8347,1.90651,1.86757,1.94546,1.00000,1.00000,3.00000,0.0,6.00000,,,
2001,Urban regions,14327,1.74678,1.71846,1.77510,0.00000,1.00000,3.00000,0.0,7.50000,,,
