year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,male,2867,1.84583,1.79459,1.89707,1.00000,1.00000,2.00000,1.0,3.50000,,,
1984,female,5827,5.31040,5.22393,5.39687,3.00000,5.00000,8.00000,1.0,15.50000,,,
1985,male,4902,1.17121,1.13276,1.20966,0.00000,1.00000,2.00000,0.0,5.00000,,,
1985,female,5521,4.06522,3.99744,4.13299,2.00000,4.00000,5.00000,0.0,9.50000,,,
1986,male,4843,1.14250,1.10676,1.17825,0.00000,1.00000,2.00000,0.0,5.00000,,,
1986,female,5297,3.95934,3.89141,4.02727,2.00000,4.00000,5.00000,0.0,9.50000,,,
1987,male,4899,1.20619,1.16802,1.24437,0.00000,1.00000,2.00000,0.0,5.00000,,,
1987,female,5204,3.97298,3.90650,4.03947,2.00000,4.00000,5.00000,0.0,9.50000,,,
1988,male,4690,1.16353,1.12731,1.19974,0.00000,1.00000,2.00000,0.0,5.00000,,,
1988,female,4994,3.87030,3.80295,3.93765,2.00000,4.00000,5.00000,0.0,9.50000,,,
1989,male,4596,1.20379,1.16407,1.24352,0.00000,1.00000,2.00000,0.0,5.00000,,,
1989,female,4857,3.88319,3.81476,3.95161,2.00000,4.00000,5.00000,0.0,9.50000,,,
1990,No answer / don't know,,,,,,,,,,,,
1990,male,6751,1.27998,1.23697,1.32298,0.00000,1.00000,2.00000,0.0,5.00000,,,
1990,female,7045,3.82379,3.75210,3.89548,2.00000,3.00000,5.00000,0.0,9.50000,,,
1991,male,6629,0.70415,0.67959,0.72872,0.00000,0.00000,1.00000,0.0,2.50000,,,
1991,female,6938,3.01087,2.96464,3.05711,2.00000,3.00000,4.00000,0.0,7.00000,,,
1992,male,6456,0.74542,0.72069,0.77015,0.00000,0.00000,1.00000,0.0,2.50000,,,
1992,female,6826,3.02063,2.97384,3.06741,2.00000,3.00000,4.00000,0.0,7.00000,,,
1993,male,6362,0.72258,0.69632,0.74884,0.00000,0.00000,1.00000,0.0,2.50000,,,
1993,female,6715,2.97667,2.92891,3.02444,2.00000,3.00000,4.00000,0.0,7.00000,,,
1994,male,6215,0.76657,0.74227,0.79087,0.00000,1.00000,1.00000,0.0,2.50000,,,
1994,female,6639,2.98989,2.94362,3.03617,2.00000,3.00000,4.00000,0.0,7.00000,,,
1995,male,6407,0.74122,0.71569,0.76675,0.00000,0.00000,1.00000,0.0,2.50000,,,
1995,female,6861,2.89465,2.84660,2.94271,1.00000,3.00000,4.00000,0.0,8.50000,,,
1996,male,6289,0.82067,0.79557,0.84578,0.00000,1.00000,1.00000,0.0,2.50000,,,
1996,female,6738,2.89249,2.84792,2.93705,2.00000,3.00000,4.00000,0.0,7.00000,,,
1997,male,6203,0.79822,0.77132,0.82512,0.00000,1.00000,1.00000,0.0,2.50000,,,
1997,female,6601,2.83840,2.79127,2.88552,1.00000,2.00000,4.00000,0.0,8.50000,,,
1998,male,6882,0.76478,0.74156,0.78800,0.00000,1.00000,1.00000,0.0,2.50000,,,
1998,female,7335,2.59799,2.55355,2.64244,1.00000,2.00000,4.00000,0.0,8.50000,,,
1999,male,6605,0.78428,0.76037,0.80819,0.00000,1.00000,1.00000,0.0,2.50000,,,
1999,female,7052,2.75156,2.70779,2.79533,1.00000,2.00000,4.00000,0.0,8.50000,,,
2000,male,11576,0.84948,0.83113,0.86783,0.00000,1.00000,1.00000,0.0,2.50000,,,
2000,female,12503,2.79374,2.76198,2.82550,1.00000,2.00000,4.00000,0.0,8.50000,,,
2001,male,10522,0.81606,0.79652,0.83559,0.00000,1.00000,1.00000,0.0,2.50000,,,
2001,female,11381,2.66147,2.62830,2.69465,1.00000,2.00000,4.00000,0.0,8.50000,,,
2002,male,11121,0.90513,0.88627,0.92398,0.00000,1.00000,1.00000,0.0,2.50000,,,
2002,female,11883,2.67087,2.64057,2.70117,1.00000,2.00000,4.00000,0.0,8.50000,,,
2003,male,10674,0.85540,0.83661,0.87420,0.00000,1.00000,1.00000,0.0,2.50000,,,
2003,female,11466,2.52649,2.49566,2.55732,1.00000,2.00000,3.00000,0.0,6.00000,,,
2004,male,10375,0.93294,0.91429,0.95159,0.00000,1.00000,1.00000,0.0,2.50000,,,
