year,quintil_oecd,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,West,1831,4.75348,4.59174,4.91523,2.00000,4.00000,7.00000,1.0,14.50000,,,
1984,2nd Quintile,West,1702,4.55999,4.39524,4.72474,2.00000,4.00000,6.00000,1.0,12.00000,,,
1984,3rd Quintile,West,1667,4.40328,4.23727,4.56929,2.00000,3.00000,6.00000,1.0,12.00000,,,
1984,4th Quintile,West,1746,3.96858,3.82361,4.11355,1.00000,3.00000,6.00000,1.0,13.50000,,,
1984,5th Quintile,West,1729,3.39803,3.26510,3.53096,1.00000,2.00000,5.00000,1.0,11.00000,,,
1985,1st Quintile,West,2116,3.08266,2.96884,3.19648,1.00000,3.00000,5.00000,0.0,11.00000,,,
1985,2nd Quintile,West,2022,3.07705,2.95715,3.19694,1.00000,2.00000,5.00000,0.0,11.00000,,,
1985,3rd Quintile,West,2092,2.82069,2.70654,2.93483,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,4th Quintile,West,2120,2.55660,2.45134,2.66186,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,5th Quintile,West,2066,2.34496,2.25147,2.43845,1.00000,2.00000,3.00000,0.0,6.00000,,,
1986,1st Quintile,West,2006,3.18375,3.06747,3.30003,1.00000,3.00000,5.00000,0.0,11.00000,,,
1986,2nd Quintile,West,1983,2.92314,2.80463,3.04166,1.00000,2.00000,5.00000,0.0,11.00000,,,
1986,3rd Quintile,West,2005,2.64350,2.53566,2.75134,1.00000,2.00000,4.00000,0.0,8.50000,,,
1986,4th Quintile,West,2134,2.43848,2.33881,2.53816,1.00000,2.00000,4.00000,0.0,8.50000,,,
1986,5th Quintile,West,2006,2.26716,2.17260,2.36172,1.00000,2.00000,3.00000,0.0,6.00000,,,
1987,1st Quintile,West,1981,3.16898,3.05591,3.28205,1.00000,3.00000,5.00000,0.0,11.00000,,,
1987,2nd Quintile,West,1979,2.91181,2.79559,3.02804,1.00000,2.00000,4.00000,0.0,8.50000,,,
1987,3rd Quintile,West,2029,2.76185,2.65037,2.87333,1.00000,2.00000,4.00000,0.0,8.50000,,,
1987,4th Quintile,West,2094,2.46810,2.37156,2.56463,1.00000,2.00000,4.00000,0.0,8.50000,,,
1987,5th Quintile,West,2017,2.24706,2.15474,2.33939,1.00000,2.00000,3.00000,0.0,6.00000,,,
1988,1st Quintile,West,1913,2.99955,2.88780,3.11129,1.00000,3.00000,4.00000,0.0,8.50000,,,
1988,2nd Quintile,West,1922,2.82575,2.71317,2.93832,1.00000,2.00000,4.00000,0.0,8.50000,,,
1988,3rd Quintile,West,1948,2.62753,2.51758,2.73749,1.00000,2.00000,4.00000,0.0,8.50000,,,
1988,4th Quintile,West,2014,2.45151,2.35236,2.55066,1.00000,2.00000,4.00000,0.0,8.50000,,,
1988,5th Quintile,West,1885,2.21954,2.12277,2.31631,1.00000,2.00000,3.00000,0.0,6.00000,,,
1989,1st Quintile,West,1890,3.05385,2.94070,3.16700,1.00000,3.00000,4.00000,0.0,8.50000,,,
1989,2nd Quintile,West,1932,2.90531,2.79098,3.01964,1.00000,2.00000,4.00000,0.0,8.50000,,,
1989,3rd Quintile,West,1848,2.62077,2.51237,2.72917,1.00000,2.00000,4.00000,0.0,8.50000,,,
1989,4th Quintile,West,1964,2.48459,2.37670,2.59249,1.00000,2.00000,4.00000,0.0,8.50000,,,
1989,5th Quintile,West,1818,2.14808,2.05279,2.24336,1.00000,2.00000,3.00000,0.0,6.00000,,,
1990,1st Quintile,West,1892,3.29281,3.14226,3.44335,1.00000,2.00000,5.00000,0.0,11.00000,,,
1990,2nd Quintile,West,1881,2.95098,2.81280,3.08916,1.00000,2.00000,4.00000,0.0,8.50000,,,
1990,3rd Quintile,West,1891,2.74854,2.61257,2.88450,1.00000,2.00000,4.00000,0.0,8.50000,,,
1990,4th Quintile,West,1934,2.49517,2.37051,2.61982,1.00000,2.00000,3.00000,0.0,6.00000,,,
1990,5th Quintile,West,1821,2.26362,2.13830,2.38894,1.00000,1.00000,3.00000,0.0,6.00000,,,
1991,1st Quintile,West,1841,2.36700,2.26797,2.46602,1.00000,2.00000,4.00000,0.0,8.50000,,,
1991,2nd Quintile,West,1888,2.08782,1.99330,2.18235,0.00000,1.00000,3.00000,0.0,7.50000,,,
1991,3rd Quintile,West,1880,1.94104,1.84710,2.03497,0.00000,1.00000,3.00000,0.0,7.50000,,,
1991,4th Quintile,West,1941,1.73764,1.65435,1.82092,0.00000,1.00000,3.00000,0.0,7.50000,,,
1991,5th Quintile,West,1844,1.56960,1.48905,1.65014,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,1st Quintile,West,1167,2.33941,2.21219,2.46664,0.00000,2.00000,4.00000,0.0,10.00000,,,
1992,1st Quintile,East,1594,2.21497,2.12249,2.30745,1.00000,2.00000,3.00000,0.0,6.00000,,,
1992,2nd Quintile,West,1653,2.20728,2.10385,2.31072,0.00000,2.00000,4.00000,0.0,10.00000,,,
1992,2nd Quintile,East,1211,1.67036,1.57722,1.76351,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,3rd Quintile,West,1950,2.03406,1.94159,2.12652,0.00000,1.00000,3.00000,0.0,7.50000,,,
1992,3rd Quintile,East,710,1.50646,1.38938,1.62354,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,4th Quintile,West,2286,1.86789,1.78954,1.94625,0.00000,1.00000,3.00000,0.0,7.50000,,,
1992,4th Quintile,East,312,1.29579,1.14635,1.44522,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,5th Quintile,West,2260,1.61185,1.54048,1.68322,0.00000,1.00000,2.00000,0.0,5.00000,,,
1992,5th Quintile,East,136,1.27616,1.07756,1.47476,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,1st Quintile,West,1418,2.26711,2.15291,2.38130,0.00000,2.00000,4.00000,0.0,10.00000,,,
1993,1st Quintile,East,1169,2.25693,2.14372,2.37014,1.00000,2.00000,3.00000,0.0,6.00000,,,
1993,2nd Quintile,West,1626,2.17661,2.06942,2.28380,0.00000,2.00000,3.00000,0.0,7.50000,,,
1993,2nd Quintile,East,1203,1.92833,1.82259,2.03408,1.00000,2.00000,3.00000,0.0,6.00000,,,
1993,3rd Quintile,West,1857,2.00786,1.91207,2.10365,0.00000,1.00000,3.00000,0.0,7.50000,,,
1993,3rd Quintile,East,818,1.57984,1.47397,1.68571,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,4th Quintile,West,2131,1.76777,1.68844,1.84710,0.00000,1.00000,3.00000,0.0,7.50000,,,
1993,4th Quintile,East,473,1.38967,1.26454,1.51479,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,5th Quintile,West,2218,1.52145,1.44938,1.59353,0.00000,1.00000,2.00000,0.0,5.00000,,,
1993,5th Quintile,East,162,1.26041,1.05159,1.46923,0.00000,1.00000,2.00000,0.0,5.00000,,,
1994,1st Quintile,West,1549,2.27173,2.16687,2.37659,1.00000,2.00000,3.00000,0.0,6.00000,,,
1994,1st Quintile,East,967,2.28313,2.16447,2.40179,1.00000,2.00000,3.00000,0.0,6.00000,,,
