year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2014,East,female,3038,2.0794009386834396,2.0567025070911247,2.1020993702757544,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2015,West,male,9840,0.8928307376711008,0.8841332145974821,0.9015282607447195,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2015,West,female,11531,2.052032735783449,2.0393068825580927,2.064758589008805,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2015,East,male,2467,1.0225367970468238,1.0038748109877478,1.0411987831058998,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2015,East,female,2936,2.003440761566808,1.9801755783455572,2.026705944788059,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2016,West,male,8833,0.9560275885941392,0.9475419373902001,0.9645132397980782,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2016,West,female,10402,2.0495320205153673,2.036979249559899,2.0620847914708356,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2016,East,male,2283,1.1138045213680308,1.096270490892593,1.1313385518434684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016,East,female,2747,2.0163696842720613,1.9943453706058785,2.038393997938244,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2017,West,male,11606,0.9098918515035707,0.9022623786499635,0.9175213243571778,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2017,West,female,12713,2.00763199959911,1.9959689121636073,2.019295087034613,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2017,East,male,2905,1.0562659626906676,1.0392367582986428,1.0732951670826925,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2017,East,female,3264,1.9722978527388413,1.95060680420861,1.9939889012690726,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2018,West,male,9435,0.9641766693291557,0.9562499222432095,0.9721034164151019,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2018,West,female,11040,1.9737406824226706,1.9622357106673012,1.98524565417804,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2018,East,male,2541,1.0878450847993713,1.0721129000500393,1.1035772695487032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018,East,female,2986,1.8921572996082046,1.8716799056437452,1.912634693572664,1.0,2.0,2.0,0.0,3.5,2.0,2.0,2.0
2019,West,male,11305,0.9286547311741036,0.9211912424744548,0.9361182198737523,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2019,West,female,11681,1.9079127030786316,1.8965005088907108,1.9193248972665524,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2019,East,male,2896,1.060376611595582,1.045312893975699,1.0754403292154648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019,East,female,3101,1.8583509470018598,1.8382819117410387,1.8784199822626808,1.0,2.0,2.0,0.0,3.5,2.0,2.0,2.0
2020,West,male,11756,1.0697152927264406,1.0619166256745614,1.0775139597783199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020,West,female,11774,2.0321264670687293,2.0210002597453793,2.0432526743920794,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2020,East,male,2834,1.173829237873315,1.1581508258243673,1.1895076499222628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020,East,female,2981,1.981397083019642,1.9607088077345092,2.0020853583047744,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2021,West,male,7394,1.0119836431513163,1.0022195218301089,1.0217477644725237,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2021,West,female,7868,1.9845693297164986,1.969837612831237,1.9993010466017602,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2021,East,male,1827,1.1503929107757005,1.1316971852227415,1.1690886363286594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021,East,female,2007,1.9733466344968713,1.945582312706226,2.001110956287517,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
