year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1997,46-65 y.,3842,2.02144589535524,1.9907915915162098,2.0521001991942702,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
1997,66 and older,1582,2.299725879552023,2.2561021567397432,2.3433496023643023,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
1998,under 18 y.,,,,,,,,,,,,
1998,18-29 y.,2919,1.250550054263709,1.2237088631144568,1.277391245412961,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1998,30-45 y.,4816,1.7469793983215225,1.7221617591588467,1.7717970374841983,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1998,46-65 y.,4388,1.8268660004505481,1.7998635880524474,1.853868412848649,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
1998,66 and older,1855,1.9523876725865967,1.9121197055650356,1.9926556396081578,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
1999,under 18 y.,,,,,,,,,,,,
1999,18-29 y.,2751,1.2284862722924061,1.2008219665292292,1.256150578055583,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
1999,30-45 y.,4707,1.7733898522949203,1.747758228870123,1.7990214757197176,1.0,1.0,3.0,0.0,6.0,1.0,1.0,1.0
1999,46-65 y.,4181,1.90017121108913,1.8732039504947509,1.9271384716835092,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
1999,66 and older,1797,2.2270658146766382,2.1871875978507846,2.266944031502492,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2000,under 18 y.,,,,,,,,,,,,
2000,18-29 y.,4189,1.2157064957665467,1.1958050677193235,1.2356079238137698,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2000,30-45 y.,8149,1.819021720162417,1.8001844889638565,1.8378589513609775,1.0,1.0,3.0,0.0,6.0,1.0,1.0,1.0
2000,46-65 y.,7761,1.9783950495306504,1.958544153710458,1.9982459453508428,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2000,66 and older,3596,2.3006430578759494,2.2725268503006415,2.328759265451257,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2001,under 18 y.,,,,,,,,,,,,
2001,18-29 y.,3782,1.158274263247317,1.1367174419592123,1.1798310845354218,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2001,30-45 y.,7320,1.695385308915202,1.6755031549100423,1.7152674629203617,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2001,46-65 y.,7090,1.8803490364536126,1.860543008629737,1.9001550642774883,1.0,2.0,3.0,0.0,6.0,2.0,2.0,3.0
2001,66 and older,3398,2.2229034267435592,2.1942265489276425,2.251580304559476,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2002,under 18 y.,,,,,,,,,,,,
2002,18-29 y.,3769,1.1658205325502689,1.1464206051203365,1.1852204599802012,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2002,30-45 y.,7432,1.7732682716421353,1.7543889458816135,1.792147597402657,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2002,46-65 y.,7845,1.9082989131654577,1.8903526630356335,1.926245163295282,1.0,2.0,3.0,0.0,6.0,2.0,2.0,3.0
2002,66 and older,3589,2.2707381132639477,2.2445230059590298,2.2969532205688656,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2003,under 18 y.,,,,,,,,,,,,
2003,18-29 y.,3648,1.16319315774704,1.1423034261830727,1.1840828893110074,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2003,30-45 y.,6925,1.634493400061729,1.6154146930780124,1.6535721070454457,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2003,46-65 y.,7563,1.8108840221421287,1.793006801604466,1.8287612426797915,1.0,1.0,3.0,0.0,6.0,1.0,1.0,1.0
2003,66 and older,3650,2.1468630348039626,2.1215781427683433,2.172147926839582,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2004,under 18 y.,,,,,,,,,,,,
2004,18-29 y.,3593,1.182776653111482,1.1635634782078814,1.2019898280150827,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2004,30-45 y.,6518,1.7370647787734244,1.7180163684710543,1.7561131890757944,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2004,46-65 y.,7355,1.8517515040697783,1.8341464992055303,1.8693565089340263,1.0,2.0,3.0,0.0,6.0,2.0,2.0,3.0
2004,66 and older,3758,2.213635384537323,2.188152689528217,2.239118079546429,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2005,under 18 y.,,,,,,,,,,,,
2005,18-29 y.,3474,1.1346047994924795,1.115451846384999,1.15375775259996,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2005,30-45 y.,6079,1.628286472256853,1.6088127845379645,1.6477601599757417,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2005,46-65 y.,7007,1.7396831168302165,1.7216450251180422,1.7577212085423908,1.0,1.0,3.0,0.0,6.0,1.0,1.0,1.0
2005,66 and older,3762,2.160871322830682,2.1354368982015934,2.1863057474597705,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2006,under 18 y.,,,,,,,,,,,,
2006,18-29 y.,3645,1.1867645065191268,1.1678084198126015,1.205720593225652,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2006,30-45 y.,6271,1.7282792698584541,1.709186851034038,1.7473716886828703,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2006,46-65 y.,7573,1.7962690468305438,1.779668321239354,1.8128697724217335,1.0,1.0,3.0,0.0,6.0,1.0,0.0,1.0
2006,66 and older,4427,2.19725896754303,2.174399960053355,2.220117975032705,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2007,under 18 y.,,,,,,,,,,,,
2007,18-29 y.,3393,1.1444355104147852,1.123534868191733,1.1653361526378374,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2007,30-45 y.,5705,1.583460217345695,1.56374670069861,1.60317373399278,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2007,46-65 y.,7055,1.6979634856096388,1.6806633598371454,1.7152636113821322,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2007,66 and older,4336,2.134746556118464,2.1112233557694,2.158269756467528,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2008,under 18 y.,,,,,,,,,,,,
2008,18-29 y.,3155,1.109254288099962,1.0890948481778626,1.1294137280220615,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2008,30-45 y.,5162,1.5644586878989735,1.545285996782776,1.583631379015171,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2008,46-65 y.,6692,1.7183139663367881,1.701221686997603,1.7354062456759733,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2008,66 and older,4295,2.1367958987255227,2.113807640900121,2.1597841565509244,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2009,under 18 y.,,,,,,,,,,,,
2009,18-29 y.,2855,1.0585675091638307,1.038916808350026,1.0782182099776354,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2009,30-45 y.,4672,1.4980548456591976,1.476918371944767,1.5191913193736282,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2009,46-65 y.,6320,1.6795741642068387,1.661448720137525,1.6976996082761524,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2009,66 and older,4159,2.069142237849813,2.044684452622496,2.09360002307713,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2010,under 18 y.,,,,,,,,,,,,
2010,18-29 y.,3919,1.0931823719095486,1.0783653883275095,1.1079993554915877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2010,30-45 y.,9069,1.5366536027189404,1.5230069081061381,1.5503002973317426,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2010,46-65 y.,6949,1.6630937603433802,1.6470989465719221,1.6790885741148383,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2010,66 and older,4022,2.185291878280571,2.161811804050009,2.2087719525111327,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2011,under 18 y.,,,,,,,,,,,,
2011,18-29 y.,4172,1.0568622012047122,1.040803195488172,1.0729212069212524,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2011,30-45 y.,9930,1.460320692165946,1.4467544216499515,1.4738869626819404,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2011,46-65 y.,9119,1.6002628075614742,1.585627282584107,1.6148983325388415,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2011,66 and older,5140,2.0284876044482343,2.008225243896911,2.0487499649995575,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2012,under 18 y.,,,,,,,,,,,,
2012,18-29 y.,3978,1.1087144765766743,1.0927819289441505,1.1246470242091982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2012,30-45 y.,9073,1.501132803546465,1.4881815954585922,1.514084011634338,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2012,46-65 y.,9375,1.6417499497395123,1.6283825872968387,1.6551173121821858,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2012,66 and older,5203,2.0993124040258335,2.0796634035389325,2.1189614045127345,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2013,under 18 y.,,,,,,,,,,,,
2013,18-29 y.,3638,0.987617283317549,0.9725826011112768,1.0026519655238213,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2013,30-45 y.,8044,1.3900974608834373,1.3768153239567122,1.4033795978101624,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2013,46-65 y.,9029,1.5196798000010616,1.506007315633905,1.5333522843682181,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2013,66 and older,4953,1.9814741987041473,1.9609371023920583,2.0020112950162363,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2014,under 18 y.,,,,,,,,,,,,
2014,18-29 y.,4294,1.0682734370578617,1.0538870098381177,1.0826598642776057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2014,30-45 y.,8508,1.452384908774721,1.4392504060542284,1.4655194114952135,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2014,46-65 y.,9301,1.5437519370482957,1.5310586970986495,1.556445176997942,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2014,66 and older,4950,2.003418619950144,1.983924514052851,2.022912725847437,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2015,under 18 y.,,,,,,,,,,,,
2015,18-29 y.,4456,0.9761708461958569,0.9629276274764087,0.9894140649153051,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2015,30-45 y.,8283,1.3587888247701383,1.3453318968762151,1.3722457526640615,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2015,46-65 y.,9133,1.480601183568017,1.4677461971152894,1.4934561700207447,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2015,66 and older,4899,1.9678467504649768,1.947938847777687,1.9877546531522665,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2016,under 18 y.,,,,,,,,,,,,
2016,18-29 y.,3861,1.0532421540699393,1.03916022782673,1.0673240803131485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016,30-45 y.,7094,1.4444481142515628,1.4314379521469476,1.457458276356178,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2016,46-65 y.,8596,1.5036328784042003,1.4914010398878643,1.5158647169205364,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2016,66 and older,4714,1.9482621425489146,1.9286860383800404,1.9678382467177888,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2017,under 18 y.,,,,,,,,,,,,
2017,18-29 y.,5807,1.0168149886228486,1.0049118804636996,1.0287180967819975,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0
2017,30-45 y.,9121,1.4103268500412993,1.3978640756525027,1.422789624430096,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2017,46-65 y.,10571,1.4124406383507087,1.4014854810756614,1.423395795625756,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2017,66 and older,4988,1.944819320156657,1.925299866612269,1.9643387737010451,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2018,under 18 y.,,,,,,,,,,,,
2018,18-29 y.,4452,1.0650949592278438,1.0528316179318786,1.077358300523809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2018,30-45 y.,6858,1.4295888394082246,1.4166295031905427,1.4425481756259064,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2018,46-65 y.,9703,1.427807081034746,1.4170000968474072,1.438614065222085,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2018,66 and older,4989,1.872886286362869,1.8551087695706663,1.8906638031550718,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2019,under 18 y.,,,,,,,,,,,,
2019,18-29 y.,4846,1.0725217441011572,1.059992136181229,1.0850513520210854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2019,30-45 y.,7955,1.3692469688388234,1.3567959232481497,1.381698014429497,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2019,46-65 y.,11057,1.3896498011219625,1.3792431833847754,1.4000564188591496,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2019,66 and older,5205,1.7897138970127804,1.7726382989297826,1.8067894950957781,1.0,2.0,2.0,0.0,3.5,2.0,2.0,2.0
2020,under 18 y.,,,,,,,,,,,,
2020,18-29 y.,5453,1.1808289160338135,1.16919690541326,1.1924609266543669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020,30-45 y.,8474,1.5040772829859033,1.4922476017842388,1.5159069641875678,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2020,46-65 y.,10504,1.5022523341291352,1.4917454247212205,1.5127592435370498,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2020,66 and older,4922,1.9435820002770121,1.9253952345224092,1.961768766031615,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2021,under 18 y.,,,,,,,,,,,,
2021,18-29 y.,3163,1.1771815289524068,1.1593665840488976,1.194996473855916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021,30-45 y.,5206,1.5011570610866232,1.484952497222831,1.5173616249504154,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2021,46-65 y.,7196,1.418981701506468,1.4058189549868265,1.4321444480261096,1.0,1.0,2.0,0.0,3.5,1.0,1.0,1.0
2021,66 and older,3538,1.8813640019920657,1.8594921785142762,1.9032358254698551,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
