year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,male,3891,1.19842,1.15461,1.24223,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1985,Urban regions,female,4349,3.98988,3.91485,4.06492,2.00000,4.00000,5.00000,0.0,9.50000,4.0,4.00000,4.00000
1985,Rural regions,male,1011,1.08389,1.00364,1.16414,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1985,Rural regions,female,1172,4.30128,4.14704,4.45551,2.00000,4.00000,6.00000,0.0,12.00000,4.0,4.00000,4.00000
1986,Urban regions,male,3847,1.15710,1.11733,1.19686,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1986,Urban regions,female,4174,3.86521,3.79066,3.93976,2.00000,4.00000,5.00000,0.0,9.50000,4.0,3.00000,4.00000
1986,Rural regions,male,996,1.09492,1.01391,1.17593,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1986,Rural regions,female,1123,4.25752,4.09964,4.41541,2.00000,4.00000,6.00000,0.0,12.00000,4.0,4.00000,4.00000
1987,Urban regions,male,3901,1.18260,1.14274,1.22247,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1987,Urban regions,female,4093,3.86569,3.79309,3.93830,2.00000,4.00000,5.00000,0.0,9.50000,4.0,3.00000,4.00000
1987,Rural regions,male,998,1.28365,1.18247,1.38483,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1987,Rural regions,female,1111,4.31717,4.16116,4.47318,2.00000,4.00000,6.00000,0.0,12.00000,4.0,4.00000,4.00000
1988,Urban regions,male,3725,1.16714,1.12752,1.20676,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1988,Urban regions,female,3952,3.81308,3.73820,3.88796,2.00000,3.00000,5.00000,0.0,9.50000,3.0,3.00000,4.00000
1988,Rural regions,male,965,1.15184,1.06579,1.23788,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1988,Rural regions,female,1042,4.05889,3.90665,4.21113,2.00000,4.00000,5.00000,0.0,9.50000,4.0,4.00000,4.00000
1989,Urban regions,male,3662,1.20085,1.15645,1.24526,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1989,Urban regions,female,3882,3.78737,3.71169,3.86305,2.00000,3.00000,5.00000,0.0,9.50000,3.0,3.00000,4.00000
1989,Rural regions,male,934,1.21356,1.12467,1.30245,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1989,Rural regions,female,975,4.21405,4.05715,4.37096,2.00000,4.00000,6.00000,0.0,12.00000,4.0,4.00000,4.00000
1990,Urban regions,male,4380,1.32731,1.27346,1.38117,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1990,Urban regions,female,4543,3.83549,3.74514,3.92583,2.00000,3.00000,5.00000,0.0,9.50000,3.0,3.00000,3.00000
1990,Rural regions,male,2335,1.17915,1.10752,1.25078,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1990,Rural regions,female,2452,3.80549,3.68697,3.92400,2.00000,3.00000,5.00000,0.0,9.50000,3.0,3.00000,3.00000
1991,Urban regions,male,4293,0.73430,0.70342,0.76519,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
1991,Urban regions,female,4470,2.96285,2.90457,3.02113,2.00000,3.00000,4.00000,0.0,7.00000,3.0,2.00000,3.00000
1991,Rural regions,male,2295,0.64074,0.60005,0.68142,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1991,Rural regions,female,2419,3.11690,3.04080,3.19301,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1992,Urban regions,male,4211,0.77188,0.74121,0.80256,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
1992,Urban regions,female,4439,2.96679,2.90894,3.02464,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1992,Rural regions,male,2189,0.68900,0.64663,0.73136,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1992,Rural regions,female,2325,3.14824,3.06762,3.22886,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1993,Urban regions,male,4194,0.72807,0.69557,0.76056,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1993,Urban regions,female,4397,2.90436,2.84611,2.96260,1.00000,3.00000,4.00000,0.0,8.50000,3.0,2.00000,3.00000
1993,Rural regions,male,2168,0.71053,0.66598,0.75507,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1993,Rural regions,female,2318,3.13479,3.05151,3.21807,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1994,Urban regions,male,4091,0.76072,0.73238,0.78906,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1994,Urban regions,female,4378,2.93349,2.87657,2.99041,2.00000,3.00000,4.00000,0.0,7.00000,3.0,2.00000,3.00000
1994,Rural regions,male,2124,0.77949,0.73336,0.82562,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
1994,Rural regions,female,2261,3.11703,3.03774,3.19631,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1995,Urban regions,male,4202,0.74974,0.71814,0.78134,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
1995,Urban regions,female,4521,2.82564,2.76726,2.88402,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,3.00000
1995,Rural regions,male,2205,0.72293,0.67963,0.76623,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1995,Rural regions,female,2340,3.04705,2.96260,3.13151,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1996,Urban regions,male,4101,0.81984,0.78947,0.85021,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1996,Urban regions,female,4428,2.85183,2.79654,2.90713,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,3.00000
1996,Rural regions,male,2188,0.82250,0.77782,0.86718,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.97500,1.00000
1996,Rural regions,female,2310,2.98423,2.90923,3.05922,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1997,Urban regions,male,4054,0.77676,0.74491,0.80862,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
1997,Urban regions,female,4320,2.77193,2.71373,2.83012,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.02500
1997,Rural regions,male,2149,0.84574,0.79603,0.89545,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
1997,Rural regions,female,2280,2.98965,2.90957,3.06972,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
1998,Urban regions,male,4468,0.75809,0.73007,0.78611,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1998,Urban regions,female,4807,2.52553,2.47149,2.57957,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
1998,Rural regions,male,2414,0.77941,0.73794,0.82089,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
1998,Rural regions,female,2528,2.75912,2.68117,2.83707,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,3.00000
1999,Urban regions,male,4288,0.76770,0.73872,0.79667,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1999,Urban regions,female,4599,2.71166,2.65780,2.76552,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
1999,Rural regions,male,2317,0.82131,0.77889,0.86372,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
1999,Rural regions,female,2453,2.84063,2.76548,2.91578,2.00000,3.00000,4.00000,0.0,7.00000,3.0,2.00000,3.00000
2000,Urban regions,male,7532,0.84028,0.81807,0.86249,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2000,Urban regions,female,8200,2.74865,2.70970,2.78759,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2000,Rural regions,male,4044,0.86912,0.83656,0.90169,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2000,Rural regions,female,4303,2.89194,2.83707,2.94680,2.00000,3.00000,4.00000,0.0,7.00000,3.0,3.00000,3.00000
2001,Urban regions,male,6837,0.80095,0.77731,0.82460,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2001,Urban regions,female,7490,2.62727,2.58649,2.66804,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2001,Rural regions,male,3685,0.84808,0.81342,0.88274,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2001,Rural regions,female,3891,2.73678,2.67975,2.79380,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,3.00000
2002,Urban regions,male,7362,0.89097,0.86897,0.91297,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2002,Urban regions,female,7923,2.63557,2.59890,2.67224,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
2002,Rural regions,male,3759,0.93514,0.89948,0.97080,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2002,Rural regions,female,3960,2.74690,2.69317,2.80062,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,3.00000
2003,Urban regions,male,7087,0.84338,0.82082,0.86595,0.00000,1.00000,1.00000,0.0,2.50000,1.0,1.00000,1.00000
2003,Urban regions,female,7660,2.46807,2.43124,2.50489,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
