year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,8694,4.19814,4.12859,4.26768,2.00000,3.00000,6.00000,1.0,12.00000,,,
1985,West,10423,2.75898,2.70985,2.80810,1.00000,2.00000,4.00000,0.0,8.50000,,,
1986,West,10140,2.67401,2.62569,2.72232,1.00000,2.00000,4.00000,0.0,8.50000,,,
1987,West,10103,2.69444,2.64675,2.74213,1.00000,2.00000,4.00000,0.0,8.50000,,,
1988,West,9684,2.60806,2.56044,2.65568,1.00000,2.00000,4.00000,0.0,8.50000,,,
1989,West,9453,2.62468,2.57608,2.67329,1.00000,2.00000,4.00000,0.0,8.50000,,,
1990,West,9422,2.72776,2.66713,2.78838,1.00000,2.00000,4.00000,0.0,8.50000,,,
1990,East,4374,2.09768,2.03896,2.15641,1.00000,2.00000,3.00000,0.0,6.00000,,,
1991,West,9433,1.92193,1.88139,1.96247,0.00000,1.00000,3.00000,0.0,7.50000,,,
1991,East,4134,1.85977,1.80621,1.91333,0.00000,2.00000,3.00000,0.0,7.50000,,,
1992,West,9319,1.94774,1.90719,1.98830,0.00000,1.00000,3.00000,0.0,7.50000,,,
1992,East,3963,1.85212,1.79748,1.90675,1.00000,1.00000,3.00000,0.0,6.00000,,,
1993,West,9252,1.89054,1.84960,1.93147,0.00000,1.00000,3.00000,0.0,7.50000,,,
1993,East,3825,1.88426,1.82691,1.94162,1.00000,1.00000,3.00000,0.0,6.00000,,,
1994,West,9081,1.92482,1.88520,1.96444,0.00000,1.00000,3.00000,0.0,7.50000,,,
1994,East,3773,1.90307,1.84575,1.96039,1.00000,1.00000,3.00000,0.0,6.00000,,,
1995,West,9577,1.87159,1.83162,1.91155,0.00000,1.00000,3.00000,0.0,7.50000,,,
1995,East,3691,1.80369,1.74647,1.86092,0.00000,1.00000,3.00000,0.0,7.50000,,,
1996,West,9350,1.90090,1.86292,1.93887,1.00000,1.00000,3.00000,0.0,6.00000,,,
1996,East,3677,1.86772,1.81366,1.92179,1.00000,1.00000,3.00000,0.0,6.00000,,,
1997,West,9175,1.85796,1.81858,1.89734,0.00000,1.00000,3.00000,0.0,7.50000,,,
1997,East,3629,1.83567,1.77891,1.89243,1.00000,1.00000,3.00000,0.0,6.00000,,,
1998,West,10357,1.71818,1.68269,1.75367,0.00000,1.00000,3.00000,0.0,7.50000,,,
1998,East,3860,1.68344,1.63202,1.73486,0.00000,1.00000,3.00000,0.0,7.50000,,,
1999,West,9883,1.80929,1.77308,1.84550,0.00000,1.00000,3.00000,0.0,7.50000,,,
1999,East,3774,1.74741,1.69454,1.80029,1.00000,1.00000,2.00000,0.0,3.50000,,,
2000,West,18235,1.86746,1.84111,1.89381,1.00000,1.00000,3.00000,0.0,6.00000,,,
2000,East,5844,1.79326,1.75332,1.83321,1.00000,1.00000,3.00000,0.0,6.00000,,,
2001,West,16469,1.76937,1.74215,1.79659,0.00000,1.00000,3.00000,0.0,7.50000,,,
2001,East,5434,1.75322,1.71171,1.79474,1.00000,1.00000,3.00000,0.0,6.00000,,,
2002,West,17577,1.81704,1.79211,1.84198,1.00000,1.00000,3.00000,0.0,6.00000,,,
2002,East,5427,1.80185,1.76157,1.84212,1.00000,1.00000,3.00000,0.0,6.00000,,,
