year,age_gr,pgisced97,pli0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,17-29 y.,Second Stage of Tertiary Education,Never,0.47187,88,145,0.39033,0.55341
1995,30-45 y.,Primary Level,Never,0.69480,107,107,0.60714,0.78247
1995,30-45 y.,Lower Secondary Level,Seldom,0.26948,104,415,0.22674,0.31222
1995,30-45 y.,Lower Secondary Level,Never,0.62111,311,415,0.57438,0.66784
1995,30-45 y.,Upper Secondary Level,At least once per week,0.05744,132,2373,0.04808,0.06681
1995,30-45 y.,Upper Secondary Level,At least once per month,0.08673,194,2373,0.07540,0.09806
1995,30-45 y.,Upper Secondary Level,Seldom,0.33033,727,2373,0.31140,0.34926
1995,30-45 y.,Upper Secondary Level,Never,0.51890,1320,2373,0.49879,0.53900
1995,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.32986,69,184,0.26174,0.39799
1995,30-45 y.,Post-secondary Non-tertiary Level,Never,0.54488,115,184,0.47273,0.61703
1995,30-45 y.,First Stage of Tertiary Education,At least once per month,0.10717,34,306,0.07245,0.14188
1995,30-45 y.,First Stage of Tertiary Education,Seldom,0.37727,121,306,0.32287,0.43167
1995,30-45 y.,First Stage of Tertiary Education,Never,0.44319,151,306,0.38743,0.49894
1995,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.07435,60,827,0.05646,0.09224
1995,30-45 y.,Second Stage of Tertiary Education,Seldom,0.36484,288,827,0.33201,0.39767
1995,30-45 y.,Second Stage of Tertiary Education,Never,0.53287,479,827,0.49884,0.56689
1995,46-65 y.,Primary Level,Never,0.85175,228,228,0.80553,0.89798
1995,46-65 y.,Lower Secondary Level,At least once per month,0.04455,37,761,0.02988,0.05922
1995,46-65 y.,Lower Secondary Level,Seldom,0.17647,129,761,0.14937,0.20358
1995,46-65 y.,Lower Secondary Level,Never,0.74559,595,761,0.71463,0.77656
1995,46-65 y.,Upper Secondary Level,At least once per week,0.05601,97,1973,0.04586,0.06616
1995,46-65 y.,Upper Secondary Level,At least once per month,0.06184,131,1973,0.05121,0.07247
1995,46-65 y.,Upper Secondary Level,Seldom,0.27557,517,1973,0.25585,0.29529
1995,46-65 y.,Upper Secondary Level,Never,0.59960,1228,1973,0.57797,0.62123
1995,46-65 y.,Post-secondary Non-tertiary Level,Never,0.77343,48,48,0.65375,0.89311
1995,46-65 y.,First Stage of Tertiary Education,Seldom,0.31066,90,213,0.24837,0.37296
1995,46-65 y.,First Stage of Tertiary Education,Never,0.55924,123,213,0.49241,0.62608
1995,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.05434,32,558,0.03551,0.07316
1995,46-65 y.,Second Stage of Tertiary Education,Seldom,0.28242,172,558,0.24503,0.31980
1995,46-65 y.,Second Stage of Tertiary Education,Never,0.62156,354,558,0.58128,0.66184
1995,66 and older,Primary Level,Never,0.98787,35,35,0.95108,1.02466
1995,66 and older,Lower Secondary Level,Never,0.91686,433,433,0.89082,0.94289
1995,66 and older,Upper Secondary Level,Seldom,0.12309,85,697,0.09868,0.14750
1995,66 and older,Upper Secondary Level,Never,0.80911,612,697,0.77991,0.83831
1995,66 and older,First Stage of Tertiary Education,Never,0.83935,68,68,0.75143,0.92728
1995,66 and older,Second Stage of Tertiary Education,Never,0.83598,126,126,0.77107,0.90090
1998,17-29 y.,Pre-primary Level,At least once per week,0.13179,42,325,0.09496,0.16863
1998,17-29 y.,Pre-primary Level,At least once per month,0.19347,56,325,0.15046,0.23648
1998,17-29 y.,Pre-primary Level,Seldom,0.41810,142,325,0.36439,0.47180
1998,17-29 y.,Pre-primary Level,Never,0.24198,85,325,0.19535,0.28862
1998,17-29 y.,Lower Secondary Level,At least once per week,0.10733,71,734,0.08493,0.12974
1998,17-29 y.,Lower Secondary Level,At least once per month,0.13197,94,734,0.10747,0.15647
1998,17-29 y.,Lower Secondary Level,Seldom,0.34500,248,734,0.31058,0.37941
1998,17-29 y.,Lower Secondary Level,Never,0.40595,321,734,0.37040,0.44150
1998,17-29 y.,Upper Secondary Level,At least once per week,0.08201,114,1404,0.06765,0.09636
1998,17-29 y.,Upper Secondary Level,At least once per month,0.11567,170,1404,0.09894,0.13241
1998,17-29 y.,Upper Secondary Level,Seldom,0.36889,520,1404,0.34364,0.39413
1998,17-29 y.,Upper Secondary Level,Never,0.41366,600,1404,0.38789,0.43943
1998,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.45504,67,127,0.36809,0.54199
1998,17-29 y.,Post-secondary Non-tertiary Level,Never,0.33274,60,127,0.25047,0.41502
1998,17-29 y.,First Stage of Tertiary Education,Seldom,0.34635,45,89,0.24694,0.44576
1998,17-29 y.,First Stage of Tertiary Education,Never,0.45587,44,89,0.35181,0.55993
1998,17-29 y.,Second Stage of Tertiary Education,Seldom,0.36165,48,122,0.27604,0.44727
1998,17-29 y.,Second Stage of Tertiary Education,Never,0.41812,74,122,0.33023,0.50601
1998,30-45 y.,Primary Level,Never,0.70703,82,82,0.60791,0.80615
1998,30-45 y.,Lower Secondary Level,At least once per week,0.06776,36,476,0.04515,0.09036
1998,30-45 y.,Lower Secondary Level,At least once per month,0.08899,42,476,0.06338,0.11460
1998,30-45 y.,Lower Secondary Level,Seldom,0.30449,128,476,0.26311,0.34588
1998,30-45 y.,Lower Secondary Level,Never,0.52988,270,476,0.48500,0.57477
1998,30-45 y.,Upper Secondary Level,At least once per week,0.07016,155,2523,0.06019,0.08013
1998,30-45 y.,Upper Secondary Level,At least once per month,0.09274,219,2523,0.08142,0.10406
1998,30-45 y.,Upper Secondary Level,Seldom,0.35556,888,2523,0.33687,0.37424
1998,30-45 y.,Upper Secondary Level,Never,0.47624,1261,2523,0.45675,0.49573
1998,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.36218,93,218,0.29823,0.42613
1998,30-45 y.,Post-secondary Non-tertiary Level,Never,0.49818,125,218,0.43166,0.56471
1998,30-45 y.,First Stage of Tertiary Education,Seldom,0.42213,152,301,0.36624,0.47802
1998,30-45 y.,First Stage of Tertiary Education,Never,0.40182,149,301,0.34634,0.45730
1998,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.08937,81,898,0.07070,0.10804
1998,30-45 y.,Second Stage of Tertiary Education,Seldom,0.38790,349,898,0.35601,0.41979
1998,30-45 y.,Second Stage of Tertiary Education,Never,0.48155,468,898,0.44885,0.51425
1998,46-65 y.,Primary Level,Never,0.82779,186,186,0.77338,0.88220
1998,46-65 y.,Lower Secondary Level,Seldom,0.19917,139,715,0.16988,0.22847
1998,46-65 y.,Lower Secondary Level,Never,0.72873,576,715,0.69611,0.76134
1998,46-65 y.,Upper Secondary Level,At least once per week,0.04451,93,2164,0.03582,0.05320
1998,46-65 y.,Upper Secondary Level,At least once per month,0.07113,144,2164,0.06030,0.08196
1998,46-65 y.,Upper Secondary Level,Seldom,0.31296,642,2164,0.29341,0.33250
1998,46-65 y.,Upper Secondary Level,Never,0.55835,1285,2164,0.53742,0.57928
1998,46-65 y.,Post-secondary Non-tertiary Level,Never,0.68236,52,52,0.55458,0.81013
1998,46-65 y.,First Stage of Tertiary Education,Seldom,0.34098,97,234,0.28011,0.40185
1998,46-65 y.,First Stage of Tertiary Education,Never,0.52409,137,234,0.45996,0.58822
1998,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.06305,39,679,0.04475,0.08134
1998,46-65 y.,Second Stage of Tertiary Education,Seldom,0.30499,228,679,0.27034,0.33965
1998,46-65 y.,Second Stage of Tertiary Education,Never,0.59751,412,679,0.56060,0.63442
1998,66 and older,Primary Level,Never,0.96788,46,46,0.91637,1.01940
1998,66 and older,Lower Secondary Level,Seldom,0.06474,36,522,0.04361,0.08587
1998,66 and older,Lower Secondary Level,Never,0.87792,486,522,0.84981,0.90603
1998,66 and older,Upper Secondary Level,At least once per month,0.03884,32,843,0.02579,0.05189
1998,66 and older,Upper Secondary Level,Seldom,0.15518,134,843,0.13072,0.17963
1998,66 and older,Upper Secondary Level,Never,0.76318,677,843,0.73446,0.79189
1998,66 and older,First Stage of Tertiary Education,Never,0.79812,61,61,0.69655,0.89969
1998,66 and older,Second Stage of Tertiary Education,Never,0.82543,146,146,0.76365,0.88722
2003,17-29 y.,Pre-primary Level,At least once per week,0.12383,88,604,0.09754,0.15012
2003,17-29 y.,Pre-primary Level,At least once per month,0.18518,116,604,0.15417,0.21618
2003,17-29 y.,Pre-primary Level,Seldom,0.36727,228,604,0.32879,0.40575
2003,17-29 y.,Pre-primary Level,Never,0.29777,172,604,0.26127,0.33427
2003,17-29 y.,Lower Secondary Level,At least once per week,0.09532,66,813,0.07512,0.11551
2003,17-29 y.,Lower Secondary Level,At least once per month,0.14926,113,813,0.12475,0.17377
2003,17-29 y.,Lower Secondary Level,Seldom,0.25775,238,813,0.22767,0.28784
2003,17-29 y.,Lower Secondary Level,Never,0.48698,396,813,0.45260,0.52135
2003,17-29 y.,Upper Secondary Level,At least once per week,0.07880,138,1727,0.06609,0.09151
2003,17-29 y.,Upper Secondary Level,At least once per month,0.10659,210,1727,0.09203,0.12115
2003,17-29 y.,Upper Secondary Level,Seldom,0.35995,634,1727,0.33731,0.38260
2003,17-29 y.,Upper Secondary Level,Never,0.44137,745,1727,0.41795,0.46480
2003,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.11854,35,255,0.07878,0.15829
2003,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.37339,108,255,0.31390,0.43288
2003,17-29 y.,Post-secondary Non-tertiary Level,Never,0.44922,112,255,0.38805,0.51040
2003,17-29 y.,First Stage of Tertiary Education,Seldom,0.40532,34,76,0.29421,0.51644
2003,17-29 y.,First Stage of Tertiary Education,Never,0.35411,42,76,0.24587,0.46235
2003,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.17159,33,191,0.11798,0.22520
2003,17-29 y.,Second Stage of Tertiary Education,Seldom,0.30473,68,191,0.23928,0.37018
2003,17-29 y.,Second Stage of Tertiary Education,Never,0.44901,90,191,0.37828,0.51973
2003,30-45 y.,Primary Level,Never,0.76500,59,59,0.65588,0.87412
2003,30-45 y.,Lower Secondary Level,Seldom,0.20125,89,386,0.16120,0.24130
2003,30-45 y.,Lower Secondary Level,Never,0.67812,297,386,0.63146,0.72479
2003,30-45 y.,Upper Secondary Level,At least once per week,0.06157,245,3554,0.05367,0.06948
2003,30-45 y.,Upper Secondary Level,At least once per month,0.09011,324,3554,0.08069,0.09952
2003,30-45 y.,Upper Secondary Level,Seldom,0.34411,1196,3554,0.32849,0.35973
2003,30-45 y.,Upper Secondary Level,Never,0.49790,1789,3554,0.48146,0.51434
2003,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.13918,72,512,0.10917,0.16919
2003,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.34614,183,512,0.30489,0.38739
2003,30-45 y.,Post-secondary Non-tertiary Level,Never,0.44417,257,512,0.40109,0.48725
2003,30-45 y.,First Stage of Tertiary Education,At least once per week,0.05137,41,694,0.03493,0.06781
2003,30-45 y.,First Stage of Tertiary Education,At least once per month,0.09488,67,694,0.07306,0.11670
2003,30-45 y.,First Stage of Tertiary Education,Seldom,0.37769,251,694,0.34159,0.41378
2003,30-45 y.,First Stage of Tertiary Education,Never,0.46399,335,694,0.42686,0.50112
2003,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.04762,70,1564,0.03706,0.05817
2003,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.08489,123,1564,0.07107,0.09871
2003,30-45 y.,Second Stage of Tertiary Education,Seldom,0.39785,628,1564,0.37359,0.42212
2003,30-45 y.,Second Stage of Tertiary Education,Never,0.46078,743,1564,0.43606,0.48549
2003,46-65 y.,Primary Level,Never,0.85947,89,89,0.78685,0.93208
2003,46-65 y.,Lower Secondary Level,Seldom,0.15788,108,638,0.12956,0.18619
2003,46-65 y.,Lower Secondary Level,Never,0.76342,530,638,0.73041,0.79642
2003,46-65 y.,Upper Secondary Level,At least once per week,0.04439,167,3849,0.03788,0.05089
2003,46-65 y.,Upper Secondary Level,At least once per month,0.06417,249,3849,0.05642,0.07191
2003,46-65 y.,Upper Secondary Level,Seldom,0.29330,1127,3849,0.27891,0.30768
2003,46-65 y.,Upper Secondary Level,Never,0.58503,2306,3849,0.56946,0.60060
2003,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.28678,71,207,0.22502,0.34854
2003,46-65 y.,Post-secondary Non-tertiary Level,Never,0.61477,136,207,0.54832,0.68123
2003,46-65 y.,First Stage of Tertiary Education,At least once per month,0.08057,41,611,0.05897,0.10217
2003,46-65 y.,First Stage of Tertiary Education,Seldom,0.32273,224,611,0.28563,0.35983
2003,46-65 y.,First Stage of Tertiary Education,Never,0.53993,346,611,0.50038,0.57948
2003,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.02439,57,1983,0.01760,0.03118
2003,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.07357,151,1983,0.06208,0.08506
2003,46-65 y.,Second Stage of Tertiary Education,Seldom,0.32377,697,1983,0.30317,0.34437
2003,46-65 y.,Second Stage of Tertiary Education,Never,0.56609,1078,1983,0.54427,0.58791
2003,66 and older,Primary Level,Never,0.84998,48,48,0.74789,0.95207
2003,66 and older,Lower Secondary Level,Seldom,0.07764,63,765,0.05867,0.09662
2003,66 and older,Lower Secondary Level,Never,0.90447,702,765,0.88362,0.92531
2003,66 and older,Upper Secondary Level,At least once per week,0.01953,37,1868,0.01325,0.02581
2003,66 and older,Upper Secondary Level,At least once per month,0.03107,69,1868,0.02320,0.03895
2003,66 and older,Upper Secondary Level,Seldom,0.15310,278,1868,0.13676,0.16943
2003,66 and older,Upper Secondary Level,Never,0.78623,1484,1868,0.76763,0.80483
2003,66 and older,Post-secondary Non-tertiary Level,Never,0.80302,78,78,0.71418,0.89185
2003,66 and older,First Stage of Tertiary Education,Seldom,0.23363,60,221,0.17772,0.28955
2003,66 and older,First Stage of Tertiary Education,Never,0.66138,161,221,0.59884,0.72391
2003,66 and older,Second Stage of Tertiary Education,Seldom,0.19268,120,539,0.15935,0.22600
2003,66 and older,Second Stage of Tertiary Education,Never,0.74761,419,539,0.71091,0.78432
2008,17-29 y.,Pre-primary Level,At least once per week,0.09692,53,344,0.06561,0.12823
2008,17-29 y.,Pre-primary Level,At least once per month,0.12304,78,344,0.08828,0.15780
2008,17-29 y.,Pre-primary Level,Seldom,0.18598,115,344,0.14480,0.22716
2008,17-29 y.,Pre-primary Level,Never,0.16704,98,344,0.12757,0.20652
2008,17-29 y.,Lower Secondary Level,At least once per week,0.10083,55,524,0.07502,0.12663
2008,17-29 y.,Lower Secondary Level,At least once per month,0.10257,55,524,0.07657,0.12858
2008,17-29 y.,Lower Secondary Level,Seldom,0.24466,156,524,0.20782,0.28150
2008,17-29 y.,Lower Secondary Level,Never,0.44683,258,524,0.40422,0.48944
2008,17-29 y.,Upper Secondary Level,At least once per week,0.09420,129,1399,0.07889,0.10951
2008,17-29 y.,Upper Secondary Level,At least once per month,0.13012,156,1399,0.11248,0.14775
2008,17-29 y.,Upper Secondary Level,Seldom,0.36412,514,1399,0.33890,0.38935
2008,17-29 y.,Upper Secondary Level,Never,0.40020,600,1399,0.37452,0.42588
2008,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.39200,83,182,0.32088,0.46312
2008,17-29 y.,Post-secondary Non-tertiary Level,Never,0.40931,99,182,0.33768,0.48095
2008,17-29 y.,Second Stage of Tertiary Education,Seldom,0.47693,110,200,0.40753,0.54633
2008,17-29 y.,Second Stage of Tertiary Education,Never,0.34592,90,200,0.27983,0.41201
2008,30-45 y.,Primary Level,Never,0.74675,38,38,0.60662,0.88687
2008,30-45 y.,Lower Secondary Level,Seldom,0.19905,66,278,0.15202,0.24607
2008,30-45 y.,Lower Secondary Level,Never,0.68522,212,278,0.63053,0.73991
2008,30-45 y.,Upper Secondary Level,At least once per week,0.05875,172,2594,0.04970,0.06780
2008,30-45 y.,Upper Secondary Level,At least once per month,0.11469,273,2594,0.10242,0.12695
2008,30-45 y.,Upper Secondary Level,Seldom,0.34574,879,2594,0.32743,0.36404
2008,30-45 y.,Upper Secondary Level,Never,0.47434,1270,2594,0.45512,0.49356
2008,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.09315,47,459,0.06653,0.11976
2008,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.39936,178,459,0.35451,0.44422
2008,30-45 y.,Post-secondary Non-tertiary Level,Never,0.46484,234,459,0.41916,0.51052
2008,30-45 y.,First Stage of Tertiary Education,At least once per month,0.12346,62,454,0.09317,0.15375
2008,30-45 y.,First Stage of Tertiary Education,Seldom,0.39800,189,454,0.35293,0.44308
2008,30-45 y.,First Stage of Tertiary Education,Never,0.42240,203,454,0.37691,0.46788
2008,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.03219,51,1232,0.02233,0.04205
2008,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.10755,134,1232,0.09024,0.12486
2008,30-45 y.,Second Stage of Tertiary Education,Seldom,0.41745,497,1232,0.38990,0.44500
2008,30-45 y.,Second Stage of Tertiary Education,Never,0.44057,550,1232,0.41283,0.46830
2008,46-65 y.,Primary Level,Never,0.85443,54,54,0.75948,0.94938
2008,46-65 y.,Lower Secondary Level,Seldom,0.18684,74,416,0.14933,0.22434
2008,46-65 y.,Lower Secondary Level,Never,0.74610,342,416,0.70423,0.78798
2008,46-65 y.,Upper Secondary Level,At least once per week,0.03958,138,3457,0.03308,0.04609
2008,46-65 y.,Upper Secondary Level,At least once per month,0.07155,256,3457,0.06296,0.08015
2008,46-65 y.,Upper Secondary Level,Seldom,0.28927,1022,3457,0.27415,0.30439
2008,46-65 y.,Upper Secondary Level,Never,0.59426,2041,3457,0.57789,0.61063
2008,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.32222,96,247,0.26382,0.38062
2008,46-65 y.,Post-secondary Non-tertiary Level,Never,0.55834,151,247,0.49629,0.62040
2008,46-65 y.,First Stage of Tertiary Education,At least once per month,0.08942,45,549,0.06553,0.11331
2008,46-65 y.,First Stage of Tertiary Education,Seldom,0.31476,188,549,0.27587,0.35364
2008,46-65 y.,First Stage of Tertiary Education,Never,0.53872,316,549,0.49698,0.58046
2008,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.03082,54,1840,0.02292,0.03871
2008,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.07326,159,1840,0.06135,0.08517
2008,46-65 y.,Second Stage of Tertiary Education,Seldom,0.34437,652,1840,0.32265,0.36609
2008,46-65 y.,Second Stage of Tertiary Education,Never,0.54216,975,1840,0.51939,0.56494
2008,66 and older,Primary Level,Never,0.98517,41,41,0.94771,1.02263
2008,66 and older,Lower Secondary Level,Seldom,0.08099,61,697,0.06072,0.10126
2008,66 and older,Lower Secondary Level,Never,0.88178,636,697,0.85779,0.90577
2008,66 and older,Upper Secondary Level,At least once per week,0.03375,62,2217,0.02623,0.04127
2008,66 and older,Upper Secondary Level,At least once per month,0.04608,97,2217,0.03735,0.05481
2008,66 and older,Upper Secondary Level,Seldom,0.16902,415,2217,0.15342,0.18462
2008,66 and older,Upper Secondary Level,Never,0.74010,1643,2217,0.72184,0.75836
2008,66 and older,Post-secondary Non-tertiary Level,Never,0.76879,83,83,0.67754,0.86005
2008,66 and older,First Stage of Tertiary Education,Seldom,0.28847,82,298,0.23695,0.34000
2008,66 and older,First Stage of Tertiary Education,Never,0.68257,216,298,0.62964,0.73551
2008,66 and older,Second Stage of Tertiary Education,At least once per month,0.05181,52,847,0.03687,0.06674
2008,66 and older,Second Stage of Tertiary Education,Seldom,0.22162,217,847,0.19363,0.24960
2008,66 and older,Second Stage of Tertiary Education,Never,0.70567,578,847,0.67496,0.73638
2013,17-29 y.,Pre-primary Level,At least once per week,0.06622,60,439,0.04293,0.08951
2013,17-29 y.,Pre-primary Level,At least once per month,0.08196,82,439,0.05627,0.10765
2013,17-29 y.,Pre-primary Level,Seldom,0.16404,147,439,0.12936,0.19872
2013,17-29 y.,Pre-primary Level,Never,0.11449,150,439,0.08467,0.14431
2013,17-29 y.,Primary Level,Never,0.33475,51,51,0.20395,0.46555
2013,17-29 y.,Lower Secondary Level,At least once per week,0.10788,79,687,0.08466,0.13109
2013,17-29 y.,Lower Secondary Level,At least once per month,0.09388,73,687,0.07206,0.11571
2013,17-29 y.,Lower Secondary Level,Seldom,0.17823,197,687,0.14959,0.20687
2013,17-29 y.,Lower Secondary Level,Never,0.30099,338,687,0.26666,0.33531
2013,17-29 y.,Upper Secondary Level,At least once per week,0.10991,152,1416,0.09362,0.12621
2013,17-29 y.,Upper Secondary Level,At least once per month,0.13234,206,1416,0.11468,0.15000
2013,17-29 y.,Upper Secondary Level,Seldom,0.26401,437,1416,0.24105,0.28698
2013,17-29 y.,Upper Secondary Level,Never,0.30368,621,1416,0.27972,0.32764
2013,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.27197,68,141,0.19826,0.34568
2013,17-29 y.,Post-secondary Non-tertiary Level,Never,0.31119,73,141,0.23450,0.38788
2013,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.08560,40,284,0.05301,0.11820
2013,17-29 y.,Second Stage of Tertiary Education,Seldom,0.42029,147,284,0.36278,0.47780
2013,17-29 y.,Second Stage of Tertiary Education,Never,0.22406,97,284,0.17548,0.27264
2013,30-45 y.,Primary Level,Never,0.34574,104,104,0.25389,0.43760
2013,30-45 y.,Lower Secondary Level,At least once per week,0.04599,35,592,0.02910,0.06287
2013,30-45 y.,Lower Secondary Level,At least once per month,0.04292,40,592,0.02658,0.05927
2013,30-45 y.,Lower Secondary Level,Seldom,0.16043,113,592,0.13084,0.19002
2013,30-45 y.,Lower Secondary Level,Never,0.42059,404,592,0.38079,0.46039
2013,30-45 y.,Upper Secondary Level,At least once per week,0.06561,346,3811,0.05775,0.07347
2013,30-45 y.,Upper Secondary Level,At least once per month,0.10479,420,3811,0.09506,0.11451
