year,age_gr,migback,pli0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Indirect migration background,Seldom,0.26624,145,493,0.22718,0.30529
2003,17-29 y.,Indirect migration background,Never,0.42712,228,493,0.38341,0.47083
2003,30-45 y.,No migration background,At least once per week,0.05697,343,5783,0.05100,0.06295
2003,30-45 y.,No migration background,At least once per month,0.09797,546,5783,0.09031,0.10563
2003,30-45 y.,No migration background,Seldom,0.36438,2093,5783,0.35197,0.37678
2003,30-45 y.,No migration background,Never,0.47250,2801,5783,0.45963,0.48537
2003,30-45 y.,Direct migration background,At least once per week,0.06968,66,883,0.05287,0.08648
2003,30-45 y.,Direct migration background,At least once per month,0.05495,56,883,0.03991,0.06999
2003,30-45 y.,Direct migration background,Seldom,0.24014,201,883,0.21195,0.26833
2003,30-45 y.,Direct migration background,Never,0.62572,560,883,0.59379,0.65766
2003,30-45 y.,Indirect migration background,Seldom,0.29956,64,194,0.23494,0.36419
2003,30-45 y.,Indirect migration background,Never,0.62116,130,194,0.55272,0.68960
2003,46-65 y.,No migration background,At least once per week,0.03680,250,6479,0.03221,0.04138
2003,46-65 y.,No migration background,At least once per month,0.06917,443,6479,0.06299,0.07535
2003,46-65 y.,No migration background,Seldom,0.30621,2061,6479,0.29499,0.31744
2003,46-65 y.,No migration background,Never,0.57583,3725,6479,0.56379,0.58787
2003,46-65 y.,Direct migration background,At least once per month,0.04339,46,949,0.03042,0.05636
2003,46-65 y.,Direct migration background,Seldom,0.14340,157,949,0.12109,0.16571
2003,46-65 y.,Direct migration background,Never,0.76493,746,949,0.73794,0.79192
2003,66 and older,No migration background,At least once per week,0.01718,59,3251,0.01271,0.02165
2003,66 and older,No migration background,At least once per month,0.02672,103,3251,0.02117,0.03226
2003,66 and older,No migration background,Seldom,0.15026,508,3251,0.13798,0.16255
2003,66 and older,No migration background,Never,0.79597,2581,3251,0.78212,0.80983
2003,66 and older,Direct migration background,Never,0.85288,304,304,0.81300,0.89277
2008,17-29 y.,No migration background,At least once per week,0.09861,251,2466,0.08684,0.11038
2008,17-29 y.,No migration background,At least once per month,0.12306,314,2466,0.11009,0.13603
2008,17-29 y.,No migration background,Seldom,0.31741,873,2466,0.29903,0.33579
2008,17-29 y.,No migration background,Never,0.38088,1028,2466,0.36171,0.40005
2008,17-29 y.,Direct migration background,Seldom,0.32672,74,187,0.25931,0.39412
2008,17-29 y.,Direct migration background,Never,0.47192,113,187,0.40017,0.54366
2008,17-29 y.,Indirect migration background,At least once per week,0.10892,39,419,0.07905,0.13878
2008,17-29 y.,Indirect migration background,At least once per month,0.11091,55,419,0.08080,0.14101
2008,17-29 y.,Indirect migration background,Seldom,0.30177,142,419,0.25777,0.34578
2008,17-29 y.,Indirect migration background,Never,0.33806,183,419,0.29271,0.38341
2008,30-45 y.,No migration background,At least once per week,0.04894,242,4279,0.04247,0.05540
2008,30-45 y.,No migration background,At least once per month,0.11034,459,4279,0.10095,0.11973
2008,30-45 y.,No migration background,Seldom,0.38337,1595,4279,0.36880,0.39794
2008,30-45 y.,No migration background,Never,0.45285,1983,4279,0.43793,0.46776
2008,30-45 y.,Direct migration background,At least once per week,0.06558,33,601,0.04578,0.08539
2008,30-45 y.,Direct migration background,At least once per month,0.06428,41,601,0.04466,0.08390
2008,30-45 y.,Direct migration background,Seldom,0.24443,139,601,0.21004,0.27881
2008,30-45 y.,Direct migration background,Never,0.61992,388,601,0.58108,0.65876
2008,30-45 y.,Indirect migration background,At least once per month,0.15993,35,260,0.11529,0.20457
2008,30-45 y.,Indirect migration background,Seldom,0.30349,86,260,0.24750,0.35949
2008,30-45 y.,Indirect migration background,Never,0.50399,139,260,0.44309,0.56488
2008,46-65 y.,No migration background,At least once per week,0.03808,219,5908,0.03320,0.04296
2008,46-65 y.,No migration background,At least once per month,0.07462,466,5908,0.06792,0.08132
2008,46-65 y.,No migration background,Seldom,0.31456,1902,5908,0.30272,0.32640
2008,46-65 y.,No migration background,Never,0.56537,3321,5908,0.55272,0.57801
2008,46-65 y.,Direct migration background,At least once per month,0.04430,31,684,0.02887,0.05973
2008,46-65 y.,Direct migration background,Seldom,0.16579,124,684,0.13790,0.19368
2008,46-65 y.,Direct migration background,Never,0.75576,529,684,0.72354,0.78799
2008,46-65 y.,Indirect migration background,Never,0.65863,35,35,0.49925,0.81802
2008,66 and older,No migration background,At least once per week,0.02385,84,3883,0.01905,0.02865
2008,66 and older,No migration background,At least once per month,0.03958,160,3883,0.03345,0.04571
2008,66 and older,No migration background,Seldom,0.17556,752,3883,0.16359,0.18753
2008,66 and older,No migration background,Never,0.75036,2887,3883,0.73674,0.76397
2008,66 and older,Direct migration background,Seldom,0.09585,43,349,0.06492,0.12678
2008,66 and older,Direct migration background,Never,0.86218,306,349,0.82596,0.89840
2013,17-29 y.,No migration background,At least once per week,0.12031,315,2783,0.10823,0.13240
2013,17-29 y.,No migration background,At least once per month,0.14376,416,2783,0.13072,0.15680
2013,17-29 y.,No migration background,Seldom,0.30419,949,2783,0.28710,0.32129
2013,17-29 y.,No migration background,Never,0.31510,1103,2783,0.29784,0.33236
2013,17-29 y.,Direct migration background,Seldom,0.09714,57,239,0.05951,0.13476
2013,17-29 y.,Direct migration background,Never,0.17327,182,239,0.12518,0.22135
2013,17-29 y.,Indirect migration background,At least once per week,0.04343,43,469,0.02496,0.06190
2013,17-29 y.,Indirect migration background,At least once per month,0.06351,59,469,0.04142,0.08561
2013,17-29 y.,Indirect migration background,Seldom,0.13465,141,469,0.10372,0.16557
2013,17-29 y.,Indirect migration background,Never,0.18879,226,469,0.15333,0.22425
2013,30-45 y.,No migration background,At least once per week,0.06099,479,6243,0.05505,0.06692
2013,30-45 y.,No migration background,At least once per month,0.11422,710,6243,0.10633,0.12212
2013,30-45 y.,No migration background,Seldom,0.35666,2133,6243,0.34478,0.36855
2013,30-45 y.,No migration background,Never,0.43782,2921,6243,0.42551,0.45013
2013,30-45 y.,Direct migration background,At least once per week,0.02813,88,1220,0.01885,0.03741
2013,30-45 y.,Direct migration background,At least once per month,0.02930,87,1220,0.01983,0.03877
2013,30-45 y.,Direct migration background,Seldom,0.11773,259,1220,0.09964,0.13582
2013,30-45 y.,Direct migration background,Never,0.24232,786,1220,0.21827,0.26638
2013,30-45 y.,Indirect migration background,At least once per week,0.05619,40,505,0.03608,0.07629
2013,30-45 y.,Indirect migration background,At least once per month,0.09535,64,505,0.06971,0.12100
2013,30-45 y.,Indirect migration background,Seldom,0.18999,151,505,0.15574,0.22424
2013,30-45 y.,Indirect migration background,Never,0.27908,250,505,0.23992,0.31824
2013,46-65 y.,No migration background,At least once per week,0.05184,451,7938,0.04697,0.05672
2013,46-65 y.,No migration background,At least once per month,0.08579,737,7938,0.07963,0.09196
2013,46-65 y.,No migration background,Seldom,0.33496,2618,7938,0.32458,0.34535
2013,46-65 y.,No migration background,Never,0.51228,4132,7938,0.50128,0.52327
2013,46-65 y.,Direct migration background,At least once per week,0.02220,35,865,0.01237,0.03202
2013,46-65 y.,Direct migration background,At least once per month,0.05008,55,865,0.03553,0.06462
2013,46-65 y.,Direct migration background,Seldom,0.13796,197,865,0.11497,0.16096
2013,46-65 y.,Direct migration background,Never,0.43872,578,865,0.40563,0.47181
2013,46-65 y.,Indirect migration background,Seldom,0.31803,49,117,0.23328,0.40278
2013,46-65 y.,Indirect migration background,Never,0.50249,68,117,0.41150,0.59348
2013,66 and older,No migration background,At least once per week,0.02461,119,4508,0.02008,0.02913
2013,66 and older,No migration background,At least once per month,0.05033,261,4508,0.04395,0.05672
2013,66 and older,No migration background,Seldom,0.20410,1028,4508,0.19233,0.21587
2013,66 and older,No migration background,Never,0.70028,3100,4508,0.68691,0.71366
2013,66 and older,Direct migration background,Seldom,0.09016,49,356,0.06036,0.11995
2013,66 and older,Direct migration background,Never,0.78413,307,356,0.74133,0.82693
2017,17-29 y.,Direct migration background,At least once per week,0.01246,99,1422,0.00670,0.01823
2017,17-29 y.,Direct migration background,At least once per month,0.01128,98,1422,0.00579,0.01678
2017,17-29 y.,Direct migration background,Seldom,0.02397,225,1422,0.01602,0.03193
2017,17-29 y.,Direct migration background,Never,0.10442,1000,1422,0.08852,0.12032
2017,30-45 y.,Direct migration background,At least once per week,0.00265,108,1852,0.00031,0.00499
2017,30-45 y.,Direct migration background,At least once per month,0.00216,90,1852,0.00005,0.00428
2017,30-45 y.,Direct migration background,Seldom,0.00765,304,1852,0.00368,0.01162
2017,30-45 y.,Direct migration background,Never,0.03255,1350,1852,0.02446,0.04063
2017,46-65 y.,Direct migration background,Seldom,0.00197,83,552,-0.00173,0.00568
2017,46-65 y.,Direct migration background,Never,0.01135,469,552,0.00250,0.02019
2017,66 and older,Direct migration background,Never,0.00305,32,32,-0.01636,0.02245
2018,17-29 y.,Direct migration background,At least once per week,0.01601,101,1028,0.00834,0.02369
2018,17-29 y.,Direct migration background,At least once per month,0.01880,100,1028,0.01049,0.02711
2018,17-29 y.,Direct migration background,Seldom,0.03612,223,1028,0.02471,0.04753
2018,17-29 y.,Direct migration background,Never,0.08878,604,1028,0.07139,0.10618
2018,30-45 y.,Direct migration background,At least once per week,0.00271,113,1550,0.00012,0.00529
2018,30-45 y.,Direct migration background,At least once per month,0.00321,128,1550,0.00039,0.00603
2018,30-45 y.,Direct migration background,Seldom,0.00824,285,1550,0.00374,0.01274
2018,30-45 y.,Direct migration background,Never,0.03000,1024,1550,0.02150,0.03849
2018,46-65 y.,Direct migration background,At least once per week,0.00081,37,535,-0.00160,0.00323
2018,46-65 y.,Direct migration background,At least once per month,0.00117,52,535,-0.00173,0.00406
2018,46-65 y.,Direct migration background,Seldom,0.00161,95,535,-0.00179,0.00501
2018,46-65 y.,Direct migration background,Never,0.01002,351,535,0.00157,0.01847
2019,17-29 y.,No migration background,At least once per week,0.09216,277,2694,0.08123,0.10308
2019,17-29 y.,No migration background,At least once per month,0.13819,382,2694,0.12515,0.15122
2019,17-29 y.,No migration background,Seldom,0.32583,957,2694,0.30813,0.34353
2019,17-29 y.,No migration background,Never,0.36035,1078,2694,0.34221,0.37848
2019,17-29 y.,Direct migration background,At least once per week,0.05766,140,1327,0.04511,0.07020
2019,17-29 y.,Direct migration background,At least once per month,0.06917,112,1327,0.05551,0.08283
2019,17-29 y.,Direct migration background,Seldom,0.21889,274,1327,0.19663,0.24114
2019,17-29 y.,Direct migration background,Never,0.59424,801,1327,0.56781,0.62067
2019,17-29 y.,Indirect migration background,At least once per week,0.08734,55,703,0.06645,0.10822
2019,17-29 y.,Indirect migration background,At least once per month,0.10935,73,703,0.08627,0.13244
2019,17-29 y.,Indirect migration background,Seldom,0.27086,200,703,0.23799,0.30374
2019,17-29 y.,Indirect migration background,Never,0.44854,375,703,0.41175,0.48533
2019,30-45 y.,No migration background,At least once per week,0.05117,292,4128,0.04445,0.05789
2019,30-45 y.,No migration background,At least once per month,0.12640,507,4128,0.11626,0.13654
2019,30-45 y.,No migration background,Seldom,0.37712,1537,4128,0.36233,0.39190
2019,30-45 y.,No migration background,Never,0.44186,1792,4128,0.42671,0.45701
2019,30-45 y.,Direct migration background,At least once per week,0.05076,252,3149,0.04309,0.05843
2019,30-45 y.,Direct migration background,At least once per month,0.12329,246,3149,0.11181,0.13478
2019,30-45 y.,Direct migration background,Seldom,0.23730,662,3149,0.22244,0.25216
2019,30-45 y.,Direct migration background,Never,0.58222,1989,3149,0.56499,0.59945
2019,30-45 y.,Indirect migration background,At least once per week,0.11611,52,549,0.08929,0.14293
2019,30-45 y.,Indirect migration background,At least once per month,0.12358,56,549,0.09602,0.15113
2019,30-45 y.,Indirect migration background,Seldom,0.28267,175,549,0.24497,0.32038
2019,30-45 y.,Indirect migration background,Never,0.46903,266,549,0.42725,0.51082
2019,46-65 y.,No migration background,At least once per week,0.05112,469,8590,0.04646,0.05578
2019,46-65 y.,No migration background,At least once per month,0.10535,1020,8590,0.09886,0.11185
2019,46-65 y.,No migration background,Seldom,0.34275,2984,8590,0.33271,0.35279
2019,46-65 y.,No migration background,Never,0.49507,4117,8590,0.48450,0.50565
2019,46-65 y.,Direct migration background,At least once per week,0.04223,116,2077,0.03358,0.05088
2019,46-65 y.,Direct migration background,At least once per month,0.07260,121,2077,0.06144,0.08376
2019,46-65 y.,Direct migration background,Seldom,0.16374,376,2077,0.14782,0.17966
2019,46-65 y.,Direct migration background,Never,0.71730,1464,2077,0.69793,0.73667
2019,46-65 y.,Indirect migration background,At least once per month,0.07743,35,273,0.04567,0.10920
2019,46-65 y.,Indirect migration background,Seldom,0.30651,96,273,0.25171,0.36130
2019,46-65 y.,Indirect migration background,Never,0.55946,142,273,0.50047,0.61846
2019,66 and older,No migration background,At least once per week,0.02738,156,4665,0.02269,0.03206
2019,66 and older,No migration background,At least once per month,0.05521,328,4665,0.04866,0.06177
2019,66 and older,No migration background,Seldom,0.22083,1201,4665,0.20893,0.23274
2019,66 and older,No migration background,Never,0.68824,2980,4665,0.67495,0.70154
2019,66 and older,Direct migration background,Seldom,0.17579,71,436,0.14002,0.21156
2019,66 and older,Direct migration background,Never,0.71610,365,436,0.67373,0.75847
