year,bula_h,pli0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Saxony,Never,0.56597,710,1090,0.53654,0.59541
1995,Saxony-Anhalt,At least once per month,0.05684,50,660,0.03916,0.07452
1995,Saxony-Anhalt,Seldom,0.19104,183,660,0.16102,0.22105
1995,Saxony-Anhalt,Never,0.56319,427,660,0.52532,0.60106
1995,Thuringa,At least once per week,0.04409,40,647,0.02826,0.05992
1995,Thuringa,At least once per month,0.05121,40,647,0.03421,0.06821
1995,Thuringa,Seldom,0.20116,188,647,0.17025,0.23207
1995,Thuringa,Never,0.50535,379,647,0.46679,0.54391
1998,Schleswig-Holstein,At least once per month,0.06764,32,316,0.03990,0.09537
1998,Schleswig-Holstein,Seldom,0.25228,107,316,0.20432,0.30025
1998,Schleswig-Holstein,Never,0.39538,177,316,0.34138,0.44937
1998,Hamburg,Seldom,0.19354,36,134,0.12640,0.26069
1998,Hamburg,Never,0.57422,98,134,0.49018,0.65825
1998,Lower Saxony,At least once per week,0.03936,63,1186,0.02829,0.05043
1998,Lower Saxony,At least once per month,0.07726,114,1186,0.06206,0.09246
1998,Lower Saxony,Seldom,0.27424,403,1186,0.24884,0.29965
1998,Lower Saxony,Never,0.40817,606,1186,0.38018,0.43615
1998,Bremen,Never,0.57832,56,56,0.44781,0.70883
1998,North Rhine-Westphalia,At least once per week,0.04380,146,2811,0.03623,0.05137
1998,North Rhine-Westphalia,At least once per month,0.06898,222,2811,0.05961,0.07835
1998,North Rhine-Westphalia,Seldom,0.24686,878,2811,0.23092,0.26280
1998,North Rhine-Westphalia,Never,0.45158,1565,2811,0.43318,0.46998
1998,Hesse,At least once per week,0.04629,60,935,0.03282,0.05977
1998,Hesse,At least once per month,0.06108,76,935,0.04572,0.07644
1998,Hesse,Seldom,0.23519,263,935,0.20799,0.26239
1998,Hesse,Never,0.47392,536,935,0.44189,0.50594
1998,"Rhineland-Palatinate, Saarland",At least once per week,0.04622,46,800,0.03166,0.06078
1998,"Rhineland-Palatinate, Saarland",At least once per month,0.06440,63,800,0.04738,0.08142
1998,"Rhineland-Palatinate, Saarland",Seldom,0.21229,214,800,0.18393,0.24064
1998,"Rhineland-Palatinate, Saarland",Never,0.49519,477,800,0.46052,0.52986
1998,Baden-Wuerttemberg,At least once per week,0.04586,98,1791,0.03617,0.05555
1998,Baden-Wuerttemberg,At least once per month,0.07259,179,1791,0.06057,0.08461
1998,Baden-Wuerttemberg,Seldom,0.24561,554,1791,0.22567,0.26556
1998,Baden-Wuerttemberg,Never,0.43815,960,1791,0.41517,0.46114
1998,Bavaria,At least once per week,0.04042,108,1853,0.03145,0.04939
1998,Bavaria,At least once per month,0.05500,147,1853,0.04462,0.06538
1998,Bavaria,Seldom,0.24488,559,1853,0.22529,0.26446
1998,Bavaria,Never,0.47617,1039,1853,0.45343,0.49892
1998,Berlin,At least once per month,0.03896,31,511,0.02216,0.05575
1998,Berlin,Seldom,0.24700,160,511,0.20957,0.28443
1998,Berlin,Never,0.51961,320,511,0.47625,0.56297
1998,Brandenburg,At least once per month,0.05001,36,605,0.03263,0.06740
1998,Brandenburg,Seldom,0.22724,182,605,0.19382,0.26066
1998,Brandenburg,Never,0.55002,387,605,0.51035,0.58970
1998,Mecklenburg-Western Pomerania,Seldom,0.26632,135,358,0.22046,0.31217
1998,Mecklenburg-Western Pomerania,Never,0.45039,223,358,0.39878,0.50200
1998,Saxony,At least once per week,0.03001,47,1166,0.02021,0.03980
1998,Saxony,At least once per month,0.04398,71,1166,0.03220,0.05575
1998,Saxony,Seldom,0.20707,322,1166,0.18380,0.23034
1998,Saxony,Never,0.53949,726,1166,0.51086,0.56811
1998,Saxony-Anhalt,At least once per week,0.04407,35,683,0.02867,0.05948
1998,Saxony-Anhalt,At least once per month,0.06663,48,683,0.04791,0.08534
1998,Saxony-Anhalt,Seldom,0.22808,205,683,0.19659,0.25957
1998,Saxony-Anhalt,Never,0.51603,395,683,0.47853,0.55354
1998,Thuringa,At least once per week,0.03935,38,726,0.02520,0.05350
1998,Thuringa,At least once per month,0.06118,55,726,0.04373,0.07862
1998,Thuringa,Seldom,0.19923,205,726,0.17015,0.22830
1998,Thuringa,Never,0.50739,428,726,0.47100,0.54378
2003,Schleswig-Holstein,At least once per week,0.04183,32,666,0.02661,0.05704
2003,Schleswig-Holstein,At least once per month,0.11315,90,666,0.08907,0.13722
2003,Schleswig-Holstein,Seldom,0.29363,236,666,0.25901,0.32824
2003,Schleswig-Holstein,Never,0.38585,308,666,0.34885,0.42285
2003,Hamburg,Seldom,0.25294,87,257,0.19969,0.30619
2003,Hamburg,Never,0.50142,170,257,0.44017,0.56267
2003,Lower Saxony,At least once per week,0.04277,113,1893,0.03366,0.05189
2003,Lower Saxony,At least once per month,0.07194,177,1893,0.06030,0.08358
2003,Lower Saxony,Seldom,0.26253,611,1893,0.24270,0.28236
2003,Lower Saxony,Never,0.44070,992,1893,0.41833,0.46307
2003,Bremen,Seldom,0.24337,58,152,0.17492,0.31181
2003,Bremen,Never,0.54709,94,152,0.46769,0.62648
2003,North Rhine-Westphalia,At least once per week,0.04453,271,4596,0.03857,0.05050
2003,North Rhine-Westphalia,At least once per month,0.06617,402,4596,0.05898,0.07336
2003,North Rhine-Westphalia,Seldom,0.21007,1255,4596,0.19829,0.22185
2003,North Rhine-Westphalia,Never,0.49540,2668,4596,0.48094,0.50985
2003,Hesse,At least once per week,0.04621,88,1490,0.03555,0.05688
2003,Hesse,At least once per month,0.06201,129,1490,0.04976,0.07426
2003,Hesse,Seldom,0.21566,439,1490,0.19477,0.23655
2003,Hesse,Never,0.48504,834,1490,0.45965,0.51042
2003,"Rhineland-Palatinate, Saarland",At least once per week,0.03990,74,1338,0.02941,0.05039
2003,"Rhineland-Palatinate, Saarland",At least once per month,0.06296,102,1338,0.04994,0.07598
2003,"Rhineland-Palatinate, Saarland",Seldom,0.22558,358,1338,0.20317,0.24798
2003,"Rhineland-Palatinate, Saarland",Never,0.48041,804,1338,0.45362,0.50719
2003,Baden-Wuerttemberg,At least once per week,0.03828,130,2662,0.03099,0.04557
2003,Baden-Wuerttemberg,At least once per month,0.06398,227,2662,0.05468,0.07327
2003,Baden-Wuerttemberg,Seldom,0.22131,777,2662,0.20554,0.23708
2003,Baden-Wuerttemberg,Never,0.47232,1528,2662,0.45335,0.49129
2003,Bavaria,At least once per week,0.03969,157,3097,0.03281,0.04657
2003,Bavaria,At least once per month,0.04936,222,3097,0.04173,0.05699
2003,Bavaria,Seldom,0.23965,949,3097,0.22462,0.25469
2003,Bavaria,Never,0.49715,1769,3097,0.47954,0.51477
2003,Berlin,At least once per month,0.05974,61,802,0.04333,0.07615
2003,Berlin,Seldom,0.24743,273,802,0.21754,0.27731
2003,Berlin,Never,0.51341,468,802,0.47880,0.54802
2003,Brandenburg,At least once per month,0.04589,52,905,0.03225,0.05953
2003,Brandenburg,Seldom,0.24599,282,905,0.21791,0.27406
2003,Brandenburg,Never,0.54483,571,905,0.51236,0.57729
2003,Mecklenburg-Western Pomerania,At least once per month,0.06611,39,507,0.04446,0.08776
2003,Mecklenburg-Western Pomerania,Seldom,0.28156,185,507,0.24237,0.32074
2003,Mecklenburg-Western Pomerania,Never,0.49707,283,507,0.45351,0.54064
2003,Saxony,At least once per week,0.03191,59,1597,0.02328,0.04053
2003,Saxony,At least once per month,0.05435,106,1597,0.04323,0.06548
2003,Saxony,Seldom,0.24767,478,1597,0.22649,0.26884
2003,Saxony,Never,0.51815,954,1597,0.49363,0.54266
2003,Saxony-Anhalt,At least once per week,0.03813,42,929,0.02581,0.05045
2003,Saxony-Anhalt,At least once per month,0.05352,66,929,0.03904,0.06800
2003,Saxony-Anhalt,Seldom,0.22145,259,929,0.19474,0.24817
2003,Saxony-Anhalt,Never,0.55428,562,929,0.52230,0.58626
2003,Thuringa,At least once per week,0.04285,53,947,0.02994,0.05575
2003,Thuringa,At least once per month,0.06853,69,947,0.05243,0.08463
2003,Thuringa,Seldom,0.23213,272,947,0.20522,0.25903
2003,Thuringa,Never,0.51998,553,947,0.48814,0.55182
2008,Schleswig-Holstein,At least once per month,0.07387,53,520,0.05137,0.09638
2008,Schleswig-Holstein,Seldom,0.25998,155,520,0.22224,0.29772
2008,Schleswig-Holstein,Never,0.45236,312,520,0.40954,0.49518
2008,Hamburg,Seldom,0.24631,75,237,0.19134,0.30128
2008,Hamburg,Never,0.49446,162,237,0.43067,0.55824
2008,Lower Saxony,At least once per week,0.03848,87,1727,0.02941,0.04756
2008,Lower Saxony,At least once per month,0.08323,178,1727,0.07020,0.09627
2008,Lower Saxony,Seldom,0.25484,542,1727,0.23428,0.27539
2008,Lower Saxony,Never,0.45160,920,1727,0.42813,0.47508
2008,Bremen,Seldom,0.30530,48,110,0.21884,0.39176
2008,Bremen,Never,0.44517,62,110,0.35187,0.53847
2008,North Rhine-Westphalia,At least once per week,0.04064,198,3903,0.03445,0.04684
2008,North Rhine-Westphalia,At least once per month,0.07203,344,3903,0.06392,0.08014
2008,North Rhine-Westphalia,Seldom,0.23809,1138,3903,0.22473,0.25146
2008,North Rhine-Westphalia,Never,0.47836,2223,3903,0.46268,0.49403
2008,Hesse,At least once per week,0.06803,83,1308,0.05438,0.08168
2008,Hesse,At least once per month,0.05543,98,1308,0.04303,0.06784
2008,Hesse,Seldom,0.23529,413,1308,0.21230,0.25829
2008,Hesse,Never,0.45295,714,1308,0.42596,0.47994
2008,"Rhineland-Palatinate, Saarland",At least once per week,0.02739,49,1092,0.01770,0.03707
2008,"Rhineland-Palatinate, Saarland",At least once per month,0.07492,97,1092,0.05930,0.09055
2008,"Rhineland-Palatinate, Saarland",Seldom,0.22840,292,1092,0.20349,0.25331
2008,"Rhineland-Palatinate, Saarland",Never,0.48886,654,1092,0.45919,0.51852
2008,Baden-Wuerttemberg,At least once per week,0.03766,114,2337,0.02994,0.04538
2008,Baden-Wuerttemberg,At least once per month,0.08318,220,2337,0.07198,0.09438
2008,Baden-Wuerttemberg,Seldom,0.23846,726,2337,0.22118,0.25575
2008,Baden-Wuerttemberg,Never,0.45332,1277,2337,0.43313,0.47351
2008,Bavaria,At least once per week,0.04439,143,2731,0.03667,0.05212
2008,Bavaria,At least once per month,0.06556,245,2731,0.05628,0.07485
2008,Bavaria,Seldom,0.24666,847,2731,0.23048,0.26283
2008,Bavaria,Never,0.46997,1496,2731,0.45125,0.48870
2008,Berlin,At least once per month,0.05513,47,703,0.03825,0.07201
2008,Berlin,Seldom,0.23841,220,703,0.20689,0.26993
2008,Berlin,Never,0.54768,436,703,0.51086,0.58450
2008,Brandenburg,At least once per week,0.02996,35,816,0.01826,0.04167
2008,Brandenburg,At least once per month,0.04680,42,816,0.03230,0.06130
2008,Brandenburg,Seldom,0.25051,239,816,0.22077,0.28026
2008,Brandenburg,Never,0.52832,500,816,0.49404,0.56259
2008,Mecklenburg-Western Pomerania,At least once per month,0.07596,37,475,0.05211,0.09981
2008,Mecklenburg-Western Pomerania,Seldom,0.23001,142,475,0.19212,0.26789
2008,Mecklenburg-Western Pomerania,Never,0.55416,296,475,0.50941,0.59890
2008,Saxony,At least once per week,0.03902,49,1428,0.02898,0.04907
2008,Saxony,At least once per month,0.04790,79,1428,0.03682,0.05898
2008,Saxony,Seldom,0.24976,419,1428,0.22730,0.27222
2008,Saxony,Never,0.52750,881,1428,0.50160,0.55341
2008,Saxony-Anhalt,At least once per week,0.02862,31,809,0.01712,0.04011
2008,Saxony-Anhalt,At least once per month,0.06172,55,809,0.04512,0.07831
2008,Saxony-Anhalt,Seldom,0.25561,252,809,0.22553,0.28569
2008,Saxony-Anhalt,Never,0.52929,471,809,0.49487,0.56371
2008,Thuringa,At least once per week,0.06217,59,872,0.04614,0.07821
2008,Thuringa,At least once per month,0.06861,64,872,0.05182,0.08540
2008,Thuringa,Seldom,0.23089,231,872,0.20291,0.25888
2008,Thuringa,Never,0.51300,518,872,0.47981,0.54620
2013,Schleswig-Holstein,At least once per week,0.04039,57,902,0.02753,0.05324
2013,Schleswig-Holstein,At least once per month,0.07309,85,902,0.05609,0.09008
2013,Schleswig-Holstein,Seldom,0.26305,286,902,0.23430,0.29180
2013,Schleswig-Holstein,Never,0.39844,474,902,0.36647,0.43041
2013,Hamburg,At least once per month,0.07072,39,386,0.04511,0.09633
2013,Hamburg,Seldom,0.22655,107,386,0.18474,0.26837
2013,Hamburg,Never,0.42792,240,386,0.37850,0.47735
2013,Lower Saxony,At least once per week,0.05415,170,2438,0.04517,0.06314
2013,Lower Saxony,At least once per month,0.08311,272,2438,0.07215,0.09407
2013,Lower Saxony,Seldom,0.24895,805,2438,0.23178,0.26612
2013,Lower Saxony,Never,0.37487,1191,2438,0.35565,0.39409
2013,Bremen,Seldom,0.25550,67,150,0.18547,0.32554
2013,Bremen,Never,0.38399,83,150,0.30590,0.46209
2013,North Rhine-Westphalia,At least once per week,0.04754,364,5063,0.04168,0.05341
2013,North Rhine-Westphalia,At least once per month,0.07534,506,5063,0.06807,0.08261
2013,North Rhine-Westphalia,Seldom,0.21582,1464,5063,0.20449,0.22716
2013,North Rhine-Westphalia,Never,0.39297,2729,5063,0.37951,0.40642
2013,Hesse,At least once per week,0.04344,122,1747,0.03388,0.05300
2013,Hesse,At least once per month,0.06830,168,1747,0.05646,0.08013
2013,Hesse,Seldom,0.23267,546,1747,0.21285,0.25249
2013,Hesse,Never,0.39172,911,1747,0.36882,0.41462
2013,"Rhineland-Palatinate, Saarland",At least once per week,0.05105,89,1406,0.03954,0.06256
2013,"Rhineland-Palatinate, Saarland",At least once per month,0.07605,142,1406,0.06219,0.08991
2013,"Rhineland-Palatinate, Saarland",Seldom,0.22220,399,1406,0.20046,0.24394
2013,"Rhineland-Palatinate, Saarland",Never,0.40514,776,1406,0.37947,0.43081
2013,Baden-Wuerttemberg,At least once per week,0.04112,204,2989,0.03400,0.04824
2013,Baden-Wuerttemberg,At least once per month,0.06844,302,2989,0.05939,0.07749
2013,Baden-Wuerttemberg,Seldom,0.20918,931,2989,0.19460,0.22377
2013,Baden-Wuerttemberg,Never,0.40232,1552,2989,0.38474,0.41991
2013,Bavaria,At least once per week,0.04985,305,3986,0.04310,0.05661
2013,Bavaria,At least once per month,0.06452,433,3986,0.05689,0.07215
2013,Bavaria,Seldom,0.22787,1210,3986,0.21485,0.24089
2013,Bavaria,Never,0.40326,2038,3986,0.38803,0.41849
2013,Berlin,At least once per month,0.04052,62,951,0.02798,0.05306
2013,Berlin,Seldom,0.19624,290,951,0.17099,0.22150
2013,Berlin,Never,0.50691,599,951,0.47512,0.53870
2013,Brandenburg,At least once per month,0.07190,76,984,0.05575,0.08805
2013,Brandenburg,Seldom,0.23275,318,984,0.20633,0.25917
2013,Brandenburg,Never,0.49164,590,984,0.46039,0.52289
2013,Mecklenburg-Western Pomerania,At least once per month,0.07813,56,563,0.05594,0.10032
2013,Mecklenburg-Western Pomerania,Seldom,0.24755,169,563,0.21187,0.28324
2013,Mecklenburg-Western Pomerania,Never,0.49044,338,563,0.44911,0.53177
2013,Saxony,At least once per week,0.05790,97,1698,0.04679,0.06901
2013,Saxony,At least once per month,0.06047,131,1698,0.04913,0.07181
2013,Saxony,Seldom,0.26428,484,1698,0.24330,0.28526
2013,Saxony,Never,0.45555,986,1698,0.43185,0.47924
2013,Saxony-Anhalt,At least once per week,0.02838,42,958,0.01786,0.03890
2013,Saxony-Anhalt,At least once per month,0.07885,73,958,0.06177,0.09592
2013,Saxony-Anhalt,Seldom,0.22497,261,958,0.19851,0.25142
2013,Saxony-Anhalt,Never,0.49897,582,958,0.46729,0.53064
2013,Thuringa,At least once per week,0.04627,57,989,0.03317,0.05937
2013,Thuringa,At least once per month,0.06271,70,989,0.04759,0.07783
2013,Thuringa,Seldom,0.25921,294,989,0.23189,0.28654
2013,Thuringa,Never,0.46676,568,989,0.43565,0.49787
2017,Schleswig-Holstein,Seldom,0.00178,48,216,-0.00386,0.00743
2017,Schleswig-Holstein,Never,0.00558,168,216,-0.00438,0.01554
2017,Hamburg,Never,0.00344,60,60,-0.01150,0.01837
2017,Lower Saxony,At least once per week,0.00037,37,483,-0.00135,0.00208
2017,Lower Saxony,Seldom,0.00124,127,483,-0.00190,0.00439
2017,Lower Saxony,Never,0.00489,319,483,-0.00134,0.01111
2017,North Rhine-Westphalia,At least once per week,0.00046,49,951,-0.00090,0.00182
2017,North Rhine-Westphalia,At least once per month,0.00031,46,951,-0.00081,0.00142
2017,North Rhine-Westphalia,Seldom,0.00111,124,951,-0.00101,0.00323
2017,North Rhine-Westphalia,Never,0.00525,732,951,0.00066,0.00985
2017,Hesse,Never,0.00391,289,289,-0.00330,0.01111
2017,"Rhineland-Palatinate, Saarland",Seldom,0.00105,42,230,-0.00315,0.00525
2017,"Rhineland-Palatinate, Saarland",Never,0.00471,188,230,-0.00416,0.01357
2017,Baden-Wuerttemberg,At least once per month,0.00040,40,431,-0.00148,0.00228
2017,Baden-Wuerttemberg,Seldom,0.00063,65,431,-0.00174,0.00300
2017,Baden-Wuerttemberg,Never,0.00281,326,431,-0.00219,0.00782
2017,Bavaria,Seldom,0.00051,59,361,-0.00182,0.00283
2017,Bavaria,Never,0.00243,302,361,-0.00266,0.00751
2017,Berlin,Never,0.00215,68,68,-0.00894,0.01324
2017,Brandenburg,Never,0.00323,81,81,-0.00921,0.01568
2017,Saxony,Never,0.00330,117,117,-0.00714,0.01373
2017,Saxony-Anhalt,Never,0.00605,92,92,-0.00988,0.02199
2017,Thuringa,Never,0.00333,64,64,-0.01090,0.01757
2018,Schleswig-Holstein,Never,0.00395,86,86,-0.00938,0.01728
2018,Lower Saxony,At least once per week,0.00051,34,394,-0.00173,0.00276
2018,Lower Saxony,At least once per month,0.00051,45,394,-0.00172,0.00273
2018,Lower Saxony,Seldom,0.00209,127,394,-0.00243,0.00661
2018,Lower Saxony,Never,0.00339,188,394,-0.00236,0.00913
2018,Bremen,Never,0.00680,38,38,-0.01968,0.03328
2018,North Rhine-Westphalia,At least once per week,0.00044,56,738,-0.00108,0.00197
2018,North Rhine-Westphalia,At least once per month,0.00065,81,738,-0.00119,0.00249
2018,North Rhine-Westphalia,Seldom,0.00128,159,738,-0.00130,0.00387
2018,North Rhine-Westphalia,Never,0.00404,442,738,-0.00054,0.00862
2018,Hesse,Seldom,0.00059,38,318,-0.00208,0.00325
2018,Hesse,Never,0.00453,280,318,-0.00286,0.01192
2018,"Rhineland-Palatinate, Saarland",Seldom,0.00119,36,170,-0.00401,0.00638
2018,"Rhineland-Palatinate, Saarland",Never,0.00479,134,170,-0.00562,0.01520
2018,Baden-Wuerttemberg,At least once per month,0.00057,39,316,-0.00206,0.00320
2018,Baden-Wuerttemberg,Seldom,0.00129,89,316,-0.00267,0.00525
2018,Baden-Wuerttemberg,Never,0.00205,188,316,-0.00295,0.00705
2018,Bavaria,Seldom,0.00065,43,266,-0.00242,0.00371
2018,Bavaria,Never,0.00225,223,266,-0.00346,0.00796
2018,Berlin,Never,0.00411,88,88,-0.00933,0.01755
2018,Brandenburg,Never,0.00337,67,67,-0.01061,0.01736
2018,Mecklenburg-Western Pomerania,Never,0.00311,31,31,-0.01682,0.02305
2018,Saxony,Never,0.00286,93,93,-0.00806,0.01379
2018,Saxony-Anhalt,Never,0.00596,69,69,-0.01234,0.02427
2018,Thuringa,Never,0.00294,47,47,-0.01271,0.01859
2019,Schleswig-Holstein,At least once per week,0.04848,84,1123,0.03591,0.06105
2019,Schleswig-Holstein,At least once per month,0.07970,108,1123,0.06385,0.09555
2019,Schleswig-Holstein,Seldom,0.27323,354,1123,0.24715,0.29930
2019,Schleswig-Holstein,Never,0.40699,577,1123,0.37824,0.43573
2019,Hamburg,At least once per month,0.07961,52,556,0.05709,0.10213
2019,Hamburg,Seldom,0.20043,146,556,0.16712,0.23374
2019,Hamburg,Never,0.50954,358,556,0.46795,0.55113
2019,Lower Saxony,At least once per week,0.05083,237,2841,0.04275,0.05891
2019,Lower Saxony,At least once per month,0.10393,337,2841,0.09271,0.11516
2019,Lower Saxony,Seldom,0.25876,878,2841,0.24265,0.27486
2019,Lower Saxony,Never,0.41833,1389,2841,0.40019,0.43647
2019,Bremen,At least once per month,0.07127,31,275,0.04080,0.10173
2019,Bremen,Seldom,0.34968,118,275,0.29321,0.40614
2019,Bremen,Never,0.41619,126,275,0.35782,0.47455
2019,North Rhine-Westphalia,At least once per week,0.04999,403,6148,0.04454,0.05543
2019,North Rhine-Westphalia,At least once per month,0.08561,625,6148,0.07862,0.09261
2019,North Rhine-Westphalia,Seldom,0.23125,1710,6148,0.22071,0.24179
2019,North Rhine-Westphalia,Never,0.47402,3410,6148,0.46154,0.48650
2019,Hesse,At least once per week,0.04502,161,1976,0.03588,0.05417
2019,Hesse,At least once per month,0.08645,217,1976,0.07405,0.09884
2019,Hesse,Seldom,0.25243,574,1976,0.23327,0.27159
2019,Hesse,Never,0.45152,1024,1976,0.42958,0.47347
2019,"Rhineland-Palatinate, Saarland",At least once per week,0.03674,102,1640,0.02763,0.04584
2019,"Rhineland-Palatinate, Saarland",At least once per month,0.08625,154,1640,0.07266,0.09984
2019,"Rhineland-Palatinate, Saarland",Seldom,0.24337,446,1640,0.22259,0.26414
2019,"Rhineland-Palatinate, Saarland",Never,0.47381,938,1640,0.44964,0.49799
2019,Baden-Wuerttemberg,At least once per week,0.04144,180,3142,0.03447,0.04841
2019,Baden-Wuerttemberg,At least once per month,0.08170,319,3142,0.07212,0.09128
2019,Baden-Wuerttemberg,Seldom,0.25184,971,3142,0.23665,0.26702
2019,Baden-Wuerttemberg,Never,0.44139,1672,3142,0.42403,0.45876
2019,Bavaria,At least once per week,0.05296,322,4277,0.04625,0.05967
2019,Bavaria,At least once per month,0.09319,453,4277,0.08448,0.10190
2019,Bavaria,Seldom,0.23419,1256,4277,0.22150,0.24689
2019,Bavaria,Never,0.44846,2246,4277,0.43355,0.46336
2019,Berlin,At least once per week,0.01820,40,1129,0.01040,0.02600
2019,Berlin,At least once per month,0.04346,70,1129,0.03156,0.05536
2019,Berlin,Seldom,0.29984,370,1129,0.27310,0.32658
2019,Berlin,Never,0.49081,649,1129,0.46164,0.51999
2019,Brandenburg,At least once per week,0.03511,40,1190,0.02465,0.04557
2019,Brandenburg,At least once per month,0.07823,119,1190,0.06297,0.09350
2019,Brandenburg,Seldom,0.29296,406,1190,0.26709,0.31883
2019,Brandenburg,Never,0.40112,625,1190,0.37326,0.42898
2019,Mecklenburg-Western Pomerania,At least once per week,0.04594,40,643,0.02975,0.06214
