year,age_gr,bula_h,pli0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,66 and older,Lower Saxony,Never,0.85049,98,98,0.77953,0.92146
1990,66 and older,North Rhine-Westphalia,Never,0.90580,213,213,0.86648,0.94512
1990,66 and older,Hesse,Never,0.81560,87,87,0.73364,0.89757
1990,66 and older,"Rhineland-Palatinate, Saarland",Never,0.91875,83,83,0.85961,0.97789
1990,66 and older,Baden-Wuerttemberg,Never,0.83591,135,135,0.77320,0.89862
1990,66 and older,Bavaria,Never,0.83923,165,165,0.78301,0.89545
1990,66 and older,Berlin,Never,0.78413,34,34,0.64375,0.92450
1995,17-29 y.,Schleswig-Holstein,Never,0.46789,36,36,0.30258,0.63320
1995,17-29 y.,Lower Saxony,At least once per month,0.16469,41,248,0.11844,0.21095
1995,17-29 y.,Lower Saxony,Seldom,0.37840,97,248,0.31792,0.43889
1995,17-29 y.,Lower Saxony,Never,0.38512,110,248,0.32443,0.44581
1995,17-29 y.,North Rhine-Westphalia,At least once per week,0.09774,61,660,0.07507,0.12041
1995,17-29 y.,North Rhine-Westphalia,At least once per month,0.14831,91,660,0.12117,0.17544
1995,17-29 y.,North Rhine-Westphalia,Seldom,0.33861,207,660,0.30248,0.37474
1995,17-29 y.,North Rhine-Westphalia,Never,0.39446,301,660,0.35715,0.43178
1995,17-29 y.,Hesse,At least once per month,0.15654,31,208,0.10704,0.20604
1995,17-29 y.,Hesse,Seldom,0.33539,72,208,0.27108,0.39971
1995,17-29 y.,Hesse,Never,0.35388,105,208,0.28874,0.41902
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.28979,45,137,0.21354,0.36604
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.52384,92,137,0.43990,0.60778
1995,17-29 y.,Baden-Wuerttemberg,At least once per week,0.06247,42,514,0.04153,0.08342
1995,17-29 y.,Baden-Wuerttemberg,At least once per month,0.19273,104,514,0.15860,0.22686
1995,17-29 y.,Baden-Wuerttemberg,Seldom,0.35537,175,514,0.31395,0.39679
1995,17-29 y.,Baden-Wuerttemberg,Never,0.37687,193,514,0.33494,0.41881
1995,17-29 y.,Bavaria,At least once per week,0.10739,44,443,0.07853,0.13626
1995,17-29 y.,Bavaria,At least once per month,0.11664,54,443,0.08671,0.14656
1995,17-29 y.,Bavaria,Seldom,0.37923,167,443,0.33399,0.42446
1995,17-29 y.,Bavaria,Never,0.37784,178,443,0.33264,0.42304
1995,17-29 y.,Berlin,Seldom,0.22910,31,109,0.14984,0.30836
1995,17-29 y.,Berlin,Never,0.59590,78,109,0.50335,0.68845
1995,17-29 y.,Brandenburg,Seldom,0.25632,40,117,0.17686,0.33577
1995,17-29 y.,Brandenburg,Never,0.61006,77,117,0.52130,0.69882
1995,17-29 y.,Mecklenburg-Western Pomerania,Seldom,0.34460,37,92,0.24696,0.44224
1995,17-29 y.,Mecklenburg-Western Pomerania,Never,0.51897,55,92,0.41631,0.62163
1995,17-29 y.,Saxony,Seldom,0.33692,84,197,0.27075,0.40310
1995,17-29 y.,Saxony,Never,0.49270,113,197,0.42271,0.56269
1995,17-29 y.,Saxony-Anhalt,Seldom,0.38767,64,129,0.30327,0.47208
1995,17-29 y.,Saxony-Anhalt,Never,0.43883,65,129,0.35286,0.52480
1995,17-29 y.,Thuringa,Seldom,0.34815,56,120,0.26255,0.43374
1995,17-29 y.,Thuringa,Never,0.47122,64,120,0.38153,0.56091
1995,30-45 y.,Schleswig-Holstein,Seldom,0.43272,36,81,0.32415,0.54129
1995,30-45 y.,Schleswig-Holstein,Never,0.42948,45,81,0.32100,0.53795
1995,30-45 y.,Lower Saxony,Seldom,0.37694,118,291,0.32116,0.43271
1995,30-45 y.,Lower Saxony,Never,0.48702,173,291,0.42949,0.54455
1995,30-45 y.,North Rhine-Westphalia,At least once per week,0.06479,55,889,0.04860,0.08098
1995,30-45 y.,North Rhine-Westphalia,At least once per month,0.08665,73,889,0.06815,0.10515
1995,30-45 y.,North Rhine-Westphalia,Seldom,0.34085,279,889,0.30967,0.37202
1995,30-45 y.,North Rhine-Westphalia,Never,0.50327,482,889,0.47038,0.53615
1995,30-45 y.,Hesse,Seldom,0.37937,92,263,0.32061,0.43812
1995,30-45 y.,Hesse,Never,0.48680,171,263,0.42628,0.54732
1995,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.29574,76,224,0.23584,0.35563
1995,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.56858,148,224,0.50357,0.63358
1995,30-45 y.,Baden-Wuerttemberg,At least once per month,0.12276,66,537,0.09498,0.15055
1995,30-45 y.,Baden-Wuerttemberg,Seldom,0.30669,167,537,0.26765,0.34572
1995,30-45 y.,Baden-Wuerttemberg,Never,0.50065,304,537,0.45832,0.54298
1995,30-45 y.,Bavaria,At least once per month,0.09981,58,524,0.07412,0.12550
1995,30-45 y.,Bavaria,Seldom,0.31227,164,524,0.27255,0.35198
1995,30-45 y.,Bavaria,Never,0.52987,302,524,0.48709,0.57265
1995,30-45 y.,Berlin,Seldom,0.37118,64,181,0.30060,0.44176
1995,30-45 y.,Berlin,Never,0.58052,117,181,0.50843,0.65261
1995,30-45 y.,Brandenburg,Seldom,0.28210,54,199,0.21942,0.34479
1995,30-45 y.,Brandenburg,Never,0.67594,145,199,0.61075,0.74113
1995,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.32444,37,116,0.23887,0.41000
1995,30-45 y.,Mecklenburg-Western Pomerania,Never,0.57325,79,116,0.48285,0.66365
1995,30-45 y.,Saxony,Seldom,0.26674,103,344,0.21993,0.31354
1995,30-45 y.,Saxony,Never,0.63929,241,344,0.58847,0.69011
1995,30-45 y.,Saxony-Anhalt,Seldom,0.26759,65,202,0.20639,0.32879
1995,30-45 y.,Saxony-Anhalt,Never,0.63960,137,202,0.57323,0.70598
1995,30-45 y.,Thuringa,Seldom,0.27177,70,206,0.21087,0.33267
1995,30-45 y.,Thuringa,Never,0.56737,136,206,0.49955,0.63520
1995,46-65 y.,Schleswig-Holstein,Never,0.62318,58,58,0.49737,0.74898
1995,46-65 y.,Lower Saxony,Seldom,0.27553,82,279,0.22301,0.32805
1995,46-65 y.,Lower Saxony,Never,0.59442,197,279,0.53670,0.65214
1995,46-65 y.,North Rhine-Westphalia,At least once per week,0.06419,39,743,0.04655,0.08183
1995,46-65 y.,North Rhine-Westphalia,At least once per month,0.05842,44,743,0.04154,0.07529
1995,46-65 y.,North Rhine-Westphalia,Seldom,0.26448,179,743,0.23274,0.29621
1995,46-65 y.,North Rhine-Westphalia,Never,0.60847,481,743,0.57335,0.64359
1995,46-65 y.,Hesse,Seldom,0.21713,57,259,0.16682,0.26744
1995,46-65 y.,Hesse,Never,0.63730,202,259,0.57864,0.69597
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.22732,39,158,0.16176,0.29288
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.65901,119,158,0.58486,0.73316
1995,46-65 y.,Baden-Wuerttemberg,At least once per month,0.05640,32,490,0.03595,0.07685
1995,46-65 y.,Baden-Wuerttemberg,Seldom,0.28343,129,490,0.24348,0.32337
1995,46-65 y.,Baden-Wuerttemberg,Never,0.62428,329,490,0.58136,0.66721
1995,46-65 y.,Bavaria,Seldom,0.21768,101,438,0.17899,0.25637
1995,46-65 y.,Bavaria,Never,0.66918,337,438,0.62507,0.71330
1995,46-65 y.,Berlin,Seldom,0.23345,38,177,0.17095,0.29595
1995,46-65 y.,Berlin,Never,0.71487,139,177,0.64817,0.78157
1995,46-65 y.,Brandenburg,Seldom,0.30002,55,161,0.22901,0.37103
1995,46-65 y.,Brandenburg,Never,0.60996,106,161,0.53438,0.68554
1995,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.25758,38,133,0.18298,0.33219
1995,46-65 y.,Mecklenburg-Western Pomerania,Never,0.65379,95,133,0.57262,0.73495
1995,46-65 y.,Saxony,Seldom,0.24698,92,326,0.20010,0.29387
1995,46-65 y.,Saxony,Never,0.68493,234,326,0.63442,0.73543
1995,46-65 y.,Saxony-Anhalt,Seldom,0.19645,49,207,0.14220,0.25071
1995,46-65 y.,Saxony-Anhalt,Never,0.69076,158,207,0.62764,0.75387
1995,46-65 y.,Thuringa,Seldom,0.26399,56,170,0.19753,0.33045
1995,46-65 y.,Thuringa,Never,0.62580,114,170,0.55284,0.69876
1995,66 and older,Lower Saxony,Never,0.78953,92,92,0.70577,0.87329
1995,66 and older,North Rhine-Westphalia,Never,0.82586,221,221,0.77575,0.87598
1995,66 and older,Hesse,Never,0.86846,98,98,0.80120,0.93572
1995,66 and older,"Rhineland-Palatinate, Saarland",Never,0.95020,98,98,0.90691,0.99349
1995,66 and older,Baden-Wuerttemberg,Never,0.86540,160,160,0.81235,0.91845
1995,66 and older,Bavaria,Never,0.78801,157,157,0.72387,0.85215
1995,66 and older,Berlin,Never,0.95640,57,57,0.90291,1.00988
1995,66 and older,Brandenburg,Never,0.83056,56,56,0.73141,0.92970
1995,66 and older,Saxony,Never,0.93358,122,122,0.88922,0.97795
1995,66 and older,Saxony-Anhalt,Never,0.87253,67,67,0.79207,0.95299
1995,66 and older,Thuringa,Never,0.90181,65,65,0.82891,0.97472
1998,17-29 y.,Lower Saxony,At least once per month,0.14961,36,243,0.10467,0.19455
1998,17-29 y.,Lower Saxony,Seldom,0.44531,114,243,0.38269,0.50792
1998,17-29 y.,Lower Saxony,Never,0.28852,93,243,0.23143,0.34560
1998,17-29 y.,North Rhine-Westphalia,At least once per week,0.07197,43,624,0.05168,0.09227
1998,17-29 y.,North Rhine-Westphalia,At least once per month,0.13832,76,624,0.11121,0.16543
1998,17-29 y.,North Rhine-Westphalia,Seldom,0.36727,230,624,0.32942,0.40512
1998,17-29 y.,North Rhine-Westphalia,Never,0.41453,275,624,0.37584,0.45321
1998,17-29 y.,Hesse,Seldom,0.38709,72,148,0.30835,0.46584
1998,17-29 y.,Hesse,Never,0.36740,76,148,0.28946,0.44533
1998,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.36043,52,132,0.27821,0.44265
1998,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.44219,80,132,0.35714,0.52724
1998,17-29 y.,Baden-Wuerttemberg,At least once per week,0.09082,37,433,0.06372,0.11792
1998,17-29 y.,Baden-Wuerttemberg,At least once per month,0.15608,72,433,0.12185,0.19030
1998,17-29 y.,Baden-Wuerttemberg,Seldom,0.37306,157,433,0.32745,0.41867
1998,17-29 y.,Baden-Wuerttemberg,Never,0.35905,167,433,0.31381,0.40429
1998,17-29 y.,Bavaria,At least once per week,0.10300,41,407,0.07343,0.13256
1998,17-29 y.,Bavaria,At least once per month,0.13468,57,407,0.10147,0.16789
1998,17-29 y.,Bavaria,Seldom,0.38364,151,407,0.33634,0.43094
1998,17-29 y.,Bavaria,Never,0.35883,158,407,0.31218,0.40549
1998,17-29 y.,Berlin,Seldom,0.35442,33,90,0.25504,0.45380
1998,17-29 y.,Berlin,Never,0.52313,57,90,0.41936,0.62690
1998,17-29 y.,Brandenburg,Seldom,0.36260,56,125,0.27798,0.44722
1998,17-29 y.,Brandenburg,Never,0.48378,69,125,0.39582,0.57174
1998,17-29 y.,Mecklenburg-Western Pomerania,Seldom,0.40018,38,75,0.28855,0.51181
1998,17-29 y.,Mecklenburg-Western Pomerania,Never,0.31677,37,75,0.21077,0.42276
1998,17-29 y.,Saxony,Seldom,0.31977,92,213,0.25699,0.38255
1998,17-29 y.,Saxony,Never,0.51570,121,213,0.44843,0.58297
1998,17-29 y.,Saxony-Anhalt,Seldom,0.38137,61,120,0.29410,0.46864
1998,17-29 y.,Saxony-Anhalt,Never,0.40160,59,120,0.31352,0.48968
1998,17-29 y.,Thuringa,Seldom,0.27590,56,129,0.19847,0.35333
1998,17-29 y.,Thuringa,Never,0.47338,73,129,0.38688,0.55987
1998,30-45 y.,Schleswig-Holstein,Seldom,0.33226,40,98,0.23852,0.42600
1998,30-45 y.,Schleswig-Holstein,Never,0.40671,58,98,0.30896,0.50447
1998,30-45 y.,Lower Saxony,At least once per month,0.10617,44,403,0.07605,0.13628
1998,30-45 y.,Lower Saxony,Seldom,0.39017,149,403,0.34249,0.43786
1998,30-45 y.,Lower Saxony,Never,0.45003,210,403,0.40139,0.49866
1998,30-45 y.,North Rhine-Westphalia,At least once per week,0.07038,64,973,0.05430,0.08646
1998,30-45 y.,North Rhine-Westphalia,At least once per month,0.08893,79,973,0.07103,0.10682
1998,30-45 y.,North Rhine-Westphalia,Seldom,0.39438,370,973,0.36365,0.42510
1998,30-45 y.,North Rhine-Westphalia,Never,0.44112,460,973,0.40991,0.47234
1998,30-45 y.,Hesse,Seldom,0.39834,111,264,0.33918,0.45751
1998,30-45 y.,Hesse,Never,0.45863,153,264,0.39841,0.51885
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.32876,102,240,0.26920,0.38832
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.46084,138,240,0.39765,0.52404
1998,30-45 y.,Baden-Wuerttemberg,At least once per week,0.08542,44,640,0.06375,0.10709
1998,30-45 y.,Baden-Wuerttemberg,At least once per month,0.11020,69,640,0.08592,0.13448
1998,30-45 y.,Baden-Wuerttemberg,Seldom,0.35916,241,640,0.32196,0.39636
1998,30-45 y.,Baden-Wuerttemberg,Never,0.43914,286,640,0.40066,0.47762
1998,30-45 y.,Bavaria,At least once per week,0.04159,34,630,0.02598,0.05719
1998,30-45 y.,Bavaria,At least once per month,0.07414,53,630,0.05366,0.09461
1998,30-45 y.,Bavaria,Seldom,0.36254,221,630,0.32497,0.40011
1998,30-45 y.,Bavaria,Never,0.51468,322,630,0.47562,0.55374
1998,30-45 y.,Berlin,Seldom,0.30679,60,170,0.23727,0.37632
1998,30-45 y.,Berlin,Never,0.60926,110,170,0.53570,0.68282
1998,30-45 y.,Brandenburg,Seldom,0.26235,55,177,0.19735,0.32734
1998,30-45 y.,Brandenburg,Never,0.66210,122,177,0.59222,0.73198
1998,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.38111,48,117,0.29273,0.46949
1998,30-45 y.,Mecklenburg-Western Pomerania,Never,0.49049,69,117,0.39951,0.58146
1998,30-45 y.,Saxony,At least once per month,0.08202,32,364,0.05379,0.11025
1998,30-45 y.,Saxony,Seldom,0.28537,111,364,0.23892,0.33183
1998,30-45 y.,Saxony,Never,0.56894,221,364,0.51800,0.61989
1998,30-45 y.,Saxony-Anhalt,Seldom,0.38327,77,178,0.31164,0.45490
1998,30-45 y.,Saxony-Anhalt,Never,0.46834,101,178,0.39483,0.54186
1998,30-45 y.,Thuringa,Seldom,0.30381,74,213,0.24190,0.36572
1998,30-45 y.,Thuringa,Never,0.54664,139,213,0.47962,0.61365
1998,46-65 y.,Schleswig-Holstein,Seldom,0.38139,37,91,0.28103,0.48174
1998,46-65 y.,Schleswig-Holstein,Never,0.50766,54,91,0.40437,0.61095
1998,46-65 y.,Hamburg,Never,0.66930,37,37,0.51562,0.82299
1998,46-65 y.,Lower Saxony,Seldom,0.31852,112,310,0.26657,0.37047
1998,46-65 y.,Lower Saxony,Never,0.54018,198,310,0.48461,0.59575
1998,46-65 y.,North Rhine-Westphalia,At least once per week,0.04448,32,873,0.03080,0.05817
1998,46-65 y.,North Rhine-Westphalia,At least once per month,0.07757,54,873,0.05982,0.09533
1998,46-65 y.,North Rhine-Westphalia,Seldom,0.28081,234,873,0.25099,0.31064
1998,46-65 y.,North Rhine-Westphalia,Never,0.58486,553,873,0.55215,0.61757
1998,46-65 y.,Hesse,Seldom,0.24433,68,270,0.19298,0.29568
1998,46-65 y.,Hesse,Never,0.62217,202,270,0.56423,0.68011
1998,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.25194,50,194,0.19069,0.31319
1998,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.63930,144,194,0.57155,0.70705
1998,46-65 y.,Baden-Wuerttemberg,At least once per month,0.05941,33,497,0.03861,0.08022
1998,46-65 y.,Baden-Wuerttemberg,Seldom,0.30254,128,497,0.26212,0.34297
1998,46-65 y.,Baden-Wuerttemberg,Never,0.58794,336,497,0.54463,0.63126
1998,46-65 y.,Bavaria,At least once per month,0.05844,33,516,0.03818,0.07869
1998,46-65 y.,Bavaria,Seldom,0.27965,146,516,0.24089,0.31842
1998,46-65 y.,Bavaria,Never,0.60649,337,516,0.56429,0.64868
1998,46-65 y.,Berlin,Seldom,0.33625,54,152,0.26090,0.41161
1998,46-65 y.,Berlin,Never,0.58028,98,152,0.50156,0.65900
1998,46-65 y.,Brandenburg,Seldom,0.28608,65,203,0.22376,0.34841
1998,46-65 y.,Brandenburg,Never,0.66563,138,203,0.60057,0.73069
1998,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.28870,42,131,0.21080,0.36659
1998,46-65 y.,Mecklenburg-Western Pomerania,Never,0.63778,89,131,0.55515,0.72040
1998,46-65 y.,Saxony,Seldom,0.27713,105,361,0.23089,0.32336
1998,46-65 y.,Saxony,Never,0.65889,256,361,0.60991,0.70786
1998,46-65 y.,Saxony-Anhalt,Seldom,0.24565,63,224,0.18915,0.30215
1998,46-65 y.,Saxony-Anhalt,Never,0.64419,161,224,0.58135,0.70703
1998,46-65 y.,Thuringa,Seldom,0.27948,68,201,0.21728,0.34167
1998,46-65 y.,Thuringa,Never,0.63860,133,201,0.57201,0.70518
1998,66 and older,Schleswig-Holstein,Never,0.72001,42,42,0.58257,0.85745
1998,66 and older,Lower Saxony,Never,0.75723,105,105,0.67483,0.83964
1998,66 and older,North Rhine-Westphalia,Seldom,0.10740,44,321,0.07347,0.14132
1998,66 and older,North Rhine-Westphalia,Never,0.79645,277,321,0.75233,0.84056
1998,66 and older,Hesse,Never,0.80617,105,105,0.73020,0.88214
1998,66 and older,"Rhineland-Palatinate, Saarland",Never,0.87716,115,115,0.81691,0.93742
1998,66 and older,Baden-Wuerttemberg,Never,0.81954,171,171,0.76173,0.87735
1998,66 and older,Bavaria,Seldom,0.15728,41,263,0.11319,0.20136
1998,66 and older,Bavaria,Never,0.79377,222,263,0.74478,0.84276
1998,66 and older,Berlin,Never,0.85403,55,55,0.75985,0.94820
1998,66 and older,Brandenburg,Never,0.83255,58,58,0.73562,0.92948
1998,66 and older,Saxony,Never,0.86191,128,128,0.80191,0.92191
1998,66 and older,Saxony-Anhalt,Never,0.83561,74,74,0.75059,0.92063
1998,66 and older,Thuringa,Never,0.87457,83,83,0.80289,0.94626
2003,17-29 y.,Schleswig-Holstein,Seldom,0.35357,40,78,0.24678,0.46035
2003,17-29 y.,Schleswig-Holstein,Never,0.39024,38,78,0.28128,0.49920
2003,17-29 y.,Lower Saxony,At least once per week,0.10393,36,327,0.07080,0.13706
2003,17-29 y.,Lower Saxony,At least once per month,0.16495,56,327,0.12466,0.20524
2003,17-29 y.,Lower Saxony,Seldom,0.36672,115,327,0.31441,0.41904
2003,17-29 y.,Lower Saxony,Never,0.36098,120,327,0.30884,0.41311
2003,17-29 y.,North Rhine-Westphalia,At least once per week,0.08671,73,765,0.06675,0.10666
2003,17-29 y.,North Rhine-Westphalia,At least once per month,0.13633,108,765,0.11200,0.16066
2003,17-29 y.,North Rhine-Westphalia,Seldom,0.30151,246,765,0.26897,0.33406
2003,17-29 y.,North Rhine-Westphalia,Never,0.43748,338,765,0.40231,0.47266
2003,17-29 y.,Hesse,At least once per month,0.14417,39,219,0.09754,0.19080
2003,17-29 y.,Hesse,Seldom,0.27224,81,219,0.21315,0.33133
2003,17-29 y.,Hesse,Never,0.44499,99,219,0.37902,0.51096
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.32349,71,182,0.25533,0.39164
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.48078,111,182,0.40799,0.55357
2003,17-29 y.,Baden-Wuerttemberg,At least once per week,0.10814,51,507,0.08108,0.13520
2003,17-29 y.,Baden-Wuerttemberg,At least once per month,0.11942,72,507,0.09117,0.14768
2003,17-29 y.,Baden-Wuerttemberg,Seldom,0.29529,166,507,0.25554,0.33503
2003,17-29 y.,Baden-Wuerttemberg,Never,0.46689,218,507,0.42342,0.51036
2003,17-29 y.,Bavaria,At least once per week,0.09724,56,558,0.07263,0.12184
2003,17-29 y.,Bavaria,At least once per month,0.10879,64,558,0.08293,0.13465
2003,17-29 y.,Bavaria,Seldom,0.34534,197,558,0.30586,0.38483
2003,17-29 y.,Bavaria,Never,0.44237,241,558,0.40112,0.48362
2003,17-29 y.,Berlin,At least once per month,0.16662,31,170,0.11044,0.22280
2003,17-29 y.,Berlin,Seldom,0.39372,77,170,0.32006,0.46739
2003,17-29 y.,Berlin,Never,0.39860,62,170,0.32478,0.47242
2003,17-29 y.,Brandenburg,Seldom,0.34742,67,156,0.27245,0.42238
2003,17-29 y.,Brandenburg,Never,0.49815,89,156,0.41944,0.57687
2003,17-29 y.,Mecklenburg-Western Pomerania,Seldom,0.41497,43,80,0.30632,0.52362
2003,17-29 y.,Mecklenburg-Western Pomerania,Never,0.39370,37,80,0.28596,0.50144
2003,17-29 y.,Saxony,At least once per month,0.11948,41,285,0.08176,0.15721
2003,17-29 y.,Saxony,Seldom,0.41858,123,285,0.36121,0.47596
2003,17-29 y.,Saxony,Never,0.38964,121,285,0.33292,0.44636
2003,17-29 y.,Saxony-Anhalt,Seldom,0.37228,64,141,0.29221,0.45236
2003,17-29 y.,Saxony-Anhalt,Never,0.46790,77,141,0.38525,0.55056
2003,17-29 y.,Thuringa,Seldom,0.33287,75,165,0.26075,0.40500
2003,17-29 y.,Thuringa,Never,0.43430,90,165,0.35844,0.51016
2003,30-45 y.,Schleswig-Holstein,Seldom,0.44801,77,144,0.36650,0.52952
2003,30-45 y.,Schleswig-Holstein,Never,0.34282,67,144,0.26502,0.42061
2003,30-45 y.,Hamburg,Never,0.49991,40,40,0.34298,0.65683
2003,30-45 y.,Lower Saxony,At least once per week,0.05891,42,628,0.04048,0.07733
2003,30-45 y.,Lower Saxony,At least once per month,0.09490,58,628,0.07196,0.11784
2003,30-45 y.,Lower Saxony,Seldom,0.39176,241,628,0.35355,0.42997
2003,30-45 y.,Lower Saxony,Never,0.44895,287,628,0.41002,0.48788
2003,30-45 y.,North Rhine-Westphalia,At least once per week,0.07031,108,1470,0.05723,0.08338
2003,30-45 y.,North Rhine-Westphalia,At least once per month,0.09077,145,1470,0.07608,0.10546
