year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,939,8.16855,7.51445,8.82264,0.91700,4.00000,11.60238,0.0,27.63045,4.0,3.25000,4.83300
1984,2nd Quintile,1247,9.59983,9.08449,10.11516,2.16700,6.65206,14.13087,0.0,32.07666,6.667,5.83300,7.50208
1984,3rd Quintile,1430,9.96875,9.47795,10.45955,2.41700,6.66700,15.25000,0.0,34.49950,6.667,6.00000,7.91700
1984,4th Quintile,1671,10.70271,10.24548,11.15993,3.33300,7.75000,15.08300,0.0,32.70800,7.75,6.99792,8.25000
1984,5th Quintile,1789,12.59196,12.11443,13.06949,4.25000,10.08300,18.58300,0.0,40.08250,10.083,9.41700,10.75000
1985,1st Quintile,903,7.37827,6.77631,7.98024,0.83300,3.75000,11.26169,0.0,26.90473,3.75,2.83300,4.33510
1985,2nd Quintile,1093,9.23070,8.68826,9.77314,2.00000,6.08300,13.69367,0.0,31.23418,6.083,5.33093,6.91700
1985,3rd Quintile,1328,10.04711,9.54179,10.55243,2.41700,6.91700,15.25000,0.0,34.49950,6.917,6.16700,7.58300
1985,4th Quintile,1510,11.03741,10.53143,11.54339,3.08300,8.08300,15.76352,0.0,34.78431,8.083,7.16700,8.75000
1985,5th Quintile,1595,12.76941,12.24767,13.29114,4.16700,10.25000,19.16700,0.0,41.66700,10.25,9.50000,10.91700
1986,1st Quintile,742,7.06092,6.44187,7.67997,0.69240,2.85397,11.50000,0.0,27.71140,2.833,2.33300,4.16907
1986,2nd Quintile,1043,9.41722,8.83761,9.99683,1.75000,6.00000,14.00000,0.0,32.37500,6.0,5.41700,6.75208
1986,3rd Quintile,1272,10.30505,9.76645,10.84366,2.58300,6.98884,15.46151,0.0,34.77926,7.0,6.50000,7.75208
1986,4th Quintile,1499,10.87326,10.39347,11.35306,3.25000,8.00000,15.91700,0.0,34.91750,8.0,7.16700,8.83300
1986,5th Quintile,1523,12.64599,12.11643,13.17556,4.16700,9.75000,18.66527,0.0,40.41266,9.75,9.08300,10.83300
1987,1st Quintile,716,7.82560,7.11565,8.53555,0.91700,3.58300,12.10212,0.0,28.87979,3.583,2.58300,4.66700
1987,2nd Quintile,1075,9.24991,8.68583,9.81400,1.75000,6.08300,14.06096,0.0,32.52740,6.083,5.50000,6.92115
1987,3rd Quintile,1276,10.03218,9.51848,10.54587,2.08300,7.50000,15.15718,0.0,34.76844,7.5,6.83300,8.08510
1987,4th Quintile,1480,10.95535,10.44796,11.46275,2.50000,7.58300,16.83148,0.0,38.32870,7.583,7.08093,8.58510
1987,5th Quintile,1551,12.43712,11.91940,12.95483,3.58300,9.45203,18.50000,0.0,40.87550,9.417,8.75000,10.50208
1988,1st Quintile,745,6.97144,6.36486,7.57802,0.75000,3.04332,10.08300,0.0,24.08250,3.083,2.58092,3.91700
1988,2nd Quintile,1053,9.36045,8.78880,9.93210,1.75000,6.33300,14.41700,0.0,33.41750,6.333,5.66490,7.16700
1988,3rd Quintile,1239,10.11336,9.56815,10.65856,2.04674,7.33300,15.75000,0.0,36.30490,7.333,6.41490,8.16700
1988,4th Quintile,1412,10.89081,10.37515,11.40647,2.58300,8.00000,16.91700,0.0,38.41800,8.0,7.33093,8.66700
1988,5th Quintile,1462,12.70378,12.16099,13.24656,3.58881,9.98211,19.16700,0.0,42.53429,10.0,9.08300,11.16907
1989,1st Quintile,739,6.34832,5.79197,6.90468,0.75000,2.75000,9.75000,0.0,23.25000,2.75,2.16700,3.58300
1989,2nd Quintile,1060,8.97375,8.41778,9.52971,1.75000,5.43147,13.91700,0.0,32.16750,5.417,4.66700,6.83510
1989,3rd Quintile,1174,10.19101,9.65025,10.73177,2.33300,7.34183,16.23546,0.0,37.08914,7.333,6.41700,8.17115
1989,4th Quintile,1381,11.51793,10.97022,12.06563,3.00000,8.50000,17.50000,0.0,39.25000,8.5,7.91490,9.25417
1989,5th Quintile,1406,12.35535,11.80092,12.90978,3.33300,9.59734,19.23269,0.0,43.08222,9.583,8.91282,10.58300
1990,1st Quintile,759,7.34419,6.71439,7.97399,0.83300,3.33300,11.58300,0.0,27.70800,3.333,2.66700,3.83300
1990,2nd Quintile,1029,8.99125,8.42620,9.55630,1.50000,5.65709,14.70307,0.0,34.50768,5.667,4.83093,6.41907
1990,3rd Quintile,1189,9.99205,9.43448,10.54962,2.00000,6.58300,15.75000,0.0,36.37500,6.583,5.66700,7.67115
1990,4th Quintile,1374,11.04076,10.49997,11.58154,2.58300,7.75000,17.50000,0.0,39.87550,7.75,6.91700,8.91700
1990,5th Quintile,1365,12.24621,11.69260,12.79981,3.16700,9.91700,19.06272,0.0,42.90629,9.917,8.91700,10.66700
1991,1st Quintile,766,5.91792,5.36451,6.47133,0.66700,2.58300,7.79846,0.0,18.49565,2.583,2.08092,3.00000
1991,2nd Quintile,1062,8.88661,8.31344,9.45978,1.50000,5.58300,13.16700,0.0,30.66750,5.583,4.75000,6.33510
1991,3rd Quintile,1185,10.47144,9.90573,11.03716,2.08300,6.98469,16.98985,0.0,39.35012,7.0,5.91490,8.50417
1991,4th Quintile,1380,11.25571,10.69599,11.81543,2.50000,7.75000,18.58300,0.0,42.70750,7.75,6.50000,8.75000
1991,5th Quintile,1419,11.72493,11.18378,12.26608,2.75000,8.99533,18.50000,0.0,42.12500,9.0,8.08093,9.75208
1992,1st Quintile,1096,6.97719,6.46701,7.48737,0.75000,2.83300,10.98504,0.0,26.33759,2.833,2.41700,3.50000
1992,2nd Quintile,1682,8.66336,8.22041,9.10631,1.33300,4.79684,13.83300,0.0,32.58300,4.833,4.00000,5.58300
1992,3rd Quintile,1697,10.00799,9.52363,10.49235,1.58300,5.91700,16.08300,0.0,37.83300,5.917,5.08300,6.91700
1992,4th Quintile,1811,10.52282,10.05856,10.98709,2.08300,6.75000,17.61083,0.0,40.90259,6.75,6.08300,7.50000
1992,5th Quintile,1813,11.79960,11.30794,12.29127,2.75000,8.33300,18.58300,0.0,42.33250,8.333,7.41700,9.66700
1993,1st Quintile,951,6.01337,5.53405,6.49269,0.75000,2.58300,8.53754,0.0,20.21885,2.583,2.08300,2.75000
1993,2nd Quintile,1550,7.70881,7.28460,8.13302,1.41700,3.50000,12.50000,0.0,29.12450,3.5,3.08300,4.08300
1993,3rd Quintile,1726,9.24965,8.79743,9.70187,1.66700,5.39393,14.51595,0.0,33.78937,5.417,4.50000,6.16907
1993,4th Quintile,1812,11.02099,10.54068,11.50131,2.41700,6.95911,18.00000,0.0,41.37450,7.0,6.25000,7.83300
1993,5th Quintile,1812,11.97476,11.49331,12.45621,3.00000,8.66700,19.16700,0.0,43.41750,8.667,7.82885,9.75208
1994,1st Quintile,902,6.25100,5.75024,6.75177,1.00000,2.58300,9.56440,0.0,22.41100,2.583,2.25000,3.08300
1994,2nd Quintile,1391,8.15984,7.69124,8.62844,1.50000,4.08300,13.14334,0.0,30.60835,4.083,3.58092,4.66700
1994,3rd Quintile,1710,9.48258,9.02343,9.94174,1.83300,5.66700,14.77106,0.0,34.17814,5.667,4.66700,6.50000
1994,4th Quintile,1741,10.71908,10.24465,11.19351,2.58300,6.75000,16.66700,0.0,37.79300,6.75,6.08300,7.58510
1994,5th Quintile,1802,12.17604,11.68427,12.66781,3.33300,8.58300,19.58300,0.0,43.95800,8.583,7.75000,9.16700
1995,1st Quintile,976,4.92681,4.49856,5.35507,0.83300,2.16700,5.58300,0.0,12.70800,2.167,1.91700,2.50000
1995,2nd Quintile,1481,7.98441,7.55483,8.41399,1.50000,4.16700,13.14804,0.0,30.62010,4.167,3.58300,4.58300
1995,3rd Quintile,1721,9.13161,8.67271,9.59052,2.00000,4.91700,14.50000,0.0,33.25000,4.917,4.41700,5.41700
1995,4th Quintile,1863,10.68198,10.21062,11.15334,2.58300,6.41700,16.91700,0.0,38.41800,6.417,5.74792,7.08510
1995,5th Quintile,1798,12.11442,11.62236,12.60648,3.33300,8.41700,19.00000,0.0,42.50050,8.417,7.66700,9.33300
1996,1st Quintile,1009,5.21926,4.77253,5.66600,0.58300,2.25000,6.41700,0.0,15.16800,2.25,1.83300,2.91700
1996,2nd Quintile,1379,7.69575,7.24333,8.14816,1.41700,4.16700,10.99302,0.0,25.35705,4.167,3.66700,4.58300
1996,3rd Quintile,1644,8.95654,8.51726,9.39583,2.00000,5.25000,13.75000,0.0,31.37500,5.25,4.83300,5.58510
1996,4th Quintile,1830,10.43476,9.98355,10.88597,2.91700,6.75000,16.25000,0.0,36.24950,6.75,6.16490,7.50208
1996,5th Quintile,1776,12.60699,12.09869,13.11529,3.83300,8.75000,20.32975,0.0,45.07487,8.75,7.91700,9.75000
1997,1st Quintile,867,5.66671,5.17391,6.15950,0.66700,2.50000,7.15464,0.0,16.88609,2.5,2.08300,2.91908
1997,2nd Quintile,1391,7.23702,6.83120,7.64283,1.58300,4.41700,10.33300,0.0,23.45800,4.417,4.00000,4.83510
1997,3rd Quintile,1553,8.55911,8.11444,9.00377,1.91700,5.08300,12.58300,0.0,28.58200,5.083,4.75000,5.66700
1997,4th Quintile,1828,10.59865,10.14635,11.05096,2.75000,7.00000,16.62119,0.0,37.42798,7.0,6.41700,7.66907
1997,5th Quintile,1742,12.66167,12.14692,13.17641,4.08300,8.66700,19.52809,0.0,42.69573,8.667,8.00000,9.58300
1998,1st Quintile,881,5.25540,4.78026,5.73054,0.66700,2.41700,6.50000,0.0,15.24950,2.417,1.91700,2.83300
1998,2nd Quintile,1290,7.75233,7.30203,8.20263,1.58300,4.66700,11.50000,0.0,26.37550,4.667,4.00000,5.08510
1998,3rd Quintile,1502,8.76943,8.31557,9.22329,2.06096,5.75000,13.00338,0.0,29.41701,5.75,5.16700,6.16700
1998,4th Quintile,1758,10.73693,10.27205,11.20181,2.84400,7.41700,16.57730,0.0,37.17725,7.417,6.66700,7.91907
1998,5th Quintile,1656,12.55721,12.03779,13.07663,3.91700,8.75000,19.21793,0.0,42.16932,8.75,8.24792,9.50208
1999,1st Quintile,1062,5.12587,4.71455,5.53720,0.75000,2.25000,6.51772,0.0,15.16931,2.25,1.91700,2.58300
1999,2nd Quintile,1512,7.22962,6.82457,7.63467,1.33300,4.16700,9.99933,0.0,22.99883,4.167,3.58300,4.66700
1999,3rd Quintile,1682,9.30077,8.85893,9.74261,2.00000,6.37336,13.83300,0.0,31.58250,6.333,5.74792,7.00000
1999,4th Quintile,1885,10.67716,10.23000,11.12432,2.58300,7.75000,16.19308,0.0,36.60821,7.75,7.16700,8.41907
1999,5th Quintile,1903,12.62699,12.13484,13.11915,3.73615,8.96501,19.75000,0.0,43.77078,9.0,8.16700,9.66907
