year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1994,Direct migration background,Urban regions,1153,10.18407,9.67807,10.69007,2.75000,7.25000,15.91578,0.0,35.66445,7.25,6.16700,8.75208
1994,Direct migration background,Rural regions,204,9.06370,7.90600,10.22141,2.16700,6.58300,13.98375,0.0,31.70888,6.583,3.58300,8.66700
1994,Indirect migration background,Urban regions,243,3.87430,3.16695,4.58166,0.66700,1.66700,4.61141,0.0,10.52801,1.667,1.41700,2.50000
1994,Indirect migration background,Rural regions,47,1.90550,1.35846,2.45254,0.58300,1.50000,2.46773,0.0,5.29483,1.5,0.58300,2.33300
1995,No migration background,Urban regions,3578,10.31489,9.98471,10.64507,2.33300,6.33300,16.08663,0.0,36.71707,6.333,5.91490,6.83300
1995,No migration background,Rural regions,2418,9.56844,9.15491,9.98197,1.91700,4.66700,15.08300,0.0,34.83200,4.667,4.33300,5.25000
1995,Direct migration background,Urban regions,1292,8.53430,8.07892,8.98968,2.16700,5.00000,13.41700,0.0,30.29200,5.0,4.66700,5.66700
1995,Direct migration background,Rural regions,249,7.80601,6.68208,8.92993,1.19903,4.33300,10.25586,0.0,23.84110,4.333,3.16490,6.17115
1995,Indirect migration background,Urban regions,256,3.81712,3.10201,4.53223,0.58300,1.58300,4.73025,0.0,10.95113,1.583,1.08300,2.17325
1995,Indirect migration background,Rural regions,47,2.19872,1.61955,2.77790,0.75000,2.28541,2.58300,0.167,5.33250,2.333,0.83300,2.41700
1996,No migration background,Urban regions,3549,10.31827,9.98836,10.64819,2.50000,6.50000,16.25000,0.0,36.87500,6.5,6.08300,7.00000
1996,No migration background,Rural regions,2349,9.48786,9.07980,9.89592,1.83300,5.16700,14.91700,0.0,34.54300,5.167,4.83300,5.50000
1996,Direct migration background,Urban regions,1185,8.68006,8.19824,9.16188,2.08300,5.50000,13.74774,0.0,31.24486,5.5,4.91700,6.00000
1996,Direct migration background,Rural regions,240,8.06883,6.85209,9.28558,1.50000,3.77376,11.31896,0.083,26.04740,3.75,2.66700,5.33510
1996,Indirect migration background,Urban regions,265,3.80348,3.20028,4.40669,0.66700,1.75000,4.75665,0.0,10.89112,1.75,1.50000,2.50000
1996,Indirect migration background,Rural regions,50,3.18523,1.34032,5.03014,0.83300,1.62594,3.38966,0.0,7.22465,1.667,0.83300,2.84550
1997,No migration background,Urban regions,3431,10.35761,10.02212,10.69310,2.50000,6.75000,16.33300,0.0,37.08250,6.75,6.41490,7.08300
1997,No migration background,Rural regions,2293,9.39653,8.99776,9.79531,2.08300,5.66700,14.41700,0.0,32.91800,5.667,5.25000,6.00000
1997,Direct migration background,Urban regions,1092,9.06456,8.54921,9.57991,2.08300,6.33300,13.90868,0.0,31.64719,6.333,5.50000,6.83300
1997,Direct migration background,Rural regions,222,8.45333,7.13941,9.76726,1.83300,4.41700,12.22667,0.0,27.81718,4.417,3.16700,5.66700
1997,Indirect migration background,Urban regions,293,3.41883,2.88480,3.95286,0.58300,1.58300,4.46598,0.0,10.29045,1.583,1.16490,2.50000
1997,Indirect migration background,Rural regions,51,2.52718,1.71766,3.33671,0.33300,1.52983,3.73507,0.083,8.83817,1.583,0.41700,3.41700
1998,No migration background,Urban regions,3933,10.54049,10.22332,10.85767,2.41700,7.08300,16.66700,0.0,38.04200,7.083,6.58300,7.50000
1998,No migration background,Rural regions,2551,9.62495,9.25125,9.99866,2.33300,6.16700,14.91700,0.0,33.79300,6.167,5.83093,6.58300
1998,Direct migration background,Urban regions,1076,9.22434,8.69249,9.75619,2.05750,6.55648,14.19485,0.0,32.40088,6.583,5.58093,7.33300
1998,Direct migration background,Rural regions,201,8.18912,6.85015,9.52808,1.66700,5.06537,10.44423,0.0,23.61007,5.083,3.50000,6.34135
1998,Indirect migration background,Urban regions,298,3.72207,3.26089,4.18324,1.16700,2.16700,4.68407,0.0,9.95968,2.167,1.75000,3.00000
1998,Indirect migration background,Rural regions,54,2.75587,1.92203,3.58971,0.83300,1.60710,3.46796,0.0,7.42040,1.667,0.83300,2.58300
1999,No migration background,Urban regions,3910,10.34582,10.02890,10.66274,2.16700,7.16700,15.65765,0.0,35.89361,7.167,6.75000,7.50000
1999,No migration background,Rural regions,2572,9.28719,8.91785,9.65653,1.91700,6.16700,13.58300,0.0,31.08200,6.167,5.83300,6.58510
1999,Direct migration background,Urban regions,999,9.38437,8.81823,9.95051,1.75000,6.33300,14.99699,0.0,34.86747,6.333,5.33300,7.41700
1999,Direct migration background,Rural regions,187,7.52170,6.10410,8.93931,1.34143,4.00000,8.52055,0.0,19.28924,4.0,2.41700,5.17740
1999,Indirect migration background,Urban regions,326,3.92520,3.43222,4.41818,0.58300,2.41700,4.96660,0.0,11.54200,2.417,1.83300,2.83300
1999,Indirect migration background,Rural regions,50,3.44439,2.53988,4.34889,0.82174,2.78182,4.77774,0.0,10.71175,2.833,0.91700,4.75000
2000,No migration background,Urban regions,7079,10.60155,10.36288,10.84022,2.16700,7.58300,16.41700,0.0,37.79200,7.583,7.16700,7.83300
2000,No migration background,Rural regions,4373,9.61853,9.32899,9.90807,2.00000,6.66700,13.91700,0.0,31.79250,6.667,6.16490,7.00000
2000,Direct migration background,Urban regions,1505,8.16227,7.73267,8.59186,1.58300,5.08300,11.40108,0.0,26.12819,5.083,4.66490,5.50000
2000,Direct migration background,Rural regions,291,6.41926,5.53781,7.30071,1.50000,4.20316,7.91700,0.0,17.54250,4.25,2.99793,5.00000
2000,Indirect migration background,Urban regions,430,3.98319,3.55462,4.41175,0.91700,2.50000,5.11735,0.0,11.41789,2.5,1.83300,2.91700
2000,Indirect migration background,Rural regions,60,3.34248,2.44730,4.23766,1.25672,1.95365,4.41700,0.0,9.15742,1.917,1.50000,3.50000
2001,No migration background,Urban regions,6548,10.50942,10.26142,10.75743,2.16700,7.41700,16.00000,0.0,36.74950,7.417,6.91490,7.83300
2001,No migration background,Rural regions,3936,9.75802,9.45197,10.06407,1.83300,6.66700,14.33300,0.0,33.08300,6.667,6.24792,7.08300
2001,Direct migration background,Urban regions,1351,7.94607,7.50214,8.39000,1.50000,4.80574,11.41700,0.0,26.29250,4.833,4.24792,5.41907
2001,Direct migration background,Rural regions,264,6.64141,5.76347,7.51936,1.58300,4.25000,8.87067,0.0,19.80218,4.25,3.58300,5.50417
2001,Indirect migration background,Urban regions,403,3.95090,3.49930,4.40250,0.75000,2.33300,5.58300,0.0,12.83250,2.333,1.75000,2.66700
2001,Indirect migration background,Rural regions,56,3.28276,2.22946,4.33606,0.50000,1.73089,4.39682,0.0,10.24206,1.75,0.83093,3.58300
2002,No migration background,Urban regions,7307,10.60900,10.37495,10.84305,2.17980,7.33300,16.33300,0.0,37.56280,7.333,6.83300,7.75208
2002,No migration background,Rural regions,4055,9.81569,9.51234,10.11904,1.91700,6.58300,13.83300,0.0,31.70700,6.583,6.08093,7.16700
2002,Direct migration background,Urban regions,1282,7.82012,7.37101,8.26923,1.66700,4.66700,11.27894,0.0,25.69685,4.667,4.00000,5.41700
2002,Direct migration background,Rural regions,240,6.54536,5.61875,7.47198,1.50000,4.45863,8.77389,0.0,19.68473,4.5,3.66700,5.41700
2002,Indirect migration background,Urban regions,409,4.45606,3.94655,4.96556,0.91700,2.58300,5.95799,0.0,13.51946,2.583,2.08300,3.16700
2002,Indirect migration background,Rural regions,59,3.22581,2.23890,4.21271,0.41700,1.66700,4.66347,0.0,11.03318,1.667,1.24582,3.41700
2003,No migration background,Urban regions,6900,10.78315,10.53922,11.02707,2.33300,7.41700,16.75000,0.0,38.37550,7.417,6.91700,7.75000
2003,No migration background,Rural regions,3845,10.23923,9.92146,10.55700,2.25000,7.00000,14.58300,0.0,33.08250,7.0,6.50000,7.58300
2003,Direct migration background,Urban regions,1164,8.33459,7.85210,8.81707,2.16700,5.00000,12.16214,0.0,27.15485,5.0,4.50000,5.75208
2003,Direct migration background,Rural regions,223,7.11253,6.13397,8.09109,1.58300,5.37557,10.20591,0.0,23.14028,5.417,2.91700,6.25417
2003,Indirect migration background,Urban regions,413,4.59292,4.07379,5.11206,0.91700,2.35452,6.50000,0.0,14.87450,2.333,1.83092,3.41700
2003,Indirect migration background,Rural regions,60,3.24120,2.16309,4.31932,0.74117,1.33300,4.14119,0.0,9.24121,1.333,0.91700,2.58300
2004,No migration background,Urban regions,6707,10.90438,10.65634,11.15243,2.50000,7.50000,16.66700,0.0,37.91750,7.5,6.99792,7.91700
2004,No migration background,Rural regions,3726,10.40152,10.07930,10.72373,2.41700,7.08300,15.03709,0.0,33.96723,7.083,6.41700,7.66700
2004,Direct migration background,Urban regions,1106,8.39661,7.90527,8.88796,2.33300,5.54453,12.14404,0.0,26.86060,5.5,4.66700,6.00417
2004,Direct migration background,Rural regions,203,7.24639,6.29217,8.20061,2.46754,5.33300,10.25000,0.0,21.92369,5.333,3.50000,6.75208
2004,Indirect migration background,Urban regions,404,5.01760,4.46643,5.56876,1.22312,2.75000,6.91700,0.0,15.45783,2.75,2.33300,3.50000
2004,Indirect migration background,Rural regions,65,2.44658,1.67219,3.22098,0.49749,1.30484,2.67635,0.0,5.94465,1.25,0.83300,2.33300
2005,No migration background,Urban regions,6353,10.84364,10.59217,11.09511,2.66700,7.41700,16.16700,0.0,36.41700,7.417,6.91700,7.75208
2005,No migration background,Rural regions,3513,10.63413,10.30151,10.96675,2.58300,7.16700,15.46196,0.0,34.78039,7.167,6.57885,7.83300
2005,Direct migration background,Urban regions,1029,8.44914,7.93342,8.96485,1.91700,5.50000,12.17833,0.0,27.57033,5.5,4.99792,6.17532
2005,Direct migration background,Rural regions,184,7.31766,6.29117,8.34415,1.97769,4.63153,10.93216,0.083,24.36387,4.667,3.49793,6.83300
2005,Indirect migration background,Urban regions,414,4.88579,4.35994,5.41164,1.10392,3.08300,6.42471,0.0,14.40590,3.083,2.50000,3.75000
2005,Indirect migration background,Rural regions,59,3.07401,2.31337,3.83465,1.41700,1.97070,3.57091,0.0,6.80178,1.917,1.49793,2.75000
2006,No migration background,Urban regions,6679,10.94840,10.70138,11.19542,2.75000,7.41700,16.50000,0.0,37.12500,7.417,7.00000,7.75208
2006,No migration background,Rural regions,3794,10.66308,10.33933,10.98683,2.41700,7.08300,15.83300,0.0,35.95700,7.083,6.58300,7.75000
2006,Direct migration background,Urban regions,1040,9.04684,8.50851,9.58516,2.16700,6.08300,13.08300,0.0,29.45700,6.083,5.58300,6.75000
2006,Direct migration background,Rural regions,197,7.38928,6.35183,8.42672,1.41700,5.26951,10.91700,0.0,25.16700,5.25,4.25000,6.58300
2006,Indirect migration background,Urban regions,409,5.29764,4.74236,5.85292,1.16700,3.38740,7.62048,0.0,17.30069,3.333,2.41700,4.41700
2006,Indirect migration background,Rural regions,73,3.35838,2.57023,4.14652,0.73776,2.41700,4.07800,0.0,9.08835,2.417,1.91700,3.33300
2007,No migration background,Urban regions,6364,11.01573,10.76163,11.26983,2.66700,7.58300,17.00000,0.0,38.49950,7.583,7.16700,8.00000
2007,No migration background,Rural regions,3645,10.72815,10.39345,11.06286,2.08300,7.30093,16.16700,0.0,37.29300,7.333,6.75000,7.83300
2007,Direct migration background,Urban regions,895,9.10224,8.52891,9.67556,2.33300,6.58300,12.88931,0.0,28.72378,6.583,5.91490,7.08300
2007,Direct migration background,Rural regions,194,8.30422,7.20615,9.40228,2.13717,6.54560,11.83300,0.0,26.37674,6.583,5.41700,7.58300
2007,Indirect migration background,Urban regions,428,4.96856,4.42346,5.51367,0.75000,2.75000,7.14345,0.0,16.73363,2.75,2.25000,3.58300
2007,Indirect migration background,Rural regions,73,4.66947,3.65793,5.68101,1.38693,3.71209,5.00000,0.0,10.41961,3.75,2.33300,4.50000
2008,No migration background,Urban regions,6047,11.03934,10.77511,11.30357,2.33300,7.50000,17.41700,0.0,40.04300,7.5,7.08300,8.00000
2008,No migration background,Rural regions,3470,10.95931,10.60765,11.31098,2.16700,7.58300,16.83300,0.0,38.83200,7.583,6.91700,8.16700
2008,Direct migration background,Urban regions,855,8.81574,8.22149,9.40998,1.58300,6.16700,13.16764,0.0,30.54461,6.167,5.00000,7.41700
2008,Direct migration background,Rural regions,171,8.41735,7.23570,9.59900,2.30179,6.64687,11.85091,0.0,26.17459,6.583,6.08093,7.75417
2008,Indirect migration background,Urban regions,435,5.13941,4.57638,5.70244,1.01621,2.52572,7.55538,0.0,17.36413,2.5,1.83092,3.50000
2008,Indirect migration background,Rural regions,70,4.27067,3.12744,5.41389,0.50000,2.33300,5.62661,0.083,13.31653,2.333,1.41700,5.41700
2009,No migration background,Urban regions,5622,11.05315,10.77553,11.33077,2.16700,7.50000,17.66700,0.0,40.91700,7.5,7.08300,8.08300
2009,No migration background,Rural regions,3316,11.33998,10.97597,11.70399,2.33300,8.33300,17.61960,0.0,40.54951,8.333,7.41700,9.00417
2009,Direct migration background,Urban regions,734,9.07960,8.41935,9.73986,1.91700,5.85643,13.58300,0.0,31.08200,5.833,5.08093,7.50625
2009,Direct migration background,Rural regions,152,7.99179,6.68797,9.29560,1.25000,6.61675,11.52277,0.0,26.93192,6.583,3.41490,7.66700
2009,Indirect migration background,Urban regions,391,5.33668,4.71573,5.95763,0.91700,2.58300,7.54397,0.0,17.48443,2.583,2.08092,3.16700
2009,Indirect migration background,Rural regions,73,4.26303,3.18363,5.34242,1.08300,2.31058,6.07763,0.0,13.56959,2.417,1.16700,4.27917
2010,No migration background,Urban regions,7356,11.20642,10.96369,11.44914,2.41700,7.75000,18.00000,0.0,41.37450,7.75,7.41700,8.41700
2010,No migration background,Rural regions,4437,11.50521,11.18928,11.82114,2.41700,8.58300,18.41700,0.0,42.41700,8.583,7.66700,9.33300
2010,Direct migration background,Urban regions,1227,8.95943,8.47350,9.44537,2.25000,6.50000,13.00438,0.0,29.13596,6.5,5.33300,7.33300
2010,Direct migration background,Rural regions,308,8.39214,7.43053,9.35375,1.31328,5.38224,12.97698,0.0,30.47252,5.417,2.83092,8.50417
2010,Indirect migration background,Urban regions,526,6.13975,5.58596,6.69355,1.26985,3.69984,10.08300,0.0,23.30273,3.75,2.58300,4.75000
2010,Indirect migration background,Rural regions,111,4.26973,3.38268,5.15678,1.48139,2.41700,6.53065,0.0,14.10455,2.417,1.50000,3.50207
2011,No migration background,Urban regions,8763,11.16508,10.94192,11.38824,2.41700,7.83300,17.83300,0.0,40.95700,7.833,7.49792,8.33300
2011,No migration background,Rural regions,5465,11.66123,11.37502,11.94744,2.58300,8.66700,18.66700,0.0,42.79300,8.667,8.00000,9.33300
2011,Direct migration background,Urban regions,1407,8.79491,8.35574,9.23408,2.08300,6.16700,13.16055,0.0,29.77689,6.167,5.16490,7.41700
2011,Direct migration background,Rural regions,438,7.76200,6.98237,8.54164,1.46216,4.43097,11.41700,0.0,26.34926,4.417,2.83300,6.16700
2011,Indirect migration background,Urban regions,632,5.95702,5.45157,6.46246,0.91700,3.58300,9.33300,0.0,21.95700,3.583,2.50000,4.41700
2011,Indirect migration background,Rural regions,153,4.26296,3.50319,5.02272,0.91700,2.58300,5.32739,0.0,11.94298,2.583,1.58300,3.58300
2012,No migration background,Urban regions,8537,11.17428,10.94874,11.39983,2.27093,7.75000,17.91700,0.0,41.38610,7.75,7.16700,8.33300
2012,No migration background,Rural regions,5404,12.00168,11.70911,12.29424,2.66700,8.91700,19.50000,0.0,44.74950,8.917,8.08300,9.66700
2012,Direct migration background,Urban regions,1417,8.44328,8.02041,8.86616,1.78235,5.50000,12.50000,0.0,28.57648,5.5,5.00000,6.75000
2012,Direct migration background,Rural regions,467,7.89825,7.16019,8.63630,1.75000,4.08300,12.00000,0.0,27.37500,4.083,3.41700,5.75000
2012,Indirect migration background,Urban regions,638,6.10548,5.56428,6.64668,1.00000,3.25000,9.63303,0.0,22.58258,3.25,2.50000,4.50000
2012,Indirect migration background,Rural regions,150,4.99879,4.01535,5.98224,0.66700,2.50000,6.71180,0.0,15.77899,2.5,1.66490,4.17325
2013,No migration background,Urban regions,8300,11.38910,11.15480,11.62340,2.33300,7.75000,18.16700,0.0,41.91800,7.75,7.25000,8.33300
2013,No migration background,Rural regions,5156,11.99694,11.69445,12.29943,2.50000,8.58300,19.66700,0.0,45.41750,8.583,8.08300,9.50000
2013,Direct migration background,Urban regions,3159,7.43359,7.16355,7.70364,1.66700,4.75000,11.25000,0.0,25.62450,4.75,4.16700,5.25208
2013,Direct migration background,Rural regions,990,7.86989,7.39529,8.34448,2.41700,4.41700,12.58091,0.0,27.82677,4.417,3.74793,5.41907
2013,Indirect migration background,Urban regions,1101,5.66043,5.25883,6.06204,0.90077,2.91700,8.00000,0.0,18.64884,2.917,2.66700,3.50000
2013,Indirect migration background,Rural regions,224,5.22419,4.47076,5.97761,1.08300,2.86023,6.88956,0.0,15.59940,2.917,1.99793,3.58717
2014,No migration background,Urban regions,7519,11.46990,11.22055,11.71926,2.41700,7.50000,18.33300,0.0,42.20700,7.5,7.08300,8.08510
2014,No migration background,Rural regions,4704,12.21456,11.88587,12.54324,2.33300,8.48331,19.58300,0.0,45.45800,8.5,7.83300,9.50000
2014,Direct migration background,Urban regions,2517,7.57634,7.26420,7.88847,1.50000,4.41700,11.58300,0.0,26.70750,4.417,3.83300,5.33300
2014,Direct migration background,Rural regions,829,8.16615,7.59622,8.73608,1.78062,4.75000,13.25000,0.0,30.45407,4.75,4.08300,5.75000
2014,Indirect migration background,Urban regions,907,5.68739,5.23543,6.13935,1.00000,2.75000,7.65467,0.0,17.63667,2.75,2.41490,3.41700
2014,Indirect migration background,Rural regions,217,5.58252,4.74978,6.41527,1.16700,3.00000,7.54415,0.0,17.10986,3.0,2.24375,3.92115
2015,No migration background,Urban regions,7079,11.37651,11.12014,11.63287,2.41700,7.50000,18.08300,0.0,41.58200,7.5,7.08300,8.00000
2015,No migration background,Rural regions,4494,12.19996,11.86358,12.53635,2.50000,8.58300,19.25000,0.0,44.37500,8.583,7.74792,9.33300
2015,Direct migration background,Urban regions,2871,7.13334,6.84778,7.41889,1.41700,4.16700,10.25000,0.0,23.49950,4.167,3.75000,4.58300
2015,Direct migration background,Rural regions,976,8.03479,7.48220,8.58739,1.66700,4.83300,13.10899,0.0,30.27197,4.833,3.91700,5.50000
2015,Indirect migration background,Urban regions,840,5.68609,5.20609,6.16609,1.16700,2.91700,7.41700,0.0,16.79200,2.917,2.41700,3.58510
2015,Indirect migration background,Rural regions,205,6.03269,5.12726,6.93811,1.00442,3.61594,8.38249,0.0,19.44960,3.583,1.99582,6.16700
2016,No migration background,Urban regions,6592,11.34285,11.07550,11.61021,2.25000,7.41700,17.83300,0.0,41.20750,7.417,6.75000,7.75000
2016,No migration background,Rural regions,4199,12.27153,11.91985,12.62322,2.41700,8.50000,20.08300,0.0,46.58200,8.5,7.58300,9.50000
2016,Direct migration background,Urban regions,2669,6.99229,6.70382,7.28077,1.33300,4.04213,10.41700,0.0,24.04300,4.0,3.66490,4.58300
2016,Direct migration background,Rural regions,935,8.14643,7.55189,8.74096,1.50000,4.24516,12.94210,0.0,30.10525,4.25,3.25000,5.33510
2016,Indirect migration background,Urban regions,791,5.94427,5.45033,6.43822,1.16700,3.26260,8.07671,0.0,18.44127,3.25,2.75000,4.08300
2016,Indirect migration background,Rural regions,206,5.99849,5.08108,6.91591,1.33300,3.50000,7.76764,0.0,17.41961,3.5,2.41283,5.66700
2017,No migration background,Urban regions,7753,11.30025,11.05276,11.54774,2.25000,7.08300,18.00000,0.0,41.62500,7.083,6.58300,7.75000
2017,No migration background,Rural regions,4926,12.24921,11.91997,12.57845,2.41700,7.91700,19.83300,0.0,45.95700,7.917,7.25000,8.83300
2017,Direct migration background,Urban regions,2749,7.53361,7.23291,7.83430,1.50000,4.50000,11.33300,0.0,26.08250,4.5,4.00000,5.08300
2017,Direct migration background,Rural regions,1012,7.62136,7.12313,8.11959,1.58300,4.41700,10.91700,0.0,24.91800,4.417,4.00000,5.91700
2017,Indirect migration background,Urban regions,889,5.62336,5.15864,6.08807,0.91700,2.83300,7.08300,0.0,16.33200,2.833,2.41700,3.58300
