year,quintil_oecd,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,1st Quintile,Urban regions,695,7.47242,6.76934,8.17550,0.83300,3.58300,11.33300,0.0,27.08300,3.583,2.74793,4.58510
1985,1st Quintile,Rural regions,208,7.13516,5.95843,8.31188,0.95588,3.90085,10.80590,0.0,25.58094,3.917,2.32885,5.25000
1985,2nd Quintile,Urban regions,844,9.16927,8.55532,9.78323,2.16700,6.08300,13.65960,0.0,30.89850,6.083,5.33300,7.00000
1985,2nd Quintile,Rural regions,249,9.38609,8.22914,10.54305,1.75000,6.01678,13.70818,0.0,31.64546,6.0,4.83300,8.41700
1985,3rd Quintile,Urban regions,1056,9.67121,9.12540,10.21703,2.41700,6.58300,14.91700,0.0,33.66700,6.583,5.66700,7.50000
1985,3rd Quintile,Rural regions,272,11.15987,9.93421,12.38554,2.65842,7.58300,16.64060,0.0,37.61387,7.583,6.41700,10.00833
1985,4th Quintile,Urban regions,1239,10.90591,10.34797,11.46385,3.00964,7.75000,15.66700,0.0,34.65304,7.75,6.91700,8.58300
1985,4th Quintile,Rural regions,271,11.56435,10.36125,12.76744,3.28522,8.83557,16.58300,0.0,36.52968,8.833,7.08300,11.08300
1985,5th Quintile,Urban regions,1283,12.34764,11.77407,12.92122,3.91700,9.83300,18.42535,0.0,40.18788,9.833,8.91490,10.66700
1985,5th Quintile,Rural regions,312,14.45837,13.22787,15.68886,5.16700,11.66700,23.40700,0.0,44.917,11.667,9.91490,14.41907
1986,1st Quintile,Urban regions,582,7.11174,6.40722,7.81626,0.75000,2.83300,11.84028,0.0,28.47570,2.833,2.08300,4.16700
1986,1st Quintile,Rural regions,160,6.91756,5.60534,8.22979,0.66700,3.29549,10.61837,0.0,25.54543,3.5,1.58300,5.33300
1986,2nd Quintile,Urban regions,792,9.32241,8.65426,9.99055,1.75000,5.91700,13.58300,0.0,31.33250,5.917,5.16700,6.83510
1986,2nd Quintile,Rural regions,251,9.64196,8.46825,10.81567,1.93488,6.08300,15.48421,0.0,35.80820,6.083,4.99583,8.00000
1986,3rd Quintile,Urban regions,1013,10.43103,9.82919,11.03286,2.58300,7.38851,15.58300,0.0,35.08300,7.417,6.49792,8.08300
1986,3rd Quintile,Rural regions,259,9.89511,8.68644,11.10379,2.50000,6.50231,14.58300,0.0,32.70750,6.5,5.58300,8.41700
1986,4th Quintile,Urban regions,1210,10.57820,10.05052,11.10587,3.00000,7.66700,15.50000,0.0,34.25000,7.667,7.00000,8.66700
1986,4th Quintile,Rural regions,289,11.95079,10.81593,13.08565,3.82463,8.79832,18.28342,0.0,39.97160,8.833,6.58300,12.25000
1986,5th Quintile,Urban regions,1218,12.41853,11.83246,13.00460,3.91700,9.58300,18.44828,0.0,40.24519,9.583,8.75000,10.66907
1986,5th Quintile,Rural regions,305,13.48282,12.25552,14.71013,5.14052,10.51709,20.00000,0.0,42.28922,10.5,9.32675,12.66700
1987,1st Quintile,Urban regions,552,7.95998,7.12646,8.79350,0.83300,3.46174,12.51655,0.0,30.04187,3.417,2.66490,4.92115
1987,1st Quintile,Rural regions,164,7.51563,6.13490,8.89636,0.91700,3.91700,11.55351,0.0,27.50827,3.917,2.33300,5.83300
1987,2nd Quintile,Urban regions,819,9.27079,8.62628,9.91529,1.75000,6.32390,14.00000,0.0,32.37500,6.333,5.58300,7.33300
1987,2nd Quintile,Rural regions,256,9.19563,8.02635,10.36491,1.72816,5.61107,14.58300,0.0,33.86526,5.583,3.91283,7.08300
1987,3rd Quintile,Urban regions,1001,9.88704,9.32210,10.45198,2.00998,7.45589,14.83300,0.0,34.06753,7.417,6.58300,8.50000
1987,3rd Quintile,Rural regions,275,10.44339,9.25581,11.63097,2.35356,7.50000,16.67693,0.0,38.16200,7.5,6.00000,8.50000
1987,4th Quintile,Urban regions,1179,10.63706,10.07422,11.19990,2.50000,7.25000,16.36270,0.0,37.15676,7.25,6.58300,8.33300
1987,4th Quintile,Rural regions,301,12.13012,10.96981,13.29042,3.44776,9.83300,18.63967,0.083,41.42753,9.833,7.66490,12.08300
1987,5th Quintile,Urban regions,1258,12.20814,11.64020,12.77608,3.50000,9.28954,18.16700,0.0,40.16750,9.25,8.50000,10.41700
1987,5th Quintile,Rural regions,293,13.39018,12.14211,14.63826,4.72209,10.33810,20.55710,0.0,44.30961,10.25,9.08093,12.84343
1988,1st Quintile,Urban regions,591,6.71810,6.03953,7.39667,0.75000,2.84301,9.57453,0.0,22.81132,2.833,2.41700,3.66908
1988,1st Quintile,Rural regions,154,7.68285,6.33152,9.03417,1.00000,3.47480,12.63472,0.0,30.08681,3.583,2.58300,6.75417
1988,2nd Quintile,Urban regions,835,9.22901,8.58968,9.86834,1.66700,6.16700,13.91700,0.0,32.29200,6.167,5.25000,7.16907
1988,2nd Quintile,Rural regions,218,9.77664,8.49891,11.05438,2.50000,6.79848,14.86278,0.0,33.40694,6.833,5.33300,8.75000
