year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2016,Direct migration background,female,1682,6.77227,6.39866,7.14588,1.33300,3.58300,9.41700,0.0,21.54300,3.583,3.25000,4.25000
2016,Indirect migration background,male,493,6.31607,5.65776,6.97437,1.29086,3.48080,8.33225,0.0,18.89432,3.417,2.75000,4.66700
2016,Indirect migration background,female,504,5.51451,4.95401,6.07500,1.08300,2.83300,7.37585,0.0,16.81513,2.833,2.49793,3.83300
2017,No migration background,male,6118,12.23971,11.94810,12.53132,2.50000,8.33300,19.58300,0.0,45.20750,8.333,7.58300,9.00000
2017,No migration background,female,6561,10.93972,10.67335,11.20609,2.08300,6.75000,17.50000,0.0,40.62550,6.75,6.33300,7.41907
2017,Direct migration background,male,2081,8.36406,7.99452,8.73360,1.75000,5.25000,12.62534,0.0,28.93836,5.25,4.57885,6.00000
2017,Direct migration background,female,1680,6.71369,6.36217,7.06522,1.41700,3.83300,9.91700,0.0,22.66700,3.833,3.16700,4.41700
2017,Indirect migration background,male,541,6.12881,5.51716,6.74046,1.16700,3.69650,8.13106,0.0,18.57715,3.75,2.83300,4.50000
2017,Indirect migration background,female,553,5.44150,4.87961,6.00339,0.83300,2.58300,7.12572,0.0,16.56480,2.583,1.83092,3.58300
2018,No migration background,male,5826,12.26447,11.96504,12.56389,2.58300,7.91700,19.83300,0.0,45.70800,7.917,7.41490,8.75000
2018,No migration background,female,6263,11.10377,10.82990,11.37765,2.16700,6.83300,17.75000,0.0,41.12450,6.833,6.41700,7.58510
2018,Direct migration background,male,2239,8.07813,7.70990,8.44636,1.25000,4.85165,11.59136,0.0,27.10339,4.917,3.74582,5.58300
2018,Direct migration background,female,1690,7.08362,6.71818,7.44906,1.41700,4.33300,9.91700,0.0,22.66700,4.333,3.75000,5.25208
2018,Indirect migration background,male,546,6.31881,5.64154,6.99607,0.85040,3.08300,8.18331,0.0,19.18267,3.083,2.16700,3.75207
2018,Indirect migration background,female,556,5.47318,4.91939,6.02697,1.00000,2.50000,7.00000,0.0,16.00000,2.5,1.91700,3.16908
2019,No migration background,male,6604,12.41357,12.12920,12.69794,2.66700,7.91700,19.83300,0.0,45.58200,7.917,7.41700,8.83300
2019,No migration background,female,6478,11.15587,10.88233,11.42942,2.12380,6.91700,18.00000,0.0,41.81430,6.917,6.33300,7.50000
2019,Direct migration background,male,2228,7.90568,7.53599,8.27537,1.25000,4.26452,11.31930,0.0,26.42326,4.25,3.58092,5.00000
2019,Direct migration background,female,1549,6.92595,6.58032,7.27157,1.58300,4.58300,9.91700,0.0,22.41800,4.583,3.91700,5.25000
2019,Indirect migration background,male,554,7.34876,6.64559,8.05194,1.50000,4.33300,9.83300,0.0,22.33250,4.333,2.91700,5.83510
2019,Indirect migration background,female,566,6.03803,5.42254,6.65352,1.00000,2.75000,7.56912,0.0,17.42279,2.75,2.25000,3.58300
2020,No migration background,male,5855,12.48667,12.18655,12.78678,2.75000,8.33300,19.91700,0.0,45.66750,8.333,7.58300,8.75000
2020,No migration background,female,5997,11.08910,10.80707,11.37113,2.08300,6.91700,17.93845,0.0,41.72161,6.917,6.24792,7.50000
2020,Direct migration background,male,3353,7.82611,7.53327,8.11895,1.41700,4.26012,11.13889,0.0,25.72172,4.333,3.41490,5.50000
2020,Direct migration background,female,2027,6.87677,6.57205,7.18149,1.58300,4.41700,10.25000,0.0,23.25050,4.417,3.58300,5.33300
2020,Indirect migration background,male,549,7.68033,6.93204,8.42861,1.41700,3.75000,10.36951,0.0,23.79828,3.75,2.83300,5.41700
2020,Indirect migration background,female,543,6.45310,5.83525,7.07096,1.25000,3.50000,8.52612,0.0,19.44031,3.5,2.83300,4.58300
2021,No migration background,male,4065,12.55786,12.20049,12.91522,2.91700,8.58300,20.41700,0.0,46.66700,8.583,7.58093,9.25000
2021,No migration background,female,4280,10.93513,10.61007,11.26018,2.33300,7.00000,16.66700,0.0,38.16800,7.0,6.41700,7.66700
2021,Direct migration background,male,1871,7.65572,7.28009,8.03134,1.91700,4.16700,11.62692,0.0,26.19181,4.167,3.41700,5.00208
2021,Direct migration background,female,1207,7.22465,6.80442,7.64488,1.91700,4.25000,10.83300,0.0,24.20700,4.25,3.58300,5.33300
2021,Indirect migration background,male,327,8.84999,7.79563,9.90435,1.91700,5.08565,11.63533,0.0,26.21282,5.083,4.25000,7.91700
2021,Indirect migration background,female,339,6.24808,5.44069,7.05547,1.08300,2.99353,7.41134,0.0,16.90384,3.0,2.16700,4.66700
2022,No migration background,male,6153,12.55480,12.26243,12.84717,2.91700,8.50000,20.16700,0.0,46.04200,8.5,8.00000,9.16700
2022,No migration background,female,6266,11.07539,10.80444,11.34633,2.41700,7.16700,16.83300,0.0,38.45700,7.167,6.58300,7.66700
2022,Direct migration background,male,3243,8.04055,7.74827,8.33283,1.75000,4.83300,11.75000,0.0,26.75000,4.833,4.33300,5.25000
2022,Direct migration background,female,2454,7.51845,7.20257,7.83433,1.75000,4.66700,10.91517,0.0,24.66293,4.667,4.00000,5.25000
2022,Indirect migration background,male,514,9.83200,8.89649,10.76752,1.91700,6.01879,14.08300,0.0,32.33200,6.0,4.99792,6.75833
2022,Indirect migration background,female,548,7.23569,6.51798,7.95340,1.25000,3.66700,8.83300,0.0,20.20750,3.667,2.91490,5.00625
