year,quintil_oecd,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,male,659,8.76487,8.03558,9.49416,1.16700,5.06426,13.07655,0.0,30.94087,5.083,4.16700,6.25000
1984,1st Quintile,female,280,6.95607,5.61800,8.29415,0.75000,2.61373,8.20130,0.0,19.37825,2.583,1.83300,3.16700
1984,2nd Quintile,male,824,11.48626,10.80150,12.17102,3.50000,9.15148,17.44365,0.0,38.35913,9.167,8.08300,10.16700
1984,2nd Quintile,female,423,6.17512,5.55578,6.79447,1.41700,3.83300,9.63262,0.0,21.95604,3.833,3.25000,4.66700
1984,3rd Quintile,male,894,12.00071,11.32503,12.67639,3.27576,9.58300,19.00000,0.0,42.58635,9.583,8.41700,10.50208
1984,3rd Quintile,female,536,6.45580,5.90842,7.00317,1.66700,4.14813,9.91700,0.0,22.29200,4.167,3.66700,4.66700
1984,4th Quintile,male,987,12.08895,11.43989,12.73802,3.84390,9.75474,18.25000,0.0,39.85915,9.75,8.24792,10.50208
1984,4th Quintile,female,684,8.68541,8.10900,9.26183,2.91700,6.41700,12.47627,0.0,26.81519,6.417,5.41700,7.00000
1984,5th Quintile,male,1066,13.73455,13.08152,14.38759,4.58300,11.25000,21.21289,0.0,46.15773,11.25,10.41700,12.16907
1984,5th Quintile,female,723,10.91498,10.24705,11.58291,4.02340,8.50000,15.16700,0.0,31.88239,8.5,7.66282,9.25208
1985,1st Quintile,male,595,8.36413,7.63843,9.08982,1.08300,5.16700,12.75000,0.0,30.25050,5.167,4.08093,6.50000
1985,1st Quintile,female,308,5.90242,4.85736,6.94748,0.58300,2.06304,7.00546,0.0,16.63915,2.083,1.58092,2.92115
1985,2nd Quintile,male,709,11.12266,10.40710,11.83822,2.97058,8.91700,16.53190,0.0,36.87389,8.917,7.74792,10.50208
1985,2nd Quintile,female,384,6.14166,5.42673,6.85659,1.16700,3.58300,8.38241,0.0,19.20554,3.583,3.00000,4.33300
1985,3rd Quintile,male,817,12.07597,11.37322,12.77871,3.32397,9.75000,18.83300,0.0,42.09655,9.75,7.91700,11.00000
1985,3rd Quintile,female,511,6.83111,6.24861,7.41360,1.58300,4.83300,9.75535,0.0,22.01388,4.833,4.00000,5.50000
1985,4th Quintile,male,911,12.30613,11.62462,12.98765,3.60179,9.67582,19.00000,0.0,42.09732,9.667,8.75000,10.75625
1985,4th Quintile,female,599,9.10151,8.38396,9.81905,2.58300,5.95593,12.83300,0.0,28.20800,5.917,5.50000,6.91700
1985,5th Quintile,male,922,14.04530,13.30944,14.78116,4.33300,11.63715,22.09405,0.0,48.73563,11.667,10.50000,12.91700
1985,5th Quintile,female,673,10.99029,10.29649,11.68409,4.08300,8.56024,15.53906,0.0,32.72316,8.583,7.58300,9.83300
1986,1st Quintile,male,495,8.36522,7.58600,9.14445,0.75000,5.82981,13.66700,0.0,33.04250,5.833,3.50000,7.00000
1986,1st Quintile,female,247,5.02289,4.04730,5.99848,0.60432,1.83300,5.91700,0.0,13.88602,1.833,1.25000,2.50000
1986,2nd Quintile,male,708,11.10934,10.36164,11.85704,2.50000,8.41700,16.75000,0.0,38.12500,8.417,6.75000,9.83300
1986,2nd Quintile,female,335,6.03867,5.27456,6.80277,1.25000,3.35796,7.95399,0.0,18.00998,3.333,2.66700,4.58300
1986,3rd Quintile,male,775,12.04364,11.31065,12.77664,3.00000,9.16700,18.59210,0.0,41.98024,9.167,8.41075,10.75000
1986,3rd Quintile,female,497,7.74755,7.02634,8.46876,2.01041,5.26098,10.91700,0.0,24.27688,5.333,4.50000,5.91700
1986,4th Quintile,male,912,12.12114,11.46580,12.77648,3.66700,9.75000,18.63531,0.0,41.08777,9.75,8.41490,11.33300
1986,4th Quintile,female,587,8.90677,8.25601,9.55754,2.75000,6.33300,13.26321,0.0,29.03301,6.333,5.50000,7.17115
1986,5th Quintile,male,880,13.71703,12.98543,14.44863,4.41700,11.66700,20.92892,0.0,45.69680,11.667,10.08300,12.75208
1986,5th Quintile,female,643,11.16351,10.42224,11.90479,3.91700,8.34162,16.28288,0.0,34.83169,8.417,7.32885,9.08718
