year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,West,5117,10.47041,10.19903,10.74179,2.66700,7.33300,15.41700,0.0,34.54200,7.333,6.91700,7.66700
1985,Rural regions,West,1313,11.16108,10.60357,11.71859,2.58300,7.83300,16.75020,0.0,38.00100,7.833,7.08300,8.75000
1986,Urban regions,West,4816,10.57774,10.29926,10.85622,2.50000,7.50000,15.91700,0.0,36.04250,7.5,7.00000,7.83510
1986,Rural regions,West,1264,10.91778,10.35950,11.47605,2.50000,7.66700,16.66700,0.0,37.91750,7.667,6.75000,8.33300
1987,Urban regions,West,4811,10.52617,10.24708,10.80527,2.41700,7.50000,16.00000,0.0,36.37450,7.5,7.16700,7.75000
1987,Rural regions,West,1289,10.93746,10.37788,11.49704,2.41700,7.58300,16.83300,0.0,38.45700,7.583,7.00000,8.58718
1988,Urban regions,West,4705,10.47069,10.18692,10.75446,2.16700,7.50000,16.16700,0.0,37.16700,7.5,7.08093,7.91700
1988,Rural regions,West,1207,11.16822,10.58671,11.74974,2.58300,8.15803,17.08300,0.0,38.83300,8.167,7.49583,8.75208
1989,Urban regions,West,4604,10.39954,10.11439,10.68468,2.33300,7.41700,16.41700,0.0,37.54300,7.417,6.91700,7.83300
1989,Rural regions,West,1156,11.20298,10.59842,11.80753,2.33300,8.41700,17.25000,0.0,39.62550,8.417,7.66490,9.08510
1990,Urban regions,West,4527,10.30277,10.01582,10.58972,2.16700,6.91700,16.58300,0.0,38.20700,6.917,6.41700,7.58300
1990,Urban regions,East,1143,12.26608,11.63406,12.89810,2.75000,9.75000,19.08300,0.0,43.58250,9.75,8.75000,10.75000
1990,Rural regions,West,1189,10.94479,10.34207,11.54751,1.91700,7.83908,17.25357,0.0,40.25844,7.833,6.83300,9.00208
1990,Rural regions,East,2198,12.72968,12.27198,13.18739,3.33300,9.91700,19.66700,0.0,44.16800,9.917,9.33300,10.75000
1991,Urban regions,West,4617,10.10760,9.81987,10.39534,1.91700,6.50000,16.33300,0.0,37.95700,6.5,6.08300,6.83510
1991,Urban regions,East,942,11.16695,10.47814,11.85576,1.58300,7.58300,17.69773,0.0,41.86982,7.583,6.50000,9.42115
1991,Rural regions,West,1225,10.69377,10.09940,11.28815,1.85608,7.00000,17.33300,0.0,40.54838,7.0,5.83300,8.08300
1991,Rural regions,East,1821,11.35558,10.84934,11.86183,1.58300,8.16700,18.25000,0.0,43.25050,8.167,7.16490,9.08300
1992,Urban regions,West,4455,10.27825,9.98903,10.56747,2.16700,6.75000,16.59773,0.0,38.24382,6.75,6.33300,7.33300
1992,Urban regions,East,834,8.70393,8.00713,9.40072,0.91700,3.41700,14.50000,0.0,34.87450,3.417,2.41700,4.58510
1992,Rural regions,West,1202,10.47733,9.88374,11.07092,1.91700,6.58300,16.60404,0.0,38.63459,6.583,5.58300,7.66907
1992,Rural regions,East,1529,9.71856,9.18168,10.25545,1.08300,4.90718,16.83300,0.0,40.45800,4.917,3.91700,6.08300
1993,Urban regions,West,4395,10.33760,10.04910,10.62610,2.41700,6.83300,16.58300,0.0,37.83200,6.833,6.33093,7.33300
1993,Urban regions,East,814,7.14404,6.51045,7.77762,1.16700,2.41700,10.21440,0.0,23.78549,2.417,2.16700,2.58300
1993,Rural regions,West,1194,10.68803,10.09235,11.28371,2.33300,6.91700,16.58300,0.0,37.95800,6.917,6.00000,7.58300
1993,Rural regions,East,1449,8.04631,7.54626,8.54637,1.08300,2.58300,12.83300,0.0,30.45800,2.583,2.41700,3.16908
1994,Urban regions,West,4180,10.52038,10.22047,10.82028,2.50000,6.83300,16.50000,0.0,37.50000,6.833,6.50000,7.50208
1994,Urban regions,East,796,6.93857,6.32858,7.54856,1.41700,2.91700,9.00000,0.0,20.37450,2.917,2.66700,3.08300
1994,Rural regions,West,1149,10.81005,10.20863,11.41147,2.50000,6.83300,16.54990,0.0,37.62475,6.833,6.24792,8.17325
1994,Rural regions,East,1422,8.23097,7.72327,8.73867,1.50000,3.16700,12.91700,0.0,30.04250,3.167,2.91700,3.33510
1995,Urban regions,West,4389,10.13270,9.84153,10.42386,2.33300,6.33300,15.72911,0.0,35.82328,6.333,5.83300,6.83300
1995,Urban regions,East,737,7.59313,6.92958,8.25668,1.91700,3.50000,10.00000,0.0,22.12450,3.5,3.25000,3.91700
1995,Rural regions,West,1241,10.59721,10.00675,11.18766,2.26982,6.41700,16.50000,0.0,37.84527,6.417,5.75000,7.41700
1995,Rural regions,East,1473,7.51424,7.03237,7.99611,1.25000,3.41700,10.41700,0.0,24.16750,3.417,3.00000,3.58300
1996,Urban regions,West,4263,10.19987,9.90477,10.49496,2.50000,6.58300,16.08300,0.0,36.45750,6.583,6.25000,7.00000
1996,Urban regions,East,736,7.22815,6.59448,7.86182,1.66468,4.00000,8.06824,0.0,17.67357,4.0,3.66490,4.33300
1996,Rural regions,West,1235,10.33011,9.74883,10.91139,1.96675,6.41700,16.08300,0.0,37.25738,6.417,5.74792,7.33300
1996,Rural regions,East,1404,7.63256,7.15299,8.11213,1.50000,4.00000,9.83300,0.0,22.33250,4.0,3.66700,4.33300
1997,Urban regions,West,4125,10.18963,9.88932,10.48994,2.41700,6.83300,15.91700,0.0,36.16700,6.833,6.41700,7.16907
