year,bula_h,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,1st Quintile,,,,,,,,,,,,
1984,Schleswig-Holstein,2nd Quintile,41,10.71999,7.81544,13.62455,3.25030,8.23486,17.17840,0.083,30.583,8.083,3.75000,14.03958
1984,Schleswig-Holstein,3rd Quintile,35,7.10021,4.58723,9.61319,1.41700,4.54444,11.02109,0.0,25.42722,4.583,2.83300,8.25000
1984,Schleswig-Holstein,4th Quintile,64,9.37208,7.20633,11.53783,2.50003,5.84703,14.55071,0.167,32.62674,5.75,4.82885,10.83925
1984,Schleswig-Holstein,5th Quintile,64,11.98066,9.43150,14.52982,3.93426,8.29019,19.22331,0.167,41.833,8.167,5.25000,13.67740
1984,Hamburg,1st Quintile,,,,,,,,,,,,
1984,Hamburg,2nd Quintile,,,,,,,,,,,,
1984,Hamburg,3rd Quintile,,,,,,,,,,,,
1984,Hamburg,4th Quintile,51,8.84278,6.34514,11.34041,2.58300,5.77644,11.14700,0.333,23.99299,5.667,4.16700,9.33300
1984,Hamburg,5th Quintile,59,13.62165,11.08098,16.16233,4.94242,11.48775,21.30802,0.167,42.083,11.5,8.50000,15.75000
1984,Lower Saxony,1st Quintile,97,7.09425,5.60919,8.57931,0.75000,5.58161,11.01250,0.0,26.40624,5.667,1.83300,7.00625
1984,Lower Saxony,2nd Quintile,115,10.17341,8.27137,12.07546,1.88177,6.50320,14.75000,0.0,34.05235,6.417,4.08093,10.16700
1984,Lower Saxony,3rd Quintile,140,10.75762,9.03701,12.47823,2.58300,7.44533,17.09360,0.0,38.85951,7.5,5.41700,9.66700
1984,Lower Saxony,4th Quintile,158,11.06204,9.58239,12.54169,4.17428,8.49785,14.41700,0.083,29.78108,8.917,7.00000,10.41700
1984,Lower Saxony,5th Quintile,160,12.04748,10.54706,13.54791,4.11820,10.00000,17.27326,0.167,37.00585,10.0,7.91490,11.08300
1984,Bremen,1st Quintile,,,,,,,,,,,,
1984,Bremen,2nd Quintile,,,,,,,,,,,,
1984,Bremen,3rd Quintile,,,,,,,,,,,,
1984,Bremen,4th Quintile,,,,,,,,,,,,
1984,Bremen,5th Quintile,,,,,,,,,,,,
1984,North Rhine-Westphalia,1st Quintile,280,8.14388,6.86393,9.42383,0.66700,3.57111,11.89846,0.0,28.74566,3.583,2.49793,5.00000
1984,North Rhine-Westphalia,2nd Quintile,323,9.41591,8.51832,10.31349,2.74067,7.28873,14.08300,0.0,31.09650,7.25,5.83093,8.50000
1984,North Rhine-Westphalia,3rd Quintile,327,11.67840,10.53983,12.81697,2.83300,8.91700,18.66129,0.0,42.40373,8.917,6.83300,10.58300
1984,North Rhine-Westphalia,4th Quintile,430,10.43853,9.56068,11.31639,2.91591,7.61739,14.83300,0.0,32.70864,7.667,6.66700,10.00000
1984,North Rhine-Westphalia,5th Quintile,449,12.47861,11.54543,13.41178,4.48454,10.02416,17.87216,0.0,37.95358,9.917,9.08300,11.25000
1984,Hesse,1st Quintile,115,6.01901,4.47334,7.56467,0.57520,1.55830,7.93853,0.0,18.98354,1.5,0.83300,4.34343
1984,Hesse,2nd Quintile,119,9.72786,8.16330,11.29241,2.62597,7.16700,14.56168,0.0,32.46525,7.167,5.66700,10.91700
1984,Hesse,3rd Quintile,131,9.81177,8.09759,11.52594,2.33397,6.41700,15.91700,0.0,36.29154,6.417,3.08300,9.75000
1984,Hesse,4th Quintile,165,11.47706,9.82303,13.13109,3.24060,7.66700,15.67956,0.25,34.33800,7.667,5.90865,10.50208
1984,Hesse,5th Quintile,216,12.03362,10.60573,13.46152,3.50790,9.10177,16.71629,0.0,36.52889,9.083,6.66700,10.83300
1984,"Rhineland-Palatinate, Saarland",1st Quintile,48,11.12919,7.36767,14.89070,2.20777,6.27880,12.88241,0.0,28.89436,6.25,4.15657,8.67115
1984,"Rhineland-Palatinate, Saarland",2nd Quintile,101,8.63215,6.65149,10.61280,1.51771,4.83300,12.92976,0.0,30.04785,4.833,2.66700,6.70240
1984,"Rhineland-Palatinate, Saarland",3rd Quintile,107,10.04016,8.45568,11.62464,3.66700,7.28258,14.47114,0.083,30.67735,7.333,5.83093,9.58300
1984,"Rhineland-Palatinate, Saarland",4th Quintile,99,10.22174,8.43100,12.01248,2.91700,6.75807,15.17054,0.083,33.55084,6.75,5.25000,12.00000
1984,"Rhineland-Palatinate, Saarland",5th Quintile,96,13.11209,11.04713,15.17705,4.70186,10.00000,21.38746,0.167,46.41587,10.0,6.91700,14.25000
1984,Baden-Wuerttemberg,1st Quintile,159,9.82531,7.89327,11.75734,1.68602,4.63230,12.91700,0.0,29.76346,4.583,2.91490,7.66700
1984,Baden-Wuerttemberg,2nd Quintile,272,9.53175,8.40030,10.66321,1.86376,6.00000,14.62695,0.0,33.77172,6.0,4.66075,8.58510
1984,Baden-Wuerttemberg,3rd Quintile,306,8.99156,8.04145,9.94167,2.08300,6.50000,13.96858,0.0,31.79696,6.5,4.74583,8.66700
1984,Baden-Wuerttemberg,4th Quintile,355,10.30532,9.36046,11.25019,3.20081,7.11964,15.33802,0.0,33.54385,7.083,5.82885,8.83300
1984,Baden-Wuerttemberg,5th Quintile,339,12.86544,11.72782,14.00305,4.28448,9.87672,19.83300,0.0,43.0,9.833,8.08300,11.08718
1984,Bavaria,1st Quintile,162,8.48350,7.01535,9.95166,1.54265,4.21291,12.69870,0.0,29.43277,4.167,3.08300,7.75000
1984,Bavaria,2nd Quintile,208,10.56453,9.21568,11.91337,2.99313,8.05052,14.58300,0.167,31.96781,8.083,5.83300,10.66700
1984,Bavaria,3rd Quintile,279,9.72283,8.67064,10.77501,2.58300,6.12757,15.10181,0.0,33.88003,6.083,5.15657,9.50000
1984,Bavaria,4th Quintile,282,11.75697,10.55412,12.95982,4.00000,9.25000,16.38252,0.0,34.95631,9.25,7.23958,10.58300
1984,Bavaria,5th Quintile,318,13.01520,11.81578,14.21462,3.91700,10.91700,19.93096,0.0,43.95191,10.917,8.32260,12.16700
1984,Berlin,1st Quintile,,,,,,,,,,,,
1984,Berlin,2nd Quintile,33,4.79683,2.93367,6.66000,1.29342,3.03206,5.78126,0.0,12.51301,3.083,1.66700,5.16700
1984,Berlin,3rd Quintile,68,7.52805,5.51933,9.53676,1.83300,4.05822,10.54072,0.0,23.60229,4.083,2.50000,6.33300
1984,Berlin,4th Quintile,54,9.72908,7.51234,11.94581,2.88594,7.46482,16.08300,0.333,28.333,8.833,4.16700,12.58300
1984,Berlin,5th Quintile,82,11.82317,9.94681,13.69954,4.33300,10.17433,17.21759,0.25,36.54448,10.167,7.74375,14.16700
1985,Schleswig-Holstein,1st Quintile,,,,,,,,,,,,
1985,Schleswig-Holstein,2nd Quintile,33,10.71680,6.85192,14.58168,2.79175,6.91412,14.88738,0.167,33.03082,7.0,4.25000,11.16700
1985,Schleswig-Holstein,3rd Quintile,36,9.73116,6.74355,12.71878,2.36480,6.61251,13.74319,0.0,30.81076,5.417,4.33300,12.33300
1985,Schleswig-Holstein,4th Quintile,52,10.18071,7.55398,12.80744,2.70304,6.59776,15.94480,0.25,35.80744,6.667,4.83093,11.25000
1985,Schleswig-Holstein,5th Quintile,53,11.36950,9.11745,13.62154,4.58300,9.43079,18.17821,0.917,31.167,9.25,6.66700,13.02292
1985,Hamburg,1st Quintile,,,,,,,,,,,,
1985,Hamburg,2nd Quintile,,,,,,,,,,,,
1985,Hamburg,3rd Quintile,35,4.42555,2.61820,6.23290,0.74638,1.81799,5.45991,0.0,12.53021,1.917,0.83300,5.25000
1985,Hamburg,4th Quintile,41,10.49716,7.37372,13.62061,3.09770,6.54872,15.56974,0.417,34.27780,5.917,4.74167,9.83300
1985,Hamburg,5th Quintile,52,12.81119,9.88627,15.73611,3.58300,10.80133,22.03506,0.167,42.917,10.917,5.48958,16.50000
1985,Lower Saxony,1st Quintile,80,6.72884,5.02594,8.43174,0.97140,3.83300,11.35291,0.0,26.92518,3.833,1.58300,6.58300
1985,Lower Saxony,2nd Quintile,86,6.86357,5.36813,8.35901,1.58300,4.09044,11.27546,0.0,25.81414,4.167,2.75000,6.83510
1985,Lower Saxony,3rd Quintile,131,10.33874,8.80655,11.87094,2.83353,7.88956,15.80909,0.25,35.27244,7.833,6.16700,10.33300
1985,Lower Saxony,4th Quintile,123,11.83320,10.03983,13.62657,3.30213,10.46188,15.90768,0.0,34.81602,10.5,8.08300,11.58718
