year,bula_h,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,226,9.69818,8.50649,10.88986,2.83300,6.21447,15.11620,0.0,33.54099,6.25,4.83300,8.25000
1984,Hamburg,176,9.98096,8.57786,11.38407,2.54605,7.21543,15.31888,0.0,34.47813,7.167,4.83300,9.08925
1984,Lower Saxony,670,10.58997,9.85264,11.32730,2.91700,7.83300,15.25000,0.0,33.74950,7.833,7.00000,9.16907
1984,Bremen,54,11.13471,8.23205,14.03736,2.13446,9.32114,13.08300,0.0,29.50582,9.25,4.21043,12.08300
1984,North Rhine-Westphalia,1809,10.83289,10.37724,11.28853,3.08300,8.08300,15.66700,0.0,34.54300,8.083,7.25000,9.08300
1984,Hesse,746,10.59197,9.85642,11.32752,2.66700,7.16700,15.41700,0.0,34.54200,7.167,6.08093,8.66700
1984,"Rhineland-Palatinate, Saarland",451,10.63732,9.71826,11.55639,3.17799,6.75000,14.83300,0.0,32.31551,6.75,6.24792,8.66700
1984,Baden-Wuerttemberg,1431,10.54442,10.03103,11.05782,2.75000,7.66700,15.41700,0.0,34.41750,7.667,6.58300,8.25000
1984,Bavaria,1253,11.09493,10.53307,11.65678,3.08300,8.08300,16.28115,0.0,36.07836,8.083,7.00000,9.50208
1984,Berlin,264,9.15873,8.13138,10.18608,2.36396,5.89697,14.56265,0.0,32.86069,5.833,4.57885,8.66700
1985,Schleswig-Holstein,203,10.28034,9.00125,11.55942,2.58300,7.08300,15.23485,0.0,34.21262,7.083,5.66700,9.25000
1985,Hamburg,165,9.52066,8.02254,11.01879,1.91700,5.59992,14.95205,0.0,34.50463,5.583,4.58300,8.00000
1985,Lower Saxony,581,10.29798,9.53504,11.06092,2.58300,7.83300,14.91700,0.0,33.41800,7.833,6.99792,8.83300
1985,Bremen,42,9.76277,6.59237,12.93317,1.74068,7.97318,12.85557,0.167,29.52791,8.417,2.58300,10.75000
1985,North Rhine-Westphalia,1669,10.76222,10.28461,11.23984,2.75000,7.68014,15.75000,0.0,35.25000,7.667,7.00000,8.58300
1985,Hesse,663,10.74064,9.93926,11.54203,2.55584,7.00000,15.83300,0.0,35.74874,7.0,5.91490,8.58300
1985,"Rhineland-Palatinate, Saarland",414,11.04745,10.09413,12.00078,3.51184,7.58300,15.67543,0.0,33.92083,7.583,6.58300,8.91907
1985,Baden-Wuerttemberg,1307,10.58091,10.02586,11.13596,2.58300,7.02191,15.75000,0.0,35.50050,7.0,6.50000,8.41700
1985,Bavaria,1161,10.97500,10.38009,11.56992,2.66700,7.50000,15.91700,0.0,35.79200,7.5,6.66490,8.75000
1985,Berlin,225,9.24776,8.08224,10.41328,2.30974,5.22740,15.41700,0.0,35.07788,5.167,4.32885,7.41700
1986,Schleswig-Holstein,189,10.34978,9.00160,11.69795,2.64445,7.19714,15.50000,0.0,34.78333,7.167,6.16700,9.41700
1986,Hamburg,139,9.69532,8.10136,11.28929,2.54630,6.26654,15.30514,0.0,34.44341,6.333,4.58300,8.83300
1986,Lower Saxony,596,10.03224,9.28565,10.77883,2.41700,7.61257,15.00000,0.0,33.87450,7.583,6.49375,8.83300
1986,Bremen,47,8.67731,5.64730,11.70731,1.12313,3.94033,13.64487,0.0,32.42748,3.917,1.50000,11.42532
1986,North Rhine-Westphalia,1548,11.21340,10.70793,11.71887,2.75000,8.41700,16.58300,0.0,37.33250,8.417,7.66700,8.91700
1986,Hesse,607,10.42309,9.60865,11.23754,2.08300,6.58300,15.91700,0.0,36.66800,6.583,5.58300,8.00000
1986,"Rhineland-Palatinate, Saarland",408,11.44449,10.46077,12.42820,3.58300,8.16700,16.70648,0.0,36.39170,8.167,7.41282,9.58300
1986,Baden-Wuerttemberg,1261,10.29533,9.74774,10.84292,2.16700,6.91700,15.78067,0.0,36.20116,6.917,6.24792,7.66700
1986,Bavaria,1068,10.94514,10.34554,11.54475,2.50000,7.67421,16.25000,0.0,36.87500,7.667,6.91282,8.58300
1986,Berlin,217,9.25420,8.03698,10.47142,1.58300,5.55602,16.12143,0.0,37.92907,5.583,4.16282,6.50000
1987,Schleswig-Holstein,189,9.98911,8.70445,11.27377,2.79784,7.50000,14.64623,0.083,32.41881,7.5,6.24792,9.00208
1987,Hamburg,126,9.76980,8.16295,11.37666,2.22083,6.26815,15.22184,0.0,32.0,6.167,4.91700,10.43157
1987,Lower Saxony,611,9.94243,9.21575,10.66910,2.10753,7.53334,15.18157,0.0,34.79264,7.5,6.66490,8.58300
1987,Bremen,40,8.16378,4.86433,11.46322,0.83154,2.83300,12.64755,0.0,30.37157,2.833,2.00000,7.53157
1987,North Rhine-Westphalia,1555,10.92568,10.42739,11.42398,2.41700,7.91700,16.75000,0.0,38.24950,7.917,7.41700,8.83300
1987,Hesse,625,10.71850,9.90966,11.52735,2.50000,7.16700,16.46360,0.0,37.40900,7.167,6.08300,8.33300
1987,"Rhineland-Palatinate, Saarland",397,11.65856,10.61014,12.70697,2.82029,8.50000,17.53535,0.0,39.60794,8.5,7.16700,9.16700
1987,Baden-Wuerttemberg,1249,10.50694,9.94074,11.07314,2.41700,7.16700,15.66700,0.0,35.54200,7.167,6.24583,7.91700
1987,Bavaria,1084,10.79680,10.19442,11.39917,2.41700,7.58300,16.50000,0.0,37.62450,7.583,6.91490,8.50833
1987,Berlin,224,9.67012,8.47120,10.86904,2.08300,6.27852,16.62823,0.0,38.44608,6.25,4.66700,7.66700
1988,Schleswig-Holstein,185,9.95559,8.69460,11.21657,2.72778,7.92196,15.07116,0.0,33.58623,7.917,6.33300,9.33510
1988,Hamburg,118,10.18731,8.47850,11.89611,2.62616,6.66700,15.01103,0.083,33.083,6.667,5.00000,9.16700
1988,Lower Saxony,591,10.05457,9.31178,10.79736,2.19307,7.56932,15.56880,0.0,35.63238,7.583,6.50000,8.91907
1988,Bremen,46,7.16217,4.17015,10.15419,0.50000,2.86562,10.05184,0.0,24.37960,3.0,1.00000,6.50000
1988,North Rhine-Westphalia,1512,10.73642,10.23052,11.24233,2.08300,7.91700,16.66700,0.0,38.54300,7.917,7.41700,8.66700
1988,Hesse,589,11.14237,10.28919,11.99554,2.83300,7.33300,17.01041,0.0,38.27653,7.333,6.50000,8.83300
1988,"Rhineland-Palatinate, Saarland",388,11.90131,10.79882,13.00380,2.58300,8.91700,18.03026,0.0,41.20114,8.917,7.91490,9.92115
1988,Baden-Wuerttemberg,1215,10.33752,9.77703,10.89801,2.49407,7.00000,15.86072,0.0,35.91069,7.0,5.91700,7.83510
1988,Bavaria,1048,10.87050,10.24929,11.49170,2.33300,7.83300,16.50000,0.0,37.75050,7.833,6.83093,8.66700
1988,Berlin,220,9.91469,8.66473,11.16465,2.00625,6.41421,17.27562,0.0,40.17968,6.5,4.58093,8.00417
1989,Schleswig-Holstein,175,9.74370,8.43073,11.05667,2.24087,8.29658,13.87294,0.083,31.32103,8.25,5.75000,9.41700
1989,Hamburg,116,9.94300,8.28855,11.59745,3.00000,6.95716,14.92407,0.167,32.81017,7.0,5.41700,8.16700
