year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1993,West,male,3271,11.92122,11.55735,12.28508,2.66700,8.52462,19.43100,0.0,44.57699,8.5,7.83300,9.33300
1993,West,female,2318,8.28899,7.94589,8.63208,1.75000,4.91700,13.00000,0.0,29.87500,4.917,4.50000,5.41907
1993,East,male,1230,7.82641,7.26974,8.38308,1.16700,2.50000,12.08300,0.0,28.45700,2.5,2.33300,2.66700
1993,East,female,1033,7.53131,6.98497,8.07764,1.08300,2.58300,12.41700,0.0,29.41800,2.583,2.41700,3.41908
1994,West,male,3107,12.10680,11.72890,12.48469,2.83300,8.66700,19.50000,0.0,44.50050,8.667,8.16700,9.50000
1994,West,female,2222,8.43185,8.08238,8.78132,1.91700,5.08300,13.03714,0.0,29.71736,5.083,4.58300,5.66700
1994,East,male,1206,7.79256,7.24543,8.33968,1.50000,3.08300,11.41700,0.0,26.29250,3.083,2.91490,3.33300
1994,East,female,1012,7.64766,7.09073,8.20459,1.41700,2.99246,11.95915,0.0,27.77239,3.0,2.75000,3.33300
1995,West,male,3279,11.66862,11.29804,12.03920,2.66700,7.66700,18.91700,0.0,43.29200,7.667,7.16700,8.83510
1995,West,female,2351,8.20344,7.86598,8.54090,2.00000,4.96863,12.49430,0.0,28.23576,4.917,4.66490,5.41700
1995,East,male,1193,7.48607,6.94626,8.02588,1.41700,3.41700,9.50000,0.0,21.62450,3.417,3.24793,3.66700
1995,East,female,1017,7.61564,7.05443,8.17686,1.58300,3.50000,11.11111,0.0,25.40327,3.5,3.08300,3.66700
1996,West,male,3191,11.49787,11.12593,11.86981,2.70947,7.75000,18.11194,0.0,41.21565,7.75,7.33300,8.41700
1996,West,female,2307,8.42837,8.08255,8.77419,1.91700,5.41700,12.66700,0.0,28.79200,5.417,5.08093,5.83300
1996,East,male,1146,7.62125,7.07918,8.16332,1.66700,4.00000,9.00000,0.0,19.99950,4.0,3.75000,4.33300
1996,East,female,994,7.30257,6.77005,7.83509,1.50000,3.91700,9.47884,0.0,21.44710,3.917,3.58300,4.33300
1997,West,male,3084,11.50952,11.13461,11.88443,2.66700,7.83300,18.08300,0.0,41.20700,7.833,7.49792,8.41907
1997,West,female,2229,8.41684,8.06732,8.76637,1.91700,5.50000,12.38486,0.0,28.08664,5.5,4.91700,6.00000
1997,East,male,1106,7.39141,6.85391,7.92892,1.50000,4.33300,7.95894,0.0,17.64736,4.333,3.91700,4.66700
1997,East,female,963,7.59878,7.05372,8.14385,1.75000,4.41700,9.58300,0.0,21.33250,4.417,4.00000,4.75000
1998,West,male,3441,11.58652,11.22944,11.94360,2.58300,8.25000,18.57112,0.0,42.55329,8.25,7.66700,8.66700
1998,West,female,2511,8.78036,8.44123,9.11950,2.08300,6.00000,12.75000,0.0,28.75050,6.0,5.50000,6.33300
1998,East,male,1166,7.44598,6.94253,7.94943,1.66700,4.60921,7.75000,0.0,16.87450,4.583,4.08300,5.25000
1998,East,female,995,7.64765,7.13526,8.16004,1.75000,5.00000,9.50000,0.0,21.12500,5.0,4.83300,5.58300
1999,West,male,3345,11.24402,10.88334,11.60471,2.41700,7.91700,18.08300,0.0,41.58200,7.917,7.50000,8.50000
1999,West,female,2531,8.70252,8.35943,9.04560,1.83300,5.86814,12.66700,0.0,28.91800,5.833,5.16490,6.25208
1999,East,male,1160,7.35877,6.86040,7.85714,1.41700,4.58300,8.33300,0.0,18.70700,4.583,4.24583,5.16700
1999,East,female,1008,7.63856,7.12553,8.15159,1.50000,5.41700,8.61019,0.0,19.27548,5.417,4.58300,6.00000
2000,West,male,5952,11.40734,11.13530,11.67937,2.41700,8.08300,18.50000,0.0,42.62450,8.083,7.66700,8.58300
2000,West,female,4586,8.70674,8.44726,8.96622,1.58300,5.43988,12.66700,0.0,29.29300,5.417,5.16700,5.91700
2000,East,male,1701,7.41417,7.01843,7.80991,1.58300,4.91700,9.25000,0.0,20.75050,4.917,4.41700,5.50208
2000,East,female,1499,7.64806,7.22859,8.06752,1.66700,5.25000,9.16700,0.0,20.41700,5.25,4.66700,5.75000
2001,West,male,5325,11.32159,11.03461,11.60858,2.33300,8.08300,18.25000,0.0,42.12550,8.083,7.50000,8.50000
2001,West,female,4266,8.68983,8.41974,8.95993,1.58300,5.41700,12.75000,0.0,29.50050,5.417,5.08093,5.75000
2001,East,male,1568,7.62233,7.20357,8.04109,1.75000,4.91700,10.00000,0.0,22.37500,4.917,4.58093,5.50208
2001,East,female,1399,7.79154,7.35850,8.22457,1.58300,5.50000,9.91700,0.0,22.41800,5.5,4.99792,5.91700
2002,West,male,5708,11.43379,11.15655,11.71103,2.41700,8.00000,18.33300,0.0,42.20700,8.0,7.58300,8.66700
2002,West,female,4714,8.63882,8.38141,8.89623,1.58300,5.33300,12.58300,0.0,29.08300,5.333,4.91700,5.58300
2002,East,male,1538,7.74386,7.32305,8.16468,1.66700,5.21766,10.58300,0.0,23.95700,5.25,4.58093,5.75000
2002,East,female,1392,7.93239,7.51389,8.35090,1.58300,5.91624,10.66700,0.0,24.29300,5.917,5.08093,6.41700
2003,West,male,5305,11.64395,11.35439,11.93351,2.58300,8.16700,18.58300,0.0,42.58300,8.167,7.66700,8.66907
2003,West,female,4493,8.94660,8.67451,9.21870,1.83300,5.41700,13.25000,0.0,30.37550,5.417,4.91490,5.75208
2003,East,male,1471,8.16052,7.72635,8.59470,1.83300,5.50000,11.41700,0.0,25.79300,5.5,4.83300,6.33300
2003,East,female,1336,8.29124,7.85301,8.72947,1.83300,6.25000,11.58300,0.0,26.20800,6.25,5.41700,7.00000
2004,West,male,5105,11.79787,11.49988,12.09585,2.83300,8.25000,18.83300,0.0,42.83300,8.25,7.66700,9.00000
2004,West,female,4351,8.96816,8.69853,9.23778,2.08300,5.54010,13.54399,0.0,30.73547,5.583,5.16490,5.83300
2004,East,male,1423,8.41827,7.97605,8.86050,1.91700,5.83300,12.33300,0.0,27.95700,5.833,5.33300,6.66700
2004,East,female,1332,8.63735,8.17505,9.09966,1.83300,6.33300,12.50000,0.0,28.50050,6.333,5.50000,7.25000
2005,West,male,4775,11.62336,11.31905,11.92767,2.82277,7.91700,18.50000,0.0,42.01584,7.917,7.41700,8.41700
2005,West,female,4183,8.96393,8.69109,9.23677,2.25000,5.58300,13.16700,0.0,29.54250,5.583,5.24792,6.00000
2005,East,male,1352,9.04355,8.57239,9.51470,2.20608,6.66700,13.41700,0.0,30.23338,6.667,5.83300,7.50625
2005,East,female,1242,9.13469,8.64575,9.62363,2.16700,6.58300,13.50000,0.0,30.49950,6.583,5.66490,7.75000
2006,West,male,5027,11.62989,11.33233,11.92744,2.75000,7.83300,18.25000,0.0,41.50000,7.833,7.24792,8.41700
2006,West,female,4438,9.32298,9.05051,9.59545,2.33300,5.91700,14.00000,0.0,31.50050,5.917,5.58300,6.33300
2006,East,male,1392,8.88512,8.41991,9.35034,1.75000,6.41700,13.91700,0.0,32.16750,6.417,5.58300,7.25000
2006,East,female,1335,9.12303,8.64536,9.60070,2.00000,6.16700,14.25228,0.0,32.63071,6.167,5.25000,7.16907
2007,West,male,4731,11.75760,11.44989,12.06530,2.83300,7.91700,18.16700,0.0,41.16800,7.917,7.58093,8.58718
2007,West,female,4212,9.41569,9.13305,9.69833,2.00000,6.25000,14.34479,0.0,32.86198,6.25,5.91490,6.66700
2007,East,male,1361,8.66329,8.19221,9.13438,1.50000,5.91700,14.11783,0.0,33.04457,5.917,5.16700,6.50000
2007,East,female,1295,9.04084,8.55306,9.52862,1.58300,6.08300,14.33300,0.0,33.45800,6.083,5.33300,6.75625
2008,West,male,4438,11.76850,11.44586,12.09114,2.50000,8.16700,18.58300,0.0,42.70750,8.167,7.58300,8.66907
2008,West,female,4048,9.35219,9.05894,9.64543,1.83300,6.33300,14.08300,0.0,32.45800,6.333,5.83300,6.66700
2008,East,male,1306,8.78914,8.30681,9.27147,1.75000,5.91700,14.08300,0.0,32.58250,5.917,4.82885,6.91907
2008,East,female,1256,9.47855,8.96065,9.99645,1.66700,6.58300,15.16700,0.0,35.41700,6.583,5.58300,7.58300
2009,West,male,4047,11.96579,11.62167,12.30991,2.41700,8.58300,18.91700,0.0,43.66700,8.583,7.66700,9.16907
2009,West,female,3805,9.43210,9.12722,9.73699,1.66700,6.41700,14.33300,0.0,33.33200,6.417,5.91282,6.83300
2009,East,male,1238,9.20774,8.70085,9.71463,1.91700,6.50000,15.00000,0.0,34.62450,6.5,4.66700,7.34135
2009,East,female,1198,9.25480,8.71815,9.79145,1.50000,5.75000,14.75000,0.0,34.62500,5.75,4.82885,7.08300
2010,West,male,5763,12.28834,12.00130,12.57539,2.75000,8.84260,19.66700,0.0,45.04250,8.833,8.25000,9.58300
2010,West,female,5151,9.46233,9.20129,9.72338,1.83300,6.58300,14.41700,0.0,33.29300,6.583,5.91700,6.91907
2010,East,male,1545,9.55328,9.09099,10.01557,1.91700,6.50000,15.58300,0.0,36.08200,6.5,5.41700,7.75625
2010,East,female,1506,9.66395,9.17651,10.15139,1.58300,6.16700,15.75000,0.0,37.00050,6.167,4.91700,7.75000
2011,West,male,6681,11.91677,11.65032,12.18321,2.66700,8.58300,19.25000,0.0,44.12450,8.583,7.91700,9.16700
2011,West,female,6599,9.64893,9.41490,9.88296,1.91700,6.41700,14.70671,0.0,33.89126,6.417,5.83300,7.08300
2011,East,male,1759,9.84309,9.41158,10.27459,2.33300,6.91700,15.66700,0.0,35.66800,6.917,5.99792,8.50000
2011,East,female,1819,10.11771,9.66708,10.56835,2.00000,6.91700,16.58300,0.0,38.45750,6.917,5.66700,7.75000
2012,West,male,6508,11.85154,11.58411,12.11896,2.50000,8.58300,19.08300,0.0,43.95750,8.583,7.91490,9.00417
2012,West,female,6597,9.62832,9.39273,9.86391,1.83300,5.83300,14.66700,0.0,33.91800,5.833,5.50000,6.58300
2012,East,male,1706,9.93160,9.49177,10.37143,2.41700,7.08300,15.16700,0.0,34.29200,7.083,6.33300,8.41700
2012,East,female,1802,10.96119,10.48673,11.43566,2.33300,7.74397,17.75000,0.0,40.87550,7.75,6.82885,8.58300
2013,West,male,7629,11.77299,11.52228,12.02370,2.41700,7.91700,19.00000,0.0,43.87450,7.917,7.16700,8.75000
2013,West,female,7750,9.56481,9.34577,9.78386,1.83300,5.83300,14.33300,0.0,33.08300,5.833,5.49792,6.16700
2013,East,male,1724,10.06526,9.60308,10.52743,1.91700,6.83300,15.50000,0.0,35.87450,6.833,6.08300,7.83300
2013,East,female,1827,10.76535,10.29662,11.23408,2.00000,7.83300,17.58300,0.0,40.95750,7.833,6.58300,8.58718
2014,West,male,6675,11.85983,11.58492,12.13473,2.41700,7.66700,19.08300,0.0,44.08200,7.667,7.16490,8.16700
2014,West,female,6838,9.70038,9.46252,9.93823,1.75000,5.79727,14.91700,0.0,34.66750,5.75,5.33300,6.25000
2014,East,male,1550,10.35704,9.85491,10.85917,2.00000,7.00000,15.83300,0.0,36.58250,7.0,6.08300,7.91700
2014,East,female,1630,10.77032,10.26764,11.27300,2.08300,7.10808,17.75000,0.0,41.25050,7.167,6.24375,8.75000
2015,West,male,6656,11.58103,11.30831,11.85374,2.33300,7.41700,18.50000,0.0,42.75050,7.417,6.83300,8.00000
2015,West,female,6726,9.60963,9.36829,9.85096,1.75000,5.50000,14.83300,0.0,34.45750,5.5,4.91700,6.08510
2015,East,male,1489,10.35485,9.83719,10.87252,2.16700,6.75000,16.41823,0.0,37.79507,6.75,6.00000,8.00000
2015,East,female,1594,11.01336,10.49913,11.52758,2.50000,7.45319,17.80790,0.0,40.76975,7.417,6.33300,8.75000
2016,West,male,6154,11.36389,11.07991,11.64786,2.08300,7.00000,18.00000,0.0,41.87550,7.0,6.33300,7.58510
2016,West,female,6271,9.74316,9.49125,9.99507,1.83300,5.75000,15.23049,0.0,35.32673,5.75,5.41700,6.25000
2016,East,male,1424,10.67570,10.13730,11.21410,2.16700,7.25000,17.13222,0.0,39.58004,7.25,5.58093,8.42740
2016,East,female,1543,10.80011,10.26796,11.33225,1.83300,6.83300,17.76804,0.0,41.67060,6.833,5.58300,8.08300
2017,West,male,7079,11.53075,11.26545,11.79606,2.25000,7.16700,18.32053,0.0,42.42633,7.167,6.66700,7.75417
2017,West,female,7062,9.63731,9.39652,9.87809,1.66700,5.50000,15.33300,0.0,35.83200,5.5,5.00000,5.83300
2017,East,male,1661,9.95388,9.47906,10.42870,2.16700,6.16700,15.91700,0.0,36.54200,6.167,5.33300,7.08510
2017,East,female,1732,11.34617,10.82791,11.86442,2.16700,7.25000,18.80121,0.0,43.75253,7.25,6.16700,8.50000
2018,West,male,6933,11.38225,11.11230,11.65220,2.08300,6.83300,18.25000,0.0,42.50050,6.833,6.41700,7.66700
2018,West,female,6816,9.82087,9.57536,10.06638,1.83300,5.66700,15.66700,0.0,36.41800,5.667,5.33300,6.16907
2018,East,male,1678,10.15572,9.68325,10.62819,2.08300,6.58300,16.33300,0.0,37.70800,6.583,5.58300,7.41700
2018,East,female,1693,11.39242,10.85706,11.92777,2.00000,7.08300,18.74907,0.0,43.87268,7.083,6.16700,8.33510
2019,West,male,7540,11.54230,11.28071,11.80389,2.16700,7.00000,18.41700,0.0,42.79200,7.0,6.50000,7.50000
2019,West,female,6821,9.83589,9.58921,10.08257,1.84350,5.58300,15.41700,0.0,35.77725,5.583,5.16700,6.16700
2019,East,male,1825,10.39396,9.93738,10.85055,2.33300,6.68119,16.91700,0.0,38.79300,6.667,5.91490,7.58300
2019,East,female,1741,11.60490,11.06537,12.14444,2.00000,7.50000,18.69147,0.0,43.72868,7.5,6.66700,8.58300
2020,West,male,7983,11.60325,11.35131,11.85519,2.25000,7.41700,18.50000,0.0,42.87500,7.417,6.82885,7.91907
2020,West,female,6902,9.99428,9.74779,10.24077,1.91700,5.91700,15.41700,0.0,35.66700,5.917,5.41700,6.41700
2020,East,male,1774,10.72431,10.24470,11.20391,2.33300,7.08300,17.58300,0.0,40.45800,7.083,5.75000,7.83300
2020,East,female,1665,11.20758,10.66991,11.74526,1.91700,7.41700,18.16700,0.0,42.54200,7.417,5.83300,8.33510
2021,West,male,5092,11.73023,11.41733,12.04314,2.58300,7.41700,18.83300,0.0,43.20800,7.417,6.66490,8.08510
2021,West,female,4663,9.91059,9.61576,10.20543,2.08300,6.00000,14.58300,0.0,33.33300,6.0,5.33300,6.50000
2021,East,male,1171,10.59641,10.01369,11.17914,2.58300,6.82906,16.50000,0.0,37.37550,6.833,5.74167,8.33300
2021,East,female,1163,10.64735,10.03958,11.25513,2.25000,6.16700,16.40131,0.0,37.62827,6.167,5.33300,7.75208
2022,West,male,7989,11.68651,11.43580,11.93723,2.50000,7.33300,18.41700,0.0,42.29250,7.333,6.83300,8.08300
2022,West,female,7354,10.10379,9.86520,10.34237,2.08300,6.16700,15.00000,0.0,34.37550,6.167,5.83093,6.58300
2022,East,male,1922,10.46043,10.00958,10.91128,2.58300,6.85303,15.75000,0.0,35.50050,6.833,5.99792,7.83300
2022,East,female,1914,10.37811,9.91347,10.84275,2.41700,6.33300,16.30331,0.0,37.13279,6.333,5.58093,7.00000
