year,bula_h,sampreg,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Hamburg,West,Yes,0.14621,44,311,0.10688,0.18554
2011,Hamburg,West,No,0.85379,267,311,0.81446,0.89312
2011,Lower Saxony,West,Yes,0.12543,253,1908,0.11057,0.14030
2011,Lower Saxony,West,No,0.87457,1655,1908,0.85970,0.88943
2011,Bremen,West,No,0.78317,105,105,0.70397,0.86237
2011,North Rhine-Westphalia,West,Yes,0.14147,558,4131,0.13084,0.15210
2011,North Rhine-Westphalia,West,No,0.85853,3573,4131,0.84790,0.86916
2011,Hesse,West,Yes,0.16473,234,1409,0.14536,0.18411
2011,Hesse,West,No,0.83527,1175,1409,0.81589,0.85464
2011,"Rhineland-Palatinate, Saarland",West,Yes,0.15156,184,1206,0.13131,0.17181
2011,"Rhineland-Palatinate, Saarland",West,No,0.84844,1022,1206,0.82819,0.86869
2011,Baden-Wuerttemberg,West,Yes,0.12779,319,2486,0.11467,0.14092
2011,Baden-Wuerttemberg,West,No,0.87221,2167,2486,0.85908,0.88533
2011,Bavaria,West,Yes,0.16032,476,3184,0.14757,0.17307
2011,Bavaria,West,No,0.83968,2708,3184,0.82693,0.85243
2011,Berlin,West,Yes,0.17621,68,428,0.14007,0.21235
2011,Berlin,West,No,0.82379,360,428,0.78765,0.85993
2011,Berlin,East,Yes,0.17681,47,353,0.13695,0.21666
2011,Berlin,East,No,0.82319,306,353,0.78334,0.86305
2011,Brandenburg,East,Yes,0.13912,116,882,0.11627,0.16197
2011,Brandenburg,East,No,0.86088,766,882,0.83803,0.88373
2011,Mecklenburg-Western Pomerania,East,Yes,0.10980,44,515,0.08277,0.13683
2011,Mecklenburg-Western Pomerania,East,No,0.89020,471,515,0.86317,0.91723
2011,Saxony,East,Yes,0.14823,208,1404,0.12964,0.16683
2011,Saxony,East,No,0.85177,1196,1404,0.83317,0.87036
2011,Saxony-Anhalt,East,Yes,0.14341,119,867,0.12006,0.16675
2011,Saxony-Anhalt,East,No,0.85659,748,867,0.83325,0.87994
2011,Thuringa,East,Yes,0.14078,108,884,0.11784,0.16372
2011,Thuringa,East,No,0.85922,776,884,0.83628,0.88216
2013,Schleswig-Holstein,West,Yes,0.15027,91,593,0.12148,0.17906
2013,Schleswig-Holstein,West,No,0.84973,502,593,0.82094,0.87852
2013,Hamburg,West,Yes,0.17838,50,309,0.13562,0.22113
2013,Hamburg,West,No,0.82162,259,309,0.77887,0.86438
2013,Lower Saxony,West,Yes,0.15192,267,1775,0.13522,0.16862
2013,Lower Saxony,West,No,0.84808,1508,1775,0.83138,0.86478
2013,Bremen,West,No,0.85276,105,105,0.78466,0.92087
2013,North Rhine-Westphalia,West,Yes,0.13364,511,3718,0.12270,0.14458
2013,North Rhine-Westphalia,West,No,0.86636,3207,3718,0.85542,0.87730
2013,Hesse,West,Yes,0.16223,214,1290,0.14210,0.18235
2013,Hesse,West,No,0.83777,1076,1290,0.81765,0.85790
2013,"Rhineland-Palatinate, Saarland",West,Yes,0.15203,174,1098,0.13078,0.17328
2013,"Rhineland-Palatinate, Saarland",West,No,0.84797,924,1098,0.82672,0.86922
2013,Baden-Wuerttemberg,West,Yes,0.13292,282,2123,0.11847,0.14736
2013,Baden-Wuerttemberg,West,No,0.86708,1841,2123,0.85264,0.88153
2013,Bavaria,West,Yes,0.16434,462,2947,0.15096,0.17773
2013,Bavaria,West,No,0.83566,2485,2947,0.82227,0.84904
2013,Berlin,West,Yes,0.19606,77,443,0.15905,0.23307
2013,Berlin,West,No,0.80394,366,443,0.76693,0.84095
2013,Berlin,East,Yes,0.17921,55,325,0.13745,0.22098
2013,Berlin,East,No,0.82079,270,325,0.77902,0.86255
2013,Brandenburg,East,Yes,0.12036,102,780,0.09751,0.14321
2013,Brandenburg,East,No,0.87964,678,780,0.85679,0.90249
2013,Mecklenburg-Western Pomerania,East,Yes,0.11308,41,454,0.08392,0.14225
2013,Mecklenburg-Western Pomerania,East,No,0.88692,413,454,0.85775,0.91608
2013,Saxony,East,Yes,0.12965,176,1335,0.11162,0.14767
2013,Saxony,East,No,0.87035,1159,1335,0.85233,0.88838
2013,Saxony-Anhalt,East,Yes,0.13468,105,759,0.11037,0.15898
2013,Saxony-Anhalt,East,No,0.86532,654,759,0.84102,0.88963
2013,Thuringa,East,Yes,0.13637,109,799,0.11256,0.16018
2013,Thuringa,East,No,0.86363,690,799,0.83982,0.88744
2015,Schleswig-Holstein,West,Yes,0.16545,131,874,0.14080,0.19010
2015,Schleswig-Holstein,West,No,0.83455,743,874,0.80990,0.85920
2015,Hamburg,West,Yes,0.15561,54,426,0.12115,0.19008
2015,Hamburg,West,No,0.84439,372,426,0.80992,0.87885
2015,Lower Saxony,West,Yes,0.16979,354,2421,0.15483,0.18475
2015,Lower Saxony,West,No,0.83021,2067,2421,0.81525,0.84517
2015,Bremen,West,No,0.82414,146,146,0.76218,0.88611
2015,North Rhine-Westphalia,West,Yes,0.14828,746,5165,0.13859,0.15798
2015,North Rhine-Westphalia,West,No,0.85172,4419,5165,0.84202,0.86141
2015,Hesse,West,Yes,0.14237,243,1705,0.12578,0.15896
2015,Hesse,West,No,0.85763,1462,1705,0.84104,0.87422
2015,"Rhineland-Palatinate, Saarland",West,Yes,0.13116,179,1496,0.11405,0.14827
2015,"Rhineland-Palatinate, Saarland",West,No,0.86884,1317,1496,0.85173,0.88595
2015,Baden-Wuerttemberg,West,Yes,0.11665,342,2985,0.10513,0.12817
2015,Baden-Wuerttemberg,West,No,0.88335,2643,2985,0.87183,0.89487
2015,Bavaria,West,Yes,0.16949,580,4027,0.15790,0.18108
2015,Bavaria,West,No,0.83051,3447,4027,0.81892,0.84210
2015,Berlin,West,Yes,0.19471,96,516,0.16051,0.22891
2015,Berlin,West,No,0.80529,420,516,0.77109,0.83949
2015,Berlin,East,Yes,0.17577,66,396,0.13824,0.21331
2015,Berlin,East,No,0.82423,330,396,0.78669,0.86176
2015,Brandenburg,East,Yes,0.13645,134,984,0.11499,0.15791
2015,Brandenburg,East,No,0.86355,850,984,0.84209,0.88501
2015,Mecklenburg-Western Pomerania,East,Yes,0.13209,67,557,0.10394,0.16023
2015,Mecklenburg-Western Pomerania,East,No,0.86791,490,557,0.83977,0.89606
2015,Saxony,East,Yes,0.14774,221,1511,0.12984,0.16564
2015,Saxony,East,No,0.85226,1290,1511,0.83436,0.87016
2015,Saxony-Anhalt,East,Yes,0.14319,127,885,0.12010,0.16628
2015,Saxony-Anhalt,East,No,0.85681,758,885,0.83372,0.87990
2015,Thuringa,East,Yes,0.14304,131,920,0.12040,0.16567
2015,Thuringa,East,No,0.85696,789,920,0.83433,0.87960
2017,Schleswig-Holstein,West,Yes,0.16013,134,951,0.13681,0.18345
2017,Schleswig-Holstein,West,No,0.83987,817,951,0.81655,0.86319
2017,Hamburg,West,Yes,0.15490,69,466,0.12201,0.18779
2017,Hamburg,West,No,0.84510,397,466,0.81221,0.87799
2017,Lower Saxony,West,Yes,0.15943,407,2697,0.14561,0.17325
2017,Lower Saxony,West,No,0.84057,2290,2697,0.82675,0.85439
2017,Bremen,West,No,0.81142,192,192,0.75594,0.86689
2017,North Rhine-Westphalia,West,Yes,0.16260,865,5524,0.15287,0.17234
2017,North Rhine-Westphalia,West,No,0.83740,4659,5524,0.82766,0.84713
2017,Hesse,West,Yes,0.16165,287,1789,0.14459,0.17872
2017,Hesse,West,No,0.83835,1502,1789,0.82128,0.85541
2017,"Rhineland-Palatinate, Saarland",West,Yes,0.16411,214,1524,0.14551,0.18271
2017,"Rhineland-Palatinate, Saarland",West,No,0.83589,1310,1524,0.81729,0.85449
2017,Baden-Wuerttemberg,West,Yes,0.13274,391,3018,0.12063,0.14485
2017,Baden-Wuerttemberg,West,No,0.86726,2627,3018,0.85515,0.87937
2017,Bavaria,West,Yes,0.15321,613,4211,0.14233,0.16409
2017,Bavaria,West,No,0.84679,3598,4211,0.83591,0.85767
2017,Berlin,West,Yes,0.20753,111,559,0.17389,0.24118
2017,Berlin,West,No,0.79247,448,559,0.75882,0.82611
2017,Berlin,East,Yes,0.20326,72,430,0.16518,0.24134
2017,Berlin,East,No,0.79674,358,430,0.75866,0.83482
2017,Brandenburg,East,Yes,0.15446,163,1033,0.13241,0.17651
2017,Brandenburg,East,No,0.84554,870,1033,0.82349,0.86759
2017,Mecklenburg-Western Pomerania,East,Yes,0.10596,56,573,0.08073,0.13118
2017,Mecklenburg-Western Pomerania,East,No,0.89404,517,573,0.86882,0.91927
2017,Saxony,East,Yes,0.13987,225,1653,0.12314,0.15659
2017,Saxony,East,No,0.86013,1428,1653,0.84341,0.87686
2017,Saxony-Anhalt,East,Yes,0.15060,125,923,0.12752,0.17369
2017,Saxony-Anhalt,East,No,0.84940,798,923,0.82631,0.87248
2017,Thuringa,East,Yes,0.17274,162,978,0.14904,0.19645
2017,Thuringa,East,No,0.82726,816,978,0.80355,0.85096
2019,Schleswig-Holstein,West,Yes,0.15189,131,956,0.12913,0.17466
2019,Schleswig-Holstein,West,No,0.84811,825,956,0.82534,0.87087
2019,Hamburg,West,Yes,0.15948,64,529,0.12825,0.19071
2019,Hamburg,West,No,0.84052,465,529,0.80929,0.87175
2019,Lower Saxony,West,Yes,0.15162,363,2494,0.13754,0.16570
2019,Lower Saxony,West,No,0.84838,2131,2494,0.83430,0.86246
2019,Bremen,West,No,0.87273,192,192,0.82546,0.91999
2019,North Rhine-Westphalia,West,Yes,0.14005,737,5406,0.13080,0.14931
2019,North Rhine-Westphalia,West,No,0.85995,4669,5406,0.85069,0.86920
2019,Hesse,West,Yes,0.15998,269,1711,0.14260,0.17735
2019,Hesse,West,No,0.84002,1442,1711,0.82265,0.85740
2019,"Rhineland-Palatinate, Saarland",West,Yes,0.11920,151,1466,0.10261,0.13580
2019,"Rhineland-Palatinate, Saarland",West,No,0.88080,1315,1466,0.86420,0.89739
2019,Baden-Wuerttemberg,West,Yes,0.12980,362,2799,0.11734,0.14225
2019,Baden-Wuerttemberg,West,No,0.87020,2437,2799,0.85775,0.88266
2019,Bavaria,West,Yes,0.15925,535,3951,0.14783,0.17066
2019,Bavaria,West,No,0.84075,3416,3951,0.82934,0.85217
2019,Berlin,Does not apply,No,0.71062,48,48,0.58097,0.84026
2019,Berlin,West,Yes,0.22398,102,573,0.18981,0.25815
2019,Berlin,West,No,0.77602,471,573,0.74185,0.81019
2019,Berlin,East,Yes,0.16399,64,378,0.12661,0.20136
2019,Berlin,East,No,0.83601,314,378,0.79864,0.87339
2019,Brandenburg,East,Yes,0.14382,161,1111,0.12318,0.16447
2019,Brandenburg,East,No,0.85618,950,1111,0.83553,0.87682
2019,Mecklenburg-Western Pomerania,East,Yes,0.07597,55,611,0.05495,0.09700
2019,Mecklenburg-Western Pomerania,East,No,0.92403,556,611,0.90300,0.94505
2019,Saxony,East,Yes,0.15186,230,1634,0.13446,0.16927
2019,Saxony,East,No,0.84814,1404,1634,0.83073,0.86554
2019,Saxony-Anhalt,East,Yes,0.12077,126,889,0.09934,0.14221
2019,Saxony-Anhalt,East,No,0.87923,763,889,0.85779,0.90066
2019,Thuringa,East,Yes,0.17078,146,923,0.14649,0.19507
2019,Thuringa,East,No,0.82922,777,923,0.80493,0.85351
2021,Schleswig-Holstein,West,Yes,0.07301,77,826,0.05525,0.09076
2021,Schleswig-Holstein,West,No,0.92699,749,826,0.90924,0.94475
2021,Hamburg,West,Yes,0.19652,60,450,0.15977,0.23328
2021,Hamburg,West,No,0.80348,390,450,0.76672,0.84023
2021,Lower Saxony,West,Yes,0.11850,210,1886,0.10391,0.13309
2021,Lower Saxony,West,No,0.88150,1676,1886,0.86691,0.89609
2021,Bremen,West,No,0.92033,132,132,0.87396,0.96670
2021,North Rhine-Westphalia,West,Yes,0.14907,534,4118,0.13819,0.15995
2021,North Rhine-Westphalia,West,No,0.85093,3584,4118,0.84005,0.86181
2021,Hesse,West,Yes,0.13345,176,1325,0.11514,0.15177
2021,Hesse,West,No,0.86655,1149,1325,0.84823,0.88486
2021,"Rhineland-Palatinate, Saarland",West,Yes,0.13887,108,999,0.11741,0.16032
2021,"Rhineland-Palatinate, Saarland",West,No,0.86113,891,999,0.83968,0.88259
2021,Baden-Wuerttemberg,West,Yes,0.14071,274,2170,0.12607,0.15534
2021,Baden-Wuerttemberg,West,No,0.85929,1896,2170,0.84466,0.87393
2021,Bavaria,West,Yes,0.15427,424,2857,0.14102,0.16752
2021,Bavaria,West,No,0.84573,2433,2857,0.83248,0.85898
2021,Berlin,West,Yes,0.18505,95,560,0.15286,0.21724
2021,Berlin,West,No,0.81495,465,560,0.78276,0.84714
2021,Berlin,East,Yes,0.15637,46,347,0.11810,0.19465
2021,Berlin,East,No,0.84363,301,347,0.80535,0.88190
2021,Brandenburg,East,Yes,0.13231,108,704,0.10726,0.15735
2021,Brandenburg,East,No,0.86769,596,704,0.84265,0.89274
2021,Mecklenburg-Western Pomerania,East,Yes,0.15612,59,409,0.12090,0.19134
2021,Mecklenburg-Western Pomerania,East,No,0.84388,350,409,0.80866,0.87910
2021,Saxony,East,Yes,0.13710,144,1165,0.11734,0.15686
2021,Saxony,East,No,0.86290,1021,1165,0.84314,0.88266
2021,Saxony-Anhalt,East,Yes,0.14480,74,600,0.11662,0.17298
2021,Saxony-Anhalt,East,No,0.85520,526,600,0.82702,0.88338
2021,Thuringa,East,Yes,0.12984,94,634,0.10366,0.15603
2021,Thuringa,East,No,0.87016,540,634,0.84397,0.89634
