year,sex,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,male,Not concerned at all,0.04234,330,6421,0.03742,0.04727
1992,female,Very concerned,0.60392,3977,6794,0.59229,0.61555
1992,female,Somewhat concerned,0.35678,2531,6794,0.34539,0.36817
1992,female,Not concerned at all,0.03930,286,6794,0.03468,0.04392
1993,male,Very concerned,0.48799,3009,6321,0.47567,0.50032
1993,male,Somewhat concerned,0.46716,2995,6321,0.45486,0.47946
1993,male,Not concerned at all,0.04485,317,6321,0.03974,0.04995
1993,female,Very concerned,0.52685,3439,6684,0.51488,0.53882
1993,female,Somewhat concerned,0.43448,2954,6684,0.42260,0.44637
1993,female,Not concerned at all,0.03867,291,6684,0.03404,0.04329
1994,male,Very concerned,0.37226,2229,6175,0.36020,0.38431
1994,male,Somewhat concerned,0.55946,3481,6175,0.54707,0.57184
1994,male,Not concerned at all,0.06829,465,6175,0.06199,0.07458
1994,female,Very concerned,0.41109,2657,6611,0.39923,0.42295
1994,female,Somewhat concerned,0.53480,3578,6611,0.52278,0.54683
1994,female,Not concerned at all,0.05411,376,6611,0.04865,0.05956
1995,male,Very concerned,0.41469,2540,6357,0.40258,0.42680
1995,male,Somewhat concerned,0.52281,3398,6357,0.51053,0.53509
1995,male,Not concerned at all,0.06250,419,6357,0.05655,0.06845
1995,female,Very concerned,0.46432,3070,6815,0.45248,0.47616
1995,female,Somewhat concerned,0.48667,3392,6815,0.47480,0.49854
1995,female,Not concerned at all,0.04901,353,6815,0.04388,0.05414
1996,male,Very concerned,0.34094,2080,6269,0.32920,0.35267
1996,male,Somewhat concerned,0.57733,3640,6269,0.56510,0.58956
1996,male,Not concerned at all,0.08173,549,6269,0.07495,0.08851
1996,female,Very concerned,0.40286,2599,6723,0.39113,0.41458
1996,female,Somewhat concerned,0.54077,3686,6723,0.52886,0.55268
1996,female,Not concerned at all,0.05638,438,6723,0.05086,0.06189
1997,male,Very concerned,0.31869,1887,6192,0.30708,0.33030
1997,male,Somewhat concerned,0.58435,3663,6192,0.57208,0.59663
1997,male,Not concerned at all,0.09696,642,6192,0.08959,0.10433
1997,female,Very concerned,0.38164,2440,6584,0.36990,0.39337
1997,female,Somewhat concerned,0.54769,3647,6584,0.53566,0.55971
1997,female,Not concerned at all,0.07067,497,6584,0.06448,0.07686
1998,male,Very concerned,0.31044,2004,6855,0.29949,0.32139
1998,male,Somewhat concerned,0.59686,4181,6855,0.58525,0.60848
1998,male,Not concerned at all,0.09270,670,6855,0.08583,0.09956
1998,female,Very concerned,0.35994,2543,7315,0.34894,0.37094
1998,female,Somewhat concerned,0.57303,4300,7315,0.56170,0.58437
1998,female,Not concerned at all,0.06703,472,7315,0.06130,0.07276
1999,male,Very concerned,0.21360,1341,6592,0.20370,0.22349
1999,male,Somewhat concerned,0.63481,4188,6592,0.62319,0.64644
1999,male,Not concerned at all,0.15159,1063,6592,0.14293,0.16025
1999,female,Very concerned,0.25218,1697,7030,0.24203,0.26233
1999,female,Somewhat concerned,0.64798,4590,7030,0.63681,0.65914
1999,female,Not concerned at all,0.09985,743,7030,0.09284,0.10685
2000,male,Very concerned,0.24406,2723,11487,0.23620,0.25191
2000,male,Somewhat concerned,0.58334,6768,11487,0.57433,0.59236
2000,male,Not concerned at all,0.17260,1996,11487,0.16569,0.17951
2000,female,Very concerned,0.29126,3548,12415,0.28327,0.29926
2000,female,Somewhat concerned,0.58786,7371,12415,0.57921,0.59652
2000,female,Not concerned at all,0.12087,1496,12415,0.11514,0.12661
2001,male,Very concerned,0.23629,2391,10457,0.22815,0.24443
2001,male,Somewhat concerned,0.59483,6297,10457,0.58542,0.60424
2001,male,Not concerned at all,0.16888,1769,10457,0.16170,0.17606
2001,female,Very concerned,0.26818,3021,11291,0.26001,0.27635
2001,female,Somewhat concerned,0.60216,6793,11291,0.59313,0.61119
2001,female,Not concerned at all,0.12966,1477,11291,0.12346,0.13585
2002,male,Very concerned,0.20926,2230,11076,0.20168,0.21684
2002,male,Somewhat concerned,0.60001,6743,11076,0.59088,0.60913
2002,male,Not concerned at all,0.19073,2103,11076,0.18341,0.19805
2002,female,Very concerned,0.25502,2912,11820,0.24716,0.26288
2002,female,Somewhat concerned,0.61614,7359,11820,0.60737,0.62491
2002,female,Not concerned at all,0.12884,1549,11820,0.12280,0.13488
2003,male,Very concerned,0.22057,2191,10626,0.21268,0.22845
2003,male,Somewhat concerned,0.61091,6601,10626,0.60164,0.62019
2003,male,Not concerned at all,0.16852,1834,10626,0.16140,0.17564
2003,female,Very concerned,0.26981,2941,11409,0.26167,0.27796
2003,female,Somewhat concerned,0.61142,7103,11409,0.60247,0.62036
2003,female,Not concerned at all,0.11877,1365,11409,0.11283,0.12471
2004,male,Very concerned,0.20523,2055,10321,0.19744,0.21303
2004,male,Somewhat concerned,0.60299,6259,10321,0.59355,0.61243
2004,male,Not concerned at all,0.19177,2007,10321,0.18418,0.19937
2004,female,Very concerned,0.26064,2792,11135,0.25249,0.26880
2004,female,Somewhat concerned,0.60951,6885,11135,0.60045,0.61857
2004,female,Not concerned at all,0.12985,1458,11135,0.12360,0.13609
2005,male,Very concerned,0.24975,2377,9841,0.24120,0.25830
2005,male,Somewhat concerned,0.57437,5701,9841,0.56460,0.58414
2005,male,Not concerned at all,0.17588,1763,9841,0.16836,0.18340
2005,female,Very concerned,0.31258,3227,10729,0.30380,0.32135
2005,female,Somewhat concerned,0.57798,6286,10729,0.56864,0.58733
2005,female,Not concerned at all,0.10944,1216,10729,0.10353,0.11535
2006,male,Very concerned,0.24258,2455,10394,0.23434,0.25082
2006,male,Somewhat concerned,0.58665,6194,10394,0.57718,0.59611
2006,male,Not concerned at all,0.17077,1745,10394,0.16354,0.17801
2006,female,Very concerned,0.29207,3282,11399,0.28373,0.30042
2006,female,Somewhat concerned,0.59671,6883,11399,0.58771,0.60572
2006,female,Not concerned at all,0.11121,1234,11399,0.10544,0.11698
2007,male,Very concerned,0.34251,3226,9718,0.33307,0.35194
2007,male,Somewhat concerned,0.51837,5194,9718,0.50843,0.52830
2007,male,Not concerned at all,0.13913,1298,9718,0.13225,0.14601
2007,female,Very concerned,0.39372,4150,10661,0.38445,0.40300
2007,female,Somewhat concerned,0.51779,5573,10661,0.50831,0.52728
2007,female,Not concerned at all,0.08848,938,10661,0.08309,0.09387
2008,male,Very concerned,0.25806,2292,9172,0.24910,0.26701
2008,male,Somewhat concerned,0.56933,5366,9172,0.55920,0.57947
2008,male,Not concerned at all,0.17261,1514,9172,0.16487,0.18034
2008,female,Very concerned,0.31021,2977,10074,0.30118,0.31924
2008,female,Somewhat concerned,0.58277,6009,10074,0.57314,0.59240
2008,female,Not concerned at all,0.10702,1088,10074,0.10098,0.11305
2009,male,Very concerned,0.24418,2061,8570,0.23508,0.25327
2009,male,Somewhat concerned,0.58246,5062,8570,0.57202,0.59290
2009,male,Not concerned at all,0.17336,1447,8570,0.16535,0.18138
2009,female,Very concerned,0.28344,2636,9371,0.27431,0.29256
2009,female,Somewhat concerned,0.60868,5715,9371,0.59880,0.61856
2009,female,Not concerned at all,0.10788,1020,9371,0.10160,0.11416
2010,male,Very concerned,0.28318,2913,10879,0.27472,0.29165
2010,male,Somewhat concerned,0.56380,6270,10879,0.55448,0.57312
2010,male,Not concerned at all,0.15302,1696,10879,0.14625,0.15978
2010,female,Very concerned,0.32029,4019,13001,0.31227,0.32831
2010,female,Somewhat concerned,0.58907,7739,13001,0.58061,0.59753
2010,female,Not concerned at all,0.09064,1243,13001,0.08571,0.09558
2011,male,Very concerned,0.27905,2620,9673,0.27011,0.28799
2011,male,Somewhat concerned,0.57317,5614,9673,0.56331,0.58302
2011,male,Not concerned at all,0.14778,1439,9673,0.14071,0.15485
2011,female,Very concerned,0.33270,3605,10818,0.32382,0.34158
2011,female,Somewhat concerned,0.57559,6231,10818,0.56628,0.58491
2011,female,Not concerned at all,0.09171,982,10818,0.08627,0.09715
2012,male,Very concerned,0.25249,2384,9608,0.24381,0.26118
2012,male,Somewhat concerned,0.58186,5655,9608,0.57200,0.59173
2012,male,Not concerned at all,0.16564,1569,9608,0.15821,0.17308
2012,female,Very concerned,0.30248,3281,10777,0.29381,0.31115
2012,female,Somewhat concerned,0.60424,6436,10777,0.59500,0.61347
2012,female,Not concerned at all,0.09329,1060,10777,0.08779,0.09878
2013,male,Very concerned,0.23732,2034,8795,0.22843,0.24621
2013,male,Somewhat concerned,0.58403,5187,8795,0.57372,0.59433
2013,male,Not concerned at all,0.17865,1574,8795,0.17065,0.18666
2013,female,Very concerned,0.28729,2882,9971,0.27841,0.29618
2013,female,Somewhat concerned,0.59867,5911,9971,0.58905,0.60829
2013,female,Not concerned at all,0.11403,1178,9971,0.10779,0.12027
2014,male,Very concerned,0.23302,2953,12382,0.22557,0.24046
2014,male,Somewhat concerned,0.57150,7052,12382,0.56278,0.58021
2014,male,Not concerned at all,0.19549,2377,12382,0.18850,0.20247
2014,female,Very concerned,0.29836,4285,14573,0.29094,0.30579
2014,female,Somewhat concerned,0.59118,8571,14573,0.58320,0.59916
2014,female,Not concerned at all,0.11046,1717,14573,0.10537,0.11555
2015,male,Very concerned,0.23080,2577,11390,0.22306,0.23853
2015,male,Somewhat concerned,0.58288,6606,11390,0.57383,0.59194
2015,male,Not concerned at all,0.18632,2207,11390,0.17917,0.19347
2015,female,Very concerned,0.29418,3811,13486,0.28649,0.30187
2015,female,Somewhat concerned,0.59352,8071,13486,0.58523,0.60181
2015,female,Not concerned at all,0.11231,1604,13486,0.10698,0.11764
2016,male,Very concerned,0.25484,2805,11006,0.24670,0.26298
2016,male,Somewhat concerned,0.56040,6216,11006,0.55112,0.56967
2016,male,Not concerned at all,0.18476,1985,11006,0.17751,0.19202
2016,female,Very concerned,0.30860,3995,13040,0.30067,0.31653
2016,female,Somewhat concerned,0.57921,7558,13040,0.57074,0.58769
2016,female,Not concerned at all,0.11218,1487,13040,0.10677,0.11760
2017,male,Very concerned,0.29631,3569,12189,0.28821,0.30442
2017,male,Somewhat concerned,0.55629,6778,12189,0.54747,0.56511
2017,male,Not concerned at all,0.14740,1842,12189,0.14110,0.15369
2017,female,Very concerned,0.36866,5174,14200,0.36073,0.37660
2017,female,Somewhat concerned,0.53325,7680,14200,0.52505,0.54146
2017,female,Not concerned at all,0.09809,1346,14200,0.09319,0.10298
2018,male,Very concerned,0.28582,3286,11772,0.27766,0.29398
2018,male,Somewhat concerned,0.55953,6557,11772,0.55056,0.56850
2018,male,Not concerned at all,0.15465,1929,11772,0.14812,0.16118
2018,female,Very concerned,0.33678,4570,13784,0.32889,0.34467
2018,female,Somewhat concerned,0.55894,7694,13784,0.55065,0.56723
2018,female,Not concerned at all,0.10427,1520,13784,0.09917,0.10938
2019,male,Very concerned,0.41672,5163,12222,0.40798,0.42546
2019,male,Somewhat concerned,0.47900,5855,12222,0.47014,0.48786
2019,male,Not concerned at all,0.10428,1204,12222,0.09886,0.10970
2019,female,Very concerned,0.49169,6656,13380,0.48322,0.50016
2019,female,Somewhat concerned,0.44856,5983,13380,0.44013,0.45698
2019,female,Not concerned at all,0.05975,741,13380,0.05574,0.06377
2020,male,Very concerned,0.33644,3907,12207,0.32806,0.34483
2020,male,Somewhat concerned,0.53668,6500,12207,0.52783,0.54552
2020,male,Not concerned at all,0.12688,1800,12207,0.12098,0.13278
2020,female,Very concerned,0.38862,5158,13333,0.38034,0.39689
2020,female,Somewhat concerned,0.52816,6967,13333,0.51968,0.53663
2020,female,Not concerned at all,0.08323,1208,13333,0.07854,0.08791
2021,male,Very concerned,0.39738,3206,8061,0.38669,0.40806
2021,male,Somewhat concerned,0.49456,3984,8061,0.48364,0.50547
2021,male,Not concerned at all,0.10807,871,8061,0.10129,0.11485
2021,female,Very concerned,0.46532,4131,9087,0.45506,0.47558
2021,female,Somewhat concerned,0.46894,4364,9087,0.45868,0.47920
2021,female,Not concerned at all,0.06574,592,9087,0.06064,0.07084
2022,male,Very concerned,0.40859,5043,12516,0.39998,0.41721
2022,male,Somewhat concerned,0.46082,5772,12516,0.45208,0.46955
2022,male,Not concerned at all,0.13059,1701,12516,0.12469,0.13649
2022,female,Very concerned,0.50924,6576,13504,0.50081,0.51767
2022,female,Somewhat concerned,0.41754,5823,13504,0.40922,0.42585
2022,female,Not concerned at all,0.07323,1105,13504,0.06883,0.07762
