"plh0036","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","1984","16-34 Jahre alt","maennlich","1238","0.596270333286302","0.575969979934356","0.616570686638248"
"Grosse Sorgen","1984","16-34 Jahre alt","weiblich","1298","0.614675529852402","0.594833578735641","0.634517480969163"
"Grosse Sorgen","1984","35-65 Jahre alt","maennlich","1498","0.517199076659685","0.499839357774389","0.534558795544981"
"Grosse Sorgen","1984","35-65 Jahre alt","weiblich","1460","0.512388121843303","0.494715398624752","0.530060845061855"
"Grosse Sorgen","1984","66 und älter","maennlich","212","0.411039513995484","0.36812667295477","0.453952355036198"
"Grosse Sorgen","1984","66 und älter","weiblich","288","0.371604075989034","0.337293538656815","0.405914613321252"
"Einige Sorgen","1984","16-34 Jahre alt","maennlich","820","0.351047127828664","0.331298998794696","0.370795256862632"
"Einige Sorgen","1984","16-34 Jahre alt","weiblich","817","0.332048882638828","0.312847987748846","0.35124977752881"
"Einige Sorgen","1984","35-65 Jahre alt","maennlich","1325","0.411347450824025","0.394252663922363","0.428442237725687"
"Einige Sorgen","1984","35-65 Jahre alt","weiblich","1279","0.417465602089217","0.400029959947327","0.434901244231107"
"Einige Sorgen","1984","66 und älter","maennlich","222","0.439838792317507","0.396546988486483","0.483130596148531"
"Einige Sorgen","1984","66 und älter","weiblich","347","0.454620269617695","0.419265785918011","0.489974753317379"
"Keine Sorgen","1984","16-34 Jahre alt","maennlich","186","0.0526825388850344","0.0434394360658839","0.0619256417041849"
"Keine Sorgen","1984","16-34 Jahre alt","weiblich","196","0.0532755875087702","0.0441192028262961","0.0624319721912444"
"Keine Sorgen","1984","35-65 Jahre alt","maennlich","360","0.07145347251629","0.0625051160437066","0.0804018289888734"
"Keine Sorgen","1984","35-65 Jahre alt","weiblich","334","0.0701462760674795","0.0611165112677895","0.0791760408671694"
"Keine Sorgen","1984","66 und älter","maennlich","71","0.149121693687009","0.118054176921438","0.18018921045258"
"Keine Sorgen","1984","66 und älter","weiblich","127","0.173775654393271","0.146871827152193","0.200679481634349"
"Grosse Sorgen","1985","16-34 Jahre alt","maennlich","1056","0.547749262139882","0.526329025832552","0.569169498447213"
"Grosse Sorgen","1985","16-34 Jahre alt","weiblich","1092","0.583467617612854","0.562199649104521","0.604735586121187"
"Grosse Sorgen","1985","35-65 Jahre alt","maennlich","1229","0.454719381347383","0.436508220229978","0.472930542464789"
"Grosse Sorgen","1985","35-65 Jahre alt","weiblich","1203","0.449904103176993","0.43156557965978","0.468242626694207"
"Grosse Sorgen","1985","66 und älter","maennlich","152","0.34345762780137","0.29908759847324","0.387827657129501"
"Grosse Sorgen","1985","66 und älter","weiblich","214","0.338160015181095","0.301902599580986","0.374417430781205"
"Einige Sorgen","1985","16-34 Jahre alt","maennlich","855","0.399617024091067","0.378536573469475","0.420697474712659"
"Einige Sorgen","1985","16-34 Jahre alt","weiblich","810","0.365333022626075","0.34455947545205","0.386106569800101"
"Einige Sorgen","1985","35-65 Jahre alt","maennlich","1350","0.47061391802765","0.452359225754381","0.488868610300919"
"Einige Sorgen","1985","35-65 Jahre alt","weiblich","1348","0.485475063367946","0.467051575010288","0.503898551725603"
"Einige Sorgen","1985","66 und älter","maennlich","226","0.51622150143134","0.469527286420603","0.562915716442076"
"Einige Sorgen","1985","66 und älter","weiblich","324","0.492967175154002","0.454650637730993","0.531283712577012"
"Keine Sorgen","1985","16-34 Jahre alt","maennlich","163","0.052633713769051","0.0430234637817561","0.0622439637563459"
"Keine Sorgen","1985","16-34 Jahre alt","weiblich","162","0.0511993597610703","0.0416908382310064","0.0607078812911343"
"Keine Sorgen","1985","35-65 Jahre alt","maennlich","293","0.0746667006249663","0.0650534901864602","0.0842799110634724"
"Keine Sorgen","1985","35-65 Jahre alt","weiblich","276","0.0646208334550608","0.0555579726311206","0.073683694279001"
"Keine Sorgen","1985","66 und älter","maennlich","62","0.14032087076729","0.107868152467264","0.172773589067316"
"Keine Sorgen","1985","66 und älter","weiblich","116","0.168872809664902","0.140160189440597","0.197585429889208"
"Grosse Sorgen","1986","16-34 Jahre alt","maennlich","958","0.492543984926838","0.470970505779757","0.514117464073919"
"Grosse Sorgen","1986","16-34 Jahre alt","weiblich","1013","0.556657657355512","0.534874840063437","0.578440474647587"
"Grosse Sorgen","1986","35-65 Jahre alt","maennlich","1048","0.402535960415586","0.384095935680999","0.420975985150174"
"Grosse Sorgen","1986","35-65 Jahre alt","weiblich","1057","0.414728709242349","0.396162419788165","0.433294998696533"
"Grosse Sorgen","1986","66 und älter","maennlich","131","0.307721140890614","0.263632547351594","0.351809734429633"
"Grosse Sorgen","1986","66 und älter","weiblich","177","0.296503954957462","0.260050767376587","0.332957142538337"
"Einige Sorgen","1986","16-34 Jahre alt","maennlich","916","0.436039305746848","0.414640688284911","0.457437923208784"
"Einige Sorgen","1986","16-34 Jahre alt","weiblich","819","0.385501759911888","0.364160313352151","0.406843206471625"
"Einige Sorgen","1986","35-65 Jahre alt","maennlich","1346","0.502184048619782","0.483383560161532","0.520984537078032"
"Einige Sorgen","1986","35-65 Jahre alt","weiblich","1354","0.502697941526139","0.483855892122247","0.521539990930031"
"Einige Sorgen","1986","66 und älter","maennlich","197","0.459894969235024","0.412287457427928","0.50750248104212"
"Einige Sorgen","1986","66 und älter","weiblich","291","0.47429971222564","0.434444514054602","0.514154910396678"
"Keine Sorgen","1986","16-34 Jahre alt","maennlich","189","0.071416709326314","0.0603042847333203","0.0825291339193077"
"Keine Sorgen","1986","16-34 Jahre alt","weiblich","166","0.0578405827326","0.0476046157661314","0.0680765496990686"
"Keine Sorgen","1986","35-65 Jahre alt","maennlich","323","0.0952799909646317","0.0842401905200961","0.106319791409167"
"Keine Sorgen","1986","35-65 Jahre alt","weiblich","294","0.0825733492315118","0.0722011683368261","0.0929455301261975"
"Keine Sorgen","1986","66 und älter","maennlich","93","0.232383889874362","0.192039598470337","0.272728181278387"
"Keine Sorgen","1986","66 und älter","weiblich","135","0.229196332816898","0.195648447221187","0.26274421841261"
"Grosse Sorgen","1987","16-34 Jahre alt","maennlich","1211","0.635440069057016","0.614665810834379","0.656214327279653"
"Grosse Sorgen","1987","16-34 Jahre alt","weiblich","1197","0.679952125474196","0.659199073924678","0.700705177023715"
"Grosse Sorgen","1987","35-65 Jahre alt","maennlich","1369","0.553657002973051","0.534808163078363","0.572505842867739"
"Grosse Sorgen","1987","35-65 Jahre alt","weiblich","1435","0.583508472789662","0.564739010858507","0.602277934720817"
"Grosse Sorgen","1987","66 und älter","maennlich","194","0.466155662237412","0.418560296566804","0.513751027908019"
"Grosse Sorgen","1987","66 und älter","weiblich","303","0.484633510671189","0.446005049029802","0.523261972312575"
"Einige Sorgen","1987","16-34 Jahre alt","maennlich","721","0.327384699012676","0.307130441801996","0.347638956223356"
"Einige Sorgen","1987","16-34 Jahre alt","weiblich","638","0.291921803342665","0.271695840699723","0.312147765985606"
"Einige Sorgen","1987","35-65 Jahre alt","maennlich","1096","0.397026186736542","0.378474275140877","0.415578098332206"
"Einige Sorgen","1987","35-65 Jahre alt","weiblich","1026","0.37682743646843","0.358377257884222","0.395277615052638"
"Einige Sorgen","1987","66 und älter","maennlich","182","0.424896348999937","0.377732805454517","0.472059892545357"
"Einige Sorgen","1987","66 und älter","weiblich","261","0.395344945588526","0.357554279761901","0.433135611415151"
"Keine Sorgen","1987","16-34 Jahre alt","maennlich","130","0.0371752319303078","0.0290093286677202","0.0453411351928954"
"Keine Sorgen","1987","16-34 Jahre alt","weiblich","106","0.0281260711831389","0.0207708654465768","0.035481276919701"
"Keine Sorgen","1987","35-65 Jahre alt","maennlich","207","0.0493168102904072","0.0411067705139387","0.0575268500668756"
"Keine Sorgen","1987","35-65 Jahre alt","weiblich","189","0.0396640907419074","0.0322332921559183","0.0470948893278966"
"Keine Sorgen","1987","66 und älter","maennlich","46","0.108947988762651","0.0792208574439861","0.138675120081317"
"Keine Sorgen","1987","66 und älter","weiblich","79","0.120021543740285","0.0949022034867294","0.145140883993841"
"Grosse Sorgen","1988","16-34 Jahre alt","maennlich","1100","0.602824891620911","0.581162487422204","0.624487295819618"
"Grosse Sorgen","1988","16-34 Jahre alt","weiblich","1105","0.66307451668828","0.641605786823879","0.684543246552681"
"Grosse Sorgen","1988","35-65 Jahre alt","maennlich","1253","0.530029655838068","0.510608585136083","0.549450726540054"
"Grosse Sorgen","1988","35-65 Jahre alt","weiblich","1364","0.586262494787203","0.567022055436551","0.605502934137855"
"Grosse Sorgen","1988","66 und älter","maennlich","180","0.445805445079443","0.397983431965612","0.493627458193274"
"Grosse Sorgen","1988","66 und älter","weiblich","259","0.437770974814282","0.398876474598218","0.476665475030345"
"Einige Sorgen","1988","16-34 Jahre alt","maennlich","735","0.354215030436418","0.333041293427902","0.375388767444934"
"Einige Sorgen","1988","16-34 Jahre alt","weiblich","648","0.309288073890432","0.288294406266715","0.330281741514149"
"Einige Sorgen","1988","35-65 Jahre alt","maennlich","1105","0.42027315075742","0.401065891978881","0.43948040953596"
"Einige Sorgen","1988","35-65 Jahre alt","weiblich","990","0.379240603003526","0.360285526187349","0.398195679819703"
"Einige Sorgen","1988","66 und älter","maennlich","198","0.467924752814895","0.419918414633544","0.515931090996246"
"Einige Sorgen","1988","66 und älter","weiblich","288","0.440104252059969","0.401187243556897","0.479021260563041"
"Keine Sorgen","1988","16-34 Jahre alt","maennlich","125","0.0429600779426706","0.0339833593096129","0.0519367965757284"
"Keine Sorgen","1988","16-34 Jahre alt","weiblich","109","0.0276374094212884","0.0201914435752364","0.0350833752673405"
"Keine Sorgen","1988","35-65 Jahre alt","maennlich","179","0.0496971934045112","0.0412408074752469","0.0581535793337756"
"Keine Sorgen","1988","35-65 Jahre alt","weiblich","163","0.0344969022092704","0.0273671675436926","0.0416266368748482"
"Keine Sorgen","1988","66 und älter","maennlich","37","0.0862698021056618","0.0592574481004024","0.113282156110921"
"Keine Sorgen","1988","66 und älter","weiblich","78","0.12212477312575","0.0964547438397304","0.147794802411769"
"Grosse Sorgen","1989","16-34 Jahre alt","maennlich","1186","0.668804758134324","0.647747475557194","0.689862040711455"
"Grosse Sorgen","1989","16-34 Jahre alt","weiblich","1215","0.734887199718486","0.714641938049392","0.75513246138758"
"Grosse Sorgen","1989","35-65 Jahre alt","maennlich","1340","0.606646061303122","0.587183506398507","0.626108616207738"
"Grosse Sorgen","1989","35-65 Jahre alt","weiblich","1407","0.632551289009272","0.613382653875529","0.651719924143014"
"Grosse Sorgen","1989","66 und älter","maennlich","193","0.492166914598122","0.442927010133354","0.54140681906289"
"Grosse Sorgen","1989","66 und älter","weiblich","315","0.509999483756358","0.470713644466167","0.54928532304655"
"Einige Sorgen","1989","16-34 Jahre alt","maennlich","614","0.293985263576112","0.273601692721253","0.314368834430971"
"Einige Sorgen","1989","16-34 Jahre alt","weiblich","517","0.242255824709107","0.222604305885786","0.261907343532429"
"Einige Sorgen","1989","35-65 Jahre alt","maennlich","909","0.345462929720707","0.326517334333657","0.364408525107757"
"Einige Sorgen","1989","35-65 Jahre alt","weiblich","871","0.333376422042379","0.314632834024028","0.352120010060731"
"Einige Sorgen","1989","66 und älter","maennlich","180","0.449045144537269","0.400055588036255","0.498034701038283"
"Einige Sorgen","1989","66 und älter","weiblich","246","0.387552241944841","0.349265135116022","0.425839348773659"
