year,bula_h,pgisced97,plh0036,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1984,Schleswig-Holstein,Pre-primary Level,Very concerned,0.7777777777777778,16099,0.7713556620175674,0.7841998935379881
1984,Schleswig-Holstein,Pre-primary Level,Somewhat concerned,0.2222222222222222,16099,0.21580010646201192,0.2286443379824325
1984,Schleswig-Holstein,Primary Level,Very concerned,0.5,16099,0.4922762781479938,0.5077237218520062
1984,Schleswig-Holstein,Primary Level,Somewhat concerned,0.4,16099,0.39243232901896025,0.4075676709810398
1984,Schleswig-Holstein,Primary Level,Not concerned at all,0.1,16099,0.09536576688879628,0.10463423311120373
1984,Schleswig-Holstein,Lower Secondary Level,Somewhat concerned,0.43023255813953487,16099,0.422584396252772,0.43788072002629774
1984,Schleswig-Holstein,Lower Secondary Level,Very concerned,0.38372093023255816,16099,0.37620897355448846,0.39123288691062785
1984,Schleswig-Holstein,Lower Secondary Level,Not concerned at all,0.18604651162790697,16099,0.1800352285305662,0.19205779472524775
1984,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.502283105022831,16099,0.4945594636921037,0.5100067463535584
1984,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.4520547945205479,16099,0.44436666437254446,0.4597429246685514
1984,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.045662100456621,16099,0.04243742769360769,0.04888677321963431
1984,Schleswig-Holstein,Post-secondary Non-tertiary Level,Very concerned,0.8888888888888888,16099,0.8840342256910646,0.8937435520867131
1984,Schleswig-Holstein,Post-secondary Non-tertiary Level,Somewhat concerned,0.1111111111111111,16099,0.10625644791328683,0.11596577430893538
1984,Schleswig-Holstein,First Stage of Tertiary Education,Very concerned,0.5357142857142857,16099,0.5280102924305201,0.5434182789980513
1984,Schleswig-Holstein,First Stage of Tertiary Education,Somewhat concerned,0.4642857142857143,16099,0.4565817210019487,0.4719897075694799
1984,Schleswig-Holstein,Second Stage of Tertiary Education,Somewhat concerned,0.55,16099,0.542314993789548,0.5576850062104521
1984,Schleswig-Holstein,Second Stage of Tertiary Education,Very concerned,0.4,16099,0.39243232901896025,0.4075676709810398
1984,Schleswig-Holstein,Second Stage of Tertiary Education,Not concerned at all,0.05,16099,0.04663330769790881,0.05336669230209119
1984,Hamburg,Pre-primary Level,Somewhat concerned,0.5,16099,0.4922762781479938,0.5077237218520062
1984,Hamburg,Pre-primary Level,Very concerned,0.25,16099,0.24331106066439764,0.2566889393356024
1984,Hamburg,Pre-primary Level,Not concerned at all,0.25,16099,0.24331106066439764,0.2566889393356024
1984,Hamburg,Primary Level,Not concerned at all,0.45454545454545453,16099,0.44685371511592836,0.4622371939749807
1984,Hamburg,Primary Level,Very concerned,0.4090909090909091,16099,0.4014959249523191,0.4166858932294991
1984,Hamburg,Primary Level,Somewhat concerned,0.13636363636363635,16099,0.1310624707993882,0.1416648019278845
1984,Hamburg,Lower Secondary Level,Very concerned,0.5846153846153846,16099,0.5770030662205421,0.5922277030102272
1984,Hamburg,Lower Secondary Level,Somewhat concerned,0.35384615384615387,16099,0.3464597707658821,0.36123253692642565
1984,Hamburg,Lower Secondary Level,Not concerned at all,0.06153846153846154,16099,0.057826203317450794,0.06525071975947229
1984,Hamburg,Upper Secondary Level,Very concerned,0.5859872611464968,16099,0.5783786119549076,0.593595910338086
1984,Hamburg,Upper Secondary Level,Somewhat concerned,0.3184713375796178,16099,0.31127462994695004,0.3256680452122856
1984,Hamburg,Upper Secondary Level,Not concerned at all,0.09554140127388536,16099,0.09100045074558111,0.1000823518021896
1984,Hamburg,Post-secondary Non-tertiary Level,Very concerned,0.5882352941176471,16099,0.5806327890239514,0.5958377992113427
1984,Hamburg,Post-secondary Non-tertiary Level,Somewhat concerned,0.4117647058823529,16099,0.4041622007886572,0.4193672109760486
1984,Hamburg,First Stage of Tertiary Education,Very concerned,0.6666666666666666,16099,0.6593846718699302,0.673948661463403
