"plh0036","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","1993","30-45","(noch) kein Abschluss","74","0.384019695691472","0.31661451833262","0.451424873050323"
"Grosse Sorgen","1993","30-45","Hauptschule","826","0.521415878013071","0.497370749814665","0.545461006211477"
"Grosse Sorgen","1993","30-45","Realschule","619","0.524457341684235","0.49631856381507","0.552596119553401"
"Grosse Sorgen","1993","30-45","(Fach-)Abitur","170","0.735428932439704","0.681499846430391","0.789358018449016"
"Grosse Sorgen","1993","30-45","AkademikerIn","475","0.59916109531858","0.565328344783733","0.632993845853427"
"Grosse Sorgen","1993","46-65","(noch) kein Abschluss","97","0.353392842353689","0.299300399860163","0.407485284847216"
"Grosse Sorgen","1993","46-65","Hauptschule","1085","0.449866649361274","0.430299136980742","0.469434161741806"
"Grosse Sorgen","1993","46-65","Realschule","236","0.537173000435314","0.490636338599968","0.583709662270661"
"Grosse Sorgen","1993","46-65","(Fach-)Abitur","50","0.597171288248938","0.502451842779593","0.691890733718283"
"Grosse Sorgen","1993","46-65","AkademikerIn","272","0.48383608404219","0.442071352534361","0.525600815550019"
"Grosse Sorgen","1993","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","1993","66","Hauptschule","","","",""
"Grosse Sorgen","1993","66","Realschule","","","",""
"Grosse Sorgen","1993","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","1993","66","AkademikerIn","","","",""
"Einige Sorgen","1993","17-29","(noch) kein Abschluss","112","0.316827062620166","0.264869449076341","0.368784676163992"
"Einige Sorgen","1993","17-29","Hauptschule","506","0.456742478778275","0.427089247419432","0.486395710137118"
"Einige Sorgen","1993","17-29","Realschule","491","0.385529156748026","0.358416815439508","0.412641498056544"
"Einige Sorgen","1993","17-29","(Fach-)Abitur","168","0.323534470727359","0.282610350910119","0.3644585905446"
"Einige Sorgen","1993","17-29","AkademikerIn","69","0.37803677797365","0.303136309878036","0.452937246069265"
"Einige Sorgen","1993","30-45","(noch) kein Abschluss","99","0.485581812476818","0.416315437992402","0.554848186961234"
"Einige Sorgen","1993","30-45","Hauptschule","752","0.444927900007549","0.421007119442071","0.468848680573026"
"Einige Sorgen","1993","30-45","Realschule","568","0.460228937734787","0.432145700681393","0.48831217478818"
"Einige Sorgen","1993","30-45","(Fach-)Abitur","80","0.247395260229567","0.194640616877434","0.3001499035817"
"Einige Sorgen","1993","30-45","AkademikerIn","317","0.383571602022271","0.350002083507346","0.417141120537196"
"Einige Sorgen","1993","46-65","(noch) kein Abschluss","160","0.506728752288699","0.450154589196596","0.563302915380801"
"Einige Sorgen","1993","46-65","Hauptschule","1278","0.506220591789732","0.486555493462347","0.525885690117117"
"Einige Sorgen","1993","46-65","Realschule","197","0.449678866105247","0.403249994318661","0.496107737891833"
"Einige Sorgen","1993","46-65","(Fach-)Abitur","45","0.337925022236696","0.246578242543376","0.429271801930016"
"Einige Sorgen","1993","46-65","AkademikerIn","264","0.485754191380487","0.443984582860476","0.527523799900497"
"Einige Sorgen","1993","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","1993","66","Hauptschule","","","",""
"Einige Sorgen","1993","66","Realschule","","","",""
"Einige Sorgen","1993","66","(Fach-)Abitur","","","",""
"Einige Sorgen","1993","66","AkademikerIn","","","",""
"Keine Sorgen","1993","17-29","(noch) kein Abschluss","32","0.0904703036826449","0.0584346051204983","0.122506002244792"
"Keine Sorgen","1993","17-29","Hauptschule","70","0.0489494780484447","0.0361052124741316","0.0617937436227578"
"Keine Sorgen","1993","17-29","Realschule","36","0.0231111651496395","0.0147412460142095","0.0314810842850694"
"Keine Sorgen","1993","17-29","(Fach-)Abitur","6","","",""
"Keine Sorgen","1993","17-29","AkademikerIn","4","","",""
"Keine Sorgen","1993","30-45","(noch) kein Abschluss","27","","",""
"Keine Sorgen","1993","30-45","Hauptschule","80","0.0336562219793807","0.0249755301852727","0.0423369137734888"
"Keine Sorgen","1993","30-45","Realschule","23","","",""
"Keine Sorgen","1993","30-45","(Fach-)Abitur","7","","",""
"Keine Sorgen","1993","30-45","AkademikerIn","14","","",""
"Keine Sorgen","1993","46-65","(noch) kein Abschluss","43","0.139878405357612","0.10062812838915","0.179128682326074"
"Keine Sorgen","1993","46-65","Hauptschule","120","0.0439127588489941","0.0358533376382387","0.0519721800597494"
"Keine Sorgen","1993","46-65","Realschule","8","","",""
"Keine Sorgen","1993","46-65","(Fach-)Abitur","8","","",""
"Keine Sorgen","1993","46-65","AkademikerIn","14","","",""
"Keine Sorgen","1993","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","1993","66","Hauptschule","","","",""
"Keine Sorgen","1993","66","Realschule","","","",""
"Keine Sorgen","1993","66","(Fach-)Abitur","","","",""
"Keine Sorgen","1993","66","AkademikerIn","","","",""
"Grosse Sorgen","1994","17-29","(noch) kein Abschluss","146","0.456816615319476","0.403711797268914","0.509921433370038"
"Grosse Sorgen","1994","17-29","Hauptschule","359","0.38623357803187","0.355593575261354","0.416873580802386"
"Grosse Sorgen","1994","17-29","Realschule","560","0.485390779052271","0.456654563690951","0.51412699441359"
"Grosse Sorgen","1994","17-29","(Fach-)Abitur","260","0.515640080833642","0.472095885898391","0.559184275768893"
"Grosse Sorgen","1994","17-29","AkademikerIn","66","0.476775656948284","0.39986410212011","0.553687211776459"
"Grosse Sorgen","1994","30-45","(noch) kein Abschluss","66","0.426653443443739","0.353583631616855","0.499723255270624"
"Grosse Sorgen","1994","30-45","Hauptschule","592","0.392407277795255","0.368330722242422","0.416483833348088"
"Grosse Sorgen","1994","30-45","Realschule","446","0.383378012280863","0.356139681712801","0.410616342848926"
"Grosse Sorgen","1994","30-45","(Fach-)Abitur","139","0.549154586562128","0.490345710465519","0.607963462658737"
"Grosse Sorgen","1994","30-45","AkademikerIn","363","0.50152391690523","0.467069744909032","0.535978088901429"
"Grosse Sorgen","1994","46-65","(noch) kein Abschluss","70","0.289274373173915","0.237444470418233","0.341104275929597"
"Grosse Sorgen","1994","46-65","Hauptschule","845","0.368565588120671","0.349388744499974","0.387742431741368"
"Grosse Sorgen","1994","46-65","Realschule","192","0.409523837170186","0.364876464165328","0.454171210175044"
"Grosse Sorgen","1994","46-65","(Fach-)Abitur","41","0.46807276517447","0.36773392237487","0.568411607974069"
"Grosse Sorgen","1994","46-65","AkademikerIn","195","0.3533094807869","0.31325230552175","0.39336665605205"
"Grosse Sorgen","1994","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","1994","66","Hauptschule","","","",""
"Grosse Sorgen","1994","66","Realschule","","","",""
"Grosse Sorgen","1994","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","1994","66","AkademikerIn","","","",""
"Einige Sorgen","1994","17-29","(noch) kein Abschluss","162","0.467619998467008","0.414427897350145","0.520812099583872"
"Einige Sorgen","1994","17-29","Hauptschule","531","0.546758549708137","0.515431115571537","0.578085983844737"
"Einige Sorgen","1994","17-29","Realschule","551","0.473089716599107","0.444382894476467","0.501796538721747"
"Einige Sorgen","1994","17-29","(Fach-)Abitur","234","0.464908017502739","0.421449933765067","0.508366101240411"
"Einige Sorgen","1994","17-29","AkademikerIn","91","0.499479929365997","0.422485314107716","0.576474544624278"
"Einige Sorgen","1994","30-45","(noch) kein Abschluss","97","0.492786346339276","0.41892511250605","0.566647580172501"
"Einige Sorgen","1994","30-45","Hauptschule","885","0.560501082009471","0.536028111869771","0.584974052149172"
"Einige Sorgen","1994","30-45","Realschule","726","0.578638563286198","0.550976252132601","0.606300874439796"
"Einige Sorgen","1994","30-45","(Fach-)Abitur","124","0.415047069072637","0.356811157157955","0.473282980987318"
"Einige Sorgen","1994","30-45","AkademikerIn","419","0.468412020252315","0.434026514067703","0.502797526436926"
"Einige Sorgen","1994","46-65","(noch) kein Abschluss","167","0.543317764549661","0.486378947837159","0.600256581262163"
"Einige Sorgen","1994","46-65","Hauptschule","1416","0.56566426760916","0.545960568613553","0.585367966604767"
"Einige Sorgen","1994","46-65","Realschule","257","0.555513882882253","0.510397768234755","0.60062999752975"
"Einige Sorgen","1994","46-65","(Fach-)Abitur","48","0.498072169350397","0.39752888575296","0.598615452947834"
"Einige Sorgen","1994","46-65","AkademikerIn","323","0.595196168827904","0.554061614296612","0.636330723359196"
"Einige Sorgen","1994","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","1994","66","Hauptschule","","","",""
"Einige Sorgen","1994","66","Realschule","","","",""
"Einige Sorgen","1994","66","(Fach-)Abitur","","","",""
"Einige Sorgen","1994","66","AkademikerIn","","","",""
"Keine Sorgen","1994","17-29","(noch) kein Abschluss","30","0.0755633862135158","0.0473870827705702","0.103739689656461"
"Keine Sorgen","1994","17-29","Hauptschule","80","0.0670078722599931","0.0512729671788257","0.0827427773411606"
"Keine Sorgen","1994","17-29","Realschule","51","0.0415195043486223","0.0300495220664895","0.0529894866307551"
"Keine Sorgen","1994","17-29","(Fach-)Abitur","12","","",""
"Keine Sorgen","1994","17-29","AkademikerIn","5","","",""
"Keine Sorgen","1994","30-45","(noch) kein Abschluss","13","","",""
"Keine Sorgen","1994","30-45","Hauptschule","103","0.0470916401952735","0.0366464338329787","0.0575368465575684"
"Keine Sorgen","1994","30-45","Realschule","52","0.0379834244329383","0.0272745033577888","0.0486923455080879"
"Keine Sorgen","1994","30-45","(Fach-)Abitur","12","","",""
"Keine Sorgen","1994","30-45","AkademikerIn","27","","",""
"Keine Sorgen","1994","46-65","(noch) kein Abschluss","57","0.167407862276424","0.124732373503854","0.210083351048994"
"Keine Sorgen","1994","46-65","Hauptschule","170","0.065770144270169","0.0559164999924172","0.0756237885479208"
"Keine Sorgen","1994","46-65","Realschule","17","","",""
"Keine Sorgen","1994","46-65","(Fach-)Abitur","6","","",""
"Keine Sorgen","1994","46-65","AkademikerIn","29","","",""
"Keine Sorgen","1994","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","1994","66","Hauptschule","","","",""
"Keine Sorgen","1994","66","Realschule","","","",""
"Keine Sorgen","1994","66","(Fach-)Abitur","","","",""
"Keine Sorgen","1994","66","AkademikerIn","","","",""
"Grosse Sorgen","1995","17-29","(noch) kein Abschluss","172","0.512662999254291","0.461029980068219","0.564296018440363"
"Grosse Sorgen","1995","17-29","Hauptschule","387","0.441466220795418","0.409806604433151","0.473125837157686"
"Grosse Sorgen","1995","17-29","Realschule","553","0.505797081491147","0.476264919363645","0.53532924361865"
"Grosse Sorgen","1995","17-29","(Fach-)Abitur","302","0.607857649089904","0.566409293646869","0.64930600453294"
"Grosse Sorgen","1995","17-29","AkademikerIn","85","0.515536051272801","0.440631140928318","0.590440961617283"
"Grosse Sorgen","1995","30-45","(noch) kein Abschluss","57","0.39356891368806","0.320130252291255","0.467007575084864"
"Grosse Sorgen","1995","30-45","Hauptschule","673","0.441430465979366","0.41731712859266","0.465543803366072"
"Grosse Sorgen","1995","30-45","Realschule","544","0.426398564464698","0.399849697086264","0.452947431843132"
"Grosse Sorgen","1995","30-45","(Fach-)Abitur","191","0.57011886823554","0.519400596373842","0.620837140097237"
"Grosse Sorgen","1995","30-45","AkademikerIn","386","0.496654223293533","0.46288256967806","0.530425876909006"
"Grosse Sorgen","1995","46-65","(noch) kein Abschluss","82","0.309019807071858","0.256817367303001","0.361222246840714"
"Grosse Sorgen","1995","46-65","Hauptschule","959","0.418517012627361","0.398817532925114","0.438216492329609"
"Grosse Sorgen","1995","46-65","Realschule","209","0.429697839581536","0.385226653955459","0.474169025207612"
"Grosse Sorgen","1995","46-65","(Fach-)Abitur","57","0.472598436432309","0.382135223793456","0.563061649071161"
"Grosse Sorgen","1995","46-65","AkademikerIn","242","0.40527145141728","0.365247812587992","0.445295090246569"
"Grosse Sorgen","1995","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","1995","66","Hauptschule","","","",""
"Grosse Sorgen","1995","66","Realschule","","","",""
"Grosse Sorgen","1995","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","1995","66","AkademikerIn","","","",""
"Einige Sorgen","1995","17-29","(noch) kein Abschluss","154","0.417962996782267","0.367013364278848","0.468912629285685"
"Einige Sorgen","1995","17-29","Hauptschule","491","0.49012694638006","0.458254345309288","0.521999547450833"
"Einige Sorgen","1995","17-29","Realschule","511","0.468371238807137","0.438896241440216","0.497846236174058"
"Einige Sorgen","1995","17-29","(Fach-)Abitur","222","0.374571198510325","0.333480775205862","0.415661621814788"
"Einige Sorgen","1995","17-29","AkademikerIn","80","0.451347525914255","0.376762054349038","0.525932997479472"
"Einige Sorgen","1995","30-45","(noch) kein Abschluss","92","0.498424546769241","0.423263732101052","0.57358536143743"
"Einige Sorgen","1995","30-45","Hauptschule","852","0.506293991496532","0.482015419341121","0.530572563651944"
"Einige Sorgen","1995","30-45","Realschule","741","0.53880148407415","0.512041160618002","0.565561807530297"
"Einige Sorgen","1995","30-45","(Fach-)Abitur","161","0.403274110171774","0.3530172723099","0.453530948033647"
"Einige Sorgen","1995","30-45","AkademikerIn","437","0.485366821483815","0.451608878212906","0.519124764754725"
"Einige Sorgen","1995","46-65","(noch) kein Abschluss","173","0.534477766164071","0.478126993007793","0.590828539320349"
"Einige Sorgen","1995","46-65","Hauptschule","1287","0.5227682732905","0.502822588274886","0.542713958306114"
"Einige Sorgen","1995","46-65","Realschule","252","0.537926792040924","0.493138799596785","0.582714784485063"
"Einige Sorgen","1995","46-65","(Fach-)Abitur","55","0.477194020232027","0.386688945830977","0.567699094633077"
"Einige Sorgen","1995","46-65","AkademikerIn","313","0.547026702475435","0.506445516435572","0.587607888515299"
"Einige Sorgen","1995","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","1995","66","Hauptschule","","","",""
"Einige Sorgen","1995","66","Realschule","","","",""
"Einige Sorgen","1995","66","(Fach-)Abitur","","","",""
"Einige Sorgen","1995","66","AkademikerIn","","","",""
"Keine Sorgen","1995","17-29","(noch) kein Abschluss","34","0.0693740039634422","0.043126814209433","0.0956211937174514"
"Keine Sorgen","1995","17-29","Hauptschule","67","0.0684068328245213","0.0523116810729362","0.0845019845761064"
"Keine Sorgen","1995","17-29","Realschule","37","0.0258316797017154","0.0164615035313614","0.0352018558720694"
"Keine Sorgen","1995","17-29","(Fach-)Abitur","9","","",""
"Keine Sorgen","1995","17-29","AkademikerIn","6","","",""
"Keine Sorgen","1995","30-45","(noch) kein Abschluss","21","","",""
"Keine Sorgen","1995","30-45","Hauptschule","104","0.0522755425241015","0.041466732906344","0.0630843521418589"
"Keine Sorgen","1995","30-45","Realschule","48","0.0347999514611528","0.0249614035933671","0.0446384993289385"
"Keine Sorgen","1995","30-45","(Fach-)Abitur","14","","",""
"Keine Sorgen","1995","30-45","AkademikerIn","19","","",""
"Keine Sorgen","1995","46-65","(noch) kein Abschluss","46","0.156502426764072","0.115456761406242","0.197548092121901"
"Keine Sorgen","1995","46-65","Hauptschule","163","0.058714714082139","0.0493269146777433","0.0681025134865347"
"Keine Sorgen","1995","46-65","Realschule","15","","",""
"Keine Sorgen","1995","46-65","(Fach-)Abitur","5","","",""
"Keine Sorgen","1995","46-65","AkademikerIn","23","","",""
"Keine Sorgen","1995","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","1995","66","Hauptschule","","","",""
"Keine Sorgen","1995","66","Realschule","","","",""
"Keine Sorgen","1995","66","(Fach-)Abitur","","","",""
"Keine Sorgen","1995","66","AkademikerIn","","","",""
"Grosse Sorgen","1996","17-29","(noch) kein Abschluss","161","0.441596712988563","0.390371781155436","0.49282164482169"
"Grosse Sorgen","1996","17-29","Hauptschule","300","0.371922832859795","0.340151887778177","0.403693777941413"
"Grosse Sorgen","1996","17-29","Realschule","444","0.435942037205058","0.40565856136472","0.466225513045397"
"Grosse Sorgen","1996","17-29","(Fach-)Abitur","245","0.503065833475384","0.45893049399894","0.547201172951828"
"Grosse Sorgen","1996","17-29","AkademikerIn","67","0.452547284610641","0.374689229007577","0.530405340213706"
"Grosse Sorgen","1996","30-45","(noch) kein Abschluss","41","0.31249804064609","0.239291758716357","0.385704322575824"
"Grosse Sorgen","1996","30-45","Hauptschule","554","0.379963473310409","0.356075678418566","0.403851268202253"
"Grosse Sorgen","1996","30-45","Realschule","494","0.379269196380039","0.353632367260519","0.40490602549956"
"Grosse Sorgen","1996","30-45","(Fach-)Abitur","168","0.472797407935427","0.42273142794608","0.522863387924774"
"Grosse Sorgen","1996","30-45","AkademikerIn","324","0.399920475207664","0.366968195143895","0.432872755271432"
"Grosse Sorgen","1996","46-65","(noch) kein Abschluss","56","0.244107028495068","0.193151998317041","0.295062058673096"
"Grosse Sorgen","1996","46-65","Hauptschule","789","0.355629049168585","0.336258109958564","0.374999988378607"
"Grosse Sorgen","1996","46-65","Realschule","178","0.349624429287771","0.308480455423683","0.39076840315186"
"Grosse Sorgen","1996","46-65","(Fach-)Abitur","31","0.300493638266178","0.214026778167627","0.38696049836473"
"Grosse Sorgen","1996","46-65","AkademikerIn","215","0.353450884611855","0.315200327652225","0.391701441571485"
"Grosse Sorgen","1996","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","1996","66","Hauptschule","","","",""
"Grosse Sorgen","1996","66","Realschule","","","",""
"Grosse Sorgen","1996","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","1996","66","AkademikerIn","","","",""
"Einige Sorgen","1996","17-29","(noch) kein Abschluss","168","0.490934470121357","0.439364948980352","0.542503991262363"
"Einige Sorgen","1996","17-29","Hauptschule","491","0.541168320786192","0.508412378966503","0.573924262605881"
"Einige Sorgen","1996","17-29","Realschule","530","0.515629490823067","0.485109303172777","0.546149678473357"
"Einige Sorgen","1996","17-29","(Fach-)Abitur","228","0.474009044373067","0.429932546117136","0.518085542628998"
"Einige Sorgen","1996","17-29","AkademikerIn","85","0.52830039827219","0.450214701733268","0.606386094811111"
"Einige Sorgen","1996","30-45","(noch) kein Abschluss","88","0.531932249429471","0.453124259425902","0.610740239433041"
"Einige Sorgen","1996","30-45","Hauptschule","923","0.56604513919349","0.541653313331106","0.590436965055875"
"Einige Sorgen","1996","30-45","Realschule","823","0.574912594692045","0.548792249961835","0.601032939422256"
"Einige Sorgen","1996","30-45","(Fach-)Abitur","200","0.496170399346839","0.446031629432165","0.546309169261513"
"Einige Sorgen","1996","30-45","AkademikerIn","479","0.547901219915583","0.51442302395082","0.581379415880346"
"Einige Sorgen","1996","46-65","(noch) kein Abschluss","165","0.591493726913808","0.533183973606142","0.649803480221474"
"Einige Sorgen","1996","46-65","Hauptschule","1354","0.568521961223181","0.548480145810016","0.588563776636347"
"Einige Sorgen","1996","46-65","Realschule","312","0.60120867168457","0.558960422958707","0.643456920410432"
"Einige Sorgen","1996","46-65","(Fach-)Abitur","69","0.651497788279524","0.561631779158532","0.741363797400516"
"Einige Sorgen","1996","46-65","AkademikerIn","346","0.578830076103146","0.53932283657358","0.618337315632711"
"Einige Sorgen","1996","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","1996","66","Hauptschule","","","",""
"Einige Sorgen","1996","66","Realschule","","","",""
"Einige Sorgen","1996","66","(Fach-)Abitur","","","",""
"Einige Sorgen","1996","66","AkademikerIn","","","",""
"Keine Sorgen","1996","17-29","(noch) kein Abschluss","32","0.0674688168900794","0.0415939741500521","0.0933436596301066"
"Keine Sorgen","1996","17-29","Hauptschule","98","0.0869088463540125","0.0683911793254523","0.105426513382573"
"Keine Sorgen","1996","17-29","Realschule","56","0.0484284719718743","0.0353185356769844","0.0615384082667642"
"Keine Sorgen","1996","17-29","(Fach-)Abitur","20","","",""
"Keine Sorgen","1996","17-29","AkademikerIn","5","","",""
"Keine Sorgen","1996","30-45","(noch) kein Abschluss","25","","",""
"Keine Sorgen","1996","30-45","Hauptschule","109","0.0539913874961001","0.0428687882704145","0.0651139867217857"
"Keine Sorgen","1996","30-45","Realschule","59","0.0458182089279155","0.0347704677690381","0.0568659500867929"
"Keine Sorgen","1996","30-45","(Fach-)Abitur","14","","",""
"Keine Sorgen","1996","30-45","AkademikerIn","46","0.0521783048767531","0.0372193052436801","0.0671373045098261"
"Keine Sorgen","1996","46-65","(noch) kein Abschluss","52","0.164399244591124","0.120433332391187","0.20836515679106"
"Keine Sorgen","1996","46-65","Hauptschule","203","0.0758489896082331","0.0651355121934385","0.0865624670230278"
"Keine Sorgen","1996","46-65","Realschule","26","","",""
"Keine Sorgen","1996","46-65","(Fach-)Abitur","8","","",""
"Keine Sorgen","1996","46-65","AkademikerIn","39","0.0677190392849991","0.0476141693679418","0.0878239092020564"
"Keine Sorgen","1996","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","1996","66","Hauptschule","","","",""
"Keine Sorgen","1996","66","Realschule","","","",""
"Keine Sorgen","1996","66","(Fach-)Abitur","","","",""
"Keine Sorgen","1996","66","AkademikerIn","","","",""
"Grosse Sorgen","1997","17-29","(noch) kein Abschluss","153","0.457535251789463","0.407112040838944","0.507958462739982"
"Grosse Sorgen","1997","17-29","Hauptschule","298","0.377863803784181","0.344898433376104","0.410829174192259"
"Grosse Sorgen","1997","17-29","Realschule","397","0.424785968598659","0.393630472496974","0.455941464700345"
"Grosse Sorgen","1997","17-29","(Fach-)Abitur","228","0.500224735378145","0.455260082332802","0.545189388423489"
"Grosse Sorgen","1997","17-29","AkademikerIn","52","0.461674306150277","0.381084552047828","0.542264060252726"
"Grosse Sorgen","1997","30-45","(noch) kein Abschluss","40","0.367407808333272","0.286679860621391","0.448135756045152"
"Grosse Sorgen","1997","30-45","Hauptschule","483","0.336327208574003","0.312615045274046","0.36003937187396"
"Grosse Sorgen","1997","30-45","Realschule","456","0.349747018820545","0.324576964977576","0.374917072663515"
"Grosse Sorgen","1997","30-45","(Fach-)Abitur","146","0.356012735265313","0.308369237856865","0.403656232673761"
"Grosse Sorgen","1997","30-45","AkademikerIn","260","0.31585968641021","0.284310747523209","0.347408625297211"
"Grosse Sorgen","1997","46-65","(noch) kein Abschluss","59","0.251912222712791","0.199645405625995","0.304179039799587"
"Grosse Sorgen","1997","46-65","Hauptschule","726","0.344767798012393","0.325215575704103","0.364320020320684"
"Grosse Sorgen","1997","46-65","Realschule","188","0.340652289747267","0.300936122099237","0.380368457395296"
"Grosse Sorgen","1997","46-65","(Fach-)Abitur","37","0.322157792006724","0.233614670974616","0.410700913038832"
"Grosse Sorgen","1997","46-65","AkademikerIn","197","0.333847183223843","0.296666732869262","0.371027633578424"
"Grosse Sorgen","1997","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","1997","66","Hauptschule","","","",""
"Grosse Sorgen","1997","66","Realschule","","","",""
"Grosse Sorgen","1997","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","1997","66","AkademikerIn","","","",""
"Einige Sorgen","1997","17-29","(noch) kein Abschluss","181","0.438779444411129","0.388554162997643","0.489004725824615"
"Einige Sorgen","1997","17-29","Hauptschule","443","0.534479223451062","0.500564949237586","0.568393497664539"
"Einige Sorgen","1997","17-29","Realschule","498","0.505578489532078","0.474066354663552","0.537090624400605"
"Einige Sorgen","1997","17-29","(Fach-)Abitur","227","0.472310360387773","0.427414706004527","0.517206014771019"
"Einige Sorgen","1997","17-29","AkademikerIn","87","0.496305900809427","0.415480554410704","0.57713124720815"
"Einige Sorgen","1997","30-45","(noch) kein Abschluss","75","0.50319962730371","0.419475829668313","0.586923424939108"
"Einige Sorgen","1997","30-45","Hauptschule","920","0.609036868692124","0.584546074805058","0.633527662579189"
"Einige Sorgen","1997","30-45","Realschule","838","0.58557459379158","0.559574180178823","0.611575007404336"
"Einige Sorgen","1997","30-45","(Fach-)Abitur","214","0.58685781041865","0.537863184498937","0.635852436338363"
"Einige Sorgen","1997","30-45","AkademikerIn","520","0.605402375775614","0.572230933162036","0.638573818389191"
"Einige Sorgen","1997","46-65","(noch) kein Abschluss","143","0.524155289360592","0.46402576569056","0.584284813030625"
"Einige Sorgen","1997","46-65","Hauptschule","1344","0.576671583463621","0.556346228021022","0.596996938906219"
"Einige Sorgen","1997","46-65","Realschule","323","0.586110622945005","0.544835691158085","0.627385554731925"
"Einige Sorgen","1997","46-65","(Fach-)Abitur","60","0.568264112988006","0.474412791473287","0.662115434502726"
"Einige Sorgen","1997","46-65","AkademikerIn","374","0.583535233040924","0.544668635075555","0.622401831006293"
"Einige Sorgen","1997","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","1997","66","Hauptschule","","","",""
"Einige Sorgen","1997","66","Realschule","","","",""
"Einige Sorgen","1997","66","(Fach-)Abitur","","","",""
"Einige Sorgen","1997","66","AkademikerIn","","","",""
"Keine Sorgen","1997","17-29","(noch) kein Abschluss","41","0.103685303799408","0.0728306045157367","0.134540003083079"
"Keine Sorgen","1997","17-29","Hauptschule","90","0.0876569727647564","0.0684296024037868","0.106884343125726"
"Keine Sorgen","1997","17-29","Realschule","72","0.0696355418692624","0.0535928630359368","0.0856782207025881"
"Keine Sorgen","1997","17-29","(Fach-)Abitur","20","","",""
"Keine Sorgen","1997","17-29","AkademikerIn","8","","",""
"Keine Sorgen","1997","30-45","(noch) kein Abschluss","22","","",""
"Keine Sorgen","1997","30-45","Hauptschule","122","0.0546359227338734","0.0432294370939515","0.0660424083737953"
"Keine Sorgen","1997","30-45","Realschule","85","0.0646783873878751","0.0516968528118034","0.0776599219639468"
"Keine Sorgen","1997","30-45","(Fach-)Abitur","28","","",""
"Keine Sorgen","1997","30-45","AkademikerIn","54","0.0787379378141765","0.0604590958764838","0.0970167797518692"
"Keine Sorgen","1997","46-65","(noch) kein Abschluss","63","0.223932487926617","0.173740608474337","0.274124367378897"
"Keine Sorgen","1997","46-65","Hauptschule","200","0.0785606185239859","0.0674925715339337","0.0896286655140381"
"Keine Sorgen","1997","46-65","Realschule","36","0.0732370873077284","0.051404546396266","0.0950696282191908"
"Keine Sorgen","1997","46-65","(Fach-)Abitur","10","","",""
"Keine Sorgen","1997","46-65","AkademikerIn","47","0.0826175837352331","0.0609123081690234","0.104322859301443"
"Keine Sorgen","1997","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","1997","66","Hauptschule","","","",""
"Keine Sorgen","1997","66","Realschule","","","",""
"Keine Sorgen","1997","66","(Fach-)Abitur","","","",""
"Keine Sorgen","1997","66","AkademikerIn","","","",""
"Grosse Sorgen","1998","17-29","(noch) kein Abschluss","100","0.262092210269522","0.218220704276028","0.305963716263016"
"Grosse Sorgen","1998","17-29","Hauptschule","221","0.279126378817403","0.248498671184257","0.309754086450549"
"Grosse Sorgen","1998","17-29","Realschule","327","0.325831585362925","0.296912583485476","0.354750587240374"
"Grosse Sorgen","1998","17-29","(Fach-)Abitur","206","0.437114322529995","0.394602975720905","0.479625669339086"
"Grosse Sorgen","1998","17-29","AkademikerIn","60","0.413148942191584","0.334611475991646","0.491686408391522"
"Grosse Sorgen","1998","30-45","(noch) kein Abschluss","29","","",""
"Grosse Sorgen","1998","30-45","Hauptschule","494","0.333158837734655","0.310020039372091","0.356297636097218"
"Grosse Sorgen","1998","30-45","Realschule","443","0.303106004340172","0.280173802314334","0.326038206366011"
"Grosse Sorgen","1998","30-45","(Fach-)Abitur","179","0.403786977367379","0.357941274451636","0.449632680283123"
"Grosse Sorgen","1998","30-45","AkademikerIn","293","0.330878886770418","0.300572825810023","0.361184947730813"
"Grosse Sorgen","1998","46-65","(noch) kein Abschluss","59","0.260468596690322","0.206494270658491","0.314442922722152"
"Grosse Sorgen","1998","46-65","Hauptschule","851","0.356552085868123","0.3377008234077","0.375403348328547"
"Grosse Sorgen","1998","46-65","Realschule","195","0.327150821059777","0.290601517438378","0.363700124681176"
"Grosse Sorgen","1998","46-65","(Fach-)Abitur","51","0.32598110811974","0.245712691937984","0.406249524301496"
"Grosse Sorgen","1998","46-65","AkademikerIn","235","0.347219469049463","0.311925936113741","0.382513001985185"
