"plh0036","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Keine Sorgen","1987","(Fach-)Abitur","39","0.0356606637198221","0.0225794183165992","0.048741909123045"
"Keine Sorgen","1987","(noch) kein Abschluss","162","","",""
"Keine Sorgen","1987","AkademikerIn","13","","",""
"Keine Sorgen","1987","Hauptschule","460","0.0628897569545164","0.0567150934522492","0.0690644204567836"
"Keine Sorgen","1987","Realschule","50","0.0305799855293805","0.0224969585911467","0.0386630124676143"
"Einige Sorgen","1988","(Fach-)Abitur","219","","",""
"Einige Sorgen","1988","(noch) kein Abschluss","414","0.410317487641932","0.37807352054342","0.442561454740445"
"Einige Sorgen","1988","AkademikerIn","237","","",""
"Einige Sorgen","1988","Hauptschule","2429","","",""
"Einige Sorgen","1988","Realschule","581","0.357923634823475","0.335047687900162","0.380799581746787"
"Grosse Sorgen","1988","(Fach-)Abitur","483","0.696309699753628","0.662997045798254","0.729622353709002"
"Grosse Sorgen","1988","(noch) kein Abschluss","332","0.472477556802811","0.439751747590627","0.505203366014995"
"Grosse Sorgen","1988","AkademikerIn","444","0.632401031484318","0.596708897970189","0.668093164998447"
"Grosse Sorgen","1988","Hauptschule","2830","","",""
"Grosse Sorgen","1988","Realschule","1055","","",""
"Keine Sorgen","1988","(Fach-)Abitur","30","0.0299139048485361","0.0175733625700856","0.0422544471269866"
"Keine Sorgen","1988","(noch) kein Abschluss","148","","",""
"Keine Sorgen","1988","AkademikerIn","20","","",""
"Keine Sorgen","1988","Hauptschule","417","0.0628068293545815","0.0564951505477185","0.0691185081614445"
"Keine Sorgen","1988","Realschule","51","0.0247334594417968","0.0173221551547869","0.0321447637288068"
"Einige Sorgen","1989","(Fach-)Abitur","205","","",""
"Einige Sorgen","1989","(noch) kein Abschluss","353","0.302973138273266","0.272436917630936","0.333509358915596"
"Einige Sorgen","1989","AkademikerIn","192","","",""
"Einige Sorgen","1989","Hauptschule","2028","","",""
"Einige Sorgen","1989","Realschule","475","0.296581394986052","0.274495846636707","0.318666943335396"
"Grosse Sorgen","1989","(Fach-)Abitur","517","0.746991830979941","0.715774544297595","0.778209117662288"
"Grosse Sorgen","1989","(noch) kein Abschluss","368","0.565927888518842","0.532993473434781","0.598862303602902"
"Grosse Sorgen","1989","AkademikerIn","481","0.696803966958494","0.662508192828241","0.731099741088747"
"Grosse Sorgen","1989","Hauptschule","3052","0.587901550448195","0.574825345557329","0.600977755339062"
"Grosse Sorgen","1989","Realschule","1127","","",""
"Keine Sorgen","1989","(Fach-)Abitur","23","","",""
"Keine Sorgen","1989","(noch) kein Abschluss","149","","",""
"Keine Sorgen","1989","AkademikerIn","17","","",""
"Keine Sorgen","1989","Hauptschule","363","0.0528930115676001","0.0469469747774116","0.0588390483577887"
"Keine Sorgen","1989","Realschule","41","0.0237968633949361","0.0164270028943544","0.0311667238955177"
"Einige Sorgen","1990","(Fach-)Abitur","214","","",""
"Einige Sorgen","1990","(noch) kein Abschluss","342","0.319787194077081","0.289024761465347","0.350549626688815"
"Einige Sorgen","1990","AkademikerIn","574","0.302935414033849","0.2810202462939","0.324850581773797"
"Einige Sorgen","1990","Hauptschule","2627","","",""
"Einige Sorgen","1990","Realschule","1090","","",""
"Grosse Sorgen","1990","(Fach-)Abitur","631","0.765675715931595","0.737480876325873","0.793870555537318"
"Grosse Sorgen","1990","(noch) kein Abschluss","420","0.560016435895381","0.527275857109164","0.592757014681598"
"Grosse Sorgen","1990","AkademikerIn","1083","","",""
"Grosse Sorgen","1990","Hauptschule","3917","0.573206509525167","0.561583121004719","0.584829898045615"
"Grosse Sorgen","1990","Realschule","2014","","",""
"Keine Sorgen","1990","(Fach-)Abitur","22","","",""
"Keine Sorgen","1990","(noch) kein Abschluss","121","","",""
"Keine Sorgen","1990","AkademikerIn","32","0.0185438599837876","0.0121100417952824","0.0249776781722928"
"Keine Sorgen","1990","Hauptschule","412","0.0559506868195515","0.0505497592179057","0.0613516144211972"
"Keine Sorgen","1990","Realschule","80","0.0266672134693725","0.0210711702937867","0.0322632566449583"
"Einige Sorgen","1991","(Fach-)Abitur","290","","",""
"Einige Sorgen","1991","(noch) kein Abschluss","414","0.373116249489357","0.340997797794322","0.405234701184392"
"Einige Sorgen","1991","AkademikerIn","779","0.433061380729782","0.409317982891699","0.456804778567866"
"Einige Sorgen","1991","Hauptschule","3202","0.470324113808006","0.458385300900877","0.482262926715134"
"Einige Sorgen","1991","Realschule","1381","","",""
"Grosse Sorgen","1991","(Fach-)Abitur","551","0.664287875027875","0.633157551457968","0.695418198597781"
"Grosse Sorgen","1991","(noch) kein Abschluss","324","0.501307542598355","0.468102233076664","0.534512852120046"
"Grosse Sorgen","1991","AkademikerIn","847","0.533761785389273","0.509857388399003","0.557666182379542"
"Grosse Sorgen","1991","Hauptschule","3070","0.470400005138267","0.458461084437799","0.482338925838735"
"Grosse Sorgen","1991","Realschule","1639","","",""
"Keine Sorgen","1991","(Fach-)Abitur","43","0.0395743203391423","0.0267226205284577","0.0524260201498268"
"Keine Sorgen","1991","(noch) kein Abschluss","133","","",""
"Keine Sorgen","1991","AkademikerIn","47","0.0331768338809452","0.024594782434128","0.0417588853277623"
"Keine Sorgen","1991","Hauptschule","442","0.0592758810537277","0.053627453395151","0.0649243087123043"
"Keine Sorgen","1991","Realschule","114","","",""
"Einige Sorgen","1992","(Fach-)Abitur","262","","",""
"Einige Sorgen","1992","(noch) kein Abschluss","370","0.367177446629321","0.334942238235973","0.399412655022669"
"Einige Sorgen","1992","AkademikerIn","593","0.358029911934916","0.334876321658224","0.381183502211608"
"Einige Sorgen","1992","Hauptschule","2756","","",""
"Einige Sorgen","1992","Realschule","1099","","",""
"Grosse Sorgen","1992","(Fach-)Abitur","605","0.70597914824578","0.676130712510788","0.735827583980772"
"Grosse Sorgen","1992","(noch) kein Abschluss","378","0.522960956809654","0.489559677202323","0.556362236416986"
"Grosse Sorgen","1992","AkademikerIn","1024","","",""
"Grosse Sorgen","1992","Hauptschule","3379","0.537926976635784","0.525792806773776","0.550061146497793"
"Grosse Sorgen","1992","Realschule","1909","","",""
"Keine Sorgen","1992","(Fach-)Abitur","28","","",""
"Keine Sorgen","1992","(noch) kein Abschluss","111","","",""
"Keine Sorgen","1992","AkademikerIn","30","0.0234054603881126","0.0161038773040401","0.0307070434721851"
"Keine Sorgen","1992","Hauptschule","350","0.0482707374162217","0.0430540864645951","0.0534873883678484"
"Keine Sorgen","1992","Realschule","76","0.0246721751536101","0.0191973540426745","0.0301469962645457"
"Einige Sorgen","1993","(Fach-)Abitur","316","0.313590820288842","0.283346969426285","0.343834671151399"
"Einige Sorgen","1993","(noch) kein Abschluss","388","0.40468807629045","0.371356328637001","0.438019823943898"
"Einige Sorgen","1993","AkademikerIn","687","0.413230373419188","0.389340274709893","0.437120472128483"
"Einige Sorgen","1993","Hauptschule","3101","0.490095422623021","0.477749272844788","0.502441572401254"
"Einige Sorgen","1993","Realschule","1340","","",""
"Grosse Sorgen","1993","(Fach-)Abitur","567","0.668246598654357","0.637553555758876","0.698939641549838"
"Grosse Sorgen","1993","(noch) kein Abschluss","341","0.479467925585931","0.445542202106379","0.513393649065484"
"Grosse Sorgen","1993","AkademikerIn","903","0.554400163847688","0.530286000413396","0.57851432728198"
"Grosse Sorgen","1993","Hauptschule","2847","","",""
"Grosse Sorgen","1993","Realschule","1664","","",""
"Keine Sorgen","1993","(Fach-)Abitur","21","","",""
"Keine Sorgen","1993","(noch) kein Abschluss","104","","",""
"Keine Sorgen","1993","AkademikerIn","42","0.0323694627331238","0.0237830740845644","0.0409558513816833"
"Keine Sorgen","1993","Hauptschule","350","0.0512037871663266","0.0457602113502448","0.0566473629824083"
"Keine Sorgen","1993","Realschule","76","0.0206173982880661","0.0155989915748971","0.025635805001235"
"Einige Sorgen","1994","(Fach-)Abitur","431","0.461524169154711","0.429275850057762","0.493772488251659"
"Einige Sorgen","1994","(noch) kein Abschluss","443","0.491515394481984","0.457667352686199","0.525363436277769"
"Einige Sorgen","1994","AkademikerIn","905","0.523156219141339","0.499034678147092","0.547277760135586"
"Einige Sorgen","1994","Hauptschule","3481","0.571961103862634","0.559493147625558","0.584429060099709"
"Einige Sorgen","1994","Realschule","1636","","",""
"Grosse Sorgen","1994","(Fach-)Abitur","452","0.503328189865403","0.470984681023877","0.535671698706928"
"Grosse Sorgen","1994","(noch) kein Abschluss","288","","",""
"Grosse Sorgen","1994","AkademikerIn","667","0.427762053707851","0.403867949896375","0.451656157519326"
"Grosse Sorgen","1994","Hauptschule","2107","","",""
"Grosse Sorgen","1994","Realschule","1267","","",""
"Keine Sorgen","1994","(Fach-)Abitur","35","0.0351476409798867","0.0232350762712889","0.0470602056884845"
"Keine Sorgen","1994","(noch) kein Abschluss","107","","",""
"Keine Sorgen","1994","AkademikerIn","75","0.0490817271508099","0.038648160221796","0.0595152940798239"
"Keine Sorgen","1994","Hauptschule","462","0.0718182665012821","0.0653124116242258","0.0783241213783383"
"Keine Sorgen","1994","Realschule","134","","",""
"Einige Sorgen","1995","(Fach-)Abitur","459","0.401998109504479","0.372426196782942","0.431570022226016"
"Einige Sorgen","1995","(noch) kein Abschluss","437","0.458295703488977","0.425129743287131","0.491461663690823"
"Einige Sorgen","1995","AkademikerIn","896","0.497315263261033","0.473842558239117","0.52078796828295"
"Einige Sorgen","1995","Hauptschule","3222","0.522386688334999","0.509815771579825","0.534957605090173"
"Einige Sorgen","1995","Realschule","1600","","",""
"Grosse Sorgen","1995","(Fach-)Abitur","567","0.569546238852941","0.539682520609949","0.599409957095932"
"Grosse Sorgen","1995","(noch) kein Abschluss","321","0.436064044245633","0.403055332573991","0.469072755917275"
"Grosse Sorgen","1995","AkademikerIn","788","0.464602558302107","0.441188411242993","0.48801670536122"
"Grosse Sorgen","1995","Hauptschule","2408","","",""
"Grosse Sorgen","1995","Realschule","1387","","",""
"Keine Sorgen","1995","(Fach-)Abitur","30","0.0284556516425804","0.0184272501105966","0.0384840531745642"
"Keine Sorgen","1995","(noch) kein Abschluss","109","","",""
"Keine Sorgen","1995","AkademikerIn","59","0.0380821784368601","0.0290969468577639","0.0470674100159563"
"Keine Sorgen","1995","Hauptschule","435","0.0682284586175962","0.061882895191713","0.0745740220434795"
"Keine Sorgen","1995","Realschule","113","","",""
"Einige Sorgen","1996","(Fach-)Abitur","522","0.51709852993547","0.486492004619463","0.547705055251477"
"Einige Sorgen","1996","(noch) kein Abschluss","450","0.523267760237261","0.489350181604013","0.557185338870509"
"Einige Sorgen","1996","AkademikerIn","988","0.551962010102983","0.528742280777285","0.575181739428682"
"Einige Sorgen","1996","Hauptschule","3427","0.572107397638204","0.559503832551215","0.584710962725193"
"Einige Sorgen","1996","Realschule","1758","","",""
"Grosse Sorgen","1996","(Fach-)Abitur","457","0.453472185245012","0.422980630143519","0.483963740346505"
"Grosse Sorgen","1996","(noch) kein Abschluss","266","","",""
"Grosse Sorgen","1996","AkademikerIn","674","0.387736781270599","0.364986711939663","0.410486850601535"
"Grosse Sorgen","1996","Hauptschule","1965","","",""
"Grosse Sorgen","1996","Realschule","1190","","",""
"Keine Sorgen","1996","(Fach-)Abitur","45","0.0294292848195173","0.0190778260074904","0.0397807436315443"
"Keine Sorgen","1996","(noch) kein Abschluss","117","","",""
"Keine Sorgen","1996","AkademikerIn","100","","",""
"Keine Sorgen","1996","Hauptschule","528","0.0805070503873498","0.0735763296963353","0.0874377710783644"
"Keine Sorgen","1996","Realschule","158","","",""
"Einige Sorgen","1997","(Fach-)Abitur","525","0.535345697212","0.504647614400686","0.566043780023314"
"Einige Sorgen","1997","(noch) kein Abschluss","424","0.469937638098217","0.435880769371625","0.50399450682481"
"Einige Sorgen","1997","AkademikerIn","1062","","",""
"Einige Sorgen","1997","Hauptschule","3359","0.581174573355956","0.568417968513945","0.593931178197968"
"Einige Sorgen","1997","Realschule","1756","","",""
"Grosse Sorgen","1997","(Fach-)Abitur","425","0.411349185614667","0.381061693851798","0.441636677377536"
"Grosse Sorgen","1997","(noch) kein Abschluss","261","","",""
"Grosse Sorgen","1997","AkademikerIn","573","0.338329655836429","0.316250133731212","0.360409177941646"
"Grosse Sorgen","1997","Hauptschule","1826","","",""
"Grosse Sorgen","1997","Realschule","1113","","",""
"Keine Sorgen","1997","(Fach-)Abitur","64","0.0533051171733334","0.0394784159153877","0.0671318184312792"
"Keine Sorgen","1997","(noch) kein Abschluss","140","","",""
"Keine Sorgen","1997","AkademikerIn","129","","",""
"Keine Sorgen","1997","Hauptschule","561","0.0898354520129697","0.0824419683689744","0.0972289356569649"
"Keine Sorgen","1997","Realschule","202","","",""
"Einige Sorgen","1998","(Fach-)Abitur","626","0.538245332018961","0.509343807016874","0.567146857021047"
"Einige Sorgen","1998","(noch) kein Abschluss","512","0.616802287572034","0.583506401111831","0.650098174032237"
"Einige Sorgen","1998","AkademikerIn","1175","","",""
"Einige Sorgen","1998","Hauptschule","3635","0.581471678469112","0.569149422577719","0.593793934360506"
"Einige Sorgen","1998","Realschule","2122","","",""
"Grosse Sorgen","1998","(Fach-)Abitur","453","0.401403464515225","0.372986176198738","0.429820752831713"
"Grosse Sorgen","1998","(noch) kein Abschluss","198","","",""
"Grosse Sorgen","1998","AkademikerIn","660","0.347443938391497","0.326358523217049","0.368529353565945"
"Grosse Sorgen","1998","Hauptschule","1961","","",""
"Grosse Sorgen","1998","Realschule","1053","","",""
"Keine Sorgen","1998","(Fach-)Abitur","64","0.0603512034658143","0.0465457484824854","0.0741566584491432"
"Keine Sorgen","1998","(noch) kein Abschluss","109","","",""
"Keine Sorgen","1998","AkademikerIn","124","","",""
"Keine Sorgen","1998","Hauptschule","561","0.0873721609385965","0.0803187869971321","0.094425534880061"
"Keine Sorgen","1998","Realschule","212","","",""
"Einige Sorgen","1999","(Fach-)Abitur","690","0.619872426246732","0.591607426756544","0.64813742573692"
"Einige Sorgen","1999","(noch) kein Abschluss","479","0.593254456270369","0.558803246226081","0.627705666314657"
"Einige Sorgen","1999","AkademikerIn","1303","","",""
"Einige Sorgen","1999","Hauptschule","3856","0.645167973219984","0.633063444041558","0.65727250239841"
"Einige Sorgen","1999","Realschule","2230","","",""
"Grosse Sorgen","1999","(Fach-)Abitur","299","","",""
"Grosse Sorgen","1999","(noch) kein Abschluss","159","","",""
"Grosse Sorgen","1999","AkademikerIn","403","0.221639629847941","0.20321400390196","0.240065255793923"
"Grosse Sorgen","1999","Hauptschule","1355","","",""
"Grosse Sorgen","1999","Realschule","735","0.228604946692325","0.214435372859262","0.242774520525388"
"Keine Sorgen","1999","(Fach-)Abitur","144","","",""
"Keine Sorgen","1999","(noch) kein Abschluss","143","","",""
"Keine Sorgen","1999","AkademikerIn","246","","",""
"Keine Sorgen","1999","Hauptschule","791","0.122993163970139","0.114684291912","0.131302036028277"
"Keine Sorgen","1999","Realschule","409","0.114974019507716","0.104210521887264","0.125737517128168"
"Einige Sorgen","2000","(Fach-)Abitur","1325","","",""
"Einige Sorgen","2000","(noch) kein Abschluss","485","0.532447426996048","0.499886376016527","0.565008477975568"
"Einige Sorgen","2000","AkademikerIn","2312","","",""
"Einige Sorgen","2000","Hauptschule","6221","0.589921838857933","0.580544443071381","0.599299234644485"
"Einige Sorgen","2000","Realschule","3773","0.590440998062534","0.57825054539928","0.602631450725789"
"Grosse Sorgen","2000","(Fach-)Abitur","728","0.320463148303401","0.301535345488319","0.339390951118483"
"Grosse Sorgen","2000","(noch) kein Abschluss","220","","",""
"Grosse Sorgen","2000","AkademikerIn","1047","","",""
"Grosse Sorgen","2000","Hauptschule","2551","","",""
"Grosse Sorgen","2000","Realschule","1710","","",""
"Keine Sorgen","2000","(Fach-)Abitur","282","","",""
"Keine Sorgen","2000","(noch) kein Abschluss","197","","",""
"Keine Sorgen","2000","AkademikerIn","440","0.123799903176155","0.11332680330021","0.134273003052101"
"Keine Sorgen","2000","Hauptschule","1796","","",""
"Keine Sorgen","2000","Realschule","768","0.12714670286153","0.118888291320201","0.13540511440286"
"Einige Sorgen","2001","(Fach-)Abitur","1276","","",""
"Einige Sorgen","2001","(noch) kein Abschluss","477","0.564032655799602","0.53087142711169","0.597193884487514"
"Einige Sorgen","2001","AkademikerIn","2179","","",""
"Einige Sorgen","2001","Hauptschule","5551","0.595743074165575","0.585772393606617","0.605713754724532"
"Einige Sorgen","2001","Realschule","3544","0.613681762837223","0.601090041921858","0.626273483752589"
"Grosse Sorgen","2001","(Fach-)Abitur","664","0.305323012270935","0.286122041805475","0.324523982736395"
"Grosse Sorgen","2001","(noch) kein Abschluss","193","","",""
"Grosse Sorgen","2001","AkademikerIn","938","0.276541129933393","0.261775386438939","0.291306873427847"
"Grosse Sorgen","2001","Hauptschule","2134","","",""
"Grosse Sorgen","2001","Realschule","1460","","",""
"Keine Sorgen","2001","(Fach-)Abitur","270","","",""
"Keine Sorgen","2001","(noch) kein Abschluss","189","","",""
"Keine Sorgen","2001","AkademikerIn","408","0.118515041183808","0.107845082953209","0.129184999414407"
"Keine Sorgen","2001","Hauptschule","1621","","",""
"Keine Sorgen","2001","Realschule","740","0.124629143796051","0.116087396421173","0.133170891170929"
"Einige Sorgen","2002","(Fach-)Abitur","1470","","",""
"Einige Sorgen","2002","(noch) kein Abschluss","479","0.533785432952282","0.501139570393624","0.566431295510941"
"Einige Sorgen","2002","AkademikerIn","2864","","",""
"Einige Sorgen","2002","Hauptschule","5415","0.607130776066984","0.596956757707525","0.617304794426442"
"Einige Sorgen","2002","Realschule","3769","0.621185166007569","0.608875947159034","0.633494384856103"
"Grosse Sorgen","2002","(Fach-)Abitur","600","0.25387108128208","0.236623292804154","0.271118869760007"
"Grosse Sorgen","2002","(noch) kein Abschluss","214","","",""
"Grosse Sorgen","2002","AkademikerIn","1053","","",""
"Grosse Sorgen","2002","Hauptschule","1936","","",""
"Grosse Sorgen","2002","Realschule","1292","","",""
"Keine Sorgen","2002","(Fach-)Abitur","376","0.148290057035731","0.134206195735756","0.162373918335705"
"Keine Sorgen","2002","(noch) kein Abschluss","204","","",""
"Keine Sorgen","2002","AkademikerIn","627","0.13421941654305","0.12430789055849","0.144130942527611"
"Keine Sorgen","2002","Hauptschule","1501","","",""
"Keine Sorgen","2002","Realschule","905","0.15204778165467","0.142936442748814","0.161159120560527"
"Einige Sorgen","2003","(Fach-)Abitur","1462","","",""
"Einige Sorgen","2003","(noch) kein Abschluss","483","0.510786449021889","0.477945022710799","0.543627875332979"
"Einige Sorgen","2003","AkademikerIn","2771","","",""
"Einige Sorgen","2003","Hauptschule","5107","0.602903925336052","0.592432239068323","0.613375611603781"
"Einige Sorgen","2003","Realschule","3735","0.637760477245657","0.62534785419575","0.650173100295563"
"Grosse Sorgen","2003","(Fach-)Abitur","614","0.267284675349569","0.249579626176526","0.284989724522611"
"Grosse Sorgen","2003","(noch) kein Abschluss","208","","",""
"Grosse Sorgen","2003","AkademikerIn","1022","","",""
"Grosse Sorgen","2003","Hauptschule","1969","","",""
"Grosse Sorgen","2003","Realschule","1263","","",""
"Keine Sorgen","2003","(Fach-)Abitur","324","0.123784418132335","0.110608498233122","0.136960338031548"
"Keine Sorgen","2003","(noch) kein Abschluss","199","","",""
"Keine Sorgen","2003","AkademikerIn","545","0.118986043958439","0.109351243516108","0.12862084440077"
"Keine Sorgen","2003","Hauptschule","1311","","",""
"Keine Sorgen","2003","Realschule","762","0.127049893194768","0.118449491963759","0.135650294425776"
"Einige Sorgen","2004","(Fach-)Abitur","1425","","",""
"Einige Sorgen","2004","(noch) kein Abschluss","483","0.533842359038595","0.501233082460045","0.566451635617146"
"Einige Sorgen","2004","AkademikerIn","2681","","",""
"Einige Sorgen","2004","Hauptschule","4860","0.60223152031604","0.591499743672943","0.612963296959137"
"Einige Sorgen","2004","Realschule","3533","0.620724750004944","0.608010966016227","0.63343853399366"
"Grosse Sorgen","2004","(Fach-)Abitur","610","0.271661840233759","0.253802437894302","0.289521242573215"
"Grosse Sorgen","2004","(noch) kein Abschluss","200","","",""
"Grosse Sorgen","2004","AkademikerIn","959","0.236381089043801","0.223655747083626","0.249106431003975"
"Grosse Sorgen","2004","Hauptschule","1812","","",""
"Grosse Sorgen","2004","Realschule","1200","","",""
"Keine Sorgen","2004","(Fach-)Abitur","348","0.128407559191049","0.114975639305883","0.141839479076214"
"Keine Sorgen","2004","(noch) kein Abschluss","216","","",""
"Keine Sorgen","2004","AkademikerIn","642","0.137020418649579","0.126720882537019","0.147319954762138"
"Keine Sorgen","2004","Hauptschule","1318","","",""
"Keine Sorgen","2004","Realschule","862","0.150232051055168","0.140869816506533","0.159594285603803"
"Einige Sorgen","2005","(Fach-)Abitur","1278","","",""
"Einige Sorgen","2005","(noch) kein Abschluss","463","0.544989948023185","0.512383850153999","0.577596045892371"
"Einige Sorgen","2005","AkademikerIn","2538","","",""
"Einige Sorgen","2005","Hauptschule","4323","0.569826702358418","0.558625468476455","0.581027936240381"
"Einige Sorgen","2005","Realschule","3179","0.579557299403415","0.566345992209049","0.592768606597782"
"Grosse Sorgen","2005","(Fach-)Abitur","672","0.307115090079022","0.288200971024508","0.326029209133537"
"Grosse Sorgen","2005","(noch) kein Abschluss","238","","",""
"Grosse Sorgen","2005","AkademikerIn","1056","","",""
"Grosse Sorgen","2005","Hauptschule","2098","","",""
"Grosse Sorgen","2005","Realschule","1456","","",""
"Keine Sorgen","2005","(Fach-)Abitur","335","0.133076837447209","0.119150191723829","0.147003483170589"
"Keine Sorgen","2005","(noch) kein Abschluss","195","","",""
"Keine Sorgen","2005","AkademikerIn","558","0.129360047469614","0.11915209126838","0.139568003670848"
"Keine Sorgen","2005","Hauptschule","1084","","",""
"Keine Sorgen","2005","Realschule","728","0.130659735757876","0.121639664307422","0.13967980720833"
"Einige Sorgen","2006","(Fach-)Abitur","1422","","",""
"Einige Sorgen","2006","(noch) kein Abschluss","371","0.597616793357539","0.559743203008665","0.635490383706414"
"Einige Sorgen","2006","AkademikerIn","2849","","",""
"Einige Sorgen","2006","Hauptschule","4705","0.585239755432178","0.574449681629503","0.596029829234853"
"Einige Sorgen","2006","Realschule","3498","0.59849872526894","0.58579517367591","0.611202276861969"
"Grosse Sorgen","2006","(Fach-)Abitur","683","0.287369551067711","0.269395284824553","0.305343817310868"
"Grosse Sorgen","2006","(noch) kein Abschluss","135","","",""
"Grosse Sorgen","2006","AkademikerIn","1180","","",""
"Grosse Sorgen","2006","Hauptschule","2198","","",""
"Grosse Sorgen","2006","Realschule","1446","","",""
"Keine Sorgen","2006","(Fach-)Abitur","330","0.128346396715964","0.115061370572287","0.141631422859642"
"Keine Sorgen","2006","(noch) kein Abschluss","138","","",""
"Keine Sorgen","2006","AkademikerIn","536","0.122672767593587","0.113156150691005","0.132189384496169"
"Keine Sorgen","2006","Hauptschule","1106","","",""
"Keine Sorgen","2006","Realschule","776","0.138948388181477","0.129984603304902","0.147912173058052"
"Einige Sorgen","2007","(Fach-)Abitur","1177","","",""
"Einige Sorgen","2007","(noch) kein Abschluss","282","","",""
