year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,male,,,,,,,,,,,,
1984,female,,,,,,,,,,,,
1985,male,,,,,,,,,,,,
1985,female,,,,,,,,,,,,
1986,male,,,,,,,,,,,,
1986,female,,,,,,,,,,,,
1987,male,,,,,,,,,,,,
1987,female,,,,,,,,,,,,
1988,male,,,,,,,,,,,,
1988,female,,,,,,,,,,,,
1989,male,,,,,,,,,,,,
1989,female,,,,,,,,,,,,
1990,male,,,,,,,,,,,,
1990,female,,,,,,,,,,,,
1991,male,,,,,,,,,,,,
1991,female,,,,,,,,,,,,
1992,male,,,,,,,,,,,,
1992,female,,,,,,,,,,,,
1993,male,,,,,,,,,,,,
1993,female,,,,,,,,,,,,
1994,male,,,,,,,,,,,,
1994,female,,,,,,,,,,,,
1995,male,,,,,,,,,,,,
1995,female,,,,,,,,,,,,
1996,male,,,,,,,,,,,,
1996,female,,,,,,,,,,,,
1997,male,,,,,,,,,,,,
1997,female,,,,,,,,,,,,
1998,male,,,,,,,,,,,,
1998,female,,,,,,,,,,,,
1999,male,,,,,,,,,,,,
1999,female,,,,,,,,,,,,
2000,male,,,,,,,,,,,,
2000,female,,,,,,,,,,,,
2001,male,10524,0.09144,0.07898,0.10555,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2001,female,11396,0.18128,0.15400,0.20203,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2002,male,,,,,,,,,,,,
2002,female,,,,,,,,,,,,
2003,male,10677,0.11292,0.09363,0.12983,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2003,female,11489,0.18560,0.15707,0.20994,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2004,male,,,,,,,,,,,,
2004,female,,,,,,,,,,,,
2005,male,9899,0.09354,0.07682,0.10618,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2005,female,10799,0.16849,0.14313,0.18908,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2006,male,,,,,,,,,,,,
2006,female,,,,,,,,,,,,
2007,male,9773,0.11270,0.09060,0.12927,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2007,female,10736,0.21100,0.17912,0.24164,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2008,male,,,,,,,,,,,,
2008,female,,,,,,,,,,,,
2009,male,8598,0.09460,0.07053,0.10988,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2009,female,9419,0.19966,0.16216,0.23093,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2010,male,,,,,,,,,,,,
2010,female,,,,,,,,,,,,
2011,male,12849,0.10920,0.08770,0.12788,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2011,female,15523,0.15788,0.13717,0.18081,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2012,male,2900,0.10604,0.06041,0.15401,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2012,female,4245,0.18918,0.11759,0.25622,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2013,male,11622,0.11656,0.09870,0.13492,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2013,female,14054,0.17683,0.15223,0.20047,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2014,male,,,,,,,,,,,,
2014,female,,,,,,,,,,,,
2015,male,11456,0.11681,0.08430,0.14093,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2015,female,13576,0.16411,0.13176,0.18964,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2016,male,,,,,,,,,,,,
2016,female,,,,,,,,,,,,
2017,male,12208,0.11906,0.10016,0.13695,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2017,female,14209,0.17707,0.13940,0.20324,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2018,male,,,,,,,,,,,,
2018,female,,,,,,,,,,,,
2019,male,12275,0.12229,0.09758,0.14395,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2019,female,13440,0.21453,0.17606,0.24264,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2020,male,,,,,,,,,,,,
2020,female,,,,,,,,,,,,
2021,male,8870,0.17301,0.12130,0.21465,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
2021,female,9435,0.31557,0.23586,0.36941,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
