"year","age_gr","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2009","46-65","2","6.82","6.5","1067","5","6","8","8","10","6.75","6.89","2","12","7","7"
"2009","46-65","3","6.91","6.5","989","6","6","8","8","10","6.84","6.98","3","12","7","7"
"2009","46-65","4","6.85","6.5","1474","6","6","7","8","9","6.8","6.9","3","10","7","7"
"2009","46-65","5 Einkommensstärkstes Quintil","6.98","6.5","1838","6","6","8","8","9","6.94","7.02","2","16","7","7"
"2009","66","1 Einkommensschwächstes Quintil","7.19","6.5","619","5","6","8","9","10","7.07","7.31","1","12","7","8"
"2009","66","2","7.07","6.5","1080","5","6","8","8","10","6.99","7.15","2","12","7","7"
"2009","66","3","7.26","6.5","904","6","6","8","9","10","7.17","7.35","2","16","7","7"
"2009","66","4","7.22","6.5","808","6","6","8","9","10","7.13","7.31","2","12","7","8"
"2009","66","5 Einkommensstärkstes Quintil","7.26","6.5","726","6","6","8","8","10","7.17","7.35","3","12","7","7"
"2010","17-29","1 Einkommensschwächstes Quintil","7.1","6.5","1273","6","6","8","8","10","7.03","7.17","2","12","7","7"
"2010","17-29","2","7.24","6.5","939","6","6","8","9","10","7.16","7.32","1","12","7","7"
"2010","17-29","3","7.15","6.5","620","6","6","8","8","10","7.07","7.23","4","11","7","7"
"2010","17-29","4","7.07","6.5","633","6","6","8","8","10","6.99","7.15","2","13","7","7"
"2010","17-29","5 Einkommensstärkstes Quintil","7.13","6.5","445","6","6","8","8","9","7.04","7.22","4","10","7","7"
"2010","30-45","1 Einkommensschwächstes Quintil","6.8","6.5","1771","5","6","8","8","10","6.74","6.86","2","12","7","7"
"2010","30-45","2","6.85","6.5","2306","6","6","8","8","9","6.81","6.89","2","11","7","7"
"2010","30-45","3","6.82","6.5","1645","6","6","8","8","9","6.77","6.87","2","10","7","7"
"2010","30-45","4","6.79","6.5","1729","6","6","7","8","9","6.74","6.84","3","10","7","7"
"2010","30-45","5 Einkommensstärkstes Quintil","6.94","6.5","1597","6","6","8","8","9","6.9","6.98","4","10","7","7"
"2010","46-65","1 Einkommensschwächstes Quintil","6.78","6.5","1144","5","6","8","8","10","6.7","6.86","1","13","7","7"
"2010","46-65","2","6.82","6.5","1263","5","6","8","8","10","6.75","6.89","2","14","7","7"
"2010","46-65","3","6.82","6.5","1076","5","6","8","8","9","6.75","6.89","2","12","7","7"
"2010","46-65","4","6.85","6.5","1552","6","6","8","8","9","6.8","6.9","3","10","7","7"
"2010","46-65","5 Einkommensstärkstes Quintil","6.91","6.5","1900","6","6","8","8","9","6.87","6.95","2","13","7","7"
"2010","66","1 Einkommensschwächstes Quintil","7.05","6.5","488","5","6","8","9","11","6.91","7.19","2","12","7","7"
"2010","66","2","7.17","6.5","1008","5","6","8","9","11","7.07","7.27","1","15","7","7"
"2010","66","3","7.16","6.5","869","6","6","8","9","10","7.07","7.25","2","12","7","7"
"2010","66","4","7.22","6.5","813","6","6","8","9","10","7.13","7.31","2","12","7","7"
"2010","66","5 Einkommensstärkstes Quintil","7.15","6.5","824","6","6","8","9","10","7.07","7.23","2","12","7","7"
"2011","17-29","1 Einkommensschwächstes Quintil","7.13","6.5","1239","6","6","8","8","10","7.05","7.21","2","12","7","7"
"2011","17-29","2","7.15","6.5","970","6","7","8","8","10","7.08","7.22","1","12","7","7"
"2011","17-29","3","7.09","6.5","726","6","6","8","8","10","7.01","7.17","3","13","7","7"
"2011","17-29","4","7.18","6.5","714","6","7","8","8","10","7.1","7.26","4","10","7","7"
"2011","17-29","5 Einkommensstärkstes Quintil","7.17","6.5","521","6","7","8","8","10","7.09","7.25","4","10","7","7"
"2011","30-45","1 Einkommensschwächstes Quintil","6.74","6.5","1792","5","6","8","8","9","6.68","6.8","1","12","7","7"
"2011","30-45","2","6.82","6.5","2304","6","6","8","8","9","6.78","6.86","2","12","7","7"
"2011","30-45","3","6.92","6.5","1852","6","6","8","8","10","6.87","6.97","3","10","7","7"
"2011","30-45","4","6.82","6.5","2032","6","6","7","8","9","6.78","6.86","3","10","7","7"
"2011","30-45","5 Einkommensstärkstes Quintil","6.9","6.5","1939","6","6","7","8","9","6.86","6.94","3","10","7","7"
"2011","46-65","1 Einkommensschwächstes Quintil","6.79","6.5","1545","5","6","8","8","10","6.72","6.86","1","12","7","7"
"2011","46-65","2","6.74","6.5","1575","5","6","8","8","10","6.68","6.8","1","12","7","7"
"2011","46-65","3","6.83","6.5","1477","5","6","8","8","10","6.77","6.89","2","12","7","7"
"2011","46-65","4","6.8","6.5","2032","5","6","8","8","10","6.75","6.85","2","10","7","7"
"2011","46-65","5 Einkommensstärkstes Quintil","6.86","6.5","2487","6","6","7","8","9","6.82","6.9","2","12","7","7"
"2011","66","1 Einkommensschwächstes Quintil","6.99","6.5","665","5","6","8","9","10","6.87","7.11","1","15","7","7"
"2011","66","2","7.01","6.5","1309","5","6","8","9","10","6.93","7.09","2","15","7","7"
"2011","66","3","7.08","6.5","1085","5","6","8","9","10","7","7.16","2","14","7","7"
"2011","66","4","7.15","6.5","1076","5","6","8","8","11","7.07","7.23","1","14","7","7"
"2011","66","5 Einkommensstärkstes Quintil","7.19","6.5","983","6","6","8","8","11","7.11","7.27","3","12","7","7"
"2012","17-29","1 Einkommensschwächstes Quintil","7.19","6.5","1065","6","6","8","9","11","7.11","7.27","2","12","7","7"
"2012","17-29","2","7.1","6.5","885","6","6","8","8","10","7.02","7.18","2","12","7","7"
"2012","17-29","3","7.01","6.5","726","6","6","8","8","10","6.93","7.09","3","12","7","7"
"2012","17-29","4","7.06","6.5","771","6","6","8","8","10","6.99","7.13","2","11","7","7"
"2012","17-29","5 Einkommensstärkstes Quintil","7.11","6.5","521","6","6","8","8","9","7.03","7.19","3","11","7","7"
"2012","30-45","1 Einkommensschwächstes Quintil","6.68","6.5","1449","5","6","8","8","10","6.61","6.75","2","12","7","7"
"2012","30-45","2","6.76","6.5","1986","5","6","8","8","9","6.71","6.81","2","12","7","7"
"2012","30-45","3","6.85","6.5","1803","6","6","8","8","9","6.8","6.9","3","12","7","7"
"2012","30-45","4","6.85","6.5","1867","6","6","7","8","9","6.81","6.89","3","10","7","7"
"2012","30-45","5 Einkommensstärkstes Quintil","6.92","6.5","1948","6","6","7","8","9","6.88","6.96","3","12","7","7"
"2012","46-65","1 Einkommensschwächstes Quintil","6.72","6.5","1422","5","6","8","8","10","6.64","6.8","1","12","7","7"
"2012","46-65","2","6.73","6.5","1600","5","6","8","8","10","6.67","6.79","1","14","7","7"
"2012","46-65","3","6.86","6.5","1558","5","6","8","8","10","6.8","6.92","2","12","7","7"
"2012","46-65","4","6.81","6.5","2153","6","6","8","8","9","6.76","6.86","1","12","7","7"
"2012","46-65","5 Einkommensstärkstes Quintil","6.87","6.5","2623","6","6","8","8","9","6.83","6.91","2","10","7","7"
"2012","66","1 Einkommensschwächstes Quintil","7.05","6.5","567","5","6","8","9","10","6.91","7.19","1","15","7","8"
"2012","66","2","7.07","6.5","1230","5","6","8","9","10","6.99","7.15","1","16","7","7"
"2012","66","3","7.2","6.5","1151","5","6","8","9","11","7.12","7.28","2","13","7","7"
"2012","66","4","7.25","6.5","1136","6","6","8","9","10","7.17","7.33","1","15","7","8"
"2012","66","5 Einkommensstärkstes Quintil","7.23","6.5","1093","6","7","8","8","10","7.16","7.3","1","13","7","7"
"2013","17-29","1 Einkommensschwächstes Quintil","7.12","6.5","910","6","6","8","8","10","7.03","7.21","2","12","7","7"
"2013","17-29","2","7.16","6.5","792","6","6","8","8","10","7.07","7.25","2","12","7","7"
"2013","17-29","3","7.14","6.5","668","6","6","8","8","12","7.06","7.22","1","12","7","7"
"2013","17-29","4","7.07","6.5","688","6","6","8","8","10","6.99","7.15","3","12","7","7"
"2013","17-29","5 Einkommensstärkstes Quintil","7.06","6.5","580","6","7","8","8","9","6.98","7.14","4","12","7","7"
"2013","30-45","1 Einkommensschwächstes Quintil","6.73","6.5","1136","5","6","8","8","10","6.65","6.81","2","12","7","7"
"2013","30-45","2","6.72","6.5","1675","5","6","7","8","10","6.66","6.78","1","10","7","7"
"2013","30-45","3","6.83","6.5","1536","6","6","8","8","9","6.78","6.88","3","10","7","7"
"2013","30-45","4","6.8","6.5","1815","6","6","7","8","9","6.76","6.84","2","10","7","7"
"2013","30-45","5 Einkommensstärkstes Quintil","6.85","6.5","1877","6","6","7","8","9","6.81","6.89","3","12","7","7"
"2013","46-65","1 Einkommensschwächstes Quintil","6.6","6.5","1275","5","6","8","8","10","6.52","6.68","2","14","7","7"
"2013","46-65","2","6.72","6.5","1496","5","6","8","8","10","6.65","6.79","2","12","7","7"
"2013","46-65","3","6.76","6.5","1439","5","6","8","8","10","6.7","6.82","3","12","7","7"
"2013","46-65","4","6.74","6.5","2105","5","6","7","8","10","6.69","6.79","2","12","7","7"
"2013","46-65","5 Einkommensstärkstes Quintil","6.85","6.5","2690","6","6","7","8","9","6.81","6.89","2","13","7","7"
"2013","66","1 Einkommensschwächstes Quintil","6.88","6.5","474","5","6","8","9","10","6.75","7.01","1","12","7","7"
"2013","66","2","7.03","6.5","1070","5","6","8","9","10","6.95","7.11","1","14","7","7"
"2013","66","3","7.13","6.5","1153","5","6","8","9","10","7.05","7.21","3","13","7","7"
"2013","66","4","7.17","6.5","1131","6","6","8","8","10","7.09","7.25","2","12","7","7"
"2013","66","5 Einkommensstärkstes Quintil","7.16","6.5","1108","6","6","8","8","10","7.09","7.23","2","12","7","7"
"2014","17-29","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2014","17-29","2","","","","","","","","","","","","","",""
"2014","17-29","3","","","","","","","","","","","","","",""
"2014","17-29","4","","","","","","","","","","","","","",""
"2014","17-29","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2014","30-45","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2014","30-45","2","","","","","","","","","","","","","",""
"2014","30-45","3","","","","","","","","","","","","","",""
"2014","30-45","4","","","","","","","","","","","","","",""
"2014","30-45","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2014","46-65","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2014","46-65","2","","","","","","","","","","","","","",""
"2014","46-65","3","","","","","","","","","","","","","",""
"2014","46-65","4","","","","","","","","","","","","","",""
"2014","46-65","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2014","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2014","66","2","","","","","","","","","","","","","",""
"2014","66","3","","","","","","","","","","","","","",""
"2014","66","4","","","","","","","","","","","","","",""
"2014","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2015","17-29","1 Einkommensschwächstes Quintil","7.02","6.5","967","6","6","8","8","10","6.94","7.1","2","12","7","7"
"2015","17-29","2","7.08","6.5","762","6","6","8","8","10","7","7.16","3","12","7","7"
"2015","17-29","3","7.12","6.5","695","6","6","8","8","10","7.03","7.21","2","12","7","7"
"2015","17-29","4","7.07","6.5","790","6","6","8","8","10","6.99","7.15","0","12","7","7"
"2015","17-29","5 Einkommensstärkstes Quintil","7.04","6.5","695","6","6","8","8","9","6.96","7.12","2","11","7","7"
"2015","30-45","1 Einkommensschwächstes Quintil","6.76","6.5","946","5","6","8","8","10","6.67","6.85","2","12","7","7"
"2015","30-45","2","6.83","6.5","1374","5","6","8","8","10","6.77","6.89","1","12","7","7"
"2015","30-45","3","6.86","6.5","1381","6","6","8","8","10","6.8","6.92","2","16","7","7"
"2015","30-45","4","6.79","6.5","1747","6","6","7","8","9","6.74","6.84","2","10","7","7"
"2015","30-45","5 Einkommensstärkstes Quintil","6.89","6.5","1890","6","6","7","8","9","6.85","6.93","0","12","7","7"
"2015","46-65","1 Einkommensschwächstes Quintil","6.64","6.5","1202","5","6","8","8","10","6.56","6.72","2","12","7","7"
"2015","46-65","2","6.69","6.5","1257","5","6","8","8","10","6.62","6.76","1","12","7","7"
"2015","46-65","3","6.76","6.5","1387","5","6","8","8","10","6.7","6.82","1","16","7","7"
"2015","46-65","4","6.77","6.5","2033","5","6","7","8","10","6.72","6.82","0","15","7","7"
"2015","46-65","5 Einkommensstärkstes Quintil","6.78","6.5","2983","6","6","7","8","9","6.74","6.82","0","10","7","7"
"2015","66","1 Einkommensschwächstes Quintil","6.87","6.5","455","5","6","8","8","10","6.73","7.01","2","14","7","7"
"2015","66","2","7.02","6.5","884","5","6","8","8","11","6.92","7.12","2","12","7","7"
"2015","66","3","7.02","6.5","1041","5","6","8","8","10","6.93","7.11","2","17","7","7"
"2015","66","4","7.16","6.5","1277","5","6","8","9","10","7.08","7.24","2","13","7","7"
"2015","66","5 Einkommensstärkstes Quintil","7.14","6.5","1190","6","6","8","8","10","7.07","7.21","3","10","7","7"
"2016","17-29","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2016","17-29","2","","","","","","","","","","","","","",""
"2016","17-29","3","","","","","","","","","","","","","",""
"2016","17-29","4","","","","","","","","","","","","","",""
"2016","17-29","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2016","30-45","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2016","30-45","2","","","","","","","","","","","","","",""
"2016","30-45","3","","","","","","","","","","","","","",""
"2016","30-45","4","","","","","","","","","","","","","",""
"2016","30-45","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2016","46-65","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2016","46-65","2","","","","","","","","","","","","","",""
"2016","46-65","3","","","","","","","","","","","","","",""
"2016","46-65","4","","","","","","","","","","","","","",""
"2016","46-65","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2016","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2016","66","2","","","","","","","","","","","","","",""
"2016","66","3","","","","","","","","","","","","","",""
"2016","66","4","","","","","","","","","","","","","",""
"2016","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2017","17-29","1 Einkommensschwächstes Quintil","7.08","6.5","842","6","6","8","8","10","6.99","7.17","2","12","7","7"
"2017","17-29","2","6.99","6.5","812","5","6","8","8","10","6.9","7.08","2","12","7","7"
"2017","17-29","3","7.19","6.5","721","6","7","8","8","10","7.1","7.28","2","14","7","7"
"2017","17-29","4","6.96","6.5","986","6","6","8","8","9","6.89","7.03","2","12","7","7"
"2017","17-29","5 Einkommensstärkstes Quintil","7.1","6.5","979","6","7","8","8","9","7.04","7.16","2","12","7","7"
"2017","30-45","1 Einkommensschwächstes Quintil","6.63","6.5","793","5","6","8","8","10","6.53","6.73","2","12","6","7"
"2017","30-45","2","6.67","6.5","1187","5","6","7","8","10","6.6","6.74","2","10","7","7"
"2017","30-45","3","6.64","6.5","1288","5","6","7","8","9","6.58","6.7","1","12","7","7"
"2017","30-45","4","6.74","6.5","1741","6","6","7","8","9","6.69","6.79","2","12","7","7"
"2017","30-45","5 Einkommensstärkstes Quintil","6.83","6.5","2234","6","6","7","8","9","6.79","6.87","2","10","7","7"
"2017","46-65","1 Einkommensschwächstes Quintil","6.65","6.5","1087","5","6","8","8","10","6.56","6.74","2","14","7","7"
"2017","46-65","2","6.59","6.5","1224","5","6","7","8","9","6.52","6.66","2","12","7","7"
"2017","46-65","3","6.68","6.5","1495","5","6","7","8","10","6.62","6.74","1","11","7","7"
"2017","46-65","4","6.72","6.5","2426","5","6","7","8","9","6.68","6.76","1","12","7","7"
"2017","46-65","5 Einkommensstärkstes Quintil","6.74","6.5","3727","6","6","7","8","9","6.71","6.77","2","12","7","7"
"2017","66","1 Einkommensschwächstes Quintil","6.77","6.5","369","5","6","8","8","11","6.61","6.93","2","16","7","7"
"2017","66","2","6.87","6.5","725","5","6","8","8","10","6.76","6.98","1","12","7","7"
"2017","66","3","6.96","6.5","985","5","6","8","8","10","6.87","7.05","2","12","7","7"
"2017","66","4","7.12","6.5","1392","5","6","8","9","10","7.05","7.19","2","12","7","7"
"2017","66","5 Einkommensstärkstes Quintil","7.11","6.5","1471","6","6","8","8","10","7.05","7.17","2","12","7","7"
"2018","17-29","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2018","17-29","2","","","","","","","","","","","","","",""
"2018","17-29","3","","","","","","","","","","","","","",""
"2018","17-29","4","","","","","","","","","","","","","",""
"2018","17-29","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2018","30-45","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2018","30-45","2","","","","","","","","","","","","","",""
"2018","30-45","3","","","","","","","","","","","","","",""
"2018","30-45","4","","","","","","","","","","","","","",""
"2018","30-45","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2018","46-65","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2018","46-65","2","","","","","","","","","","","","","",""
"2018","46-65","3","","","","","","","","","","","","","",""
"2018","46-65","4","","","","","","","","","","","","","",""
"2018","46-65","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2018","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2018","66","2","","","","","","","","","","","","","",""
"2018","66","3","","","","","","","","","","","","","",""
"2018","66","4","","","","","","","","","","","","","",""
"2018","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2019","17-29","1 Einkommensschwächstes Quintil","7.02","6.5","653","5","6","8","8","10","6.92","7.12","2","12","7","7"
"2019","17-29","2","7.02","6.5","581","6","6","8","8","10","6.91","7.13","2","12","7","7"
"2019","17-29","3","7.01","6.5","601","6","6","8","8","10","6.91","7.11","1","11","7","7"
"2019","17-29","4","7.06","6.5","959","6","6","8","8","9","6.99","7.13","2","16","7","7"
"2019","17-29","5 Einkommensstärkstes Quintil","7.08","6.5","1060","6","7","8","8","9","7.02","7.14","3","11","7","7"
"2019","30-45","1 Einkommensschwächstes Quintil","6.46","5.5","523","5","6","7","8","10","6.33","6.59","2","12","6","7"
"2019","30-45","2","6.54","6.5","745","5","6","7","8","9","6.44","6.64","1","12","6","7"
"2019","30-45","3","6.61","6.5","925","5","6","7","8","9","6.54","6.68","2","11","6","7"
"2019","30-45","4","6.66","6.5","1589","6","6","7","8","9","6.61","6.71","2","11","7","7"
"2019","30-45","5 Einkommensstärkstes Quintil","6.78","6.5","2505","6","6","7","8","10","6.74","6.82","3","10","7","7"
"2019","46-65","1 Einkommensschwächstes Quintil","6.35","6.5","818","4","5","8","8","10","6.24","6.46","1","13","6","7"
"2019","46-65","2","6.52","6.5","1003","5","6","7","8","10","6.44","6.6","2","12","6","7"
"2019","46-65","3","6.55","6.5","1206","5","6","7","8","10","6.48","6.62","1","12","7","7"
"2019","46-65","4","6.64","6.5","2332","5","6","7","8","10","6.59","6.69","2","12","7","7"
"2019","46-65","5 Einkommensstärkstes Quintil","6.71","6.5","5053","5","6","7","8","9","6.68","6.74","1","14","7","7"
"2019","66","1 Einkommensschwächstes Quintil","6.79","6.5","323","5","6","8","9","10","6.62","6.96","2","10","7","7"
"2019","66","2","6.86","6.5","636","5","6","8","8","10","6.75","6.97","2","15","7","7"
"2019","66","3","7","6.5","886","5","6","8","8","11","6.91","7.09","2","15","7","7"
"2019","66","4","7.02","6.5","1407","5","6","8","8","10","6.95","7.09","2","16","7","7"
"2019","66","5 Einkommensstärkstes Quintil","7.05","6.5","1964","5","6","8","8","10","6.99","7.11","2","12","7","7"
"2020","17-29","1 Einkommensschwächstes Quintil","7.31","6.5","1130","6","6","8","9","12","7.24","7.38","2","14","7","7"
"2020","17-29","2","7.13","6.5","834","6","6","8","8","10","7.04","7.22","2","12","7","7"
"2020","17-29","3","7.11","6.5","658","6","6","8","8","10","7.02","7.2","2","12","7","7"
"2020","17-29","4","7.12","6.5","1093","6","7","8","8","10","7.05","7.19","3","12","7","7"
"2020","17-29","5 Einkommensstärkstes Quintil","7.11","6.5","1352","6","7","8","8","10","7.05","7.17","2","11","7","7"
"2020","30-45","1 Einkommensschwächstes Quintil","6.7","6.5","1277","5","6","8","8","10","6.63","6.77","1","10","7","7"
"2020","30-45","2","6.74","6.5","1261","5","6","8","8","10","6.67","6.81","1","12","7","7"
"2020","30-45","3","6.71","6.5","1057","5","6","7","8","9","6.64","6.78","2","10","7","7"
"2020","30-45","4","6.75","6.5","1715","6","6","7","8","9","6.7","6.8","0","10","7","7"
"2020","30-45","5 Einkommensstärkstes Quintil","6.89","6.5","2716","6","6","7","8","9","6.85","6.93","0","11","7","7"
"2020","46-65","1 Einkommensschwächstes Quintil","6.72","6.5","1130","5","6","8","8","10","6.63","6.81","2","16","7","7"
"2020","46-65","2","6.6","6.5","1032","5","6","8","8","10","6.52","6.68","1","10","7","7"
"2020","46-65","3","6.64","6.5","1040","5","6","8","8","10","6.56","6.72","2","12","7","7"
"2020","46-65","4","6.71","6.5","2321","5","6","7","8","9","6.66","6.76","2","13","7","7"
"2020","46-65","5 Einkommensstärkstes Quintil","6.79","6.5","4849","6","6","7","8","9","6.76","6.82","0","11","7","7"
"2020","66","1 Einkommensschwächstes Quintil","6.97","6.5","296","5","6","8","9","10","6.8","7.14","2","11","7","7"
"2020","66","2","6.89","6.5","553","5","6","8","8","10","6.77","7.01","1","12","7","7"
"2020","66","3","7.01","6.5","774","5","6","8","9","10","6.91","7.11","2","12","7","7"
"2020","66","4","7.07","6.5","1436","5","6","8","8","10","7","7.14","2","12","7","7"
"2020","66","5 Einkommensstärkstes Quintil","7.16","6.5","1890","6","6","8","8","10","7.1","7.22","1","12","7","7"
