year,migback,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Indirect migration background,Unimportant,0.02910,87,1218,0.01965,0.03854
2016,No migration background,Very important,0.09908,1924,17765,0.09468,0.10347
2016,No migration background,Important,0.29810,6163,17765,0.29137,0.30483
2016,No migration background,Less important,0.35261,7615,17765,0.34559,0.35964
2016,No migration background,Unimportant,0.10739,2063,17765,0.10284,0.11195
2016,Direct migration background,Very important,0.13301,741,4963,0.12356,0.14246
2016,Direct migration background,Important,0.36639,2140,4963,0.35299,0.37980
2016,Direct migration background,Less important,0.32503,1651,4963,0.31200,0.33806
2016,Direct migration background,Unimportant,0.09297,431,4963,0.08489,0.10105
2016,Indirect migration background,Very important,0.10675,318,1491,0.09107,0.12242
2016,Indirect migration background,Important,0.21653,625,1491,0.19562,0.23745
2016,Indirect migration background,Less important,0.16161,471,1491,0.14292,0.18030
2016,Indirect migration background,Unimportant,0.02515,77,1491,0.01720,0.03311
2021,No migration background,Very important,0.10500,1612,13194,0.09977,0.11024
2021,No migration background,Important,0.28460,4538,13194,0.27690,0.29230
2021,No migration background,Less important,0.37022,5773,13194,0.36198,0.37846
2021,No migration background,Unimportant,0.09532,1271,13194,0.09031,0.10033
2021,Direct migration background,Very important,0.13663,595,3035,0.12440,0.14885
2021,Direct migration background,Important,0.36399,1385,3035,0.34687,0.38111
2021,Direct migration background,Less important,0.29795,881,3035,0.28168,0.31423
2021,Direct migration background,Unimportant,0.07105,174,3035,0.06191,0.08019
2021,Indirect migration background,Very important,0.08689,185,937,0.06885,0.10494
2021,Indirect migration background,Important,0.19901,387,937,0.17343,0.22459
2021,Indirect migration background,Less important,0.15861,314,937,0.13521,0.18202
2021,Indirect migration background,Unimportant,0.02889,51,937,0.01816,0.03962
