year,age_gr,quintil_oecd,plh0112,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,3rd Quintile,Very important,0.15769,95,522,0.12640,0.18899
1992,17-29 y.,3rd Quintile,Important,0.38730,236,522,0.34547,0.42913
1992,17-29 y.,3rd Quintile,Less important,0.30728,191,522,0.26767,0.34690
1992,17-29 y.,4th Quintile,Very important,0.19308,105,544,0.15988,0.22628
1992,17-29 y.,4th Quintile,Important,0.34474,225,544,0.30476,0.38471
1992,17-29 y.,4th Quintile,Less important,0.34535,214,544,0.30536,0.38535
1992,17-29 y.,5th Quintile,Very important,0.19902,99,477,0.16315,0.23489
1992,17-29 y.,5th Quintile,Important,0.42170,218,477,0.37733,0.46606
1992,17-29 y.,5th Quintile,Less important,0.30419,160,477,0.26286,0.34552
1992,30-45 y.,1st Quintile,Very important,0.05263,40,698,0.03605,0.06920
1992,30-45 y.,1st Quintile,Important,0.26929,217,698,0.23636,0.30222
1992,30-45 y.,1st Quintile,Less important,0.46948,365,698,0.43243,0.50654
1992,30-45 y.,1st Quintile,Unimportant,0.11518,76,698,0.09148,0.13888
1992,30-45 y.,2nd Quintile,Very important,0.05942,59,857,0.04358,0.07525
1992,30-45 y.,2nd Quintile,Important,0.35517,316,857,0.32311,0.38722
1992,30-45 y.,2nd Quintile,Less important,0.41129,409,857,0.37833,0.44426
1992,30-45 y.,2nd Quintile,Unimportant,0.09436,73,857,0.07478,0.11394
1992,30-45 y.,3rd Quintile,Very important,0.08890,56,718,0.06806,0.10973
1992,30-45 y.,3rd Quintile,Important,0.30388,257,718,0.27022,0.33755
1992,30-45 y.,3rd Quintile,Less important,0.43185,345,718,0.39559,0.46810
1992,30-45 y.,3rd Quintile,Unimportant,0.08721,60,718,0.06656,0.10786
1992,30-45 y.,4th Quintile,Very important,0.12650,74,637,0.10066,0.15233
1992,30-45 y.,4th Quintile,Important,0.33481,228,637,0.29813,0.37149
1992,30-45 y.,4th Quintile,Less important,0.40714,284,637,0.36896,0.44533
1992,30-45 y.,4th Quintile,Unimportant,0.07134,51,637,0.05133,0.09134
1992,30-45 y.,5th Quintile,Very important,0.16150,101,665,0.13351,0.18950
1992,30-45 y.,5th Quintile,Important,0.42767,314,665,0.39004,0.46530
1992,30-45 y.,5th Quintile,Less important,0.34734,250,665,0.31112,0.38355
1992,46-65 y.,1st Quintile,Very important,0.07981,52,582,0.05777,0.10184
1992,46-65 y.,1st Quintile,Important,0.33559,233,582,0.29720,0.37399
1992,46-65 y.,1st Quintile,Less important,0.32769,219,582,0.28952,0.36585
1992,46-65 y.,1st Quintile,Unimportant,0.13847,78,582,0.11038,0.16655
1992,46-65 y.,2nd Quintile,Very important,0.11632,72,565,0.08986,0.14279
1992,46-65 y.,2nd Quintile,Important,0.36200,226,565,0.32234,0.40166
1992,46-65 y.,2nd Quintile,Less important,0.34112,217,565,0.30200,0.38025
1992,46-65 y.,2nd Quintile,Unimportant,0.09151,50,565,0.06772,0.11531
1992,46-65 y.,3rd Quintile,Very important,0.11273,71,606,0.08753,0.13793
1992,46-65 y.,3rd Quintile,Important,0.36349,249,606,0.32516,0.40182
1992,46-65 y.,3rd Quintile,Less important,0.33568,227,606,0.29805,0.37331
1992,46-65 y.,3rd Quintile,Unimportant,0.09958,59,606,0.07572,0.12345
1992,46-65 y.,4th Quintile,Very important,0.10968,83,697,0.08647,0.13290
1992,46-65 y.,4th Quintile,Important,0.38288,299,697,0.34676,0.41899
1992,46-65 y.,4th Quintile,Less important,0.33406,256,697,0.29902,0.36910
1992,46-65 y.,4th Quintile,Unimportant,0.08430,59,697,0.06366,0.10494
1992,46-65 y.,5th Quintile,Very important,0.14650,121,805,0.12206,0.17094
1992,46-65 y.,5th Quintile,Important,0.44241,352,805,0.40807,0.47674
1992,46-65 y.,5th Quintile,Less important,0.33852,288,805,0.30581,0.37123
1992,46-65 y.,5th Quintile,Unimportant,0.04898,44,805,0.03406,0.06390
1992,66 and older,1st Quintile,Very important,0.06680,39,492,0.04471,0.08888
1992,66 and older,1st Quintile,Important,0.28652,159,492,0.24652,0.32651
1992,66 and older,1st Quintile,Less important,0.27756,141,492,0.23795,0.31717
1992,66 and older,1st Quintile,Unimportant,0.34256,153,492,0.30059,0.38454
1992,66 and older,2nd Quintile,Important,0.25730,77,269,0.20496,0.30964
1992,66 and older,2nd Quintile,Less important,0.40069,114,269,0.34202,0.45936
1992,66 and older,2nd Quintile,Unimportant,0.25710,78,269,0.20477,0.30942
1992,66 and older,3rd Quintile,Important,0.32886,74,210,0.26516,0.39255
1992,66 and older,3rd Quintile,Less important,0.36677,82,210,0.30143,0.43211
1992,66 and older,3rd Quintile,Unimportant,0.21908,54,210,0.16300,0.27516
1992,66 and older,4th Quintile,Important,0.34611,72,191,0.27846,0.41375
1992,66 and older,4th Quintile,Less important,0.33661,74,191,0.26942,0.40381
1992,66 and older,4th Quintile,Unimportant,0.21123,45,191,0.15319,0.26927
1992,66 and older,5th Quintile,Important,0.38028,74,128,0.29585,0.46472
1992,66 and older,5th Quintile,Less important,0.27804,54,128,0.20012,0.35596
1995,17-29 y.,1st Quintile,Very important,0.12098,68,530,0.09319,0.14877
1995,17-29 y.,1st Quintile,Important,0.34097,216,530,0.30058,0.38137
1995,17-29 y.,1st Quintile,Less important,0.33452,208,530,0.29431,0.37473
1995,17-29 y.,1st Quintile,Unimportant,0.05854,38,530,0.03853,0.07855
1995,17-29 y.,2nd Quintile,Very important,0.10828,63,446,0.07941,0.13715
1995,17-29 y.,2nd Quintile,Important,0.34154,185,446,0.29748,0.38560
1995,17-29 y.,2nd Quintile,Less important,0.35296,198,446,0.30856,0.39736
1995,17-29 y.,3rd Quintile,Very important,0.13315,80,582,0.10553,0.16078
1995,17-29 y.,3rd Quintile,Important,0.37708,240,582,0.33767,0.41649
1995,17-29 y.,3rd Quintile,Less important,0.35767,222,582,0.31869,0.39664
1995,17-29 y.,3rd Quintile,Unimportant,0.06233,40,582,0.04268,0.08199
1995,17-29 y.,4th Quintile,Very important,0.14354,79,557,0.11439,0.17268
1995,17-29 y.,4th Quintile,Important,0.44047,274,557,0.39921,0.48174
1995,17-29 y.,4th Quintile,Less important,0.32341,204,557,0.28453,0.36230
1995,17-29 y.,5th Quintile,Very important,0.15550,74,429,0.12117,0.18984
1995,17-29 y.,5th Quintile,Important,0.44296,211,429,0.39590,0.49003
1995,17-29 y.,5th Quintile,Less important,0.32903,144,429,0.28452,0.37354
1995,30-45 y.,1st Quintile,Very important,0.06027,33,668,0.04221,0.07834
1995,30-45 y.,1st Quintile,Important,0.28862,206,668,0.25423,0.32301
1995,30-45 y.,1st Quintile,Less important,0.40202,329,668,0.36481,0.43923
1995,30-45 y.,1st Quintile,Unimportant,0.14363,100,668,0.11701,0.17025
1995,30-45 y.,2nd Quintile,Very important,0.05816,49,858,0.04249,0.07384
1995,30-45 y.,2nd Quintile,Important,0.28904,268,858,0.25869,0.31939
1995,30-45 y.,2nd Quintile,Less important,0.47773,445,858,0.44429,0.51118
1995,30-45 y.,2nd Quintile,Unimportant,0.10551,96,858,0.08494,0.12608
1995,30-45 y.,3rd Quintile,Very important,0.06963,41,835,0.05236,0.08691
1995,30-45 y.,3rd Quintile,Important,0.30153,261,835,0.27039,0.33268
1995,30-45 y.,3rd Quintile,Less important,0.46810,446,835,0.43424,0.50197
1995,30-45 y.,3rd Quintile,Unimportant,0.10509,87,835,0.08428,0.12591
1995,30-45 y.,4th Quintile,Very important,0.08925,71,771,0.06911,0.10938
1995,30-45 y.,4th Quintile,Important,0.33036,266,771,0.29714,0.36358
1995,30-45 y.,4th Quintile,Less important,0.48953,389,771,0.45422,0.52483
1995,30-45 y.,4th Quintile,Unimportant,0.06666,45,771,0.04904,0.08428
1995,30-45 y.,5th Quintile,Very important,0.13178,98,750,0.10755,0.15600
1995,30-45 y.,5th Quintile,Important,0.42362,319,750,0.38824,0.45901
1995,30-45 y.,5th Quintile,Less important,0.38975,299,750,0.35482,0.42467
1995,30-45 y.,5th Quintile,Unimportant,0.03875,34,750,0.02493,0.05257
1995,46-65 y.,1st Quintile,Very important,0.06567,32,451,0.04279,0.08856
1995,46-65 y.,1st Quintile,Important,0.23594,134,451,0.19671,0.27516
1995,46-65 y.,1st Quintile,Less important,0.41516,206,451,0.36963,0.46069
1995,46-65 y.,1st Quintile,Unimportant,0.15881,79,451,0.12504,0.19258
1995,46-65 y.,2nd Quintile,Very important,0.07859,39,547,0.05602,0.10116
1995,46-65 y.,2nd Quintile,Important,0.32197,201,547,0.28278,0.36117
1995,46-65 y.,2nd Quintile,Less important,0.39431,245,547,0.35332,0.43530
1995,46-65 y.,2nd Quintile,Unimportant,0.11481,62,547,0.08807,0.14155
1995,46-65 y.,3rd Quintile,Very important,0.09624,54,600,0.07262,0.11986
1995,46-65 y.,3rd Quintile,Important,0.35153,230,600,0.31330,0.38977
1995,46-65 y.,3rd Quintile,Less important,0.37227,253,600,0.33356,0.41099
1995,46-65 y.,3rd Quintile,Unimportant,0.11219,63,600,0.08692,0.13747
1995,46-65 y.,4th Quintile,Very important,0.09481,70,752,0.07386,0.11576
1995,46-65 y.,4th Quintile,Important,0.36286,296,752,0.32848,0.39725
1995,46-65 y.,4th Quintile,Less important,0.41294,332,752,0.37773,0.44815
1995,46-65 y.,4th Quintile,Unimportant,0.07183,54,752,0.05336,0.09030
1995,46-65 y.,5th Quintile,Very important,0.08333,86,893,0.06519,0.10146
1995,46-65 y.,5th Quintile,Important,0.45077,399,893,0.41812,0.48343
1995,46-65 y.,5th Quintile,Less important,0.38935,366,893,0.35735,0.42135
1995,46-65 y.,5th Quintile,Unimportant,0.04901,42,893,0.03484,0.06318
1995,66 and older,1st Quintile,Important,0.22136,63,258,0.17060,0.27212
1995,66 and older,1st Quintile,Less important,0.35283,104,258,0.29440,0.41125
1995,66 and older,1st Quintile,Unimportant,0.33312,91,258,0.27550,0.39075
1995,66 and older,2nd Quintile,Important,0.25213,102,364,0.20746,0.29681
1995,66 and older,2nd Quintile,Less important,0.37115,148,364,0.32145,0.42084
1995,66 and older,2nd Quintile,Unimportant,0.29832,114,364,0.25125,0.34539
1995,66 and older,3rd Quintile,Very important,0.11740,35,315,0.08180,0.15301
1995,66 and older,3rd Quintile,Important,0.26973,93,315,0.22064,0.31882
1995,66 and older,3rd Quintile,Less important,0.36520,114,315,0.31195,0.41846
1995,66 and older,3rd Quintile,Unimportant,0.22795,73,315,0.18155,0.27436
1995,66 and older,4th Quintile,Important,0.35850,84,242,0.29796,0.41905
1995,66 and older,4th Quintile,Less important,0.36583,99,242,0.30502,0.42664
1995,66 and older,4th Quintile,Unimportant,0.19799,59,242,0.14768,0.24830
1995,66 and older,5th Quintile,Important,0.43808,80,180,0.36540,0.51077
1995,66 and older,5th Quintile,Less important,0.26030,61,180,0.19601,0.32458
1995,66 and older,5th Quintile,Unimportant,0.15656,39,180,0.10333,0.20980
2004,17-29 y.,1st Quintile,Very important,0.13793,123,902,0.11542,0.16045
2004,17-29 y.,1st Quintile,Important,0.41400,356,902,0.38184,0.44616
2004,17-29 y.,1st Quintile,Less important,0.33024,327,902,0.29953,0.36095
2004,17-29 y.,1st Quintile,Unimportant,0.11156,96,902,0.09101,0.13212
2004,17-29 y.,2nd Quintile,Very important,0.13781,103,733,0.11283,0.16278
2004,17-29 y.,2nd Quintile,Important,0.40127,311,733,0.36576,0.43678
2004,17-29 y.,2nd Quintile,Less important,0.38417,280,733,0.34894,0.41941
2004,17-29 y.,2nd Quintile,Unimportant,0.06554,39,733,0.04761,0.08347
2004,17-29 y.,3rd Quintile,Very important,0.13510,102,742,0.11049,0.15972
2004,17-29 y.,3rd Quintile,Important,0.39684,305,742,0.36161,0.43206
2004,17-29 y.,3rd Quintile,Less important,0.38303,287,742,0.34803,0.41804
2004,17-29 y.,3rd Quintile,Unimportant,0.08118,48,742,0.06152,0.10084
2004,17-29 y.,4th Quintile,Very important,0.12954,93,690,0.10446,0.15461
2004,17-29 y.,4th Quintile,Important,0.46073,329,690,0.42351,0.49795
2004,17-29 y.,4th Quintile,Less important,0.37429,268,690,0.33816,0.41043
2004,17-29 y.,5th Quintile,Very important,0.17839,173,839,0.15247,0.20432
2004,17-29 y.,5th Quintile,Important,0.45622,373,839,0.42250,0.48995
2004,17-29 y.,5th Quintile,Less important,0.31298,253,839,0.28158,0.34437
2004,17-29 y.,5th Quintile,Unimportant,0.05198,40,839,0.03695,0.06702
2004,30-45 y.,1st Quintile,Very important,0.07569,57,910,0.05850,0.09289
2004,30-45 y.,1st Quintile,Important,0.27408,250,910,0.24509,0.30308
2004,30-45 y.,1st Quintile,Less important,0.49211,462,910,0.45961,0.52461
2004,30-45 y.,1st Quintile,Unimportant,0.14779,141,910,0.12472,0.17086
2004,30-45 y.,2nd Quintile,Very important,0.06271,72,1168,0.04880,0.07662
2004,30-45 y.,2nd Quintile,Important,0.26447,338,1168,0.23916,0.28977
2004,30-45 y.,2nd Quintile,Less important,0.54419,614,1168,0.51561,0.57276
2004,30-45 y.,2nd Quintile,Unimportant,0.12716,144,1168,0.10805,0.14627
2004,30-45 y.,3rd Quintile,Very important,0.09363,100,1240,0.07740,0.10985
2004,30-45 y.,3rd Quintile,Important,0.31369,367,1240,0.28785,0.33953
2004,30-45 y.,3rd Quintile,Less important,0.48657,622,1240,0.45873,0.51440
2004,30-45 y.,3rd Quintile,Unimportant,0.10382,151,1240,0.08683,0.12080
2004,30-45 y.,4th Quintile,Very important,0.07925,129,1448,0.06533,0.09316
2004,30-45 y.,4th Quintile,Important,0.39488,534,1448,0.36969,0.42007
2004,30-45 y.,4th Quintile,Less important,0.44237,671,1448,0.41678,0.46796
2004,30-45 y.,4th Quintile,Unimportant,0.08166,114,1448,0.06755,0.09577
2004,30-45 y.,5th Quintile,Very important,0.13942,210,1743,0.12315,0.15569
2004,30-45 y.,5th Quintile,Important,0.39866,709,1743,0.37567,0.42166
2004,30-45 y.,5th Quintile,Less important,0.39925,717,1743,0.37625,0.42225
2004,30-45 y.,5th Quintile,Unimportant,0.06205,107,1743,0.05072,0.07338
2004,46-65 y.,1st Quintile,Very important,0.05624,45,844,0.04069,0.07179
2004,46-65 y.,1st Quintile,Important,0.29004,224,844,0.25940,0.32067
2004,46-65 y.,1st Quintile,Less important,0.41544,377,844,0.38218,0.44871
2004,46-65 y.,1st Quintile,Unimportant,0.22711,198,844,0.19882,0.25539
2004,46-65 y.,2nd Quintile,Very important,0.06201,52,998,0.04704,0.07698
2004,46-65 y.,2nd Quintile,Important,0.29591,289,998,0.26757,0.32424
2004,46-65 y.,2nd Quintile,Less important,0.48010,498,998,0.44909,0.51111
2004,46-65 y.,2nd Quintile,Unimportant,0.15352,159,998,0.13114,0.17589
2004,46-65 y.,3rd Quintile,Very important,0.08308,85,1161,0.06719,0.09896
2004,46-65 y.,3rd Quintile,Important,0.32612,373,1161,0.29914,0.35310
2004,46-65 y.,3rd Quintile,Less important,0.46688,565,1161,0.43817,0.49560
2004,46-65 y.,3rd Quintile,Unimportant,0.12084,138,1161,0.10208,0.13960
2004,46-65 y.,4th Quintile,Very important,0.11415,146,1460,0.09783,0.13047
2004,46-65 y.,4th Quintile,Important,0.35049,548,1460,0.32601,0.37497
2004,46-65 y.,4th Quintile,Less important,0.44303,654,1460,0.41754,0.46852
2004,46-65 y.,4th Quintile,Unimportant,0.08856,112,1460,0.07398,0.10314
2004,46-65 y.,5th Quintile,Very important,0.11172,335,2874,0.10020,0.12324
2004,46-65 y.,5th Quintile,Important,0.43095,1283,2874,0.41284,0.44906
2004,46-65 y.,5th Quintile,Less important,0.40019,1112,2874,0.38228,0.41811
2004,46-65 y.,5th Quintile,Unimportant,0.05426,144,2874,0.04597,0.06254
2004,66 and older,1st Quintile,Important,0.23323,142,581,0.19881,0.26765
2004,66 and older,1st Quintile,Less important,0.37531,236,581,0.33590,0.41472
2004,66 and older,1st Quintile,Unimportant,0.31820,203,581,0.28030,0.35611
2004,66 and older,2nd Quintile,Very important,0.03896,39,892,0.02625,0.05167
2004,66 and older,2nd Quintile,Important,0.28342,269,892,0.25383,0.31301
2004,66 and older,2nd Quintile,Less important,0.42555,382,892,0.39308,0.45801
2004,66 and older,2nd Quintile,Unimportant,0.23473,202,892,0.20690,0.26256
2004,66 and older,3rd Quintile,Very important,0.06783,55,783,0.05021,0.08545
2004,66 and older,3rd Quintile,Important,0.26165,216,783,0.23085,0.29246
2004,66 and older,3rd Quintile,Less important,0.43338,337,783,0.39865,0.46811
2004,66 and older,3rd Quintile,Unimportant,0.23348,175,783,0.20382,0.26313
2004,66 and older,4th Quintile,Very important,0.10899,71,707,0.08600,0.13197
2004,66 and older,4th Quintile,Important,0.36446,269,707,0.32895,0.39996
2004,66 and older,4th Quintile,Less important,0.34475,251,707,0.30969,0.37981
2004,66 and older,4th Quintile,Unimportant,0.17672,116,707,0.14858,0.20486
2004,66 and older,5th Quintile,Very important,0.11745,88,736,0.09417,0.14073
2004,66 and older,5th Quintile,Important,0.40920,297,736,0.37365,0.44475
2004,66 and older,5th Quintile,Less important,0.33292,262,736,0.29885,0.36699
2004,66 and older,5th Quintile,Unimportant,0.13748,89,736,0.11259,0.16238
2008,17-29 y.,1st Quintile,Very important,0.14017,109,784,0.11585,0.16449
2008,17-29 y.,1st Quintile,Important,0.32703,271,784,0.29417,0.35989
2008,17-29 y.,1st Quintile,Less important,0.33607,304,784,0.30298,0.36916
2008,17-29 y.,1st Quintile,Unimportant,0.11575,100,784,0.09334,0.13816
2008,17-29 y.,2nd Quintile,Very important,0.09892,63,571,0.07441,0.12344
2008,17-29 y.,2nd Quintile,Important,0.37803,223,571,0.33822,0.41784
2008,17-29 y.,2nd Quintile,Less important,0.35738,231,571,0.31804,0.39672
2008,17-29 y.,2nd Quintile,Unimportant,0.08156,54,571,0.05909,0.10403
2008,17-29 y.,3rd Quintile,Very important,0.12168,80,635,0.09623,0.14713
2008,17-29 y.,3rd Quintile,Important,0.41386,278,635,0.37553,0.45220
2008,17-29 y.,3rd Quintile,Less important,0.32389,226,635,0.28746,0.36031
2008,17-29 y.,3rd Quintile,Unimportant,0.06979,51,635,0.04996,0.08962
2008,17-29 y.,4th Quintile,Very important,0.11455,81,604,0.08913,0.13997
2008,17-29 y.,4th Quintile,Important,0.40168,254,604,0.36255,0.44081
2008,17-29 y.,4th Quintile,Less important,0.35334,229,604,0.31519,0.39149
2008,17-29 y.,4th Quintile,Unimportant,0.06460,40,604,0.04498,0.08423
2008,17-29 y.,5th Quintile,Very important,0.17665,111,525,0.14399,0.20930
2008,17-29 y.,5th Quintile,Important,0.39654,235,525,0.35465,0.43842
2008,17-29 y.,5th Quintile,Less important,0.30794,179,525,0.26841,0.34747
2008,30-45 y.,1st Quintile,Important,0.26598,176,698,0.23318,0.29879
2008,30-45 y.,1st Quintile,Less important,0.50881,379,698,0.47169,0.54592
2008,30-45 y.,1st Quintile,Unimportant,0.18510,143,698,0.15627,0.21393
2008,30-45 y.,2nd Quintile,Very important,0.07493,49,914,0.05785,0.09201
2008,30-45 y.,2nd Quintile,Important,0.27726,242,914,0.24822,0.30630
2008,30-45 y.,2nd Quintile,Less important,0.51743,497,914,0.48502,0.54985
2008,30-45 y.,2nd Quintile,Unimportant,0.12745,126,914,0.10582,0.14908
2008,30-45 y.,3rd Quintile,Very important,0.06780,66,1086,0.05284,0.08276
2008,30-45 y.,3rd Quintile,Important,0.31957,349,1086,0.29183,0.34732
2008,30-45 y.,3rd Quintile,Less important,0.47904,541,1086,0.44931,0.50876
2008,30-45 y.,3rd Quintile,Unimportant,0.12872,130,1086,0.10880,0.14865
2008,30-45 y.,4th Quintile,Very important,0.06686,82,1135,0.05232,0.08139
2008,30-45 y.,4th Quintile,Important,0.34334,405,1135,0.31570,0.37098
2008,30-45 y.,4th Quintile,Less important,0.49187,562,1135,0.46278,0.52097
2008,30-45 y.,4th Quintile,Unimportant,0.09424,86,1135,0.07723,0.11124
2008,30-45 y.,5th Quintile,Very important,0.12651,151,1299,0.10843,0.14460
2008,30-45 y.,5th Quintile,Important,0.42292,571,1299,0.39605,0.44980
2008,30-45 y.,5th Quintile,Less important,0.38226,505,1299,0.35582,0.40869
2008,30-45 y.,5th Quintile,Unimportant,0.06688,72,1299,0.05329,0.08047
2008,46-65 y.,1st Quintile,Very important,0.05248,33,794,0.03696,0.06801
2008,46-65 y.,1st Quintile,Important,0.21607,159,794,0.18742,0.24471
2008,46-65 y.,1st Quintile,Less important,0.43082,365,794,0.39636,0.46529
2008,46-65 y.,1st Quintile,Unimportant,0.29008,237,794,0.25849,0.32166
2008,46-65 y.,2nd Quintile,Very important,0.05249,38,830,0.03731,0.06767
2008,46-65 y.,2nd Quintile,Important,0.23170,205,830,0.20298,0.26042
2008,46-65 y.,2nd Quintile,Less important,0.52691,433,830,0.49293,0.56090
2008,46-65 y.,2nd Quintile,Unimportant,0.18814,154,830,0.16154,0.21475
2008,46-65 y.,3rd Quintile,Very important,0.04822,49,1103,0.03557,0.06087
2008,46-65 y.,3rd Quintile,Important,0.30395,328,1103,0.27679,0.33111
2008,46-65 y.,3rd Quintile,Less important,0.48886,562,1103,0.45935,0.51838
2008,46-65 y.,3rd Quintile,Unimportant,0.15726,164,1103,0.13577,0.17876
2008,46-65 y.,4th Quintile,Very important,0.06505,97,1480,0.05248,0.07761
2008,46-65 y.,4th Quintile,Important,0.35117,521,1480,0.32684,0.37550
2008,46-65 y.,4th Quintile,Less important,0.46521,683,1480,0.43978,0.49063
2008,46-65 y.,4th Quintile,Unimportant,0.11679,179,1480,0.10042,0.13316
2008,46-65 y.,5th Quintile,Very important,0.10145,237,2467,0.08954,0.11337
2008,46-65 y.,5th Quintile,Important,0.39861,1067,2467,0.37928,0.41793
2008,46-65 y.,5th Quintile,Less important,0.42714,1023,2467,0.40761,0.44666
2008,46-65 y.,5th Quintile,Unimportant,0.06993,140,2467,0.05987,0.08000
2008,66 and older,1st Quintile,Important,0.17030,122,673,0.14188,0.19872
2008,66 and older,1st Quintile,Less important,0.36391,274,673,0.32754,0.40029
